,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_Centroid,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_8,BH_LowPeakAmp,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
11,0.3585586169288001,0.2053967402585793,0.5996215282118751,0.22487681160537173,0.11340807322896151,0.23333881505883936,0.5217648135277592,0.43263214181220144,0.34365851720716845,0.1092801063043336,0.3886454522757359,0.31698274289905676,0.2366718255624165,0.20303365648378857,0,0,1,0,0,0
12,0.553228479949895,0.4665427255826216,0.6043988815967041,0.377606916120918,0.14815222294346098,0.2307864295227104,0.30475005712736136,0.32757448268208267,0.2922132291375942,0.3260904148302032,0.11528981899232041,0.17524244312932508,0.06335669802500571,0.738662886534091,1,0,0,0,0,0
13,0.11762800265642971,0.03858234430469506,0.5707035588639771,0.7882835776036794,0.16977104947575722,0.2965195504906635,0.24490144226438648,0.5140046611580251,0.31885770395888124,0.13809269812750904,0.26229429155330913,0.2749763017978569,0.30115097957394216,0.011122072550269528,0,0,1,0,1,0
14,0.2493534401304458,0.11570612326531726,0.6045707548988566,0.48719025651854264,0.11611455227575285,0.20635850249457738,0.38244516484443825,0.5567400143265029,0.34392335257124573,0.0816091631341063,0.3431374187083756,0.33380896743977256,0.233151275374108,0.04613417427103475,0,0,0,0,1,0
15,0.384383216979553,0.685300254094374,0.5524991733490057,0.5549712316373383,0.24577250173280668,0.4095708720915353,0.251696990786613,0.463228305941463,0.1892859834864964,0.0035185237172828676,0.20254796104398903,0.014406302419120498,0.06419127706439465,0.7474540719522212,1,0,0,0,0,1
16,0.14232955925943924,0.05432498321946814,0.6735421206431402,0.7690427602831676,0.05306239204339169,0.10041714558217545,0.19124059768968416,0.46884994501447763,0.30911787414616065,0.058822978954362115,0.20553062312718373,0.18926997512941326,0.16732253310584894,0.15740244336526052,0,0,1,1,1,0
17,0.3433219409214356,0.32139377658180185,0.6389889970707929,0.3780727740161497,0.27251823572772377,0.3782370005880843,0.47752500566532763,0.7930405480391858,0.45289699330373967,0.061901687206984635,0.2455134756844775,0.17155093460097842,0.2652059772762087,0.37437950921250923,0,1,1,0,0,0
18,0.3338084670996863,0.2322410457112294,0.6986583600412681,0.40596876093359613,0.1563816795572816,0.3055645446701301,0.5959573739808337,0.7871908956082205,0.6687011455148095,0.21083068976165747,0.20113157845742713,0.23712130473382864,0.1611688332268101,0.05826654814132708,0,0,0,0,1,1
19,0.10942114669215112,0.00916982201272442,0.5446590867930965,0.3197018201210537,0.09516684453148205,0.14461399875793318,0.15559502058007268,0.46288931263052757,0.26577247382713576,0.03972375845708992,0.11642168387696425,0.17554906680187504,0.11274476143188411,0.04601969430721793,0,0,1,1,1,0
20,0.4353953058943583,0.277947729590252,0.8658458655181962,0.3020504683239751,0.06268909596998673,0.16728473366904245,0.43336105156064375,0.5060443718030205,0.40148633755100627,0.09352161178331134,0.23504121926337607,0.2054118076166924,0.16225167311968816,0.16411860124251423,1,0,0,0,0,1
21,0.2582945937336335,0.2093861885995415,0.8963158355951828,0.399568513092572,0.08251460508510006,0.04740020587360515,0.18089793782077845,0.225390195425608,0.13801996858645138,0.11019716833702964,0.10120857964084892,0.15039490323317634,0.05381978374895019,0.10743725653458515,0,1,0,0,0,0
22,0.4263947605703765,0.24787913774581777,0.6943359860164535,0.47130061050889094,0.06244705312840376,0.3459049451145912,0.08599824967454,0.3093737703925663,0.33110124655968676,0.09972581716777557,0.3594857294799962,0.21621678494056917,0.11984660648541867,0.010113647950965041,0,1,0,0,0,0
23,0.586417653379119,0.3703505047796107,0.6086510574706463,0.2496208402242283,0.20163268898595055,0.33969012462737264,0.7769975375973892,0.8819092587548047,0.5026432606530025,0.43206722626166216,0.2765154028622672,0.36228588949924156,0.19336087092020265,0.005378681578672445,0,0,0,0,0,1
24,0.33535265184033347,0.39743572260833865,0.7464178963221915,0.2862848969563951,0.11333105959754874,0.22824228128430063,0.6071420105607395,0.5623999919287306,0.4931438198630598,0.11855366216557647,0.05974776264540359,0.17640781349264406,0.2491033557472388,0.018426895159499367,0,0,0,0,0,1
25,0.2095231924669701,0.3691717008262234,0.6716851178284375,0.35257427909550354,0.07474723025975599,0.24037765950718015,0.5212528006629619,0.49686330296518255,0.3660472914472438,0.11013166390612278,0.25995513595029157,0.2069048444536187,0.1621803641511328,0.14146595659895667,0,0,1,0,0,1
26,0.1573556646203519,0.18744952582686736,0.5244338404627844,0.359827636432014,0.1860209257038496,0.37516787171467886,0.5718595833163455,0.6832006618440831,0.3910090431090856,0.1168879780653734,0.22414314104678645,0.2812961563820812,0.15585235346006965,0.17346216812539997,0,0,1,0,0,0
27,0.26404479215597343,0.49385976475436794,0.4523193081135648,0.3732369455751592,1.0,1.0,0.611609796892082,0.5350424246093,0.1412917039303605,0.14308039265227443,0.3430438524842549,0.1714848000833696,0.0708837558169631,0.407967805481651,1,1,0,0,0,1
28,0.42346836850942976,0.6129053274968901,0.33748597614337794,0.4369030352818961,0.5271693089676872,0.7024283553676145,0.4713855921476191,0.2390124802001674,0.2433775880017357,0.21247765831017285,0.10879269496026539,0.10989452546479542,0.06691422323404661,0.6016159816531782,0,1,0,0,0,0
29,0.2921316768442479,0.18586162538580073,0.5650835706181945,0.33507012143901926,0.13236442850384517,0.33109715216024604,0.6024049433893925,0.8350858076818304,0.42608750567868137,0.12999822202258968,0.3213517646064753,0.4346570925261984,0.1837764173317769,0.015508594442529494,0,0,1,0,0,0
30,0.3599408242490997,0.21489232428927063,0.5465468421932014,0.5089341448791082,0.054569658829612844,0.21057445443347544,0.11376451769810392,0.505592380721773,0.9536986295788505,0.1503513844829361,0.30415706140951787,0.18169156063433026,0.611540432185171,0.07588645339195375,0,0,0,0,0,1
31,0.29638628375204495,0.12780931861192046,0.6358783824046603,0.4393043805284501,0.022311949215011062,0.013142608510952516,0.03621258394877597,0.1837949090468839,0.22066897412965925,0.04955878086896304,0.245807063581591,0.21755951605565726,0.13677060168923025,0.019906376659099313,0,0,1,1,0,0
32,0.3308172840706005,0.2159680965346497,0.8159256329576112,0.4680642660406934,0.08706941128579754,0.22009044552895662,0.40269811816308754,0.44799176730530577,0.30549166685340956,0.11418358084650443,0.11875558831434241,0.17562021151021182,0.13200610616056668,0.18695203664860216,1,0,0,0,0,1
33,0.11011225035230089,0.7516860078395008,0.7033264903378227,0.2905770318571277,0.12187957268436511,0.2574190839948423,0.21824832813577077,0.4688176599372458,0.3649757268202847,0.07344918259828004,0.14583919116773034,0.16273700707238528,0.1392241584221174,0.23011536202255442,0,0,0,0,0,1
34,0.5395845819092819,0.3914810959543387,0.6610815749716952,0.3524555990030872,0.061302850604557035,0.11662564688528655,0.18508506524845436,0.4963649020854142,0.4355034214691842,0.1241496121201913,0.1006404989944018,0.1405067908125127,0.1270646587469694,0.33108543896184817,1,1,0,0,0,0
35,0.11869165438337893,0.03601564263755112,0.4812766996587068,0.4965910299428332,0.08033621951085346,0.2063156979653581,0.19916541903038043,0.32895063409909486,0.45193747440773646,0.06663672178396637,0.26254587012530717,0.22505275730836527,0.1996254958614388,0.03090646236267878,0,1,1,0,0,0
36,0.17008169061232864,0.07406464633608639,0.6596484250399888,0.5973207583812035,0.05222624404519599,0.1407062835577948,0.2598503215725243,0.35431661571677897,0.5160113349535824,0.0351010171902342,0.2006704306385465,0.284556788507825,0.2792564851545292,0.11559348477635432,0,0,1,1,1,0
37,0.3167468454897387,0.17681604749155672,0.6179340618767255,0.19052277810059448,0.09879748715522652,0.20472457565413704,0.5422282610241586,0.42109628015375744,0.39538901259190296,0.10715589118778249,0.25190987281199445,0.24471875795367787,0.21718598963642993,0.03838581999871132,0,1,1,0,0,0
38,0.34495251361960144,0.22391820494521897,0.904198008326099,0.36882690123196105,0.058618375452455074,0.03897580382051753,0.17364726675206543,0.34905616594529687,0.2779732353306673,0.06848020362520238,0.08443826610329616,0.13046336247928292,0.11808765192771914,0.2040595971431306,1,1,0,0,0,0
39,0.17293249321044646,0.18820862708733907,0.6602535452519853,0.43482536301465935,0.17016711958016573,0.2785708464970745,0.49367237434587996,0.532734041587215,0.4044687911895386,0.04103384707522717,0.15992043051920185,0.24948745748853174,0.15792031354817584,0.03097214758781958,1,0,0,0,0,1
40,0.49342641635755974,0.5095008871333093,0.6976621024626606,0.4901977179513658,0.1875832022267942,0.2964470328518143,0.2573338731592427,0.5740649938961024,0.39066883152600174,0.07215780953183046,0.04999968970384859,0.12174563061266619,0.12526344702271852,0.43511331952483934,0,1,0,0,0,0
41,0.3681044862346189,0.24193360212487747,0.9301572564767959,0.23215906831503552,0.040267127281528814,0.025833048214962864,0.12396021091137344,0.2811122209106408,0.2550609019477622,0.11024395721624886,0.12087944612614351,0.23849008884070205,0.08242524443129778,0.15675872815888064,1,0,0,0,1,0
42,0.16016327323971036,0.05047947623528199,0.6042275457637494,0.5774090902785591,0.05277634141242998,0.10928923005684031,0.2593051226887123,0.5869144546344218,0.3817010986593219,0.07225138729026884,0.18125878078436186,0.3944823771551336,0.3977587855290334,0.11576238964100209,0,0,1,1,1,0
43,0.4233387865731517,0.2802250333716672,0.7819423669442422,0.05585516713085482,0.1226937167878715,0.2960422285067574,0.7321651222525534,0.9295680862011559,0.6072837873901697,0.21259930939614274,0.21928438069423273,0.34556387692566687,0.28211148496965416,0.0743268984750393,0,1,1,0,0,0
44,0.8746348758982999,0.7231462247212461,0.6117137439052744,0.3634219478023375,0.1441695180046868,0.28375857892493267,0.27190822453850105,0.44589121946790145,0.31419048996579546,0.042100633521424624,0.22646129198724635,0.1553559940919831,0.06443689684497433,1.0,1,1,0,0,0,0
45,0.27876314041822564,0.33250301898056184,0.6089808065075832,0.19808978996706245,0.158604072920907,0.3523440113227541,0.6893504168638076,0.45396047095856407,0.3142027131364452,0.13798040481738302,0.2055559241979919,0.2577763170288367,0.20575014393847357,0.01047522947602583,0,1,1,0,0,0
46,0.11794115900243506,0.014353226028839795,0.36733523940163315,0.4860612543406859,0.05688006777199567,0.11739524584362139,0.2630238531622957,0.25041516591502966,0.1873730572798149,0.07085707868953706,0.4937589896375408,0.3768044201906679,0.3414114950057312,0.05627472188562888,0,0,1,1,1,0
47,0.2993180750603366,0.18139641298138914,0.5162063320881962,0.6097995077088114,0.20796981065648623,0.43442787407407635,0.603874609945755,0.7010240422934513,0.4856652766205378,0.14641176085268054,0.41142930522782184,0.3964443678441952,0.22125588298990584,0.04364501702498478,0,1,1,0,0,0
48,0.6677573146303406,0.4350074470712479,0.7202553679736126,0.24203764470879452,0.1489003553628992,0.3681760975390191,0.7622999238617909,0.9079935833409001,0.6018322532803932,0.2591074553400148,0.21512402537172287,0.33958471531094253,0.12989060676009023,0.009307909189237882,0,0,0,0,0,1
49,0.2728077705967788,0.1718402220636342,0.6438735872446872,0.28519327130114996,0.18124608055625852,0.3064211500856238,0.6156992626066575,0.5404098186991131,0.4250139038566141,0.11013166390612278,0.2514649558687266,0.2691344194090782,0.18828736986113243,0.09623010597841895,1,0,0,0,0,1
50,0.4930538682907602,0.3121966814698988,0.7613959243477049,0.20584484042151469,0.1284477352491391,0.19322648479497812,0.6457145945474423,0.6298253579103483,0.5082333240301422,0.24105630573725234,0.2075465933540293,0.226544792107146,0.16018635410449142,0.08874011359164935,0,0,0,0,0,1
51,0.17984892905928912,0.10430748298082854,0.6344670350278021,0.2545117701366979,0.09451772963814598,0.22293812347885794,0.6013866066916289,0.6714892500781904,0.5082088776888427,0.09192143211401513,0.20799723884163107,0.26573149786666084,0.1795982399890132,0.02804508884083094,0,0,1,0,1,1
52,0.44470360831700056,0.4161177955456968,0.7013644473472973,0.45969115432573526,0.08102934219356822,0.2818911394036138,0.6088619945176696,0.5277379258855697,0.46829818832239023,0.1486763426068892,0.24768650350181143,0.15976796804700766,0.1524770622817814,0.19556430802492036,0,0,0,0,0,1
53,0.3023254558314571,0.3195937520360126,0.6993994132238452,0.3248224037188484,0.1826213239743435,0.37210006669269263,0.7692718323707808,0.9077514452616604,0.5282528403592797,0.11274248336655343,0.22417560279801202,0.2026521945637427,0.1955529614350534,0.03883435625038707,1,0,0,0,0,1
54,0.16002289280874243,0.3204846732758477,0.5736308497972222,0.5154137696650601,0.1564146853993157,0.3409844100314988,0.11518203479601508,0.05596618138159948,0.12365978026813562,0.04289604446815079,0.0867468694698662,0.06053011826054195,0.0798079411780242,0.18449165578689963,1,0,0,0,0,1
55,0.1979796016435309,0.06434936233978947,0.5983293120511108,0.3773949873844603,0.02633866194316392,0.10890266544244735,0.054841318679651585,0.18617391567541386,0.36748351399858614,0.08097283437672534,0.2053158027146617,0.3352228432631974,0.327530015793616,0.057164287506107164,0,0,1,1,1,0
56,0.1613511076555928,0.07292220651493733,0.49147335496452094,0.5919531814741916,0.10059080457240932,0.313397332233458,0.6138190375864852,0.6505907160224784,0.3566008177301164,0.08888951274061183,0.34623751595041563,0.3369834242849957,0.27250326172504324,0.04687485338119388,0,0,1,1,1,0
57,0.42327939485235755,0.23711383943114378,0.4904689652432688,0.5725771150873223,0.06117082723642081,0.2697856949322674,0.5096519165874154,0.6223836476083819,0.5355154409203233,0.1623199797872042,0.22040144683934726,0.3381097151606368,0.3715065208090135,0.020689594772206766,0,0,1,0,1,0
58,0.5068273482676515,0.44726518997986336,0.8330718350951027,0.2887771788971383,0.19247906879517673,0.23065705982013862,0.2595525955733644,0.21450205312913007,0.3554436909086094,0.026276634569495527,0.10597425114797643,0.12007823913840757,0.07548714589814967,0.9448819636504219,1,1,0,0,0,0
59,0.5865634330574319,0.6756940624947916,0.5800181571115937,0.46350471560704865,0.5023269118634,0.5685393917873554,0.5744613672070932,0.5676523704309047,0.34140130502718635,0.6452747910876544,0.3266802655944105,0.20582765344711149,0.21447360775841579,0.5248549764064927,0,1,0,0,1,0
60,0.2952254455728871,0.2852493443092406,0.7157076307773556,0.33979420563715024,0.06919124685069261,0.30664738158369703,0.3827040157927525,0.5361320459658785,0.36829839204190096,0.0677596548852269,0.21897408454281203,0.26344384478028315,0.09952883259295256,0.08978607260532,0,0,0,0,1,1
61,0.3491747250433289,0.18228127353251788,0.7262863799463231,0.30842875264140274,0.1798818390855182,0.24019173193009008,0.44762345436116446,0.6019572828071875,0.42082950510419237,0.10951405070042955,0.3941281465819924,0.533775699773339,0.47905100968217335,0.39697585223451753,0,1,1,0,0,0
62,0.20018249456025827,0.06727667498496193,0.6195775024741108,0.3443421963215336,0.03671349828919718,0.057818033974734465,0.12936479115090072,0.2487020390044089,0.3676872335094149,0.03531624603464248,0.15309821159619683,0.3110586933823397,0.10381265285209468,0.04189591331552117,0,0,1,1,0,0
63,0.10350357160211866,0.1059635661698417,0.4280259340572028,0.4531957312157928,0.10428745888022184,0.15335060910403797,0.08047988879839113,0.11679530252126269,0.19611873587969142,0.035793492602678195,0.4576543615943112,0.2802981263890754,0.2335844113312593,0.005253566864118538,0,0,1,1,1,0
64,0.10546349838832465,0.01789418340553129,0.616156207243449,0.697759951788139,0.06426237444027594,0.09453784788241142,0.1569679735953069,0.5024708173169081,0.45064996709929894,0.012820152906057286,0.22861570203549503,0.30234897782088777,0.23352894880016062,0.1323319568629487,0,0,1,1,1,0
65,0.39812970071971965,0.21088317871001272,0.6234655546506858,0.6062934357578494,0.13244144213525794,0.36611294864956867,0.5444242273109559,0.8946194900975615,0.5277659507283992,0.13320793913702592,0.26728289891076507,0.23965545920402104,0.253474331412393,0.07743474798455835,1,0,0,0,0,1
66,0.31294037611157005,0.16075976793622943,0.5505185058823665,0.1565983819433634,0.17126731431463366,0.211185411863415,0.5081073444452768,0.4856139713671721,0.4648634773698179,0.12108961941925644,0.27802773856642227,0.450133571684807,0.20153499157497745,0.19250462768050458,0,0,1,0,0,0
67,0.09845527533461836,0.08857696544346816,0.34590755763480807,0.31915851190577105,0.04873862673693247,0.255599303124613,0.12715934314438482,0.26234853758689214,0.26781578052074784,0.06835855253923245,0.2139301012567949,0.189528500970975,0.06936249782111487,0.05281029543963121,0,0,1,1,1,0
68,0.2785039765456695,0.3601882449912196,0.5151013655222858,0.2813650676707722,0.21954385926308956,0.3943454775617482,0.7063672592425434,0.6363812464057628,0.35012661167598,0.25265994778361084,0.26759414981957474,0.2987827240607396,0.26115457143309906,0.08365169815074197,0,1,1,0,0,0
69,0.4671266825404538,0.5656152886933306,0.6264098810206773,0.39440361712260885,0.1800138624536543,0.3381511473526061,0.5481789883194694,0.45227761130784816,0.24648023615165693,0.09636637563983794,0.16292314250756526,0.16945567283855364,0.04482693049224318,0.6053587883390584,1,0,0,0,0,1
70,0.40597480711188855,0.2834144708033898,0.9003352172018184,0.22477277386201974,0.056076925615833995,0.06223101913318328,0.3368892942850832,0.3787644904506795,0.3139643613087756,0.17871480306560739,0.17307841947552313,0.23300994222248061,0.16881738037260258,0.051377731957988976,0,0,0,0,1,0
71,0.4546652196683782,0.2999480295943429,0.6857882862093581,0.4595077396374554,0.14046186174952968,0.17389031096681457,0.2729313020961238,0.3385070169597546,0.23589293317388882,0.5531662034567624,0.27092100194149915,0.18192202940781554,0.120401231796405,0.045227092590518936,1,0,0,0,0,1
72,0.3799990281354779,0.2543958932773326,0.5584638195599061,0.413193989546904,0.11846896900751436,0.318400166746441,0.6636160813759113,0.725691859115994,0.42761132761968,0.25087261259743787,0.22753109764160606,0.2721796133335204,0.16864571063348782,0.11041060772595875,0,0,0,0,0,1
73,0.42126007634535745,0.17933274847687317,0.5786268596726343,0.3698083239442481,0.04397478353668599,0.10964034487212039,0.20295431422988053,0.5671156310219234,0.670019210749871,0.10490066720941768,0.24172977215192293,0.6669816406570966,0.3243765747397223,0.024833394118232155,1,1,1,0,0,0
74,0.2023367942508814,0.11996678742588915,0.03692897110869353,0.5862688674374193,0.03271979140307835,0.12208138567822234,0.05669689122855592,0.2364619590988427,0.2543723300011611,0.14479286563169666,0.29635001023977303,0.23919953184777842,0.23121536893147476,0.03841584753020426,1,0,1,0,0,0
75,0.35470355432452716,0.19526023839719026,0.7424948852795366,0.18228568610194468,0.10977743060521711,0.2915836440216488,0.7567455324507117,0.8116508772460826,0.5528091901945724,0.16175851323657392,0.1892563060532096,0.33879911740480145,0.19333446019110806,0.04236634464224386,0,0,1,0,1,1
76,0.35732758853415836,0.15866428481600506,0.46897288467897313,0.4199699292389215,0.057914250822395597,0.18385273417975495,0.17457457894053163,0.4129523694219963,0.6193867635285033,0.17108821575287986,0.1908149474907305,0.3580893537455184,0.33377615322448595,0.03272563031229258,0,1,1,0,0,0
77,0.3003871260346308,0.1927677801666992,0.6554163692086232,0.49642187227864243,0.15233296293443938,0.31328252489649694,0.6553954303799989,0.6002159064539885,0.47516149864220947,0.08855263281023365,0.25682591860788734,0.33962880498934844,0.3164771256675312,0.07528214932065838,0,1,1,0,0,0
78,0.621431772410926,0.5381876419526932,0.5064286223379206,0.32031679878175656,0.259480928124278,0.554550327388456,0.8887471898553188,0.9559792971942249,0.5124971733917871,0.5294068105892592,0.20056445256836902,0.2527170264317623,0.28570862627233695,0.5859397334931465,0,0,0,0,0,1
79,0.46224576294064607,0.34146071688856366,0.700296425946676,0.4358572632987209,0.19612071336626585,0.294116760164899,0.6092422114783804,0.7651361522241391,0.593420674678276,0.13018537753946643,0.19262850915111093,0.528936857568294,0.21826090631057965,0.09026526196206147,0,0,0,0,0,1
80,0.32732937028578213,0.4074343438016579,0.7727667862730367,0.45061944843041724,0.12154951426402477,0.2527724390609128,0.5108560949916608,0.7707376131238839,0.5056970161203249,0.19727127256393706,0.22861570203549503,0.1981370106797226,0.20514269716929812,0.1740364446652024,0,0,0,0,0,1
81,0.02998202050634141,0.37703544442272696,0.4613970693907785,0.4276525385980028,0.2508994091954276,0.4388109990282931,0.015539590446598472,0.011527790389135983,0.0430316722723485,0.031357906852699236,0.00827917869859885,0.0,0.08879815336182173,0.189452454218962,1,0,0,0,0,0
82,0.38884299528645705,0.19194201133045755,0.6398940718315898,0.4349093638592917,0.04907968710461752,0.17433438957063968,0.185290818566345,0.30143567702815854,0.46507127127086334,0.15813705398500888,0.18999290137881292,0.6458857315780299,0.23377192750783082,0.01914567919461156,0,0,1,0,1,0
83,0.6289205284783301,0.7828091595188419,0.6759604282461094,0.17489630904912584,0.349564872982518,0.34651237227407966,0.3352830909647746,0.4377594156401019,0.34515585561175954,0.17783517213628663,0.3238589575099546,0.32904026790491864,0.12101924285721835,0.5744660885949805,1,0,0,0,0,0
84,0.17304587740468974,0.8192960207033126,0.5070851526470941,0.4293275462659698,0.3297613677620939,0.5065374724969868,0.539054729434387,0.5151770130250108,0.4413623946006182,0.1844511196578797,0.5651552698072775,0.27325780637817326,0.244447144207863,0.0435893409770083,0,0,1,0,0,0
85,0.12081895783727749,0.2895175843306954,0.0,0.491821862722583,0.062183006392131424,0.2548769215335613,0.21133615446100695,0.1926773409203264,0.1395397161372336,0.20779877038825412,0.27153682045739563,0.41899523631065594,0.19323674049345813,0.012965637869221343,0,0,1,1,0,0
86,0.24257198546522613,0.13076844987280128,0.7591939831491721,0.3526193621176228,0.20377806871816306,0.2587303588255143,0.41283312837015884,0.5701806955416326,0.5171053087267325,0.07579798433508322,0.3254195084622534,0.34345458662920386,0.2832999677789106,0.15686445009267874,0,0,1,0,1,0
87,0.20379459103400988,0.07778742437396874,0.5067127799659525,0.3890568477642674,0.09397863421825664,0.22467170691224014,0.18851175875470894,0.5717525752393635,0.7874716575230558,0.10022177928749895,0.1893288676147726,0.35950523364523446,0.48483231828097856,0.06497332241498924,0,0,1,1,0,0
88,0.2516319225100021,0.2924948976576953,0.6851789597166835,0.4886209681521202,0.13832748396466177,0.2734164309965983,0.4984796062431436,0.7061714942946216,0.5170645648245671,0.16115961558256836,0.17942516921881274,0.17207399851297542,0.17817470169081495,0.11211529571175571,0,0,0,0,0,1
89,0.3586827996177333,0.4996901472898873,0.5232188095524632,0.43469666447288313,0.143784449847623,0.4034231267428873,0.3986295122318926,0.5788613456823752,0.4416903830130523,0.09564582689986245,0.49851033978383336,0.1352050069842059,0.10138286577539263,0.5646045467938416,0,1,0,0,0,1
90,0.4108233312276269,0.29931771796888135,0.5585045503778057,0.36260197625473367,0.03485416918794626,0.0827379188996853,0.039963552269402236,0.23287226207411427,0.23147425698401414,0.2794044711452982,0.49660321189933226,0.6740309790113092,0.279560208539117,0.1655567948863114,0,0,0,0,1,0
91,0.8557051147070099,1.0,0.599749586090297,0.4920253143095824,0.1451486913183634,0.233462300977326,0.21369899901484934,0.4326543378027987,0.36272870061584395,0.08203962082292282,0.0802459264082552,0.09988015623778768,0.06797329347073958,0.3622846697565831,1,0,0,0,0,1
92,0.18416292768788034,0.43934083949629615,0.5749222247018506,0.3845258113788007,0.19780401131000191,0.28059280889792904,0.4232383675892064,0.46626512101859396,0.3439559476929783,0.10454507172735186,0.2611676778343047,0.33999054075990576,0.18374208338395392,0.12542249675170922,0,0,1,0,1,0
93,0.23752368919772582,0.15134751837525057,0.547830856106643,0.3994136124524702,0.17235650710175698,0.25809057085355763,0.4613937559082967,0.5849450649232724,0.3928812254136015,0.0506162095393167,0.3973232421842367,0.32717547491597915,0.22191086907145163,0.18162590325004238,0,1,1,0,0,0
94,0.2972285663378525,0.20338762195242055,0.9036949371569982,0.3044837955434855,0.05260031025491513,0.04970819372829806,0.1893404610581031,0.32469505735645743,0.26632659089658983,0.10943918849367884,0.20796764136257245,0.2248974413957991,0.08653211280550613,0.07153058460475949,1,0,0,0,0,1
