,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Mean_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_9,Std_Acc1298_Mean_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_4,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_MFCC_12,BH_LowPeakAmp,BH_HighPeakAmp,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.32707560566057087,0.3204028539783118,0.6455731816891255,0.31036279733872074,0.5210210433439233,0.25752347014425025,0.4749835483239098,0.12974596503581132,0.3045930583703742,0.5136644792712113,0.43959425658676765,0.29878318336181997,0.29365950391760826,0.6687342277293384,0.44007110462681104,0.22040097216324395,0.1547824944459043,0.20219558239324953,0.1667084140923096,0.23626662454311298,0.08174941875426185,0.49707129872752986,0.5743398161959792,0.550781762203725,0.396111067967867,0.19087826238531147,0.29552036147027577,0.1232136918780778,0.09041191680778173,0.050364302770102336,0.2303238666143301,0.24421345765679908,0,1,1,0,0,0
11,0.3585586169288001,0.2053967402585793,0.5996215282118751,0.3424227926125869,0.4095249330174623,0.22487681160537173,0.25563813795638274,0.11340807322896151,0.23333881505883936,0.46466702694356526,0.508296811078458,0.34365851720716845,0.3886454522757359,0.5661444890717363,0.31698274289905676,0.1740370976048283,0.13535032607916675,0.18016061244625042,0.16371962266812254,0.2555214764305554,0.09272284277450593,0.35564899652962667,0.5235752768554545,0.2890605741139941,0.4265615697237969,0.2366718255624165,0.25750921511393754,0.11160866812137558,0.0876983329723919,0.20303365648378857,0.3028421711814529,0.3921009647085701,0,0,1,0,0,0
12,0.553228479949895,0.4665427255826216,0.6043988815967041,0.2238388521485604,0.6439276168437246,0.377606916120918,0.589480611232038,0.14815222294346098,0.2307864295227104,0.4171580328881341,0.1903945861985985,0.2922132291375942,0.11528981899232041,0.10090951633138778,0.17524244312932508,0.09948139247025237,0.024596282936384703,0.04126295453870915,0.020148199307884418,0.047025682204114946,0.02318338535311418,0.31945796074254973,0.42059170237368876,0.09167151826034964,0.08563071108695089,0.06335669802500571,0.06287373471978763,0.029182250121858433,0.04620659244319085,0.738662886534091,0.7760784776408607,0.7868677983194946,1,0,0,0,0,0
13,0.11762800265642971,0.03858234430469506,0.5707035588639771,0.6204661565548482,0.512225403915206,0.7882835776036794,0.09748195817862887,0.16977104947575722,0.2965195504906635,0.47694155794024556,0.44677899235038043,0.31885770395888124,0.26229429155330913,0.29582750770131805,0.2749763017978569,0.2266224555253386,0.14907192852535772,0.16401302671447804,0.14392080472824045,0.16768684648158633,0.1179389693382667,0.38640495033142985,0.45525437688293685,0.4703475839063459,0.378681197311313,0.30115097957394216,0.49077337915639035,0.1492139560945166,0.33571206788134333,0.011122072550269528,0.008084753492445609,0.09524996209353533,0,0,1,0,1,0
14,0.2493534401304458,0.11570612326531726,0.6045707548988566,0.39524782248374984,0.3420055654489688,0.48719025651854264,0.22137023204016187,0.11611455227575285,0.20635850249457738,0.4315009650274068,0.2465817357125668,0.34392335257124573,0.3431374187083756,0.42001036412233683,0.33380896743977256,0.18276849685131147,0.1084696973316452,0.23177100899476466,0.12689352947327717,0.18817820018341297,0.14166516979583058,0.3653440076384936,0.5004893691308114,0.5991403500490404,0.7311011018784569,0.233151275374108,0.22195671101939685,0.15687623282023716,0.24236739315915956,0.04613417427103475,0.03173547943558176,0.10592191005343714,0,0,0,0,1,0
15,0.384383216979553,0.685300254094374,0.5524991733490057,0.16335798467001938,0.749325649867974,0.5549712316373383,0.8487150085504699,0.24577250173280668,0.4095708720915353,0.6153620010808307,0.045219534605596134,0.1892859834864964,0.20254796104398903,0.024965763944912255,0.014406302419120498,0.07658315338676015,0.04206242086906668,0.007940683659675735,0.011431498959556877,8.687982939960259e-05,0.02205158207516412,0.11112539248269401,0.3654014512117341,0.09516204322901095,0.05618544692086666,0.06419127706439465,0.045605704356898175,0.005033778705066105,0.05600419561808394,0.7474540719522212,0.7448892423372669,0.764931130015814,1,0,0,0,0,1
16,0.14232955925943924,0.05432498321946814,0.6735421206431402,0.6837245429462453,0.23408740534373593,0.7690427602831676,0.07576574573962114,0.05306239204339169,0.10041714558217545,0.2120052497490929,0.36648168539571657,0.30911787414616065,0.20553062312718373,0.23851979662204253,0.18926997512941326,0.20060082579665892,0.1317879410429756,0.21334797534601646,0.172615472163384,0.19564898793774488,0.07322541973853655,0.3612493343860744,0.47024441233357145,0.2088230820470054,0.30411672836150583,0.16732253310584894,0.21840107704640738,0.12277181266143398,0.12966234145755984,0.15740244336526052,0.12513925538359613,0.3402747203467002,0,0,1,1,1,0
17,0.3433219409214356,0.32139377658180185,0.6389889970707929,0.26900762837943537,0.4208057942723062,0.3780727740161497,0.5212089065742879,0.27251823572772377,0.3782370005880843,0.3489594688489153,0.5772837651588629,0.45289699330373967,0.2455134756844775,0.18187814548241973,0.17155093460097842,0.21363558334312122,0.13416903561787824,0.17975948605456218,0.09958584932502923,0.12375022487834632,0.09924112871756553,0.237362516296065,0.320589714649184,0.22828977388950955,0.3166066975572295,0.2652059772762087,0.1925297165849037,0.14870146731232659,0.10182723342300339,0.37437950921250923,0.5749409511795016,0.7818498296327177,0,1,1,0,0,0
18,0.3338084670996863,0.2322410457112294,0.6986583600412681,0.4227003364874176,0.5638218345297001,0.40596876093359613,0.5463254988874485,0.1563816795572816,0.3055645446701301,0.4364437582027329,0.7643074870014805,0.6687011455148095,0.20113157845742713,0.24954997889853203,0.23712130473382864,0.25995789701936195,0.1445934163063472,0.32008716854233726,0.32624599852951786,0.15372288844717663,0.10104919853124593,0.8096435981711683,0.38603122283083086,0.49590368144173635,0.34730743012951604,0.1611688332268101,0.3795476251663707,0.13616029738015734,0.1115987444456331,0.05826654814132708,0.03898413339474562,0.2190377221180058,0,0,0,0,1,1
19,0.10942114669215112,0.00916982201272442,0.5446590867930965,0.5565804757419531,0.649294622974768,0.3197018201210537,0.04858691657074441,0.09516684453148205,0.14461399875793318,0.1698405002702077,0.3226312795793803,0.26577247382713576,0.11642168387696425,0.3026503156607343,0.17554906680187504,0.4541899693714369,0.12287152719715248,0.2906790278351137,0.18525724115177497,0.14580980337953764,0.08270216061808847,0.38267751234828595,0.5261943199475934,0.2571344651970272,0.28950411155117217,0.11274476143188411,0.20904212678309103,0.1423648282365375,0.10671951197238407,0.04601969430721793,0.04280897678207185,0.16945635848443086,0,0,1,1,1,0
20,0.4353953058943583,0.277947729590252,0.8658458655181962,0.27802863637725206,0.3877834839969102,0.3020504683239751,0.28711311050024096,0.06268909596998673,0.16728473366904245,0.26350775882035055,0.45514508025173006,0.40148633755100627,0.23504121926337607,0.33202226707281013,0.2054118076166924,0.24063118331059535,0.09431630873605505,0.23423083115007254,0.07824197132154515,0.11467786451134483,0.071435931769718,0.3058886175428288,0.4280804544456756,0.34458378571166326,0.46730604954570165,0.16225167311968816,0.2799937095580197,0.13124723825489598,0.1131642735814349,0.16411860124251423,0.23640515772444792,0.4051165401024102,1,0,0,0,0,1
21,0.2582945937336335,0.2093861885995415,0.8963158355951828,0.3168797864586281,0.3333907546322182,0.399568513092572,0.28384258332031137,0.08251460508510006,0.04740020587360515,0.20969844823592992,0.21616921046298798,0.13801996858645138,0.10120857964084892,0.32867187073843657,0.15039490323317634,0.11249446607818869,0.04240163875683811,0.11587426216577673,0.10433938144095897,0.08454460489423038,0.04488810632419013,0.37406584528378106,0.3952186151264107,0.23749468947177949,0.15173047552483757,0.05381978374895019,0.212333101916667,0.028965865969378224,0.05789848587240416,0.10743725653458515,0.1200171530867615,0.32521234193588533,0,1,0,0,0,0
22,0.4263947605703765,0.24787913774581777,0.6943359860164535,0.28944532828324854,0.35376976752453865,0.47130061050889094,0.1916735811392263,0.06244705312840376,0.3459049451145912,0.5321936230988962,0.2098887195455441,0.33110124655968676,0.3594857294799962,0.15389286196194843,0.21621678494056917,0.1721108410657656,0.07781228350971071,0.10633446925851875,0.2219998394953344,0.1135299976744288,0.14776226725535452,0.24944455665522117,0.3455090821725311,0.23136856901588698,0.20577601753341443,0.11984660648541867,0.14415084786719495,0.15561209382416852,0.28547684712868915,0.010113647950965041,0.1100418163212982,0.15187214112949285,0,1,0,0,0,0
23,0.586417653379119,0.3703505047796107,0.6086510574706463,0.2724037882292641,0.5042994870866716,0.2496208402242283,0.5152114728156687,0.20163268898595055,0.33969012462737264,0.7939393190766619,0.7244532600214395,0.5026432606530025,0.2765154028622672,0.32767349856596145,0.36228588949924156,0.21705080366097163,0.0711103413678603,0.1447913378284672,0.09124041734455568,0.09461476693827585,0.05023573604095212,0.879179596408439,0.39950259354836487,0.5384324894182808,0.469622841759209,0.19336087092020265,0.22380548725993715,0.12504270739851586,0.0994919857954323,0.005378681578672445,0.07670334008717218,0.1359257167681547,0,0,0,0,0,1
24,0.33535265184033347,0.39743572260833865,0.7464178963221915,0.1688975460714845,0.5074050851785177,0.2862848969563951,0.6114675335251045,0.11333105959754874,0.22824228128430063,0.2954138809542191,0.761122576222736,0.4931438198630598,0.05974776264540359,0.17827510572266067,0.17640781349264406,0.13191604701800672,0.12320955065574161,0.12580259005332461,0.09003176857496983,0.09517904704235612,0.06488611299901403,0.32970382475532944,0.3822024765318875,0.455478104888833,0.2910874686132898,0.2491033557472388,0.272794221998903,0.12459399499810948,0.10662297100900962,0.018426895159499367,0.029582267883113966,0.09876832474460974,0,0,0,0,0,1
25,0.2095231924669701,0.3691717008262234,0.6716851178284375,0.1654311598664701,0.7852543074054084,0.35257427909550354,0.6872068685472565,0.07474723025975599,0.24037765950718015,0.4078079209449548,0.429709547804654,0.3660472914472438,0.25995513595029157,0.4368183292805117,0.2069048444536187,0.21824161328502634,0.138010319868135,0.16598897891748038,0.1358023490425248,0.11025050350810221,0.05869948483242836,0.35228879381575806,0.37579833065710716,0.34738197514935043,0.4948918398867922,0.1621803641511328,0.233133752440423,0.06633427023875142,0.0626655220909207,0.14146595659895667,0.2280226075868375,0.4098093458206041,0,0,1,0,0,1
26,0.1573556646203519,0.18744952582686736,0.5244338404627844,0.40613498770206724,0.7010416633000333,0.359827636432014,0.5209447993995964,0.1860209257038496,0.37516787171467886,0.4440670115031267,0.4677680466123635,0.3910090431090856,0.22414314104678645,0.5095624101034402,0.2812961563820812,0.28777206566619384,0.14111464131291657,0.27549918200795237,0.21639433564443836,0.2050276216427308,0.0826931512387615,0.43170342079653334,0.4436430409765086,0.3551812398050971,0.4540049873590294,0.15585235346006965,0.2097325411467783,0.15231166606686497,0.08651374925963516,0.17346216812539997,0.0,0.42181116065650776,0,0,1,0,0,0
27,0.26404479215597343,0.49385976475436794,0.4523193081135648,0.5415816572754172,0.4795376023321881,0.3732369455751592,0.8122814238017788,1.0,1.0,1.0,0.18885408842639528,0.1412917039303605,0.3430438524842549,0.34267779063324494,0.1714848000833696,0.10571281430417145,0.07693019755858675,0.0853706686669023,0.06566586333270913,0.050571081302846405,0.03203453745564992,0.5090615302693671,0.5766658859806655,0.2321422015220892,0.3497665950488813,0.0708837558169631,0.04903476236321164,0.030273281795942908,0.06736732792877888,0.407967805481651,0.9091776955417857,0.8429518370246974,1,1,0,0,0,1
28,0.42346836850942976,0.6129053274968901,0.33748597614337794,0.3917917538949002,0.7936953999398852,0.4369030352818961,0.8789398738007884,0.5271693089676872,0.7024283553676145,0.6541181193545897,0.2269217026055379,0.2433775880017357,0.10879269496026539,0.05585860006832855,0.10989452546479542,0.10556554422168213,0.029925825947779552,0.035035602215728656,0.03830387099964413,0.06997512077612648,0.039247671779301746,0.7014560878426763,0.42966307205414916,0.20531157721376908,0.1532491177206561,0.06691422323404661,0.1236762263485135,0.09443459959820878,0.06307516888145552,0.6016159816531782,0.6362439504738654,0.7544601812673993,0,1,0,0,0,0
29,0.2921316768442479,0.18586162538580073,0.5650835706181945,0.5209079002985453,0.42244747243939246,0.33507012143901926,0.4156628759950788,0.13236442850384517,0.33109715216024604,0.516958851231375,0.5519284479803983,0.42608750567868137,0.3213517646064753,0.31696773341525103,0.4346570925261984,0.2253674975831444,0.12548732710637583,0.1178124401345842,0.16451241844052691,0.17897069341512323,0.09945791690762064,0.6446264299223297,0.4861010524569141,0.39125611694176515,0.7295177448163392,0.1837764173317769,0.21105583534384553,0.13421739546367706,0.09413004850531105,0.015508594442529494,0.15064426177062512,0.1573628085432845,0,0,1,0,0,0
30,0.3599408242490997,0.21489232428927063,0.5465468421932014,0.26795581397670887,0.5200104069370961,0.5089341448791082,0.24100219869222927,0.054569658829612844,0.21057445443347544,0.3756633984405157,0.5851011076999366,0.9536986295788505,0.30415706140951787,0.12379886712391297,0.18169156063433026,0.25578102836078465,0.19868791954325027,0.38716791276670187,0.5362217688100523,0.4302701611664714,0.14675096442590263,0.26631901727841945,0.5347581717082852,0.20631336574722414,0.19916647252206773,0.611540432185171,1.0,0.4423142626766948,0.5054884842285985,0.07588645339195375,0.12187540415258986,0.36673182585872377,0,0,0,0,0,1
31,0.29638628375204495,0.12780931861192046,0.6358783824046603,0.4638687898767545,0.6887676182657905,0.4393043805284501,0.12147609499935072,0.022311949215011062,0.013142608510952516,0.08451478421987185,0.27637076955611795,0.22066897412965925,0.245807063581591,0.16049532466115635,0.21755951605565726,0.2413142273741654,0.1598199995222283,0.14531837833413827,0.11017672536435774,0.10071127375483215,0.09046261473585344,0.3200271754099263,0.5539889741785946,0.16871220346272664,0.2179596696953224,0.13677060168923025,0.2130695439046001,0.08219181202367017,0.09163302953370715,0.019906376659099313,0.006924764655565564,0.20468468394772965,0,0,1,1,0,0
32,0.3308172840706005,0.2159680965346497,0.8159256329576112,0.27373176527756055,0.34127675665543017,0.4680642660406934,0.3260711196603582,0.08706941128579754,0.22009044552895662,0.2658769397050877,0.4308799614966712,0.30549166685340956,0.11875558831434241,0.1272375451097707,0.17562021151021182,0.11426532105781481,0.048931583096438205,0.16983115816701427,0.055646481178396066,0.07095010552827763,0.04048083057468016,0.3071004939314371,0.36072079211685754,0.17832884888728046,0.19239298318276335,0.13200610616056668,0.32684983104026266,0.0687577727465299,0.06001716863618929,0.18695203664860216,0.014180792626895406,0.14940113628827492,1,0,0,0,0,1
33,0.11011225035230089,0.7516860078395008,0.7033264903378227,0.20903706686813758,0.4743622519060531,0.2905770318571277,0.9553372758665467,0.12187957268436511,0.2574190839948423,0.3939924341851309,0.3005028038882529,0.3649757268202847,0.14583919116773034,0.09093727839870003,0.16273700707238528,0.1018575907337303,0.06613972432574473,0.08850233255896153,0.11954274004161772,0.10332468922909509,0.06843918697108609,0.37773819797653363,0.3175098219517381,0.2514489218972092,0.2036576842432243,0.1392241584221174,0.1680046641325903,0.13944478104201496,0.14820081564067977,0.23011536202255442,0.3508736502721578,0.3902688919538671,0,0,0,0,0,1
34,0.5395845819092819,0.3914810959543387,0.6610815749716952,0.2243195365726211,0.40977444095032783,0.3524555990030872,0.2816240830529029,0.061302850604557035,0.11662564688528655,0.15798409634833627,0.4538525205825088,0.4355034214691842,0.1006404989944018,0.10506018942515008,0.1405067908125127,0.12099999096502564,0.06913236664198179,0.10677876620357254,0.10222120623309328,0.08832519383416483,0.07114819471746305,0.2682470024421145,0.4671280060011997,0.13912272696279745,0.1855849792480995,0.1270646587469694,0.1521903395687979,0.06763257515363273,0.07564114941149151,0.33108543896184817,0.3996345893355902,0.49283516691552975,1,1,0,0,0,0
35,0.11869165438337893,0.03601564263755112,0.4812766996587068,0.6734370475642105,0.472212185165913,0.4965910299428332,0.045481456374996974,0.08033621951085346,0.2063156979653581,0.33155562417972667,0.2308030277617753,0.45193747440773646,0.26254587012530717,0.3053095312603174,0.22505275730836527,0.18784253846640345,0.10269702109361935,0.27745354893427193,0.22723488560800056,0.2977757886099666,0.2776566829605046,0.3463028589265713,0.5280787692009867,0.2339359799432495,0.32640021399049124,0.1996254958614388,0.4477835781107962,0.25594828646528517,0.5429307227265254,0.03090646236267878,0.07743223282819459,0.19655239608296943,0,1,1,0,0,0
36,0.17008169061232864,0.07406464633608639,0.6596484250399888,0.652486462289113,0.15897517525346708,0.5973207583812035,0.08746569357845413,0.05222624404519599,0.1407062835577948,0.2071458349417124,0.3869639250060163,0.5160113349535824,0.2006704306385465,0.35733469799062345,0.284556788507825,0.22408633821523116,0.11460488282649721,0.13480095227045633,0.26057851393756043,0.2865209016195629,0.1599226770019263,0.35166449385799015,0.4987933215913551,0.2763153063846973,0.2571294211039493,0.2792564851545292,0.17617456743622295,0.18733173284984767,0.20054689151144012,0.11559348477635432,0.16196620660393843,0.2610483102189109,0,0,1,1,1,0
37,0.3167468454897387,0.17681604749155672,0.6179340618767255,0.36881325780394536,0.37653429602888083,0.19052277810059448,0.22199528568693178,0.09879748715522652,0.20472457565413704,0.5189333745078359,0.4347011252014499,0.39538901259190296,0.25190987281199445,0.357384221843895,0.24471875795367787,0.16248678634996072,0.13445629583621987,0.16267653833320292,0.20375824106341633,0.1423749786091329,0.13917689184296428,0.3225610987679256,0.4619404771575886,0.3089757105617883,0.28443909468216366,0.21718598963642993,0.4041148696075762,0.14711389095149807,0.11856795831517754,0.03838581999871132,0.2930336005372819,0.29272642867931536,0,1,1,0,0,0
38,0.34495251361960144,0.22391820494521897,0.904198008326099,0.3161038018751436,0.38293747111428555,0.36882690123196105,0.22264675005117074,0.058618375452455074,0.03897580382051753,0.17630201497722536,0.24548059884344176,0.2779732353306673,0.08443826610329616,0.1941026421334589,0.13046336247928292,0.19682782049312894,0.06671723083538376,0.09872655861436913,0.09812590537196145,0.15165356887420417,0.05463625475596688,0.3663355428655368,0.42238756825241003,0.22398627916856795,0.15143710146428166,0.11808765192771914,0.148623198689747,0.09383555715502671,0.11146828368431626,0.2040595971431306,0.06956359461538288,0.3117757783679857,1,1,0,0,0,0
39,0.17293249321044646,0.18820862708733907,0.6602535452519853,0.21739724819192102,0.5079609836817933,0.43482536301465935,0.46325939066073013,0.17016711958016573,0.2785708464970745,0.5218164131861345,0.4024163026595009,0.4044687911895386,0.15992043051920185,0.2363263923380139,0.24948745748853174,0.14325403637480688,0.082952509495712,0.053242783097649085,0.13628791618738187,0.06732484719242128,0.06842454672967976,0.2658416114283615,0.3377655988841088,0.24465144577491754,0.32671084534872685,0.15792031354817584,0.11085753299605311,0.08020107782085213,0.11622488304192748,0.03097214758781958,0.041503776628692396,0.10235651124967461,1,0,0,0,0,1
40,0.49342641635755974,0.5095008871333093,0.6976621024626606,0.1633659725018888,0.5245999631555642,0.4901977179513658,0.6106466003904385,0.1875832022267942,0.2964470328518143,0.3244913147533391,0.4866386885532812,0.39066883152600174,0.04999968970384859,0.0803743429117729,0.12174563061266619,0.09091985074222314,0.06748226272664294,0.04900937070823992,0.07595356389261101,0.04834204325562416,0.07570130979482827,0.15864563632691284,0.3821571045594944,0.0761962456532343,0.08850405115063029,0.12526344702271852,0.15043361857674914,0.07243174788285188,0.07613950951972175,0.43511331952483934,0.42179236143096677,0.4767908722985983,0,1,0,0,0,0
