,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_MFCC_9,Mean_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_Centroid,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_MFCC_2,Std_Acc1298_Std_Mem40_MFCC_10,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
56,0.5076095167033989,0.18869712226206178,0.40239849626815083,0.3914173830265967,0.08888951274061183,0.2314390897802116,0.494209482596887,0.2569169711279305,0,0,1,1,1,0
57,0.6633623281750335,0.18218242393842002,0.6941898937787856,0.35854655858766504,0.1623199797872042,0.2917152623288182,0.2697144981230132,0.20193110926875707,0,0,1,0,1,0
58,0.15968525233412853,0.5129272174435383,0.22643732068986988,0.2956138579588069,0.026276634569495527,0.12170811010043835,0.19270280837902332,0.09486266931881589,1,1,0,0,0,0
59,0.39586832027967234,0.6217387804137948,0.2813433191289787,0.21788099290370977,0.6452747910876544,0.1320608509835411,0.3907008060259955,0.27286769411178746,0,1,0,0,1,0
60,0.5116273800230561,0.25716338145044926,0.3743519186870925,0.3409013875266832,0.0677596548852269,0.16626693169402507,0.25650457893601764,0.11995511100883595,0,0,0,0,1,1
61,0.2201825995256848,0.35088957834048584,0.6521301035830882,0.5120885738187272,0.10951405070042955,0.1737078819311894,0.4879587045372057,0.2804364067371315,0,1,1,0,0,0
62,0.3837888629569124,0.05505291644218205,0.2163208400965847,0.2376427912075233,0.03531624603464248,0.13469006279042217,0.13274794022397596,0.1371257805924464,0,0,1,1,0,0
63,0.42635290824364813,0.02425053102222552,0.14627676140714707,0.17599196619165747,0.035793492602678195,0.3075273912795468,0.43589927918797744,0.22206810895667772,0,0,1,1,1,0
64,0.6285057546863543,0.04713867266117995,0.3022761165318901,0.25652656781861194,0.012820152906057286,0.2447141521976648,0.42978877104267876,0.16546826089834726,0,0,1,1,1,0
65,0.6096103472663511,0.434366891460915,0.4938480366113269,0.4290749581722725,0.13320793913702592,0.17807118002992528,0.5730376677321335,0.21549237612183075,1,0,0,0,0,1
66,0.5447871346560713,0.25783838346307,0.3553226025113494,0.35291784457393416,0.12108961941925644,0.20734266194531836,0.4688118612239601,0.17914301115604914,0,0,1,0,0,0
67,0.46335747553779555,0.07482614053665758,0.17819259052986036,0.22490156060693467,0.06835855253923245,0.12724121438694874,0.3429196130654411,0.2298007420553736,0,0,1,1,1,0
68,0.5705329819917028,0.3652008595438473,0.29037706882211334,0.2625807707840535,0.25265994778361084,0.16650475425733102,0.5885567803846551,0.14710916788293554,0,1,1,0,0,0
69,0.44913443589796553,0.5156148401359912,0.26857955232466535,0.2020243177753418,0.09636637563983794,0.04823146892729739,0.29609751564447884,0.006345613708795286,1,0,0,0,0,1
70,0.5163627117740018,0.25493401700509666,0.32949644768999087,0.2895560491547915,0.17871480306560739,0.15515508927121863,0.18521940844670354,0.15680254202826366,0,0,0,0,1,0
71,0.645935946391593,0.32447780234207124,0.31463317223665455,0.2378591415219523,0.5531662034567624,0.11508418128924401,0.15946585216603043,0.037808887641972475,1,0,0,0,0,1
72,0.38847346259128024,0.44405843411918433,0.5382235152296819,0.33316686378584204,0.25087261259743787,0.22111179854410468,0.3868048091540146,0.17432311877614454,0,0,0,0,0,1
73,0.42152333105874323,0.11205652677404773,0.5286383239105823,0.5594837160330007,0.10490066720941768,0.5033132807666487,0.1994743384958506,0.51257932017136,1,1,1,0,0,0
74,0.5316356856525765,0.055721725775787864,0.21213464702239837,0.2718838343045058,0.14479286563169666,0.14919548400401927,0.17988389157836965,0.22715279594738153,1,0,1,0,0,0
75,0.5679701077546145,0.37774103454895624,0.6113618959332552,0.5260611982922748,0.16175851323657392,0.1632261376650388,0.4888809792242722,0.18826266364464567,0,0,1,0,1,1
76,0.4892366701363692,0.10862578259981051,0.5682889920526453,0.6178712571395605,0.17108821575287986,0.3993997393605118,0.26734393656994465,0.44818064036163374,0,1,1,0,0,0
77,0.42218345014085684,0.2065444231829132,0.4838854467043576,0.3543006836669935,0.08855263281023365,0.15223540045897122,0.3587560863992537,0.2264687432028169,0,1,1,0,0,0
78,0.5138906740934742,0.722270731541172,0.7348078748062625,0.49754442393122955,0.5294068105892592,0.13934998091276474,0.3141958413477133,0.16404026139010863,0,0,0,0,0,1
79,0.31681885967436396,0.47632848446566467,0.9178223735073519,0.6053698148041308,0.13018537753946643,0.2407659466171715,0.2889700506199053,0.33641524838680187,0,0,0,0,0,1
80,0.41295842633385865,0.35378155944042955,0.5253333382187519,0.5786072809092483,0.19727127256393706,0.07734235479440635,0.3431528117981024,0.1865225847736794,0,0,0,0,0,1
81,0.37710024445661394,0.044098067264879456,0.024316560469879622,0.0951490653666417,0.031357906852699236,0.007788469554762811,0.0758825169332087,0.018951728572914647,1,0,0,0,0,0
82,0.6091020234895715,0.1307955734730402,0.37925626829741943,0.4929217388795938,0.15813705398500888,0.344438155163865,0.27011251400507424,0.5266607192956463,0,0,1,0,1,0
83,0.4212766887528502,0.8355843721552382,0.4031496293799305,0.3618729446720129,0.17783517213628663,0.15462240183237458,0.43950772273547367,0.17448073461590596,1,0,0,0,0,0
84,0.5061436994220349,0.32236609879800104,0.4027081096727624,0.42649317775341833,0.1844511196578797,0.1388523964352943,0.565461338981535,0.24674129251293236,0,0,1,0,0,0
85,0.44715508126262415,0.12480725286566222,0.16717291817045954,0.13340520971557146,0.20779877038825412,0.11708329493946933,0.5801686395045665,0.2306140397885426,0,0,1,1,0,0
86,0.5102818760616398,0.26894185693672945,0.5138648180242633,0.5378018086886286,0.07579798433508322,0.25408225501423864,0.3826054785921809,0.26084160553799013,0,0,1,0,1,0
87,0.449338366975277,0.1159702999114447,0.5897402545058825,0.6475292794092194,0.10022177928749895,0.4048959855375799,0.16182940022337977,0.7091388816210474,0,0,1,1,0,0
88,0.43655387359762293,0.2759210061864864,0.4128264222980277,0.36300698090347894,0.16115961558256836,0.13371771076037403,0.32421988010429065,0.10685723472466092,0,0,0,0,0,1
89,0.3287266699939984,0.402406475065178,0.5506685084694838,0.35868358045347026,0.09564582689986245,0.10879197546303,0.5465371741573722,0.13404281476671276,0,1,0,0,0,1
90,0.18737576396451638,0.17068881168682384,0.2277197430758351,0.18584131425604333,0.2794044711452982,0.24564262552599592,0.32721464277636236,0.10860046591242235,0,0,0,0,1,0
91,0.2918813173265819,0.9462785095460148,0.25345796036215607,0.35503266889747875,0.08203962082292282,0.0281446768553012,0.2562047519940245,0.054563451408612754,1,0,0,0,0,1
92,0.5496259358621722,0.236343594602461,0.2554896838279208,0.2564941152714475,0.10454507172735186,0.25534508404965317,0.31808833147183463,0.18844865033556413,0,0,1,0,1,0
93,0.4056900981536116,0.19469782822746953,0.38605493897501475,0.323838559395373,0.0506162095393167,0.10334575100591924,0.3745013842887175,0.15824945543727365,0,1,1,0,0,0
94,0.5039493849883868,0.15132430440732966,0.3077832046636205,0.2730034471816766,0.10943918849367884,0.13611875331832685,0.2751797646621511,0.07181292891210396,1,0,0,0,0,1
95,0.253386469042681,0.2789182628296828,0.5316025516541416,0.5847227831304448,0.09562711134817475,0.10939925669479293,0.26260281346380765,0.19760928294249858,0,0,0,0,0,1
96,0.3105202568528963,0.17147528192171216,0.31557117261038903,0.2636877632262159,0.09248289866464537,0.21524433855051095,0.5274411786880905,0.2178881368862045,0,0,1,1,1,0
97,0.4847840746873007,0.6543618134641228,0.23443047621839286,0.28271577338025733,0.376641119938613,0.08915450129661563,0.6663960626235031,0.06291078628237824,1,0,0,0,0,1
98,0.5550795381332065,0.1913228181643661,0.39173240608088056,0.34462261293486407,0.07379542030450204,0.10457962009820056,0.35485132265762387,0.16956627273214447,0,0,0,0,0,1
99,0.2481019069861734,0.6170942711526434,0.5138703141202032,0.4794124646627821,0.17967865397752264,0.1047454815906907,0.2147935665203768,0.23300664823612116,1,1,0,0,0,0
100,0.5272165774108934,0.14040041862510141,0.4580592918829991,0.4488710119425373,0.05382592665375294,0.3805634902874494,0.4487707972065246,0.2552935279783877,0,0,1,0,0,0
101,0.3255261351611868,0.9422408828283203,0.3532597345019254,0.1198238187272832,0.6167148592122625,0.028926595319897677,0.27942117619829954,0.036828517118656354,0,0,0,0,0,1
102,0.3197011657759136,0.49282578136127464,0.691868709260189,0.4419694369122483,0.3057185368181691,0.1458958056349029,0.23777153187020122,0.197959190106769,0,0,0,0,0,1
103,0.49226996945445334,0.35801735188659967,0.6023995954873387,0.5045181157329949,0.16496823035101016,0.2533003365496422,0.5153095844679123,0.2317173506668726,0,0,1,0,0,0
104,0.2584506572014841,0.33305466277766427,0.09808699220653594,0.09971766283966998,0.043644666535657795,0.0,0.1039154593226015,0.009923493271379799,1,0,0,0,0,1
105,0.5849689762078405,0.45641282875384726,0.49258943064110117,0.3245254716436854,0.1959611839457998,0.21670988718785789,0.36805247497497057,0.18057731529787818,0,1,1,0,0,0
106,0.287219978267404,0.4191886351954719,0.31440416823916073,0.18666705128944783,0.3718125076031929,0.05748197682326976,0.27156956774072505,0.12597918840451794,1,0,0,0,0,1
107,0.22924520035075344,0.6739802205832265,0.24033877935373238,0.1714918796515318,0.18534010836304426,0.060340235453113414,0.1804291908705326,0.00015761583976144078,1,1,0,0,0,0
108,0.3323667494890193,0.17535189898501993,0.21289310826209784,0.18158101598107657,0.15131523539485137,0.16228976617039853,0.42815287316619,0.09920656186264097,0,0,0,0,0,1
109,0.17920067439626275,0.5425406084926401,0.43240168400379586,0.40108283332371764,0.2706549507313102,0.07076844770316937,0.18048529883628572,0.08613075179603248,1,0,0,0,0,0
110,0.42668978553950204,0.0791052817359318,0.21824080961157255,0.18580525587030527,0.09026510578965591,0.39822379015449694,0.32949753563294165,0.3024364256510322,0,0,1,1,1,0
111,0.24167456891236155,0.5724140920603662,0.3387518732526995,0.3754056568395545,0.9884337890570171,0.034378085221214466,0.18680971860101797,0.09756420481232682,1,0,0,0,0,1
112,0.4411608711406244,0.21608734154482576,0.278166575675745,0.29027361103098137,0.15431908144072315,0.08869201978051873,0.1598989355266872,0.06108244254114563,0,0,0,0,0,1
113,0.5899092416470973,0.1549655996680724,0.33227014410763545,0.3210638666128195,0.025546728053676193,0.0924910377751743,0.37080351867080225,0.10748139345011616,0,0,0,0,1,1
114,0.6104836214469722,0.04558431022844793,0.15593889806940475,0.20194859516529162,0.0735895492359376,0.5920737513218459,0.5102177865758184,0.4567707036286318,0,1,1,1,0,0
115,0.6519193283147974,0.20881713638136998,0.34561283301761314,0.37243084001615423,0.09908013063455079,0.24064747412253562,0.4754063005738792,0.287406179171382,0,1,1,0,0,0
116,0.38750313566590117,0.15092797295037808,0.2407418263893214,0.19852665435873762,0.0787176103983605,0.09499826679128219,0.255135193896856,0.04216854176977371,1,1,0,0,0,1
117,0.3827890592681461,0.12381023154426837,0.4378776275918672,0.34829155368372466,0.09040547242731348,0.17572805735823888,0.37125413577075683,0.17329231118410476,0,0,1,0,1,0
118,0.5184972705920758,0.13770041057461868,0.39322551214453993,0.3617377257254948,0.05319895567221583,0.1872488492810475,0.43504012596238306,0.2583796461209166,0,0,1,0,1,0
119,0.34720960324878053,0.4031310185099176,0.62776041418579,0.5454497923036982,0.2127677493613318,0.15021873532805913,0.26233980737434004,0.22375775075892024,0,0,1,0,0,1
120,0.6179626984593278,0.03522395823657272,0.2763308796318348,0.38256144348929777,0.044711452981855276,0.15958245027446127,0.2914388011130417,0.2064452269195245,0,0,1,1,1,0
121,0.6219723403687885,0.4524247434682719,0.5260533267868723,0.2865920498471124,0.1252257563422326,0.11822326361007633,0.3443959539143196,0.08673599662071642,0,0,0,0,0,1
122,0.3673913605812257,0.36139236194970314,0.5836102755009691,0.49307318409969414,0.24027025256637002,0.19662660541199906,0.44436807526883604,0.3073445829012032,0,1,1,0,0,0
123,0.3257234490059012,0.10644595958657677,0.12883581695802082,0.11733939594992204,0.026501221189747626,0.08321771295430912,0.13725060447566223,0.002023787382536793,1,0,0,0,0,1
124,0.48372010389456227,0.08842526365330908,0.21045100963282415,0.13266601280793866,0.2564966358795841,1.0000000000000002,0.56306272344559,0.6249436523372853,0,0,0,1,1,0
125,0.5209999881691902,0.38369219908224494,0.3273346499536496,0.3069632348699013,0.17167775563104165,0.24594363341977438,0.305334289506583,0.16290542734382635,0,1,1,0,0,0
126,0.2603614332444552,0.22785962435209098,0.45842386624700904,0.44372728321698485,0.1307000552108775,0.10643919947696588,0.37715073229662177,0.12545275149971474,1,0,0,0,0,1
127,0.5463568224369905,0.04398040636359696,0.42548209921552393,0.3634685282409277,0.05143969381357438,0.4519436070925534,0.2539428996246026,0.3622327229397246,0,0,1,1,0,0
128,0.3995769783670635,0.3220193087731684,0.4584971475262072,0.35765231062135805,0.09016217025537371,0.07514578698645465,0.3073980106219392,0.1270541284316909,0,0,0,0,0,1
129,0.3819731344367001,0.20508295093540418,0.3567296030719511,0.36872043212369476,0.09943572611661661,0.1877674955353421,0.3598291512442817,0.22839480876470158,1,0,0,0,0,0
130,0.4769530812140978,0.07285686860992936,0.3768434821798249,0.3896433104482778,0.05972132543537051,0.20556118665560924,0.2822002738770078,0.5081849905588113,0,1,1,0,0,0
131,0.2686724768642499,0.09655625119983155,0.720794662191623,0.5238796659551145,0.041745038039358806,0.2500638435109982,0.21507059960128272,0.43337420837444485,1,1,0,0,0,0
132,0.4013654358680877,0.41160260340225796,0.4522865591141758,0.5242745052789478,0.13485490768554131,0.12441718114444429,0.44661590064681955,0.3213534787391994,0,1,1,0,0,0
133,0.5301440010074235,0.17151243799580138,0.37326735575496206,0.3448497807650147,0.10923331742511438,0.15797473464355138,0.31308770902408956,0.31754232773376795,0,0,0,0,1,1
134,0.23066108760433923,0.8221834147670625,0.3924926993525599,0.35798945652801006,0.09668454001852841,0.04667816288651651,0.21428333470680955,0.020597237940024007,1,0,0,0,0,0
135,0.6428326648257392,0.19736068020386302,0.26155920577749603,0.19168096982634275,0.120078979628122,0.16416163158564462,0.3119497693436595,0.1017757000507523,0,0,0,0,0,1
136,0.3052314838301906,0.7617180968658852,0.18959882163703046,0.20372987942075804,0.07774440171060143,0.07131517632656285,0.10984712332706208,0.04191320410936018,1,0,0,0,0,0
137,0.507690126627764,0.3165573658820543,0.3563228919724022,0.2673332660243466,0.22208809410179386,0.1313245663687303,0.40348816209591304,0.11635831754548003,0,1,1,0,0,0
138,0.4273876027951993,0.12738340733584755,0.40864389328780115,0.4323797092251773,0.05003602743699878,0.30952123948556615,0.41730825541047356,0.30920129749359293,0,0,1,1,1,0
139,0.4723320471171024,0.45257336776462875,0.20251098303171977,0.33332552068309007,0.08354622273378062,0.0810185124242544,0.2187123572534449,0.02595932880870795,1,0,0,0,0,1
140,0.5575503726805346,0.18168081693821564,0.5061098266531341,0.37370189811342525,0.09725536434500248,0.2770422244746622,0.3201801065700674,0.20338117499456226,0,0,1,0,1,0
141,0.40986958236639864,0.3235612858478707,0.5637565449342483,0.5185249956729937,0.15513320793913704,0.1989767486759602,0.5143101613279352,0.41351776488129954,0,0,0,0,0,1
142,0.7119783339773438,0.18721087929849334,0.467855166879793,0.43788762764668554,0.14663634747293264,0.16287423047726862,0.31652432192646696,0.17100057687397352,0,0,1,0,0,0
143,0.18829475720671773,0.3293947894798769,0.17466592896845612,0.10653269774418739,0.03622395029149472,0.00985427883159793,0.0,0.04440038206079559,1,0,0,0,0,1
144,0.523640063453245,0.2487723013853023,0.7826422298027633,0.5806914556049155,0.08734547972637863,0.15664784270363008,0.42802312349538596,0.3414873261103248,1,0,0,0,0,1
145,0.3223590875357606,0.421120751048111,0.3645505475943588,0.32904539029596724,0.3607609743316209,0.14616434328941075,0.33076522498417577,0.3022598959104994,1,1,0,0,0,0
146,0.5295550673062791,0.12000173395012417,0.23340820237358062,0.19127531298678824,0.03612101475721252,0.1777438449151167,0.17679093996623002,0.18065297090096366,0,1,0,0,0,0
147,0.4539034553784967,0.17216266929236257,0.3291813381894394,0.3149772111002135,0.0883186884141377,0.3860465728540024,0.24722046397780928,0.3960728437365042,1,0,0,0,0,0
148,0.41753755129107223,0.4120608616493582,0.2553651056532843,0.21774216811861757,0.14965890907049215,0.030599251429348717,0.2539797204771281,0.043234024846560984,1,0,0,0,0,1
149,0.44981761503306916,0.010465627535127968,0.5288270232045169,0.38376579357295326,0.04159531362585739,0.03591559492937724,0.16964769457628842,0.15359033121392568,0,0,0,0,0,1
150,0.3677591182958661,0.1691592199701513,0.3548316179407227,0.25207155426065886,0.03204102448929938,0.13721747600931983,0.34913707702045654,0.1050099770826569,0,1,0,0,0,0
151,0.34654808051126745,0.4657947374613731,0.2980239703064257,0.32021288870939824,0.12999822202258968,0.280241859403864,0.13879006678601297,0.10866981688191736,1,0,0,0,0,0
152,0.5369206487534838,0.025705810590719663,0.23083053337779058,0.2550770207119367,0.05254391136314718,0.5504846402604641,0.3182040541512004,0.37479155305191547,0,0,0,1,1,0
153,0.36293675991015806,0.13789238362407963,0.20928034119763594,0.17163611319448457,0.017339958638630776,0.12951939658009398,0.3250124051205532,0.02215133012007174,1,0,0,0,0,1
154,0.24457191417890473,0.8298809147825441,0.20885347774630747,0.27170354237581484,0.026098836828462618,0.008879294079446778,0.12180162678033203,0.012792101555037863,1,0,0,0,0,1
155,0.5926387498323133,0.33888197373065565,0.3241670666603157,0.29715355102982755,0.30141395993000386,0.24391117195624418,0.6059712902552736,0.20543963786184655,0,1,1,1,0,0
156,0.668563874040777,0.24025736773985792,0.42215879320389404,0.3951602434662205,0.29923359815838974,0.3383820167528883,0.43598344113660703,0.10599034760597299,0,0,1,0,1,0
