,Att19,Att20,Att24,Att32,Att37,Att49,Att65,Att71,Att79,Att82,Att91,Att92,Att98,Att100,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
36,0.44409119448360945,0.22295882290482982,0.6338824355560757,0.581764893346081,0.41721241887850524,0.6903136250603126,0.6355118727955762,0.4472913895663629,0.22235227251434955,0.26463156019881673,0.221618840076876,0.3885378862751531,0.2766550850212896,0.26970927678179146,0,1,1,0,0,0,1,1,0,0,0,1,1,0
37,0.300584354071202,0.32249028010907066,0.5161936389969862,0.6756179420200574,0.5389344734914339,0.25237278699476673,0.7608398655500774,0.33737656055685394,0.27816050315722407,0.1894087819974063,0.18650485802760308,0.35075264385660954,0.2579716843786193,0.23397298513700315,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38,0.40915524762072614,0.3154395469096282,0.5984199900517891,0.6334097385288867,0.6798653951546209,0.5138462680473592,0.45491399159369084,0.29510387605573624,0.3944762630458,0.263279027957899,0.26474268761914416,0.5189531408176249,0.5497599452646478,0.2233869844297517,0,0,0,0,0,1,1,0,0,0,1,1,0,0
39,0.285090159058865,0.13735826806340917,0.291697632911022,0.4049888725766686,0.5182319495407554,0.2932546487028171,0.6020562929324498,0.2838566767291695,0.44529789081188437,0.2112733283981677,0.19423274090995918,0.3544848530924019,0.2364757849600518,0.2449219880195887,1,1,0,0,1,1,0,0,0,0,0,1,1,0
40,0.27706837107860416,0.2229509159627606,0.37634959183076333,0.2823538667296043,0.5588308620267386,0.5200831384775266,0.6001696569230868,0.36284011810512984,0.37552792160340764,0.22095534417214455,0.2688216895306484,0.39970050296296,0.27052869493005965,0.2596028140035791,1,1,1,0,0,0,0,0,0,0,0,1,1,0
41,0.2845215015861826,0.2682814148456226,0.2650905579775872,0.4248742247806185,0.4595235454143085,0.49647478009130386,0.3914482705836581,0.6174159289334679,0.4473065224315934,0.1744474377028103,0.18737809449925993,0.34337025196163556,0.2436676341975826,0.6581202648978235,1,1,0,0,0,1,1,1,0,0,0,1,1,0
42,0.15849984578780402,0.20157054460757848,0.5716724697896246,0.6540858111684928,0.6164959028771565,0.3214385925843447,0.5739519220343523,0.38150576411018056,0.3511395361909698,0.1941579512754435,0.3002244165753797,0.3491131126484981,0.2295881660915015,0.23663187560946858,1,1,1,0,0,0,0,0,0,0,0,1,1,0
43,0.2489604445717307,0.4128361297551785,0.7127424876378851,0.6037663894478158,0.6337212814258273,0.2448250009278848,0.6918481761880768,0.3724050059891813,0.2483545584570511,0.19745022625693662,0.18845404658040857,0.35716472136972377,0.23688708352755766,0.2390657315230553,0,0,0,1,1,0,0,0,0,0,0,1,1,0
44,0.6573735459992951,0.4785123201453071,0.3150027796471311,0.590614828475003,0.6486336883331117,0.5100738596295884,0.6775638286337515,0.29562522729642504,0.5398559731183131,0.2057546628966454,0.13538543904172692,0.3372182587158239,0.526114847617145,0.2345168186542933,0,0,1,1,1,1,0,0,0,0,0,1,1,0
45,0.3286922805780754,0.35308110941174614,0.4965912748339526,0.5910801934531549,0.44082757378500337,0.3825602197231192,0.42861334166735765,0.6357115427164688,0.4312549575601621,0.5503985239030853,0.5933602841137235,0.3367000908294287,0.2631187921662639,0.21255183831802738,0,0,0,0,1,1,0,1,1,0,0,0,0,0
46,0.6525778220831864,0.1785511771177615,0.4364689703601837,0.46801049138008055,0.4861644538212905,0.3530876294399288,0.6134998437370445,0.44811919360950536,0.5346907419320587,0.24394143479737065,0.27768659906880766,0.5708449537650199,0.17369334362232608,0.3714811560346767,0,0,0,0,1,1,0,0,0,0,0,0,0,0
47,0.343685285953472,0.1919647395566239,0.5524329227258097,0.44565163764469323,0.5376253271493008,0.38036001930000374,0.6317679399440005,0.7648909358636247,0.31506286342429213,0.23650668195454827,0.20500135793469176,0.2727153597765676,0.5500902898283906,0.24295159613797832,0,0,0,0,1,1,1,1,1,0,0,1,1,0
48,0.45313050757842793,0.3489356126411672,0.15944202241273364,0.40393280076378535,0.5465576150692408,0.4608425193927922,0.45895641858062214,0.501519548128349,0.49653798349874145,0.15074890211117484,0.4415262926043888,0.4161488322216398,0.2938029710119381,0.22739742174691113,0,1,1,1,0,0,0,0,0,1,1,1,1,0
49,0.32316817941487486,0.24344458024303683,0.4182315592357433,0.513281569813414,0.49440153231625544,0.3877162899454404,0.3192802974736426,0.6332421180593526,0.9006501820634691,0.19078357814352429,0.18020638008397102,0.3533844965768909,0.22680178151036667,0.23143598838393037,1,1,0,0,0,0,0,0,0,0,0,1,1,0
50,0.25393791857596054,0.28637023917370197,0.6909412762969248,0.5547590569492059,0.6429742662685045,0.22015959618453773,0.5109199104517594,0.4463071801510138,0.42781230286867067,0.2734939859626078,0.3880821414045333,0.4645185039952945,0.11627606359850992,0.4063494572380758,0,0,1,1,0,0,0,1,1,0,0,0,0,0
51,0.3726083340676771,0.43274580988548494,0.4716022471252596,0.814159362836673,0.2739685255739321,0.3703180789073229,0.44575506897893324,0.42432904638500135,0.48347313392751184,0.4047564050472274,0.41031458603783244,0.38345623982170224,0.3331962338108314,0.26499024850244857,0,0,0,0,1,1,1,1,0,0,0,1,1,0
52,0.2993809481847022,0.42034433603148325,0.4348099599145624,0.6856679587545287,0.42958011766941195,0.28762943992873846,0.24537110857405275,0.25540488645987247,0.34009955717667334,0.20493368139238466,0.1895819770229653,0.35547517395636186,0.23732710770930202,0.44946500712609433,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53,0.3888846052167783,0.3707734570732115,0.366838809725839,0.5135455877666348,0.4186500636451598,0.6576149649259548,0.4295254070809442,0.4815403513144409,0.659935418995809,0.253968541101952,0.40236059728335094,0.4138150760846514,0.10250866011983803,0.3983526934493511,0,0,1,1,0,0,0,0,0,0,0,1,1,0
54,0.32649888746915756,0.32588009913046234,0.5583228486994177,0.45704041208135493,0.6186957519738785,0.5756508183943881,0.7362255799269072,0.36935192226017205,0.3015782997832726,0.3181484223240178,0.16933380633642214,0.3442895498141398,0.3573466411269842,0.2820955539600724,0,0,0,0,0,1,1,1,0,1,1,1,1,0
55,0.20970793311596758,0.3586780948336041,0.6500058518886971,0.394236141390948,0.6370666335719156,0.2846082470400475,0.4877139048518053,0.5126713783255215,0.32198065068172305,0.22500041744822252,0.4258119344916711,0.45856757589458985,0.10211694719840392,0.4023885811035266,0,0,1,1,0,0,0,0,0,0,0,0,0,0
56,0.3324814945364822,0.30674868801239813,0.41916639845510134,0.47187608757395505,0.3394082702464643,0.6323482908362098,0.46809748257189693,0.4454603022819925,0.2142178141141347,0.1654110751796419,0.2477496618157861,0.3434582804828764,0.16757739920900105,0.17442723346799685,1,0,0,0,0,1,1,1,0,0,0,1,1,0
57,0.28395972858653507,0.3136559666914418,0.5110322731661643,0.5350003800258418,0.4153914753925516,0.8209330809486695,0.4829456523818939,0.4322332398292002,0.3962000886895802,0.1795556124522022,0.16273385389662282,0.3354136740303858,0.41011428877337713,0.21307959793825476,0,1,1,0,0,0,0,0,0,0,0,1,1,0
58,0.467625077106098,0.25551396253013114,0.2693697515873248,0.41195201273686616,0.6394092586958837,0.23679916861522474,0.45706850695529605,0.7174937501430536,0.3820597218145138,0.2414311794860378,0.47913263708318227,0.4831975560081466,0.34886344495845883,0.1984014509371082,0,1,1,0,0,0,0,0,1,1,0,1,1,0
59,0.38016748545999296,0.43064595198452954,0.6880241097814319,0.5100240149663511,0.6149231700231845,0.1572965148647144,0.6714829673378533,0.30625443466451685,0.26235751894022197,0.29661922599533574,0.2248376001070754,0.41627587338297606,0.18344307823682182,0.2083927174530374,0,0,0,1,1,0,0,0,0,0,0,1,1,0
60,0.3655861715720832,0.6549625097989604,0.7185417093366884,0.8753088543354283,0.4498696894182096,0.513668114166945,0.7218736247265398,0.17478745400028994,0.26936149747984184,0.23199545816333916,0.22182025622733254,0.398604147743869,0.2643448536103527,0.26870331872394687,0,1,1,0,0,0,1,1,0,0,0,1,1,0
61,0.3874677806661967,0.4408922193430913,0.49333908769055207,0.6072959627921366,0.517222632855839,0.5817585272612553,0.5533328656074802,0.4773428380327001,0.41639633000018733,0.18993476675776316,0.18099515171833963,0.3461211432504131,0.32504729933526316,0.27769934311340666,0,1,1,0,0,0,0,1,1,1,1,0,0,0
62,0.3827037253260486,0.37698379528701076,0.2724112707376305,0.5058650654911201,0.5420865288621738,0.5509111828675352,0.7726405888243285,0.34610601486741144,0.48490965529732866,0.20330702481868834,0.1961728332495182,0.3551420660293935,0.23687794355939085,0.6311509446093506,0,0,0,0,0,0,0,0,0,1,1,1,1,0
63,0.13363725986958053,0.37783774503048695,0.33431254937531085,0.4954776924830889,0.6151010909186758,0.48733548602605503,0.36539126330626903,0.5382379345335432,0.41352453640957093,0.34521298208312234,0.3502055094464175,0.426442167262193,0.06671132193971016,0.42594889572327177,0,0,0,0,1,1,1,0,0,0,0,1,1,0
64,0.39776557543179414,0.3196155418853313,0.24723059367410827,0.457371101234884,0.5674127995413594,0.41672716475522403,0.3850089612021405,0.43489085956832113,0.6894965304886046,0.7055222833861174,0.5386374652232275,0.3751675542875892,0.4498666217502517,0.26216794007651173,1,1,0,0,1,1,0,0,0,0,0,1,1,0
65,0.16245566399365524,0.2738004604099411,0.5593615589431489,0.5866705602647647,0.710141600870714,0.46764057454626434,0.6331251953286944,0.2296959123519553,0.38295536165986915,0.43997512008593875,0.4459197636024123,0.31448789407768113,0.18937361186733467,0.1969976639269602,1,1,0,0,0,0,0,1,1,0,0,0,0,0
66,0.5315047255022911,0.35395426172881905,0.3583930713637826,0.5841117195969326,0.5992913915940064,0.4741966373455072,0.3660392762155026,0.45992080547495096,0.6225683752943306,0.32196250758364275,0.16286379980014318,0.37921486561645973,0.24617720831423734,0.37265321102883653,0,0,0,0,0,1,1,1,0,0,1,1,1,0
67,0.5034752819880155,0.5786074293627683,0.35463469584808494,0.6654319160369573,0.5126208516699852,0.06899602865308241,0.5432708068908775,0.38914292399207545,0.8411806956510877,0.2010291490178835,0.188750323240435,0.3546419039768885,0.23459295151769172,0.23973681672542568,1,1,0,0,0,0,0,0,0,0,0,1,1,0
68,0.4863783816531547,0.2743787967441472,0.5163472510752845,0.4902320024428328,0.5601993153340354,0.3769186801766693,0.5624139756484913,0.2813872520720533,0.3330131348019162,0.2503353500720794,0.2213121677445679,0.3883398221023612,0.26760521082642286,0.2679532035276846,1,1,0,0,1,1,0,0,0,0,0,1,1,0
69,0.33397955586887557,0.3119977679832102,0.41678614272756526,0.5374818821013163,0.498730940773209,0.6123282485246632,0.5110972210706245,0.3852442339824368,0.34145363471135287,0.7512008593867407,0.32085982605441354,0.572153377694373,0.31274229076327875,0.17818182792357395,0,1,1,0,0,0,0,0,0,0,0,1,1,0
70,0.4032965610680296,0.21733924621991693,0.5652514849167568,0.4242955187619425,0.5035040531917581,0.6790275767360725,0.5101035162354022,0.4421122100460569,0.3847941090132347,0.23287905690097574,0.26698295499583524,0.38929913291906576,0.276040095734638,0.2746265497915751,0,0,1,1,0,0,0,0,0,1,1,1,1,0
71,0.5091081578251675,0.30037795183090893,0.655509553208298,0.6598902058673324,0.4858525431156145,0.22329065063281742,0.3769649269390958,0.852947160415962,0.3618747228450617,0.16054502039930316,0.2903446295307264,0.3372482684389742,0.25514090566638853,0.45787433427276325,0,0,1,1,0,0,1,1,0,0,0,1,1,0
72,0.43036768593584773,0.49766745208957897,0.25243438569798393,0.4890092526291788,0.42966578328575955,0.361780054188472,0.3865805200686282,0.4965209341596962,0.6108201287872637,0.18280475111736977,0.1740378480438593,0.6618104265782113,0.2181840972388156,0.2270893387198748,1,1,0,0,0,0,0,0,0,0,0,0,0,0
73,0.37438039742685936,0.4837455862319807,0.732580390320976,0.5309947743113199,0.682103683950986,0.2986868574397803,0.6536881246531919,0.360614838419263,0.2865148117844718,0.18088727228199464,0.17247070044740373,0.3639109071339114,0.2221286463576574,0.22498901617034042,0,0,0,1,1,0,0,0,0,0,0,1,1,0
74,0.24050218100105747,0.14597909404516898,0.47362846358662253,0.5178085443143468,0.5692172688703231,0.49629068774820917,0.23805289979398808,0.5166285614011886,0.40156393456957445,0.23641206035744702,0.2295741282903927,0.39271824070999,0.26889002920872684,0.27560571802098177,0,1,1,1,0,0,0,0,0,0,0,1,1,0
75,0.5013645025555165,0.4565807219715848,0.40349650349650346,0.7013476916430318,0.3178381073609827,0.4354793452844895,0.5903435871596497,0.26978655117253164,0.734600803202818,0.23477844631337563,0.2144185375628126,0.3928432812231163,0.25623117329771355,0.2583329761356208,1,1,0,0,0,0,0,0,0,0,0,1,1,0
76,0.14633498193514274,0.09406324198179597,0.5843827720396757,0.6348578369995828,0.7092014756451553,0.3816902349404298,0.5459126075503709,0.46943737300010935,0.40787588455364776,0.07019113562614449,0.15019277474787246,0.3663326917921406,0.4478192688808893,0.2564563486535432,0,1,1,0,0,0,0,0,0,1,1,0,0,0
77,0.4445304238632358,0.49820738327659164,0.5202124235597039,0.6040477419131168,0.5330960322542028,0.5430828044390008,0.46537531810673083,0.30379391112614407,0.3446164800229843,0.16835130216015542,0.17068784265110432,0.34771966117021913,0.5633106009267927,0.22881460367127804,0,0,0,0,1,1,0,0,0,0,0,1,1,0
78,0.5116705586887558,0.36516743514613165,0.38706001111858845,0.4351749252282489,0.5053414708347015,0.372677133207141,0.5342560288799454,0.48381649453598463,0.35390765041315597,0.16325008488113857,0.42462682785156536,0.5415304558677011,0.20747858309602057,0.17520949645838466,0,0,1,1,0,0,0,0,0,0,0,1,1,0
79,0.2982587790800141,0.3886295913918252,0.5229832928577698,0.6200594973791552,0.5927368736662796,0.372438110084252,0.4906809875818786,0.5421785869601153,0.3923089895009025,0.4040258706578428,0.12194123586351,0.4425583889180094,0.16934663590414523,0.3426526216526109,1,1,0,0,0,0,0,0,0,0,0,1,1,0
80,0.4345740989601692,0.3743948365409162,0.669507270971706,0.41588694697906126,0.6950413885737443,0.1886783208996771,0.6414894091984668,0.3186257181295443,0.1944912528340068,0.22463306301241773,0.21376101129099956,0.3741742324513142,0.2613338869542623,0.2591929296284786,0,0,0,1,1,0,0,0,0,0,0,1,1,0
81,0.2999082988191752,0.3136808170808022,0.5877461450683208,0.6211209028880631,0.551850212571539,0.46850462086627326,0.6894512937934905,0.2725458979830065,0.23194948441374313,0.3505507533548923,0.27588944722312103,0.28861751207391195,0.17037945230699325,0.5470282043313794,0,0,0,0,1,1,0,0,0,0,0,1,1,0
82,0.3230070827458583,0.16306034804099864,0.1931606050852912,0.3609858803731988,0.4956250130420409,0.6434398545076643,0.5433371389209565,0.6473351322070451,0.5265875122572746,0.5099853614823309,0.34689578728375375,0.30667136152113283,0.17436578413745468,0.4416557721364352,1,1,0,0,0,0,0,0,0,0,0,0,0,0
83,0.2516150973739866,0.2948905340348674,0.47313251601954526,0.6106668586797236,0.45921822437142845,0.6421393311806407,0.5646169644166927,0.5046107795091159,0.41867602695663575,0.1942804027540451,0.17435621550748423,0.3372852804308596,0.39584288133579326,0.22774970799087002,0,1,1,0,0,0,0,0,0,0,0,1,1,0
84,0.6869561266302433,0.21877943923966847,0.29803522836995633,0.3853742054459704,0.4662867359972411,0.41675091860594593,0.5579901394886055,0.6937887993408085,0.5492795533043113,0.22029995046281095,0.2547589438516745,0.4089034847290522,0.2663086410564759,0.33399280961004724,0,0,0,0,0,0,0,1,1,0,0,1,1,0
85,0.15623210037010926,0.13473090417012126,0.2146136290487754,0.4494612300303088,0.534843391172268,0.4617228964851724,0.6130316926786021,0.2599711603752711,0.3437820484794733,0.23164897613865965,0.3635223656391844,0.35292734846090135,0.23303523980012197,0.28772007844061764,0,1,1,0,0,0,0,0,0,0,0,0,0,0
86,0.6256154718893197,0.3644546807967487,0.48115399245106355,0.6886014915680934,0.4478411715541829,0.5188702074750399,0.296280941659704,0.5654244943528759,0.49032221798899495,0.4606527220407096,0.3140428639557352,0.3973737490947067,0.1035767306856151,0.45045890976114183,0,0,0,1,1,0,0,0,0,0,0,0,0,0
87,0.3088870285512866,0.372855241963723,0.789497322760921,0.6429610546850519,0.6248735608451021,0.159686746093605,0.6883223736661841,0.3280252995226457,0.24098083180833055,0.19439450526819657,0.1904552134946222,0.37272876411957473,0.40239884993086267,0.23638273020499573,0,0,0,1,1,0,0,0,0,0,0,1,1,0
