,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
21,0.2582945937336335,0.2093861885995415,0.10853063437556487,0.8963158355951828,0.5593843487209391,0.08251460508510006,0.20032444105561054,0.09272388253503266,0.13801996858645138,0.10120857964084892,0.11587426216577673,0.24728508122874115,0,1,0,0,0,0
22,0.4263947605703765,0.24787913774581777,0.10637312488704154,0.6943359860164535,0.5941853775602424,0.06244705312840376,0.24331748655411867,0.1343256256037894,0.33110124655968676,0.3594857294799962,0.10633446925851875,0.14845491351953216,0,1,0,0,0,0
23,0.586417653379119,0.3703505047796107,0.3071457617928792,0.6086510574706463,0.5104858071389513,0.20163268898595055,0.6507663256794585,0.3514509125660921,0.5026432606530025,0.2765154028622672,0.1447913378284672,0.4424864686616442,0,0,0,0,0,1
24,0.33535265184033347,0.39743572260833865,0.18229260798843305,0.7464178963221915,0.39469326018818207,0.11333105959754874,0.5435513502172322,0.3725017399524239,0.4931438198630598,0.05974776264540359,0.12580259005332461,0.43405113716166555,0,0,0,0,0,1
25,0.2095231924669701,0.3691717008262234,0.14615714802096524,0.6716851178284375,0.5825175923139039,0.07474723025975599,0.30109153434009006,0.40136547311124265,0.3660472914472438,0.25995513595029157,0.16598897891748038,0.5411436143685613,0,0,1,0,0,1
26,0.1573556646203519,0.18744952582686736,0.2379924995481657,0.5244338404627844,0.5556907297985413,0.1860209257038496,0.34665042755599684,0.25650794145449635,0.3910090431090856,0.22414314104678645,0.27549918200795237,0.4770298025310066,0,0,1,0,0,0
27,0.26404479215597343,0.49385976475436794,1.0,0.4523193081135648,0.2736588624094868,1.0,0.36842482332291104,0.07126143953795167,0.1412917039303605,0.3430438524842549,0.0853706686669023,0.5044283454821918,1,1,0,0,0,1
28,0.42346836850942976,0.6129053274968901,0.6377982107355866,0.33748597614337794,0.3446613671322859,0.5271693089676872,0.32571425647218966,0.11144654970031259,0.2433775880017357,0.10879269496026539,0.035035602215728656,0.078482780239666,0,1,0,0,0,0
29,0.2921316768442479,0.18586162538580073,0.2062511295861198,0.5650835706181945,0.358969628707079,0.13236442850384517,0.6922978512176776,0.3646031350306958,0.42608750567868137,0.3213517646064753,0.1178124401345842,0.4013703342581528,0,0,1,0,0,0
30,0.3599408242490997,0.21489232428927063,0.1186630218687873,0.5465468421932014,0.4864064998067969,0.054569658829612844,0.23557900446746127,0.35360767448866165,0.9536986295788505,0.30415706140951787,0.38716791276670187,0.1362782356641093,0,0,0,0,0,1
31,0.29638628375204495,0.12780931861192046,0.00933038134827413,0.6358783824046603,0.3169532095483057,0.022311949215011062,0.13205365047361234,0.1860463606427955,0.22066897412965925,0.245807063581591,0.14531837833413827,0.11122057862628672,0,0,1,1,0,0
32,0.3308172840706005,0.2159680965346497,0.18199891559732517,0.8159256329576112,0.32851171019569164,0.08706941128579754,0.39708310091959087,0.24182092513530068,0.30549166685340956,0.11875558831434241,0.16983115816701427,0.20476237972426398,1,0,0,0,0,1
33,0.11011225035230089,0.7516860078395008,0.25576088921019347,0.7033264903378227,0.4775051188304583,0.12187957268436511,0.3623853070164217,0.18522702483717163,0.3649757268202847,0.14583919116773034,0.08850233255896153,0.10480248011773637,0,0,0,0,0,1
34,0.5395845819092819,0.3914810959543387,0.15662841135008143,0.6610815749716952,0.4263079912708676,0.061302850604557035,0.24345667893128908,0.27564352270248366,0.4355034214691842,0.1006404989944018,0.10677876620357254,0.08091323048362704,1,1,0,0,0,0
35,0.11869165438337893,0.03601564263755112,0.09371046448581255,0.4812766996587068,0.4358793169171156,0.08033621951085346,0.21389979172317097,0.19284256287201224,0.45193747440773646,0.26254587012530717,0.27745354893427193,0.22123610989543357,0,1,1,0,0,0
36,0.17008169061232864,0.07406464633608639,0.08980209651183813,0.6596484250399888,0.5924468500869966,0.05222624404519599,0.19451213583538463,0.1892367062440919,0.5160113349535824,0.2006704306385465,0.13480095227045633,0.32024744181880727,0,0,1,1,1,0
37,0.3167468454897387,0.17681604749155672,0.18485676848002897,0.6179340618767255,0.597427621010636,0.09879748715522652,0.4221530809106866,0.20235776538169875,0.39538901259190296,0.25190987281199445,0.16267653833320292,0.5621016677285466,0,1,1,0,0,0
38,0.34495251361960144,0.22391820494521897,0.0719433399602386,0.904198008326099,0.3738596051838197,0.058618375452455074,0.19593271686121194,0.14598590378842174,0.2779732353306673,0.08443826610329616,0.09872655861436913,0.21278245841874172,1,1,0,0,0,0
39,0.17293249321044646,0.18820862708733907,0.23033390565696732,0.6602535452519853,0.42898015010690843,0.17016711958016573,0.34312558529882864,0.3196980793002793,0.4044687911895386,0.15992043051920185,0.053242783097649085,0.23031671168631312,1,0,0,0,0,1
40,0.49342641635755974,0.5095008871333093,0.28365037050424746,0.6976621024626606,0.345585573951685,0.1875832022267942,0.28382553873079075,0.2826513758608869,0.39066883152600174,0.04999968970384859,0.04900937070823992,0.0846891812395296,0,1,0,0,0,0
41,0.3681044862346189,0.24193360212487747,0.0714576179287909,0.9301572564767959,0.43433509545558546,0.040267127281528814,0.11439464109347897,0.13115735402578238,0.2550609019477622,0.12087944612614351,0.06356234412507229,0.1898112431732642,1,0,0,0,1,0
42,0.16016327323971036,0.05047947623528199,0.08301328393276719,0.6042275457637494,0.509227931378897,0.05277634141242998,0.2947112014042055,0.4023289393042268,0.3817010986593219,0.18125878078436186,0.19868167922659952,0.27459609540229646,0,0,1,1,1,0
43,0.4233387865731517,0.2802250333716672,0.23834267124525588,0.7819423669442422,0.4378219759898729,0.1226937167878715,0.6911587253662757,0.47383189462640357,0.6072837873901697,0.21928438069423273,0.1944842422983283,0.306037246548211,0,1,1,0,0,0
44,0.8746348758982999,0.7231462247212461,0.21528781854328582,0.6117137439052744,0.317833100961524,0.1441695180046868,0.2769109527001786,0.10549175730000931,0.31419048996579546,0.22646129198724635,0.09063837556402779,0.11594102595940699,1,1,0,0,0,0
45,0.27876314041822564,0.33250301898056184,0.1485631664558108,0.6089808065075832,0.5884191611795437,0.158604072920907,0.5638304514029262,0.262882140297298,0.3142027131364452,0.2055559241979919,0.1690702771639465,0.5237884897621863,0,1,1,0,0,0
46,0.11794115900243506,0.014353226028839795,0.06393457437195016,0.36733523940163315,0.4872777687654189,0.05688006777199567,0.20055983992876625,0.207193274954034,0.1873730572798149,0.4937589896375408,0.2825188938624964,0.8080656750809639,0,0,1,1,1,0
47,0.2993180750603366,0.18139641298138914,0.3016672691125972,0.5162063320881962,0.7060091891303332,0.20796981065648623,0.5960135712567741,0.28955535126263415,0.4856652766205378,0.41142930522782184,0.3491103718153847,0.48865688108503114,0,1,1,0,0,0
48,0.6677573146303406,0.4350074470712479,0.2950817820350624,0.7202553679736126,0.5323032240560869,0.1489003553628992,0.7961292237466289,0.3295833463180528,0.6018322532803932,0.21512402537172287,0.1499250361328538,0.5406428683383984,0,0,0,0,0,1
49,0.2728077705967788,0.1718402220636342,0.2804988252304357,0.6438735872446872,0.4561240382203334,0.18124608055625852,0.7944630091140303,0.3449468665274705,0.4250139038566141,0.2514649558687266,0.12659135203877436,0.28962865407202193,1,0,0,0,0,1
50,0.4930538682907602,0.3121966814698988,0.24577534791252487,0.7613959243477049,0.345357379688184,0.1284477352491391,0.5058435211577531,0.33369041312183817,0.5082333240301422,0.2075465933540293,0.13164410555560052,0.31141110638410474,0,0,0,0,0,1
51,0.17984892905928912,0.10430748298082854,0.22359027652268226,0.6344670350278021,0.4251987024609489,0.09451772963814598,0.6011544779518251,0.3671117828539375,0.5082088776888427,0.20799723884163107,0.19357316374500955,0.260296335801102,0,0,1,0,1,1
52,0.44470360831700056,0.4161177955456968,0.169776793782758,0.7013644473472973,0.43739205639325934,0.08102934219356822,0.6266901383224248,0.2640105124289735,0.46829818832239023,0.24768650350181143,0.14692738083353346,0.3938347171700928,0,0,0,0,0,1
53,0.3023254558314571,0.3195937520360126,0.2772230254834629,0.6993994132238452,0.5049927019945342,0.1826213239743435,0.6497981198794349,0.3038060810038746,0.5282528403592797,0.22417560279801202,0.1682608292883424,0.450406805260683,1,0,0,0,0,1
54,0.16002289280874243,0.3204846732758477,0.1710532260979578,0.5736308497972222,0.3029868383243643,0.1564146853993157,0.056224509116588994,0.015395982008372555,0.12365978026813562,0.0867468694698662,0.0446266601551082,0.1931129100875898,1,0,0,0,0,1
55,0.1979796016435309,0.06434936233978947,0.02794596060003618,0.5983293120511108,0.5747794406192607,0.02633866194316392,0.15735902933786394,0.19361385521518276,0.36748351399858614,0.2053158027146617,0.4413694419036775,0.1945866504365243,0,0,1,1,1,0
56,0.1613511076555928,0.07292220651493733,0.12495481655521423,0.49147335496452094,0.5076095167033989,0.10059080457240932,0.5347934886624739,0.23841633166090143,0.3566008177301164,0.34623751595041563,0.17498194481544135,0.6721192345506618,0,0,1,1,1,0
57,0.42327939485235755,0.23711383943114378,0.11396394361106099,0.4904689652432688,0.6633623281750335,0.06117082723642081,0.460920204899367,0.39675979307550874,0.5355154409203233,0.22040144683934726,0.4730224513859097,0.4122666492966146,0,0,1,0,1,0
58,0.5068273482676515,0.44726518997986336,0.2553768299295138,0.8330718350951027,0.15968525233412853,0.19247906879517673,0.27882791830635634,0.10583325542501582,0.3554436909086094,0.10597425114797643,0.10767365579937926,0.17723152583014934,1,1,0,0,0,0
59,0.5865634330574319,0.6756940624947916,0.5897004337610701,0.5800181571115937,0.39586832027967234,0.5023269118634,0.47621908470777286,0.21041348541036903,0.34140130502718635,0.3266802655944105,0.11687078243929816,0.3781222838090081,0,1,0,0,1,0
60,0.2952254455728871,0.2852493443092406,0.15894406289535523,0.7157076307773556,0.5116273800230561,0.06919124685069261,0.47939594602201496,0.20937081242793482,0.36829839204190096,0.21897408454281203,0.09975365802985783,0.382708384646231,0,0,0,0,1,1
61,0.3491747250433289,0.18228127353251788,0.24179920477137196,0.7262863799463231,0.2201825995256848,0.1798818390855182,0.3783944773377411,0.4851013327516179,0.42082950510419237,0.3941281465819924,0.3119180407044355,0.41674486582652603,0,1,1,0,0,0
62,0.20018249456025827,0.06727667498496193,0.07570486173865898,0.6195775024741108,0.3837888629569124,0.03671349828919718,0.19335049357002865,0.14365254967953706,0.3676872335094149,0.15309821159619683,0.12265923413639557,0.12923318684137136,0,0,1,1,0,0
63,0.10350357160211866,0.1059635661698417,0.05498825230435589,0.4280259340572028,0.42635290824364813,0.10428745888022184,0.0940899530737464,0.09904484402754826,0.19611873587969142,0.4576543615943112,0.16535221325533853,0.18387353516519528,0,0,1,1,1,0
64,0.10546349838832465,0.01789418340553129,0.06780905476233523,0.616156207243449,0.6285057546863543,0.06426237444027594,0.20791861339828988,0.21690844214528343,0.45064996709929894,0.22861570203549503,0.21003733353479592,0.21960359641498406,0,0,1,1,1,0
65,0.39812970071971965,0.21088317871001272,0.2084425266582326,0.6234655546506858,0.6096103472663511,0.13244144213525794,0.588836976045606,0.3743910166516044,0.5277659507283992,0.26728289891076507,0.16961170785407273,0.5699751866093183,1,0,0,0,0,1
66,0.31294037611157005,0.16075976793622943,0.23273992409181288,0.5505185058823665,0.5447871346560713,0.17126731431463366,0.44600819802162606,0.2736958147651843,0.4648634773698179,0.27802773856642227,0.2770218434006164,0.42147141981855074,0,0,1,0,0,0
67,0.09845527533461836,0.08857696544346816,0.07921787457075735,0.34590755763480807,0.46335747553779555,0.04873862673693247,0.22429316370968155,0.08276719955955819,0.26781578052074784,0.2139301012567949,0.06266115882356645,0.1098628647965363,0,0,1,1,1,0
68,0.2785039765456695,0.3601882449912196,0.29315018977046825,0.5151013655222858,0.5705329819917028,0.21954385926308956,0.49816747094615,0.29940036564970335,0.35012661167598,0.26759414981957474,0.15549223874395277,0.49683166180508753,0,1,1,0,0,0
69,0.4671266825404538,0.5656152886933306,0.3049995481655523,0.6264098810206773,0.44913443589796553,0.1800138624536543,0.36859574337428946,0.1578773099816136,0.24648023615165693,0.16292314250756526,0.06021033053354308,0.138963130029088,1,0,0,0,0,1
70,0.40597480711188855,0.2834144708033898,0.09165461774805728,0.9003352172018184,0.5163627117740018,0.056076925615833995,0.27078444115795774,0.1384755419821953,0.3139643613087756,0.17307841947552313,0.20668531994326667,0.29369161779643244,0,0,0,0,1,0
71,0.4546652196683782,0.2999480295943429,0.2570712091089826,0.6857882862093581,0.645935946391593,0.14046186174952968,0.2912416267085608,0.1586304237173693,0.23589293317388882,0.27092100194149915,0.1793835424856705,0.10139903555500367,1,0,0,0,0,1
72,0.3799990281354779,0.2543958932773326,0.22403081510934397,0.5584638195599061,0.38847346259128024,0.11846896900751436,0.47651384503589833,0.27519165446103017,0.42761132761968,0.22753109764160606,0.294195629161349,0.6084756354487477,0,0,0,0,0,1
73,0.42126007634535745,0.17933274847687317,0.12781266943791803,0.5786268596726343,0.42152333105874323,0.04397478353668599,0.2478197458715644,0.3712136557698899,0.670019210749871,0.24172977215192293,0.5020393589532579,0.26744112671927883,1,1,1,0,0,0
74,0.2023367942508814,0.11996678742588915,0.041218597505873866,0.03692897110869353,0.5316356856525765,0.03271979140307835,0.14320029885422164,0.16538507484392367,0.2543723300011611,0.29635001023977303,0.20090226456534,0.1679473687424557,1,0,1,0,0,0
75,0.35470355432452716,0.19526023839719026,0.22298030001807345,0.7424948852795366,0.5679701077546145,0.10977743060521711,0.6235132770081827,0.3844996208461881,0.5528091901945724,0.1892563060532096,0.19231672076476633,0.38006420134061514,0,0,1,0,1,1
76,0.35732758853415836,0.15866428481600506,0.15333001988071582,0.46897288467897313,0.4892366701363692,0.057914250822395597,0.2229012399379775,0.3748117215660611,0.6193867635285033,0.1908149474907305,0.39051453003906034,0.19592400873659327,0,1,1,0,0,0
77,0.3003871260346308,0.1927677801666992,0.2107016988975241,0.6554163692086232,0.42218345014085684,0.15233296293443938,0.4881742770440043,0.4190506611819211,0.47516149864220947,0.25682591860788734,0.15816971243914527,0.48679842122511785,0,1,1,0,0,0
78,0.621431772410926,0.5381876419526932,0.372085667811314,0.5064286223379206,0.5138906740934742,0.259480928124278,0.6316017869844893,0.42356934359645565,0.5124971733917871,0.20056445256836902,0.18571792180553645,0.4241257808890073,0,0,0,0,0,1
79,0.46224576294064607,0.34146071688856366,0.3394971082595337,0.700296425946676,0.31681885967436396,0.19612071336626585,0.6523363338160717,0.4050414472249057,0.593420674678276,0.19262850915111093,0.30463660737011283,0.2681535702581284,0,0,0,0,0,1
80,0.32732937028578213,0.4074343438016579,0.20891695282848377,0.7727667862730367,0.41295842633385865,0.12154951426402477,0.6299683234994602,0.34312381189815816,0.5056970161203249,0.22861570203549503,0.10155692801939797,0.36662751619791273,0,0,0,0,0,1
81,0.02998202050634141,0.37703544442272696,0.22512651364540037,0.4613970693907785,0.37710024445661394,0.2508994091954276,0.0,0.002338547996717455,0.0430316722723485,0.00827917869859885,0.007163613699095857,0.0650827350503901,1,0,0,0,0,0
82,0.38884299528645705,0.19194201133045755,0.04584990059642158,0.6398940718315898,0.6091020234895715,0.04907968710461752,0.236736552839371,0.22874790946014728,0.46507127127086334,0.18999290137881292,0.4578785810198863,0.3884282884867088,0,0,1,0,1,0
83,0.6289205284783301,0.7828091595188419,0.3727973070666908,0.6759604282461094,0.4212766887528502,0.349564872982518,0.30452017010127275,0.2811828040761631,0.34515585561175954,0.3238589575099546,0.09823279541025068,0.23192683408411308,1,0,0,0,0,0
84,0.17304587740468974,0.8192960207033126,0.37441261521778446,0.5070851526470941,0.5061436994220349,0.3297613677620939,0.4989801087952185,0.2595840215234711,0.4413623946006182,0.5651552698072775,0.19356416987972505,0.4570366012779201,0,0,1,0,0,0
85,0.12081895783727749,0.2895175843306954,0.06538044460509673,0.0,0.44715508126262415,0.062183006392131424,0.21517810995174336,0.09236550427456963,0.1395397161372336,0.27153682045739563,0.15782794555833465,0.3129479488750516,0,0,1,1,0,0
86,0.24257198546522613,0.13076844987280128,0.2647975781673595,0.7591939831491721,0.5102818760616398,0.20377806871816306,0.46486057734132324,0.3367431206955654,0.5171053087267325,0.3254195084622534,0.25169152121338034,0.2473054367584226,0,0,1,0,1,0
87,0.20379459103400988,0.07778742437396874,0.12730435568407739,0.5067127799659525,0.449338366975277,0.09397863421825664,0.3135871206112183,0.3056343295210197,0.7874716575230558,0.1893288676147726,0.4626426314610804,0.19804098382346053,0,0,1,1,0,0
88,0.2516319225100021,0.2924948976576953,0.26079884330381375,0.6851789597166835,0.43655387359762293,0.13832748396466177,0.5045058414742111,0.322636521341685,0.5170645648245671,0.17942516921881274,0.0755268831130286,0.19667512778183754,0,0,0,0,0,1
89,0.3586827996177333,0.4996901472898873,0.27043421290439196,0.5232188095524632,0.3287266699939984,0.143784449847623,0.5013995998219156,0.20329266519160255,0.4416903830130523,0.49851033978383336,0.23339080413250124,0.17856277747131394,0,1,0,0,0,1
90,0.4108233312276269,0.29931771796888135,0.06872401951924823,0.5585045503778057,0.18737576396451638,0.03485416918794626,0.13962121250889148,0.17236566009120463,0.23147425698401414,0.49660321189933226,0.5050280203872939,0.10060516989742847,0,0,0,0,1,0
91,0.8557051147070099,1.0,0.25222528465570226,0.599749586090297,0.2918813173265819,0.1451486913183634,0.20353610046414528,0.12557262613356596,0.36272870061584395,0.0802459264082552,0.017948157561727143,0.038502484392397604,1,0,0,0,0,1
92,0.18416292768788034,0.43934083949629615,0.21055485270197005,0.5749222247018506,0.5496259358621722,0.19780401131000191,0.3932020899326044,0.20416393987555442,0.3439559476929783,0.2611676778343047,0.13804414009204322,0.4845023174770542,0,0,1,0,1,0
93,0.23752368919772582,0.15134751837525057,0.24832821254292425,0.547830856106643,0.4056900981536116,0.17235650710175698,0.5645653052765169,0.3646693571005641,0.3928812254136015,0.3973232421842367,0.142398969662793,0.39407491242033355,0,1,1,0,0,0
94,0.2972285663378525,0.20338762195242055,0.0807654075546721,0.9036949371569982,0.5039493849883868,0.05260031025491513,0.1772666096933163,0.1693194448772684,0.26632659089658983,0.20796764136257245,0.20925037032240307,0.24192547026362443,1,0,0,0,0,1
95,0.3136692745031342,0.20741040408126776,0.25379540936200984,0.7721723219720913,0.253386469042681,0.16208068828182592,0.4606131628909029,0.3692568585288832,0.6072410062928957,0.11403335826841382,0.2373274189675223,0.3974702147711936,0,0,0,0,0,1
96,0.15685353461727436,0.04983098254370135,0.1276093439363818,0.3755240499939827,0.3105202568528963,0.14485163874005696,0.3208374059044179,0.2605578754921208,0.23388833318733437,0.7767094573015787,0.30164794593607697,0.5377157431702109,0,0,1,1,1,0
97,0.5668561802484734,0.5696380708221778,0.26123938189047546,0.5541103657945254,0.4847840746873007,0.14036284422342754,0.25808211326779695,0.1290953805561615,0.23257841673270574,0.08540066155139484,0.08973808964905039,0.1911139970728748,1,0,0,0,0,1
98,0.15280949835592922,0.12092134589714104,0.2723545093077897,0.6158792236607962,0.5550795381332065,0.15678875160903483,0.4319333923536306,0.2750228531064643,0.44481747750427303,0.1926948647896455,0.10923499081276661,0.2740729582894841,0,0,0,0,0,1
99,0.5380511956633245,0.36284737216113555,0.25112958611964586,0.8474161168317826,0.2481019069861734,0.16375298427821727,0.5081627117950188,0.30817024525538345,0.5160215209291239,0.09722199016313463,0.10474705203580639,0.28757478112716706,1,1,0,0,0,0
100,0.20624045008125863,0.1059499296202524,0.19531673594794874,0.5434684289424827,0.5272165774108934,0.13861353459562342,0.48741793022982105,0.29117844121038355,0.5807228375683224,0.20624621379022928,0.2828849441795751,0.39550387060396885,0,0,1,0,0,0
101,0.9634200992381663,0.7560315216419616,0.2850849448761976,0.4985697710965422,0.3255261351611868,0.2017867162487761,0.2824868355738871,0.34095406525600663,0.03901228632369802,0.22343280154938028,0.38077147577637294,0.19077609528016332,0,0,0,0,0,1
102,0.6317335363450336,0.43718020397247837,0.25867522139887944,0.8556081756075447,0.3197011657759136,0.11072359807685955,0.49915921663348906,0.42409132932365196,0.6362241810984963,0.13590494053532293,0.1827724309248661,0.38540549232901855,0,0,0,0,0,1
103,0.27857956600849837,0.24735640334489412,0.3238749322248329,0.6536952993645011,0.49226996945445334,0.2316239974475482,0.5968896644542585,0.3966585122627691,0.7211548451629859,0.28896162018509886,0.20569419598891597,0.5345443516458462,0,0,1,0,0,0
104,0.23007272786173605,0.3949735678213793,0.16022049521055493,0.6200931691170197,0.2584506572014841,0.15902214692000488,0.04047223060901789,0.0022775198146820497,0.0785481317902259,0.01895766271572147,0.0,0.3858126029226469,1,0,0,0,0,1
105,0.30824843016883446,0.46556998504525055,0.22099222844749677,0.6364640135161819,0.5849689762078405,0.15202490840878835,0.37204587207606454,0.31492359790997954,0.4671166151595836,0.22119580498698427,0.21037460348296427,0.4081568678539368,0,1,1,0,0,0
106,0.4298124841397109,0.48062473579185166,0.38129179468642693,0.6875933648259125,0.287219978267404,0.3468363900410372,0.3581092353118779,0.12439231512356258,0.19781164501467796,0.4455952983927137,0.052736428482132336,0.3124675583745702,1,0,0,0,0,1
107,0.6953150730788128,0.590468657905941,0.17296222664015914,0.7249711227147335,0.22924520035075344,0.12852474888055182,0.34095377482562583,0.1154860959622715,0.4724886986601369,0.13460169669935595,0.02879206093523609,0.12076935759983877,1,1,0,0,0,0
108,0.25767907953631264,0.14095798276037097,0.1323084221941081,0.49093719438741923,0.3323667494890193,0.07769575214813024,0.22489905993971748,0.10155479032274811,0.25365727451815234,0.46987095976509147,0.1713987888861008,0.211636442097678,0,0,0,0,0,1
