,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_9,Mean_Acc1298_Std_Mem40_MFCC_12,Std_Acc1298_Mean_Mem40_Centroid,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_2,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Std_Mem40_MFCC_11,BH_HighPeakAmp,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.32707560566057087,0.3204028539783118,0.6455731816891255,0.5210210433439233,0.5240044122904869,0.34461020181940916,0.12974596503581132,0.5136644792712113,0.495439914437627,0.36203887556821024,0.4996418374244578,0.2249511774543717,0.3810150189981716,0.18250906693043178,0.1770210456378728,0.21577254992190087,0.6687342277293384,0.36741122802096954,0.44007110462681104,0.1547824944459043,0.1667084140923096,0.23626662454311298,0.49707129872752986,0.5656239733420942,0.5743398161959792,0.5860169698618146,0.5820149422526295,0.6997863936433695,0.19087826238531147,0.22390275733150078,0.1232136918780778,0.2303238666143301,0.24421345765679908,0,1,1,0,0,0
11,0.3585586169288001,0.2053967402585793,0.5996215282118751,0.4095249330174623,0.5362368680517804,0.26089137421740016,0.11340807322896151,0.46466702694356526,0.37569864850342616,0.40364466257055787,0.43263214181220144,0.3754661514329936,0.41538943503797787,0.26040636333663025,0.1092801063043336,0.18226929957029253,0.5661444890717363,0.31618972393966516,0.31698274289905676,0.13535032607916675,0.16371962266812254,0.2555214764305554,0.35564899652962667,0.29252123715210965,0.5235752768554545,0.2366441492650856,0.5729184383049081,0.4119978639364338,0.2366718255624165,0.11816774738594131,0.11160866812137558,0.3028421711814529,0.3921009647085701,0,0,1,0,0,0
12,0.553228479949895,0.4665427255826216,0.6043988815967041,0.6439276168437246,0.37340582344541656,0.46546033279457033,0.14815222294346098,0.4171580328881341,0.34739346921647996,0.397361569009441,0.32757448268208267,0.17511712217062952,0.2782801616585019,0.1803618529508737,0.3260904148302032,0.12885189349994491,0.10090951633138778,0.2562271341777791,0.17524244312932508,0.024596282936384703,0.020148199307884418,0.047025682204114946,0.31945796074254973,0.11892218519735298,0.42059170237368876,0.20756100204207834,0.12647086155534787,0.1329745605877858,0.06335669802500571,0.015849848846409678,0.029182250121858433,0.7760784776408607,0.7868677983194946,1,0,0,0,0,0
13,0.11762800265642971,0.03858234430469506,0.5707035588639771,0.512225403915206,0.603206470289929,0.08482112446665555,0.16977104947575722,0.47694155794024556,0.3928827662438016,0.29335256506318985,0.5140046611580251,0.31177740035526186,0.43750206103597733,0.31385866578744903,0.13809269812750904,0.2632231465218321,0.29582750770131805,0.6428549332431419,0.2749763017978569,0.14907192852535772,0.14392080472824045,0.16768684648158633,0.38640495033142985,0.2986342516543859,0.45525437688293685,0.4684678462980159,0.6292297954338636,0.43746950124757167,0.30115097957394216,0.17755109117445866,0.1492139560945166,0.008084753492445609,0.09524996209353533,0,0,1,0,1,0
14,0.2493534401304458,0.11570612326531726,0.6045707548988566,0.3420055654489688,0.5354939333011027,0.27739486379202505,0.11611455227575285,0.4315009650274068,0.39425422054827475,0.4401662170937607,0.5567400143265029,0.1652227658491487,0.2655054026623088,0.2593664138916363,0.0816091631341063,0.12050330220168383,0.42001036412233683,0.3661552834227687,0.33380896743977256,0.1084696973316452,0.12689352947327717,0.18817820018341297,0.3653440076384936,0.2443093818932745,0.5004893691308114,0.3659846281016322,0.5001674472102944,0.6701485116608815,0.233151275374108,0.23136744350260224,0.15687623282023716,0.03173547943558176,0.10592191005343714,0,0,0,0,1,0
15,0.384383216979553,0.685300254094374,0.5524991733490057,0.749325649867974,0.46154214806198307,0.6341055604064875,0.24577250173280668,0.6153620010808307,0.2567618326314012,0.1800617538338577,0.463228305941463,0.1717436920232271,0.25568021515383577,0.13202000219804377,0.0035185237172828676,0.10101050936217924,0.024965763944912255,0.06894393413818278,0.014406302419120498,0.04206242086906668,0.011431498959556877,8.687982939960259e-05,0.11112539248269401,0.06479678040080725,0.3654014512117341,0.07628363001196349,0.12926223285156457,0.12717404314480119,0.06419127706439465,0.016987835209487198,0.005033778705066105,0.7448892423372669,0.764931130015814,1,0,0,0,0,1
16,0.14232955925943924,0.05432498321946814,0.6735421206431402,0.23408740534373593,0.5355581004050749,0.06413757655699431,0.05306239204339169,0.2120052497490929,0.2191635152216076,0.2489463135021729,0.46884994501447763,0.26958744948944074,0.32691511463024103,0.18793273986152315,0.058822978954362115,0.13000450447530965,0.23851979662204253,0.30245888792189635,0.18926997512941326,0.1317879410429756,0.172615472163384,0.19564898793774488,0.3612493343860744,0.2674414511662834,0.47024441233357145,0.4675222429286931,0.3852267726172086,0.39122648718822217,0.16732253310584894,0.21096880152067765,0.12277181266143398,0.12513925538359613,0.3402747203467002,0,0,1,1,1,0
17,0.3433219409214356,0.32139377658180185,0.6389889970707929,0.4208057942723062,0.5893578055973366,0.36573342993912594,0.27251823572772377,0.3489594688489153,0.37783463740897494,0.5037136595234525,0.7930405480391858,0.3478138926111752,0.3678995020537078,0.30484806022639843,0.061901687206984635,0.17580367617035342,0.18187814548241973,0.2546319401766159,0.17155093460097842,0.13416903561787824,0.09958584932502923,0.12375022487834632,0.237362516296065,0.31623410146900083,0.320589714649184,0.4225582714795399,0.29767029205949547,0.731868779405401,0.2652059772762087,0.11719683381301087,0.14870146731232659,0.5749409511795016,0.7818498296327177,0,1,1,0,0,0
18,0.3338084670996863,0.2322410457112294,0.6986583600412681,0.5638218345297001,0.49793732839059485,0.48993999294034596,0.1563816795572816,0.4364437582027329,0.6116215400203672,0.5160519381587491,0.7871908956082205,0.45130210767968254,0.7396389431373913,0.3640949554896141,0.21083068976165747,0.17042512200970894,0.24954997889853203,0.33126930834367924,0.23712130473382864,0.1445934163063472,0.32624599852951786,0.15372288844717663,0.8096435981711683,0.3201002018116112,0.38603122283083086,0.4411005973238363,0.3986453433018485,0.3687149552071154,0.1611688332268101,0.31111160147150146,0.13616029738015734,0.03898413339474562,0.2190377221180058,0,0,0,0,1,1
19,0.10942114669215112,0.00916982201272442,0.5446590867930965,0.649294622974768,0.5058593589425582,0.05121964813197838,0.09516684453148205,0.1698405002702077,0.18045063532108918,0.158418252659973,0.46288931263052757,0.15778122305670678,0.3119840539936465,0.21253022310143965,0.03972375845708992,0.192919467110849,0.3026503156607343,0.42324817382768193,0.17554906680187504,0.12287152719715248,0.18525724115177497,0.14580980337953764,0.38267751234828595,0.3114938752522645,0.5261943199475934,0.37379701189335296,0.26475069652779354,0.4881457679240593,0.11274476143188411,0.16728714768919417,0.1423648282365375,0.04280897678207185,0.16945635848443086,0,0,1,1,1,0
20,0.4353953058943583,0.277947729590252,0.8658458655181962,0.3877834839969102,0.3863719899361919,0.2622537636006713,0.06268909596998673,0.26350775882035055,0.4727095945510279,0.42870366901443624,0.5060443718030205,0.29032015124601357,0.5159496704174469,0.27305060995713815,0.09352161178331134,0.03886017330887738,0.33202226707281013,0.4368068072609684,0.2054118076166924,0.09431630873605505,0.07824197132154515,0.11467786451134483,0.3058886175428288,0.27485685455484116,0.4280804544456756,0.28064339278239014,0.2871307613675615,0.4080664021139664,0.16225167311968816,0.06994360505253337,0.13124723825489598,0.23640515772444792,0.4051165401024102,1,0,0,0,0,1
21,0.2582945937336335,0.2093861885995415,0.8963158355951828,0.3333907546322182,0.5593843487209391,0.18966937286739619,0.08251460508510006,0.20969844823592992,0.20032444105561054,0.15108615565213046,0.225390195425608,0.09272388253503266,0.2213259514658087,0.11809814265303875,0.11019716833702964,0.0684710222890512,0.32867187073843657,0.20046133794190074,0.15039490323317634,0.04240163875683811,0.10433938144095897,0.08454460489423038,0.37406584528378106,0.38628150373116815,0.3952186151264107,0.2743259122947563,0.1827629315710756,0.3140473800996216,0.05381978374895019,0.09618664237281192,0.028965865969378224,0.1200171530867615,0.32521234193588533,0,1,0,0,0,0
22,0.4263947605703765,0.24787913774581777,0.6943359860164535,0.35376976752453865,0.5941853775602424,0.22479424823973101,0.06244705312840376,0.5321936230988962,0.24331748655411867,0.16167141215844938,0.3093737703925663,0.1343256256037894,0.2753415823626617,0.3153437190900097,0.09972581716777557,0.28277483780648255,0.15389286196194843,0.24741799238596474,0.21621678494056917,0.07781228350971071,0.2219998394953344,0.1135299976744288,0.24944455665522117,0.23485239592622142,0.3455090821725311,0.17318035099947088,0.5653859439025545,0.4477769286720499,0.11984660648541867,0.11384592105968282,0.15561209382416852,0.1100418163212982,0.15187214112949285,0,1,0,0,0,0
23,0.586417653379119,0.3703505047796107,0.6086510574706463,0.5042994870866716,0.5104858071389513,0.6369975415064312,0.20163268898595055,0.7939393190766619,0.6507663256794585,0.9999999999999999,0.8819092587548047,0.3514509125660921,0.5419920050124396,0.2681723266292998,0.43206722626166216,0.19667276445158827,0.32767349856596145,0.49069693582514945,0.36228588949924156,0.0711103413678603,0.09124041734455568,0.09461476693827585,0.879179596408439,0.31533650912845546,0.39950259354836487,0.4250678390731812,0.5076140262900887,0.591786283157323,0.19336087092020265,0.22010421559325027,0.12504270739851586,0.07670334008717218,0.1359257167681547,0,0,0,0,0,1
24,0.33535265184033347,0.39743572260833865,0.7464178963221915,0.5074050851785177,0.39469326018818207,0.3129036852632817,0.11333105959754874,0.2954138809542191,0.5435513502172322,0.3628552874768969,0.5623999919287306,0.3725017399524239,0.5911197745867851,0.28494065281899106,0.11855366216557647,0.08186106124142041,0.17827510572266067,0.3360023015339435,0.17640781349264406,0.12320955065574161,0.09003176857496983,0.09517904704235612,0.32970382475532944,0.2851644999296006,0.3822024765318875,0.23597372710099263,0.22225767933946894,0.44358306248906654,0.2491033557472388,0.1470272076462596,0.12459399499810948,0.029582267883113966,0.09876832474460974,0,0,0,0,0,1
25,0.2095231924669701,0.3691717008262234,0.6716851178284375,0.7852543074054084,0.5825175923139039,0.20444510499687274,0.07474723025975599,0.4078079209449548,0.30109153434009006,0.3970368774664069,0.49686330296518255,0.40136547311124265,0.44262442245191824,0.2357759094405978,0.11013166390612278,0.1871243299998056,0.4368183292805117,0.236992002375777,0.2069048444536187,0.138010319868135,0.1358023490425248,0.11025050350810221,0.35228879381575806,0.4606056694982869,0.37579833065710716,0.4126198738203864,0.5216830987026785,0.43401220870814194,0.1621803641511328,0.18934075598861383,0.06633427023875142,0.2280226075868375,0.4098093458206041,0,0,1,0,0,1
26,0.1573556646203519,0.18744952582686736,0.5244338404627844,0.7010416633000333,0.5556907297985413,0.24043695543128915,0.1860209257038496,0.4440670115031267,0.34665042755599684,0.420914194015685,0.6832006618440831,0.25650794145449635,0.4082683267319114,0.17497252445323652,0.1168879780653734,0.22603367986467132,0.5095624101034402,0.4898658263455518,0.2812961563820812,0.14111464131291657,0.21639433564443836,0.2050276216427308,0.43170342079653334,0.5614821420190548,0.4436430409765086,0.27829850892160846,0.2825351682975966,0.5584379114454338,0.15585235346006965,0.1902706894432063,0.15231166606686497,0.0,0.42181116065650776,0,0,1,0,0,0
27,0.26404479215597343,0.49385976475436794,0.4523193081135648,0.4795376023321881,0.2736588624094868,0.39370576104928756,1.0,1.0,0.36842482332291104,0.3512381987112243,0.5350424246093,0.07126143953795167,0.11187669691962143,0.09713017914056488,0.14308039265227443,0.49941012437536864,0.34267779063324494,0.1350996300222317,0.1714848000833696,0.07693019755858675,0.06566586333270913,0.050571081302846405,0.5090615302693671,0.2130227155394941,0.5766658859806655,0.42136936117586316,0.6121852474624294,0.3515297713859554,0.0708837558169631,0.06487152732901046,0.030273281795942908,0.9091776955417857,0.8429518370246974,1,1,0,0,0,1
28,0.42346836850942976,0.6129053274968901,0.33748597614337794,0.7936953999398852,0.3446613671322859,0.8752360958874419,0.5271693089676872,0.6541181193545897,0.32571425647218966,0.22631000549477986,0.2390124802001674,0.11144654970031259,0.18624070701778173,0.17274563138806454,0.21247765831017285,0.2768034104387165,0.05585860006832855,0.09679538208350691,0.10989452546479542,0.029925825947779552,0.03830387099964413,0.06997512077612648,0.7014560878426763,0.09797249730135635,0.42966307205414916,0.44182308079702687,0.4770334315807191,0.23358131312666308,0.06691422323404661,0.15417035750424773,0.09443459959820878,0.6362439504738654,0.7544601812673993,0,1,0,0,0,0
29,0.2921316768442479,0.18586162538580073,0.5650835706181945,0.42244747243939246,0.358969628707079,0.34192877180597103,0.13236442850384517,0.516958851231375,0.6922978512176776,0.8116820270742794,0.8350858076818304,0.3646031350306958,0.4673421979254071,0.25248241565007135,0.12999822202258968,0.2000108561095592,0.31696773341525103,0.48277046117295735,0.4346570925261984,0.12548732710637583,0.16451241844052691,0.17897069341512323,0.6446264299223297,0.4457455296381471,0.4861010524569141,0.3455277210533809,0.42729371994059573,0.3911574334091391,0.1837764173317769,0.20332443329224814,0.13421739546367706,0.15064426177062512,0.1573628085432845,0,0,1,0,0,0
30,0.3599408242490997,0.21489232428927063,0.5465468421932014,0.5200104069370961,0.4864064998067969,0.2206389606207542,0.054569658829612844,0.3756633984405157,0.23557900446746127,0.15388662021079969,0.505592380721773,0.35360767448866165,0.96317249313904,0.6014342235410484,0.1503513844829361,0.1978968313122606,0.12379886712391297,0.25395137906429033,0.18169156063433026,0.19868791954325027,0.5362217688100523,0.4302701611664714,0.26631901727841945,0.2851586333129957,0.5347581717082852,0.16720711263729843,0.4639269614555809,0.49000101278875985,0.611540432185171,0.9660085679970496,0.4423142626766948,0.12187540415258986,0.36673182585872377,0,0,0,0,0,1
31,0.29638628375204495,0.12780931861192046,0.6358783824046603,0.6887676182657905,0.3169532095483057,0.07735275357472396,0.022311949215011062,0.08451478421987185,0.13205365047361234,0.12436622708426992,0.1837949090468839,0.1860463606427955,0.24911604456967407,0.16198345972084838,0.04955878086896304,0.05296063931143101,0.16049532466115635,0.35800195506646815,0.21755951605565726,0.1598199995222283,0.11017672536435774,0.10071127375483215,0.3200271754099263,0.2542826301215563,0.5539889741785946,0.21879986995297485,0.22597307869668204,0.29236909705278474,0.13677060168923025,0.14611934040923374,0.08219181202367017,0.006924764655565564,0.20468468394772965,0,0,1,1,0,0
32,0.3308172840706005,0.2159680965346497,0.8159256329576112,0.34127675665543017,0.32851171019569164,0.27511595791455346,0.08706941128579754,0.2658769397050877,0.39708310091959087,0.270724062140966,0.44799176730530577,0.24182092513530068,0.36440948113190264,0.20133531157270024,0.11418358084650443,0.04283002573059998,0.1272375451097707,0.22188045222254765,0.17562021151021182,0.048931583096438205,0.055646481178396066,0.07095010552827763,0.3071004939314371,0.2950086825925752,0.36072079211685754,0.08012022974974449,0.10415917829884151,0.30981208164918844,0.13200610616056668,0.06946445289965862,0.0687577727465299,0.014180792626895406,0.14940113628827492,1,0,0,0,0,1
33,0.11011225035230089,0.7516860078395008,0.7033264903378227,0.4743622519060531,0.4775051188304583,0.19801710417943907,0.12187957268436511,0.3939924341851309,0.3623853070164217,0.34426669663819354,0.4688176599372458,0.18522702483717163,0.2424108075230561,0.2382555775359929,0.07344918259828004,0.1033469223739557,0.09093727839870003,0.19818661398161247,0.16273700707238528,0.06613972432574473,0.11954274004161772,0.10332468922909509,0.37773819797653363,0.05665391655324539,0.3175098219517381,0.1845010295389493,0.21805834877763536,0.28157829317472455,0.1392241584221174,0.14975080935733714,0.13944478104201496,0.3508736502721578,0.3902688919538671,0,0,0,0,0,1
34,0.5395845819092819,0.3914810959543387,0.6610815749716952,0.40977444095032783,0.4263079912708676,0.30791857865631256,0.061302850604557035,0.15798409634833627,0.24345667893128908,0.2759456641190867,0.4963649020854142,0.27564352270248366,0.36607479820167743,0.26126222661830967,0.1241496121201913,0.09785559429908418,0.10506018942515008,0.14191555267749242,0.1405067908125127,0.06913236664198179,0.10222120623309328,0.08832519383416483,0.2682470024421145,0.25192425024639786,0.4671280060011997,0.11570572823146673,0.06327225163019938,0.24747032989292062,0.1270646587469694,0.10897559161105454,0.06763257515363273,0.3996345893355902,0.49283516691552975,1,1,0,0,0,0
35,0.11869165438337893,0.03601564263755112,0.4812766996587068,0.472212185165913,0.4358793169171156,0.05721416141837121,0.08033621951085346,0.33155562417972667,0.21389979172317097,0.22905895649133323,0.32895063409909486,0.19284256287201224,0.3235221914033731,0.484112265084075,0.06663672178396637,0.21552909761424838,0.3053095312603174,0.2782577223063185,0.22505275730836527,0.10269702109361935,0.22723488560800056,0.2977757886099666,0.3463028589265713,0.2809346693574881,0.5280787692009867,0.3980852063009059,0.413889176247394,0.3537947353398827,0.1996254958614388,0.35690215523899294,0.25594828646528517,0.07743223282819459,0.19655239608296943,0,1,1,0,0,0
36,0.17008169061232864,0.07406464633608639,0.6596484250399888,0.15897517525346708,0.5924468500869966,0.08770072020856945,0.05222624404519599,0.2071458349417124,0.19451213583538463,0.2920100904141065,0.35431661571677897,0.1892367062440919,0.2635945933072208,0.24960572590394536,0.0351010171902342,0.15639449157760338,0.35733469799062345,0.2479871889526371,0.284556788507825,0.11460488282649721,0.26057851393756043,0.2865209016195629,0.35166449385799015,0.24216220021589147,0.4987933215913551,0.5050223226143703,0.32595922704263675,0.43648433399931874,0.2792564851545292,0.2747685411393104,0.18733173284984767,0.16196620660393843,0.2610483102189109,0,0,1,1,1,0
37,0.3167468454897387,0.17681604749155672,0.6179340618767255,0.37653429602888083,0.597427621010636,0.2147249521615546,0.09879748715522652,0.5189333745078359,0.4221530809106866,0.3414428168240171,0.42109628015375744,0.20235776538169875,0.4036699264622362,0.26160979228486647,0.10715589118778249,0.11839154584518864,0.357384221843895,0.44040553193069,0.24471875795367787,0.13445629583621987,0.20375824106341633,0.1423749786091329,0.3225610987679256,0.29021565682639505,0.4619404771575886,0.343160525202986,0.4786482889700505,0.4102208800213607,0.21718598963642993,0.1862168100445422,0.14711389095149807,0.2930336005372819,0.29272642867931536,0,1,1,0,0,0
38,0.34495251361960144,0.22391820494521897,0.904198008326099,0.38293747111428555,0.3738596051838197,0.20973365287557053,0.058618375452455074,0.17630201497722536,0.19593271686121194,0.12395255757030821,0.34905616594529687,0.14598590378842174,0.21664327772505587,0.16822727772282664,0.06848020362520238,0.047014650886960344,0.1941026421334589,0.1938433967011347,0.13046336247928292,0.06671723083538376,0.09812590537196145,0.15165356887420417,0.3663355428655368,0.2868482188951988,0.42238756825241003,0.2029636697060555,0.2935375897069937,0.3292438150831868,0.11808765192771914,0.08298158731759907,0.09383555715502671,0.06956359461538288,0.3117757783679857,1,1,0,0,0,0
39,0.17293249321044646,0.18820862708733907,0.6602535452519853,0.5079609836817933,0.42898015010690843,0.1747016676884587,0.17016711958016573,0.5218164131861345,0.34312558529882864,0.4437768494929816,0.532734041587215,0.3196980793002793,0.44040216766023854,0.2842510165952301,0.04103384707522717,0.13727064443162595,0.2363263923380139,0.17615293239347157,0.24948745748853174,0.082952509495712,0.13628791618738187,0.06732484719242128,0.2658416114283615,0.2318662880743418,0.3377655988841088,0.07051119955631018,0.33980737434007385,0.3453977958033717,0.15792031354817584,0.2687570730108093,0.08020107782085213,0.041503776628692396,0.10235651124967461,1,0,0,0,0,1
