,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_9,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_2,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_10,BH_LowPeakAmp,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.19532803180914515,0.31036279733872074,0.25752347014425025,0.4749835483239098,0.12974596503581132,0.3045930583703742,0.5600605312986828,0.2249511774543717,0.29878318336181997,0.21577254992190087,0.29365950391760826,0.6687342277293384,0.36741122802096954,0.23577497709971892,0.20219558239324953,0.23626662454311298,0.08174941875426185,0.5860169698618146,0.5820149422526295,0.46452743620068093,0.6997863936433695,0.29552036147027577,0.22390275733150078,0.050364302770102336,0,1,1,0,0,0
11,0.16505512380263876,0.3424227926125869,0.22487681160537173,0.25563813795638274,0.11340807322896151,0.23333881505883936,0.5217648135277592,0.3754661514329936,0.34365851720716845,0.18226929957029253,0.3886454522757359,0.5661444890717363,0.31618972393966516,0.17563410088758333,0.18016061244625042,0.2555214764305554,0.09272284277450593,0.2366441492650856,0.5729184383049081,0.39249125221111936,0.4119978639364338,0.25750921511393754,0.11816774738594131,0.20303365648378857,0,0,1,0,0,0
12,0.26301283209831916,0.2238388521485604,0.377606916120918,0.589480611232038,0.14815222294346098,0.2307864295227104,0.30475005712736136,0.17511712217062952,0.2922132291375942,0.12885189349994491,0.11528981899232041,0.10090951633138778,0.2562271341777791,0.05000868631352854,0.04126295453870915,0.047025682204114946,0.02318338535311418,0.20756100204207834,0.12647086155534787,0.099577215648517,0.1329745605877858,0.06287373471978763,0.015849848846409678,0.738662886534091,1,0,0,0,0,0
13,0.19580245797939644,0.6204661565548482,0.7882835776036794,0.09748195817862887,0.16977104947575722,0.2965195504906635,0.24490144226438648,0.31177740035526186,0.31885770395888124,0.2632231465218321,0.26229429155330913,0.29582750770131805,0.6428549332431419,0.19568921949524623,0.16401302671447804,0.16768684648158633,0.1179389693382667,0.4684678462980159,0.6292297954338636,0.283605452839291,0.43746950124757167,0.49077337915639035,0.17755109117445866,0.011122072550269528,0,0,1,0,1,0
14,0.1503930959696368,0.39524782248374984,0.48719025651854264,0.22137023204016187,0.11611455227575285,0.20635850249457738,0.38244516484443825,0.1652227658491487,0.34392335257124573,0.12050330220168383,0.3431374187083756,0.42001036412233683,0.3661552834227687,0.10822199058719481,0.23177100899476466,0.18817820018341297,0.14166516979583058,0.3659846281016322,0.5001674472102944,0.5239900095060323,0.6701485116608815,0.22195671101939685,0.23136744350260224,0.04613417427103475,0,0,0,0,1,0
15,0.29967919754202055,0.16335798467001938,0.5549712316373383,0.8487150085504699,0.24577250173280668,0.4095708720915353,0.251696990786613,0.1717436920232271,0.1892859834864964,0.10101050936217924,0.20254796104398903,0.024965763944912255,0.06894393413818278,0.02964796740263432,0.007940683659675735,8.687982939960259e-05,0.02205158207516412,0.07628363001196349,0.12926223285156457,0.08977602810691539,0.12717404314480119,0.045605704356898175,0.016987835209487198,0.7474540719522212,1,0,0,0,0,1
16,0.0713333634556299,0.6837245429462453,0.7690427602831676,0.07576574573962114,0.05306239204339169,0.10041714558217545,0.19124059768968416,0.26958744948944074,0.30911787414616065,0.13000450447530965,0.20553062312718373,0.23851979662204253,0.30245888792189635,0.18742616633500742,0.21334797534601646,0.19564898793774488,0.07322541973853655,0.4675222429286931,0.3852267726172086,0.2715183393144664,0.39122648718822217,0.21840107704640738,0.21096880152067765,0.15740244336526052,0,0,1,1,1,0
17,0.26488794505693125,0.26900762837943537,0.3780727740161497,0.5212089065742879,0.27251823572772377,0.3782370005880843,0.47752500566532763,0.3478138926111752,0.45289699330373967,0.17580367617035342,0.2455134756844775,0.18187814548241973,0.2546319401766159,0.15482564199753626,0.17975948605456218,0.12375022487834632,0.09924112871756553,0.4225582714795399,0.29767029205949547,0.17267595828744853,0.731868779405401,0.1925297165849037,0.11719683381301087,0.37437950921250923,0,1,1,0,0,0
18,0.2701066329296946,0.4227003364874176,0.40596876093359613,0.5463254988874485,0.1563816795572816,0.3055645446701301,0.5959573739808337,0.45130210767968254,0.6687011455148095,0.17042512200970894,0.20113157845742713,0.24954997889853203,0.33126930834367924,0.15443159922928712,0.32008716854233726,0.15372288844717663,0.10104919853124593,0.4411005973238363,0.3986453433018485,0.3867713483706416,0.3687149552071154,0.3795476251663707,0.31111160147150146,0.05826654814132708,0,0,0,0,1,1
19,0.1263893909271644,0.5565804757419531,0.3197018201210537,0.04858691657074441,0.09516684453148205,0.14461399875793318,0.15559502058007268,0.15778122305670678,0.26577247382713576,0.192919467110849,0.11642168387696425,0.3026503156607343,0.42324817382768193,0.12814602482706342,0.2906790278351137,0.14580980337953764,0.08270216061808847,0.37379701189335296,0.26475069652779354,0.273798158638785,0.4881457679240593,0.20904212678309103,0.16728714768919417,0.04601969430721793,0,0,1,1,1,0
20,0.14585215976866084,0.27802863637725206,0.3020504683239751,0.28711311050024096,0.06268909596998673,0.16728473366904245,0.43336105156064375,0.29032015124601357,0.40148633755100627,0.03886017330887738,0.23504121926337607,0.33202226707281013,0.4368068072609684,0.14299093464733567,0.23423083115007254,0.11467786451134483,0.071435931769718,0.28064339278239014,0.2871307613675615,0.28297443141916717,0.4080664021139664,0.2799937095580197,0.06994360505253337,0.16411860124251423,1,0,0,0,0,1
21,0.10853063437556487,0.3168797864586281,0.399568513092572,0.28384258332031137,0.08251460508510006,0.04740020587360515,0.18089793782077845,0.09272388253503266,0.13801996858645138,0.0684710222890512,0.10120857964084892,0.32867187073843657,0.20046133794190074,0.1505535550712278,0.11587426216577673,0.08454460489423038,0.04488810632419013,0.2743259122947563,0.1827629315710756,0.24728508122874115,0.3140473800996216,0.212333101916667,0.09618664237281192,0.10743725653458515,0,1,0,0,0,0
22,0.10637312488704154,0.28944532828324854,0.47130061050889094,0.1916735811392263,0.06244705312840376,0.3459049451145912,0.08599824967454,0.1343256256037894,0.33110124655968676,0.28277483780648255,0.3594857294799962,0.15389286196194843,0.24741799238596474,0.13520641839603273,0.10633446925851875,0.1135299976744288,0.14776226725535452,0.17318035099947088,0.5653859439025545,0.14845491351953216,0.4477769286720499,0.14415084786719495,0.11384592105968282,0.010113647950965041,0,1,0,0,0,0
23,0.3071457617928792,0.2724037882292641,0.2496208402242283,0.5152114728156687,0.20163268898595055,0.33969012462737264,0.7769975375973892,0.3514509125660921,0.5026432606530025,0.19667276445158827,0.2765154028622672,0.32767349856596145,0.49069693582514945,0.1180146245933226,0.1447913378284672,0.09461476693827585,0.05023573604095212,0.4250678390731812,0.5076140262900887,0.4424864686616442,0.591786283157323,0.22380548725993715,0.22010421559325027,0.005378681578672445,0,0,0,0,0,1
24,0.18229260798843305,0.1688975460714845,0.2862848969563951,0.6114675335251045,0.11333105959754874,0.22824228128430063,0.6071420105607395,0.3725017399524239,0.4931438198630598,0.08186106124142041,0.05974776264540359,0.17827510572266067,0.3360023015339435,0.12302820682902177,0.12580259005332461,0.09517904704235612,0.06488611299901403,0.23597372710099263,0.22225767933946894,0.43405113716166555,0.44358306248906654,0.272794221998903,0.1470272076462596,0.018426895159499367,0,0,0,0,0,1
25,0.14615714802096524,0.1654311598664701,0.35257427909550354,0.6872068685472565,0.07474723025975599,0.24037765950718015,0.5212528006629619,0.40136547311124265,0.3660472914472438,0.1871243299998056,0.25995513595029157,0.4368183292805117,0.236992002375777,0.11687197953188669,0.16598897891748038,0.11025050350810221,0.05869948483242836,0.4126198738203864,0.5216830987026785,0.5411436143685613,0.43401220870814194,0.233133752440423,0.18934075598861383,0.14146595659895667,0,0,1,0,0,1
26,0.2379924995481657,0.40613498770206724,0.359827636432014,0.5209447993995964,0.1860209257038496,0.37516787171467886,0.5718595833163455,0.25650794145449635,0.3910090431090856,0.22603367986467132,0.22414314104678645,0.5095624101034402,0.4898658263455518,0.19534887393790076,0.27549918200795237,0.2050276216427308,0.0826931512387615,0.27829850892160846,0.2825351682975966,0.4770298025310066,0.5584379114454338,0.2097325411467783,0.1902706894432063,0.17346216812539997,0,0,1,0,0,0
27,1.0,0.5415816572754172,0.3732369455751592,0.8122814238017788,1.0,1.0,0.611609796892082,0.07126143953795167,0.1412917039303605,0.49941012437536864,0.3430438524842549,0.34267779063324494,0.1350996300222317,0.06705123345652106,0.0853706686669023,0.050571081302846405,0.03203453745564992,0.42136936117586316,0.6121852474624294,0.5044283454821918,0.3515297713859554,0.04903476236321164,0.06487152732901046,0.407967805481651,1,1,0,0,0,1
28,0.6377982107355866,0.3917917538949002,0.4369030352818961,0.8789398738007884,0.5271693089676872,0.7024283553676145,0.4713855921476191,0.11144654970031259,0.2433775880017357,0.2768034104387165,0.10879269496026539,0.05585860006832855,0.09679538208350691,0.05534445181464986,0.035035602215728656,0.06997512077612648,0.039247671779301746,0.44182308079702687,0.4770334315807191,0.078482780239666,0.23358131312666308,0.1236762263485135,0.15417035750424773,0.6016159816531782,0,1,0,0,0,0
29,0.2062511295861198,0.5209079002985453,0.33507012143901926,0.4156628759950788,0.13236442850384517,0.33109715216024604,0.6024049433893925,0.3646031350306958,0.42608750567868137,0.2000108561095592,0.3213517646064753,0.31696773341525103,0.48277046117295735,0.17046337534350423,0.1178124401345842,0.17897069341512323,0.09945791690762064,0.3455277210533809,0.42729371994059573,0.4013703342581528,0.3911574334091391,0.21105583534384553,0.20332443329224814,0.015508594442529494,0,0,1,0,0,0
30,0.1186630218687873,0.26795581397670887,0.5089341448791082,0.24100219869222927,0.054569658829612844,0.21057445443347544,0.11376451769810392,0.35360767448866165,0.9536986295788505,0.1978968313122606,0.30415706140951787,0.12379886712391297,0.25395137906429033,0.28764253450835464,0.38716791276670187,0.4302701611664714,0.14675096442590263,0.16720711263729843,0.4639269614555809,0.1362782356641093,0.49000101278875985,1.0,0.9660085679970496,0.07588645339195375,0,0,0,0,0,1
31,0.00933038134827413,0.4638687898767545,0.4393043805284501,0.12147609499935072,0.022311949215011062,0.013142608510952516,0.03621258394877597,0.1860463606427955,0.22066897412965925,0.05296063931143101,0.245807063581591,0.16049532466115635,0.35800195506646815,0.24106810069806375,0.14531837833413827,0.10071127375483215,0.09046261473585344,0.21879986995297485,0.22597307869668204,0.11122057862628672,0.29236909705278474,0.2130695439046001,0.14611934040923374,0.019906376659099313,0,0,1,1,0,0
32,0.18199891559732517,0.27373176527756055,0.4680642660406934,0.3260711196603582,0.08706941128579754,0.22009044552895662,0.40269811816308754,0.24182092513530068,0.30549166685340956,0.04283002573059998,0.11875558831434241,0.1272375451097707,0.22188045222254765,0.09614959411225876,0.16983115816701427,0.07095010552827763,0.04048083057468016,0.08012022974974449,0.10415917829884151,0.20476237972426398,0.30981208164918844,0.32684983104026266,0.06946445289965862,0.18695203664860216,1,0,0,0,0,1
33,0.25576088921019347,0.20903706686813758,0.2905770318571277,0.9553372758665467,0.12187957268436511,0.2574190839948423,0.21824832813577077,0.18522702483717163,0.3649757268202847,0.1033469223739557,0.14583919116773034,0.09093727839870003,0.19818661398161247,0.060583878202091025,0.08850233255896153,0.10332468922909509,0.06843918697108609,0.1845010295389493,0.21805834877763536,0.10480248011773637,0.28157829317472455,0.1680046641325903,0.14975080935733714,0.23011536202255442,0,0,0,0,0,1
34,0.15662841135008143,0.2243195365726211,0.3524555990030872,0.2816240830529029,0.061302850604557035,0.11662564688528655,0.18508506524845436,0.27564352270248366,0.4355034214691842,0.09785559429908418,0.1006404989944018,0.10506018942515008,0.14191555267749242,0.06538188192930919,0.10677876620357254,0.08832519383416483,0.07114819471746305,0.11570572823146673,0.06327225163019938,0.08091323048362704,0.24747032989292062,0.1521903395687979,0.10897559161105454,0.33108543896184817,1,1,0,0,0,0
35,0.09371046448581255,0.6734370475642105,0.4965910299428332,0.045481456374996974,0.08033621951085346,0.2063156979653581,0.19916541903038043,0.19284256287201224,0.45193747440773646,0.21552909761424838,0.26254587012530717,0.3053095312603174,0.2782577223063185,0.11718863514324523,0.27745354893427193,0.2977757886099666,0.2776566829605046,0.3980852063009059,0.413889176247394,0.22123610989543357,0.3537947353398827,0.4477835781107962,0.35690215523899294,0.03090646236267878,0,1,1,0,0,0
36,0.08980209651183813,0.652486462289113,0.5973207583812035,0.08746569357845413,0.05222624404519599,0.1407062835577948,0.2598503215725243,0.1892367062440919,0.5160113349535824,0.15639449157760338,0.2006704306385465,0.35733469799062345,0.2479871889526371,0.12051549322467547,0.13480095227045633,0.2865209016195629,0.1599226770019263,0.5050223226143703,0.32595922704263675,0.32024744181880727,0.43648433399931874,0.17617456743622295,0.2747685411393104,0.11559348477635432,0,0,1,1,1,0
37,0.18485676848002897,0.36881325780394536,0.19052277810059448,0.22199528568693178,0.09879748715522652,0.20472457565413704,0.5422282610241586,0.20235776538169875,0.39538901259190296,0.11839154584518864,0.25190987281199445,0.357384221843895,0.44040553193069,0.2414597744717142,0.16267653833320292,0.1423749786091329,0.13917689184296428,0.343160525202986,0.4786482889700505,0.5621016677285466,0.4102208800213607,0.4041148696075762,0.1862168100445422,0.03838581999871132,0,1,1,0,0,0
38,0.0719433399602386,0.3161038018751436,0.36882690123196105,0.22264675005117074,0.058618375452455074,0.03897580382051753,0.17364726675206543,0.14598590378842174,0.2779732353306673,0.047014650886960344,0.08443826610329616,0.1941026421334589,0.1938433967011347,0.0880563188982596,0.09872655861436913,0.15165356887420417,0.05463625475596688,0.2029636697060555,0.2935375897069937,0.21278245841874172,0.3292438150831868,0.148623198689747,0.08298158731759907,0.2040595971431306,1,1,0,0,0,0
39,0.23033390565696732,0.21739724819192102,0.43482536301465935,0.46325939066073013,0.17016711958016573,0.2785708464970745,0.49367237434587996,0.3196980793002793,0.4044687911895386,0.13727064443162595,0.15992043051920185,0.2363263923380139,0.17615293239347157,0.09199121892668752,0.053242783097649085,0.06732484719242128,0.06842454672967976,0.07051119955631018,0.33980737434007385,0.23031671168631312,0.3453977958033717,0.11085753299605311,0.2687570730108093,0.03097214758781958,1,0,0,0,0,1
40,0.28365037050424746,0.1633659725018888,0.4901977179513658,0.6106466003904385,0.1875832022267942,0.2964470328518143,0.2573338731592427,0.2826513758608869,0.39066883152600174,0.06479209740036683,0.04999968970384859,0.0803743429117729,0.09251506514825922,0.09145582614738307,0.04900937070823992,0.04834204325562416,0.07570130979482827,0.14109464745993938,0.2356744966501791,0.0846891812395296,0.26196701991510996,0.15043361857674914,0.03539736529362257,0.43511331952483934,0,1,0,0,0,0
41,0.0714576179287909,0.30143015473095985,0.23215906831503552,0.19281144288352212,0.040267127281528814,0.025833048214962864,0.12396021091137344,0.13115735402578238,0.2550609019477622,0.013322228775495645,0.12087944612614351,0.18747003448008567,0.15258283253659563,0.10488881518683471,0.06356234412507229,0.10760110749843134,0.052956568597695736,0.18610218041262305,0.23064932696741702,0.1898112431732642,0.28203404811667326,0.1740611323562692,0.09173872337474427,0.15675872815888064,1,0,0,0,1,0
42,0.08301328393276719,0.5178803456068589,0.5774090902785591,0.1283604886863089,0.05277634141242998,0.10928923005684031,0.2593051226887123,0.4023289393042268,0.3817010986593219,0.18440795315345676,0.18125878078436186,0.33153133496211784,0.20093463726092714,0.18533671309896083,0.19868167922659952,0.2305237800623955,0.16232818128222612,0.37393194630672827,0.46547694400951023,0.27459609540229646,0.5286481111489628,0.30256258797988594,0.24627159731044335,0.11576238964100209,0,0,1,1,1,0
43,0.23834267124525588,0.33491622761326917,0.05585516713085482,0.4162395099931552,0.1226937167878715,0.2960422285067574,0.7321651222525534,0.47383189462640357,0.6072837873901697,0.07556014284695801,0.21928438069423273,0.3649656778164717,0.4484474957413373,0.15970656053570864,0.1944842422983283,0.18068284035611953,0.16852550808676256,0.21052530923355128,0.3886651388935158,0.306037246548211,0.7013792341475542,0.4596970615197555,0.18038817629016446,0.0743268984750393,0,1,1,0,0,0
44,0.21528781854328582,0.14880823212639416,0.3634219478023375,0.7165139613655223,0.1441695180046868,0.28375857892493267,0.27190822453850105,0.10549175730000931,0.31419048996579546,0.13802530607747698,0.22646129198724635,0.09384052457962144,0.120957363877466,0.09567737452225275,0.09063837556402779,0.10119744976985622,0.09120251001308048,0.21202977481890106,0.2993219703013523,0.11594102595940699,0.2680253381333383,0.10363119598945966,0.15416405287065726,1.0,1,1,0,0,0,0
45,0.1485631664558108,0.3164051761150515,0.19808978996706245,0.5848191195987332,0.158604072920907,0.3523440113227541,0.6893504168638076,0.262882140297298,0.3142027131364452,0.2355775774348472,0.2055559241979919,0.31729717470005764,0.38778990872231867,0.17773697842635586,0.1690702771639465,0.13949302548036208,0.10019555984001595,0.29846323515349593,0.3604901732158105,0.5237884897621863,0.40106434891493503,0.21235611572878987,0.08600150680742812,0.01047522947602583,0,1,1,0,0,0
46,0.06393457437195016,0.7421695949836417,0.4860612543406859,0.0220309401555151,0.05688006777199567,0.11739524584362139,0.2630238531622957,0.207193274954034,0.1873730572798149,0.3547944306537647,0.4937589896375408,0.5097009333451998,0.6481911510556946,0.26738447203007043,0.2825188938624964,0.26893344039736555,0.2029176874950378,0.46528785654028176,0.40573248072603707,0.8080656750809639,0.48561379602434385,0.3708944318081569,0.24618018012338172,0.05627472188562888,0,0,1,1,1,0
47,0.3016672691125972,0.4689549586130462,0.6097995077088114,0.26180944227167385,0.20796981065648623,0.43442787407407635,0.603874609945755,0.28955535126263415,0.4856652766205378,0.390242950010046,0.41142930522782184,0.7223197547062015,0.6777842167566519,0.35235635996083264,0.3491103718153847,0.2786946963813235,0.21434946368854124,0.5091808524879995,0.4617527777826482,0.48865688108503114,0.608930034711033,0.48034045099400496,0.23717716335620864,0.04364501702498478,0,1,1,0,0,0
48,0.2950817820350624,0.2839132554741611,0.24203764470879452,0.5702470062351302,0.1489003553628992,0.3681760975390191,0.7622999238617909,0.3295833463180528,0.6018322532803932,0.10389718130027024,0.21512402537172287,0.30365155878122513,0.30732902448782623,0.13572206955368143,0.1499250361328538,0.0985068077805714,0.08698724666047647,0.4597799825328996,0.645986790080813,0.5406428683383984,0.6558359650495806,0.3417052467656005,0.1917585829705542,0.009307909189237882,0,0,0,0,0,1
49,0.2804988252304357,0.375934243502398,0.28519327130114996,0.41751602800416404,0.18124608055625852,0.3064211500856238,0.6156992626066575,0.3449468665274705,0.4250139038566141,0.16784096285590216,0.2514649558687266,0.26814223824849204,0.3562768357620429,0.11177390315550081,0.12659135203877436,0.0954791773621002,0.07713886888368722,0.29433126717226343,0.5912113885143486,0.28962865407202193,0.3171501965730912,0.4039039096631161,0.12567341367538076,0.09623010597841895,1,0,0,0,0,1
50,0.24577534791252487,0.3462909834019511,0.20584484042151469,0.5164703836816981,0.1284477352491391,0.19322648479497812,0.6457145945474423,0.33369041312183817,0.5082333240301422,0.07483788749829869,0.2075465933540293,0.2810923670105105,0.24579289494198736,0.1704349474083199,0.13164410555560052,0.17638887060609648,0.11239594870735115,0.2233026419520654,0.361103854091235,0.31141110638410474,0.4696531658855918,0.1815137718487379,0.10812761839313807,0.08874011359164935,0,0,0,0,0,1
51,0.22359027652268226,0.5221758854012388,0.2545117701366979,0.28226234205840733,0.09451772963814598,0.22293812347885794,0.6013866066916289,0.3671117828539375,0.5082088776888427,0.13317764808057503,0.20799723884163107,0.21851287763732463,0.3304072642680669,0.10551817808522063,0.19357316374500955,0.13644696600716977,0.07189259468435358,0.4408020416532972,0.3805435108507545,0.260296335801102,0.3458351364042317,0.3292547744071067,0.2546504553521611,0.02804508884083094,0,0,1,0,1,1
52,0.169776793782758,0.21538040385146628,0.45969115432573526,0.5817576772654344,0.08102934219356822,0.2818911394036138,0.6088619945176696,0.2640105124289735,0.46829818832239023,0.10191934396691964,0.24768650350181143,0.23849036940488116,0.36334435979822394,0.11322688650936544,0.14692738083353346,0.11845757587724494,0.07994979523370048,0.3204192954086176,0.3579039466693785,0.3938347171700928,0.3591118763292853,0.19154779393432625,0.21123990076506727,0.19556430802492036,0,0,0,0,0,1
53,0.2772230254834629,0.33222166566264066,0.3248224037188484,0.5541122587546027,0.1826213239743435,0.37210006669269263,0.7692718323707808,0.3038060810038746,0.5282528403592797,0.08088441645980647,0.22417560279801202,0.30029757376183186,0.37692670975512177,0.1693278372658644,0.1682608292883424,0.130755020820444,0.0727642521342375,0.26606728871077073,0.559387651688762,0.450406805260683,0.5033606172487134,0.20280154806242884,0.21472321082379497,0.03883435625038707,1,0,0,0,0,1
54,0.1710532260979578,0.3475778563987526,0.5154137696650601,0.7711159188398652,0.1564146853993157,0.3409844100314988,0.11518203479601508,0.015395982008372555,0.12365978026813562,0.2878509601985858,0.0867468694698662,0.17240832345248722,0.018803078610995394,0.0633413879149689,0.0446266601551082,0.04805946441656685,0.0419296513876978,0.3204426698739266,0.0627760468080704,0.1931129100875898,0.23373783502591816,0.08523548883254767,0.016023226270147226,0.18449165578689963,1,0,0,0,0,1
