,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_9,Mean_Acc1298_Std_Mem40_MFCC_12,Std_Acc1298_Mean_Mem40_Centroid,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_MFCC_2,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Std_Mem40_MFCC_12,BH_HighPeakAmp,BHSUM1,BHSUM2,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.3204028539783118,0.6455731816891255,0.31036279733872074,0.5240044122904869,0.25752347014425025,0.4749835483239098,0.12974596503581132,0.3045930583703742,0.5600605312986828,0.495439914437627,0.36203887556821024,0.43959425658676765,0.3810150189981716,0.18250906693043178,0.1770210456378728,0.21577254992190087,0.44007110462681104,0.1667084140923096,0.08174941875426185,0.5820149422526295,0.396111067967867,0.6997863936433695,0.3584155906122327,0.22390275733150078,0.09041191680778173,0.2303238666143301,0.16362955733518725,0.0,0,1,1,0,0,0
11,0.2053967402585793,0.5996215282118751,0.3424227926125869,0.5362368680517804,0.22487681160537173,0.25563813795638274,0.11340807322896151,0.23333881505883936,0.5217648135277592,0.37569864850342616,0.40364466257055787,0.508296811078458,0.41538943503797787,0.26040636333663025,0.1092801063043336,0.18226929957029253,0.31698274289905676,0.16371962266812254,0.09272284277450593,0.5729184383049081,0.4265615697237969,0.4119978639364338,0.3832679748307638,0.11816774738594131,0.0876983329723919,0.3028421711814529,0.3187522004001943,0.321139303524098,0,0,1,0,0,0
12,0.4665427255826216,0.6043988815967041,0.2238388521485604,0.37340582344541656,0.377606916120918,0.589480611232038,0.14815222294346098,0.2307864295227104,0.30475005712736136,0.34739346921647996,0.397361569009441,0.1903945861985985,0.2782801616585019,0.1803618529508737,0.3260904148302032,0.12885189349994491,0.17524244312932508,0.020148199307884418,0.02318338535311418,0.12647086155534787,0.08563071108695089,0.1329745605877858,0.06276652849431907,0.015849848846409678,0.04620659244319085,0.7760784776408607,0.6871615840207496,0.7871607245663366,1,0,0,0,0,0
13,0.03858234430469506,0.5707035588639771,0.6204661565548482,0.603206470289929,0.7882835776036794,0.09748195817862887,0.16977104947575722,0.2965195504906635,0.24490144226438648,0.3928827662438016,0.29335256506318985,0.44677899235038043,0.43750206103597733,0.31385866578744903,0.13809269812750904,0.2632231465218321,0.2749763017978569,0.14392080472824045,0.1179389693382667,0.6292297954338636,0.378681197311313,0.43746950124757167,0.46871365520532027,0.17755109117445866,0.33571206788134333,0.008084753492445609,0.03585036833028062,0.06187126793546431,0,0,1,0,1,0
14,0.11570612326531726,0.6045707548988566,0.39524782248374984,0.5354939333011027,0.48719025651854264,0.22137023204016187,0.11611455227575285,0.20635850249457738,0.38244516484443825,0.39425422054827475,0.4401662170937607,0.2465817357125668,0.2655054026623088,0.2593664138916363,0.0816091631341063,0.12050330220168383,0.33380896743977256,0.12689352947327717,0.14166516979583058,0.5001674472102944,0.7311011018784569,0.6701485116608815,0.18688679807950379,0.23136744350260224,0.24236739315915956,0.03173547943558176,0.1075421919773966,0.09428818560824134,0,0,0,0,1,0
15,0.685300254094374,0.5524991733490057,0.16335798467001938,0.46154214806198307,0.5549712316373383,0.8487150085504699,0.24577250173280668,0.4095708720915353,0.251696990786613,0.2567618326314012,0.1800617538338577,0.045219534605596134,0.25568021515383577,0.13202000219804377,0.0035185237172828676,0.10101050936217924,0.014406302419120498,0.011431498959556877,0.02205158207516412,0.12926223285156457,0.05618544692086666,0.12717404314480119,0.0494177377508723,0.016987835209487198,0.05600419561808394,0.7448892423372669,0.7160965680441729,0.7304631027970842,1,0,0,0,0,1
16,0.05432498321946814,0.6735421206431402,0.6837245429462453,0.5355581004050749,0.7690427602831676,0.07576574573962114,0.05306239204339169,0.10041714558217545,0.19124059768968416,0.2191635152216076,0.2489463135021729,0.36648168539571657,0.32691511463024103,0.18793273986152315,0.058822978954362115,0.13000450447530965,0.18926997512941326,0.172615472163384,0.07322541973853655,0.3852267726172086,0.30411672836150583,0.39122648718822217,0.27809173053410075,0.21096880152067765,0.12966234145755984,0.12513925538359613,0.28752378660463207,0.09857573153332054,0,0,1,1,1,0
17,0.32139377658180185,0.6389889970707929,0.26900762837943537,0.5893578055973366,0.3780727740161497,0.5212089065742879,0.27251823572772377,0.3782370005880843,0.47752500566532763,0.37783463740897494,0.5037136595234525,0.5772837651588629,0.3678995020537078,0.30484806022639843,0.061901687206984635,0.17580367617035342,0.17155093460097842,0.09958584932502923,0.09924112871756553,0.29767029205949547,0.3166066975572295,0.731868779405401,0.40778486863686525,0.11719683381301087,0.10182723342300339,0.5749409511795016,0.8320754843108681,0.05716041863091116,0,1,1,0,0,0
18,0.2322410457112294,0.6986583600412681,0.4227003364874176,0.49793732839059485,0.40596876093359613,0.5463254988874485,0.1563816795572816,0.3055645446701301,0.5959573739808337,0.6116215400203672,0.5160519381587491,0.7643074870014805,0.7396389431373913,0.3640949554896141,0.21083068976165747,0.17042512200970894,0.23712130473382864,0.32624599852951786,0.10104919853124593,0.3986453433018485,0.34730743012951604,0.3687149552071154,0.24926192109265502,0.31111160147150146,0.1115987444456331,0.03898413339474562,0.10368731366231265,0.1867657897444883,0,0,0,0,1,1
19,0.00916982201272442,0.5446590867930965,0.5565804757419531,0.5058593589425582,0.3197018201210537,0.04858691657074441,0.09516684453148205,0.14461399875793318,0.15559502058007268,0.18045063532108918,0.158418252659973,0.3226312795793803,0.3119840539936465,0.21253022310143965,0.03972375845708992,0.192919467110849,0.17554906680187504,0.18525724115177497,0.08270216061808847,0.26475069652779354,0.28950411155117217,0.4881457679240593,0.33314570721378944,0.16728714768919417,0.10671951197238407,0.04280897678207185,0.1513167863238722,0.1021473885630213,0,0,1,1,1,0
20,0.277947729590252,0.8658458655181962,0.27802863637725206,0.3863719899361919,0.3020504683239751,0.28711311050024096,0.06268909596998673,0.16728473366904245,0.43336105156064375,0.4727095945510279,0.42870366901443624,0.45514508025173006,0.5159496704174469,0.27305060995713815,0.09352161178331134,0.03886017330887738,0.2054118076166924,0.07824197132154515,0.071435931769718,0.2871307613675615,0.46730604954570165,0.4080664021139664,0.23504085527689147,0.06994360505253337,0.1131642735814349,0.23640515772444792,0.31762526126270657,0.10876226870586535,1,0,0,0,0,1
21,0.2093861885995415,0.8963158355951828,0.3168797864586281,0.5593843487209391,0.399568513092572,0.28384258332031137,0.08251460508510006,0.04740020587360515,0.18089793782077845,0.20032444105561054,0.15108615565213046,0.21616921046298798,0.2213259514658087,0.11809814265303875,0.11019716833702964,0.0684710222890512,0.15039490323317634,0.10433938144095897,0.04488810632419013,0.1827629315710756,0.15173047552483757,0.3140473800996216,0.2319804371812841,0.09618664237281192,0.05789848587240416,0.1200171530867615,0.4450624133766506,0.17478702722547163,0,1,0,0,0,0
22,0.24787913774581777,0.6943359860164535,0.28944532828324854,0.5941853775602424,0.47130061050889094,0.1916735811392263,0.06244705312840376,0.3459049451145912,0.08599824967454,0.24331748655411867,0.16167141215844938,0.2098887195455441,0.2753415823626617,0.3153437190900097,0.09972581716777557,0.28277483780648255,0.21621678494056917,0.2219998394953344,0.14776226725535452,0.5653859439025545,0.20577601753341443,0.4477769286720499,0.11496138132585812,0.11384592105968282,0.28547684712868915,0.1100418163212982,0.05902810273139297,0.1727628472019424,0,1,0,0,0,0
23,0.3703505047796107,0.6086510574706463,0.2724037882292641,0.5104858071389513,0.2496208402242283,0.5152114728156687,0.20163268898595055,0.33969012462737264,0.7769975375973892,0.6507663256794585,0.9999999999999999,0.7244532600214395,0.5419920050124396,0.2681723266292998,0.43206722626166216,0.19667276445158827,0.36228588949924156,0.09124041734455568,0.05023573604095212,0.5076140262900887,0.469622841759209,0.591786283157323,0.42530492350818594,0.22010421559325027,0.0994919857954323,0.07670334008717218,0.011029854138534969,0.045719546214327236,0,0,0,0,0,1
24,0.39743572260833865,0.7464178963221915,0.1688975460714845,0.39469326018818207,0.2862848969563951,0.6114675335251045,0.11333105959754874,0.22824228128430063,0.6071420105607395,0.5435513502172322,0.3628552874768969,0.761122576222736,0.5911197745867851,0.28494065281899106,0.11855366216557647,0.08186106124142041,0.17640781349264406,0.09003176857496983,0.06488611299901403,0.22225767933946894,0.2910874686132898,0.44358306248906654,0.5047751468702473,0.1470272076462596,0.10662297100900962,0.029582267883113966,0.08830456658243868,0.05522746298876661,0,0,0,0,0,1
25,0.3691717008262234,0.6716851178284375,0.1654311598664701,0.5825175923139039,0.35257427909550354,0.6872068685472565,0.07474723025975599,0.24037765950718015,0.5212528006629619,0.30109153434009006,0.3970368774664069,0.429709547804654,0.44262442245191824,0.2357759094405978,0.11013166390612278,0.1871243299998056,0.2069048444536187,0.1358023490425248,0.05869948483242836,0.5216830987026785,0.4948918398867922,0.43401220870814194,0.3190737482479945,0.18934075598861383,0.0626655220909207,0.2280226075868375,0.39822397065835974,0.030630254788584714,0,0,1,0,0,1
26,0.18744952582686736,0.5244338404627844,0.40613498770206724,0.5556907297985413,0.359827636432014,0.5209447993995964,0.1860209257038496,0.37516787171467886,0.5718595833163455,0.34665042755599684,0.420914194015685,0.4677680466123635,0.4082683267319114,0.17497252445323652,0.1168879780653734,0.22603367986467132,0.2812961563820812,0.21639433564443836,0.0826931512387615,0.2825351682975966,0.4540049873590294,0.5584379114454338,0.3671234306504042,0.1902706894432063,0.08651374925963516,0.0,0.36593825064285107,0.021411029806454124,0,0,1,0,0,0
27,0.49385976475436794,0.4523193081135648,0.5415816572754172,0.2736588624094868,0.3732369455751592,0.8122814238017788,1.0,1.0,0.611609796892082,0.36842482332291104,0.3512381987112243,0.18885408842639528,0.11187669691962143,0.09713017914056488,0.14308039265227443,0.49941012437536864,0.1714848000833696,0.06566586333270913,0.03203453745564992,0.6121852474624294,0.3497665950488813,0.3515297713859554,0.14328795514865958,0.06487152732901046,0.06736732792877888,0.9091776955417857,0.7034996947292895,0.9024911487318977,1,1,0,0,0,1
28,0.6129053274968901,0.33748597614337794,0.3917917538949002,0.3446613671322859,0.4369030352818961,0.8789398738007884,0.5271693089676872,0.7024283553676145,0.4713855921476191,0.32571425647218966,0.22631000549477986,0.2269217026055379,0.18624070701778173,0.17274563138806454,0.21247765831017285,0.2768034104387165,0.10989452546479542,0.03830387099964413,0.039247671779301746,0.4770334315807191,0.1532491177206561,0.23358131312666308,0.13865445978588256,0.15417035750424773,0.06307516888145552,0.6362439504738654,0.7597597497225825,0.6607482068012226,0,1,0,0,0,0
29,0.18586162538580073,0.5650835706181945,0.5209079002985453,0.358969628707079,0.33507012143901926,0.4156628759950788,0.13236442850384517,0.33109715216024604,0.6024049433893925,0.6922978512176776,0.8116820270742794,0.5519284479803983,0.4673421979254071,0.25248241565007135,0.12999822202258968,0.2000108561095592,0.4346570925261984,0.16451241844052691,0.09945791690762064,0.42729371994059573,0.7295177448163392,0.3911574334091391,0.25379104166045385,0.20332443329224814,0.09413004850531105,0.15064426177062512,0.030252438823303966,0.2622756589431878,0,0,1,0,0,0
30,0.21489232428927063,0.5465468421932014,0.26795581397670887,0.4864064998067969,0.5089341448791082,0.24100219869222927,0.054569658829612844,0.21057445443347544,0.11376451769810392,0.23557900446746127,0.15388662021079969,0.5851011076999366,0.96317249313904,0.6014342235410484,0.1503513844829361,0.1978968313122606,0.18169156063433026,0.5362217688100523,0.14675096442590263,0.4639269614555809,0.19916647252206773,0.49000101278875985,0.4174991799123252,0.9660085679970496,0.5054884842285985,0.12187540415258986,0.07804457398023985,0.31301922108840696,0,0,0,0,0,1
31,0.12780931861192046,0.6358783824046603,0.4638687898767545,0.3169532095483057,0.4393043805284501,0.12147609499935072,0.022311949215011062,0.013142608510952516,0.03621258394877597,0.13205365047361234,0.12436622708426992,0.27637076955611795,0.24911604456967407,0.16198345972084838,0.04955878086896304,0.05296063931143101,0.21755951605565726,0.11017672536435774,0.09046261473585344,0.22597307869668204,0.2179596696953224,0.29236909705278474,0.21536993409477231,0.14611934040923374,0.09163302953370715,0.006924764655565564,0.1602047319188381,0.1672059473846693,0,0,1,1,0,0
32,0.2159680965346497,0.8159256329576112,0.27373176527756055,0.32851171019569164,0.4680642660406934,0.3260711196603582,0.08706941128579754,0.22009044552895662,0.40269811816308754,0.39708310091959087,0.270724062140966,0.4308799614966712,0.36440948113190264,0.20133531157270024,0.11418358084650443,0.04283002573059998,0.17562021151021182,0.055646481178396066,0.04048083057468016,0.10415917829884151,0.19239298318276335,0.30981208164918844,0.1484060477738348,0.06946445289965862,0.06001716863618929,0.014180792626895406,0.2636402529513216,0.013906155698881668,1,0,0,0,0,1
33,0.7516860078395008,0.7033264903378227,0.20903706686813758,0.4775051188304583,0.2905770318571277,0.9553372758665467,0.12187957268436511,0.2574190839948423,0.21824832813577077,0.3623853070164217,0.34426669663819354,0.3005028038882529,0.2424108075230561,0.2382555775359929,0.07344918259828004,0.1033469223739557,0.16273700707238528,0.11954274004161772,0.06843918697108609,0.21805834877763536,0.2036576842432243,0.28157829317472455,0.1490844839411923,0.14975080935733714,0.14820081564067977,0.3508736502721578,0.3253205342460259,0.36628146615380763,0,0,0,0,0,1
34,0.3914810959543387,0.6610815749716952,0.2243195365726211,0.4263079912708676,0.3524555990030872,0.2816240830529029,0.061302850604557035,0.11662564688528655,0.18508506524845436,0.24345667893128908,0.2759456641190867,0.4538525205825088,0.36607479820167743,0.26126222661830967,0.1241496121201913,0.09785559429908418,0.1405067908125127,0.10222120623309328,0.07114819471746305,0.06327225163019938,0.1855849792480995,0.24747032989292062,0.1920496227596696,0.10897559161105454,0.07564114941149151,0.3996345893355902,0.4305202748773347,0.49734420238462757,1,1,0,0,0,0
35,0.03601564263755112,0.4812766996587068,0.6734370475642105,0.4358793169171156,0.4965910299428332,0.045481456374996974,0.08033621951085346,0.2063156979653581,0.19916541903038043,0.21389979172317097,0.22905895649133323,0.2308030277617753,0.3235221914033731,0.484112265084075,0.06663672178396637,0.21552909761424838,0.22505275730836527,0.22723488560800056,0.2776566829605046,0.413889176247394,0.32640021399049124,0.3537947353398827,0.2018086660901202,0.35690215523899294,0.5429307227265254,0.07743223282819459,0.09350085342103738,0.10925009664778211,0,1,1,0,0,0
36,0.07406464633608639,0.6596484250399888,0.652486462289113,0.5924468500869966,0.5973207583812035,0.08746569357845413,0.05222624404519599,0.1407062835577948,0.2598503215725243,0.19451213583538463,0.2920100904141065,0.3869639250060163,0.2635945933072208,0.24960572590394536,0.0351010171902342,0.15639449157760338,0.284556788507825,0.26057851393756043,0.1599226770019263,0.32595922704263675,0.2571294211039493,0.43648433399931874,0.3265402737601766,0.2747685411393104,0.20054689151144012,0.16196620660393843,0.21145177391250095,0.23563313336281438,0,0,1,1,1,0
37,0.17681604749155672,0.6179340618767255,0.36881325780394536,0.597427621010636,0.19052277810059448,0.22199528568693178,0.09879748715522652,0.20472457565413704,0.5422282610241586,0.4221530809106866,0.3414428168240171,0.4347011252014499,0.4036699264622362,0.26160979228486647,0.10715589118778249,0.11839154584518864,0.24471875795367787,0.20375824106341633,0.13917689184296428,0.4786482889700505,0.28443909468216366,0.4102208800213607,0.32313318223839205,0.1862168100445422,0.11856795831517754,0.2930336005372819,0.24195154885891146,0.3157470525902996,0,1,1,0,0,0
38,0.22391820494521897,0.904198008326099,0.3161038018751436,0.3738596051838197,0.36882690123196105,0.22264675005117074,0.058618375452455074,0.03897580382051753,0.17364726675206543,0.19593271686121194,0.12395255757030821,0.24548059884344176,0.21664327772505587,0.16822727772282664,0.06848020362520238,0.047014650886960344,0.13046336247928292,0.09812590537196145,0.05463625475596688,0.2935375897069937,0.15143710146428166,0.3292438150831868,0.145595383651925,0.08298158731759907,0.11146828368431626,0.06956359461538288,0.4392767535239827,0.1420964364085406,1,1,0,0,0,0
39,0.18820862708733907,0.6602535452519853,0.21739724819192102,0.42898015010690843,0.43482536301465935,0.46325939066073013,0.17016711958016573,0.2785708464970745,0.49367237434587996,0.34312558529882864,0.4437768494929816,0.4024163026595009,0.44040216766023854,0.2842510165952301,0.04103384707522717,0.13727064443162595,0.24948745748853174,0.13628791618738187,0.06842454672967976,0.33980737434007385,0.32671084534872685,0.3453977958033717,0.24564607998091434,0.2687570730108093,0.11622488304192748,0.041503776628692396,0.13489678730430366,0.06018584186475986,1,0,0,0,0,1
40,0.5095008871333093,0.6976621024626606,0.1633659725018888,0.345585573951685,0.4901977179513658,0.6106466003904385,0.1875832022267942,0.2964470328518143,0.2573338731592427,0.28382553873079075,0.3255173210450071,0.4866386885532812,0.3439072112442795,0.271595779756017,0.07215780953183046,0.06479209740036683,0.12174563061266619,0.07595356389261101,0.07570130979482827,0.2356744966501791,0.08850405115063029,0.26196701991510996,0.04087764291891571,0.03539736529362257,0.07613950951972175,0.42179236143096677,0.401453266842253,0.47653892472041676,0,1,0,0,0,0
41,0.24193360212487747,0.9301572564767959,0.30143015473095985,0.43433509545558546,0.23215906831503552,0.19281144288352212,0.040267127281528814,0.025833048214962864,0.12396021091137344,0.11439464109347897,0.13390716319496476,0.22075241921957844,0.2704482249442146,0.17041707879986812,0.11024395721624886,0.013322228775495645,0.23849008884070205,0.07258782969320102,0.052956568597695736,0.23064932696741702,0.22283054196543364,0.28203404811667326,0.12814615453433933,0.09173872337474427,0.11343302274974755,0.2352020592779821,0.2247739436964941,0.06007014264934516,1,0,0,0,1,0
42,0.05047947623528199,0.6042275457637494,0.5178803456068589,0.509227931378897,0.5774090902785591,0.1283604886863089,0.05277634141242998,0.10928923005684031,0.2593051226887123,0.2947112014042055,0.4404222238873069,0.37481495795990705,0.4220781837967763,0.2753461918892185,0.07225138729026884,0.18440795315345676,0.3944823771551336,0.16751336930907604,0.16232818128222612,0.46547694400951023,0.677625050693312,0.5286481111489628,0.22811856976709513,0.24627159731044335,0.17306663674766543,0.03348765817256096,0.2669553368896257,0.04373152219561511,0,0,1,1,1,0
43,0.2802250333716672,0.7819423669442422,0.33491622761326917,0.4378219759898729,0.05585516713085482,0.4162395099931552,0.1226937167878715,0.2960422285067574,0.7321651222525534,0.6911587253662757,0.7782309930565962,0.7720573757939491,0.7672128564676226,0.4236880426420485,0.21259930939614274,0.07556014284695801,0.34556387692566687,0.12178980535972095,0.16852550808676256,0.3886651388935158,0.5873046689618873,0.7013792341475542,0.45940938776727414,0.18038817629016446,0.2778892492505029,0.08626743386645551,0.2197614877602043,0.2160460349378256,0,1,1,0,0,0
44,0.7231462247212461,0.6117137439052744,0.14880823212639416,0.317833100961524,0.3634219478023375,0.7165139613655223,0.1441695180046868,0.28375857892493267,0.27190822453850105,0.2769109527001786,0.39899595384384834,0.3134265775061803,0.25649913344887343,0.23189636223760846,0.042100633521424624,0.13802530607747698,0.1553559940919831,0.1022884884918965,0.09120251001308048,0.2993219703013523,0.33750959937183433,0.2680253381333383,0.19678376524617539,0.15416405287065726,0.053290611782694106,0.8867380092889864,0.9308806948585282,0.9158833329161488,1,1,0,0,0,0
45,0.33250301898056184,0.6089808065075832,0.3164051761150515,0.5884191611795437,0.19808978996706245,0.5848191195987332,0.158604072920907,0.3523440113227541,0.6893504168638076,0.5638304514029262,0.49654390828712713,0.5529347849866186,0.36402292238413314,0.19961534234531264,0.13798040481738302,0.2355775774348472,0.2577763170288367,0.08827999795721334,0.10019555984001595,0.3604901732158105,0.41090488640383804,0.40106434891493503,0.3988981003787315,0.08600150680742812,0.12398990755550453,0.0,0.013062578267399318,0.03788370560112139,0,1,1,0,0,0
46,0.014353226028839795,0.36733523940163315,0.7421695949836417,0.4872777687654189,0.4860612543406859,0.0220309401555151,0.05688006777199567,0.11739524584362139,0.2630238531622957,0.20055983992876625,0.23671262300814222,0.47966360633263094,0.39104905815235913,0.20097950324211444,0.07085707868953706,0.3547944306537647,0.3768044201906679,0.16471345458731249,0.2029176874950378,0.40573248072603707,0.48242344231316825,0.48561379602434385,0.6197551665523515,0.24618018012338172,0.17495570857153298,0.0,0.18314125789358754,0.03226228122140547,0,0,1,1,1,0
