,Att1,Att2,Att5,Att7,Att9,Att11,Att14,Att15,Att16,Att17,Att18,Att19,Att21,Att22,Att23,Att24,Att26,Att27,Att29,Att30,Att31,Att32,Att33,Att34,Att38,Att40,Att43,Att45,Att46,Att47,Att48,Att49,Att50,Att51,Att54,Att56,Att58,Att60,Att63,Att64,Att65,Att66,Att67,Att68,Att71,Att72,Att73,Att76,Att77,Att80,Att81,Att82,Att84,Att85,Att86,Att87,Att88,Att89,Att90,Att91,Att94,Att96,Att97,Att98,Att100,Att102,Att103,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
10,0.44732100989659174,0.57100371199894,0.6533638262142929,0.5298832614113199,0.43813421077962017,0.25417132679114784,0.4900699355536341,0.6151907087951618,0.43113677758509744,0.6164786418518177,0.4836102356506918,0.6611641368523088,0.4899375228149709,0.3752416749645679,0.18559193939151397,0.2211984668051613,0.312891880359449,0.6348926718966724,0.3480465233254482,0.5353981825190709,0.5796635206056345,0.5177992103463036,0.6553193519151573,0.5223808629046074,0.4504885793803563,0.3792955517399291,0.6221408602124344,0.5827729920400739,0.4767708425936609,0.41281322655644537,0.4232655424510753,0.13537616449541623,0.23407287730532894,0.2460948890570848,0.5686728158250725,0.7340770072214405,0.4194208389884908,0.6918092577052625,0.6564150526834216,0.4409636039404486,0.5073162953561201,0.5939738294870898,0.5485243798542749,0.6966307379656221,0.5374978700894435,0.5342395331813147,0.44187752010036085,0.7214216724608717,0.5146635760496698,0.4162886375470875,0.3253051641222922,0.30061977146101315,0.17517205761504748,0.2895251743048475,0.32488057026982814,0.29330607263707614,0.23761714229727332,0.3713720401189152,0.248643289344609,0.2016942346900985,0.43374647442702974,0.29101485465953336,0.33848889846949776,0.27067232300125216,0.24659501280553797,0.2673444996137157,0.9228307281215804,0,0,0,0,1,1,1,1,0,0,0,0,0,0
11,0.3484874660372575,0.39263360527666996,0.4642111300991709,0.29666676100689826,0.29657380529000815,0.2397606377784519,0.2775764617025975,0.43712776488534755,0.3093459957028651,0.5670720605906128,0.27025853586923587,0.5226402780225591,0.6734253131026259,0.5603765197994452,0.4296836278895084,0.5001009450800246,0.625902839896628,0.7248683207043114,0.4487207057471348,0.6582754971810154,0.8463957598009626,0.5833703358495045,0.7558333200833159,0.5196424920004199,0.5262819333930009,0.5391841979310851,0.7181228598827639,0.6515758017303983,0.6784423356642564,0.7343646767545374,0.28959906801101276,0.36368333147756376,0.4563210779132232,0.44997330996295265,0.501463710600806,0.5944624882442555,0.43324467295879404,0.6527198257526273,0.5330414698468384,0.3411829967193179,0.9349053174051419,0.8017303053780178,0.6645463915273726,0.7107747759085328,0.2819073317243501,0.2902961057857799,0.4745471542509611,0.3939409965290439,0.33198628915720363,0.5642160841030741,0.16089759993958944,0.24901760518303717,0.34709271137691744,0.4628023350878643,0.5303998914448113,0.5094712428711431,0.3727925346693535,0.47208669924915925,0.3271705120551504,0.25655869461543157,0.2951663243658666,0.5213080521014056,0.17327402065492173,0.13847965769513504,0.3590881813992863,0.078342477071708,0.4541244270071264,0,0,0,0,0,0,0,0,0,1,1,1,1,0
12,0.29586456634261366,0.4270307873228887,0.287416647275131,0.30872642176935605,0.4096210060235776,0.3123505125377421,0.18100596588036463,0.3125219757333809,0.24716023732399742,0.39599482512299966,0.20268166801499715,0.4798877004758548,0.48127022290345955,0.37681163336472356,0.30913006135347054,0.43124908564239106,0.6603450744457503,0.6903150491260777,0.6341968068368342,0.741665527605468,0.8730970355062223,0.7106656585981181,0.6928513507067557,0.43653113895228984,0.4771861424093441,0.5376149899676131,0.6891151110039275,0.8686747540991325,0.7481808776047922,0.8060058570308375,0.38566392588734283,0.30889507478751443,0.44382998562166354,0.49565390590766045,0.3889114478694748,0.4234921579787944,0.607395930785558,0.45515036274416365,0.46770820444515615,0.2109120114710433,0.6447958057747134,0.6891441846007093,0.7159840810563379,0.7512926368612153,0.34637559160649933,0.5662010404813692,0.508040144308905,0.5384310276201265,0.36302064344091056,0.4503581698855827,0.33136439721608096,0.2185800637860884,0.13233884222059894,0.2226646824850038,0.2528004321916862,0.4678775487562308,0.2179793400575682,0.26237833202519045,0.374909627620799,0.3064020448287378,0.383360610917673,0.3000283107210523,0.3627528790818293,0.2845846602608547,0.4695185332033133,0.2069399241295187,0.8332706021940113,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13,0.46125162381733376,0.486198246876455,0.5641765958739752,0.5205852867967866,0.49219442629096566,0.40823081059474686,0.5603480475206825,0.6415345417958164,0.5094804174982822,0.7394912084922816,0.4176888469639657,0.3383346735107508,0.5793282508108274,0.6846626413401662,0.767120019455792,0.7590397050648097,0.8948318219255954,0.8262368487951511,0.5816837186585361,0.7243722748920707,0.7758011329607299,0.7248012864874812,0.6328645477239119,0.5008151558191072,0.5915451859298947,0.5201438544006566,0.6610736374908346,0.6116655348027555,0.4953942677074802,0.5289891020819665,0.5712269328075006,0.09755558029915007,0.19589538395198447,0.19229255467474005,0.5711186290225483,0.8448763364728009,0.22880780169646914,0.38593375531447516,0.469593307761919,0.46349390373943306,0.7269480250275852,0.5063314417510918,0.573340138337527,0.5276799786059874,0.2847531465454758,0.26430361252365586,0.7156104519189701,0.5874850737752145,0.3910344607343498,0.5136313313036258,0.3721373165134728,0.21168660213844814,0.11214846603360115,0.2378641111141731,0.2810361947855465,0.3007763487044566,0.20626312430654672,0.26862323062393434,0.23828758965989988,0.1929605705144948,0.40293470479139687,0.30358771847044674,0.4985923037227198,0.38906102495603023,0.24294623817229072,0.22542790347700573,0.9255776042354735,0,0,0,1,1,0,0,0,0,0,0,1,1,0
14,0.30815734032743336,0.4777224852909511,0.2978569512355989,0.2559281663685019,0.3869211362220162,0.36184526607303513,0.39726035877826366,0.42167307681904975,0.5509943940930755,0.6714820582130824,0.35516587588903914,0.4237448228762778,0.5114652992655253,0.4203651436809175,0.5801889551439329,0.5915308540831553,0.5873098454380625,0.6348190831285484,0.5711730822735827,0.46782702447010605,0.6623346187442742,0.4729974971631405,0.624047986262382,0.49533288753060284,0.46476547781060856,0.4230266279498887,0.5988714878123444,0.5671979953650468,0.4021977003493547,0.4389378244856809,0.44442713371530623,0.44880377092380214,0.4412637255711784,0.6620005577022667,0.501388164247216,0.9115753234459787,0.5520459305512821,0.43897041560415906,0.4410025741243489,0.3376845100076685,0.5838417725959423,0.5430019564410096,0.4987141322328821,0.6590643855562887,0.31406707374449716,0.4188561318804875,0.620586046736529,0.512544987432745,0.4119546733162835,0.41285001899918844,0.7364086773028373,0.21049130872800748,0.1307666407962016,0.22860459668751892,0.26933353962200984,0.29136718203118606,0.21345517809336428,0.269449426150228,0.24657334937286818,0.23543988637530194,0.39614380767517937,0.531735834355665,0.5492661035881558,0.24265701486028254,0.25063625842540105,0.3828105172184401,0.24796913129419734,0,0,0,0,0,0,0,1,1,0,0,0,0,0
15,0.19856116883437397,0.3584112570922736,0.3397100607239144,0.0754294839043152,0.5075332715270706,0.2616435841315763,0.2341881470689595,0.26472576989446234,0.4343923480461124,0.6075714704918489,0.24284213496424056,0.4085191223123017,0.6872633693340037,0.4147459896480024,0.5196682048645638,0.7545059542967492,0.704256938842919,0.7241569626124459,0.5524821066469356,0.4995093077937894,0.6344260509950691,0.8079522740879714,0.7428002718903534,0.5685159190260131,0.5171487071343625,0.468026095576963,0.6960869095671817,0.6537343858686889,0.4146738441692564,0.584906372092917,0.4579639947168689,0.47864899974019226,0.41476950560643117,0.549207664422579,0.35690930424169165,0.5974802434455492,0.6025386125562457,0.3482611293070784,0.4962795290395678,0.49219987203978566,0.38036571909660877,0.5791919625749089,0.509223494740354,0.7868867287315887,0.4396453285657246,0.4913621407280364,0.3458793253048298,0.25037089407042673,0.0,0.47563647281239596,0.3042593625848999,0.23487863388677693,0.15292440878378377,0.31636444640413003,0.4032787217880156,0.3392662329257437,0.23244024054718926,0.29928078254961094,0.2807168592110829,0.224267137590621,0.41699095987658374,0.3141981895656845,0.44118050520292384,0.2641046030185398,0.27735777280082297,0.23174038118599896,0.8391008592088897,1,0,1,1,0,0,0,0,0,1,1,1,1,0
16,0.5628638865268595,0.4974943547066195,0.6099085065355649,0.4917886758951274,0.5368114554361648,0.39011849627819345,0.32690692525005727,0.46053834461195586,0.4668362617107832,0.6236219426779559,0.35801454947540046,0.4395653419104688,0.5656583803329697,0.26404619622858705,0.478958807286071,0.40994528484068227,0.39527907764671194,0.6866411856265526,0.32973097096119286,0.3454212043537222,0.5585737856654192,0.6779994372950695,0.5120661281859665,0.1522172238279717,0.49965221158286643,0.4524012086416014,0.6764983155140787,0.5842359800901804,0.4233783944814437,0.49788076987264046,0.4105530080363123,0.251235571391456,0.3734573389017303,0.39847986296458593,0.5871651466897713,0.4783655948291601,0.5824674239501711,0.6836919708131002,0.3764444573838066,0.6619388695032693,0.36133225331181795,0.5079248318516664,0.39641664895909257,0.5457557562773632,0.7236050039546398,0.6585486472389365,0.4618368492734859,0.5149192661725124,0.3950064003449001,0.41493523856882164,0.27538396351874617,0.21588752275092815,0.1498327930971512,0.26333351705385766,0.2858463563628432,0.2904466052244385,0.2369763186535289,0.2790404166304613,0.2994648155203499,0.25345428698033007,0.48453163667385085,0.3277861258109086,0.37439005271512277,0.27059267470722725,0.2934504227434927,0.2654807198863173,0.9033383767507597,0,0,0,0,1,1,0,0,0,0,0,1,1,0
17,0.39565276895911905,0.490671233204447,0.41607219876299284,0.18156075486088047,0.325166800917975,0.3469580400004687,0.36333057498209825,0.48076954285065154,0.3800414989802484,0.5172617275435827,0.3311937045979632,0.5095818095699682,0.7227945209668388,0.6071456075617412,0.4664849356142582,0.5639494396816572,0.5210706352165327,0.6351914868945094,0.4839521742352725,0.5917195114272155,0.5914062111624803,0.4586111855606182,0.4142372760084587,0.13192813365239547,0.6404235580675879,0.49433048677492614,0.7645316853060372,0.755180778479128,0.6194322181849821,0.6874558493723467,0.3799227063025523,0.508902497865865,0.5241470650413219,0.46939409632314866,0.5634164421916942,0.2252837871216875,0.39641183186494466,0.6013277761376871,0.46777856222660547,0.32970514699543063,0.5251417528238949,0.46646109601035524,0.5721148404034547,0.6475877169265377,0.35365797832704743,0.24972154121114926,0.5975858076543894,0.7199979402505657,0.7530557987657047,0.4652221028583224,0.23823008305050852,0.27687949104712717,0.2273000935902118,0.22073561697945085,0.2554826077086866,0.253447870522259,0.2677821941060113,0.26144245192040605,0.3701187665557699,0.387914511188992,0.45780868610985315,0.2956691855949244,0.3952899331752533,0.23343870410919912,0.2436896559114435,0.23385572086460596,0.9126308941306087,1,1,0,0,0,0,0,0,0,0,0,1,1,0
18,0.4765138240421441,0.5142195140354784,0.4847730745687297,0.5091214590759523,0.566904012847597,0.4374974773482144,0.50157659377328,0.7316228774822435,0.5218210472357644,0.7214016291438106,0.45546084271177895,0.3165535777229468,0.6012784028469262,0.7545001195708421,0.7285901631269645,0.7596717090440939,0.704787124705669,0.7003967103590686,0.6331810985929525,0.6285559826821742,0.6751496687048597,0.6209848936394342,0.657836523937481,0.564010456100405,0.5772560270384038,0.5234269930646797,0.674271010196235,0.7253619512470708,0.4847112385542351,0.5663956856406728,0.5649543771858025,0.14308874290168133,0.19685720645863114,0.21797554077201928,0.5621604840632607,0.9444714632660793,0.22467361476624742,0.35633773678325775,0.4368284167800883,0.2573361587432673,0.7268867954613584,0.6910875747606059,0.6142575429301104,0.5805023463608058,0.32254602514184566,0.2662381683198827,0.7947533558804806,0.6771662857985843,0.5569777065741256,0.43536523007782635,0.2907075444653737,0.2455625253947669,0.1546606784149014,0.24872888362223383,0.2985483279837776,0.33017405109267317,0.2145911836436385,0.30673506046184335,0.2508512253144659,0.20329516822146937,0.41230460198841373,0.30981002780257993,0.4418337285334483,0.3507593354982001,0.26652664516336433,0.25821231436273157,0.9476996782017184,0,0,0,1,1,0,0,0,0,0,0,1,1,0
19,0.1699954454588083,0.21459936360474294,0.1745445706417585,0.19416411327381955,0.4666360168396736,0.3371603859689782,0.2776105111754497,0.4554305079978146,0.5299667899093675,0.5624937081120909,0.28977965468162215,0.378044313976031,0.764627860352311,0.46787867815447476,0.4181302121974271,0.5918146706849635,0.7904816043934546,0.7653889723886023,0.6543724660448491,0.557523102464826,0.5862219570914204,0.6355325495467026,0.6347198813858457,0.4966081228204943,0.48536795687587103,0.4544014836148018,0.671313720379397,0.6197702296644073,0.4594913077442504,0.5282232530068149,0.5784982141528388,0.5210481386631036,0.5025683600996264,0.5941935226865315,0.49322089517707357,0.668725040617727,0.6015093608800024,0.3495675196946487,0.49633169084305606,0.2644737976504326,0.7970979736840427,0.5442702617407223,0.670202223806526,0.7604814439385433,0.3679023114933788,0.5797278995413886,0.7287411653776827,0.5162761956984638,0.4242111342049867,0.40384182354679665,0.3801570953717416,0.21430539398763243,0.10408201698319941,0.2117482385794729,0.3037998120574886,0.2721460137835575,0.1996668776265163,0.41073883247176335,0.21867115853640245,0.22740403170160262,0.3822049933951291,0.27761444669478386,0.4818060971865671,0.39903273022600527,0.2296705386898702,0.2382373361925451,0.8381461826647689,0,0,1,1,0,0,0,0,0,0,0,1,1,0
20,0.476967034544961,0.39264188688065105,0.5380417463942859,0.5582598100186347,0.5741700482798102,0.4089989987513687,0.5149229553291552,0.5409789952559463,0.5191271581105694,0.6506850928843299,0.4781940075818863,0.28884495065209725,0.6656973688485583,0.7630713898725524,0.7606691314774396,0.7211633554729788,0.6843622105064693,0.7034216547215,0.5560370855005218,0.6632515308214602,0.7116205410088701,0.6755872732679156,0.8360837056588172,0.8215057447760945,0.5683009861497657,0.44661850156145494,0.6467183583387534,0.6479259819851206,0.48582247786505867,0.49867290928917773,0.5650648299724683,0.10518947407489887,0.37979248714419916,0.267980719435924,0.34805857675391483,0.6266068740996211,0.3608550129554517,0.2753636158654371,0.567356658150949,0.35313729404985,0.642460152946354,0.5123834766751656,0.5143242690412689,0.6006801644271449,0.5053495723648238,0.4787146252117565,0.6925430549324796,0.30300862589661726,0.2525887465702933,0.5988473825685965,0.5872715551658703,0.1489830961299767,0.23033321539444848,0.23048313904887882,0.23478103175619724,0.2611743760021344,0.3513633390619083,0.36514281074567,0.1865465901488857,0.14645812948069717,0.3255496699443612,0.29299418541344546,0.5776780523493177,0.4692864426852182,0.31507115378433115,0.1453927074447211,0.7578237362998931,0,0,1,1,0,0,0,0,0,0,0,1,1,0
