,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_9,Mean_Acc1298_Std_Mem40_MFCC_12,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_MFCC_4,Std_Acc1298_Std_Mem40_MFCC_8,BH_LowPeakAmp,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.32707560566057087,0.34461020181940916,0.12974596503581132,0.5136644792712113,0.495439914437627,0.43959425658676765,0.2249511774543717,0.3810150189981716,0.18250906693043178,0.23867346291692088,0.6687342277293384,0.23577497709971892,0.1547824944459043,0.20219558239324953,0.5656239733420942,0.550781762203725,0.19087826238531147,0.050364302770102336,0,1,1,0,0,0
11,0.3585586169288001,0.26089137421740016,0.11340807322896151,0.46466702694356526,0.37569864850342616,0.508296811078458,0.3754661514329936,0.41538943503797787,0.26040636333663025,0.20548780443359843,0.5661444890717363,0.17563410088758333,0.13535032607916675,0.18016061244625042,0.29252123715210965,0.2890605741139941,0.2366718255624165,0.20303365648378857,0,0,1,0,0,0
12,0.553228479949895,0.46546033279457033,0.14815222294346098,0.4171580328881341,0.34739346921647996,0.1903945861985985,0.17511712217062952,0.2782801616585019,0.1803618529508737,0.20424539682331422,0.10090951633138778,0.05000868631352854,0.024596282936384703,0.04126295453870915,0.11892218519735298,0.09167151826034964,0.06335669802500571,0.738662886534091,1,0,0,0,0,0
13,0.11762800265642971,0.08482112446665555,0.16977104947575722,0.47694155794024556,0.3928827662438016,0.44677899235038043,0.31177740035526186,0.43750206103597733,0.31385866578744903,0.3599818650036116,0.29582750770131805,0.19568921949524623,0.14907192852535772,0.16401302671447804,0.2986342516543859,0.4703475839063459,0.30115097957394216,0.011122072550269528,0,0,1,0,1,0
14,0.2493534401304458,0.27739486379202505,0.11611455227575285,0.4315009650274068,0.39425422054827475,0.2465817357125668,0.1652227658491487,0.2655054026623088,0.2593664138916363,0.23985354969958445,0.42001036412233683,0.10822199058719481,0.1084696973316452,0.23177100899476466,0.2443093818932745,0.5991403500490404,0.233151275374108,0.04613417427103475,0,0,0,0,1,0
15,0.384383216979553,0.6341055604064875,0.24577250173280668,0.6153620010808307,0.2567618326314012,0.045219534605596134,0.1717436920232271,0.25568021515383577,0.13202000219804377,0.08272998754312345,0.024965763944912255,0.02964796740263432,0.04206242086906668,0.007940683659675735,0.06479678040080725,0.09516204322901095,0.06419127706439465,0.7474540719522212,1,0,0,0,0,1
16,0.14232955925943924,0.06413757655699431,0.05306239204339169,0.2120052497490929,0.2191635152216076,0.36648168539571657,0.26958744948944074,0.32691511463024103,0.18793273986152315,0.3905099593055929,0.23851979662204253,0.18742616633500742,0.1317879410429756,0.21334797534601646,0.2674414511662834,0.2088230820470054,0.16732253310584894,0.15740244336526052,0,0,1,1,1,0
17,0.3433219409214356,0.36573342993912594,0.27251823572772377,0.3489594688489153,0.37783463740897494,0.5772837651588629,0.3478138926111752,0.3678995020537078,0.30484806022639843,0.18013889891124418,0.18187814548241973,0.15482564199753626,0.13416903561787824,0.17975948605456218,0.31623410146900083,0.22828977388950955,0.2652059772762087,0.37437950921250923,0,1,1,0,0,0
18,0.3338084670996863,0.48993999294034596,0.1563816795572816,0.4364437582027329,0.6116215400203672,0.7643074870014805,0.45130210767968254,0.7396389431373913,0.3640949554896141,0.25896891466274224,0.24954997889853203,0.15443159922928712,0.1445934163063472,0.32008716854233726,0.3201002018116112,0.49590368144173635,0.1611688332268101,0.05826654814132708,0,0,0,0,1,1
19,0.10942114669215112,0.05121964813197838,0.09516684453148205,0.1698405002702077,0.18045063532108918,0.3226312795793803,0.15778122305670678,0.3119840539936465,0.21253022310143965,0.28368950961890993,0.3026503156607343,0.12814602482706342,0.12287152719715248,0.2906790278351137,0.3114938752522645,0.2571344651970272,0.11274476143188411,0.04601969430721793,0,0,1,1,1,0
20,0.4353953058943583,0.2622537636006713,0.06268909596998673,0.26350775882035055,0.4727095945510279,0.45514508025173006,0.29032015124601357,0.5159496704174469,0.27305060995713815,0.13186722675232682,0.33202226707281013,0.14299093464733567,0.09431630873605505,0.23423083115007254,0.27485685455484116,0.34458378571166326,0.16225167311968816,0.16411860124251423,1,0,0,0,0,1
21,0.2582945937336335,0.18966937286739619,0.08251460508510006,0.20969844823592992,0.20032444105561054,0.21616921046298798,0.09272388253503266,0.2213259514658087,0.11809814265303875,0.13934281047252306,0.32867187073843657,0.1505535550712278,0.04240163875683811,0.11587426216577673,0.38628150373116815,0.23749468947177949,0.05381978374895019,0.10743725653458515,0,1,0,0,0,0
22,0.4263947605703765,0.22479424823973101,0.06244705312840376,0.5321936230988962,0.24331748655411867,0.2098887195455441,0.1343256256037894,0.2753415823626617,0.3153437190900097,0.2031079506069174,0.15389286196194843,0.13520641839603273,0.07781228350971071,0.10633446925851875,0.23485239592622142,0.23136856901588698,0.11984660648541867,0.010113647950965041,0,1,0,0,0,0
23,0.586417653379119,0.6369975415064312,0.20163268898595055,0.7939393190766619,0.6507663256794585,0.7244532600214395,0.3514509125660921,0.5419920050124396,0.2681723266292998,0.2239351338585776,0.32767349856596145,0.1180146245933226,0.0711103413678603,0.1447913378284672,0.31533650912845546,0.5384324894182808,0.19336087092020265,0.005378681578672445,0,0,0,0,0,1
24,0.33535265184033347,0.3129036852632817,0.11333105959754874,0.2954138809542191,0.5435513502172322,0.761122576222736,0.3725017399524239,0.5911197745867851,0.28494065281899106,0.15346959363175894,0.17827510572266067,0.12302820682902177,0.12320955065574161,0.12580259005332461,0.2851644999296006,0.455478104888833,0.2491033557472388,0.018426895159499367,0,0,0,0,0,1
25,0.2095231924669701,0.20444510499687274,0.07474723025975599,0.4078079209449548,0.30109153434009006,0.429709547804654,0.40136547311124265,0.44262442245191824,0.2357759094405978,0.1746043720793945,0.4368183292805117,0.11687197953188669,0.138010319868135,0.16598897891748038,0.4606056694982869,0.34738197514935043,0.1621803641511328,0.14146595659895667,0,0,1,0,0,1
26,0.1573556646203519,0.24043695543128915,0.1860209257038496,0.4440670115031267,0.34665042755599684,0.4677680466123635,0.25650794145449635,0.4082683267319114,0.17497252445323652,0.3374468724055766,0.5095624101034402,0.19534887393790076,0.14111464131291657,0.27549918200795237,0.5614821420190548,0.3551812398050971,0.15585235346006965,0.17346216812539997,0,0,1,0,0,0
27,0.26404479215597343,0.39370576104928756,1.0,1.0,0.36842482332291104,0.18885408842639528,0.07126143953795167,0.11187669691962143,0.09713017914056488,0.33963611925655257,0.34267779063324494,0.06705123345652106,0.07693019755858675,0.0853706686669023,0.2130227155394941,0.2321422015220892,0.0708837558169631,0.407967805481651,1,1,0,0,0,1
28,0.42346836850942976,0.8752360958874419,0.5271693089676872,0.6541181193545897,0.32571425647218966,0.2269217026055379,0.11144654970031259,0.18624070701778173,0.17274563138806454,0.19522746373182948,0.05585860006832855,0.05534445181464986,0.029925825947779552,0.035035602215728656,0.09797249730135635,0.20531157721376908,0.06691422323404661,0.6016159816531782,0,1,0,0,0,0
29,0.2921316768442479,0.34192877180597103,0.13236442850384517,0.516958851231375,0.6922978512176776,0.5519284479803983,0.3646031350306958,0.4673421979254071,0.25248241565007135,0.18281614335393925,0.31696773341525103,0.17046337534350423,0.12548732710637583,0.1178124401345842,0.4457455296381471,0.39125611694176515,0.1837764173317769,0.015508594442529494,0,0,1,0,0,0
30,0.3599408242490997,0.2206389606207542,0.054569658829612844,0.3756633984405157,0.23557900446746127,0.5851011076999366,0.35360767448866165,0.96317249313904,0.6014342235410484,0.12165499335608955,0.12379886712391297,0.28764253450835464,0.19868791954325027,0.38716791276670187,0.2851586333129957,0.20631336574722414,0.611540432185171,0.07588645339195375,0,0,0,0,0,1
31,0.29638628375204495,0.07735275357472396,0.022311949215011062,0.08451478421987185,0.13205365047361234,0.27637076955611795,0.1860463606427955,0.24911604456967407,0.16198345972084838,0.2194316340521002,0.16049532466115635,0.24106810069806375,0.1598199995222283,0.14531837833413827,0.2542826301215563,0.16871220346272664,0.13677060168923025,0.019906376659099313,0,0,1,1,0,0
32,0.3308172840706005,0.27511595791455346,0.08706941128579754,0.2658769397050877,0.39708310091959087,0.4308799614966712,0.24182092513530068,0.36440948113190264,0.20133531157270024,0.09551669068387449,0.1272375451097707,0.09614959411225876,0.048931583096438205,0.16983115816701427,0.2950086825925752,0.17832884888728046,0.13200610616056668,0.18695203664860216,1,0,0,0,0,1
33,0.11011225035230089,0.19801710417943907,0.12187957268436511,0.3939924341851309,0.3623853070164217,0.3005028038882529,0.18522702483717163,0.2424108075230561,0.2382555775359929,0.1406176540691127,0.09093727839870003,0.060583878202091025,0.06613972432574473,0.08850233255896153,0.05665391655324539,0.2514489218972092,0.1392241584221174,0.23011536202255442,0,0,0,0,0,1
34,0.5395845819092819,0.30791857865631256,0.061302850604557035,0.15798409634833627,0.24345667893128908,0.4538525205825088,0.27564352270248366,0.36607479820167743,0.26126222661830967,0.1687750057765211,0.10506018942515008,0.06538188192930919,0.06913236664198179,0.10677876620357254,0.25192425024639786,0.13912272696279745,0.1270646587469694,0.33108543896184817,1,1,0,0,0,0
35,0.11869165438337893,0.05721416141837121,0.08033621951085346,0.33155562417972667,0.21389979172317097,0.2308030277617753,0.19284256287201224,0.3235221914033731,0.484112265084075,0.2868624050882951,0.3053095312603174,0.11718863514324523,0.10269702109361935,0.27745354893427193,0.2809346693574881,0.2339359799432495,0.1996254958614388,0.03090646236267878,0,1,1,0,0,0
36,0.17008169061232864,0.08770072020856945,0.05222624404519599,0.2071458349417124,0.19451213583538463,0.3869639250060163,0.1892367062440919,0.2635945933072208,0.24960572590394536,0.2597007288256788,0.35733469799062345,0.12051549322467547,0.11460488282649721,0.13480095227045633,0.24216220021589147,0.2763153063846973,0.2792564851545292,0.11559348477635432,0,0,1,1,1,0
37,0.3167468454897387,0.2147249521615546,0.09879748715522652,0.5189333745078359,0.4221530809106866,0.4347011252014499,0.20235776538169875,0.4036699264622362,0.26160979228486647,0.21769576211083191,0.357384221843895,0.2414597744717142,0.13445629583621987,0.16267653833320292,0.29021565682639505,0.3089757105617883,0.21718598963642993,0.03838581999871132,0,1,1,0,0,0
38,0.34495251361960144,0.20973365287557053,0.058618375452455074,0.17630201497722536,0.19593271686121194,0.24548059884344176,0.14598590378842174,0.21664327772505587,0.16822727772282664,0.09258433174214774,0.1941026421334589,0.0880563188982596,0.06671723083538376,0.09872655861436913,0.2868482188951988,0.22398627916856795,0.11808765192771914,0.2040595971431306,1,1,0,0,0,0
39,0.17293249321044646,0.1747016676884587,0.17016711958016573,0.5218164131861345,0.34312558529882864,0.4024163026595009,0.3196980793002793,0.44040216766023854,0.2842510165952301,0.0709313064121936,0.2363263923380139,0.09199121892668752,0.082952509495712,0.053242783097649085,0.2318662880743418,0.24465144577491754,0.15792031354817584,0.03097214758781958,1,0,0,0,0,1
40,0.49342641635755974,0.45084561031948034,0.1875832022267942,0.3244913147533391,0.28382553873079075,0.4866386885532812,0.2826513758608869,0.3439072112442795,0.271595779756017,0.056285547472070416,0.0803743429117729,0.09145582614738307,0.06748226272664294,0.04900937070823992,0.13484418266297463,0.0761962456532343,0.12526344702271852,0.43511331952483934,0,1,0,0,0,0
41,0.3681044862346189,0.15293440095119554,0.040267127281528814,0.1704760287192157,0.11439464109347897,0.22075241921957844,0.13115735402578238,0.2704482249442146,0.17041707879986812,0.14659863127426775,0.18747003448008567,0.10488881518683471,0.07644107880843744,0.06356234412507229,0.24091261087905386,0.1502971273320431,0.08242524443129778,0.15675872815888064,1,0,0,0,1,0
42,0.16016327323971036,0.14905159120887287,0.05277634141242998,0.2778716899559948,0.2947112014042055,0.37481495795990705,0.4023289393042268,0.4220781837967763,0.2753461918892185,0.31569289462386285,0.33153133496211784,0.18533671309896083,0.21093201309094384,0.19868167922659952,0.3057093912798611,0.39994964832502006,0.3977587855290334,0.11576238964100209,0,0,1,1,1,0
43,0.4233387865731517,0.356537301602046,0.1226937167878715,0.5031693044082453,0.6911587253662757,0.7720573757939491,0.47383189462640357,0.7672128564676226,0.4236880426420485,0.10248933439169404,0.3649656778164717,0.15970656053570864,0.1251487064331956,0.1944842422983283,0.4031832261698034,0.6170492869468528,0.28211148496965416,0.0743268984750393,0,1,1,0,0,0
44,0.8746348758982999,0.9473684210526315,0.1441695180046868,0.2924591986412414,0.2769109527001786,0.3134265775061803,0.10549175730000931,0.25649913344887343,0.23189636223760846,0.0567965053687024,0.09384052457962144,0.09567737452225275,0.07116170182269893,0.09063837556402779,0.056601117003801577,0.19966274867695732,0.06443689684497433,1.0,1,1,0,0,0,0
45,0.27876314041822564,0.3580916640347781,0.158604072920907,0.4586650196865591,0.5638304514029262,0.5529347849866186,0.262882140297298,0.36402292238413314,0.19961534234531264,0.17219536230996701,0.31729717470005764,0.17773697842635586,0.11914013043166673,0.1690702771639465,0.4554723799690243,0.4719184512663971,0.20575014393847357,0.01047522947602583,0,1,1,0,0,0
46,0.11794115900243506,0.04588155882116163,0.05688006777199567,0.21923816876399288,0.20055983992876625,0.47966360633263094,0.207193274954034,0.39104905815235913,0.20097950324211444,0.2719407580399334,0.5097009333451998,0.26738447203007043,0.2904248584601419,0.2825188938624964,0.28297038531937857,0.4794003954704472,0.3414114950057312,0.05627472188562888,0,0,1,1,1,0
47,0.2993180750603366,0.22215616697939697,0.20796981065648623,0.4558103914151162,0.5960135712567741,0.5263944695218443,0.28955535126263415,0.47255432890836535,0.302268106385317,0.363741888270054,0.7223197547062015,0.35235635996083264,0.19868373904111225,0.3491103718153847,0.4427594217862674,0.6598770579935906,0.22125588298990584,0.04364501702498478,0,1,1,0,0,0
48,0.6677573146303406,0.725528080702993,0.1489003553628992,0.8635207287886977,0.7961292237466289,1.0000000000000002,0.3295833463180528,0.7900784476093814,0.3860424222442025,0.1569806980370032,0.30365155878122513,0.13572206955368143,0.05739232220921622,0.1499250361328538,0.25749753602102593,0.48659648901966335,0.12989060676009023,0.009307909189237882,0,0,0,0,0,1
49,0.2728077705967788,0.374780933979849,0.18124608055625852,0.5979544507064001,0.7944630091140303,0.5708628975213483,0.3449468665274705,0.5847662876803177,0.30442218925156606,0.15969475185741572,0.26814223824849204,0.11177390315550081,0.10416676620243186,0.12659135203877436,0.3336110198526306,0.6064806801672095,0.18828736986113243,0.09623010597841895,1,0,0,0,0,1
50,0.4930538682907602,0.5306382794260625,0.1284477352491391,0.42100702539952134,0.5058435211577531,0.5989510030554726,0.33369041312183817,0.43929012424840874,0.3379354874161995,0.0924363653327094,0.2810923670105105,0.1704349474083199,0.09862282315281527,0.13164410555560052,0.29792439104519647,0.2751089641716363,0.16018635410449142,0.08874011359164935,0,0,0,0,0,1
51,0.17984892905928912,0.16295415559725293,0.09451772963814598,0.5999382382459661,0.6011544779518251,0.5166082067512088,0.3671117828539375,0.830821006811495,0.312590669304319,0.21863567681512142,0.21851287763732463,0.10551817808522063,0.11168271183201549,0.19357316374500955,0.3628971699441498,0.4945950623888723,0.1795982399890132,0.02804508884083094,0,0,1,0,1,1
52,0.44470360831700056,0.4832395142462581,0.08102934219356822,0.3483875550065622,0.6266901383224248,0.5930004885839089,0.2640105124289735,0.5286291637506824,0.3268326189691173,0.14502493926452675,0.23849036940488116,0.11322688650936544,0.10742278015336469,0.14692738083353346,0.3636480968695734,0.39788050918131324,0.1524770622817814,0.19556430802492036,0,0,0,0,0,1
53,0.3023254558314571,0.3390120199899679,0.1826213239743435,0.7584337219177026,0.6497981198794349,0.7421370806017604,0.3038060810038746,0.4729830243916737,0.2953978459171337,0.16522126080501015,0.30029757376183186,0.1693278372658644,0.062193330307446074,0.1682608292883424,0.37873116816069835,0.3719651314650764,0.1955529614350534,0.03883435625038707,1,0,0,0,0,1
54,0.16002289280874243,0.23744589146710762,0.1564146853993157,0.39767219949046556,0.056224509116588994,0.11155938482181271,0.015395982008372555,0.13756728137446372,0.16986069897790967,0.20500053574044796,0.17240832345248722,0.0633413879149689,0.04197821361171497,0.0446266601551082,0.18945065002111983,0.13946364976214082,0.0798079411780242,0.18449165578689963,1,0,0,0,0,1
55,0.1979796016435309,0.05451415336788848,0.02633866194316392,0.09136416274222192,0.15735902933786394,0.1742640249104871,0.19361385521518276,0.2443582575177432,0.29529756017144737,0.3799730015970167,0.2424529954036122,0.4015051012350358,0.33215283915816635,0.4413694419036775,0.2815330642511851,0.2928657970512801,0.327530015793616,0.057164287506107164,0,0,1,1,1,0
56,0.1613511076555928,0.18869712226206178,0.10059080457240932,0.42170122751486155,0.5347934886624739,0.43121723023969794,0.23841633166090143,0.40239849626815083,0.2171241345202769,0.32072484589262007,0.5432400658021285,0.2316308158817398,0.11634397171591697,0.17498194481544135,0.3694443140751866,0.7831652321684264,0.27250326172504324,0.04687485338119388,0,0,1,1,1,0
57,0.42327939485235755,0.18218242393842002,0.06117082723642081,0.24929143827684713,0.460920204899367,0.5285019433971896,0.39675979307550874,0.6941898937787856,0.35852016705132417,0.1839637941502974,0.4398112925869251,0.2144137528033103,0.2455573206564583,0.4730224513859097,0.186012812690665,0.39766808805249165,0.3715065208090135,0.020689594772206766,0,0,1,0,1,0
58,0.5068273482676515,0.5129272174435383,0.19247906879517673,0.380275766231761,0.27882791830635634,0.24395286259124493,0.10583325542501582,0.22643732068986988,0.18221233102538736,0.04107489214123429,0.11071882796418203,0.07717631637133202,0.03071295477891116,0.10767365579937926,0.10558149903787487,0.113097204957542,0.07548714589814967,0.9448819636504219,1,1,0,0,0,0
59,0.5865634330574319,0.6217387804137948,0.5023269118634,0.6665655832625648,0.47621908470777286,0.2927328612786315,0.21041348541036903,0.2813433191289787,0.17528025057698637,0.3093744373814173,0.32584685789094414,0.0775403518746644,0.07137251857337377,0.11687078243929816,0.2501290655653072,0.5320441206552012,0.21447360775841579,0.5248549764064927,0,1,0,0,1,0
60,0.2952254455728871,0.25716338145044926,0.06919124685069261,0.3346523585269822,0.47939594602201496,0.37525978808584504,0.20937081242793482,0.3743519186870925,0.3107621716672161,0.10684705448443911,0.26808266607716535,0.09738068163871252,0.05167757578653162,0.09975365802985783,0.42471370910968226,0.42986431272586134,0.09952883259295256,0.08978607260532,0,0,0,0,1,1
61,0.3491747250433289,0.35088957834048584,0.1798818390855182,0.48707727939473483,0.3783944773377411,0.5176491821688751,0.4851013327516179,0.6521301035830882,0.26924387295307173,0.25532660851513883,0.3699338533577173,0.21407498657569732,0.24337390411122528,0.3119180407044355,0.2744696578589196,0.32349639933074237,0.47905100968217335,0.39697585223451753,0,1,1,0,0,0
62,0.20018249456025827,0.05505291644218205,0.03671349828919718,0.15138300007720223,0.19335049357002865,0.2842993196286763,0.14365254967953706,0.2163208400965847,0.31481344103747644,0.15853762537966504,0.1717788681000353,0.12481127009697085,0.08537063137526577,0.12265923413639557,0.21918852959121415,0.1842032109682732,0.10381265285209468,0.04189591331552117,0,0,1,1,0,0
63,0.10350357160211866,0.02425053102222552,0.10428745888022184,0.18991368794873775,0.0940899530737464,0.1694201165309085,0.09904484402754826,0.14627676140714707,0.09390729750522031,0.618982851203375,0.2247672378896235,0.24510328816450297,0.17410596975705311,0.16535221325533853,0.7691662364481158,0.30570285168809236,0.2335844113312593,0.005253566864118538,0,0,1,1,1,0
64,0.10546349838832465,0.04713867266117995,0.06426237444027594,0.15349154635991663,0.20791861339828988,0.3333327256419044,0.21690844214528343,0.3022761165318901,0.18005275304978563,0.17040555187461776,0.2666471920692932,0.20569585268012255,0.17896072716848616,0.21003733353479592,0.2790573520439292,0.19247976754310053,0.23352894880016062,0.1323319568629487,0,0,1,1,1,0
65,0.39812970071971965,0.434366891460915,0.13244144213525794,0.5778022079827068,0.588836976045606,0.4362926690536788,0.3743910166516044,0.4938480366113269,0.2927327178810858,0.3025927650985871,0.301923965812751,0.10944360213525381,0.18346312797114261,0.16961170785407273,0.23516332660627964,0.6755831091110308,0.253474331412393,0.07743474798455835,1,0,0,0,0,1
66,0.31294037611157005,0.25783838346307,0.17126731431463366,0.4387641473017833,0.44600819802162606,0.4022248798594047,0.2736958147651843,0.3553226025113494,0.2365891856247938,0.21415914625568444,0.5002088614681454,0.28167424744938246,0.18062815030696833,0.2770218434006164,0.27182968038672733,0.47016925505745866,0.20153499157497745,0.19250462768050458,0,0,1,0,0,0
67,0.09845527533461836,0.07482614053665758,0.04873862673693247,0.37475611827375893,0.22429316370968155,0.2862463629667983,0.08276719955955819,0.17819259052986036,0.20579459281239687,0.19073052401246998,0.1707223592302414,0.13697447803152343,0.05672941401304317,0.06266115882356645,0.7657694654338949,0.26446692786598064,0.06936249782111487,0.05281029543963121,0,0,1,1,1,0
68,0.2785039765456695,0.3652008595438473,0.21954385926308956,0.6693603026325947,0.49816747094615,0.5606062815847621,0.29940036564970335,0.29037706882211334,0.20286844708209684,0.23220776816360567,0.3755465567284973,0.3124024763890205,0.16947397338811782,0.15549223874395277,0.44691298634251647,0.5719163532799396,0.26115457143309906,0.08365169815074197,0,1,1,0,0,0
69,0.4671266825404538,0.5156148401359912,0.1800138624536543,0.5614186674901567,0.36859574337428946,0.3607444706156887,0.1578773099816136,0.26857955232466535,0.15003846576546864,0.1931442716225938,0.12577049067372537,0.04140054960674689,0.03130001672200855,0.06021033053354308,0.21362111043319099,0.10944408603842465,0.04482693049224318,0.6053587883390584,1,0,0,0,0,1
70,0.40597480711188855,0.25493401700509666,0.056076925615833995,0.2694764147301783,0.27078444115795774,0.332776687984482,0.1384755419821953,0.32949644768999087,0.21419798878997687,0.1595646434629096,0.29068276885710426,0.18979437126883353,0.09266680203530732,0.20668531994326667,0.2538661003426104,0.2231077473394909,0.16881738037260258,0.051377731957988976,0,0,0,0,1,0
71,0.4546652196683782,0.32447780234207124,0.14046186174952968,0.26517100285648115,0.2912416267085608,0.26995719421574993,0.1586304237173693,0.31463317223665455,0.24724145510495654,0.2453866187342968,0.272801069141041,0.1705502384787896,0.13510546809679658,0.1793835424856705,0.20857582015300136,0.1469324815508316,0.120401231796405,0.045227092590518936,1,0,0,0,0,1
72,0.3799990281354779,0.44405843411918433,0.11846896900751436,0.3850610669343009,0.47651384503589833,0.5529803618437845,0.27519165446103017,0.5382235152296819,0.2877706341356192,0.1998949657162558,0.36058676435545783,0.10656369436811017,0.12539893934688612,0.294195629161349,0.43305603792180974,0.4952244583261215,0.16864571063348782,0.11041060772595875,0,0,0,0,0,1
73,0.42126007634535745,0.11205652677404773,0.04397478353668599,0.139163437041612,0.2478197458715644,0.49033952935514225,0.3712136557698899,0.5286383239105823,0.4123145400593471,0.3117692336287559,0.27934180645791046,0.26081603967276284,0.46366307541625856,0.5020393589532579,0.2271905946402591,0.3476101311766033,0.3243765747397223,0.024833394118232155,1,1,1,0,0,0
