,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_12,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_10,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_8,BH_LowPeakAmp,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
110,0.094280073516154,0.12702567653955832,0.035532744644961756,0.4432753599296625,0.3287339833650768,0.2813168516118154,0.5162213443585786,0.23066602576630735,0.009464302582430266,0,0,1,1,1,0
111,0.7057111384852216,0.3200229143971196,0.4638248688441121,0.16434223541048465,0.2150013885517733,0.07495081504755557,0.38250020309359084,0.04803583407723555,0.2665400088706332,1,0,0,0,0,1
112,0.14290800935164266,0.28730436785653457,0.31068656184309473,0.1873846027035937,0.24702955610806066,0.10746273738275253,0.37909795333514246,0.09854635347063392,0.11171117518374661,0,0,0,0,0,1
113,0.06290994877202871,0.28772902997287875,0.40185140059222835,0.3149618089899987,0.14314510985594775,0.09443997247101793,0.3869153281214622,0.16525193194483329,0.12899890086723265,0,0,0,0,1,1
114,0.04652336168220474,0.16739895262759502,0.0743404752806826,0.21113858665787444,0.39910658902439106,0.3946769195101527,0.6214480227326546,0.14474664187579567,0.007855327353267027,0,1,1,1,0,0
115,0.12857751090545175,0.25357947359548927,0.33908336422793683,0.2891073194856577,0.13500185504685724,0.19788360817730735,0.5746639017130728,0.1368260642203289,0.20946893182686877,0,1,1,0,0,0
116,0.2573883583260984,0.04254549562496525,0.1726488416657106,0.15270496757885477,0.08843945003145197,0.09991496495242819,0.5190283570506318,0.09872594642847712,0.0473653030622452,1,1,0,0,0,1
117,0.19449810679236534,0.26739592247879124,0.4119617583280316,0.24653533355313761,0.1260881544506911,0.16722802768138037,0.3714923144199907,0.16241806071298406,0.02207961925090067,0,0,1,0,1,0
118,0.19316627044914247,0.32748715643481524,0.5594024999502211,0.26183097043631154,0.2593053013521797,0.19639529218739482,0.4661468911124517,0.23797651557968913,0.44258079126298927,0,0,1,0,1,0
119,0.42994828717361294,0.34113326976885266,0.6267397770468426,0.41122513463017896,0.239665858318154,0.17286271419874527,0.3408046568064009,0.2857825763138018,0.05865940834502635,0,0,1,0,0,1
120,0.0015015356270009703,0.11750828804535692,0.21988771747509395,0.19967990988020656,0.20202626513102312,0.20573374545743423,0.5094684824674058,0.3191234807228089,0.07404601594086578,0,0,1,1,1,0
121,0.36509134215466577,0.3297696233760389,0.7348645678564012,0.2472661830970435,0.16331774219294964,0.06096826466084471,0.38648602283981887,0.1563858501877803,0.04193344772988734,0,0,0,0,0,1
122,0.2994889324248361,0.2675888370494824,0.47571873805895937,0.33146911748543784,0.11159765090569289,0.20713370281831597,0.45000440756303256,0.32682484932679057,0.1913460654237354,0,1,1,0,0,0
123,0.05293557033353485,0.11409223655283214,0.001973145873413351,0.09678398725134624,0.16085843842228442,0.02956528365146493,0.4743252971648136,0.08657436997205747,0.16182462295116837,1,0,0,0,0,1
124,0.056378041518747986,0.14741776896909925,0.03381560520394711,0.24792559621936472,0.4538534316180162,0.5240128760409497,0.7278189390390823,1.0,0.007568189083365811,0,0,0,1,1,0
125,0.3848552480261095,0.23616339915620654,0.4036017260522575,0.19427959116386406,0.19420846353284016,0.15802819207706817,0.5460905780130014,0.1834515653639135,0.019981445487831654,0,1,1,0,0,0
126,0.1769736253979221,0.22207901745512804,0.3174565097220814,0.26641389163644347,0.1740555114571921,0.1850164841534068,0.38767347217444975,0.11473348933270655,0.09519603286263092,1,0,0,0,0,1
127,0.04691579127594165,0.23553302523878605,0.10278089357622966,0.3448497087592042,0.45917147557497345,0.3009665137008566,0.5121246873655045,0.42154428815161876,0.04912566709601866,0,0,1,1,0,0
128,0.18779498508312994,0.3245059901334825,0.46832394485052553,0.28865809429607636,0.19604966131728008,0.0860280688613653,0.5534488316501052,0.15666580391618293,0.11875763590742262,0,0,0,0,0,1
129,0.1885283284165996,0.15770938990160255,0.14190436547857554,0.20862594790636324,0.09483225492790097,0.2655857731258446,0.43681671970146113,0.18989314219008335,0.6969158597288888,1,0,0,0,0,0
130,0.047706711152121765,0.2576559798515698,0.11085457791650588,0.16541378173425647,0.5115760026182036,0.19909712072463803,0.4823719084402241,0.18303691691712848,0.07785075441045008,0,1,1,0,0,0
131,0.15409907104793855,0.13907220962275235,0.12262897746290047,0.33571271568304195,0.20682351106067132,0.1662090662438422,0.5464727828661606,0.7274439168167677,0.024001381266448674,1,1,0,0,0,0
132,0.33915614000796984,0.20274960997866243,0.43320365501331715,0.2750810528629519,0.19246311591017928,0.2652193685357354,0.49994317700600305,0.19418224459504435,0.0917904103324736,0,1,1,0,0,0
133,0.05726138689770013,0.2929288241581114,0.2002283198108208,0.17015331355093954,0.35727838021244473,0.21563072253850282,0.5279022506226765,0.19777674482481766,0.015685006190050504,0,0,0,0,1,1
134,0.8124580486703606,0.2777890386867629,0.25764013270614927,0.18343087152434334,0.15407457944374836,0.05908760393285067,0.39594240611458636,0.02840209806831928,0.9737334168265529,1,0,0,0,0,0
135,0.11701674719806784,0.12271683435941626,0.15020181840420765,0.14306791955159903,0.3925137014708444,0.10897375100214085,0.44528917934633255,0.09649423981998448,0.04139295216301447,0,0,0,0,0,1
136,0.7666331813615639,0.20211349937175893,0.19819828361909664,0.1796941971645235,0.045513884424385156,0.07027672463479107,0.35411160813826265,0.07021556437087004,0.7437200232963598,1,0,0,0,0,0
137,0.21510899391052302,0.29672607131205153,0.5020001687746111,0.21316902956368822,0.17325918977092902,0.22401830725943142,0.37419497157553966,0.17793964620187308,0.17457944252636637,0,1,1,0,0,0
138,0.0694600380914285,0.1984543005019162,0.15014777260181233,0.4023230574788438,0.3839035871285259,0.2678555360734236,0.581065238846705,0.22935341253030633,0.06694700703707712,0,0,1,1,1,0
139,0.32247106399935754,0.24486360358828457,0.21293856509342812,0.2684319705462138,0.06607501969848383,0.03380730847456528,0.49898496416046306,0.0646745934068256,0.07675662623167617,1,0,0,0,0,1
140,0.2024679124412303,0.3231755930045338,0.5835486473852737,0.2935995713814704,0.41119974517706037,0.26931710128573966,0.3711967484284014,0.21096098078883568,0.3342095533842592,0,0,1,0,1,0
141,0.2992358986713455,0.2730843649322939,0.4820259780156848,0.30393999340586875,0.3971174248305128,0.34101567028126417,0.5536538697539197,0.26421821600807116,0.07128911320567045,0,0,0,0,0,1
