,Att1,Att3,Att7,Att9,Att15,Att17,Att18,Att21,Att23,Att30,Att31,Att33,Att34,Att35,Att37,Att39,Att45,Att49,Att50,Att52,Att58,Att60,Att62,Att65,Att66,Att67,Att68,Att71,Att77,Att78,Att79,Att80,Att83,Att85,Att87,Att88,Att90,Att92,Att93,Att96,Att97,Att98,Att100,Att102,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
13,0.46125162381733376,0.43294975997781737,0.5205852867967866,0.49219442629096566,0.6415345417958164,0.7394912084922816,0.4176888469639657,0.5793282508108274,0.767120019455792,0.7243722748920707,0.7758011329607299,0.6328645477239119,0.5008151558191072,0.4916849009463992,0.6570047566382615,0.7854153331035503,0.6116655348027555,0.09755558029915007,0.19589538395198447,0.4255537519744361,0.22880780169646914,0.38593375531447516,0.26952598695998825,0.7269480250275852,0.5063314417510918,0.573340138337527,0.5276799786059874,0.2847531465454758,0.3910344607343498,0.16872255417457133,0.17522562754123752,0.5136313313036258,0.23996755898019456,0.2378641111141731,0.3007763487044566,0.20626312430654672,0.23828758965989988,0.3616281675262785,0.37375313293230156,0.30358771847044674,0.4985923037227198,0.38906102495603023,0.24294623817229072,0.22542790347700573,0,0,0,1,1,0,0,0,0,0,0,1,1,0
14,0.30815734032743336,0.4137479853733774,0.2559281663685019,0.3869211362220162,0.42167307681904975,0.6714820582130824,0.35516587588903914,0.5114652992655253,0.5801889551439329,0.46782702447010605,0.6623346187442742,0.624047986262382,0.49533288753060284,0.47387371000272843,0.34171575050218717,0.6810662063570664,0.5671979953650468,0.44880377092380214,0.4412637255711784,0.7311651538422343,0.5520459305512821,0.43897041560415906,0.28830399284382824,0.5838417725959423,0.5430019564410096,0.4987141322328821,0.6590643855562887,0.31406707374449716,0.4119546733162835,0.433563370335671,0.4003734955561523,0.41285001899918844,0.24272337631443863,0.22860459668751892,0.29136718203118606,0.21345517809336428,0.24657334937286818,0.8332299665091489,0.27208924904366355,0.531735834355665,0.5492661035881558,0.24265701486028254,0.25063625842540105,0.3828105172184401,0,0,0,0,0,0,0,1,1,0,0,0,0,0
15,0.19856116883437397,0.35281672241189077,0.0754294839043152,0.5075332715270706,0.26472576989446234,0.6075714704918489,0.24284213496424056,0.6872633693340037,0.5196682048645638,0.4995093077937894,0.6344260509950691,0.7428002718903534,0.5685159190260131,0.565897527806162,0.5432056732603564,0.69667690781204,0.6537343858686889,0.47864899974019226,0.41476950560643117,0.4385162431486159,0.6025386125562457,0.3482611293070784,0.42570193544444107,0.38036571909660877,0.5791919625749089,0.509223494740354,0.7868867287315887,0.4396453285657246,0.0,0.6307804786037527,0.5119899568419014,0.47563647281239596,0.26504953098242595,0.31636444640413003,0.3392662329257437,0.23244024054718926,0.2807168592110829,0.3909496676923323,0.29072135266389987,0.3141981895656845,0.44118050520292384,0.2641046030185398,0.27735777280082297,0.23174038118599896,1,0,1,1,0,0,0,0,0,1,1,1,1,0
16,0.5628638865268595,0.7658469519204663,0.4917886758951274,0.5368114554361648,0.46053834461195586,0.6236219426779559,0.35801454947540046,0.5656583803329697,0.478958807286071,0.3454212043537222,0.5585737856654192,0.5120661281859665,0.1522172238279717,0.15894986598473132,0.5134302819167571,0.7529406518348126,0.5842359800901804,0.251235571391456,0.3734573389017303,0.614364431762762,0.5824674239501711,0.6836919708131002,0.8117212871108346,0.36133225331181795,0.5079248318516664,0.39641664895909257,0.5457557562773632,0.7236050039546398,0.3950064003449001,0.4906600404370442,0.5016844774497373,0.41493523856882164,0.3398989765498169,0.26333351705385766,0.2904466052244385,0.2369763186535289,0.2994648155203499,0.37843861411097196,0.3024902274659576,0.3277861258109086,0.37439005271512277,0.27059267470722725,0.2934504227434927,0.2654807198863173,0,0,0,0,1,1,0,0,0,0,0,1,1,0
17,0.39565276895911905,0.5942282030397033,0.18156075486088047,0.325166800917975,0.48076954285065154,0.5172617275435827,0.3311937045979632,0.7227945209668388,0.4664849356142582,0.5917195114272155,0.5914062111624803,0.4142372760084587,0.13192813365239547,0.2594746922463741,0.6418628098102506,0.8265366131011719,0.755180778479128,0.508902497865865,0.5241470650413219,0.39359736790385863,0.39641183186494466,0.6013277761376871,0.24635176918012386,0.5251417528238949,0.46646109601035524,0.5721148404034547,0.6475877169265377,0.35365797832704743,0.7530557987657047,0.9117134924730042,0.8734312249779836,0.4652221028583224,0.23615587826549053,0.22073561697945085,0.253447870522259,0.2677821941060113,0.3701187665557699,0.4123916148832222,0.332750939110684,0.2956691855949244,0.3952899331752533,0.23343870410919912,0.2436896559114435,0.23385572086460596,1,1,0,0,0,0,0,0,0,0,0,1,1,0
18,0.4765138240421441,0.4193701656181943,0.5091214590759523,0.566904012847597,0.7316228774822435,0.7214016291438106,0.45546084271177895,0.6012784028469262,0.7285901631269645,0.6285559826821742,0.6751496687048597,0.657836523937481,0.564010456100405,0.3659312322449831,0.6070529160905287,0.8164769407001451,0.7253619512470708,0.14308874290168133,0.19685720645863114,0.3745059360464693,0.22467361476624742,0.35633773678325775,0.1921040422925308,0.7268867954613584,0.6910875747606059,0.6142575429301104,0.5805023463608058,0.32254602514184566,0.5569777065741256,0.3003222180825607,0.3348918549238331,0.43536523007782635,0.30374087248536885,0.24872888362223383,0.33017405109267317,0.2145911836436385,0.2508512253144659,0.37119626759069935,0.27772944999427857,0.30981002780257993,0.4418337285334483,0.3507593354982001,0.26652664516336433,0.25821231436273157,0,0,0,1,1,0,0,0,0,0,0,1,1,0
19,0.1699954454588083,0.10597224869879673,0.19416411327381955,0.4666360168396736,0.4554305079978146,0.5624937081120909,0.28977965468162215,0.764627860352311,0.4181302121974271,0.557523102464826,0.5862219570914204,0.6347198813858457,0.4966081228204943,0.522187418079489,0.5556480548962841,0.7029451576910322,0.6197702296644073,0.5210481386631036,0.5025683600996264,0.6179165969093252,0.6015093608800024,0.3495675196946487,0.32711844631065456,0.7970979736840427,0.5442702617407223,0.670202223806526,0.7604814439385433,0.3679023114933788,0.4242111342049867,0.3400468595818179,0.11980463309370487,0.40384182354679665,0.2266725835822287,0.2117482385794729,0.2721460137835575,0.1996668776265163,0.21867115853640245,0.44787611186024273,0.3717586377881159,0.27761444669478386,0.4818060971865671,0.39903273022600527,0.2296705386898702,0.2382373361925451,0,0,1,1,0,0,0,0,0,0,0,1,1,0
20,0.476967034544961,0.2290262204738055,0.5582598100186347,0.5741700482798102,0.5409789952559463,0.6506850928843299,0.4781940075818863,0.6656973688485583,0.7606691314774396,0.6632515308214602,0.7116205410088701,0.8360837056588172,0.8215057447760945,0.6990768728700667,0.5862427609808493,0.7974900987293486,0.6479259819851206,0.10518947407489887,0.37979248714419916,0.4515457013706408,0.3608550129554517,0.2753636158654371,0.4010164764188028,0.642460152946354,0.5123834766751656,0.5143242690412689,0.6006801644271449,0.5053495723648238,0.2525887465702933,0.16335692940353014,0.5147518253190013,0.5988473825685965,0.1803036268002888,0.23048313904887882,0.2611743760021344,0.3513633390619083,0.1865465901488857,0.2947885114777188,0.4415069081387952,0.29299418541344546,0.5776780523493177,0.4692864426852182,0.31507115378433115,0.1453927074447211,0,0,1,1,0,0,0,0,0,0,0,1,1,0
21,0.2788332746253721,0.5787841764437435,0.4827066907581826,0.2485865616973418,0.5301101356139412,0.5318653332505123,0.14228270794744527,0.5447460108441587,0.40565787974966067,0.6110062492224946,0.7057521547795745,0.5249381886696451,0.5061343929437901,0.6442081864336958,0.4907958884897261,0.7734195360919084,0.7240849262797615,0.4250246817355157,0.4463472445255219,0.35253928854790695,0.4479712496739662,0.563875981245627,0.43379290994502306,0.6303902747038976,0.6611797730813175,0.736024752209806,0.7809620816688903,0.32333313835644656,0.6139833564419936,0.7833282150490029,0.5532730827124022,0.5308760267771279,0.23259042656045897,0.2659882786305472,0.44155856162845686,0.26677064604026596,0.28612120248512796,0.1439426374145223,0.39503554040236877,0.39757689264429397,0.4516337115496417,0.4004220053873584,0.48830222141257407,0.3101331702479487,1,1,0,0,0,0,0,0,0,0,0,1,1,0
22,0.401244982712936,0.4812459202005672,0.2910286908505368,0.5493690188509102,0.5689131951769689,0.566468039351341,0.3380821638258019,0.6256185126645785,0.4242132256286961,0.5884513016781826,0.6819542980780384,0.6332968295358783,0.43910233383255864,0.27852171261348496,0.24875427916227805,0.6700236069704203,0.4994556460392806,0.712137475411053,0.6929042139586066,0.5598357851522409,0.4466452486525237,0.614321943871704,0.6056174281674256,0.4680030869906306,0.5270656825535055,0.5394120952991852,0.5306059244504265,0.4918414888774163,0.22292494431300747,0.4195584973132903,0.7118088302344028,0.4867533436226058,0.15750866322687987,0.5455799138350741,0.48448095053187423,0.2698635469323878,0.4186093603285505,0.32384992737646995,0.20016561323035617,0.49865584567995336,0.15116894314997356,0.12089958178117086,0.37586129298427967,0.41415376909479784,0,0,0,0,1,1,1,1,0,0,0,0,0,0
23,0.47111007406177574,0.4776730268212513,0.5636595469583467,0.47249747962166466,0.614637596490374,0.7509761797155958,0.3525639624050051,0.5515193098268261,0.4122380625479084,0.6868830831750166,0.7617681383793407,0.5656074602896982,0.3613447584099211,0.4181156008752454,0.5983973940080196,0.7942012882103576,0.7071316842252696,0.5576943918643061,0.5467253933742049,0.568780253455718,0.5146648840881439,0.4272047662328304,0.12265500640332921,0.7791666400913341,0.6413448544652296,0.6782788635113425,0.6958550083717839,0.20406831990112126,0.5731621961832122,0.5114662559568255,0.38716999044400996,0.42016470654463406,0.2688959898058408,0.42330012584855914,0.3668003286076177,0.16656913083659264,0.44726752924165203,0.3544538430451466,0.6709390614676087,0.3033433267758928,0.8522866082685009,0.5277966017598357,0.28111906471350956,0.14536475633903126,0,0,0,0,1,1,1,1,0,0,1,1,1,0
24,0.4734277297519233,0.49272134897665626,0.5242705141592274,0.46419796241976585,0.4848482389661533,0.6211715870122582,0.24935264517459055,0.5656115558902283,0.4005137929866796,0.4640980708654765,0.6290973953265963,0.7546537372998583,0.6175592853155896,0.5442130013535275,0.4235780331394141,0.7561820811853097,0.6289836411336216,0.4231243736777642,0.769411804236219,0.8987065169128192,0.5516913931757021,0.44556396780049884,0.41145904230642083,0.5161716213716698,0.48981381183284944,0.5349190052248929,0.618113925083595,0.44777713633207783,0.41841888860206355,0.428479900731265,0.43235795614237793,0.30194753409298813,0.37395230947508706,0.32124567108514523,0.1596071501213788,0.27074401743463994,0.3854048232601255,0.4835106574530148,0.32245363506275704,0.22555538617517318,0.1590468165160987,0.12703772326004384,0.3361252799537071,0.08308186655247707,0,1,1,0,1,1,0,0,0,0,0,1,1,0
25,0.8768097570387854,0.40046589143256556,0.30798163046732674,0.15850013425130827,0.39662344547042944,0.599749181251352,0.46376218573226835,0.5942413580235117,0.5073528732695274,0.45846624513723244,0.5343841508594263,0.5176639292131079,0.43383974312920354,0.2507837619503635,0.3532828052633833,0.6583028065445472,0.8424845609446925,0.43000556730876294,0.4751319180868832,0.5294225547928754,0.5549040952971477,0.4571285446299684,0.4507096444416047,0.3516350207606498,0.5769116232053598,0.6104108620576665,0.7362617699022818,0.5237100371558128,0.47147255835491175,0.5556570552042038,0.4584351910261134,0.4645266387386416,0.5911972433479912,0.2529314906164742,0.41527919760570786,0.3465743739391324,0.2422804738662579,0.32394995978697094,0.44314212346675486,0.2557837351277975,0.25256716768896115,0.4227953417499383,0.445323299649589,0.23594087334906794,0,1,1,0,0,0,0,0,1,1,0,1,1,0
26,0.3964873942415343,0.5214027000329272,0.30951590054950706,0.319138157261476,0.4480764133439358,0.5296784336572629,0.2649516318963982,0.6843287190552548,0.3006812605629251,0.4650809910907495,0.7033789973794662,0.6502492328240026,0.6408533990616035,0.48122181265681924,0.39896015121079553,0.7378827306789351,0.5677723623549518,0.5438696507441636,0.5354999306983783,0.5528406402632097,0.43439262437311704,0.8155641770089239,0.4834124605174335,0.36617704273951285,0.3739365040570346,0.5443798145570161,0.6311931782988417,0.5882355185155985,0.37969214474093904,0.6188738423454108,0.7449425079164818,0.37600449412901626,0.21802674575672296,0.18481251320491265,0.30392770632411176,0.6019346518765276,0.2211610863284965,0.3330539094666672,0.26288454936836886,0.5003835255800674,0.2706794175860785,0.24775319996814069,0.6735659404837171,0.19398514566439218,1,1,0,0,0,1,1,1,0,0,0,1,1,0
27,0.516137210601536,0.8462543830765585,0.7479849671323597,0.5738673495752087,0.7655480004111153,0.7600418531028913,0.3086271288264735,0.4580242760845593,0.2831202534178471,0.6283885790813073,0.5640752498029273,0.6340023929531107,0.43288504368682534,0.5715831456406251,0.5685473198193992,0.7121584723568044,0.7280042747969413,0.31729503024904426,0.40974898812632216,0.28443671250027297,0.5934424642065625,0.5536131457276152,0.5258647272404013,0.4091755056222774,0.6403257017501189,0.58255966128555,0.614614784875141,0.4229264843887093,0.5833761353626374,0.8071882536154052,0.6009543498491652,0.44315137896578743,0.2813618550921411,0.26170988692001723,0.3245013432232604,0.23934233487537038,0.2792214025793252,0.3877476302321952,0.3094260504935791,0.3209492076627685,0.3470052976412106,0.31470216108018756,0.27407735830859736,0.2455918311216555,0,0,0,0,1,1,1,1,0,0,0,1,1,0
28,0.3663432867633366,0.507593481563639,0.4659459072973162,0.3794853868717419,0.5308823290761266,0.6011092999993574,0.5756923599115827,0.4630650706857966,0.32027096500112373,0.8121869821431038,0.8510237126360867,0.7169090757317983,0.5577986924348013,0.5535592957377259,0.5419756028717749,0.7603571982678932,0.6633150155773506,0.43111012136733107,0.5008603201314911,0.7294662289545134,0.5245653793471827,0.42169444877066803,0.37315435495834365,0.6447179932009669,0.42161837654548756,0.621303502525067,0.6520356265368344,0.19901502763161572,0.5008116861515697,0.4297488195469616,0.3112979282863549,0.3960591930270633,0.22473057399181742,0.2098938095369324,0.27158204492203497,0.19786489213243336,0.548108104864959,0.41345696005505783,0.2567681796202215,0.2784940148232032,0.28372428749665224,0.3599711177005929,0.2336059644874034,0.18464388614284805,1,1,0,0,1,1,0,0,0,0,0,0,0,0
29,0.3006064494995614,0.5752907127878966,0.3932080991585348,0.4536668338475412,0.5427343492207742,0.6191367636884706,0.3372013239668612,0.5653296536329079,0.5156569869997137,0.5359003933216713,0.714358253261464,0.6816766174296025,0.4618714319662663,0.4319437831360108,0.5165087527196087,0.682581474706353,0.5578056827022555,0.16170582340496606,0.5877771539854032,0.7702724539783522,0.5632802360250582,0.5819574005155825,0.5272787378913184,0.46519418063997653,0.4662202485119065,0.6081360180001628,0.6456960772072162,0.45524644654623875,0.3011528604618361,0.2827584486765986,0.3595250735436484,0.38120112400136985,0.2018382317140182,0.22245110737546042,0.2477421433986587,0.6168933823042642,0.7676027395205539,0.35361757209335826,0.2781440982753338,0.5540432307130189,0.2656626624076506,0.2028067536530494,0.20893789046174946,0.17177407903901862,1,0,0,0,0,1,1,0,0,0,0,0,0,0
30,0.5494852022283598,0.6837729407483146,0.5413604953755908,0.6171393325936847,0.7820196578006415,0.7362108591024072,0.4160635620705775,0.5903405952628954,0.6586601362521126,0.665387846498577,0.7080815182525987,0.6417168842319494,0.48247000502909687,0.5096392020072865,0.6166606444470558,0.7965935726980418,0.6388644011341394,0.24847864009204618,0.2797503461581001,0.3264978417685124,0.2587420014337679,0.45498764508023143,0.2608113476438249,0.287641194741911,0.4620297393270745,0.5406006541541969,0.5759423541475971,0.47707834764718,0.574225371978465,0.3098687276984399,0.296724106702309,0.6126358676530608,0.21076646778225566,0.2198342381569157,0.33235596340938334,0.13218973675918005,0.14776521480877056,0.377249228750115,0.536437986704186,0.2385347629037605,0.6996871060246788,0.5719439537152011,0.26194692399189873,0.11312259690368831,0,0,0,1,1,0,0,0,0,0,0,1,1,0
31,0.5390030266384569,0.5954774159633525,0.565140192066781,0.5775985227289998,0.5836078609564921,0.6969751815812075,0.367007237255153,0.5209849951551037,0.36953075215722253,0.37243154498165465,0.4926970667537811,0.5492582640357432,0.5690063941375098,0.47180596943060893,0.536185485828381,0.7628330965823313,0.5529306251772829,0.45614964925954793,0.44627864292024433,0.41567902402806794,0.5204093266757358,0.5535875758089973,0.6066966877703358,0.4215681147033874,0.6006250170550876,0.45835575741086804,0.5047168095392127,0.5622455233730662,0.507188079657016,0.5609696784522307,0.5361797275605993,0.403983731065315,0.23508888589024307,0.21892596981471785,0.28170706902609055,0.20752888340452125,0.5160135356074674,0.62175945006182,0.26630632049482184,0.2871396734830172,0.29588567285269163,0.669789924360235,0.244138385537779,0.19289617058671607,0,0,0,0,0,0,0,1,1,0,0,0,0,0
