,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_4,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Std_Mem40_MFCC_10,BH_LowPeakAmp,BH_HighPeakAmp,BHSUM2,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.32707560566057087,0.19532803180914515,0.31036279733872074,0.5240044122904869,0.25752347014425025,0.34461020181940916,0.5136644792712113,0.5600605312986828,0.495439914437627,0.36203887556821024,0.4996418374244578,0.43959425658676765,0.25305234235273755,0.29365950391760826,0.36741122802096954,0.23577497709971892,0.1667084140923096,0.23626662454311298,0.49707129872752986,0.5656239733420942,0.5743398161959792,0.5860169698618146,0.550781762203725,0.396111067967867,0.6997863936433695,0.3584155906122327,0.19087826238531147,0.22390275733150078,0.050364302770102336,0.2303238666143301,0.0,0,1,1,0,0,0
11,0.3585586169288001,0.16505512380263876,0.3424227926125869,0.5362368680517804,0.22487681160537173,0.26089137421740016,0.46466702694356526,0.5217648135277592,0.37569864850342616,0.40364466257055787,0.43263214181220144,0.508296811078458,0.2804585184330468,0.3886454522757359,0.31618972393966516,0.17563410088758333,0.16371962266812254,0.2555214764305554,0.35564899652962667,0.29252123715210965,0.5235752768554545,0.2366441492650856,0.2890605741139941,0.4265615697237969,0.4119978639364338,0.3832679748307638,0.2366718255624165,0.11816774738594131,0.20303365648378857,0.3028421711814529,0.321139303524098,0,0,1,0,0,0
12,0.553228479949895,0.26301283209831916,0.2238388521485604,0.37340582344541656,0.377606916120918,0.46546033279457033,0.4171580328881341,0.30475005712736136,0.34739346921647996,0.397361569009441,0.32757448268208267,0.1903945861985985,0.1669232821785035,0.11528981899232041,0.2562271341777791,0.05000868631352854,0.020148199307884418,0.047025682204114946,0.31945796074254973,0.11892218519735298,0.42059170237368876,0.20756100204207834,0.09167151826034964,0.08563071108695089,0.1329745605877858,0.06276652849431907,0.06335669802500571,0.015849848846409678,0.738662886534091,0.7760784776408607,0.7871607245663366,1,0,0,0,0,0
13,0.11762800265642971,0.19580245797939644,0.6204661565548482,0.603206470289929,0.7882835776036794,0.08482112446665555,0.47694155794024556,0.24490144226438648,0.3928827662438016,0.29335256506318985,0.5140046611580251,0.44677899235038043,0.29890598857670336,0.26229429155330913,0.6428549332431419,0.19568921949524623,0.14392080472824045,0.16768684648158633,0.38640495033142985,0.2986342516543859,0.45525437688293685,0.4684678462980159,0.4703475839063459,0.378681197311313,0.43746950124757167,0.46871365520532027,0.30115097957394216,0.17755109117445866,0.011122072550269528,0.008084753492445609,0.06187126793546431,0,0,1,0,1,0
14,0.2493534401304458,0.1503930959696368,0.39524782248374984,0.5354939333011027,0.48719025651854264,0.27739486379202505,0.4315009650274068,0.38244516484443825,0.39425422054827475,0.4401662170937607,0.5567400143265029,0.2465817357125668,0.25670866266658976,0.3431374187083756,0.3661552834227687,0.10822199058719481,0.12689352947327717,0.18817820018341297,0.3653440076384936,0.2443093818932745,0.5004893691308114,0.3659846281016322,0.5991403500490404,0.7311011018784569,0.6701485116608815,0.18688679807950379,0.233151275374108,0.23136744350260224,0.04613417427103475,0.03173547943558176,0.09428818560824134,0,0,0,0,1,0
15,0.384383216979553,0.29967919754202055,0.16335798467001938,0.46154214806198307,0.5549712316373383,0.6341055604064875,0.6153620010808307,0.251696990786613,0.2567618326314012,0.1800617538338577,0.463228305941463,0.045219534605596134,0.2437799284601626,0.20254796104398903,0.06894393413818278,0.02964796740263432,0.011431498959556877,8.687982939960259e-05,0.11112539248269401,0.06479678040080725,0.3654014512117341,0.07628363001196349,0.09516204322901095,0.05618544692086666,0.12717404314480119,0.0494177377508723,0.06419127706439465,0.016987835209487198,0.7474540719522212,0.7448892423372669,0.7304631027970842,1,0,0,0,0,1
16,0.14232955925943924,0.0713333634556299,0.6837245429462453,0.5355581004050749,0.7690427602831676,0.06413757655699431,0.2120052497490929,0.19124059768968416,0.2191635152216076,0.2489463135021729,0.46884994501447763,0.36648168539571657,0.32333554491432526,0.20553062312718373,0.30245888792189635,0.18742616633500742,0.172615472163384,0.19564898793774488,0.3612493343860744,0.2674414511662834,0.47024441233357145,0.4675222429286931,0.2088230820470054,0.30411672836150583,0.39122648718822217,0.27809173053410075,0.16732253310584894,0.21096880152067765,0.15740244336526052,0.12513925538359613,0.09857573153332054,0,0,1,1,1,0
17,0.3433219409214356,0.26488794505693125,0.26900762837943537,0.5893578055973366,0.3780727740161497,0.36573342993912594,0.3489594688489153,0.47752500566532763,0.37783463740897494,0.5037136595234525,0.7930405480391858,0.5772837651588629,0.40924645185484343,0.2455134756844775,0.2546319401766159,0.15482564199753626,0.09958584932502923,0.12375022487834632,0.237362516296065,0.31623410146900083,0.320589714649184,0.4225582714795399,0.22828977388950955,0.3166066975572295,0.731868779405401,0.40778486863686525,0.2652059772762087,0.11719683381301087,0.37437950921250923,0.5749409511795016,0.05716041863091116,0,1,1,0,0,0
18,0.3338084670996863,0.2701066329296946,0.4227003364874176,0.49793732839059485,0.40596876093359613,0.48993999294034596,0.4364437582027329,0.5959573739808337,0.6116215400203672,0.5160519381587491,0.7871908956082205,0.7643074870014805,0.6730496019154214,0.20113157845742713,0.33126930834367924,0.15443159922928712,0.32624599852951786,0.15372288844717663,0.8096435981711683,0.3201002018116112,0.38603122283083086,0.4411005973238363,0.49590368144173635,0.34730743012951604,0.3687149552071154,0.24926192109265502,0.1611688332268101,0.31111160147150146,0.05826654814132708,0.03898413339474562,0.1867657897444883,0,0,0,0,1,1
19,0.10942114669215112,0.1263893909271644,0.5565804757419531,0.5058593589425582,0.3197018201210537,0.05121964813197838,0.1698405002702077,0.15559502058007268,0.18045063532108918,0.158418252659973,0.46288931263052757,0.3226312795793803,0.25402772168695553,0.11642168387696425,0.42324817382768193,0.12814602482706342,0.18525724115177497,0.14580980337953764,0.38267751234828595,0.3114938752522645,0.5261943199475934,0.37379701189335296,0.2571344651970272,0.28950411155117217,0.4881457679240593,0.33314570721378944,0.11274476143188411,0.16728714768919417,0.04601969430721793,0.04280897678207185,0.1021473885630213,0,0,1,1,1,0
20,0.4353953058943583,0.14585215976866084,0.27802863637725206,0.3863719899361919,0.3020504683239751,0.2622537636006713,0.26350775882035055,0.43336105156064375,0.4727095945510279,0.42870366901443624,0.5060443718030205,0.45514508025173006,0.32052118790745976,0.23504121926337607,0.4368068072609684,0.14299093464733567,0.07824197132154515,0.11467786451134483,0.3058886175428288,0.27485685455484116,0.4280804544456756,0.28064339278239014,0.34458378571166326,0.46730604954570165,0.4080664021139664,0.23504085527689147,0.16225167311968816,0.06994360505253337,0.16411860124251423,0.23640515772444792,0.10876226870586535,1,0,0,0,0,1
21,0.2582945937336335,0.10853063437556487,0.3168797864586281,0.5593843487209391,0.399568513092572,0.18966937286739619,0.20969844823592992,0.18089793782077845,0.20032444105561054,0.15108615565213046,0.225390195425608,0.21616921046298798,0.17305681359256908,0.10120857964084892,0.20046133794190074,0.1505535550712278,0.10433938144095897,0.08454460489423038,0.37406584528378106,0.38628150373116815,0.3952186151264107,0.2743259122947563,0.23749468947177949,0.15173047552483757,0.3140473800996216,0.2319804371812841,0.05381978374895019,0.09618664237281192,0.10743725653458515,0.1200171530867615,0.17478702722547163,0,1,0,0,0,0
22,0.4263947605703765,0.10637312488704154,0.28944532828324854,0.5941853775602424,0.47130061050889094,0.22479424823973101,0.5321936230988962,0.08599824967454,0.24331748655411867,0.16167141215844938,0.3093737703925663,0.2098887195455441,0.26874675474528353,0.3594857294799962,0.24741799238596474,0.13520641839603273,0.2219998394953344,0.1135299976744288,0.24944455665522117,0.23485239592622142,0.3455090821725311,0.17318035099947088,0.23136856901588698,0.20577601753341443,0.4477769286720499,0.11496138132585812,0.11984660648541867,0.11384592105968282,0.010113647950965041,0.1100418163212982,0.1727628472019424,0,1,0,0,0,0
23,0.586417653379119,0.3071457617928792,0.2724037882292641,0.5104858071389513,0.2496208402242283,0.6369975415064312,0.7939393190766619,0.7769975375973892,0.6507663256794585,0.9999999999999999,0.8819092587548047,0.7244532600214395,0.44605485201638495,0.2765154028622672,0.49069693582514945,0.1180146245933226,0.09124041734455568,0.09461476693827585,0.879179596408439,0.31533650912845546,0.39950259354836487,0.4250678390731812,0.5384324894182808,0.469622841759209,0.591786283157323,0.42530492350818594,0.19336087092020265,0.22010421559325027,0.005378681578672445,0.07670334008717218,0.045719546214327236,0,0,0,0,0,1
24,0.33535265184033347,0.18229260798843305,0.1688975460714845,0.39469326018818207,0.2862848969563951,0.3129036852632817,0.2954138809542191,0.6071420105607395,0.5435513502172322,0.3628552874768969,0.5623999919287306,0.761122576222736,0.41003072174464894,0.05974776264540359,0.3360023015339435,0.12302820682902177,0.09003176857496983,0.09517904704235612,0.32970382475532944,0.2851644999296006,0.3822024765318875,0.23597372710099263,0.455478104888833,0.2910874686132898,0.44358306248906654,0.5047751468702473,0.2491033557472388,0.1470272076462596,0.018426895159499367,0.029582267883113966,0.05522746298876661,0,0,0,0,0,1
25,0.2095231924669701,0.14615714802096524,0.1654311598664701,0.5825175923139039,0.35257427909550354,0.20444510499687274,0.4078079209449548,0.5212528006629619,0.30109153434009006,0.3970368774664069,0.49686330296518255,0.429709547804654,0.40926267812842543,0.25995513595029157,0.236992002375777,0.11687197953188669,0.1358023490425248,0.11025050350810221,0.35228879381575806,0.4606056694982869,0.37579833065710716,0.4126198738203864,0.34738197514935043,0.4948918398867922,0.43401220870814194,0.3190737482479945,0.1621803641511328,0.18934075598861383,0.14146595659895667,0.2280226075868375,0.030630254788584714,0,0,1,0,0,1
26,0.1573556646203519,0.2379924995481657,0.40613498770206724,0.5556907297985413,0.359827636432014,0.24043695543128915,0.4440670115031267,0.5718595833163455,0.34665042755599684,0.420914194015685,0.6832006618440831,0.4677680466123635,0.37695075866843586,0.22414314104678645,0.4898658263455518,0.19534887393790076,0.21639433564443836,0.2050276216427308,0.43170342079653334,0.5614821420190548,0.4436430409765086,0.27829850892160846,0.3551812398050971,0.4540049873590294,0.5584379114454338,0.3671234306504042,0.15585235346006965,0.1902706894432063,0.17346216812539997,0.0,0.021411029806454124,0,0,1,0,0,0
27,0.26404479215597343,1.0,0.5415816572754172,0.2736588624094868,0.3732369455751592,0.39370576104928756,1.0,0.611609796892082,0.36842482332291104,0.3512381987112243,0.5350424246093,0.18885408842639528,0.05060253562568506,0.3430438524842549,0.1350996300222317,0.06705123345652106,0.06566586333270913,0.050571081302846405,0.5090615302693671,0.2130227155394941,0.5766658859806655,0.42136936117586316,0.2321422015220892,0.3497665950488813,0.3515297713859554,0.14328795514865958,0.0708837558169631,0.06487152732901046,0.407967805481651,0.9091776955417857,0.9024911487318977,1,1,0,0,0,1
28,0.42346836850942976,0.6377982107355866,0.3917917538949002,0.3446613671322859,0.4369030352818961,0.8752360958874419,0.6541181193545897,0.4713855921476191,0.32571425647218966,0.22631000549477986,0.2390124802001674,0.2269217026055379,0.27546262908902097,0.10879269496026539,0.09679538208350691,0.05534445181464986,0.03830387099964413,0.06997512077612648,0.7014560878426763,0.09797249730135635,0.42966307205414916,0.44182308079702687,0.20531157721376908,0.1532491177206561,0.23358131312666308,0.13865445978588256,0.06691422323404661,0.15417035750424773,0.6016159816531782,0.6362439504738654,0.6607482068012226,0,1,0,0,0,0
29,0.2921316768442479,0.2062511295861198,0.5209079002985453,0.358969628707079,0.33507012143901926,0.34192877180597103,0.516958851231375,0.6024049433893925,0.6922978512176776,0.8116820270742794,0.8350858076818304,0.5519284479803983,0.4486474499509605,0.3213517646064753,0.48277046117295735,0.17046337534350423,0.16451241844052691,0.17897069341512323,0.6446264299223297,0.4457455296381471,0.4861010524569141,0.3455277210533809,0.39125611694176515,0.7295177448163392,0.3911574334091391,0.25379104166045385,0.1837764173317769,0.20332443329224814,0.015508594442529494,0.15064426177062512,0.2622756589431878,0,0,1,0,0,0
30,0.3599408242490997,0.1186630218687873,0.26795581397670887,0.4864064998067969,0.5089341448791082,0.2206389606207542,0.3756633984405157,0.11376451769810392,0.23557900446746127,0.15388662021079969,0.505592380721773,0.5851011076999366,0.96562914671436,0.30415706140951787,0.25395137906429033,0.28764253450835464,0.5362217688100523,0.4302701611664714,0.26631901727841945,0.2851586333129957,0.5347581717082852,0.16720711263729843,0.20631336574722414,0.19916647252206773,0.49000101278875985,0.4174991799123252,0.611540432185171,0.9660085679970496,0.07588645339195375,0.12187540415258986,0.31301922108840696,0,0,0,0,0,1
31,0.29638628375204495,0.00933038134827413,0.4638687898767545,0.3169532095483057,0.4393043805284501,0.07735275357472396,0.08451478421987185,0.03621258394877597,0.13205365047361234,0.12436622708426992,0.1837949090468839,0.27637076955611795,0.18749819708071302,0.245807063581591,0.35800195506646815,0.24106810069806375,0.11017672536435774,0.10071127375483215,0.3200271754099263,0.2542826301215563,0.5539889741785946,0.21879986995297485,0.16871220346272664,0.2179596696953224,0.29236909705278474,0.21536993409477231,0.13677060168923025,0.14611934040923374,0.019906376659099313,0.006924764655565564,0.1672059473846693,0,0,1,1,0,0
32,0.3308172840706005,0.18199891559732517,0.27373176527756055,0.32851171019569164,0.4680642660406934,0.27511595791455346,0.2658769397050877,0.40269811816308754,0.39708310091959087,0.270724062140966,0.44799176730530577,0.4308799614966712,0.2207854958749207,0.11875558831434241,0.22188045222254765,0.09614959411225876,0.055646481178396066,0.07095010552827763,0.3071004939314371,0.2950086825925752,0.36072079211685754,0.08012022974974449,0.17832884888728046,0.19239298318276335,0.30981208164918844,0.1484060477738348,0.13200610616056668,0.06946445289965862,0.18695203664860216,0.014180792626895406,0.013906155698881668,1,0,0,0,0,1
33,0.11011225035230089,0.25576088921019347,0.20903706686813758,0.4775051188304583,0.2905770318571277,0.19801710417943907,0.3939924341851309,0.21824832813577077,0.3623853070164217,0.34426669663819354,0.4688176599372458,0.3005028038882529,0.31413164195465304,0.14583919116773034,0.19818661398161247,0.060583878202091025,0.11954274004161772,0.10332468922909509,0.37773819797653363,0.05665391655324539,0.3175098219517381,0.1845010295389493,0.2514489218972092,0.2036576842432243,0.28157829317472455,0.1490844839411923,0.1392241584221174,0.14975080935733714,0.23011536202255442,0.3508736502721578,0.36628146615380763,0,0,0,0,0,1
34,0.5395845819092819,0.15662841135008143,0.2243195365726211,0.4263079912708676,0.3524555990030872,0.30791857865631256,0.15798409634833627,0.18508506524845436,0.24345667893128908,0.2759456641190867,0.4963649020854142,0.4538525205825088,0.3969343160445392,0.1006404989944018,0.14191555267749242,0.06538188192930919,0.10222120623309328,0.08832519383416483,0.2682470024421145,0.25192425024639786,0.4671280060011997,0.11570572823146673,0.13912272696279745,0.1855849792480995,0.24747032989292062,0.1920496227596696,0.1270646587469694,0.10897559161105454,0.33108543896184817,0.3996345893355902,0.49734420238462757,1,1,0,0,0,0
35,0.11869165438337893,0.09371046448581255,0.6734370475642105,0.4358793169171156,0.4965910299428332,0.05721416141837121,0.33155562417972667,0.19916541903038043,0.21389979172317097,0.22905895649133323,0.32895063409909486,0.2308030277617753,0.30999935094905673,0.26254587012530717,0.2782577223063185,0.11718863514324523,0.22723488560800056,0.2977757886099666,0.3463028589265713,0.2809346693574881,0.5280787692009867,0.3980852063009059,0.2339359799432495,0.32640021399049124,0.3537947353398827,0.2018086660901202,0.1996254958614388,0.35690215523899294,0.03090646236267878,0.07743223282819459,0.10925009664778211,0,1,1,0,0,0
36,0.17008169061232864,0.08980209651183813,0.652486462289113,0.5924468500869966,0.5973207583812035,0.08770072020856945,0.2071458349417124,0.2598503215725243,0.19451213583538463,0.2920100904141065,0.35431661571677897,0.3869639250060163,0.3385810304044309,0.2006704306385465,0.2479871889526371,0.12051549322467547,0.26057851393756043,0.2865209016195629,0.35166449385799015,0.24216220021589147,0.4987933215913551,0.5050223226143703,0.2763153063846973,0.2571294211039493,0.43648433399931874,0.3265402737601766,0.2792564851545292,0.2747685411393104,0.11559348477635432,0.16196620660393843,0.23563313336281438,0,0,1,1,1,0
37,0.3167468454897387,0.18485676848002897,0.36881325780394536,0.597427621010636,0.19052277810059448,0.2147249521615546,0.5189333745078359,0.5422282610241586,0.4221530809106866,0.3414428168240171,0.42109628015375744,0.4347011252014499,0.3802555097213407,0.25190987281199445,0.44040553193069,0.2414597744717142,0.20375824106341633,0.1423749786091329,0.3225610987679256,0.29021565682639505,0.4619404771575886,0.343160525202986,0.3089757105617883,0.28443909468216366,0.4102208800213607,0.32313318223839205,0.21718598963642993,0.1862168100445422,0.03838581999871132,0.2930336005372819,0.3157470525902996,0,1,1,0,0,0
38,0.34495251361960144,0.0719433399602386,0.3161038018751436,0.3738596051838197,0.36882690123196105,0.20973365287557053,0.17630201497722536,0.17364726675206543,0.19593271686121194,0.12395255757030821,0.34905616594529687,0.24548059884344176,0.21013745456643396,0.08443826610329616,0.1938433967011347,0.0880563188982596,0.09812590537196145,0.15165356887420417,0.3663355428655368,0.2868482188951988,0.42238756825241003,0.2029636697060555,0.22398627916856795,0.15143710146428166,0.3292438150831868,0.145595383651925,0.11808765192771914,0.08298158731759907,0.2040595971431306,0.06956359461538288,0.1420964364085406,1,1,0,0,0,0
39,0.17293249321044646,0.23033390565696732,0.21739724819192102,0.42898015010690843,0.43482536301465935,0.1747016676884587,0.5218164131861345,0.49367237434587996,0.34312558529882864,0.4437768494929816,0.532734041587215,0.4024163026595009,0.5045577799573068,0.15992043051920185,0.17615293239347157,0.09199121892668752,0.13628791618738187,0.06732484719242128,0.2658416114283615,0.2318662880743418,0.3377655988841088,0.07051119955631018,0.24465144577491754,0.32671084534872685,0.3453977958033717,0.24564607998091434,0.15792031354817584,0.2687570730108093,0.03097214758781958,0.041503776628692396,0.06018584186475986,1,0,0,0,0,1
40,0.49342641635755974,0.28365037050424746,0.1633659725018888,0.345585573951685,0.4901977179513658,0.45084561031948034,0.3244913147533391,0.2573338731592427,0.28382553873079075,0.3255173210450071,0.5740649938961024,0.4866386885532812,0.4423318236889172,0.04999968970384859,0.09251506514825922,0.09145582614738307,0.07595356389261101,0.04834204325562416,0.15864563632691284,0.13484418266297463,0.3821571045594944,0.14109464745993938,0.0761962456532343,0.08850405115063029,0.26196701991510996,0.04087764291891571,0.12526344702271852,0.03539736529362257,0.43511331952483934,0.42179236143096677,0.47653892472041676,0,1,0,0,0,0
41,0.3681044862346189,0.0714576179287909,0.30143015473095985,0.43433509545558546,0.23215906831503552,0.15293440095119554,0.1704760287192157,0.12396021091137344,0.11439464109347897,0.13390716319496476,0.2811122209106408,0.22075241921957844,0.13903933248716316,0.12087944612614351,0.15258283253659563,0.10488881518683471,0.07258782969320102,0.10760110749843134,0.28594774242118215,0.24091261087905386,0.41721883636879037,0.18610218041262305,0.1502971273320431,0.22283054196543364,0.28203404811667326,0.12814615453433933,0.08242524443129778,0.09173872337474427,0.15675872815888064,0.2352020592779821,0.06007014264934516,1,0,0,0,1,0
