,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_9,Mean_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_Centroid,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Mean_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_2,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_12,BH_LowPeakAmp,BH_HighPeakAmp,BHSUM2,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.3204028539783118,0.31036279733872074,0.5210210433439233,0.34461020181940916,0.12974596503581132,0.3045930583703742,0.5136644792712113,0.5600605312986828,0.495439914437627,0.4996418374244578,0.43959425658676765,0.3810150189981716,0.25305234235273755,0.1770210456378728,0.29365950391760826,0.6687342277293384,0.36741122802096954,0.22040097216324395,0.1547824944459043,0.08174941875426185,0.49707129872752986,0.5656239733420942,0.5860169698618146,0.5820149422526295,0.46452743620068093,0.3584155906122327,0.19087826238531147,0.29552036147027577,0.09041191680778173,0.050364302770102336,0.2303238666143301,0.0,0,1,1,0,0,0
11,0.2053967402585793,0.3424227926125869,0.4095249330174623,0.26089137421740016,0.11340807322896151,0.23333881505883936,0.46466702694356526,0.5217648135277592,0.37569864850342616,0.43263214181220144,0.508296811078458,0.41538943503797787,0.2804585184330468,0.1092801063043336,0.3886454522757359,0.5661444890717363,0.31618972393966516,0.1740370976048283,0.13535032607916675,0.09272284277450593,0.35564899652962667,0.29252123715210965,0.2366441492650856,0.5729184383049081,0.39249125221111936,0.3832679748307638,0.2366718255624165,0.25750921511393754,0.0876983329723919,0.20303365648378857,0.3028421711814529,0.321139303524098,0,0,1,0,0,0
12,0.4665427255826216,0.2238388521485604,0.6439276168437246,0.46546033279457033,0.14815222294346098,0.2307864295227104,0.4171580328881341,0.30475005712736136,0.34739346921647996,0.32757448268208267,0.1903945861985985,0.2782801616585019,0.1669232821785035,0.3260904148302032,0.11528981899232041,0.10090951633138778,0.2562271341777791,0.09948139247025237,0.024596282936384703,0.02318338535311418,0.31945796074254973,0.11892218519735298,0.20756100204207834,0.12647086155534787,0.099577215648517,0.06276652849431907,0.06335669802500571,0.06287373471978763,0.04620659244319085,0.738662886534091,0.7760784776408607,0.7871607245663366,1,0,0,0,0,0
13,0.03858234430469506,0.6204661565548482,0.512225403915206,0.08482112446665555,0.16977104947575722,0.2965195504906635,0.47694155794024556,0.24490144226438648,0.3928827662438016,0.5140046611580251,0.44677899235038043,0.43750206103597733,0.29890598857670336,0.13809269812750904,0.26229429155330913,0.29582750770131805,0.6428549332431419,0.2266224555253386,0.14907192852535772,0.1179389693382667,0.38640495033142985,0.2986342516543859,0.4684678462980159,0.6292297954338636,0.283605452839291,0.46871365520532027,0.30115097957394216,0.49077337915639035,0.33571206788134333,0.011122072550269528,0.008084753492445609,0.06187126793546431,0,0,1,0,1,0
14,0.11570612326531726,0.39524782248374984,0.3420055654489688,0.27739486379202505,0.11611455227575285,0.20635850249457738,0.4315009650274068,0.38244516484443825,0.39425422054827475,0.5567400143265029,0.2465817357125668,0.2655054026623088,0.25670866266658976,0.0816091631341063,0.3431374187083756,0.42001036412233683,0.3661552834227687,0.18276849685131147,0.1084696973316452,0.14166516979583058,0.3653440076384936,0.2443093818932745,0.3659846281016322,0.5001674472102944,0.5239900095060323,0.18688679807950379,0.233151275374108,0.22195671101939685,0.24236739315915956,0.04613417427103475,0.03173547943558176,0.09428818560824134,0,0,0,0,1,0
15,0.685300254094374,0.16335798467001938,0.749325649867974,0.6341055604064875,0.24577250173280668,0.4095708720915353,0.6153620010808307,0.251696990786613,0.2567618326314012,0.463228305941463,0.045219534605596134,0.25568021515383577,0.2437799284601626,0.0035185237172828676,0.20254796104398903,0.024965763944912255,0.06894393413818278,0.07658315338676015,0.04206242086906668,0.02205158207516412,0.11112539248269401,0.06479678040080725,0.07628363001196349,0.12926223285156457,0.08977602810691539,0.0494177377508723,0.06419127706439465,0.045605704356898175,0.05600419561808394,0.7474540719522212,0.7448892423372669,0.7304631027970842,1,0,0,0,0,1
16,0.05432498321946814,0.6837245429462453,0.23408740534373593,0.06413757655699431,0.05306239204339169,0.10041714558217545,0.2120052497490929,0.19124059768968416,0.2191635152216076,0.46884994501447763,0.36648168539571657,0.32691511463024103,0.32333554491432526,0.058822978954362115,0.20553062312718373,0.23851979662204253,0.30245888792189635,0.20060082579665892,0.1317879410429756,0.07322541973853655,0.3612493343860744,0.2674414511662834,0.4675222429286931,0.3852267726172086,0.2715183393144664,0.27809173053410075,0.16732253310584894,0.21840107704640738,0.12966234145755984,0.15740244336526052,0.12513925538359613,0.09857573153332054,0,0,1,1,1,0
17,0.32139377658180185,0.26900762837943537,0.4208057942723062,0.36573342993912594,0.27251823572772377,0.3782370005880843,0.3489594688489153,0.47752500566532763,0.37783463740897494,0.7930405480391858,0.5772837651588629,0.3678995020537078,0.40924645185484343,0.061901687206984635,0.2455134756844775,0.18187814548241973,0.2546319401766159,0.21363558334312122,0.13416903561787824,0.09924112871756553,0.237362516296065,0.31623410146900083,0.4225582714795399,0.29767029205949547,0.17267595828744853,0.40778486863686525,0.2652059772762087,0.1925297165849037,0.10182723342300339,0.37437950921250923,0.5749409511795016,0.05716041863091116,0,1,1,0,0,0
18,0.2322410457112294,0.4227003364874176,0.5638218345297001,0.48993999294034596,0.1563816795572816,0.3055645446701301,0.4364437582027329,0.5959573739808337,0.6116215400203672,0.7871908956082205,0.7643074870014805,0.7396389431373913,0.6730496019154214,0.21083068976165747,0.20113157845742713,0.24954997889853203,0.33126930834367924,0.25995789701936195,0.1445934163063472,0.10104919853124593,0.8096435981711683,0.3201002018116112,0.4411005973238363,0.3986453433018485,0.3867713483706416,0.24926192109265502,0.1611688332268101,0.3795476251663707,0.1115987444456331,0.05826654814132708,0.03898413339474562,0.1867657897444883,0,0,0,0,1,1
19,0.00916982201272442,0.5565804757419531,0.649294622974768,0.05121964813197838,0.09516684453148205,0.14461399875793318,0.1698405002702077,0.15559502058007268,0.18045063532108918,0.46288931263052757,0.3226312795793803,0.3119840539936465,0.25402772168695553,0.03972375845708992,0.11642168387696425,0.3026503156607343,0.42324817382768193,0.4541899693714369,0.12287152719715248,0.08270216061808847,0.38267751234828595,0.3114938752522645,0.37379701189335296,0.26475069652779354,0.273798158638785,0.33314570721378944,0.11274476143188411,0.20904212678309103,0.10671951197238407,0.04601969430721793,0.04280897678207185,0.1021473885630213,0,0,1,1,1,0
20,0.277947729590252,0.27802863637725206,0.3877834839969102,0.2622537636006713,0.06268909596998673,0.16728473366904245,0.26350775882035055,0.43336105156064375,0.4727095945510279,0.5060443718030205,0.45514508025173006,0.5159496704174469,0.32052118790745976,0.09352161178331134,0.23504121926337607,0.33202226707281013,0.4368068072609684,0.24063118331059535,0.09431630873605505,0.071435931769718,0.3058886175428288,0.27485685455484116,0.28064339278239014,0.2871307613675615,0.28297443141916717,0.23504085527689147,0.16225167311968816,0.2799937095580197,0.1131642735814349,0.16411860124251423,0.23640515772444792,0.10876226870586535,1,0,0,0,0,1
21,0.2093861885995415,0.3168797864586281,0.3333907546322182,0.18966937286739619,0.08251460508510006,0.04740020587360515,0.20969844823592992,0.18089793782077845,0.20032444105561054,0.225390195425608,0.21616921046298798,0.2213259514658087,0.17305681359256908,0.11019716833702964,0.10120857964084892,0.32867187073843657,0.20046133794190074,0.11249446607818869,0.04240163875683811,0.04488810632419013,0.37406584528378106,0.38628150373116815,0.2743259122947563,0.1827629315710756,0.24728508122874115,0.2319804371812841,0.05381978374895019,0.212333101916667,0.05789848587240416,0.10743725653458515,0.1200171530867615,0.17478702722547163,0,1,0,0,0,0
22,0.24787913774581777,0.28944532828324854,0.35376976752453865,0.22479424823973101,0.06244705312840376,0.3459049451145912,0.5321936230988962,0.08599824967454,0.24331748655411867,0.3093737703925663,0.2098887195455441,0.2753415823626617,0.26874675474528353,0.09972581716777557,0.3594857294799962,0.15389286196194843,0.24741799238596474,0.1721108410657656,0.07781228350971071,0.14776226725535452,0.24944455665522117,0.23485239592622142,0.17318035099947088,0.5653859439025545,0.14845491351953216,0.11496138132585812,0.11984660648541867,0.14415084786719495,0.28547684712868915,0.010113647950965041,0.1100418163212982,0.1727628472019424,0,1,0,0,0,0
23,0.3703505047796107,0.2724037882292641,0.5042994870866716,0.6369975415064312,0.20163268898595055,0.33969012462737264,0.7939393190766619,0.7769975375973892,0.6507663256794585,0.8819092587548047,0.7244532600214395,0.5419920050124396,0.44605485201638495,0.43206722626166216,0.2765154028622672,0.32767349856596145,0.49069693582514945,0.21705080366097163,0.0711103413678603,0.05023573604095212,0.879179596408439,0.31533650912845546,0.4250678390731812,0.5076140262900887,0.4424864686616442,0.42530492350818594,0.19336087092020265,0.22380548725993715,0.0994919857954323,0.005378681578672445,0.07670334008717218,0.045719546214327236,0,0,0,0,0,1
24,0.39743572260833865,0.1688975460714845,0.5074050851785177,0.3129036852632817,0.11333105959754874,0.22824228128430063,0.2954138809542191,0.6071420105607395,0.5435513502172322,0.5623999919287306,0.761122576222736,0.5911197745867851,0.41003072174464894,0.11855366216557647,0.05974776264540359,0.17827510572266067,0.3360023015339435,0.13191604701800672,0.12320955065574161,0.06488611299901403,0.32970382475532944,0.2851644999296006,0.23597372710099263,0.22225767933946894,0.43405113716166555,0.5047751468702473,0.2491033557472388,0.272794221998903,0.10662297100900962,0.018426895159499367,0.029582267883113966,0.05522746298876661,0,0,0,0,0,1
25,0.3691717008262234,0.1654311598664701,0.7852543074054084,0.20444510499687274,0.07474723025975599,0.24037765950718015,0.4078079209449548,0.5212528006629619,0.30109153434009006,0.49686330296518255,0.429709547804654,0.44262442245191824,0.40926267812842543,0.11013166390612278,0.25995513595029157,0.4368183292805117,0.236992002375777,0.21824161328502634,0.138010319868135,0.05869948483242836,0.35228879381575806,0.4606056694982869,0.4126198738203864,0.5216830987026785,0.5411436143685613,0.3190737482479945,0.1621803641511328,0.233133752440423,0.0626655220909207,0.14146595659895667,0.2280226075868375,0.030630254788584714,0,0,1,0,0,1
26,0.18744952582686736,0.40613498770206724,0.7010416633000333,0.24043695543128915,0.1860209257038496,0.37516787171467886,0.4440670115031267,0.5718595833163455,0.34665042755599684,0.6832006618440831,0.4677680466123635,0.4082683267319114,0.37695075866843586,0.1168879780653734,0.22414314104678645,0.5095624101034402,0.4898658263455518,0.28777206566619384,0.14111464131291657,0.0826931512387615,0.43170342079653334,0.5614821420190548,0.27829850892160846,0.2825351682975966,0.4770298025310066,0.3671234306504042,0.15585235346006965,0.2097325411467783,0.08651374925963516,0.17346216812539997,0.0,0.021411029806454124,0,0,1,0,0,0
27,0.49385976475436794,0.5415816572754172,0.4795376023321881,0.39370576104928756,1.0,1.0,1.0,0.611609796892082,0.36842482332291104,0.5350424246093,0.18885408842639528,0.11187669691962143,0.05060253562568506,0.14308039265227443,0.3430438524842549,0.34267779063324494,0.1350996300222317,0.10571281430417145,0.07693019755858675,0.03203453745564992,0.5090615302693671,0.2130227155394941,0.42136936117586316,0.6121852474624294,0.5044283454821918,0.14328795514865958,0.0708837558169631,0.04903476236321164,0.06736732792877888,0.407967805481651,0.9091776955417857,0.9024911487318977,1,1,0,0,0,1
28,0.6129053274968901,0.3917917538949002,0.7936953999398852,0.8752360958874419,0.5271693089676872,0.7024283553676145,0.6541181193545897,0.4713855921476191,0.32571425647218966,0.2390124802001674,0.2269217026055379,0.18624070701778173,0.27546262908902097,0.21247765831017285,0.10879269496026539,0.05585860006832855,0.09679538208350691,0.10556554422168213,0.029925825947779552,0.039247671779301746,0.7014560878426763,0.09797249730135635,0.44182308079702687,0.4770334315807191,0.078482780239666,0.13865445978588256,0.06691422323404661,0.1236762263485135,0.06307516888145552,0.6016159816531782,0.6362439504738654,0.6607482068012226,0,1,0,0,0,0
29,0.18586162538580073,0.5209079002985453,0.42244747243939246,0.34192877180597103,0.13236442850384517,0.33109715216024604,0.516958851231375,0.6024049433893925,0.6922978512176776,0.8350858076818304,0.5519284479803983,0.4673421979254071,0.4486474499509605,0.12999822202258968,0.3213517646064753,0.31696773341525103,0.48277046117295735,0.2253674975831444,0.12548732710637583,0.09945791690762064,0.6446264299223297,0.4457455296381471,0.3455277210533809,0.42729371994059573,0.4013703342581528,0.25379104166045385,0.1837764173317769,0.21105583534384553,0.09413004850531105,0.015508594442529494,0.15064426177062512,0.2622756589431878,0,0,1,0,0,0
30,0.21489232428927063,0.26795581397670887,0.5200104069370961,0.2206389606207542,0.054569658829612844,0.21057445443347544,0.3756633984405157,0.11376451769810392,0.23557900446746127,0.505592380721773,0.5851011076999366,0.96317249313904,0.96562914671436,0.1503513844829361,0.30415706140951787,0.12379886712391297,0.25395137906429033,0.25578102836078465,0.19868791954325027,0.14675096442590263,0.26631901727841945,0.2851586333129957,0.16720711263729843,0.4639269614555809,0.1362782356641093,0.4174991799123252,0.611540432185171,1.0,0.5054884842285985,0.07588645339195375,0.12187540415258986,0.31301922108840696,0,0,0,0,0,1
31,0.12780931861192046,0.4638687898767545,0.6887676182657905,0.07735275357472396,0.022311949215011062,0.013142608510952516,0.08451478421987185,0.03621258394877597,0.13205365047361234,0.1837949090468839,0.27637076955611795,0.24911604456967407,0.18749819708071302,0.04955878086896304,0.245807063581591,0.16049532466115635,0.35800195506646815,0.2413142273741654,0.1598199995222283,0.09046261473585344,0.3200271754099263,0.2542826301215563,0.21879986995297485,0.22597307869668204,0.11122057862628672,0.21536993409477231,0.13677060168923025,0.2130695439046001,0.09163302953370715,0.019906376659099313,0.006924764655565564,0.1672059473846693,0,0,1,1,0,0
32,0.2159680965346497,0.27373176527756055,0.34127675665543017,0.27511595791455346,0.08706941128579754,0.22009044552895662,0.2658769397050877,0.40269811816308754,0.39708310091959087,0.44799176730530577,0.4308799614966712,0.36440948113190264,0.2207854958749207,0.11418358084650443,0.11875558831434241,0.1272375451097707,0.22188045222254765,0.11426532105781481,0.048931583096438205,0.04048083057468016,0.3071004939314371,0.2950086825925752,0.08012022974974449,0.10415917829884151,0.20476237972426398,0.1484060477738348,0.13200610616056668,0.32684983104026266,0.06001716863618929,0.18695203664860216,0.014180792626895406,0.013906155698881668,1,0,0,0,0,1
33,0.7516860078395008,0.20903706686813758,0.4743622519060531,0.19801710417943907,0.12187957268436511,0.2574190839948423,0.3939924341851309,0.21824832813577077,0.3623853070164217,0.4688176599372458,0.3005028038882529,0.2424108075230561,0.31413164195465304,0.07344918259828004,0.14583919116773034,0.09093727839870003,0.19818661398161247,0.1018575907337303,0.06613972432574473,0.06843918697108609,0.37773819797653363,0.05665391655324539,0.1845010295389493,0.21805834877763536,0.10480248011773637,0.1490844839411923,0.1392241584221174,0.1680046641325903,0.14820081564067977,0.23011536202255442,0.3508736502721578,0.36628146615380763,0,0,0,0,0,1
34,0.3914810959543387,0.2243195365726211,0.40977444095032783,0.30791857865631256,0.061302850604557035,0.11662564688528655,0.15798409634833627,0.18508506524845436,0.24345667893128908,0.4963649020854142,0.4538525205825088,0.36607479820167743,0.3969343160445392,0.1241496121201913,0.1006404989944018,0.10506018942515008,0.14191555267749242,0.12099999096502564,0.06913236664198179,0.07114819471746305,0.2682470024421145,0.25192425024639786,0.11570572823146673,0.06327225163019938,0.08091323048362704,0.1920496227596696,0.1270646587469694,0.1521903395687979,0.07564114941149151,0.33108543896184817,0.3996345893355902,0.49734420238462757,1,1,0,0,0,0
35,0.03601564263755112,0.6734370475642105,0.472212185165913,0.05721416141837121,0.08033621951085346,0.2063156979653581,0.33155562417972667,0.19916541903038043,0.21389979172317097,0.32895063409909486,0.2308030277617753,0.3235221914033731,0.30999935094905673,0.06663672178396637,0.26254587012530717,0.3053095312603174,0.2782577223063185,0.18784253846640345,0.10269702109361935,0.2776566829605046,0.3463028589265713,0.2809346693574881,0.3980852063009059,0.413889176247394,0.22123610989543357,0.2018086660901202,0.1996254958614388,0.4477835781107962,0.5429307227265254,0.03090646236267878,0.07743223282819459,0.10925009664778211,0,1,1,0,0,0
36,0.07406464633608639,0.652486462289113,0.15897517525346708,0.08770072020856945,0.05222624404519599,0.1407062835577948,0.2071458349417124,0.2598503215725243,0.19451213583538463,0.35431661571677897,0.3869639250060163,0.2635945933072208,0.3385810304044309,0.0351010171902342,0.2006704306385465,0.35733469799062345,0.2479871889526371,0.22408633821523116,0.11460488282649721,0.1599226770019263,0.35166449385799015,0.24216220021589147,0.5050223226143703,0.32595922704263675,0.32024744181880727,0.3265402737601766,0.2792564851545292,0.17617456743622295,0.20054689151144012,0.11559348477635432,0.16196620660393843,0.23563313336281438,0,0,1,1,1,0
37,0.17681604749155672,0.36881325780394536,0.37653429602888083,0.2147249521615546,0.09879748715522652,0.20472457565413704,0.5189333745078359,0.5422282610241586,0.4221530809106866,0.42109628015375744,0.4347011252014499,0.4036699264622362,0.3802555097213407,0.10715589118778249,0.25190987281199445,0.357384221843895,0.44040553193069,0.16248678634996072,0.13445629583621987,0.13917689184296428,0.3225610987679256,0.29021565682639505,0.343160525202986,0.4786482889700505,0.5621016677285466,0.32313318223839205,0.21718598963642993,0.4041148696075762,0.11856795831517754,0.03838581999871132,0.2930336005372819,0.3157470525902996,0,1,1,0,0,0
38,0.22391820494521897,0.3161038018751436,0.38293747111428555,0.20973365287557053,0.058618375452455074,0.03897580382051753,0.17630201497722536,0.17364726675206543,0.19593271686121194,0.34905616594529687,0.24548059884344176,0.21664327772505587,0.21013745456643396,0.06848020362520238,0.08443826610329616,0.1941026421334589,0.1938433967011347,0.19682782049312894,0.06671723083538376,0.05463625475596688,0.3663355428655368,0.2868482188951988,0.2029636697060555,0.2935375897069937,0.21278245841874172,0.145595383651925,0.11808765192771914,0.148623198689747,0.11146828368431626,0.2040595971431306,0.06956359461538288,0.1420964364085406,1,1,0,0,0,0
39,0.18820862708733907,0.21739724819192102,0.5079609836817933,0.1747016676884587,0.17016711958016573,0.2785708464970745,0.5218164131861345,0.49367237434587996,0.34312558529882864,0.532734041587215,0.4024163026595009,0.44040216766023854,0.5045577799573068,0.04103384707522717,0.15992043051920185,0.2363263923380139,0.17615293239347157,0.14325403637480688,0.082952509495712,0.06842454672967976,0.2658416114283615,0.2318662880743418,0.07051119955631018,0.33980737434007385,0.23031671168631312,0.24564607998091434,0.15792031354817584,0.11085753299605311,0.11622488304192748,0.03097214758781958,0.041503776628692396,0.06018584186475986,1,0,0,0,0,1
40,0.5095008871333093,0.1633659725018888,0.5245999631555642,0.45084561031948034,0.1875832022267942,0.2964470328518143,0.3244913147533391,0.2573338731592427,0.28382553873079075,0.5740649938961024,0.4866386885532812,0.3439072112442795,0.4423318236889172,0.07215780953183046,0.04999968970384859,0.0803743429117729,0.09251506514825922,0.09091985074222314,0.06748226272664294,0.07570130979482827,0.15864563632691284,0.13484418266297463,0.14109464745993938,0.2356744966501791,0.0846891812395296,0.04087764291891571,0.12526344702271852,0.15043361857674914,0.07613950951972175,0.43511331952483934,0.42179236143096677,0.47653892472041676,0,1,0,0,0,0
