,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_9,Mean_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_2,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_4,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_9,BH_LowPeakAmp,BHSUM2,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.32707560566057087,0.6455731816891255,0.5210210433439233,0.5240044122904869,0.25752347014425025,0.4749835483239098,0.5136644792712113,0.5600605312986828,0.36203887556821024,0.4996418374244578,0.43959425658676765,0.2249511774543717,0.3810150189981716,0.25305234235273755,0.21577254992190087,0.23867346291692088,0.29365950391760826,0.6687342277293384,0.36741122802096954,0.23577497709971892,0.1667084140923096,0.08174941875426185,0.49707129872752986,0.5656239733420942,0.5743398161959792,0.5820149422526295,0.46452743620068093,0.550781762203725,0.396111067967867,0.3584155906122327,0.29552036147027577,0.050364302770102336,0.0,0,1,1,0,0,0
11,0.3585586169288001,0.5996215282118751,0.4095249330174623,0.5362368680517804,0.22487681160537173,0.25563813795638274,0.46466702694356526,0.5217648135277592,0.40364466257055787,0.43263214181220144,0.508296811078458,0.3754661514329936,0.41538943503797787,0.2804585184330468,0.18226929957029253,0.20548780443359843,0.3886454522757359,0.5661444890717363,0.31618972393966516,0.17563410088758333,0.16371962266812254,0.09272284277450593,0.35564899652962667,0.29252123715210965,0.5235752768554545,0.5729184383049081,0.39249125221111936,0.2890605741139941,0.4265615697237969,0.3832679748307638,0.25750921511393754,0.20303365648378857,0.321139303524098,0,0,1,0,0,0
12,0.553228479949895,0.6043988815967041,0.6439276168437246,0.37340582344541656,0.377606916120918,0.589480611232038,0.4171580328881341,0.30475005712736136,0.397361569009441,0.32757448268208267,0.1903945861985985,0.17511712217062952,0.2782801616585019,0.1669232821785035,0.12885189349994491,0.20424539682331422,0.11528981899232041,0.10090951633138778,0.2562271341777791,0.05000868631352854,0.020148199307884418,0.02318338535311418,0.31945796074254973,0.11892218519735298,0.42059170237368876,0.12647086155534787,0.099577215648517,0.09167151826034964,0.08563071108695089,0.06276652849431907,0.06287373471978763,0.738662886534091,0.7871607245663366,1,0,0,0,0,0
13,0.11762800265642971,0.5707035588639771,0.512225403915206,0.603206470289929,0.7882835776036794,0.09748195817862887,0.47694155794024556,0.24490144226438648,0.29335256506318985,0.5140046611580251,0.44677899235038043,0.31177740035526186,0.43750206103597733,0.29890598857670336,0.2632231465218321,0.3599818650036116,0.26229429155330913,0.29582750770131805,0.6428549332431419,0.19568921949524623,0.14392080472824045,0.1179389693382667,0.38640495033142985,0.2986342516543859,0.45525437688293685,0.6292297954338636,0.283605452839291,0.4703475839063459,0.378681197311313,0.46871365520532027,0.49077337915639035,0.011122072550269528,0.06187126793546431,0,0,1,0,1,0
14,0.2493534401304458,0.6045707548988566,0.3420055654489688,0.5354939333011027,0.48719025651854264,0.22137023204016187,0.4315009650274068,0.38244516484443825,0.4401662170937607,0.5567400143265029,0.2465817357125668,0.1652227658491487,0.2655054026623088,0.25670866266658976,0.12050330220168383,0.23985354969958445,0.3431374187083756,0.42001036412233683,0.3661552834227687,0.10822199058719481,0.12689352947327717,0.14166516979583058,0.3653440076384936,0.2443093818932745,0.5004893691308114,0.5001674472102944,0.5239900095060323,0.5991403500490404,0.7311011018784569,0.18688679807950379,0.22195671101939685,0.04613417427103475,0.09428818560824134,0,0,0,0,1,0
15,0.384383216979553,0.5524991733490057,0.749325649867974,0.46154214806198307,0.5549712316373383,0.8487150085504699,0.6153620010808307,0.251696990786613,0.1800617538338577,0.463228305941463,0.045219534605596134,0.1717436920232271,0.25568021515383577,0.2437799284601626,0.10101050936217924,0.08272998754312345,0.20254796104398903,0.024965763944912255,0.06894393413818278,0.02964796740263432,0.011431498959556877,0.02205158207516412,0.11112539248269401,0.06479678040080725,0.3654014512117341,0.12926223285156457,0.08977602810691539,0.09516204322901095,0.05618544692086666,0.0494177377508723,0.045605704356898175,0.7474540719522212,0.7304631027970842,1,0,0,0,0,1
16,0.14232955925943924,0.6735421206431402,0.23408740534373593,0.5355581004050749,0.7690427602831676,0.07576574573962114,0.2120052497490929,0.19124059768968416,0.2489463135021729,0.46884994501447763,0.36648168539571657,0.26958744948944074,0.32691511463024103,0.32333554491432526,0.13000450447530965,0.3905099593055929,0.20553062312718373,0.23851979662204253,0.30245888792189635,0.18742616633500742,0.172615472163384,0.07322541973853655,0.3612493343860744,0.2674414511662834,0.47024441233357145,0.3852267726172086,0.2715183393144664,0.2088230820470054,0.30411672836150583,0.27809173053410075,0.21840107704640738,0.15740244336526052,0.09857573153332054,0,0,1,1,1,0
17,0.3433219409214356,0.6389889970707929,0.4208057942723062,0.5893578055973366,0.3780727740161497,0.5212089065742879,0.3489594688489153,0.47752500566532763,0.5037136595234525,0.7930405480391858,0.5772837651588629,0.3478138926111752,0.3678995020537078,0.40924645185484343,0.17580367617035342,0.18013889891124418,0.2455134756844775,0.18187814548241973,0.2546319401766159,0.15482564199753626,0.09958584932502923,0.09924112871756553,0.237362516296065,0.31623410146900083,0.320589714649184,0.29767029205949547,0.17267595828744853,0.22828977388950955,0.3166066975572295,0.40778486863686525,0.1925297165849037,0.37437950921250923,0.05716041863091116,0,1,1,0,0,0
18,0.3338084670996863,0.6986583600412681,0.5638218345297001,0.49793732839059485,0.40596876093359613,0.5463254988874485,0.4364437582027329,0.5959573739808337,0.5160519381587491,0.7871908956082205,0.7643074870014805,0.45130210767968254,0.7396389431373913,0.6730496019154214,0.17042512200970894,0.25896891466274224,0.20113157845742713,0.24954997889853203,0.33126930834367924,0.15443159922928712,0.32624599852951786,0.10104919853124593,0.8096435981711683,0.3201002018116112,0.38603122283083086,0.3986453433018485,0.3867713483706416,0.49590368144173635,0.34730743012951604,0.24926192109265502,0.3795476251663707,0.05826654814132708,0.1867657897444883,0,0,0,0,1,1
19,0.10942114669215112,0.5446590867930965,0.649294622974768,0.5058593589425582,0.3197018201210537,0.04858691657074441,0.1698405002702077,0.15559502058007268,0.158418252659973,0.46288931263052757,0.3226312795793803,0.15778122305670678,0.3119840539936465,0.25402772168695553,0.192919467110849,0.28368950961890993,0.11642168387696425,0.3026503156607343,0.42324817382768193,0.12814602482706342,0.18525724115177497,0.08270216061808847,0.38267751234828595,0.3114938752522645,0.5261943199475934,0.26475069652779354,0.273798158638785,0.2571344651970272,0.28950411155117217,0.33314570721378944,0.20904212678309103,0.04601969430721793,0.1021473885630213,0,0,1,1,1,0
20,0.4353953058943583,0.8658458655181962,0.3877834839969102,0.3863719899361919,0.3020504683239751,0.28711311050024096,0.26350775882035055,0.43336105156064375,0.42870366901443624,0.5060443718030205,0.45514508025173006,0.29032015124601357,0.5159496704174469,0.32052118790745976,0.03886017330887738,0.13186722675232682,0.23504121926337607,0.33202226707281013,0.4368068072609684,0.14299093464733567,0.07824197132154515,0.071435931769718,0.3058886175428288,0.27485685455484116,0.4280804544456756,0.2871307613675615,0.28297443141916717,0.34458378571166326,0.46730604954570165,0.23504085527689147,0.2799937095580197,0.16411860124251423,0.10876226870586535,1,0,0,0,0,1
21,0.2582945937336335,0.8963158355951828,0.3333907546322182,0.5593843487209391,0.399568513092572,0.28384258332031137,0.20969844823592992,0.18089793782077845,0.15108615565213046,0.225390195425608,0.21616921046298798,0.09272388253503266,0.2213259514658087,0.17305681359256908,0.0684710222890512,0.13934281047252306,0.10120857964084892,0.32867187073843657,0.20046133794190074,0.1505535550712278,0.10433938144095897,0.04488810632419013,0.37406584528378106,0.38628150373116815,0.3952186151264107,0.1827629315710756,0.24728508122874115,0.23749468947177949,0.15173047552483757,0.2319804371812841,0.212333101916667,0.10743725653458515,0.17478702722547163,0,1,0,0,0,0
22,0.4263947605703765,0.6943359860164535,0.35376976752453865,0.5941853775602424,0.47130061050889094,0.1916735811392263,0.5321936230988962,0.08599824967454,0.16167141215844938,0.3093737703925663,0.2098887195455441,0.1343256256037894,0.2753415823626617,0.26874675474528353,0.28277483780648255,0.2031079506069174,0.3594857294799962,0.15389286196194843,0.24741799238596474,0.13520641839603273,0.2219998394953344,0.14776226725535452,0.24944455665522117,0.23485239592622142,0.3455090821725311,0.5653859439025545,0.14845491351953216,0.23136856901588698,0.20577601753341443,0.11496138132585812,0.14415084786719495,0.010113647950965041,0.1727628472019424,0,1,0,0,0,0
23,0.586417653379119,0.6086510574706463,0.5042994870866716,0.5104858071389513,0.2496208402242283,0.5152114728156687,0.7939393190766619,0.7769975375973892,0.9999999999999999,0.8819092587548047,0.7244532600214395,0.3514509125660921,0.5419920050124396,0.44605485201638495,0.19667276445158827,0.2239351338585776,0.2765154028622672,0.32767349856596145,0.49069693582514945,0.1180146245933226,0.09124041734455568,0.05023573604095212,0.879179596408439,0.31533650912845546,0.39950259354836487,0.5076140262900887,0.4424864686616442,0.5384324894182808,0.469622841759209,0.42530492350818594,0.22380548725993715,0.005378681578672445,0.045719546214327236,0,0,0,0,0,1
24,0.33535265184033347,0.7464178963221915,0.5074050851785177,0.39469326018818207,0.2862848969563951,0.6114675335251045,0.2954138809542191,0.6071420105607395,0.3628552874768969,0.5623999919287306,0.761122576222736,0.3725017399524239,0.5911197745867851,0.41003072174464894,0.08186106124142041,0.15346959363175894,0.05974776264540359,0.17827510572266067,0.3360023015339435,0.12302820682902177,0.09003176857496983,0.06488611299901403,0.32970382475532944,0.2851644999296006,0.3822024765318875,0.22225767933946894,0.43405113716166555,0.455478104888833,0.2910874686132898,0.5047751468702473,0.272794221998903,0.018426895159499367,0.05522746298876661,0,0,0,0,0,1
25,0.2095231924669701,0.6716851178284375,0.7852543074054084,0.5825175923139039,0.35257427909550354,0.6872068685472565,0.4078079209449548,0.5212528006629619,0.3970368774664069,0.49686330296518255,0.429709547804654,0.40136547311124265,0.44262442245191824,0.40926267812842543,0.1871243299998056,0.1746043720793945,0.25995513595029157,0.4368183292805117,0.236992002375777,0.11687197953188669,0.1358023490425248,0.05869948483242836,0.35228879381575806,0.4606056694982869,0.37579833065710716,0.5216830987026785,0.5411436143685613,0.34738197514935043,0.4948918398867922,0.3190737482479945,0.233133752440423,0.14146595659895667,0.030630254788584714,0,0,1,0,0,1
26,0.1573556646203519,0.5244338404627844,0.7010416633000333,0.5556907297985413,0.359827636432014,0.5209447993995964,0.4440670115031267,0.5718595833163455,0.420914194015685,0.6832006618440831,0.4677680466123635,0.25650794145449635,0.4082683267319114,0.37695075866843586,0.22603367986467132,0.3374468724055766,0.22414314104678645,0.5095624101034402,0.4898658263455518,0.19534887393790076,0.21639433564443836,0.0826931512387615,0.43170342079653334,0.5614821420190548,0.4436430409765086,0.2825351682975966,0.4770298025310066,0.3551812398050971,0.4540049873590294,0.3671234306504042,0.2097325411467783,0.17346216812539997,0.021411029806454124,0,0,1,0,0,0
27,0.26404479215597343,0.4523193081135648,0.4795376023321881,0.2736588624094868,0.3732369455751592,0.8122814238017788,1.0,0.611609796892082,0.3512381987112243,0.5350424246093,0.18885408842639528,0.07126143953795167,0.11187669691962143,0.05060253562568506,0.49941012437536864,0.33963611925655257,0.3430438524842549,0.34267779063324494,0.1350996300222317,0.06705123345652106,0.06566586333270913,0.03203453745564992,0.5090615302693671,0.2130227155394941,0.5766658859806655,0.6121852474624294,0.5044283454821918,0.2321422015220892,0.3497665950488813,0.14328795514865958,0.04903476236321164,0.407967805481651,0.9024911487318977,1,1,0,0,0,1
28,0.42346836850942976,0.33748597614337794,0.7936953999398852,0.3446613671322859,0.4369030352818961,0.8789398738007884,0.6541181193545897,0.4713855921476191,0.22631000549477986,0.2390124802001674,0.2269217026055379,0.11144654970031259,0.18624070701778173,0.27546262908902097,0.2768034104387165,0.19522746373182948,0.10879269496026539,0.05585860006832855,0.09679538208350691,0.05534445181464986,0.03830387099964413,0.039247671779301746,0.7014560878426763,0.09797249730135635,0.42966307205414916,0.4770334315807191,0.078482780239666,0.20531157721376908,0.1532491177206561,0.13865445978588256,0.1236762263485135,0.6016159816531782,0.6607482068012226,0,1,0,0,0,0
29,0.2921316768442479,0.5650835706181945,0.42244747243939246,0.358969628707079,0.33507012143901926,0.4156628759950788,0.516958851231375,0.6024049433893925,0.8116820270742794,0.8350858076818304,0.5519284479803983,0.3646031350306958,0.4673421979254071,0.4486474499509605,0.2000108561095592,0.18281614335393925,0.3213517646064753,0.31696773341525103,0.48277046117295735,0.17046337534350423,0.16451241844052691,0.09945791690762064,0.6446264299223297,0.4457455296381471,0.4861010524569141,0.42729371994059573,0.4013703342581528,0.39125611694176515,0.7295177448163392,0.25379104166045385,0.21105583534384553,0.015508594442529494,0.2622756589431878,0,0,1,0,0,0
30,0.3599408242490997,0.5465468421932014,0.5200104069370961,0.4864064998067969,0.5089341448791082,0.24100219869222927,0.3756633984405157,0.11376451769810392,0.15388662021079969,0.505592380721773,0.5851011076999366,0.35360767448866165,0.96317249313904,0.96562914671436,0.1978968313122606,0.12165499335608955,0.30415706140951787,0.12379886712391297,0.25395137906429033,0.28764253450835464,0.5362217688100523,0.14675096442590263,0.26631901727841945,0.2851586333129957,0.5347581717082852,0.4639269614555809,0.1362782356641093,0.20631336574722414,0.19916647252206773,0.4174991799123252,1.0,0.07588645339195375,0.31301922108840696,0,0,0,0,0,1
31,0.29638628375204495,0.6358783824046603,0.6887676182657905,0.3169532095483057,0.4393043805284501,0.12147609499935072,0.08451478421987185,0.03621258394877597,0.12436622708426992,0.1837949090468839,0.27637076955611795,0.1860463606427955,0.24911604456967407,0.18749819708071302,0.05296063931143101,0.2194316340521002,0.245807063581591,0.16049532466115635,0.35800195506646815,0.24106810069806375,0.11017672536435774,0.09046261473585344,0.3200271754099263,0.2542826301215563,0.5539889741785946,0.22597307869668204,0.11122057862628672,0.16871220346272664,0.2179596696953224,0.21536993409477231,0.2130695439046001,0.019906376659099313,0.1672059473846693,0,0,1,1,0,0
32,0.3308172840706005,0.8159256329576112,0.34127675665543017,0.32851171019569164,0.4680642660406934,0.3260711196603582,0.2658769397050877,0.40269811816308754,0.270724062140966,0.44799176730530577,0.4308799614966712,0.24182092513530068,0.36440948113190264,0.2207854958749207,0.04283002573059998,0.09551669068387449,0.11875558831434241,0.1272375451097707,0.22188045222254765,0.09614959411225876,0.055646481178396066,0.04048083057468016,0.3071004939314371,0.2950086825925752,0.36072079211685754,0.10415917829884151,0.20476237972426398,0.17832884888728046,0.19239298318276335,0.1484060477738348,0.32684983104026266,0.18695203664860216,0.013906155698881668,1,0,0,0,0,1
33,0.11011225035230089,0.7033264903378227,0.4743622519060531,0.4775051188304583,0.2905770318571277,0.9553372758665467,0.3939924341851309,0.21824832813577077,0.34426669663819354,0.4688176599372458,0.3005028038882529,0.18522702483717163,0.2424108075230561,0.31413164195465304,0.1033469223739557,0.1406176540691127,0.14583919116773034,0.09093727839870003,0.19818661398161247,0.060583878202091025,0.11954274004161772,0.06843918697108609,0.37773819797653363,0.05665391655324539,0.3175098219517381,0.21805834877763536,0.10480248011773637,0.2514489218972092,0.2036576842432243,0.1490844839411923,0.1680046641325903,0.23011536202255442,0.36628146615380763,0,0,0,0,0,1
34,0.5395845819092819,0.6610815749716952,0.40977444095032783,0.4263079912708676,0.3524555990030872,0.2816240830529029,0.15798409634833627,0.18508506524845436,0.2759456641190867,0.4963649020854142,0.4538525205825088,0.27564352270248366,0.36607479820167743,0.3969343160445392,0.09785559429908418,0.1687750057765211,0.1006404989944018,0.10506018942515008,0.14191555267749242,0.06538188192930919,0.10222120623309328,0.07114819471746305,0.2682470024421145,0.25192425024639786,0.4671280060011997,0.06327225163019938,0.08091323048362704,0.13912272696279745,0.1855849792480995,0.1920496227596696,0.1521903395687979,0.33108543896184817,0.49734420238462757,1,1,0,0,0,0
35,0.11869165438337893,0.4812766996587068,0.472212185165913,0.4358793169171156,0.4965910299428332,0.045481456374996974,0.33155562417972667,0.19916541903038043,0.22905895649133323,0.32895063409909486,0.2308030277617753,0.19284256287201224,0.3235221914033731,0.30999935094905673,0.21552909761424838,0.2868624050882951,0.26254587012530717,0.3053095312603174,0.2782577223063185,0.11718863514324523,0.22723488560800056,0.2776566829605046,0.3463028589265713,0.2809346693574881,0.5280787692009867,0.413889176247394,0.22123610989543357,0.2339359799432495,0.32640021399049124,0.2018086660901202,0.4477835781107962,0.03090646236267878,0.10925009664778211,0,1,1,0,0,0
36,0.17008169061232864,0.6596484250399888,0.15897517525346708,0.5924468500869966,0.5973207583812035,0.08746569357845413,0.2071458349417124,0.2598503215725243,0.2920100904141065,0.35431661571677897,0.3869639250060163,0.1892367062440919,0.2635945933072208,0.3385810304044309,0.15639449157760338,0.2597007288256788,0.2006704306385465,0.35733469799062345,0.2479871889526371,0.12051549322467547,0.26057851393756043,0.1599226770019263,0.35166449385799015,0.24216220021589147,0.4987933215913551,0.32595922704263675,0.32024744181880727,0.2763153063846973,0.2571294211039493,0.3265402737601766,0.17617456743622295,0.11559348477635432,0.23563313336281438,0,0,1,1,1,0
37,0.3167468454897387,0.6179340618767255,0.37653429602888083,0.597427621010636,0.19052277810059448,0.22199528568693178,0.5189333745078359,0.5422282610241586,0.3414428168240171,0.42109628015375744,0.4347011252014499,0.20235776538169875,0.4036699264622362,0.3802555097213407,0.11839154584518864,0.21769576211083191,0.25190987281199445,0.357384221843895,0.44040553193069,0.2414597744717142,0.20375824106341633,0.13917689184296428,0.3225610987679256,0.29021565682639505,0.4619404771575886,0.4786482889700505,0.5621016677285466,0.3089757105617883,0.28443909468216366,0.32313318223839205,0.4041148696075762,0.03838581999871132,0.3157470525902996,0,1,1,0,0,0
38,0.34495251361960144,0.904198008326099,0.38293747111428555,0.3738596051838197,0.36882690123196105,0.22264675005117074,0.17630201497722536,0.17364726675206543,0.12395255757030821,0.34905616594529687,0.24548059884344176,0.14598590378842174,0.21664327772505587,0.21013745456643396,0.047014650886960344,0.09258433174214774,0.08443826610329616,0.1941026421334589,0.1938433967011347,0.0880563188982596,0.09812590537196145,0.05463625475596688,0.3663355428655368,0.2868482188951988,0.42238756825241003,0.2935375897069937,0.21278245841874172,0.22398627916856795,0.15143710146428166,0.145595383651925,0.148623198689747,0.2040595971431306,0.1420964364085406,1,1,0,0,0,0
39,0.17293249321044646,0.6602535452519853,0.5079609836817933,0.42898015010690843,0.43482536301465935,0.46325939066073013,0.5218164131861345,0.49367237434587996,0.4437768494929816,0.532734041587215,0.4024163026595009,0.3196980793002793,0.44040216766023854,0.5045577799573068,0.13727064443162595,0.0709313064121936,0.15992043051920185,0.2363263923380139,0.17615293239347157,0.09199121892668752,0.13628791618738187,0.06842454672967976,0.2658416114283615,0.2318662880743418,0.3377655988841088,0.33980737434007385,0.23031671168631312,0.24465144577491754,0.32671084534872685,0.24564607998091434,0.11085753299605311,0.03097214758781958,0.06018584186475986,1,0,0,0,0,1
