,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_Centroid,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_2,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_11,BHSUM2,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.32707560566057087,0.3204028539783118,0.19532803180914515,0.6455731816891255,0.31036279733872074,0.5240044122904869,0.34461020181940916,0.12974596503581132,0.5136644792712113,0.5600605312986828,0.43959425658676765,0.2249511774543717,0.29878318336181997,0.1770210456378728,0.21577254992190087,0.23867346291692088,0.22040097216324395,0.23577497709971892,0.1667084140923096,0.23626662454311298,0.49707129872752986,0.5743398161959792,0.5820149422526295,0.46452743620068093,0.396111067967867,0.6997863936433695,0.3584155906122327,0.19087826238531147,0.29552036147027577,0.1232136918780778,0.0,0.24421345765679908,0,1,1,0,0,0
11,0.3585586169288001,0.2053967402585793,0.16505512380263876,0.5996215282118751,0.3424227926125869,0.5362368680517804,0.26089137421740016,0.11340807322896151,0.46466702694356526,0.5217648135277592,0.508296811078458,0.3754661514329936,0.34365851720716845,0.1092801063043336,0.18226929957029253,0.20548780443359843,0.1740370976048283,0.17563410088758333,0.16371962266812254,0.2555214764305554,0.35564899652962667,0.5235752768554545,0.5729184383049081,0.39249125221111936,0.4265615697237969,0.4119978639364338,0.3832679748307638,0.2366718255624165,0.25750921511393754,0.11160866812137558,0.321139303524098,0.3921009647085701,0,0,1,0,0,0
12,0.553228479949895,0.4665427255826216,0.26301283209831916,0.6043988815967041,0.2238388521485604,0.37340582344541656,0.46546033279457033,0.14815222294346098,0.4171580328881341,0.30475005712736136,0.1903945861985985,0.17511712217062952,0.2922132291375942,0.3260904148302032,0.12885189349994491,0.20424539682331422,0.09948139247025237,0.05000868631352854,0.020148199307884418,0.047025682204114946,0.31945796074254973,0.42059170237368876,0.12647086155534787,0.099577215648517,0.08563071108695089,0.1329745605877858,0.06276652849431907,0.06335669802500571,0.06287373471978763,0.029182250121858433,0.7871607245663366,0.7868677983194946,1,0,0,0,0,0
13,0.11762800265642971,0.03858234430469506,0.19580245797939644,0.5707035588639771,0.6204661565548482,0.603206470289929,0.08482112446665555,0.16977104947575722,0.47694155794024556,0.24490144226438648,0.44677899235038043,0.31177740035526186,0.31885770395888124,0.13809269812750904,0.2632231465218321,0.3599818650036116,0.2266224555253386,0.19568921949524623,0.14392080472824045,0.16768684648158633,0.38640495033142985,0.45525437688293685,0.6292297954338636,0.283605452839291,0.378681197311313,0.43746950124757167,0.46871365520532027,0.30115097957394216,0.49077337915639035,0.1492139560945166,0.06187126793546431,0.09524996209353533,0,0,1,0,1,0
14,0.2493534401304458,0.11570612326531726,0.1503930959696368,0.6045707548988566,0.39524782248374984,0.5354939333011027,0.27739486379202505,0.11611455227575285,0.4315009650274068,0.38244516484443825,0.2465817357125668,0.1652227658491487,0.34392335257124573,0.0816091631341063,0.12050330220168383,0.23985354969958445,0.18276849685131147,0.10822199058719481,0.12689352947327717,0.18817820018341297,0.3653440076384936,0.5004893691308114,0.5001674472102944,0.5239900095060323,0.7311011018784569,0.6701485116608815,0.18688679807950379,0.233151275374108,0.22195671101939685,0.15687623282023716,0.09428818560824134,0.10592191005343714,0,0,0,0,1,0
15,0.384383216979553,0.685300254094374,0.29967919754202055,0.5524991733490057,0.16335798467001938,0.46154214806198307,0.6341055604064875,0.24577250173280668,0.6153620010808307,0.251696990786613,0.045219534605596134,0.1717436920232271,0.1892859834864964,0.0035185237172828676,0.10101050936217924,0.08272998754312345,0.07658315338676015,0.02964796740263432,0.011431498959556877,8.687982939960259e-05,0.11112539248269401,0.3654014512117341,0.12926223285156457,0.08977602810691539,0.05618544692086666,0.12717404314480119,0.0494177377508723,0.06419127706439465,0.045605704356898175,0.005033778705066105,0.7304631027970842,0.764931130015814,1,0,0,0,0,1
16,0.14232955925943924,0.05432498321946814,0.0713333634556299,0.6735421206431402,0.6837245429462453,0.5355581004050749,0.06413757655699431,0.05306239204339169,0.2120052497490929,0.19124059768968416,0.36648168539571657,0.26958744948944074,0.30911787414616065,0.058822978954362115,0.13000450447530965,0.3905099593055929,0.20060082579665892,0.18742616633500742,0.172615472163384,0.19564898793774488,0.3612493343860744,0.47024441233357145,0.3852267726172086,0.2715183393144664,0.30411672836150583,0.39122648718822217,0.27809173053410075,0.16732253310584894,0.21840107704640738,0.12277181266143398,0.09857573153332054,0.3402747203467002,0,0,1,1,1,0
17,0.3433219409214356,0.32139377658180185,0.26488794505693125,0.6389889970707929,0.26900762837943537,0.5893578055973366,0.36573342993912594,0.27251823572772377,0.3489594688489153,0.47752500566532763,0.5772837651588629,0.3478138926111752,0.45289699330373967,0.061901687206984635,0.17580367617035342,0.18013889891124418,0.21363558334312122,0.15482564199753626,0.09958584932502923,0.12375022487834632,0.237362516296065,0.320589714649184,0.29767029205949547,0.17267595828744853,0.3166066975572295,0.731868779405401,0.40778486863686525,0.2652059772762087,0.1925297165849037,0.14870146731232659,0.05716041863091116,0.7818498296327177,0,1,1,0,0,0
18,0.3338084670996863,0.2322410457112294,0.2701066329296946,0.6986583600412681,0.4227003364874176,0.49793732839059485,0.48993999294034596,0.1563816795572816,0.4364437582027329,0.5959573739808337,0.7643074870014805,0.45130210767968254,0.6687011455148095,0.21083068976165747,0.17042512200970894,0.25896891466274224,0.25995789701936195,0.15443159922928712,0.32624599852951786,0.15372288844717663,0.8096435981711683,0.38603122283083086,0.3986453433018485,0.3867713483706416,0.34730743012951604,0.3687149552071154,0.24926192109265502,0.1611688332268101,0.3795476251663707,0.13616029738015734,0.1867657897444883,0.2190377221180058,0,0,0,0,1,1
19,0.10942114669215112,0.00916982201272442,0.1263893909271644,0.5446590867930965,0.5565804757419531,0.5058593589425582,0.05121964813197838,0.09516684453148205,0.1698405002702077,0.15559502058007268,0.3226312795793803,0.15778122305670678,0.26577247382713576,0.03972375845708992,0.192919467110849,0.28368950961890993,0.4541899693714369,0.12814602482706342,0.18525724115177497,0.14580980337953764,0.38267751234828595,0.5261943199475934,0.26475069652779354,0.273798158638785,0.28950411155117217,0.4881457679240593,0.33314570721378944,0.11274476143188411,0.20904212678309103,0.1423648282365375,0.1021473885630213,0.16945635848443086,0,0,1,1,1,0
20,0.4353953058943583,0.277947729590252,0.14585215976866084,0.8658458655181962,0.27802863637725206,0.3863719899361919,0.2622537636006713,0.06268909596998673,0.26350775882035055,0.43336105156064375,0.45514508025173006,0.29032015124601357,0.40148633755100627,0.09352161178331134,0.03886017330887738,0.13186722675232682,0.24063118331059535,0.14299093464733567,0.07824197132154515,0.11467786451134483,0.3058886175428288,0.4280804544456756,0.2871307613675615,0.28297443141916717,0.46730604954570165,0.4080664021139664,0.23504085527689147,0.16225167311968816,0.2799937095580197,0.13124723825489598,0.10876226870586535,0.4051165401024102,1,0,0,0,0,1
21,0.2582945937336335,0.2093861885995415,0.10853063437556487,0.8963158355951828,0.3168797864586281,0.5593843487209391,0.18966937286739619,0.08251460508510006,0.20969844823592992,0.18089793782077845,0.21616921046298798,0.09272388253503266,0.13801996858645138,0.11019716833702964,0.0684710222890512,0.13934281047252306,0.11249446607818869,0.1505535550712278,0.10433938144095897,0.08454460489423038,0.37406584528378106,0.3952186151264107,0.1827629315710756,0.24728508122874115,0.15173047552483757,0.3140473800996216,0.2319804371812841,0.05381978374895019,0.212333101916667,0.028965865969378224,0.17478702722547163,0.32521234193588533,0,1,0,0,0,0
22,0.4263947605703765,0.24787913774581777,0.10637312488704154,0.6943359860164535,0.28944532828324854,0.5941853775602424,0.22479424823973101,0.06244705312840376,0.5321936230988962,0.08599824967454,0.2098887195455441,0.1343256256037894,0.33110124655968676,0.09972581716777557,0.28277483780648255,0.2031079506069174,0.1721108410657656,0.13520641839603273,0.2219998394953344,0.1135299976744288,0.24944455665522117,0.3455090821725311,0.5653859439025545,0.14845491351953216,0.20577601753341443,0.4477769286720499,0.11496138132585812,0.11984660648541867,0.14415084786719495,0.15561209382416852,0.1727628472019424,0.15187214112949285,0,1,0,0,0,0
23,0.586417653379119,0.3703505047796107,0.3071457617928792,0.6086510574706463,0.2724037882292641,0.5104858071389513,0.6369975415064312,0.20163268898595055,0.7939393190766619,0.7769975375973892,0.7244532600214395,0.3514509125660921,0.5026432606530025,0.43206722626166216,0.19667276445158827,0.2239351338585776,0.21705080366097163,0.1180146245933226,0.09124041734455568,0.09461476693827585,0.879179596408439,0.39950259354836487,0.5076140262900887,0.4424864686616442,0.469622841759209,0.591786283157323,0.42530492350818594,0.19336087092020265,0.22380548725993715,0.12504270739851586,0.045719546214327236,0.1359257167681547,0,0,0,0,0,1
24,0.33535265184033347,0.39743572260833865,0.18229260798843305,0.7464178963221915,0.1688975460714845,0.39469326018818207,0.3129036852632817,0.11333105959754874,0.2954138809542191,0.6071420105607395,0.761122576222736,0.3725017399524239,0.4931438198630598,0.11855366216557647,0.08186106124142041,0.15346959363175894,0.13191604701800672,0.12302820682902177,0.09003176857496983,0.09517904704235612,0.32970382475532944,0.3822024765318875,0.22225767933946894,0.43405113716166555,0.2910874686132898,0.44358306248906654,0.5047751468702473,0.2491033557472388,0.272794221998903,0.12459399499810948,0.05522746298876661,0.09876832474460974,0,0,0,0,0,1
25,0.2095231924669701,0.3691717008262234,0.14615714802096524,0.6716851178284375,0.1654311598664701,0.5825175923139039,0.20444510499687274,0.07474723025975599,0.4078079209449548,0.5212528006629619,0.429709547804654,0.40136547311124265,0.3660472914472438,0.11013166390612278,0.1871243299998056,0.1746043720793945,0.21824161328502634,0.11687197953188669,0.1358023490425248,0.11025050350810221,0.35228879381575806,0.37579833065710716,0.5216830987026785,0.5411436143685613,0.4948918398867922,0.43401220870814194,0.3190737482479945,0.1621803641511328,0.233133752440423,0.06633427023875142,0.030630254788584714,0.4098093458206041,0,0,1,0,0,1
26,0.1573556646203519,0.18744952582686736,0.2379924995481657,0.5244338404627844,0.40613498770206724,0.5556907297985413,0.24043695543128915,0.1860209257038496,0.4440670115031267,0.5718595833163455,0.4677680466123635,0.25650794145449635,0.3910090431090856,0.1168879780653734,0.22603367986467132,0.3374468724055766,0.28777206566619384,0.19534887393790076,0.21639433564443836,0.2050276216427308,0.43170342079653334,0.4436430409765086,0.2825351682975966,0.4770298025310066,0.4540049873590294,0.5584379114454338,0.3671234306504042,0.15585235346006965,0.2097325411467783,0.15231166606686497,0.021411029806454124,0.42181116065650776,0,0,1,0,0,0
27,0.26404479215597343,0.49385976475436794,1.0,0.4523193081135648,0.5415816572754172,0.2736588624094868,0.39370576104928756,1.0,1.0,0.611609796892082,0.18885408842639528,0.07126143953795167,0.1412917039303605,0.14308039265227443,0.49941012437536864,0.33963611925655257,0.10571281430417145,0.06705123345652106,0.06566586333270913,0.050571081302846405,0.5090615302693671,0.5766658859806655,0.6121852474624294,0.5044283454821918,0.3497665950488813,0.3515297713859554,0.14328795514865958,0.0708837558169631,0.04903476236321164,0.030273281795942908,0.9024911487318977,0.8429518370246974,1,1,0,0,0,1
28,0.42346836850942976,0.6129053274968901,0.6377982107355866,0.33748597614337794,0.3917917538949002,0.3446613671322859,0.8752360958874419,0.5271693089676872,0.6541181193545897,0.4713855921476191,0.2269217026055379,0.11144654970031259,0.2433775880017357,0.21247765831017285,0.2768034104387165,0.19522746373182948,0.10556554422168213,0.05534445181464986,0.03830387099964413,0.06997512077612648,0.7014560878426763,0.42966307205414916,0.4770334315807191,0.078482780239666,0.1532491177206561,0.23358131312666308,0.13865445978588256,0.06691422323404661,0.1236762263485135,0.09443459959820878,0.6607482068012226,0.7544601812673993,0,1,0,0,0,0
29,0.2921316768442479,0.18586162538580073,0.2062511295861198,0.5650835706181945,0.5209079002985453,0.358969628707079,0.34192877180597103,0.13236442850384517,0.516958851231375,0.6024049433893925,0.5519284479803983,0.3646031350306958,0.42608750567868137,0.12999822202258968,0.2000108561095592,0.18281614335393925,0.2253674975831444,0.17046337534350423,0.16451241844052691,0.17897069341512323,0.6446264299223297,0.4861010524569141,0.42729371994059573,0.4013703342581528,0.7295177448163392,0.3911574334091391,0.25379104166045385,0.1837764173317769,0.21105583534384553,0.13421739546367706,0.2622756589431878,0.1573628085432845,0,0,1,0,0,0
30,0.3599408242490997,0.21489232428927063,0.1186630218687873,0.5465468421932014,0.26795581397670887,0.4864064998067969,0.2206389606207542,0.054569658829612844,0.3756633984405157,0.11376451769810392,0.5851011076999366,0.35360767448866165,0.9536986295788505,0.1503513844829361,0.1978968313122606,0.12165499335608955,0.25578102836078465,0.28764253450835464,0.5362217688100523,0.4302701611664714,0.26631901727841945,0.5347581717082852,0.4639269614555809,0.1362782356641093,0.19916647252206773,0.49000101278875985,0.4174991799123252,0.611540432185171,1.0,0.4423142626766948,0.31301922108840696,0.36673182585872377,0,0,0,0,0,1
31,0.29638628375204495,0.12780931861192046,0.00933038134827413,0.6358783824046603,0.4638687898767545,0.3169532095483057,0.07735275357472396,0.022311949215011062,0.08451478421987185,0.03621258394877597,0.27637076955611795,0.1860463606427955,0.22066897412965925,0.04955878086896304,0.05296063931143101,0.2194316340521002,0.2413142273741654,0.24106810069806375,0.11017672536435774,0.10071127375483215,0.3200271754099263,0.5539889741785946,0.22597307869668204,0.11122057862628672,0.2179596696953224,0.29236909705278474,0.21536993409477231,0.13677060168923025,0.2130695439046001,0.08219181202367017,0.1672059473846693,0.20468468394772965,0,0,1,1,0,0
32,0.3308172840706005,0.2159680965346497,0.18199891559732517,0.8159256329576112,0.27373176527756055,0.32851171019569164,0.27511595791455346,0.08706941128579754,0.2658769397050877,0.40269811816308754,0.4308799614966712,0.24182092513530068,0.30549166685340956,0.11418358084650443,0.04283002573059998,0.09551669068387449,0.11426532105781481,0.09614959411225876,0.055646481178396066,0.07095010552827763,0.3071004939314371,0.36072079211685754,0.10415917829884151,0.20476237972426398,0.19239298318276335,0.30981208164918844,0.1484060477738348,0.13200610616056668,0.32684983104026266,0.0687577727465299,0.013906155698881668,0.14940113628827492,1,0,0,0,0,1
33,0.11011225035230089,0.7516860078395008,0.25576088921019347,0.7033264903378227,0.20903706686813758,0.4775051188304583,0.19801710417943907,0.12187957268436511,0.3939924341851309,0.21824832813577077,0.3005028038882529,0.18522702483717163,0.3649757268202847,0.07344918259828004,0.1033469223739557,0.1406176540691127,0.1018575907337303,0.060583878202091025,0.11954274004161772,0.10332468922909509,0.37773819797653363,0.3175098219517381,0.21805834877763536,0.10480248011773637,0.2036576842432243,0.28157829317472455,0.1490844839411923,0.1392241584221174,0.1680046641325903,0.13944478104201496,0.36628146615380763,0.3902688919538671,0,0,0,0,0,1
34,0.5395845819092819,0.3914810959543387,0.15662841135008143,0.6610815749716952,0.2243195365726211,0.4263079912708676,0.30791857865631256,0.061302850604557035,0.15798409634833627,0.18508506524845436,0.4538525205825088,0.27564352270248366,0.4355034214691842,0.1241496121201913,0.09785559429908418,0.1687750057765211,0.12099999096502564,0.06538188192930919,0.10222120623309328,0.08832519383416483,0.2682470024421145,0.4671280060011997,0.06327225163019938,0.08091323048362704,0.1855849792480995,0.24747032989292062,0.1920496227596696,0.1270646587469694,0.1521903395687979,0.06763257515363273,0.49734420238462757,0.49283516691552975,1,1,0,0,0,0
35,0.11869165438337893,0.03601564263755112,0.09371046448581255,0.4812766996587068,0.6734370475642105,0.4358793169171156,0.05721416141837121,0.08033621951085346,0.33155562417972667,0.19916541903038043,0.2308030277617753,0.19284256287201224,0.45193747440773646,0.06663672178396637,0.21552909761424838,0.2868624050882951,0.18784253846640345,0.11718863514324523,0.22723488560800056,0.2977757886099666,0.3463028589265713,0.5280787692009867,0.413889176247394,0.22123610989543357,0.32640021399049124,0.3537947353398827,0.2018086660901202,0.1996254958614388,0.4477835781107962,0.25594828646528517,0.10925009664778211,0.19655239608296943,0,1,1,0,0,0
36,0.17008169061232864,0.07406464633608639,0.08980209651183813,0.6596484250399888,0.652486462289113,0.5924468500869966,0.08770072020856945,0.05222624404519599,0.2071458349417124,0.2598503215725243,0.3869639250060163,0.1892367062440919,0.5160113349535824,0.0351010171902342,0.15639449157760338,0.2597007288256788,0.22408633821523116,0.12051549322467547,0.26057851393756043,0.2865209016195629,0.35166449385799015,0.4987933215913551,0.32595922704263675,0.32024744181880727,0.2571294211039493,0.43648433399931874,0.3265402737601766,0.2792564851545292,0.17617456743622295,0.18733173284984767,0.23563313336281438,0.2610483102189109,0,0,1,1,1,0
37,0.3167468454897387,0.17681604749155672,0.18485676848002897,0.6179340618767255,0.36881325780394536,0.597427621010636,0.2147249521615546,0.09879748715522652,0.5189333745078359,0.5422282610241586,0.4347011252014499,0.20235776538169875,0.39538901259190296,0.10715589118778249,0.11839154584518864,0.21769576211083191,0.16248678634996072,0.2414597744717142,0.20375824106341633,0.1423749786091329,0.3225610987679256,0.4619404771575886,0.4786482889700505,0.5621016677285466,0.28443909468216366,0.4102208800213607,0.32313318223839205,0.21718598963642993,0.4041148696075762,0.14711389095149807,0.3157470525902996,0.29272642867931536,0,1,1,0,0,0
38,0.34495251361960144,0.22391820494521897,0.0719433399602386,0.904198008326099,0.3161038018751436,0.3738596051838197,0.20973365287557053,0.058618375452455074,0.17630201497722536,0.17364726675206543,0.24548059884344176,0.14598590378842174,0.2779732353306673,0.06848020362520238,0.047014650886960344,0.09258433174214774,0.19682782049312894,0.0880563188982596,0.09812590537196145,0.15165356887420417,0.3663355428655368,0.42238756825241003,0.2935375897069937,0.21278245841874172,0.15143710146428166,0.3292438150831868,0.145595383651925,0.11808765192771914,0.148623198689747,0.09383555715502671,0.1420964364085406,0.3117757783679857,1,1,0,0,0,0
39,0.17293249321044646,0.18820862708733907,0.23033390565696732,0.6602535452519853,0.21739724819192102,0.42898015010690843,0.1747016676884587,0.17016711958016573,0.5218164131861345,0.49367237434587996,0.4024163026595009,0.3196980793002793,0.4044687911895386,0.04103384707522717,0.13727064443162595,0.0709313064121936,0.14325403637480688,0.09199121892668752,0.13628791618738187,0.06732484719242128,0.2658416114283615,0.3377655988841088,0.33980737434007385,0.23031671168631312,0.32671084534872685,0.3453977958033717,0.24564607998091434,0.15792031354817584,0.11085753299605311,0.08020107782085213,0.06018584186475986,0.10235651124967461,1,0,0,0,0,1
40,0.49342641635755974,0.5095008871333093,0.28365037050424746,0.6976621024626606,0.1633659725018888,0.345585573951685,0.45084561031948034,0.1875832022267942,0.3244913147533391,0.2573338731592427,0.4866386885532812,0.2826513758608869,0.39066883152600174,0.07215780953183046,0.06479209740036683,0.056285547472070416,0.09091985074222314,0.09145582614738307,0.07595356389261101,0.04834204325562416,0.15864563632691284,0.3821571045594944,0.2356744966501791,0.0846891812395296,0.08850405115063029,0.26196701991510996,0.04087764291891571,0.12526344702271852,0.15043361857674914,0.07243174788285188,0.47653892472041676,0.4767908722985983,0,1,0,0,0,0
