,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_10,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
23,0.3703505047796107,0.3071457617928792,0.6086510574706463,0.5104858071389513,0.5152114728156687,0.20163268898595055,0.33969012462737264,0.9999999999999999,0.8819092587548047,0.44605485201638495,0.32767349856596145,0.49069693582514945,0.36228588949924156,0.09124041734455568,0,0,0,0,0,1
24,0.39743572260833865,0.18229260798843305,0.7464178963221915,0.39469326018818207,0.6114675335251045,0.11333105959754874,0.22824228128430063,0.3628552874768969,0.5623999919287306,0.41003072174464894,0.17827510572266067,0.3360023015339435,0.17640781349264406,0.09003176857496983,0,0,0,0,0,1
25,0.3691717008262234,0.14615714802096524,0.6716851178284375,0.5825175923139039,0.6872068685472565,0.07474723025975599,0.24037765950718015,0.3970368774664069,0.49686330296518255,0.40926267812842543,0.4368183292805117,0.236992002375777,0.2069048444536187,0.1358023490425248,0,0,1,0,0,1
26,0.18744952582686736,0.2379924995481657,0.5244338404627844,0.5556907297985413,0.5209447993995964,0.1860209257038496,0.37516787171467886,0.420914194015685,0.6832006618440831,0.37695075866843586,0.5095624101034402,0.4898658263455518,0.2812961563820812,0.21639433564443836,0,0,1,0,0,0
27,0.49385976475436794,1.0,0.4523193081135648,0.2736588624094868,0.8122814238017788,1.0,1.0,0.3512381987112243,0.5350424246093,0.05060253562568506,0.34267779063324494,0.1350996300222317,0.1714848000833696,0.06566586333270913,1,1,0,0,0,1
28,0.6129053274968901,0.6377982107355866,0.33748597614337794,0.3446613671322859,0.8789398738007884,0.5271693089676872,0.7024283553676145,0.22631000549477986,0.2390124802001674,0.27546262908902097,0.05585860006832855,0.09679538208350691,0.10989452546479542,0.03830387099964413,0,1,0,0,0,0
29,0.18586162538580073,0.2062511295861198,0.5650835706181945,0.358969628707079,0.4156628759950788,0.13236442850384517,0.33109715216024604,0.8116820270742794,0.8350858076818304,0.4486474499509605,0.31696773341525103,0.48277046117295735,0.4346570925261984,0.16451241844052691,0,0,1,0,0,0
30,0.21489232428927063,0.1186630218687873,0.5465468421932014,0.4864064998067969,0.24100219869222927,0.054569658829612844,0.21057445443347544,0.15388662021079969,0.505592380721773,0.96562914671436,0.12379886712391297,0.25395137906429033,0.18169156063433026,0.5362217688100523,0,0,0,0,0,1
31,0.12780931861192046,0.00933038134827413,0.6358783824046603,0.3169532095483057,0.12147609499935072,0.022311949215011062,0.013142608510952516,0.12436622708426992,0.1837949090468839,0.18749819708071302,0.16049532466115635,0.35800195506646815,0.21755951605565726,0.11017672536435774,0,0,1,1,0,0
32,0.2159680965346497,0.18199891559732517,0.8159256329576112,0.32851171019569164,0.3260711196603582,0.08706941128579754,0.22009044552895662,0.270724062140966,0.44799176730530577,0.2207854958749207,0.1272375451097707,0.22188045222254765,0.17562021151021182,0.055646481178396066,1,0,0,0,0,1
33,0.7516860078395008,0.25576088921019347,0.7033264903378227,0.4775051188304583,0.9553372758665467,0.12187957268436511,0.2574190839948423,0.34426669663819354,0.4688176599372458,0.31413164195465304,0.09093727839870003,0.19818661398161247,0.16273700707238528,0.11954274004161772,0,0,0,0,0,1
34,0.3914810959543387,0.15662841135008143,0.6610815749716952,0.4263079912708676,0.2816240830529029,0.061302850604557035,0.11662564688528655,0.2759456641190867,0.4963649020854142,0.3969343160445392,0.10506018942515008,0.14191555267749242,0.1405067908125127,0.10222120623309328,1,1,0,0,0,0
35,0.03601564263755112,0.09371046448581255,0.4812766996587068,0.4358793169171156,0.045481456374996974,0.08033621951085346,0.2063156979653581,0.22905895649133323,0.32895063409909486,0.30999935094905673,0.3053095312603174,0.2782577223063185,0.22505275730836527,0.22723488560800056,0,1,1,0,0,0
36,0.07406464633608639,0.08980209651183813,0.6596484250399888,0.5924468500869966,0.08746569357845413,0.05222624404519599,0.1407062835577948,0.2920100904141065,0.35431661571677897,0.3385810304044309,0.35733469799062345,0.2479871889526371,0.284556788507825,0.26057851393756043,0,0,1,1,1,0
37,0.17681604749155672,0.18485676848002897,0.6179340618767255,0.597427621010636,0.22199528568693178,0.09879748715522652,0.20472457565413704,0.3414428168240171,0.42109628015375744,0.3802555097213407,0.357384221843895,0.44040553193069,0.24471875795367787,0.20375824106341633,0,1,1,0,0,0
38,0.22391820494521897,0.0719433399602386,0.904198008326099,0.3738596051838197,0.22264675005117074,0.058618375452455074,0.03897580382051753,0.12395255757030821,0.34905616594529687,0.21013745456643396,0.1941026421334589,0.1938433967011347,0.13046336247928292,0.09812590537196145,1,1,0,0,0,0
39,0.18820862708733907,0.23033390565696732,0.6602535452519853,0.42898015010690843,0.46325939066073013,0.17016711958016573,0.2785708464970745,0.4437768494929816,0.532734041587215,0.5045577799573068,0.2363263923380139,0.17615293239347157,0.24948745748853174,0.13628791618738187,1,0,0,0,0,1
40,0.5095008871333093,0.28365037050424746,0.6976621024626606,0.345585573951685,0.6106466003904385,0.1875832022267942,0.2964470328518143,0.3255173210450071,0.5740649938961024,0.4423318236889172,0.0803743429117729,0.09251506514825922,0.12174563061266619,0.07595356389261101,0,1,0,0,0,0
41,0.24193360212487747,0.0714576179287909,0.9301572564767959,0.43433509545558546,0.19281144288352212,0.040267127281528814,0.025833048214962864,0.13390716319496476,0.2811122209106408,0.13903933248716316,0.18747003448008567,0.15258283253659563,0.23849008884070205,0.07258782969320102,1,0,0,0,1,0
42,0.05047947623528199,0.08301328393276719,0.6042275457637494,0.509227931378897,0.1283604886863089,0.05277634141242998,0.10928923005684031,0.4404222238873069,0.5869144546344218,0.38867874862978125,0.33153133496211784,0.20093463726092714,0.3944823771551336,0.16751336930907604,0,0,1,1,1,0
43,0.2802250333716672,0.23834267124525588,0.7819423669442422,0.4378219759898729,0.4162395099931552,0.1226937167878715,0.2960422285067574,0.7782309930565962,0.9295680862011559,0.4558753533721802,0.3649656778164717,0.4484474957413373,0.34556387692566687,0.12178980535972095,0,1,1,0,0,0
44,0.7231462247212461,0.21528781854328582,0.6117137439052744,0.317833100961524,0.7165139613655223,0.1441695180046868,0.28375857892493267,0.39899595384384834,0.44589121946790145,0.3173264149310564,0.09384052457962144,0.120957363877466,0.1553559940919831,0.1022884884918965,1,1,0,0,0,0
45,0.33250301898056184,0.1485631664558108,0.6089808065075832,0.5884191611795437,0.5848191195987332,0.158604072920907,0.3523440113227541,0.49654390828712713,0.45396047095856407,0.22516298390353662,0.31729717470005764,0.38778990872231867,0.2577763170288367,0.08827999795721334,0,1,1,0,0,0
46,0.014353226028839795,0.06393457437195016,0.36733523940163315,0.4872777687654189,0.0220309401555151,0.05688006777199567,0.11739524584362139,0.23671262300814222,0.25041516591502966,0.23858932383315068,0.5097009333451998,0.6481911510556946,0.3768044201906679,0.16471345458731249,0,0,1,1,1,0
47,0.18139641298138914,0.3016672691125972,0.5162063320881962,0.7060091891303332,0.26180944227167385,0.20796981065648623,0.43442787407407635,0.5239241470602926,0.7010240422934513,0.3872959095367219,0.7223197547062015,0.6777842167566519,0.3964443678441952,0.2260627151715008,0,1,1,0,0,0
48,0.4350074470712479,0.2950817820350624,0.7202553679736126,0.5323032240560869,0.5702470062351302,0.1489003553628992,0.3681760975390191,0.7456182251860731,0.9079935833409001,0.5261729792880633,0.30365155878122513,0.30732902448782623,0.33958471531094253,0.07850299406051675,0,0,0,0,0,1
49,0.1718402220636342,0.2804988252304357,0.6438735872446872,0.4561240382203334,0.41751602800416404,0.18124608055625852,0.3064211500856238,0.5532915605175083,0.5404098186991131,0.40616526279351517,0.26814223824849204,0.3562768357620429,0.2691344194090782,0.07531316648954409,1,0,0,0,0,1
50,0.3121966814698988,0.24577534791252487,0.7613959243477049,0.345357379688184,0.5164703836816981,0.1284477352491391,0.19322648479497812,0.5664509341125928,0.6298253579103483,0.41075729821727347,0.2810923670105105,0.24579289494198736,0.226544792107146,0.14506622438714373,0,0,0,0,0,1
51,0.10430748298082854,0.22359027652268226,0.6344670350278021,0.4251987024609489,0.28226234205840733,0.09451772963814598,0.22293812347885794,0.504344310405115,0.6714892500781904,0.5820310246350889,0.21851287763732463,0.3304072642680669,0.26573149786666084,0.18372434053253497,0,0,1,0,1,1
52,0.4161177955456968,0.169776793782758,0.7013644473472973,0.43739205639325934,0.5817576772654344,0.08102934219356822,0.2818911394036138,0.38845596683150996,0.5277379258855697,0.4480344573934113,0.23849036940488116,0.36334435979822394,0.15976796804700766,0.11681253946752981,0,0,0,0,0,1
53,0.3195937520360126,0.2772230254834629,0.6993994132238452,0.5049927019945342,0.5541122587546027,0.1826213239743435,0.37210006669269263,0.5520864553674009,0.9077514452616604,0.4094880430392892,0.30029757376183186,0.37692670975512177,0.2026521945637427,0.12553572485285044,1,0,0,0,0,1
54,0.3204846732758477,0.1710532260979578,0.5736308497972222,0.3029868383243643,0.7711159188398652,0.1564146853993157,0.3409844100314988,0.12726191368200213,0.05596618138159948,0.07971607627069754,0.17240832345248722,0.018803078610995394,0.06053011826054195,0.018072176840473762,1,0,0,0,0,1
55,0.06434936233978947,0.02794596060003618,0.5983293120511108,0.5747794406192607,0.043861599036889166,0.02633866194316392,0.10890266544244735,0.08811472850791746,0.18617391567541386,0.2821622771591761,0.2424529954036122,0.5228843829785479,0.3352228432631974,0.38705781167290443,0,0,1,1,1,0
56,0.07292220651493733,0.12495481655521423,0.49147335496452094,0.5076095167033989,0.23868025644806662,0.10059080457240932,0.313397332233458,0.35805203806383923,0.6505907160224784,0.3914173830265967,0.5432400658021285,0.5728736589852628,0.3369834242849957,0.14169886892848543,0,0,1,1,1,0
57,0.23711383943114378,0.11396394361106099,0.4904689652432688,0.6633623281750335,0.1393649542984543,0.06117082723642081,0.2697856949322674,0.3043577351516059,0.6223836476083819,0.35854655858766504,0.4398112925869251,0.3907647857057419,0.3381097151606368,0.1793834188952901,0,0,1,0,1,0
58,0.44726518997986336,0.2553768299295138,0.8330718350951027,0.15968525233412853,0.6051729791949574,0.19247906879517673,0.23065705982013862,0.21921674409311154,0.21450205312913007,0.2956138579588069,0.11071882796418203,0.07771182980197736,0.12007823913840757,0.13562482115483915,1,1,0,0,0,0
59,0.6756940624947916,0.5897004337610701,0.5800181571115937,0.39586832027967234,0.691148668129527,0.5023269118634,0.5685393917873554,0.41328550377141704,0.5676523704309047,0.21788099290370977,0.32584685789094414,0.3812616778099956,0.20582765344711149,0.13730930951379244,0,1,0,0,1,0
60,0.2852493443092406,0.15894406289535523,0.7157076307773556,0.5116273800230561,0.48729974623702293,0.06919124685069261,0.30664738158369703,0.3584298041860231,0.5361320459658785,0.3409013875266832,0.26808266607716535,0.31024512573882124,0.26344384478028315,0.09063487701532655,0,0,0,0,1,1
61,0.18228127353251788,0.24179920477137196,0.7262863799463231,0.2201825995256848,0.31765490436018934,0.1798818390855182,0.24019173193009008,0.7281332733902791,0.6019572828071875,0.5120885738187272,0.3699338533577173,0.4044255033058772,0.533775699773339,0.15825760026069846,0,1,1,0,0,0
62,0.06727667498496193,0.07570486173865898,0.6195775024741108,0.3837888629569124,0.033706678170001385,0.03671349828919718,0.057818033974734465,0.17846327239122828,0.2487020390044089,0.2376427912075233,0.1717788681000353,0.2964493270694214,0.3110586933823397,0.13453614556962537,0,0,1,1,0,0
63,0.1059635661698417,0.05498825230435589,0.4280259340572028,0.42635290824364813,0.13849340062197238,0.10428745888022184,0.15335060910403797,0.034515647634746904,0.11679530252126269,0.17599196619165747,0.2247672378896235,0.49111661517775024,0.2802981263890754,0.1741791767083411,0,0,1,1,1,0
64,0.01789418340553129,0.06780905476233523,0.616156207243449,0.6285057546863543,0.06186050299211419,0.06426237444027594,0.09453784788241142,0.22866401918177715,0.5024708173169081,0.25652656781861194,0.2666471920692932,0.26324928747313847,0.30234897782088777,0.12322543042406467,0,0,1,1,1,0
65,0.21088317871001272,0.2084425266582326,0.6234655546506858,0.6096103472663511,0.3412044607701805,0.13244144213525794,0.36611294864956867,0.5752207278085818,0.8946194900975615,0.4290749581722725,0.301923965812751,0.47406649700759346,0.23965545920402104,0.2024644761832963,1,0,0,0,0,1
66,0.16075976793622943,0.23273992409181288,0.5505185058823665,0.5447871346560713,0.20138612248850585,0.17126731431463366,0.211185411863415,0.5311594610120386,0.4856139713671721,0.35291784457393416,0.5002088614681454,0.5325442261607691,0.450133571684807,0.20487934183359555,0,0,1,0,0,0
67,0.08857696544346816,0.07921787457075735,0.34590755763480807,0.46335747553779555,0.30192292032106627,0.04873862673693247,0.255599303124613,0.12383704230980563,0.26234853758689214,0.22490156060693467,0.1707223592302414,0.29435402376601894,0.189528500970975,0.0857370528263007,0,0,1,1,1,0
68,0.3601882449912196,0.29315018977046825,0.5151013655222858,0.5705329819917028,0.6502120560523461,0.21954385926308956,0.3943454775617482,0.564151556021779,0.6363812464057628,0.2625807707840535,0.3755465567284973,0.37463961195642764,0.2987827240607396,0.16597641554171538,0,1,1,0,0,0
69,0.5656152886933306,0.3049995481655523,0.6264098810206773,0.44913443589796553,0.6688228082956065,0.1800138624536543,0.3381511473526061,0.3710912133473201,0.45227761130784816,0.2020243177753418,0.12577049067372537,0.13094614493064466,0.16945567283855364,0.015714865893488125,1,0,0,0,0,1
70,0.2834144708033898,0.09165461774805728,0.9003352172018184,0.5163627117740018,0.2584706874049489,0.056076925615833995,0.06223101913318328,0.18035054198511402,0.3787644904506795,0.2895560491547915,0.29068276885710426,0.23746942630760537,0.23300994222248061,0.14155863000351002,0,0,0,0,1,0
71,0.2999480295943429,0.2570712091089826,0.6857882862093581,0.645935946391593,0.3601937666304987,0.14046186174952968,0.17389031096681457,0.2624381837254608,0.3385070169597546,0.2378591415219523,0.272801069141041,0.3421459123024826,0.18192202940781554,0.16355668611367133,1,0,0,0,0,1
72,0.2543958932773326,0.22403081510934397,0.5584638195599061,0.38847346259128024,0.45504125574157994,0.11846896900751436,0.318400166746441,0.5237134097607271,0.725691859115994,0.33316686378584204,0.36058676435545783,0.3526327403514995,0.2721796133335204,0.08618289911957513,0,0,0,0,0,1
73,0.17933274847687317,0.12781266943791803,0.5786268596726343,0.42152333105874323,0.08344026005753133,0.04397478353668599,0.10964034487212039,0.31762637993905785,0.5671156310219234,0.5594837160330007,0.27934180645791046,0.45348364797254653,0.6669816406570966,0.40751080771946374,1,1,1,0,0,0
74,0.11996678742588915,0.041218597505873866,0.03692897110869353,0.5316356856525765,0.08291424660127081,0.03271979140307835,0.12208138567822234,0.12621759328637783,0.2364619590988427,0.2718838343045058,0.18216452254699025,0.4504963971507175,0.23919953184777842,0.30243537457978986,1,0,1,0,0,0
75,0.19526023839719026,0.22298030001807345,0.7424948852795366,0.5679701077546145,0.35708830643475126,0.10977743060521711,0.2915836440216488,0.7717621384684549,0.8116508772460826,0.5260611982922748,0.4121073619719967,0.4275109611585213,0.33879911740480145,0.14842466291993653,0,0,1,0,1,1
76,0.15866428481600506,0.15333001988071582,0.46897288467897313,0.4892366701363692,0.08455171108435802,0.057914250822395597,0.18385273417975495,0.2889130326190119,0.4129523694219963,0.6178712571395605,0.27085959054539394,0.35839791789545755,0.3580893537455184,0.5572357205565134,0,1,1,0,0,0
77,0.1927677801666992,0.2107016988975241,0.6554163692086232,0.42218345014085684,0.29428362029311494,0.15233296293443938,0.31328252489649694,0.5299559168789648,0.6002159064539885,0.3543006836669935,0.45829373817528285,0.41173225488457277,0.33962880498934844,0.16488125491950853,0,1,1,0,0,0
78,0.5381876419526932,0.372085667811314,0.5064286223379206,0.5138906740934742,0.6729384784345488,0.259480928124278,0.554550327388456,0.9945957590289224,0.9559792971942249,0.49754442393122955,0.3980512004869128,0.3305361584181285,0.2527170264317623,0.09730554819233644,0,0,0,0,0,1
79,0.34146071688856366,0.3394971082595337,0.700296425946676,0.31681885967436396,0.5278049832622078,0.19612071336626585,0.294116760164899,0.6193038488435983,0.7651361522241391,0.6053698148041308,0.30546097376814796,0.595397138343638,0.528936857568294,0.24214236439584988,0,0,0,0,0,1
80,0.4074343438016579,0.20891695282848377,0.7727667862730367,0.41295842633385865,0.6410013183349804,0.12154951426402477,0.2527724390609128,0.539407875018732,0.7707376131238839,0.5786072809092483,0.19398852194983307,0.3493000532075051,0.1981370106797226,0.09779354722606592,0,0,0,0,0,1
81,0.37703544442272696,0.22512651364540037,0.4613970693907785,0.37710024445661394,0.9085000693281334,0.2508994091954276,0.4388109990282931,0.06154309655826962,0.011527790389135983,0.0951490653666417,0.0,0.0,0.0,0.0,1,0,0,0,0,0
82,0.19194201133045755,0.04584990059642158,0.6398940718315898,0.6091020234895715,0.10536335645004744,0.04907968710461752,0.17433438957063968,0.2712064164044158,0.30143567702815854,0.4929217388795938,0.34605043681474057,0.532207039064208,0.6458857315780299,0.5176899649726938,0,0,1,0,1,0
83,0.7828091595188419,0.3727973070666908,0.6759604282461094,0.4212766887528502,0.749151005478023,0.349564872982518,0.34651237227407966,0.38063214945801493,0.4377594156401019,0.3618729446720129,0.4264176023564741,0.46186589233935665,0.32904026790491864,0.16136393298038518,1,0,0,0,0,0
84,0.8192960207033126,0.37441261521778446,0.5070851526470941,0.5061436994220349,0.8627435013128327,0.3297613677620939,0.5065374724969868,0.4857510365153105,0.5151770130250108,0.42649317775341833,0.3997386001831664,0.38562654930768375,0.27325780637817326,0.12159120110180777,0,0,1,0,0,0
85,0.2895175843306954,0.06538044460509673,0.0,0.44715508126262415,0.5940870805372821,0.062183006392131424,0.2548769215335613,0.18834919326639687,0.1926773409203264,0.13340520971557146,0.3347087566785428,0.63242069400735,0.41899523631065594,0.2324829017946529,0,0,1,1,0,0
86,0.13076844987280128,0.2647975781673595,0.7591939831491721,0.5102818760616398,0.2779772031490379,0.20377806871816306,0.2587303588255143,0.5213359808182226,0.5701806955416326,0.5378018086886286,0.2934489272702739,0.5058352959615917,0.34345458662920386,0.2573335635521466,0,0,1,0,1,0
87,0.07778742437396874,0.12730435568407739,0.5067127799659525,0.449338366975277,0.09386809167160032,0.09397863421825664,0.22467170691224014,0.2657475398371546,0.5717525752393635,0.6475292794092194,0.34812397901911185,0.5380413038725989,0.35950523364523446,0.4530657607069987,0,0,1,1,0,0
88,0.2924948976576953,0.26079884330381375,0.6851789597166835,0.43655387359762293,0.5492350795952997,0.13832748396466177,0.2734164309965983,0.4549037789100353,0.7061714942946216,0.36300698090347894,0.2238219782554397,0.30335496005312507,0.17207399851297542,0.08240536507110435,0,0,0,0,0,1
89,0.4996901472898873,0.27043421290439196,0.5232188095524632,0.3287266699939984,0.6812226401473719,0.143784449847623,0.4034231267428873,0.29219429042409695,0.5788613456823752,0.35868358045347026,0.13683727753741562,0.37176991259945474,0.1352050069842059,0.08342351587901839,0,1,0,0,0,1
90,0.29931771796888135,0.06872401951924823,0.5585045503778057,0.18737576396451638,0.22578302275063222,0.03485416918794626,0.0827379188996853,0.14376030271242313,0.23287226207411427,0.18584131425604333,0.5064754232495111,0.9059248000593945,0.6740309790113092,0.14516836371978475,0,0,0,0,1,0
91,1.0,0.25222528465570226,0.599749586090297,0.2918813173265819,0.6039272736876625,0.1451486913183634,0.233462300977326,0.1887456915929866,0.4326543378027987,0.35503266889747875,0.03248477679814652,0.0965850268306063,0.09988015623778768,0.04177336579094348,1,0,0,0,0,1
92,0.43934083949629615,0.21055485270197005,0.5749222247018506,0.5496259358621722,0.7261362660967822,0.19780401131000191,0.28059280889792904,0.31047379989010426,0.46626512101859396,0.2564941152714475,0.5579113278995858,0.4831128040355212,0.33999054075990576,0.11014511080901646,0,0,1,0,1,0
93,0.15134751837525057,0.24832821254292425,0.547830856106643,0.4056900981536116,0.3248474230842876,0.17235650710175698,0.25809057085355763,0.7288107547829562,0.5849450649232724,0.323838559395373,0.27499734437308543,0.358260774519792,0.32717547491597915,0.1486419116592048,0,1,1,0,0,0
94,0.20338762195242055,0.0807654075546721,0.9036949371569982,0.5039493849883868,0.1706682571787631,0.05260031025491513,0.04970819372829806,0.22427287826564757,0.32469505735645743,0.2730034471816766,0.1889693870813081,0.1996034184790903,0.2248974413957991,0.16556866884077528,1,0,0,0,0,1
