,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_9,Mean_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_Centroid,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_4,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_MFCC_12,BH_LowPeakAmp,BH_HighPeakAmp,BHSUM1,BHSUM2,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
24,0.33535265184033347,0.39743572260833865,0.5074050851785177,0.3129036852632817,0.6114675335251045,0.11333105959754874,0.22824228128430063,0.2954138809542191,0.5435513502172322,0.3628552874768969,0.5623999919287306,0.761122576222736,0.5911197745867851,0.41003072174464894,0.11855366216557647,0.3360023015339435,0.13191604701800672,0.12302820682902177,0.12320955065574161,0.09517904704235612,0.06488611299901403,0.3822024765318875,0.23597372710099263,0.455478104888833,0.44358306248906654,0.272794221998903,0.12459399499810948,0.10662297100900962,0.018426895159499367,0.029582267883113966,0.08830456658243868,0.05522746298876661,0,0,0,0,0,1
25,0.2095231924669701,0.3691717008262234,0.7852543074054084,0.20444510499687274,0.6872068685472565,0.07474723025975599,0.24037765950718015,0.4078079209449548,0.30109153434009006,0.3970368774664069,0.49686330296518255,0.429709547804654,0.44262442245191824,0.40926267812842543,0.11013166390612278,0.236992002375777,0.21824161328502634,0.11687197953188669,0.138010319868135,0.11025050350810221,0.05869948483242836,0.37579833065710716,0.4126198738203864,0.34738197514935043,0.43401220870814194,0.233133752440423,0.06633427023875142,0.0626655220909207,0.14146595659895667,0.2280226075868375,0.39822397065835974,0.030630254788584714,0,0,1,0,0,1
26,0.1573556646203519,0.18744952582686736,0.7010416633000333,0.24043695543128915,0.5209447993995964,0.1860209257038496,0.37516787171467886,0.4440670115031267,0.34665042755599684,0.420914194015685,0.6832006618440831,0.4677680466123635,0.4082683267319114,0.37695075866843586,0.1168879780653734,0.4898658263455518,0.28777206566619384,0.19534887393790076,0.14111464131291657,0.2050276216427308,0.0826931512387615,0.4436430409765086,0.27829850892160846,0.3551812398050971,0.5584379114454338,0.2097325411467783,0.15231166606686497,0.08651374925963516,0.17346216812539997,0.0,0.36593825064285107,0.021411029806454124,0,0,1,0,0,0
27,0.26404479215597343,0.49385976475436794,0.4795376023321881,0.39370576104928756,0.8122814238017788,1.0,1.0,1.0,0.36842482332291104,0.3512381987112243,0.5350424246093,0.18885408842639528,0.11187669691962143,0.05060253562568506,0.14308039265227443,0.1350996300222317,0.10571281430417145,0.06705123345652106,0.07693019755858675,0.050571081302846405,0.03203453745564992,0.5766658859806655,0.42136936117586316,0.2321422015220892,0.3515297713859554,0.04903476236321164,0.030273281795942908,0.06736732792877888,0.407967805481651,0.9091776955417857,0.7034996947292895,0.9024911487318977,1,1,0,0,0,1
28,0.42346836850942976,0.6129053274968901,0.7936953999398852,0.8752360958874419,0.8789398738007884,0.5271693089676872,0.7024283553676145,0.6541181193545897,0.32571425647218966,0.22631000549477986,0.2390124802001674,0.2269217026055379,0.18624070701778173,0.27546262908902097,0.21247765831017285,0.09679538208350691,0.10556554422168213,0.05534445181464986,0.029925825947779552,0.06997512077612648,0.039247671779301746,0.42966307205414916,0.44182308079702687,0.20531157721376908,0.23358131312666308,0.1236762263485135,0.09443459959820878,0.06307516888145552,0.6016159816531782,0.6362439504738654,0.7597597497225825,0.6607482068012226,0,1,0,0,0,0
29,0.2921316768442479,0.18586162538580073,0.42244747243939246,0.34192877180597103,0.4156628759950788,0.13236442850384517,0.33109715216024604,0.516958851231375,0.6922978512176776,0.8116820270742794,0.8350858076818304,0.5519284479803983,0.4673421979254071,0.4486474499509605,0.12999822202258968,0.48277046117295735,0.2253674975831444,0.17046337534350423,0.12548732710637583,0.17897069341512323,0.09945791690762064,0.4861010524569141,0.3455277210533809,0.39125611694176515,0.3911574334091391,0.21105583534384553,0.13421739546367706,0.09413004850531105,0.015508594442529494,0.15064426177062512,0.030252438823303966,0.2622756589431878,0,0,1,0,0,0
30,0.3599408242490997,0.21489232428927063,0.5200104069370961,0.2206389606207542,0.24100219869222927,0.054569658829612844,0.21057445443347544,0.3756633984405157,0.23557900446746127,0.15388662021079969,0.505592380721773,0.5851011076999366,0.96317249313904,0.96562914671436,0.1503513844829361,0.25395137906429033,0.25578102836078465,0.28764253450835464,0.19868791954325027,0.4302701611664714,0.14675096442590263,0.5347581717082852,0.16720711263729843,0.20631336574722414,0.49000101278875985,1.0,0.4423142626766948,0.5054884842285985,0.07588645339195375,0.12187540415258986,0.07804457398023985,0.31301922108840696,0,0,0,0,0,1
31,0.29638628375204495,0.12780931861192046,0.6887676182657905,0.07735275357472396,0.12147609499935072,0.022311949215011062,0.013142608510952516,0.08451478421987185,0.13205365047361234,0.12436622708426992,0.1837949090468839,0.27637076955611795,0.24911604456967407,0.18749819708071302,0.04955878086896304,0.35800195506646815,0.2413142273741654,0.24106810069806375,0.1598199995222283,0.10071127375483215,0.09046261473585344,0.5539889741785946,0.21879986995297485,0.16871220346272664,0.29236909705278474,0.2130695439046001,0.08219181202367017,0.09163302953370715,0.019906376659099313,0.006924764655565564,0.1602047319188381,0.1672059473846693,0,0,1,1,0,0
32,0.3308172840706005,0.2159680965346497,0.34127675665543017,0.27511595791455346,0.3260711196603582,0.08706941128579754,0.22009044552895662,0.2658769397050877,0.39708310091959087,0.270724062140966,0.44799176730530577,0.4308799614966712,0.36440948113190264,0.2207854958749207,0.11418358084650443,0.22188045222254765,0.11426532105781481,0.09614959411225876,0.048931583096438205,0.07095010552827763,0.04048083057468016,0.36072079211685754,0.08012022974974449,0.17832884888728046,0.30981208164918844,0.32684983104026266,0.0687577727465299,0.06001716863618929,0.18695203664860216,0.014180792626895406,0.2636402529513216,0.013906155698881668,1,0,0,0,0,1
33,0.11011225035230089,0.7516860078395008,0.4743622519060531,0.19801710417943907,0.9553372758665467,0.12187957268436511,0.2574190839948423,0.3939924341851309,0.3623853070164217,0.34426669663819354,0.4688176599372458,0.3005028038882529,0.2424108075230561,0.31413164195465304,0.07344918259828004,0.19818661398161247,0.1018575907337303,0.060583878202091025,0.06613972432574473,0.10332468922909509,0.06843918697108609,0.3175098219517381,0.1845010295389493,0.2514489218972092,0.28157829317472455,0.1680046641325903,0.13944478104201496,0.14820081564067977,0.23011536202255442,0.3508736502721578,0.3253205342460259,0.36628146615380763,0,0,0,0,0,1
34,0.5395845819092819,0.3914810959543387,0.40977444095032783,0.30791857865631256,0.2816240830529029,0.061302850604557035,0.11662564688528655,0.15798409634833627,0.24345667893128908,0.2759456641190867,0.4963649020854142,0.4538525205825088,0.36607479820167743,0.3969343160445392,0.1241496121201913,0.14191555267749242,0.12099999096502564,0.06538188192930919,0.06913236664198179,0.08832519383416483,0.07114819471746305,0.4671280060011997,0.11570572823146673,0.13912272696279745,0.24747032989292062,0.1521903395687979,0.06763257515363273,0.07564114941149151,0.33108543896184817,0.3996345893355902,0.4305202748773347,0.49734420238462757,1,1,0,0,0,0
35,0.11869165438337893,0.03601564263755112,0.472212185165913,0.05721416141837121,0.045481456374996974,0.08033621951085346,0.2063156979653581,0.33155562417972667,0.21389979172317097,0.22905895649133323,0.32895063409909486,0.2308030277617753,0.3235221914033731,0.30999935094905673,0.06663672178396637,0.2782577223063185,0.18784253846640345,0.11718863514324523,0.10269702109361935,0.2977757886099666,0.2776566829605046,0.5280787692009867,0.3980852063009059,0.2339359799432495,0.3537947353398827,0.4477835781107962,0.25594828646528517,0.5429307227265254,0.03090646236267878,0.07743223282819459,0.09350085342103738,0.10925009664778211,0,1,1,0,0,0
36,0.17008169061232864,0.07406464633608639,0.15897517525346708,0.08770072020856945,0.08746569357845413,0.05222624404519599,0.1407062835577948,0.2071458349417124,0.19451213583538463,0.2920100904141065,0.35431661571677897,0.3869639250060163,0.2635945933072208,0.3385810304044309,0.0351010171902342,0.2479871889526371,0.22408633821523116,0.12051549322467547,0.11460488282649721,0.2865209016195629,0.1599226770019263,0.4987933215913551,0.5050223226143703,0.2763153063846973,0.43648433399931874,0.17617456743622295,0.18733173284984767,0.20054689151144012,0.11559348477635432,0.16196620660393843,0.21145177391250095,0.23563313336281438,0,0,1,1,1,0
37,0.3167468454897387,0.17681604749155672,0.37653429602888083,0.2147249521615546,0.22199528568693178,0.09879748715522652,0.20472457565413704,0.5189333745078359,0.4221530809106866,0.3414428168240171,0.42109628015375744,0.4347011252014499,0.4036699264622362,0.3802555097213407,0.10715589118778249,0.44040553193069,0.16248678634996072,0.2414597744717142,0.13445629583621987,0.1423749786091329,0.13917689184296428,0.4619404771575886,0.343160525202986,0.3089757105617883,0.4102208800213607,0.4041148696075762,0.14711389095149807,0.11856795831517754,0.03838581999871132,0.2930336005372819,0.24195154885891146,0.3157470525902996,0,1,1,0,0,0
38,0.34495251361960144,0.22391820494521897,0.38293747111428555,0.20973365287557053,0.22264675005117074,0.058618375452455074,0.03897580382051753,0.17630201497722536,0.19593271686121194,0.12395255757030821,0.34905616594529687,0.24548059884344176,0.21664327772505587,0.21013745456643396,0.06848020362520238,0.1938433967011347,0.19682782049312894,0.0880563188982596,0.06671723083538376,0.15165356887420417,0.05463625475596688,0.42238756825241003,0.2029636697060555,0.22398627916856795,0.3292438150831868,0.148623198689747,0.09383555715502671,0.11146828368431626,0.2040595971431306,0.06956359461538288,0.4392767535239827,0.1420964364085406,1,1,0,0,0,0
39,0.17293249321044646,0.18820862708733907,0.5079609836817933,0.1747016676884587,0.46325939066073013,0.17016711958016573,0.2785708464970745,0.5218164131861345,0.34312558529882864,0.4437768494929816,0.532734041587215,0.4024163026595009,0.44040216766023854,0.5045577799573068,0.04103384707522717,0.17615293239347157,0.14325403637480688,0.09199121892668752,0.082952509495712,0.06732484719242128,0.06842454672967976,0.3377655988841088,0.07051119955631018,0.24465144577491754,0.3453977958033717,0.11085753299605311,0.08020107782085213,0.11622488304192748,0.03097214758781958,0.041503776628692396,0.13489678730430366,0.06018584186475986,1,0,0,0,0,1
40,0.49342641635755974,0.5095008871333093,0.5245999631555642,0.45084561031948034,0.6106466003904385,0.1875832022267942,0.2964470328518143,0.3244913147533391,0.28382553873079075,0.3255173210450071,0.5740649938961024,0.4866386885532812,0.3439072112442795,0.4423318236889172,0.07215780953183046,0.09251506514825922,0.09091985074222314,0.09145582614738307,0.06748226272664294,0.04834204325562416,0.07570130979482827,0.3821571045594944,0.14109464745993938,0.0761962456532343,0.26196701991510996,0.15043361857674914,0.07243174788285188,0.07613950951972175,0.43511331952483934,0.42179236143096677,0.401453266842253,0.47653892472041676,0,1,0,0,0,0
