,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_9,Std_Acc1298_Mean_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Std_Mem40_MFCC_11,BHSUM1,BHSUM2,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.32707560566057087,0.3204028539783118,0.19532803180914515,0.6455731816891255,0.5240044122904869,0.34461020181940916,0.4749835483239098,0.3045930583703742,0.5136644792712113,0.495439914437627,0.4996418374244578,0.2249511774543717,0.29878318336181997,0.23867346291692088,0.29365950391760826,0.6687342277293384,0.22040097216324395,0.23577497709971892,0.1547824944459043,0.20219558239324953,0.1667084140923096,0.23626662454311298,0.5743398161959792,0.5860169698618146,0.396111067967867,0.19087826238531147,0.29552036147027577,0.22390275733150078,0.1232136918780778,0.16362955733518725,0.0,0.24421345765679908,0,1,1,0,0,0
11,0.3585586169288001,0.2053967402585793,0.16505512380263876,0.5996215282118751,0.5362368680517804,0.26089137421740016,0.25563813795638274,0.23333881505883936,0.46466702694356526,0.37569864850342616,0.43263214181220144,0.3754661514329936,0.34365851720716845,0.20548780443359843,0.3886454522757359,0.5661444890717363,0.1740370976048283,0.17563410088758333,0.13535032607916675,0.18016061244625042,0.16371962266812254,0.2555214764305554,0.5235752768554545,0.2366441492650856,0.4265615697237969,0.2366718255624165,0.25750921511393754,0.11816774738594131,0.11160866812137558,0.3187522004001943,0.321139303524098,0.3921009647085701,0,0,1,0,0,0
12,0.553228479949895,0.4665427255826216,0.26301283209831916,0.6043988815967041,0.37340582344541656,0.46546033279457033,0.589480611232038,0.2307864295227104,0.4171580328881341,0.34739346921647996,0.32757448268208267,0.17511712217062952,0.2922132291375942,0.20424539682331422,0.11528981899232041,0.10090951633138778,0.09948139247025237,0.05000868631352854,0.024596282936384703,0.04126295453870915,0.020148199307884418,0.047025682204114946,0.42059170237368876,0.20756100204207834,0.08563071108695089,0.06335669802500571,0.06287373471978763,0.015849848846409678,0.029182250121858433,0.6871615840207496,0.7871607245663366,0.7868677983194946,1,0,0,0,0,0
13,0.11762800265642971,0.03858234430469506,0.19580245797939644,0.5707035588639771,0.603206470289929,0.08482112446665555,0.09748195817862887,0.2965195504906635,0.47694155794024556,0.3928827662438016,0.5140046611580251,0.31177740035526186,0.31885770395888124,0.3599818650036116,0.26229429155330913,0.29582750770131805,0.2266224555253386,0.19568921949524623,0.14907192852535772,0.16401302671447804,0.14392080472824045,0.16768684648158633,0.45525437688293685,0.4684678462980159,0.378681197311313,0.30115097957394216,0.49077337915639035,0.17755109117445866,0.1492139560945166,0.03585036833028062,0.06187126793546431,0.09524996209353533,0,0,1,0,1,0
14,0.2493534401304458,0.11570612326531726,0.1503930959696368,0.6045707548988566,0.5354939333011027,0.27739486379202505,0.22137023204016187,0.20635850249457738,0.4315009650274068,0.39425422054827475,0.5567400143265029,0.1652227658491487,0.34392335257124573,0.23985354969958445,0.3431374187083756,0.42001036412233683,0.18276849685131147,0.10822199058719481,0.1084696973316452,0.23177100899476466,0.12689352947327717,0.18817820018341297,0.5004893691308114,0.3659846281016322,0.7311011018784569,0.233151275374108,0.22195671101939685,0.23136744350260224,0.15687623282023716,0.1075421919773966,0.09428818560824134,0.10592191005343714,0,0,0,0,1,0
15,0.384383216979553,0.685300254094374,0.29967919754202055,0.5524991733490057,0.46154214806198307,0.6341055604064875,0.8487150085504699,0.4095708720915353,0.6153620010808307,0.2567618326314012,0.463228305941463,0.1717436920232271,0.1892859834864964,0.08272998754312345,0.20254796104398903,0.024965763944912255,0.07658315338676015,0.02964796740263432,0.04206242086906668,0.007940683659675735,0.011431498959556877,8.687982939960259e-05,0.3654014512117341,0.07628363001196349,0.05618544692086666,0.06419127706439465,0.045605704356898175,0.016987835209487198,0.005033778705066105,0.7160965680441729,0.7304631027970842,0.764931130015814,1,0,0,0,0,1
16,0.14232955925943924,0.05432498321946814,0.0713333634556299,0.6735421206431402,0.5355581004050749,0.06413757655699431,0.07576574573962114,0.10041714558217545,0.2120052497490929,0.2191635152216076,0.46884994501447763,0.26958744948944074,0.30911787414616065,0.3905099593055929,0.20553062312718373,0.23851979662204253,0.20060082579665892,0.18742616633500742,0.1317879410429756,0.21334797534601646,0.172615472163384,0.19564898793774488,0.47024441233357145,0.4675222429286931,0.30411672836150583,0.16732253310584894,0.21840107704640738,0.21096880152067765,0.12277181266143398,0.28752378660463207,0.09857573153332054,0.3402747203467002,0,0,1,1,1,0
17,0.3433219409214356,0.32139377658180185,0.26488794505693125,0.6389889970707929,0.5893578055973366,0.36573342993912594,0.5212089065742879,0.3782370005880843,0.3489594688489153,0.37783463740897494,0.7930405480391858,0.3478138926111752,0.45289699330373967,0.18013889891124418,0.2455134756844775,0.18187814548241973,0.21363558334312122,0.15482564199753626,0.13416903561787824,0.17975948605456218,0.09958584932502923,0.12375022487834632,0.320589714649184,0.4225582714795399,0.3166066975572295,0.2652059772762087,0.1925297165849037,0.11719683381301087,0.14870146731232659,0.8320754843108681,0.05716041863091116,0.7818498296327177,0,1,1,0,0,0
18,0.3338084670996863,0.2322410457112294,0.2701066329296946,0.6986583600412681,0.49793732839059485,0.48993999294034596,0.5463254988874485,0.3055645446701301,0.4364437582027329,0.6116215400203672,0.7871908956082205,0.45130210767968254,0.6687011455148095,0.25896891466274224,0.20113157845742713,0.24954997889853203,0.25995789701936195,0.15443159922928712,0.1445934163063472,0.32008716854233726,0.32624599852951786,0.15372288844717663,0.38603122283083086,0.4411005973238363,0.34730743012951604,0.1611688332268101,0.3795476251663707,0.31111160147150146,0.13616029738015734,0.10368731366231265,0.1867657897444883,0.2190377221180058,0,0,0,0,1,1
19,0.10942114669215112,0.00916982201272442,0.1263893909271644,0.5446590867930965,0.5058593589425582,0.05121964813197838,0.04858691657074441,0.14461399875793318,0.1698405002702077,0.18045063532108918,0.46288931263052757,0.15778122305670678,0.26577247382713576,0.28368950961890993,0.11642168387696425,0.3026503156607343,0.4541899693714369,0.12814602482706342,0.12287152719715248,0.2906790278351137,0.18525724115177497,0.14580980337953764,0.5261943199475934,0.37379701189335296,0.28950411155117217,0.11274476143188411,0.20904212678309103,0.16728714768919417,0.1423648282365375,0.1513167863238722,0.1021473885630213,0.16945635848443086,0,0,1,1,1,0
20,0.4353953058943583,0.277947729590252,0.14585215976866084,0.8658458655181962,0.3863719899361919,0.2622537636006713,0.28711311050024096,0.16728473366904245,0.26350775882035055,0.4727095945510279,0.5060443718030205,0.29032015124601357,0.40148633755100627,0.13186722675232682,0.23504121926337607,0.33202226707281013,0.24063118331059535,0.14299093464733567,0.09431630873605505,0.23423083115007254,0.07824197132154515,0.11467786451134483,0.4280804544456756,0.28064339278239014,0.46730604954570165,0.16225167311968816,0.2799937095580197,0.06994360505253337,0.13124723825489598,0.31762526126270657,0.10876226870586535,0.4051165401024102,1,0,0,0,0,1
21,0.2582945937336335,0.2093861885995415,0.10853063437556487,0.8963158355951828,0.5593843487209391,0.18966937286739619,0.28384258332031137,0.04740020587360515,0.20969844823592992,0.20032444105561054,0.225390195425608,0.09272388253503266,0.13801996858645138,0.13934281047252306,0.10120857964084892,0.32867187073843657,0.11249446607818869,0.1505535550712278,0.04240163875683811,0.11587426216577673,0.10433938144095897,0.08454460489423038,0.3952186151264107,0.2743259122947563,0.15173047552483757,0.05381978374895019,0.212333101916667,0.09618664237281192,0.028965865969378224,0.4450624133766506,0.17478702722547163,0.32521234193588533,0,1,0,0,0,0
22,0.4263947605703765,0.24787913774581777,0.10637312488704154,0.6943359860164535,0.5941853775602424,0.22479424823973101,0.1916735811392263,0.3459049451145912,0.5321936230988962,0.24331748655411867,0.3093737703925663,0.1343256256037894,0.33110124655968676,0.2031079506069174,0.3594857294799962,0.15389286196194843,0.1721108410657656,0.13520641839603273,0.07781228350971071,0.10633446925851875,0.2219998394953344,0.1135299976744288,0.3455090821725311,0.17318035099947088,0.20577601753341443,0.11984660648541867,0.14415084786719495,0.11384592105968282,0.15561209382416852,0.05902810273139297,0.1727628472019424,0.15187214112949285,0,1,0,0,0,0
23,0.586417653379119,0.3703505047796107,0.3071457617928792,0.6086510574706463,0.5104858071389513,0.6369975415064312,0.5152114728156687,0.33969012462737264,0.7939393190766619,0.6507663256794585,0.8819092587548047,0.3514509125660921,0.5026432606530025,0.2239351338585776,0.2765154028622672,0.32767349856596145,0.21705080366097163,0.1180146245933226,0.0711103413678603,0.1447913378284672,0.09124041734455568,0.09461476693827585,0.39950259354836487,0.4250678390731812,0.469622841759209,0.19336087092020265,0.22380548725993715,0.22010421559325027,0.12504270739851586,0.011029854138534969,0.045719546214327236,0.1359257167681547,0,0,0,0,0,1
24,0.33535265184033347,0.39743572260833865,0.18229260798843305,0.7464178963221915,0.39469326018818207,0.3129036852632817,0.6114675335251045,0.22824228128430063,0.2954138809542191,0.5435513502172322,0.5623999919287306,0.3725017399524239,0.4931438198630598,0.15346959363175894,0.05974776264540359,0.17827510572266067,0.13191604701800672,0.12302820682902177,0.12320955065574161,0.12580259005332461,0.09003176857496983,0.09517904704235612,0.3822024765318875,0.23597372710099263,0.2910874686132898,0.2491033557472388,0.272794221998903,0.1470272076462596,0.12459399499810948,0.08830456658243868,0.05522746298876661,0.09876832474460974,0,0,0,0,0,1
25,0.2095231924669701,0.3691717008262234,0.14615714802096524,0.6716851178284375,0.5825175923139039,0.20444510499687274,0.6872068685472565,0.24037765950718015,0.4078079209449548,0.30109153434009006,0.49686330296518255,0.40136547311124265,0.3660472914472438,0.1746043720793945,0.25995513595029157,0.4368183292805117,0.21824161328502634,0.11687197953188669,0.138010319868135,0.16598897891748038,0.1358023490425248,0.11025050350810221,0.37579833065710716,0.4126198738203864,0.4948918398867922,0.1621803641511328,0.233133752440423,0.18934075598861383,0.06633427023875142,0.39822397065835974,0.030630254788584714,0.4098093458206041,0,0,1,0,0,1
26,0.1573556646203519,0.18744952582686736,0.2379924995481657,0.5244338404627844,0.5556907297985413,0.24043695543128915,0.5209447993995964,0.37516787171467886,0.4440670115031267,0.34665042755599684,0.6832006618440831,0.25650794145449635,0.3910090431090856,0.3374468724055766,0.22414314104678645,0.5095624101034402,0.28777206566619384,0.19534887393790076,0.14111464131291657,0.27549918200795237,0.21639433564443836,0.2050276216427308,0.4436430409765086,0.27829850892160846,0.4540049873590294,0.15585235346006965,0.2097325411467783,0.1902706894432063,0.15231166606686497,0.36593825064285107,0.021411029806454124,0.42181116065650776,0,0,1,0,0,0
27,0.26404479215597343,0.49385976475436794,1.0,0.4523193081135648,0.2736588624094868,0.39370576104928756,0.8122814238017788,1.0,1.0,0.36842482332291104,0.5350424246093,0.07126143953795167,0.1412917039303605,0.33963611925655257,0.3430438524842549,0.34267779063324494,0.10571281430417145,0.06705123345652106,0.07693019755858675,0.0853706686669023,0.06566586333270913,0.050571081302846405,0.5766658859806655,0.42136936117586316,0.3497665950488813,0.0708837558169631,0.04903476236321164,0.06487152732901046,0.030273281795942908,0.7034996947292895,0.9024911487318977,0.8429518370246974,1,1,0,0,0,1
28,0.42346836850942976,0.6129053274968901,0.6377982107355866,0.33748597614337794,0.3446613671322859,0.8752360958874419,0.8789398738007884,0.7024283553676145,0.6541181193545897,0.32571425647218966,0.2390124802001674,0.11144654970031259,0.2433775880017357,0.19522746373182948,0.10879269496026539,0.05585860006832855,0.10556554422168213,0.05534445181464986,0.029925825947779552,0.035035602215728656,0.03830387099964413,0.06997512077612648,0.42966307205414916,0.44182308079702687,0.1532491177206561,0.06691422323404661,0.1236762263485135,0.15417035750424773,0.09443459959820878,0.7597597497225825,0.6607482068012226,0.7544601812673993,0,1,0,0,0,0
29,0.2921316768442479,0.18586162538580073,0.2062511295861198,0.5650835706181945,0.358969628707079,0.34192877180597103,0.4156628759950788,0.33109715216024604,0.516958851231375,0.6922978512176776,0.8350858076818304,0.3646031350306958,0.42608750567868137,0.18281614335393925,0.3213517646064753,0.31696773341525103,0.2253674975831444,0.17046337534350423,0.12548732710637583,0.1178124401345842,0.16451241844052691,0.17897069341512323,0.4861010524569141,0.3455277210533809,0.7295177448163392,0.1837764173317769,0.21105583534384553,0.20332443329224814,0.13421739546367706,0.030252438823303966,0.2622756589431878,0.1573628085432845,0,0,1,0,0,0
30,0.3599408242490997,0.21489232428927063,0.1186630218687873,0.5465468421932014,0.4864064998067969,0.2206389606207542,0.24100219869222927,0.21057445443347544,0.3756633984405157,0.23557900446746127,0.505592380721773,0.35360767448866165,0.9536986295788505,0.12165499335608955,0.30415706140951787,0.12379886712391297,0.25578102836078465,0.28764253450835464,0.19868791954325027,0.38716791276670187,0.5362217688100523,0.4302701611664714,0.5347581717082852,0.16720711263729843,0.19916647252206773,0.611540432185171,1.0,0.9660085679970496,0.4423142626766948,0.07804457398023985,0.31301922108840696,0.36673182585872377,0,0,0,0,0,1
31,0.29638628375204495,0.12780931861192046,0.00933038134827413,0.6358783824046603,0.3169532095483057,0.07735275357472396,0.12147609499935072,0.013142608510952516,0.08451478421987185,0.13205365047361234,0.1837949090468839,0.1860463606427955,0.22066897412965925,0.2194316340521002,0.245807063581591,0.16049532466115635,0.2413142273741654,0.24106810069806375,0.1598199995222283,0.14531837833413827,0.11017672536435774,0.10071127375483215,0.5539889741785946,0.21879986995297485,0.2179596696953224,0.13677060168923025,0.2130695439046001,0.14611934040923374,0.08219181202367017,0.1602047319188381,0.1672059473846693,0.20468468394772965,0,0,1,1,0,0
32,0.3308172840706005,0.2159680965346497,0.18199891559732517,0.8159256329576112,0.32851171019569164,0.27511595791455346,0.3260711196603582,0.22009044552895662,0.2658769397050877,0.39708310091959087,0.44799176730530577,0.24182092513530068,0.30549166685340956,0.09551669068387449,0.11875558831434241,0.1272375451097707,0.11426532105781481,0.09614959411225876,0.048931583096438205,0.16983115816701427,0.055646481178396066,0.07095010552827763,0.36072079211685754,0.08012022974974449,0.19239298318276335,0.13200610616056668,0.32684983104026266,0.06946445289965862,0.0687577727465299,0.2636402529513216,0.013906155698881668,0.14940113628827492,1,0,0,0,0,1
33,0.11011225035230089,0.7516860078395008,0.25576088921019347,0.7033264903378227,0.4775051188304583,0.19801710417943907,0.9553372758665467,0.2574190839948423,0.3939924341851309,0.3623853070164217,0.4688176599372458,0.18522702483717163,0.3649757268202847,0.1406176540691127,0.14583919116773034,0.09093727839870003,0.1018575907337303,0.060583878202091025,0.06613972432574473,0.08850233255896153,0.11954274004161772,0.10332468922909509,0.3175098219517381,0.1845010295389493,0.2036576842432243,0.1392241584221174,0.1680046641325903,0.14975080935733714,0.13944478104201496,0.3253205342460259,0.36628146615380763,0.3902688919538671,0,0,0,0,0,1
34,0.5395845819092819,0.3914810959543387,0.15662841135008143,0.6610815749716952,0.4263079912708676,0.30791857865631256,0.2816240830529029,0.11662564688528655,0.15798409634833627,0.24345667893128908,0.4963649020854142,0.27564352270248366,0.4355034214691842,0.1687750057765211,0.1006404989944018,0.10506018942515008,0.12099999096502564,0.06538188192930919,0.06913236664198179,0.10677876620357254,0.10222120623309328,0.08832519383416483,0.4671280060011997,0.11570572823146673,0.1855849792480995,0.1270646587469694,0.1521903395687979,0.10897559161105454,0.06763257515363273,0.4305202748773347,0.49734420238462757,0.49283516691552975,1,1,0,0,0,0
35,0.11869165438337893,0.03601564263755112,0.09371046448581255,0.4812766996587068,0.4358793169171156,0.05721416141837121,0.045481456374996974,0.2063156979653581,0.33155562417972667,0.21389979172317097,0.32895063409909486,0.19284256287201224,0.45193747440773646,0.2868624050882951,0.26254587012530717,0.3053095312603174,0.18784253846640345,0.11718863514324523,0.10269702109361935,0.27745354893427193,0.22723488560800056,0.2977757886099666,0.5280787692009867,0.3980852063009059,0.32640021399049124,0.1996254958614388,0.4477835781107962,0.35690215523899294,0.25594828646528517,0.09350085342103738,0.10925009664778211,0.19655239608296943,0,1,1,0,0,0
36,0.17008169061232864,0.07406464633608639,0.08980209651183813,0.6596484250399888,0.5924468500869966,0.08770072020856945,0.08746569357845413,0.1407062835577948,0.2071458349417124,0.19451213583538463,0.35431661571677897,0.1892367062440919,0.5160113349535824,0.2597007288256788,0.2006704306385465,0.35733469799062345,0.22408633821523116,0.12051549322467547,0.11460488282649721,0.13480095227045633,0.26057851393756043,0.2865209016195629,0.4987933215913551,0.5050223226143703,0.2571294211039493,0.2792564851545292,0.17617456743622295,0.2747685411393104,0.18733173284984767,0.21145177391250095,0.23563313336281438,0.2610483102189109,0,0,1,1,1,0
37,0.3167468454897387,0.17681604749155672,0.18485676848002897,0.6179340618767255,0.597427621010636,0.2147249521615546,0.22199528568693178,0.20472457565413704,0.5189333745078359,0.4221530809106866,0.42109628015375744,0.20235776538169875,0.39538901259190296,0.21769576211083191,0.25190987281199445,0.357384221843895,0.16248678634996072,0.2414597744717142,0.13445629583621987,0.16267653833320292,0.20375824106341633,0.1423749786091329,0.4619404771575886,0.343160525202986,0.28443909468216366,0.21718598963642993,0.4041148696075762,0.1862168100445422,0.14711389095149807,0.24195154885891146,0.3157470525902996,0.29272642867931536,0,1,1,0,0,0
38,0.34495251361960144,0.22391820494521897,0.0719433399602386,0.904198008326099,0.3738596051838197,0.20973365287557053,0.22264675005117074,0.03897580382051753,0.17630201497722536,0.19593271686121194,0.34905616594529687,0.14598590378842174,0.2779732353306673,0.09258433174214774,0.08443826610329616,0.1941026421334589,0.19682782049312894,0.0880563188982596,0.06671723083538376,0.09872655861436913,0.09812590537196145,0.15165356887420417,0.42238756825241003,0.2029636697060555,0.15143710146428166,0.11808765192771914,0.148623198689747,0.08298158731759907,0.09383555715502671,0.4392767535239827,0.1420964364085406,0.3117757783679857,1,1,0,0,0,0
39,0.17293249321044646,0.18820862708733907,0.23033390565696732,0.6602535452519853,0.42898015010690843,0.1747016676884587,0.46325939066073013,0.2785708464970745,0.5218164131861345,0.34312558529882864,0.532734041587215,0.3196980793002793,0.4044687911895386,0.0709313064121936,0.15992043051920185,0.2363263923380139,0.14325403637480688,0.09199121892668752,0.082952509495712,0.053242783097649085,0.13628791618738187,0.06732484719242128,0.3377655988841088,0.07051119955631018,0.32671084534872685,0.15792031354817584,0.11085753299605311,0.2687570730108093,0.08020107782085213,0.13489678730430366,0.06018584186475986,0.10235651124967461,1,0,0,0,0,1
40,0.49342641635755974,0.5095008871333093,0.28365037050424746,0.6976621024626606,0.345585573951685,0.45084561031948034,0.6106466003904385,0.2964470328518143,0.3244913147533391,0.28382553873079075,0.5740649938961024,0.2826513758608869,0.39066883152600174,0.056285547472070416,0.04999968970384859,0.0803743429117729,0.09091985074222314,0.09145582614738307,0.06748226272664294,0.04900937070823992,0.07595356389261101,0.04834204325562416,0.3821571045594944,0.14109464745993938,0.08850405115063029,0.12526344702271852,0.15043361857674914,0.03539736529362257,0.07243174788285188,0.401453266842253,0.47653892472041676,0.4767908722985983,0,1,0,0,0,0
