,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_9,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_MFCC_4,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
37,0.3167468454897387,0.19052277810059448,0.20235776538169875,0.21769576211083191,0.16267653833320292,0.1423749786091329,0.3089757105617883,0.29272642867931536,0,1,1,0,0,0
38,0.34495251361960144,0.36882690123196105,0.14598590378842174,0.09258433174214774,0.09872655861436913,0.15165356887420417,0.22398627916856795,0.3117757783679857,1,1,0,0,0,0
39,0.17293249321044646,0.43482536301465935,0.3196980793002793,0.0709313064121936,0.053242783097649085,0.06732484719242128,0.24465144577491754,0.10235651124967461,1,0,0,0,0,1
40,0.49342641635755974,0.4901977179513658,0.2826513758608869,0.056285547472070416,0.04900937070823992,0.04834204325562416,0.0761962456532343,0.4767908722985983,0,1,0,0,0,0
41,0.3681044862346189,0.23215906831503552,0.13115735402578238,0.14659863127426775,0.06356234412507229,0.10760110749843134,0.1502971273320431,0.31898019777971826,1,0,0,0,1,0
42,0.16016327323971036,0.5774090902785591,0.4023289393042268,0.31569289462386285,0.19868167922659952,0.2305237800623955,0.39994964832502006,0.266215275414203,0,0,1,1,1,0
43,0.4233387865731517,0.05585516713085482,0.47383189462640357,0.10248933439169404,0.1944842422983283,0.18068284035611953,0.6170492869468528,0.27860039107201234,0,1,1,0,0,0
44,0.8746348758982999,0.3634219478023375,0.10549175730000931,0.0567965053687024,0.09063837556402779,0.10119744976985622,0.19966274867695732,0.9732326311702447,1,1,0,0,0,0
45,0.27876314041822564,0.19808978996706245,0.262882140297298,0.17219536230996701,0.1690702771639465,0.13949302548036208,0.4719184512663971,0.07865788619529818,0,1,1,0,0,0
46,0.11794115900243506,0.4860612543406859,0.207193274954034,0.2719407580399334,0.2825188938624964,0.26893344039736555,0.4794003954704472,0.11680683537551063,0,0,1,1,1,0
47,0.2993180750603366,0.6097995077088114,0.28955535126263415,0.363741888270054,0.3491103718153847,0.2786946963813235,0.6598770579935906,0.15934533855658609,0,1,1,0,0,0
48,0.6677573146303406,0.24203764470879452,0.3295833463180528,0.1569806980370032,0.1499250361328538,0.0985068077805714,0.48659648901966335,0.14701339420181544,0,0,0,0,0,1
49,0.2728077705967788,0.28519327130114996,0.3449468665274705,0.15969475185741572,0.12659135203877436,0.0954791773621002,0.6064806801672095,0.22392305469720253,1,0,0,0,0,1
50,0.4930538682907602,0.20584484042151469,0.33369041312183817,0.0924363653327094,0.13164410555560052,0.17638887060609648,0.2751089641716363,0.10686146450713269,0,0,0,0,0,1
51,0.17984892905928912,0.2545117701366979,0.3671117828539375,0.21863567681512142,0.19357316374500955,0.13644696600716977,0.4945950623888723,0.15353651977461208,0,0,1,0,1,1
52,0.44470360831700056,0.45969115432573526,0.2640105124289735,0.14502493926452675,0.14692738083353346,0.11845757587724494,0.39788050918131324,0.24313805344533973,0,0,0,0,0,1
53,0.3023254558314571,0.3248224037188484,0.3038060810038746,0.16522126080501015,0.1682608292883424,0.130755020820444,0.3719651314650764,0.11292007155338209,1,0,0,0,0,1
54,0.16002289280874243,0.5154137696650601,0.015395982008372555,0.20500053574044796,0.0446266601551082,0.04805946441656685,0.13946364976214082,0.34930683026288534,1,0,0,0,0,1
55,0.1979796016435309,0.3773949873844603,0.19361385521518276,0.3799730015970167,0.4413694419036775,0.5229446119148227,0.2928657970512801,0.33323974794465155,0,0,1,1,1,0
56,0.1613511076555928,0.5919531814741916,0.23841633166090143,0.32072484589262007,0.17498194481544135,0.2314390897802116,0.7831652321684264,0.18259434473526676,0,0,1,1,1,0
57,0.42327939485235755,0.5725771150873223,0.39675979307550874,0.1839637941502974,0.4730224513859097,0.2917152623288182,0.39766808805249165,0.2447989262902586,0,0,1,0,1,0
58,0.5068273482676515,0.2887771788971383,0.10583325542501582,0.04107489214123429,0.10767365579937926,0.12170811010043835,0.113097204957542,0.5703013731927233,1,1,0,0,0,0
59,0.5865634330574319,0.46350471560704865,0.21041348541036903,0.3093744373814173,0.11687078243929816,0.1320608509835411,0.5320441206552012,0.5383381163160232,0,1,0,0,1,0
60,0.2952254455728871,0.33979420563715024,0.20937081242793482,0.10684705448443911,0.09975365802985783,0.16626693169402507,0.42986431272586134,0.19154406834674348,0,0,0,0,1,1
61,0.3491747250433289,0.30842875264140274,0.4851013327516179,0.25532660851513883,0.3119180407044355,0.1737078819311894,0.32349639933074237,0.6383992048845144,0,1,1,0,0,0
62,0.20018249456025827,0.3443421963215336,0.14365254967953706,0.15853762537966504,0.12265923413639557,0.13469006279042217,0.1842032109682732,0.2469003613603556,0,0,1,1,0,0
63,0.10350357160211866,0.4531957312157928,0.09904484402754826,0.618982851203375,0.16535221325533853,0.3075273912795468,0.30570285168809236,0.029171471317149582,0,0,1,1,1,0
64,0.10546349838832465,0.697759951788139,0.21690844214528343,0.17040555187461776,0.21003733353479592,0.2447141521976648,0.19247976754310053,0.2926753024263935,0,0,1,1,1,0
65,0.39812970071971965,0.6062934357578494,0.3743910166516044,0.3025927650985871,0.16961170785407273,0.17807118002992528,0.6755831091110308,0.06444946228328675,1,0,0,0,0,1
66,0.31294037611157005,0.1565983819433634,0.2736958147651843,0.21415914625568444,0.2770218434006164,0.20734266194531836,0.47016925505745866,0.3341693692977794,0,0,1,0,0,0
67,0.09845527533461836,0.31915851190577105,0.08276719955955819,0.19073052401246998,0.06266115882356645,0.12724121438694874,0.26446692786598064,0.35050698253147405,0,0,1,1,1,0
68,0.2785039765456695,0.2813650676707722,0.29940036564970335,0.23220776816360567,0.15549223874395277,0.16650475425733102,0.5719163532799396,0.2127845431606366,0,1,1,0,0,0
69,0.4671266825404538,0.39440361712260885,0.1578773099816136,0.1931442716225938,0.06021033053354308,0.04823146892729739,0.10944408603842465,0.6878493931605928,1,0,0,0,0,1
70,0.40597480711188855,0.22477277386201974,0.1384755419821953,0.1595646434629096,0.20668531994326667,0.15515508927121863,0.2231077473394909,0.17539518402383475,0,0,0,0,1,0
71,0.4546652196683782,0.4595077396374554,0.1586304237173693,0.2453866187342968,0.1793835424856705,0.11508418128924401,0.1469324815508316,0.3130130336886948,1,0,0,0,0,1
72,0.3799990281354779,0.413193989546904,0.27519165446103017,0.1998949657162558,0.294195629161349,0.22111179854410468,0.4952244583261215,0.23696375499247857,0,0,0,0,0,1
73,0.42126007634535745,0.3698083239442481,0.3712136557698899,0.3117692336287559,0.5020393589532579,0.5033132807666487,0.3476101311766033,0.1881524988029153,1,1,1,0,0,0
74,0.2023367942508814,0.5862688674374193,0.16538507484392367,0.4020524325896381,0.20090226456534,0.14919548400401927,0.3761689718292868,0.1992194335853906,1,0,1,0,0,0
75,0.35470355432452716,0.18228568610194468,0.3844996208461881,0.18735426584242815,0.19231672076476633,0.1632261376650388,0.5393162662135016,0.1470916904062901,0,0,1,0,1,1
76,0.35732758853415836,0.4199699292389215,0.3748117215660611,0.4682105467249494,0.39051453003906034,0.3993997393605118,0.21303478986043145,0.3085513186337078,0,1,1,0,0,0
77,0.3003871260346308,0.49642187227864243,0.4190506611819211,0.2348718924320648,0.15816971243914527,0.15223540045897122,0.4075758290980232,0.2506390051240191,0,1,1,0,0,0
78,0.621431772410926,0.32031679878175656,0.42356934359645565,0.19727165976764172,0.18571792180553645,0.13934998091276474,0.4190491925374622,0.30491551167592146,0,0,0,0,0,1
79,0.46224576294064607,0.4358572632987209,0.4050414472249057,0.13242410525878445,0.30463660737011283,0.2407659466171715,0.5162121903503113,0.3671571962830337,0,0,0,0,0,1
80,0.32732937028578213,0.45061944843041724,0.34312381189815816,0.1235767344323666,0.10155692801939797,0.07734235479440635,0.49089736125753314,0.30910728011548105,0,0,0,0,0,1
81,0.02998202050634141,0.4276525385980028,0.002338547996717455,0.11807974587680299,0.007163613699095857,0.007788469554762811,0.05637551859602746,0.41063379316772125,1,0,0,0,0,0
82,0.38884299528645705,0.4349093638592917,0.22874790946014728,0.3998504300137105,0.4578785810198863,0.344438155163865,0.34068153090071807,0.1633457487352095,0,0,1,0,1,0
83,0.6289205284783301,0.17489630904912584,0.2811828040761631,0.23728345334648265,0.09823279541025068,0.15462240183237458,0.2545591868204491,0.8384693793185249,1,0,0,0,0,0
84,0.17304587740468974,0.4293275462659698,0.2595840215234711,0.30331510358013103,0.19356416987972505,0.1388523964352943,0.45190890542801554,0.14717758251119883,0,0,1,0,0,0
85,0.12081895783727749,0.491821862722583,0.09236550427456963,0.6814100980149904,0.15782794555833465,0.11708329493946933,0.31726537955197504,0.07857374699048963,0,0,1,1,0,0
86,0.24257198546522613,0.3526193621176228,0.3367431206955654,0.25813833474375203,0.25169152121338034,0.25408225501423864,0.3871519309342858,0.3336274310168076,0,0,1,0,1,0
87,0.20379459103400988,0.3890568477642674,0.3056343295210197,0.5324720667846023,0.4626426314610804,0.4048959855375799,0.4424548539539177,0.19331683464805707,0,0,1,1,0,0
88,0.2516319225100021,0.4886209681521202,0.322636521341685,0.2093024950926904,0.0755268831130286,0.13371771076037403,0.28249649898509904,0.25880576669074956,0,0,0,0,0,1
89,0.3586827996177333,0.43469666447288313,0.20329266519160255,0.06537709931899006,0.23339080413250124,0.10879197546303,0.47396923302860083,0.5044697491804462,0,1,0,0,0,1
90,0.4108233312276269,0.36260197625473367,0.17236566009120463,0.691312185070262,0.5050280203872939,0.24564262552599592,0.2790558011948033,0.38902024278250685,0,0,0,0,1,0
91,0.8557051147070099,0.4920253143095824,0.12557262613356596,0.04540710078407617,0.017948157561727143,0.0281446768553012,0.08743358561620487,0.44047428802310545,1,0,0,0,0,1
92,0.18416292768788034,0.3845258113788007,0.20416393987555442,0.20031590463965804,0.13804414009204322,0.25534508404965317,0.5183783613676773,0.38260404411582105,0,0,1,0,1,0
93,0.23752368919772582,0.3994136124524702,0.3646693571005641,0.14560587142375025,0.142398969662793,0.10334575100591924,0.5034879024855895,0.4168300028718346,0,1,1,0,0,0
94,0.2972285663378525,0.3044837955434855,0.1693194448772684,0.16065434682305912,0.20925037032240307,0.13611875331832685,0.18791926948111548,0.27708793043557517,1,0,0,0,0,1
95,0.3136692745031342,0.0,0.3692568585288832,0.1254485459566903,0.2373274189675223,0.10939925669479293,0.34280311970586236,0.2427778324747531,0,0,0,0,0,1
96,0.15685353461727436,0.42991324022854394,0.2605578754921208,0.3046653881785772,0.30164794593607697,0.21524433855051095,0.40588170503359405,0.2395256184888891,0,0,1,1,1,0
97,0.5668561802484734,0.6457826952094857,0.1290953805561615,0.5103802445163137,0.08973808964905039,0.08915450129661563,0.12662921760840037,0.9724926151779528,1,0,0,0,0,1
98,0.15280949835592922,0.5820329899830919,0.2750228531064643,0.13323318266999917,0.10923499081276661,0.10457962009820056,0.30961821891439695,0.06274856488608048,0,0,0,0,0,1
99,0.5380511956633245,0.3077552045844424,0.30817024525538345,0.16708031660438227,0.10474705203580639,0.1047454815906907,0.3010112294725138,0.7177021583166782,1,1,0,0,0,0
100,0.20624045008125863,0.4658517300320745,0.29117844121038355,0.2685510152463713,0.2828849441795751,0.3805634902874494,0.5753413161718041,0.08487863650081406,0,0,1,0,0,0
101,0.9634200992381663,0.11538556387686247,0.34095406525600663,0.2538396554350686,0.38077147577637294,0.028926595319897677,0.40534671848693216,0.9366721016308105,0,0,0,0,0,1
102,0.6317335363450336,0.24349378779074696,0.42409132932365196,0.12062068628715834,0.1827724309248661,0.1458958056349029,0.3025322696541994,0.19931321374075014,0,0,0,0,0,1
103,0.27857956600849837,0.125610547423486,0.3966585122627691,0.29788189364932544,0.20569419598891597,0.2533003365496422,0.4476263905716489,0.24052564799604076,0,0,1,0,0,0
104,0.23007272786173605,0.4767953446577774,0.0022775198146820497,0.0,0.0,0.0,0.08567914444112265,0.3863666441808537,1,0,0,0,0,1
105,0.30824843016883446,0.5520107798515111,0.31492359790997954,0.19928633541142315,0.21037460348296427,0.21670988718785789,0.38515622131659144,0.2608140059055204,0,1,1,0,0,0
106,0.4298124841397109,0.32505436935402576,0.12439231512356258,0.1386244809331068,0.052736428482132336,0.05748197682326976,0.4159205702327191,0.37168961164206127,1,0,0,0,0,1
107,0.6953150730788128,0.1994365007560076,0.1154860959622715,0.08126198582583842,0.02879206093523609,0.060340235453113414,0.16186227767899758,0.8820049905065851,1,1,0,0,0,0
108,0.25767907953631264,0.5327133197596189,0.10155479032274811,0.2462503635381611,0.1713987888861008,0.16228976617039853,0.3115850812183008,0.1698157030049674,0,0,0,0,0,1
109,0.49544033561721496,0.4079038629599432,0.28518599312329246,0.279776782102333,0.08060661822570825,0.07076844770316937,0.2153006152345287,0.5994152909565837,1,0,0,0,0,0
110,0.17721949560231304,0.41841899621302614,0.11198022167513261,0.3287339833650768,0.22751151439603046,0.39822379015449694,0.18731347589151315,0.06193083698934733,0,0,1,1,1,0
111,0.877258910107931,0.2818925775620643,0.18522312942129698,0.2150013885517733,0.04320113250751663,0.034378085221214466,0.14180028217917856,0.6597693943058208,1,0,0,0,0,1
112,0.2062080545971891,0.384042613859677,0.1795903580666271,0.24702955610806066,0.19428098094289886,0.08869201978051873,0.2525136500243891,0.13627658893820704,0,0,0,0,0,1
113,0.12093234203152083,0.5963832627161095,0.24426335088867407,0.14314510985594775,0.1260724060118593,0.0924910377751743,0.3323315447998783,0.22355874362638217,0,0,0,0,1,1
114,0.15871627495127177,0.5753988498820135,0.0880247125183084,0.39910658902439106,0.22703843708206634,0.5920737513218459,0.3989583497238525,0.06041633130279333,0,1,1,1,0,0
115,0.25019572271625334,0.14488874126660944,0.21407777327640826,0.13500185504685724,0.2159957692857702,0.24064747412253562,0.2592744113836745,0.26248568830105706,0,1,1,0,0,0
116,0.3480624800902754,0.4310225908326565,0.13382181848400793,0.08843945003145197,0.10474615264927795,0.09499826679128219,0.3362810043061172,0.09372902910661401,1,1,0,0,0,1
117,0.13244353737089049,0.44251028432359285,0.2855755347107524,0.1260881544506911,0.09660310702070118,0.17572805735823888,0.20364630046313054,0.09565312911657632,0,0,1,0,1,0
118,0.15373276965191052,0.5567167537757994,0.2618329749550729,0.2593053013521797,0.2044584388988271,0.1872488492810475,0.38259143287230085,0.37881018399900196,0,0,1,0,1,0
119,0.2957869672967588,0.24454996354825734,0.5228141523055667,0.239665858318154,0.1617924413757376,0.15021873532805913,0.4556774136022952,0.09091825379597819,0,0,1,0,0,1
120,0.08744620999832624,0.6805524943626956,0.24186896859775414,0.20202626513102312,0.3071027252311198,0.15958245027446127,0.4260695797208629,0.14427185844513668,0,0,1,1,1,0
121,0.4069898656127336,0.22178727595279307,0.33788577601878106,0.16331774219294964,0.14822699436714218,0.11822326361007633,0.41984642739131117,0.05653365758089852,0,0,0,0,0,1
122,0.38202914513716785,0.32235747985135704,0.3651134345102683,0.11159765090569289,0.28309180308111836,0.19662660541199906,0.24718476442234566,0.2682016033777216,0,1,1,0,0,0
123,0.111861606492055,0.4695396753714147,0.04426620752698218,0.16085843842228442,0.06999925350918139,0.08321771295430912,0.052418191640572986,0.2547314425579019,1,0,0,0,0,1
124,0.18670597318733767,0.16473683074831652,0.26222251654253276,0.4538534316180162,0.6001138623345016,1.0000000000000002,0.5100991823097782,0.012150519194402172,0,0,0,1,1,0
125,0.3558319970196155,0.39257871803921995,0.23849164303447706,0.19420846353284016,0.16586036664391218,0.24594363341977438,0.24211812712748942,0.17361569827213716,0,1,1,0,0,0
126,0.26111300084768185,0.325628888892314,0.23055538242596113,0.1740555114571921,0.3352634168233848,0.10643919947696588,0.1294090496645844,0.2547326111579687,1,0,0,0,0,1
127,0.1739637494533262,0.4328363154917594,0.2721298575835956,0.45917147557497345,0.4704331175705051,0.4519436070925534,0.3544653019264761,0.17934096214933598,0,0,1,1,0,0
128,0.2786605547186722,0.38485064033304406,0.31293044345414306,0.19604966131728008,0.08842768347710028,0.07514578698645465,0.46587887275187645,0.12477405848083742,0,0,0,0,0,1
129,0.28598733336572885,0.36991467363745234,0.22154009162018135,0.09483225492790097,0.2812858349319929,0.1877674955353421,0.17859896464368324,0.7537397393262261,1,0,0,0,0,0
130,0.11771978986129332,0.3461913708783714,0.1264075436026883,0.5115760026182036,0.20242222779841873,0.20556118665560924,0.23949564405561763,0.20577937006029098,0,1,1,0,0,0
131,0.139170999562661,0.3189184544461108,0.4411558477983109,0.20682351106067132,0.23846514292601018,0.2500638435109982,0.4443797565286717,0.058568774597205456,1,1,0,0,0,0
132,0.6178196759371745,0.12184052786439027,0.37658413578900346,0.19246311591017928,0.17710000008993868,0.12441718114444429,0.45274285504487066,0.3696460222752701,0,1,1,0,0,0
133,0.10903240088331685,0.6735442037105254,0.19290099411013112,0.35727838021244473,0.1930380287605824,0.15797473464355138,0.3784269297541684,0.03121681358404089,0,0,0,0,1,1
134,0.7681833152458548,0.3234294539328579,0.1604989248652186,0.15407457944374836,0.031830188628336614,0.04667816288651651,0.06924142054663038,0.9999999999999999,1,0,0,0,0,0
135,0.24416476343197757,0.5581039236871593,0.23250698577913503,0.3925137014708444,0.1315622613815117,0.16416163158564462,0.16269098232970908,0.47485917638820185,0,0,0,0,0,1
136,0.8896015895384184,0.44477984842856766,0.18138614478481713,0.045513884424385156,0.04035547353150416,0.07131517632656285,0.11427207737374057,0.7759901767478385,1,0,0,0,0,0
137,0.2778344698748994,0.2549286917600566,0.21942488080027417,0.17325918977092902,0.3283822104942219,0.1313245663687303,0.5733246266895348,0.2563590103009174,0,1,1,0,0,0
138,0.19254255956719635,0.5127515594101754,0.23041774439839197,0.3839035871285259,0.34186221578261466,0.30952123948556615,0.24922243376919,0.2534822090865082,0,0,1,1,1,0
139,0.4170864581477342,0.44425619178702935,0.11538871056540662,0.06607501969848383,0.035411545784620316,0.0810185124242544,0.15204632354098155,0.14034448577068734,1,0,0,0,0,1
140,0.1774138685067302,0.4831308579029382,0.36567567286816866,0.41119974517706037,0.2904703701605135,0.2770422244746622,0.4051316748750387,0.3686649825192037,0,0,1,0,1,0
141,0.41457040888500146,0.26028355294288097,0.40412212907850037,0.3971174248305128,0.30603335464879405,0.1989767486759602,0.41669944770506506,0.26314302583862387,0,0,0,0,0,1
142,0.32140099670105987,0.6684748683344559,0.356348748792421,0.3560509150228181,0.308226958391681,0.16287423047726862,0.3754032067723003,0.1256145740788729,0,0,1,0,0,0
143,0.3276533251264774,0.6682143886511006,0.09100081024650192,0.1052299930098627,0.027752370108349106,0.00985427883159793,0.05933105701802696,0.5214565197512401,1,0,0,0,0,1
144,0.1710211596503447,0.37381801563802874,0.4617353298638162,0.21564281929219575,0.15761209279150692,0.15664784270363008,0.3386543514861612,0.2810258205106256,1,0,0,0,0,1
145,0.5159358785385318,0.3331434965621306,0.18853812833058053,0.1980829238745624,0.23465084465885816,0.14616434328941075,0.3234282147708737,0.5191587598699231,1,1,0,0,0,0
146,0.3034323015371657,0.27279582554334675,0.12855132080567583,0.2531351749684569,0.21602814720079433,0.1777438449151167,0.15578073943532694,0.1503780859441076,0,1,0,0,0,0
147,0.38146762341329615,0.31625007899161994,0.13990126419229848,0.18015092573762714,0.25016975920724477,0.3860465728540024,0.19594406768104317,0.25932725447055255,1,0,0,0,0,0
148,0.35461716636700846,0.5707125275314695,0.11109206685572409,0.1350568868887912,0.00752876462964612,0.030599251429348717,0.1648938681100814,0.3670003117240678,1,0,0,0,0,1
149,0.0,0.5479879871085677,0.06408868044085714,0.2946769266429191,0.031616134634565765,0.03591559492937724,0.2020256059247138,0.4369544646219476,0,0,0,0,0,1
150,0.6196878155185168,0.30710362005107866,0.24410234036585737,0.07149219386077892,0.1516086877141102,0.13721747600931983,0.332092898840338,0.3479199941336276,0,1,0,0,0,0
151,0.392968020257976,0.40213285080371086,0.16679651386248656,0.06252929261122807,0.11076574668418673,0.280241859403864,0.13243539512952446,0.44045617472207027,1,0,0,0,0,0
152,0.16530875595941924,0.40817474641763374,0.09157473485202611,0.31803703242067943,0.2853321749234847,0.5504846402604641,0.25805233427218227,0.044587643398183816,0,0,0,1,1,0
153,0.40992705616837016,0.6260721667439885,0.13089765963414252,0.1920913776401617,0.10013589730444866,0.12951939658009398,0.040769121835318556,0.4026373550607248,1,0,0,0,0,1
154,0.5692696438116527,0.4113482829148447,0.09591942202416187,0.11458066829794163,0.07739311015956019,0.008879294079446778,0.0727791502105854,0.5656296022757317,1,0,0,0,0,1
155,0.2801021537597659,0.3136360343586574,0.22918549451006048,0.1453799128674651,0.18909152067374843,0.24391117195624418,0.5693410749033616,0.04764090322267761,0,1,1,1,0,0
156,0.27524823039668267,0.5370027573855238,0.18976907974695373,0.19175025311002797,0.30055429191748306,0.3383820167528883,0.22166538164996147,0.24868598226240385,0,0,1,0,1,0
157,0.21156950721069478,0.5328119629533156,0.1592627795610126,0.3227821621026682,0.2715958444744839,0.3040846683428331,0.33656423247787937,0.20518163112613022,0,0,0,1,1,0
