,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_11,Mean_Acc1298_Std_Mem40_MFCC_12,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Std_Mem40_MFCC_11,BHSUM1,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.32707560566057087,0.19532803180914515,0.31036279733872074,0.5210210433439233,0.5240044122904869,0.25752347014425025,0.34461020181940916,0.4749835483239098,0.12974596503581132,0.5600605312986828,0.29878318336181997,0.18250906693043178,0.21577254992190087,0.23867346291692088,0.29365950391760826,0.6687342277293384,0.44007110462681104,0.23577497709971892,0.1547824944459043,0.1667084140923096,0.23626662454311298,0.08174941875426185,0.5656239733420942,0.46452743620068093,0.396111067967867,0.6997863936433695,0.22390275733150078,0.1232136918780778,0.16362955733518725,0.24421345765679908,0,1,1,0,0,0
11,0.3585586169288001,0.16505512380263876,0.3424227926125869,0.4095249330174623,0.5362368680517804,0.22487681160537173,0.26089137421740016,0.25563813795638274,0.11340807322896151,0.5217648135277592,0.34365851720716845,0.26040636333663025,0.18226929957029253,0.20548780443359843,0.3886454522757359,0.5661444890717363,0.31698274289905676,0.17563410088758333,0.13535032607916675,0.16371962266812254,0.2555214764305554,0.09272284277450593,0.29252123715210965,0.39249125221111936,0.4265615697237969,0.4119978639364338,0.11816774738594131,0.11160866812137558,0.3187522004001943,0.3921009647085701,0,0,1,0,0,0
12,0.553228479949895,0.26301283209831916,0.2238388521485604,0.6439276168437246,0.37340582344541656,0.377606916120918,0.46546033279457033,0.589480611232038,0.14815222294346098,0.30475005712736136,0.2922132291375942,0.1803618529508737,0.12885189349994491,0.20424539682331422,0.11528981899232041,0.10090951633138778,0.17524244312932508,0.05000868631352854,0.024596282936384703,0.020148199307884418,0.047025682204114946,0.02318338535311418,0.11892218519735298,0.099577215648517,0.08563071108695089,0.1329745605877858,0.015849848846409678,0.029182250121858433,0.6871615840207496,0.7868677983194946,1,0,0,0,0,0
13,0.11762800265642971,0.19580245797939644,0.6204661565548482,0.512225403915206,0.603206470289929,0.7882835776036794,0.08482112446665555,0.09748195817862887,0.16977104947575722,0.24490144226438648,0.31885770395888124,0.31385866578744903,0.2632231465218321,0.3599818650036116,0.26229429155330913,0.29582750770131805,0.2749763017978569,0.19568921949524623,0.14907192852535772,0.14392080472824045,0.16768684648158633,0.1179389693382667,0.2986342516543859,0.283605452839291,0.378681197311313,0.43746950124757167,0.17755109117445866,0.1492139560945166,0.03585036833028062,0.09524996209353533,0,0,1,0,1,0
14,0.2493534401304458,0.1503930959696368,0.39524782248374984,0.3420055654489688,0.5354939333011027,0.48719025651854264,0.27739486379202505,0.22137023204016187,0.11611455227575285,0.38244516484443825,0.34392335257124573,0.2593664138916363,0.12050330220168383,0.23985354969958445,0.3431374187083756,0.42001036412233683,0.33380896743977256,0.10822199058719481,0.1084696973316452,0.12689352947327717,0.18817820018341297,0.14166516979583058,0.2443093818932745,0.5239900095060323,0.7311011018784569,0.6701485116608815,0.23136744350260224,0.15687623282023716,0.1075421919773966,0.10592191005343714,0,0,0,0,1,0
15,0.384383216979553,0.29967919754202055,0.16335798467001938,0.749325649867974,0.46154214806198307,0.5549712316373383,0.6341055604064875,0.8487150085504699,0.24577250173280668,0.251696990786613,0.1892859834864964,0.13202000219804377,0.10101050936217924,0.08272998754312345,0.20254796104398903,0.024965763944912255,0.014406302419120498,0.02964796740263432,0.04206242086906668,0.011431498959556877,8.687982939960259e-05,0.02205158207516412,0.06479678040080725,0.08977602810691539,0.05618544692086666,0.12717404314480119,0.016987835209487198,0.005033778705066105,0.7160965680441729,0.764931130015814,1,0,0,0,0,1
16,0.14232955925943924,0.0713333634556299,0.6837245429462453,0.23408740534373593,0.5355581004050749,0.7690427602831676,0.06413757655699431,0.07576574573962114,0.05306239204339169,0.19124059768968416,0.30911787414616065,0.18793273986152315,0.13000450447530965,0.3905099593055929,0.20553062312718373,0.23851979662204253,0.18926997512941326,0.18742616633500742,0.1317879410429756,0.172615472163384,0.19564898793774488,0.07322541973853655,0.2674414511662834,0.2715183393144664,0.30411672836150583,0.39122648718822217,0.21096880152067765,0.12277181266143398,0.28752378660463207,0.3402747203467002,0,0,1,1,1,0
17,0.3433219409214356,0.26488794505693125,0.26900762837943537,0.4208057942723062,0.5893578055973366,0.3780727740161497,0.36573342993912594,0.5212089065742879,0.27251823572772377,0.47752500566532763,0.45289699330373967,0.30484806022639843,0.17580367617035342,0.18013889891124418,0.2455134756844775,0.18187814548241973,0.17155093460097842,0.15482564199753626,0.13416903561787824,0.09958584932502923,0.12375022487834632,0.09924112871756553,0.31623410146900083,0.17267595828744853,0.3166066975572295,0.731868779405401,0.11719683381301087,0.14870146731232659,0.8320754843108681,0.7818498296327177,0,1,1,0,0,0
18,0.3338084670996863,0.2701066329296946,0.4227003364874176,0.5638218345297001,0.49793732839059485,0.40596876093359613,0.48993999294034596,0.5463254988874485,0.1563816795572816,0.5959573739808337,0.6687011455148095,0.3640949554896141,0.17042512200970894,0.25896891466274224,0.20113157845742713,0.24954997889853203,0.23712130473382864,0.15443159922928712,0.1445934163063472,0.32624599852951786,0.15372288844717663,0.10104919853124593,0.3201002018116112,0.3867713483706416,0.34730743012951604,0.3687149552071154,0.31111160147150146,0.13616029738015734,0.10368731366231265,0.2190377221180058,0,0,0,0,1,1
19,0.10942114669215112,0.1263893909271644,0.5565804757419531,0.649294622974768,0.5058593589425582,0.3197018201210537,0.05121964813197838,0.04858691657074441,0.09516684453148205,0.15559502058007268,0.26577247382713576,0.21253022310143965,0.192919467110849,0.28368950961890993,0.11642168387696425,0.3026503156607343,0.17554906680187504,0.12814602482706342,0.12287152719715248,0.18525724115177497,0.14580980337953764,0.08270216061808847,0.3114938752522645,0.273798158638785,0.28950411155117217,0.4881457679240593,0.16728714768919417,0.1423648282365375,0.1513167863238722,0.16945635848443086,0,0,1,1,1,0
20,0.4353953058943583,0.14585215976866084,0.27802863637725206,0.3877834839969102,0.3863719899361919,0.3020504683239751,0.2622537636006713,0.28711311050024096,0.06268909596998673,0.43336105156064375,0.40148633755100627,0.27305060995713815,0.03886017330887738,0.13186722675232682,0.23504121926337607,0.33202226707281013,0.2054118076166924,0.14299093464733567,0.09431630873605505,0.07824197132154515,0.11467786451134483,0.071435931769718,0.27485685455484116,0.28297443141916717,0.46730604954570165,0.4080664021139664,0.06994360505253337,0.13124723825489598,0.31762526126270657,0.4051165401024102,1,0,0,0,0,1
21,0.2582945937336335,0.10853063437556487,0.3168797864586281,0.3333907546322182,0.5593843487209391,0.399568513092572,0.18966937286739619,0.28384258332031137,0.08251460508510006,0.18089793782077845,0.13801996858645138,0.11809814265303875,0.0684710222890512,0.13934281047252306,0.10120857964084892,0.32867187073843657,0.15039490323317634,0.1505535550712278,0.04240163875683811,0.10433938144095897,0.08454460489423038,0.04488810632419013,0.38628150373116815,0.24728508122874115,0.15173047552483757,0.3140473800996216,0.09618664237281192,0.028965865969378224,0.4450624133766506,0.32521234193588533,0,1,0,0,0,0
22,0.4263947605703765,0.10637312488704154,0.28944532828324854,0.35376976752453865,0.5941853775602424,0.47130061050889094,0.22479424823973101,0.1916735811392263,0.06244705312840376,0.08599824967454,0.33110124655968676,0.3153437190900097,0.28277483780648255,0.2031079506069174,0.3594857294799962,0.15389286196194843,0.21621678494056917,0.13520641839603273,0.07781228350971071,0.2219998394953344,0.1135299976744288,0.14776226725535452,0.23485239592622142,0.14845491351953216,0.20577601753341443,0.4477769286720499,0.11384592105968282,0.15561209382416852,0.05902810273139297,0.15187214112949285,0,1,0,0,0,0
23,0.586417653379119,0.3071457617928792,0.2724037882292641,0.5042994870866716,0.5104858071389513,0.2496208402242283,0.6369975415064312,0.5152114728156687,0.20163268898595055,0.7769975375973892,0.5026432606530025,0.2681723266292998,0.19667276445158827,0.2239351338585776,0.2765154028622672,0.32767349856596145,0.36228588949924156,0.1180146245933226,0.0711103413678603,0.09124041734455568,0.09461476693827585,0.05023573604095212,0.31533650912845546,0.4424864686616442,0.469622841759209,0.591786283157323,0.22010421559325027,0.12504270739851586,0.011029854138534969,0.1359257167681547,0,0,0,0,0,1
24,0.33535265184033347,0.18229260798843305,0.1688975460714845,0.5074050851785177,0.39469326018818207,0.2862848969563951,0.3129036852632817,0.6114675335251045,0.11333105959754874,0.6071420105607395,0.4931438198630598,0.28494065281899106,0.08186106124142041,0.15346959363175894,0.05974776264540359,0.17827510572266067,0.17640781349264406,0.12302820682902177,0.12320955065574161,0.09003176857496983,0.09517904704235612,0.06488611299901403,0.2851644999296006,0.43405113716166555,0.2910874686132898,0.44358306248906654,0.1470272076462596,0.12459399499810948,0.08830456658243868,0.09876832474460974,0,0,0,0,0,1
25,0.2095231924669701,0.14615714802096524,0.1654311598664701,0.7852543074054084,0.5825175923139039,0.35257427909550354,0.20444510499687274,0.6872068685472565,0.07474723025975599,0.5212528006629619,0.3660472914472438,0.2357759094405978,0.1871243299998056,0.1746043720793945,0.25995513595029157,0.4368183292805117,0.2069048444536187,0.11687197953188669,0.138010319868135,0.1358023490425248,0.11025050350810221,0.05869948483242836,0.4606056694982869,0.5411436143685613,0.4948918398867922,0.43401220870814194,0.18934075598861383,0.06633427023875142,0.39822397065835974,0.4098093458206041,0,0,1,0,0,1
26,0.1573556646203519,0.2379924995481657,0.40613498770206724,0.7010416633000333,0.5556907297985413,0.359827636432014,0.24043695543128915,0.5209447993995964,0.1860209257038496,0.5718595833163455,0.3910090431090856,0.17497252445323652,0.22603367986467132,0.3374468724055766,0.22414314104678645,0.5095624101034402,0.2812961563820812,0.19534887393790076,0.14111464131291657,0.21639433564443836,0.2050276216427308,0.0826931512387615,0.5614821420190548,0.4770298025310066,0.4540049873590294,0.5584379114454338,0.1902706894432063,0.15231166606686497,0.36593825064285107,0.42181116065650776,0,0,1,0,0,0
27,0.26404479215597343,1.0,0.5415816572754172,0.4795376023321881,0.2736588624094868,0.3732369455751592,0.39370576104928756,0.8122814238017788,1.0,0.611609796892082,0.1412917039303605,0.09713017914056488,0.49941012437536864,0.33963611925655257,0.3430438524842549,0.34267779063324494,0.1714848000833696,0.06705123345652106,0.07693019755858675,0.06566586333270913,0.050571081302846405,0.03203453745564992,0.2130227155394941,0.5044283454821918,0.3497665950488813,0.3515297713859554,0.06487152732901046,0.030273281795942908,0.7034996947292895,0.8429518370246974,1,1,0,0,0,1
28,0.42346836850942976,0.6377982107355866,0.3917917538949002,0.7936953999398852,0.3446613671322859,0.4369030352818961,0.8752360958874419,0.8789398738007884,0.5271693089676872,0.4713855921476191,0.2433775880017357,0.17274563138806454,0.2768034104387165,0.19522746373182948,0.10879269496026539,0.05585860006832855,0.10989452546479542,0.05534445181464986,0.029925825947779552,0.03830387099964413,0.06997512077612648,0.039247671779301746,0.09797249730135635,0.078482780239666,0.1532491177206561,0.23358131312666308,0.15417035750424773,0.09443459959820878,0.7597597497225825,0.7544601812673993,0,1,0,0,0,0
29,0.2921316768442479,0.2062511295861198,0.5209079002985453,0.42244747243939246,0.358969628707079,0.33507012143901926,0.34192877180597103,0.4156628759950788,0.13236442850384517,0.6024049433893925,0.42608750567868137,0.25248241565007135,0.2000108561095592,0.18281614335393925,0.3213517646064753,0.31696773341525103,0.4346570925261984,0.17046337534350423,0.12548732710637583,0.16451241844052691,0.17897069341512323,0.09945791690762064,0.4457455296381471,0.4013703342581528,0.7295177448163392,0.3911574334091391,0.20332443329224814,0.13421739546367706,0.030252438823303966,0.1573628085432845,0,0,1,0,0,0
30,0.3599408242490997,0.1186630218687873,0.26795581397670887,0.5200104069370961,0.4864064998067969,0.5089341448791082,0.2206389606207542,0.24100219869222927,0.054569658829612844,0.11376451769810392,0.9536986295788505,0.6014342235410484,0.1978968313122606,0.12165499335608955,0.30415706140951787,0.12379886712391297,0.18169156063433026,0.28764253450835464,0.19868791954325027,0.5362217688100523,0.4302701611664714,0.14675096442590263,0.2851586333129957,0.1362782356641093,0.19916647252206773,0.49000101278875985,0.9660085679970496,0.4423142626766948,0.07804457398023985,0.36673182585872377,0,0,0,0,0,1
31,0.29638628375204495,0.00933038134827413,0.4638687898767545,0.6887676182657905,0.3169532095483057,0.4393043805284501,0.07735275357472396,0.12147609499935072,0.022311949215011062,0.03621258394877597,0.22066897412965925,0.16198345972084838,0.05296063931143101,0.2194316340521002,0.245807063581591,0.16049532466115635,0.21755951605565726,0.24106810069806375,0.1598199995222283,0.11017672536435774,0.10071127375483215,0.09046261473585344,0.2542826301215563,0.11122057862628672,0.2179596696953224,0.29236909705278474,0.14611934040923374,0.08219181202367017,0.1602047319188381,0.20468468394772965,0,0,1,1,0,0
32,0.3308172840706005,0.18199891559732517,0.27373176527756055,0.34127675665543017,0.32851171019569164,0.4680642660406934,0.27511595791455346,0.3260711196603582,0.08706941128579754,0.40269811816308754,0.30549166685340956,0.20133531157270024,0.04283002573059998,0.09551669068387449,0.11875558831434241,0.1272375451097707,0.17562021151021182,0.09614959411225876,0.048931583096438205,0.055646481178396066,0.07095010552827763,0.04048083057468016,0.2950086825925752,0.20476237972426398,0.19239298318276335,0.30981208164918844,0.06946445289965862,0.0687577727465299,0.2636402529513216,0.14940113628827492,1,0,0,0,0,1
33,0.11011225035230089,0.25576088921019347,0.20903706686813758,0.4743622519060531,0.4775051188304583,0.2905770318571277,0.19801710417943907,0.9553372758665467,0.12187957268436511,0.21824832813577077,0.3649757268202847,0.2382555775359929,0.1033469223739557,0.1406176540691127,0.14583919116773034,0.09093727839870003,0.16273700707238528,0.060583878202091025,0.06613972432574473,0.11954274004161772,0.10332468922909509,0.06843918697108609,0.05665391655324539,0.10480248011773637,0.2036576842432243,0.28157829317472455,0.14975080935733714,0.13944478104201496,0.3253205342460259,0.3902688919538671,0,0,0,0,0,1
34,0.5395845819092819,0.15662841135008143,0.2243195365726211,0.40977444095032783,0.4263079912708676,0.3524555990030872,0.30791857865631256,0.2816240830529029,0.061302850604557035,0.18508506524845436,0.4355034214691842,0.26126222661830967,0.09785559429908418,0.1687750057765211,0.1006404989944018,0.10506018942515008,0.1405067908125127,0.06538188192930919,0.06913236664198179,0.10222120623309328,0.08832519383416483,0.07114819471746305,0.25192425024639786,0.08091323048362704,0.1855849792480995,0.24747032989292062,0.10897559161105454,0.06763257515363273,0.4305202748773347,0.49283516691552975,1,1,0,0,0,0
35,0.11869165438337893,0.09371046448581255,0.6734370475642105,0.472212185165913,0.4358793169171156,0.4965910299428332,0.05721416141837121,0.045481456374996974,0.08033621951085346,0.19916541903038043,0.45193747440773646,0.484112265084075,0.21552909761424838,0.2868624050882951,0.26254587012530717,0.3053095312603174,0.22505275730836527,0.11718863514324523,0.10269702109361935,0.22723488560800056,0.2977757886099666,0.2776566829605046,0.2809346693574881,0.22123610989543357,0.32640021399049124,0.3537947353398827,0.35690215523899294,0.25594828646528517,0.09350085342103738,0.19655239608296943,0,1,1,0,0,0
36,0.17008169061232864,0.08980209651183813,0.652486462289113,0.15897517525346708,0.5924468500869966,0.5973207583812035,0.08770072020856945,0.08746569357845413,0.05222624404519599,0.2598503215725243,0.5160113349535824,0.24960572590394536,0.15639449157760338,0.2597007288256788,0.2006704306385465,0.35733469799062345,0.284556788507825,0.12051549322467547,0.11460488282649721,0.26057851393756043,0.2865209016195629,0.1599226770019263,0.24216220021589147,0.32024744181880727,0.2571294211039493,0.43648433399931874,0.2747685411393104,0.18733173284984767,0.21145177391250095,0.2610483102189109,0,0,1,1,1,0
37,0.3167468454897387,0.18485676848002897,0.36881325780394536,0.37653429602888083,0.597427621010636,0.19052277810059448,0.2147249521615546,0.22199528568693178,0.09879748715522652,0.5422282610241586,0.39538901259190296,0.26160979228486647,0.11839154584518864,0.21769576211083191,0.25190987281199445,0.357384221843895,0.24471875795367787,0.2414597744717142,0.13445629583621987,0.20375824106341633,0.1423749786091329,0.13917689184296428,0.29021565682639505,0.5621016677285466,0.28443909468216366,0.4102208800213607,0.1862168100445422,0.14711389095149807,0.24195154885891146,0.29272642867931536,0,1,1,0,0,0
38,0.34495251361960144,0.0719433399602386,0.3161038018751436,0.38293747111428555,0.3738596051838197,0.36882690123196105,0.20973365287557053,0.22264675005117074,0.058618375452455074,0.17364726675206543,0.2779732353306673,0.16822727772282664,0.047014650886960344,0.09258433174214774,0.08443826610329616,0.1941026421334589,0.13046336247928292,0.0880563188982596,0.06671723083538376,0.09812590537196145,0.15165356887420417,0.05463625475596688,0.2868482188951988,0.21278245841874172,0.15143710146428166,0.3292438150831868,0.08298158731759907,0.09383555715502671,0.4392767535239827,0.3117757783679857,1,1,0,0,0,0
39,0.17293249321044646,0.23033390565696732,0.21739724819192102,0.5079609836817933,0.42898015010690843,0.43482536301465935,0.1747016676884587,0.46325939066073013,0.17016711958016573,0.49367237434587996,0.4044687911895386,0.2842510165952301,0.13727064443162595,0.0709313064121936,0.15992043051920185,0.2363263923380139,0.24948745748853174,0.09199121892668752,0.082952509495712,0.13628791618738187,0.06732484719242128,0.06842454672967976,0.2318662880743418,0.23031671168631312,0.32671084534872685,0.3453977958033717,0.2687570730108093,0.08020107782085213,0.13489678730430366,0.10235651124967461,1,0,0,0,0,1
40,0.49342641635755974,0.28365037050424746,0.1633659725018888,0.5245999631555642,0.345585573951685,0.4901977179513658,0.45084561031948034,0.6106466003904385,0.1875832022267942,0.2573338731592427,0.39066883152600174,0.271595779756017,0.06479209740036683,0.056285547472070416,0.04999968970384859,0.0803743429117729,0.12174563061266619,0.09145582614738307,0.06748226272664294,0.07595356389261101,0.04834204325562416,0.07570130979482827,0.13484418266297463,0.0846891812395296,0.08850405115063029,0.26196701991510996,0.03539736529362257,0.07243174788285188,0.401453266842253,0.4767908722985983,0,1,0,0,0,0
41,0.3681044862346189,0.0714576179287909,0.30143015473095985,0.47889702626620423,0.43433509545558546,0.23215906831503552,0.15293440095119554,0.19281144288352212,0.040267127281528814,0.12396021091137344,0.2550609019477622,0.17041707879986812,0.013322228775495645,0.14659863127426775,0.12087944612614351,0.18747003448008567,0.23849008884070205,0.10488881518683471,0.07644107880843744,0.07258782969320102,0.10760110749843134,0.052956568597695736,0.24091261087905386,0.1898112431732642,0.22283054196543364,0.28203404811667326,0.09173872337474427,0.06680803764628708,0.2247739436964941,0.31898019777971826,1,0,0,0,1,0
42,0.16016327323971036,0.08301328393276719,0.5178803456068589,0.5733789256291832,0.509227931378897,0.5774090902785591,0.14905159120887287,0.1283604886863089,0.05277634141242998,0.2593051226887123,0.3817010986593219,0.2753461918892185,0.18440795315345676,0.31569289462386285,0.18125878078436186,0.33153133496211784,0.3944823771551336,0.18533671309896083,0.21093201309094384,0.16751336930907604,0.2305237800623955,0.16232818128222612,0.3057093912798611,0.27459609540229646,0.677625050693312,0.5286481111489628,0.24627159731044335,0.17215978716910307,0.2669553368896257,0.266215275414203,0,0,1,1,1,0
43,0.4233387865731517,0.23834267124525588,0.33491622761326917,0.314601546819905,0.4378219759898729,0.05585516713085482,0.356537301602046,0.4162395099931552,0.1226937167878715,0.7321651222525534,0.6072837873901697,0.4236880426420485,0.07556014284695801,0.10248933439169404,0.21928438069423273,0.3649656778164717,0.34556387692566687,0.15970656053570864,0.1251487064331956,0.12178980535972095,0.18068284035611953,0.16852550808676256,0.4031832261698034,0.306037246548211,0.5873046689618873,0.7013792341475542,0.18038817629016446,0.12323646915728624,0.2197614877602043,0.27860039107201234,0,1,1,0,0,0
