,Att1,Att2,Att5,Att9,Att15,Att19,Att20,Att22,Att26,Att27,Att30,Att33,Att34,Att37,Att44,Att45,Att46,Att47,Att48,Att50,Att51,Att52,Att57,Att58,Att60,Att63,Att67,Att68,Att70,Att71,Att75,Att76,Att77,Att79,Att80,Att81,Att82,Att83,Att84,Att86,Att87,Att88,Att89,Att93,Att94,Att95,Att96,Att100,Att102,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
10,0.44732100989659174,0.57100371199894,0.6533638262142929,0.43813421077962017,0.6151907087951618,0.6611641368523088,0.15891485127041968,0.3752416749645679,0.312891880359449,0.6348926718966724,0.5353981825190709,0.6553193519151573,0.5223808629046074,0.5134028249884406,0.7775147172514772,0.5827729920400739,0.4767708425936609,0.41281322655644537,0.4232655424510753,0.23407287730532894,0.2460948890570848,0.3596203259548264,0.3568031956340297,0.4194208389884908,0.6918092577052625,0.6564150526834216,0.5485243798542749,0.6966307379656221,0.5116537479348615,0.5374978700894435,0.43732650107338755,0.7214216724608717,0.5146635760496698,0.7075055118700384,0.4162886375470875,0.3253051641222922,0.30061977146101315,0.2360292859497832,0.17517205761504748,0.32488057026982814,0.29330607263707614,0.23761714229727332,0.3713720401189152,0.3057815750974792,0.43374647442702974,0.3202147469753564,0.29101485465953336,0.24659501280553797,0.2673444996137157,0,0,0,0,1,1,1,1,0,0,0,0,0,0
11,0.3484874660372575,0.39263360527666996,0.4642111300991709,0.29657380529000815,0.43712776488534755,0.5226402780225591,0.33714975070541225,0.5603765197994452,0.625902839896628,0.7248683207043114,0.6582754971810154,0.7558333200833159,0.5196424920004199,0.5473714384245434,0.49018186554806314,0.6515758017303983,0.6784423356642564,0.7343646767545374,0.28959906801101276,0.4563210779132232,0.44997330996295265,0.49195012410740935,0.40039360257227596,0.43324467295879404,0.6527198257526273,0.5330414698468384,0.6645463915273726,0.7107747759085328,0.3655063929334893,0.2819073317243501,0.31131181880629344,0.3939409965290439,0.33198628915720363,0.4695251360010992,0.5642160841030741,0.16089759993958944,0.24901760518303717,0.3461562538690646,0.34709271137691744,0.5303998914448113,0.5094712428711431,0.3727925346693535,0.47208669924915925,0.18369411014879353,0.2951663243658666,0.4465727965384937,0.5213080521014056,0.3590881813992863,0.078342477071708,0,0,0,0,0,0,0,0,0,1,1,1,1,0
12,0.29586456634261366,0.4270307873228887,0.287416647275131,0.4096210060235776,0.3125219757333809,0.4798877004758548,0.5075714618128586,0.37681163336472356,0.6603450744457503,0.6903150491260777,0.741665527605468,0.6928513507067557,0.43653113895228984,0.41202086287241196,0.7366778872768894,0.8686747540991325,0.7481808776047922,0.8060058570308375,0.38566392588734283,0.44382998562166354,0.49565390590766045,0.5207707033723732,0.3898467167447404,0.607395930785558,0.45515036274416365,0.46770820444515615,0.7159840810563379,0.7512926368612153,0.3438280729143188,0.34637559160649933,0.537017442406561,0.5384310276201265,0.36302064344091056,0.5711134289765096,0.4503581698855827,0.33136439721608096,0.2185800637860884,0.22880378608402668,0.13233884222059894,0.2528004321916862,0.4678775487562308,0.2179793400575682,0.26237833202519045,0.30574466278759305,0.383360610917673,0.3260069138168649,0.3000283107210523,0.4695185332033133,0.2069399241295187,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13,0.46125162381733376,0.486198246876455,0.5641765958739752,0.49219442629096566,0.6415345417958164,0.3383346735107508,0.46094309486749097,0.6846626413401662,0.8948318219255954,0.8262368487951511,0.7243722748920707,0.6328645477239119,0.5008151558191072,0.6570047566382615,0.5180991136481778,0.6116655348027555,0.4953942677074802,0.5289891020819665,0.5712269328075006,0.19589538395198447,0.19229255467474005,0.4255537519744361,0.5028642440705527,0.22880780169646914,0.38593375531447516,0.469593307761919,0.573340138337527,0.5276799786059874,0.3782384812917625,0.2847531465454758,0.48078030806279853,0.5874850737752145,0.3910344607343498,0.17522562754123752,0.5136313313036258,0.3721373165134728,0.21168660213844814,0.23996755898019456,0.11214846603360115,0.2810361947855465,0.3007763487044566,0.20626312430654672,0.26862323062393434,0.37375313293230156,0.40293470479139687,0.405721504100012,0.30358771847044674,0.24294623817229072,0.22542790347700573,0,0,0,1,1,0,0,0,0,0,0,1,1,0
14,0.30815734032743336,0.4777224852909511,0.2978569512355989,0.3869211362220162,0.42167307681904975,0.4237448228762778,0.36783885200237665,0.4203651436809175,0.5873098454380625,0.6348190831285484,0.46782702447010605,0.624047986262382,0.49533288753060284,0.34171575050218717,0.7050627827515381,0.5671979953650468,0.4021977003493547,0.4389378244856809,0.44442713371530623,0.4412637255711784,0.6620005577022667,0.7311651538422343,0.48880018971767175,0.5520459305512821,0.43897041560415906,0.4410025741243489,0.4987141322328821,0.6590643855562887,0.38955967172897477,0.31406707374449716,0.5097532849507328,0.512544987432745,0.4119546733162835,0.4003734955561523,0.41285001899918844,0.7364086773028373,0.21049130872800748,0.24272337631443863,0.1307666407962016,0.26933353962200984,0.29136718203118606,0.21345517809336428,0.269449426150228,0.27208924904366355,0.39614380767517937,0.2961688452328664,0.531735834355665,0.25063625842540105,0.3828105172184401,0,0,0,0,0,0,0,1,1,0,0,0,0,0
15,0.19856116883437397,0.3584112570922736,0.3397100607239144,0.5075332715270706,0.26472576989446234,0.4085191223123017,0.4442007098174853,0.4147459896480024,0.704256938842919,0.7241569626124459,0.4995093077937894,0.7428002718903534,0.5685159190260131,0.5432056732603564,0.6171681366831941,0.6537343858686889,0.4146738441692564,0.584906372092917,0.4579639947168689,0.41476950560643117,0.549207664422579,0.4385162431486159,0.5417070894660494,0.6025386125562457,0.3482611293070784,0.4962795290395678,0.509223494740354,0.7868867287315887,0.4133290310437086,0.4396453285657246,0.4605506019910575,0.25037089407042673,0.0,0.5119899568419014,0.47563647281239596,0.3042593625848999,0.23487863388677693,0.26504953098242595,0.15292440878378377,0.4032787217880156,0.3392662329257437,0.23244024054718926,0.29928078254961094,0.29072135266389987,0.41699095987658374,0.337527118642017,0.3141981895656845,0.27735777280082297,0.23174038118599896,1,0,1,1,0,0,0,0,0,1,1,1,1,0
16,0.5628638865268595,0.4974943547066195,0.6099085065355649,0.5368114554361648,0.46053834461195586,0.4395653419104688,0.3654430485554017,0.26404619622858705,0.39527907764671194,0.6866411856265526,0.3454212043537222,0.5120661281859665,0.1522172238279717,0.5134302819167571,0.5523784598054103,0.5842359800901804,0.4233783944814437,0.49788076987264046,0.4105530080363123,0.3734573389017303,0.39847986296458593,0.614364431762762,0.5103035790731553,0.5824674239501711,0.6836919708131002,0.3764444573838066,0.39641664895909257,0.5457557562773632,0.577665422640641,0.7236050039546398,0.3012399691733501,0.5149192661725124,0.3950064003449001,0.5016844774497373,0.41493523856882164,0.27538396351874617,0.21588752275092815,0.3398989765498169,0.1498327930971512,0.2858463563628432,0.2904466052244385,0.2369763186535289,0.2790404166304613,0.3024902274659576,0.48453163667385085,0.333822164627248,0.3277861258109086,0.2934504227434927,0.2654807198863173,0,0,0,0,1,1,0,0,0,0,0,1,1,0
17,0.39565276895911905,0.490671233204447,0.41607219876299284,0.325166800917975,0.48076954285065154,0.5095818095699682,0.30297594708222547,0.6071456075617412,0.5210706352165327,0.6351914868945094,0.5917195114272155,0.4142372760084587,0.13192813365239547,0.6418628098102506,0.5553852295601771,0.755180778479128,0.6194322181849821,0.6874558493723467,0.3799227063025523,0.5241470650413219,0.46939409632314866,0.39359736790385863,0.33022270267606635,0.39641183186494466,0.6013277761376871,0.46777856222660547,0.5721148404034547,0.6475877169265377,0.4119711208808938,0.35365797832704743,0.3559436927022093,0.7199979402505657,0.7530557987657047,0.8734312249779836,0.4652221028583224,0.23823008305050852,0.27687949104712717,0.23615587826549053,0.2273000935902118,0.2554826077086866,0.253447870522259,0.2677821941060113,0.26144245192040605,0.332750939110684,0.45780868610985315,0.2603776826734716,0.2956691855949244,0.2436896559114435,0.23385572086460596,1,1,0,0,0,0,0,0,0,0,0,1,1,0
18,0.4765138240421441,0.5142195140354784,0.4847730745687297,0.566904012847597,0.7316228774822435,0.3165535777229468,0.47728109630881355,0.7545001195708421,0.704787124705669,0.7003967103590686,0.6285559826821742,0.657836523937481,0.564010456100405,0.6070529160905287,0.605984111037004,0.7253619512470708,0.4847112385542351,0.5663956856406728,0.5649543771858025,0.19685720645863114,0.21797554077201928,0.3745059360464693,0.1608611827172129,0.22467361476624742,0.35633773678325775,0.4368284167800883,0.6142575429301104,0.5805023463608058,0.37292626081207303,0.32254602514184566,0.4786946430208306,0.6771662857985843,0.5569777065741256,0.3348918549238331,0.43536523007782635,0.2907075444653737,0.2455625253947669,0.30374087248536885,0.1546606784149014,0.2985483279837776,0.33017405109267317,0.2145911836436385,0.30673506046184335,0.27772944999427857,0.41230460198841373,0.34752275061981147,0.30981002780257993,0.26652664516336433,0.25821231436273157,0,0,0,1,1,0,0,0,0,0,0,1,1,0
19,0.1699954454588083,0.21459936360474294,0.1745445706417585,0.4666360168396736,0.4554305079978146,0.378044313976031,0.5255992897306896,0.46787867815447476,0.7904816043934546,0.7653889723886023,0.557523102464826,0.6347198813858457,0.4966081228204943,0.5556480548962841,0.5816477291229712,0.6197702296644073,0.4594913077442504,0.5282232530068149,0.5784982141528388,0.5025683600996264,0.5941935226865315,0.6179165969093252,0.5960322520042008,0.6015093608800024,0.3495675196946487,0.49633169084305606,0.670202223806526,0.7604814439385433,0.3837998233214151,0.3679023114933788,0.45451201888528386,0.5162761956984638,0.4242111342049867,0.11980463309370487,0.40384182354679665,0.3801570953717416,0.21430539398763243,0.2266725835822287,0.10408201698319941,0.3037998120574886,0.2721460137835575,0.1996668776265163,0.41073883247176335,0.3717586377881159,0.3822049933951291,0.4497489899704886,0.27761444669478386,0.2296705386898702,0.2382373361925451,0,0,1,1,0,0,0,0,0,0,0,1,1,0
20,0.476967034544961,0.39264188688065105,0.5380417463942859,0.5741700482798102,0.5409789952559463,0.28884495065209725,0.4496723137293884,0.7630713898725524,0.6843622105064693,0.7034216547215,0.6632515308214602,0.8360837056588172,0.8215057447760945,0.5862427609808493,0.6460092458471481,0.6479259819851206,0.48582247786505867,0.49867290928917773,0.5650648299724683,0.37979248714419916,0.267980719435924,0.4515457013706408,0.12774066579815396,0.3608550129554517,0.2753636158654371,0.567356658150949,0.5143242690412689,0.6006801644271449,0.3678900511925014,0.5053495723648238,0.3375088128684288,0.30300862589661726,0.2525887465702933,0.5147518253190013,0.5988473825685965,0.5872715551658703,0.1489830961299767,0.1803036268002888,0.23033321539444848,0.23478103175619724,0.2611743760021344,0.3513633390619083,0.36514281074567,0.4415069081387952,0.3255496699443612,0.23631726118957821,0.29299418541344546,0.31507115378433115,0.1453927074447211,0,0,1,1,0,0,0,0,0,0,0,1,1,0
21,0.2788332746253721,0.4563154591781336,0.731217012774699,0.2485865616973418,0.5301101356139412,0.4663184041240747,0.39073170841908605,0.5795389294288837,0.6295602717840472,0.6754467730210196,0.6110062492224946,0.5249381886696451,0.5061343929437901,0.4907958884897261,0.4973411857503477,0.7240849262797615,0.6181488549979288,0.6943004825992232,0.3696529224644691,0.4463472445255219,0.36875592558658327,0.35253928854790695,0.41790552922298907,0.4479712496739662,0.563875981245627,0.492478995776107,0.736024752209806,0.7809620816688903,0.38727566208994796,0.32333313835644656,0.2917520604854179,0.6429716617446077,0.6139833564419936,0.5532730827124022,0.5308760267771279,0.5728848969454922,0.23564952160433705,0.23259042656045897,0.4070817544740686,0.3168936476192047,0.44155856162845686,0.26677064604026596,0.37529219544367415,0.39503554040236877,0.15299342519396525,0.42578778671951856,0.39757689264429397,0.48830222141257407,0.3101331702479487,1,1,0,0,0,0,0,0,0,0,0,1,1,0
22,0.401244982712936,0.4815853934590051,0.4682974330547374,0.5493690188509102,0.5689131951769689,0.39807813050757845,0.35456987364706577,0.5513918181118076,0.6134548129960746,0.5381981455630432,0.5884513016781826,0.6332968295358783,0.43910233383255864,0.24875427916227805,0.517347722730721,0.4994556460392806,0.40235185524949446,0.29215084712052175,0.46258208386040633,0.6929042139586066,0.5220650918216946,0.5598357851522409,0.6039058433658872,0.4466452486525237,0.614321943871704,0.7202477564359174,0.5394120952991852,0.5306059244504265,0.43761245069963617,0.4918414888774163,0.2863664501030384,0.46678793209507136,0.22292494431300747,0.7118088302344028,0.4867533436226058,0.2982211053730421,0.11678114024590486,0.15750866322687987,0.04967842631482833,0.4948290446002037,0.48448095053187423,0.2698635469323878,0.12079690831936166,0.20016561323035617,0.4514386968392451,0.3729819071922329,0.49865584567995336,0.37586129298427967,0.41415376909479784,0,0,0,0,1,1,1,1,0,0,0,0,0,0
23,0.47111007406177574,0.40448826128644594,0.5632991597659972,0.47249747962166466,0.614637596490374,0.4218213011103278,0.30122173550601045,0.32463551159431847,0.4526355482532928,0.6680912411526231,0.6868830831750166,0.5656074602896982,0.3613447584099211,0.5983973940080196,0.49681412663168223,0.7071316842252696,0.6010452269670827,0.6440722138524952,0.38581274648411346,0.5467253933742049,0.5852049555829981,0.568780253455718,0.5637679284739738,0.5146648840881439,0.4272047662328304,0.4193311643727604,0.6782788635113425,0.6958550083717839,0.3079798773056595,0.20406831990112126,0.5459893102593671,0.5655236912936619,0.5731621961832122,0.38716999044400996,0.42016470654463406,0.22138784825207974,0.15044416490874585,0.2688959898058408,0.3890000114134404,0.20597332535232882,0.3668003286076177,0.16656913083659264,0.20674118570453826,0.6709390614676087,0.4365960581228637,0.24606726754196512,0.3033433267758928,0.28111906471350956,0.14536475633903126,0,0,0,0,1,1,1,1,0,0,1,1,1,0
24,0.4734277297519233,0.42046439554412895,0.599073949188742,0.46419796241976585,0.4848482389661533,0.36883839663376805,0.36124559187979643,0.3373262338427367,0.4176687982784553,0.5946240059941397,0.4640980708654765,0.7546537372998583,0.6175592853155896,0.4235780331394141,0.558948004472163,0.6289836411336216,0.5325304668718283,0.577399908098111,0.16416423282982368,0.769411804236219,0.8314416603593195,0.8987065169128192,0.5048676750037728,0.5516913931757021,0.44556396780049884,0.6190223179735018,0.5349190052248929,0.618113925083595,0.42429591527652893,0.44777713633207783,0.3290348791547794,0.45564580103377156,0.41841888860206355,0.43235795614237793,0.30194753409298813,0.1484784794443349,0.07464530816027787,0.37395230947508706,0.38319627693571945,0.5733235768934701,0.1596071501213788,0.27074401743463994,0.42040959355453533,0.32245363506275704,0.5556603649496508,0.18355978080030394,0.22555538617517318,0.3361252799537071,0.08308186655247707,0,1,1,0,1,1,0,0,0,0,0,1,1,0
25,0.8768097570387854,0.4971336448443334,0.39950466360255693,0.15850013425130827,0.39662344547042944,0.31687714795558686,0.34404573375292846,0.4643064148067884,0.49344568359244867,0.49618787881490867,0.45846624513723244,0.5176639292131079,0.43383974312920354,0.3532828052633833,0.5947156594450321,0.8424845609446925,0.7397676138523783,0.8114913939139003,0.4322401220328894,0.4751319180868832,0.5062056327928933,0.5294225547928754,0.5016477102986513,0.5549040952971477,0.4571285446299684,0.4557898388806805,0.6104108620576665,0.7362617699022818,0.4361177213998575,0.5237100371558128,0.4933972801479317,0.6744955701469937,0.47147255835491175,0.4584351910261134,0.4645266387386416,0.5243662836470626,0.20849034024813123,0.5911972433479912,0.08609728816654491,0.25371097688256383,0.41527919760570786,0.3465743739391324,0.21846746427772706,0.44314212346675486,0.3604032823295745,0.2553199727512853,0.2557837351277975,0.445323299649589,0.23594087334906794,0,1,1,0,0,0,0,0,1,1,0,1,1,0
26,0.3964873942415343,0.4757155765928745,0.5228244549743364,0.319138157261476,0.4480764133439358,0.6027273528375044,0.4897413074467581,0.5110268635825046,0.31513028537891985,0.5703341376065365,0.4650809910907495,0.6502492328240026,0.6408533990616035,0.39896015121079553,0.5218054126679926,0.5677723623549518,0.40238401025933956,0.48447269576588337,0.3398155554728775,0.5354999306983783,0.45500856471338086,0.5528406402632097,0.5067371332304669,0.43439262437311704,0.8155641770089239,0.6455690367534493,0.5443798145570161,0.6311931782988417,0.467597985832497,0.5882355185155985,0.44435303077798816,0.6022178491205705,0.37969214474093904,0.7449425079164818,0.37600449412901626,0.27017075766283927,0.17383239732165223,0.21802674575672296,0.5967845484842951,0.22533952030273713,0.30392770632411176,0.6019346518765276,0.2919831968923653,0.26288454936836886,0.39274929864351166,0.30104868832286097,0.5003835255800674,0.6735659404837171,0.19398514566439218,1,1,0,0,0,1,1,1,0,0,0,1,1,0
27,0.516137210601536,0.4609890443581112,0.9875380358177719,0.5738673495752087,0.7655480004111153,0.43410733168840326,0.17696527045130567,0.4575861281610275,0.26425370669380915,0.4891713012724167,0.6283885790813073,0.6340023929531107,0.43288504368682534,0.5685473198193992,0.36916089052487616,0.7280042747969413,0.5524136117831088,0.6500424074637137,0.19908242800803636,0.40974898812632216,0.2902123252200932,0.28443671250027297,0.6080605371843557,0.5934424642065625,0.5536131457276152,0.5880018147455354,0.58255966128555,0.614614784875141,0.5603835048317718,0.4229264843887093,0.3385771079306197,0.5422012041183855,0.5833761353626374,0.6009543498491652,0.44315137896578743,0.313200681856002,0.2438468132002694,0.2813618550921411,0.16319079848429507,0.30769435627153513,0.3245013432232604,0.23934233487537038,0.3061752417690271,0.3094260504935791,0.424295777956079,0.32985222533186687,0.3209492076627685,0.27407735830859736,0.2455918311216555,0,0,0,0,1,1,1,1,0,0,0,1,1,0
