,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
35,0.11869165438337893,0.4812766996587068,0.6734370475642105,0.472212185165913,0.4965910299428332,0.045481456374996974,0.22905895649133323,0.2308030277617753,0.19284256287201224,0.2868624050882951,0.22123610989543357,0,1,1,0,0,0
36,0.17008169061232864,0.6596484250399888,0.652486462289113,0.15897517525346708,0.5973207583812035,0.08746569357845413,0.2920100904141065,0.3869639250060163,0.1892367062440919,0.2597007288256788,0.32024744181880727,0,0,1,1,1,0
37,0.3167468454897387,0.6179340618767255,0.36881325780394536,0.37653429602888083,0.19052277810059448,0.22199528568693178,0.3414428168240171,0.4347011252014499,0.20235776538169875,0.21769576211083191,0.5621016677285466,0,1,1,0,0,0
38,0.34495251361960144,0.904198008326099,0.3161038018751436,0.38293747111428555,0.36882690123196105,0.22264675005117074,0.12395255757030821,0.24548059884344176,0.14598590378842174,0.09258433174214774,0.21278245841874172,1,1,0,0,0,0
39,0.17293249321044646,0.6602535452519853,0.21739724819192102,0.5079609836817933,0.43482536301465935,0.46325939066073013,0.4437768494929816,0.4024163026595009,0.3196980793002793,0.0709313064121936,0.23031671168631312,1,0,0,0,0,1
40,0.49342641635755974,0.6976621024626606,0.1633659725018888,0.5245999631555642,0.4901977179513658,0.6106466003904385,0.3255173210450071,0.4866386885532812,0.2826513758608869,0.056285547472070416,0.0846891812395296,0,1,0,0,0,0
41,0.3681044862346189,0.9301572564767959,0.30143015473095985,0.47889702626620423,0.23215906831503552,0.19281144288352212,0.13390716319496476,0.22075241921957844,0.13115735402578238,0.14659863127426775,0.1898112431732642,1,0,0,0,1,0
42,0.16016327323971036,0.6042275457637494,0.5178803456068589,0.5733789256291832,0.5774090902785591,0.1283604886863089,0.4404222238873069,0.37481495795990705,0.4023289393042268,0.31569289462386285,0.27459609540229646,0,0,1,1,1,0
43,0.4233387865731517,0.7819423669442422,0.33491622761326917,0.314601546819905,0.05585516713085482,0.4162395099931552,0.7782309930565962,0.7720573757939491,0.47383189462640357,0.10248933439169404,0.306037246548211,0,1,1,0,0,0
44,0.8746348758982999,0.6117137439052744,0.14880823212639416,0.7415600386543377,0.3634219478023375,0.7165139613655223,0.39899595384384834,0.3134265775061803,0.10549175730000931,0.0567965053687024,0.11594102595940699,1,1,0,0,0,0
45,0.27876314041822564,0.6089808065075832,0.3164051761150515,0.49537634651868556,0.19808978996706245,0.5848191195987332,0.49654390828712713,0.5529347849866186,0.262882140297298,0.17219536230996701,0.5237884897621863,0,1,1,0,0,0
46,0.11794115900243506,0.36733523940163315,0.7421695949836417,0.7871461398989685,0.4860612543406859,0.0220309401555151,0.23671262300814222,0.47966360633263094,0.207193274954034,0.2719407580399334,0.8080656750809639,0,0,1,1,1,0
47,0.2993180750603366,0.5162063320881962,0.4689549586130462,0.42937325675723714,0.6097995077088114,0.26180944227167385,0.5239241470602926,0.5263944695218443,0.28955535126263415,0.363741888270054,0.48865688108503114,0,1,1,0,0,0
48,0.6677573146303406,0.7202553679736126,0.2839132554741611,0.3885045360671473,0.24203764470879452,0.5702470062351302,0.7456182251860731,1.0000000000000002,0.3295833463180528,0.1569806980370032,0.5406428683383984,0,0,0,0,0,1
49,0.2728077705967788,0.6438735872446872,0.375934243502398,0.637920842638708,0.28519327130114996,0.41751602800416404,0.5532915605175083,0.5708628975213483,0.3449468665274705,0.15969475185741572,0.28962865407202193,1,0,0,0,0,1
50,0.4930538682907602,0.7613959243477049,0.3462909834019511,0.45515595861788116,0.20584484042151469,0.5164703836816981,0.5664509341125928,0.5989510030554726,0.33369041312183817,0.0924363653327094,0.31141110638410474,0,0,0,0,0,1
51,0.17984892905928912,0.6344670350278021,0.5221758854012388,0.5743617671108467,0.2545117701366979,0.28226234205840733,0.504344310405115,0.5166082067512088,0.3671117828539375,0.21863567681512142,0.260296335801102,0,0,1,0,1,1
52,0.44470360831700056,0.7013644473472973,0.21538040385146628,0.6208117734131844,0.45969115432573526,0.5817576772654344,0.38845596683150996,0.5930004885839089,0.2640105124289735,0.14502493926452675,0.3938347171700928,0,0,0,0,0,1
53,0.3023254558314571,0.6993994132238452,0.33222166566264066,0.5051648465299975,0.3248224037188484,0.5541122587546027,0.5520864553674009,0.7421370806017604,0.3038060810038746,0.16522126080501015,0.450406805260683,1,0,0,0,0,1
54,0.16002289280874243,0.5736308497972222,0.3475778563987526,0.7435367103090084,0.5154137696650601,0.7711159188398652,0.12726191368200213,0.11155938482181271,0.015395982008372555,0.20500053574044796,0.1931129100875898,1,0,0,0,0,1
55,0.1979796016435309,0.5983293120511108,0.6485487107972189,0.41683564472914486,0.3773949873844603,0.043861599036889166,0.08811472850791746,0.1742640249104871,0.19361385521518276,0.3799730015970167,0.1945866504365243,0,0,1,1,1,0
56,0.1613511076555928,0.49147335496452094,0.46348329378247144,0.6825355758882256,0.5919531814741916,0.23868025644806662,0.35805203806383923,0.43121723023969794,0.23841633166090143,0.32072484589262007,0.6721192345506618,0,0,1,1,1,0
57,0.42327939485235755,0.4904689652432688,0.42258251596734314,0.22212783080000903,0.5725771150873223,0.1393649542984543,0.3043577351516059,0.5285019433971896,0.39675979307550874,0.1839637941502974,0.4122666492966146,0,0,1,0,1,0
58,0.5068273482676515,0.8330718350951027,0.3551799425541759,0.29279254966726886,0.2887771788971383,0.6051729791949574,0.21921674409311154,0.24395286259124493,0.10583325542501582,0.04107489214123429,0.17723152583014934,1,1,0,0,0,0
59,0.5865634330574319,0.5800181571115937,0.16299811620298416,0.6279647650844028,0.46350471560704865,0.691148668129527,0.41328550377141704,0.2927328612786315,0.21041348541036903,0.3093744373814173,0.3781222838090081,0,1,0,0,1,0
60,0.2952254455728871,0.7157076307773556,0.25257075055665207,0.39214809523963423,0.33979420563715024,0.48729974623702293,0.3584298041860231,0.37525978808584504,0.20937081242793482,0.10684705448443911,0.382708384646231,0,0,0,0,1,1
61,0.3491747250433289,0.7262863799463231,0.38199010174500847,0.37460852787087634,0.30842875264140274,0.31765490436018934,0.7281332733902791,0.5176491821688751,0.4851013327516179,0.25532660851513883,0.41674486582652603,0,1,1,0,0,0
62,0.20018249456025827,0.6195775024741108,0.6950193372096506,0.34066462190821856,0.3443421963215336,0.033706678170001385,0.17846327239122828,0.2842993196286763,0.14365254967953706,0.15853762537966504,0.12923318684137136,0,0,1,1,0,0
63,0.10350357160211866,0.4280259340572028,0.9017481702872624,0.4550987527835324,0.4531957312157928,0.13849340062197238,0.034515647634746904,0.1694201165309085,0.09904484402754826,0.618982851203375,0.18387353516519528,0,0,1,1,1,0
64,0.10546349838832465,0.616156207243449,0.6584686827066769,0.28160897065049817,0.697759951788139,0.06186050299211419,0.22866401918177715,0.3333327256419044,0.21690844214528343,0.17040555187461776,0.21960359641498406,0,0,1,1,1,0
65,0.39812970071971965,0.6234655546506858,0.18339063493278573,0.3768432721737247,0.6062934357578494,0.3412044607701805,0.5752207278085818,0.4362926690536788,0.3743910166516044,0.3025927650985871,0.5699751866093183,1,0,0,0,0,1
66,0.31294037611157005,0.5505185058823665,0.3771643696102937,0.3579349663390528,0.1565983819433634,0.20138612248850585,0.5311594610120386,0.4022248798594047,0.2736958147651843,0.21415914625568444,0.42147141981855074,0,0,1,0,0,0
67,0.09845527533461836,0.34590755763480807,0.4702741157636534,0.835865149365403,0.31915851190577105,0.30192292032106627,0.12383704230980563,0.2862463629667983,0.08276719955955819,0.19073052401246998,0.1098628647965363,0,0,1,1,1,0
68,0.2785039765456695,0.5151013655222858,0.3373367070828771,0.5000736888713644,0.2813650676707722,0.6502120560523461,0.564151556021779,0.5606062815847621,0.29940036564970335,0.23220776816360567,0.49683166180508753,0,1,1,0,0,0
69,0.4671266825404538,0.6264098810206773,0.20086975840136861,0.5765816443607005,0.39440361712260885,0.6688228082956065,0.3710912133473201,0.3607444706156887,0.1578773099816136,0.1931442716225938,0.138963130029088,1,0,0,0,0,1
70,0.40597480711188855,0.9003352172018184,0.2887884123185681,0.39396591566502587,0.22477277386201974,0.2584706874049489,0.18035054198511402,0.332776687984482,0.1384755419821953,0.1595646434629096,0.29369161779643244,0,0,0,0,1,0
71,0.4546652196683782,0.6857882862093581,0.25201459776274143,0.7118388605373469,0.4595077396374554,0.3601937666304987,0.2624381837254608,0.26995719421574993,0.1586304237173693,0.2453866187342968,0.10139903555500367,1,0,0,0,0,1
72,0.3799990281354779,0.5584638195599061,0.36926548557697114,0.4758289190036488,0.413193989546904,0.45504125574157994,0.5237134097607271,0.5529803618437845,0.27519165446103017,0.1998949657162558,0.6084756354487477,0,0,0,0,0,1
73,0.42126007634535745,0.5786268596726343,0.4890814659002786,0.2502233289917229,0.3698083239442481,0.08344026005753133,0.31762637993905785,0.49033952935514225,0.3712136557698899,0.3117692336287559,0.26744112671927883,1,1,1,0,0,0
74,0.2023367942508814,0.03692897110869353,0.6871956719264322,0.3360409684269042,0.5862688674374193,0.08291424660127081,0.12621759328637783,0.2531502723672985,0.16538507484392367,0.4020524325896381,0.1679473687424557,1,0,1,0,0,0
75,0.35470355432452716,0.7424948852795366,0.4201430653970452,0.6221565953155854,0.18228568610194468,0.35708830643475126,0.7717621384684549,0.6483727238917532,0.3844996208461881,0.18735426584242815,0.38006420134061514,0,0,1,0,1,1
76,0.35732758853415836,0.46897288467897313,0.5181598365157077,0.28861684695661727,0.4199699292389215,0.08455171108435802,0.2889130326190119,0.5086249644500513,0.3748117215660611,0.4682105467249494,0.19592400873659327,0,1,1,0,0,0
77,0.3003871260346308,0.6554163692086232,0.38525288144393377,0.28067153831982905,0.49642187227864243,0.29428362029311494,0.5299559168789648,0.5904737076226383,0.4190506611819211,0.2348718924320648,0.48679842122511785,0,1,1,0,0,0
78,0.621431772410926,0.5064286223379206,0.23631867455243183,0.486782705092612,0.32031679878175656,0.6729384784345488,0.9945957590289224,0.7242946525585026,0.42356934359645565,0.19727165976764172,0.4241257808890073,0,0,0,0,0,1
79,0.46224576294064607,0.700296425946676,0.32979061895712203,0.7190581075534324,0.4358572632987209,0.5278049832622078,0.6193038488435983,0.7650841166475852,0.4050414472249057,0.13242410525878445,0.2681535702581284,0,0,0,0,0,1
80,0.32732937028578213,0.7727667862730367,0.23760612999530717,0.4755763407011431,0.45061944843041724,0.6410013183349804,0.539407875018732,0.7468223815184023,0.34312381189815816,0.1235767344323666,0.36662751619791273,0,0,0,0,0,1
81,0.02998202050634141,0.4613970693907785,0.5782283321739884,0.6241575067305734,0.4276525385980028,0.9085000693281334,0.06154309655826962,3.099226287273105e-05,0.002338547996717455,0.11807974587680299,0.0650827350503901,1,0,0,0,0,0
82,0.38884299528645705,0.6398940718315898,0.44518541754726976,0.29633624102724865,0.4349093638592917,0.10536335645004744,0.2712064164044158,0.3294605158571001,0.22874790946014728,0.3998504300137105,0.3884282884867088,0,0,1,0,1,0
83,0.6289205284783301,0.6759604282461094,0.1778759522993307,0.7804827913861587,0.17489630904912584,0.749151005478023,0.38063214945801493,0.4422814680852616,0.2811828040761631,0.23728345334648265,0.23192683408411308,1,0,0,0,0,0
84,0.17304587740468974,0.5070851526470941,0.3287888117101616,0.34154630279015796,0.4293275462659698,0.8627435013128327,0.4857510365153105,0.6559512437012784,0.2595840215234711,0.30331510358013103,0.4570366012779201,0,0,1,0,0,0
85,0.12081895783727749,0.0,0.44641171615239456,0.8620405353431864,0.491821862722583,0.5940870805372821,0.18834919326639687,0.17016757698842722,0.09236550427456963,0.6814100980149904,0.3129479488750516,0,0,1,1,0,0
86,0.24257198546522613,0.7591939831491721,0.4135645866130595,0.4298069868685138,0.3526193621176228,0.2779772031490379,0.5213359808182226,0.5565134798112754,0.3367431206955654,0.25813833474375203,0.2473054367584226,0,0,1,0,1,0
87,0.20379459103400988,0.5067127799659525,0.6303310457070397,0.32564356563642294,0.3890568477642674,0.09386809167160032,0.2657475398371546,0.30005068146516845,0.3056343295210197,0.5324720667846023,0.19804098382346053,0,0,1,1,0,0
88,0.2516319225100021,0.6851789597166835,0.20021991499615588,0.4956185825234559,0.4886209681521202,0.5492350795952997,0.4549037789100353,0.5583894232522189,0.322636521341685,0.2093024950926904,0.19667512778183754,0,0,0,0,0,1
89,0.3586827996177333,0.5232188095524632,0.19947039010573894,0.5414238112013547,0.43469666447288313,0.6812226401473719,0.29219429042409695,0.34766573568339765,0.20329266519160255,0.06537709931899006,0.17856277747131394,0,1,0,0,0,1
90,0.4108233312276269,0.5585045503778057,0.5453925187298017,0.4778783099392713,0.36260197625473367,0.22578302275063222,0.14376030271242313,0.20548417206904357,0.17236566009120463,0.691312185070262,0.10060516989742847,0,0,0,0,1,0
91,0.8557051147070099,0.599749586090297,0.1199645872787121,0.7139024721323555,0.4920253143095824,0.6039272736876625,0.1887456915929866,0.25313204162443215,0.12557262613356596,0.04540710078407617,0.038502484392397604,1,0,0,0,0,1
92,0.18416292768788034,0.5749222247018506,0.2962170959571586,0.5358514135012232,0.3845258113788007,0.7261362660967822,0.31047379989010426,0.4619797857523098,0.20416393987555442,0.20031590463965804,0.4845023174770542,0,0,1,0,1,0
93,0.23752368919772582,0.547830856106643,0.4278535697287799,0.5124172212185165,0.3994136124524702,0.3248474230842876,0.7288107547829562,0.41317061787633746,0.3646693571005641,0.14560587142375025,0.39407491242033355,0,1,1,0,0,0
94,0.2972285663378525,0.9036949371569982,0.28881021244304517,0.3174051174981981,0.3044837955434855,0.1706682571787631,0.22427287826564757,0.24209879604174112,0.1693194448772684,0.16065434682305912,0.24192547026362443,1,0,0,0,0,1
95,0.3136692745031342,0.7721723219720913,0.4363762535071575,0.48318714064555324,0.0,0.40903378591032236,0.5861166267046306,0.7420586884074354,0.3692568585288832,0.1254485459566903,0.3974702147711936,0,0,0,0,0,1
96,0.15685353461727436,0.3755240499939827,0.6629726549889003,0.8838794282002138,0.42991324022854394,0.14355985658980414,0.36116626704630583,0.3648245108691689,0.2605578754921208,0.3046653881785772,0.5377157431702109,0,0,1,1,1,0
97,0.5668561802484734,0.5541103657945254,0.12935910962300765,0.7464950922565277,0.6457826952094857,0.6659440400914691,0.2069783705479794,0.29788851536122407,0.1290953805561615,0.5103802445163137,0.1911139970728748,1,0,0,0,0,1
98,0.15280949835592922,0.6158792236607962,0.3114564646521799,0.45903577465426015,0.5820329899830919,0.3497527296576951,0.48277573804885365,0.4095919230516806,0.2750228531064643,0.13323318266999917,0.2740729582894841,0,0,0,0,0,1
99,0.5380511956633245,0.8474161168317826,0.35342395084820794,0.5769885491372261,0.3077552045844424,0.5762730516043412,0.5420600429591887,0.5697672298750831,0.30817024525538345,0.16708031660438227,0.28757478112716706,1,1,0,0,0,0
100,0.20624045008125863,0.5434684289424827,0.47426520267459243,0.42284371172137847,0.4658517300320745,0.21351084269996767,0.4988448473949746,0.6353523273366344,0.29117844121038355,0.2685510152463713,0.39550387060396885,0,0,1,0,0,0
101,0.9634200992381663,0.4985697710965422,0.05378157273752984,0.5710939242232772,0.11538556387686247,0.5864829947992897,0.23504389579899088,0.5736923088141996,0.34095406525600663,0.2538396554350686,0.19077609528016332,0,0,0,0,0,1
102,0.6317335363450336,0.8556081756075447,0.23659042724915713,0.42652298414073275,0.24349378779074696,0.496347617863329,0.6063739447524851,0.7747427642181564,0.42409132932365196,0.12062068628715834,0.38540549232901855,0,0,0,0,0,1
103,0.27857956600849837,0.6536952993645011,0.3954721474287503,0.7870976603783342,0.125610547423486,0.5628211928400546,0.6669726260052947,0.7036665670052724,0.3966585122627691,0.29788189364932544,0.5345443516458462,0,0,1,0,0,0
104,0.23007272786173605,0.6200931691170197,0.29846916530485235,0.6838996280004783,0.4767953446577774,0.750823684251069,0.10389192766871469,0.07696655023298904,0.0022775198146820497,0.0,0.3858126029226469,1,0,0,0,0,1
105,0.30824843016883446,0.6364640135161819,0.23027637898268308,0.4630904401617276,0.5520107798515111,0.7624488017237395,0.4777539462510615,0.5530605771123962,0.31492359790997954,0.19928633541142315,0.4081568678539368,0,1,1,0,0,0
106,0.4298124841397109,0.6875933648259125,0.315537997117724,0.42762944840001416,0.32505436935402576,0.6528311188680367,0.25748351566012284,0.2842865581086699,0.12439231512356258,0.1386244809331068,0.3124675583745702,1,0,0,0,0,1
107,0.6953150730788128,0.7249711227147335,0.2924465064884493,0.5332554967696479,0.1994365007560076,0.6578601596527872,0.2628378040861181,0.2214634181913646,0.1154860959622715,0.08126198582583842,0.12076935759983877,1,1,0,0,0,0
108,0.25767907953631264,0.49093719438741923,0.43870262633255347,0.3994811075308087,0.5327133197596189,0.190425674738809,0.15034155052699927,0.20342227505086385,0.10155479032274811,0.2462503635381611,0.211636442097678,0,0,0,0,0,1
109,0.49544033561721496,0.6061752406635172,0.3015934892513738,0.48434321561428395,0.4079038629599432,0.6847374664638911,0.3661146910435086,0.25673261334052844,0.28518599312329246,0.279776782102333,0.23320516134810598,1,0,0,0,0,0
110,0.17721949560231304,0.598074434810244,0.6099171428856709,0.40713408465817086,0.41841899621302614,0.12276581836909417,0.10041085968330077,0.15636690463863034,0.11198022167513261,0.3287339833650768,0.15423791950202226,0,0,1,1,1,0
111,0.877258910107931,0.683564635928881,0.15881357398895685,0.5106629089651561,0.2818925775620643,0.5518651468766025,0.3431646186123182,0.34971487118157096,0.18522312942129698,0.2150013885517733,0.3042988843134181,1,0,0,0,0,1
112,0.2062080545971891,0.6709272862595999,0.3878057425854616,0.5466704265228225,0.384042613859677,0.32653110632294585,0.2211196238573354,0.34014920039961793,0.1795903580666271,0.24702955610806066,0.1525728371740825,0,0,0,0,0,1
113,0.12093234203152083,0.6259573553243918,0.2689014567808372,0.4722983171142403,0.5963832627161095,0.2361602338228853,0.37538244917328534,0.3367673975979173,0.24426335088867407,0.14314510985594775,0.41494340144972075,0,0,0,0,1,1
114,0.15871627495127177,0.4230740667606847,0.589957880828205,0.6999311590806989,0.5753988498820135,0.06296755223269604,0.2183222813327338,0.152445471848087,0.0880247125183084,0.39910658902439106,0.26211815570758873,0,1,1,1,0,0
115,0.25019572271625334,0.49194885162695434,0.4141907993489917,0.352799207521436,0.14488874126660944,0.21205165055979713,0.4812443803386782,0.3822822702379477,0.21407777327640826,0.13500185504685724,0.40011643362977767,0,1,1,0,0,0
116,0.3480624800902754,0.9199733835905979,0.25841451522181214,0.40282166969933,0.4310225908326565,0.1855661027244856,0.1571350966581746,0.28055654811822284,0.13382181848400793,0.08843945003145197,0.19342434969171546,1,1,0,0,0,1
117,0.13244353737089049,0.6373980648772057,0.4233255507443661,0.542017200533921,0.44251028432359285,0.4860650451953403,0.3514614241470603,0.5039250789391168,0.2855755347107524,0.1260881544506911,0.2110929494551842,0,0,1,0,1,0
118,0.15373276965191052,0.5044942239587411,0.5004353368368851,0.3223000946966636,0.5567167537757994,0.4730841775592535,0.40661840001998095,0.48609905856443847,0.2618329749550729,0.2593053013521797,0.5322645323215277,0,0,1,0,1,0
