,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_Centroid,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_11,BH_LowPeakAmp,BH_HighPeakAmp,BHSUM1,BHSUM2,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.6455731816891255,0.31036279733872074,0.5240044122904869,0.25752347014425025,0.4749835483239098,0.495439914437627,0.36203887556821024,0.4996418374244578,0.43959425658676765,0.25305234235273755,0.1770210456378728,0.21577254992190087,0.23867346291692088,0.23577497709971892,0.23626662454311298,0.08174941875426185,0.49707129872752986,0.5743398161959792,0.5860169698618146,0.46452743620068093,0.6997863936433695,0.3584155906122327,0.29552036147027577,0.1232136918780778,0.050364302770102336,0.2303238666143301,0.16362955733518725,0.0,0.24421345765679908,0,1,1,0,0,0
11,0.5996215282118751,0.3424227926125869,0.5362368680517804,0.22487681160537173,0.25563813795638274,0.37569864850342616,0.40364466257055787,0.43263214181220144,0.508296811078458,0.2804585184330468,0.1092801063043336,0.18226929957029253,0.20548780443359843,0.17563410088758333,0.2555214764305554,0.09272284277450593,0.35564899652962667,0.5235752768554545,0.2366441492650856,0.39249125221111936,0.4119978639364338,0.3832679748307638,0.25750921511393754,0.11160866812137558,0.20303365648378857,0.3028421711814529,0.3187522004001943,0.321139303524098,0.3921009647085701,0,0,1,0,0,0
12,0.6043988815967041,0.2238388521485604,0.37340582344541656,0.377606916120918,0.589480611232038,0.34739346921647996,0.397361569009441,0.32757448268208267,0.1903945861985985,0.1669232821785035,0.3260904148302032,0.12885189349994491,0.20424539682331422,0.05000868631352854,0.047025682204114946,0.02318338535311418,0.31945796074254973,0.42059170237368876,0.20756100204207834,0.099577215648517,0.1329745605877858,0.06276652849431907,0.06287373471978763,0.029182250121858433,0.738662886534091,0.7760784776408607,0.6871615840207496,0.7871607245663366,0.7868677983194946,1,0,0,0,0,0
13,0.5707035588639771,0.6204661565548482,0.603206470289929,0.7882835776036794,0.09748195817862887,0.3928827662438016,0.29335256506318985,0.5140046611580251,0.44677899235038043,0.29890598857670336,0.13809269812750904,0.2632231465218321,0.3599818650036116,0.19568921949524623,0.16768684648158633,0.1179389693382667,0.38640495033142985,0.45525437688293685,0.4684678462980159,0.283605452839291,0.43746950124757167,0.46871365520532027,0.49077337915639035,0.1492139560945166,0.011122072550269528,0.008084753492445609,0.03585036833028062,0.06187126793546431,0.09524996209353533,0,0,1,0,1,0
14,0.6045707548988566,0.39524782248374984,0.5354939333011027,0.48719025651854264,0.22137023204016187,0.39425422054827475,0.4401662170937607,0.5567400143265029,0.2465817357125668,0.25670866266658976,0.0816091631341063,0.12050330220168383,0.23985354969958445,0.10822199058719481,0.18817820018341297,0.14166516979583058,0.3653440076384936,0.5004893691308114,0.3659846281016322,0.5239900095060323,0.6701485116608815,0.18688679807950379,0.22195671101939685,0.15687623282023716,0.04613417427103475,0.03173547943558176,0.1075421919773966,0.09428818560824134,0.10592191005343714,0,0,0,0,1,0
15,0.5524991733490057,0.16335798467001938,0.46154214806198307,0.5549712316373383,0.8487150085504699,0.2567618326314012,0.1800617538338577,0.463228305941463,0.045219534605596134,0.2437799284601626,0.0035185237172828676,0.10101050936217924,0.08272998754312345,0.02964796740263432,8.687982939960259e-05,0.02205158207516412,0.11112539248269401,0.3654014512117341,0.07628363001196349,0.08977602810691539,0.12717404314480119,0.0494177377508723,0.045605704356898175,0.005033778705066105,0.7474540719522212,0.7448892423372669,0.7160965680441729,0.7304631027970842,0.764931130015814,1,0,0,0,0,1
16,0.6735421206431402,0.6837245429462453,0.5355581004050749,0.7690427602831676,0.07576574573962114,0.2191635152216076,0.2489463135021729,0.46884994501447763,0.36648168539571657,0.32333554491432526,0.058822978954362115,0.13000450447530965,0.3905099593055929,0.18742616633500742,0.19564898793774488,0.07322541973853655,0.3612493343860744,0.47024441233357145,0.4675222429286931,0.2715183393144664,0.39122648718822217,0.27809173053410075,0.21840107704640738,0.12277181266143398,0.15740244336526052,0.12513925538359613,0.28752378660463207,0.09857573153332054,0.3402747203467002,0,0,1,1,1,0
17,0.6389889970707929,0.26900762837943537,0.5893578055973366,0.3780727740161497,0.5212089065742879,0.37783463740897494,0.5037136595234525,0.7930405480391858,0.5772837651588629,0.40924645185484343,0.061901687206984635,0.17580367617035342,0.18013889891124418,0.15482564199753626,0.12375022487834632,0.09924112871756553,0.237362516296065,0.320589714649184,0.4225582714795399,0.17267595828744853,0.731868779405401,0.40778486863686525,0.1925297165849037,0.14870146731232659,0.37437950921250923,0.5749409511795016,0.8320754843108681,0.05716041863091116,0.7818498296327177,0,1,1,0,0,0
18,0.6986583600412681,0.4227003364874176,0.49793732839059485,0.40596876093359613,0.5463254988874485,0.6116215400203672,0.5160519381587491,0.7871908956082205,0.7643074870014805,0.6730496019154214,0.21083068976165747,0.17042512200970894,0.25896891466274224,0.15443159922928712,0.15372288844717663,0.10104919853124593,0.8096435981711683,0.38603122283083086,0.4411005973238363,0.3867713483706416,0.3687149552071154,0.24926192109265502,0.3795476251663707,0.13616029738015734,0.05826654814132708,0.03898413339474562,0.10368731366231265,0.1867657897444883,0.2190377221180058,0,0,0,0,1,1
19,0.5446590867930965,0.5565804757419531,0.5058593589425582,0.3197018201210537,0.04858691657074441,0.18045063532108918,0.158418252659973,0.46288931263052757,0.3226312795793803,0.25402772168695553,0.03972375845708992,0.192919467110849,0.28368950961890993,0.12814602482706342,0.14580980337953764,0.08270216061808847,0.38267751234828595,0.5261943199475934,0.37379701189335296,0.273798158638785,0.4881457679240593,0.33314570721378944,0.20904212678309103,0.1423648282365375,0.04601969430721793,0.04280897678207185,0.1513167863238722,0.1021473885630213,0.16945635848443086,0,0,1,1,1,0
20,0.8658458655181962,0.27802863637725206,0.3863719899361919,0.3020504683239751,0.28711311050024096,0.4727095945510279,0.42870366901443624,0.5060443718030205,0.45514508025173006,0.32052118790745976,0.09352161178331134,0.03886017330887738,0.13186722675232682,0.14299093464733567,0.11467786451134483,0.071435931769718,0.3058886175428288,0.4280804544456756,0.28064339278239014,0.28297443141916717,0.4080664021139664,0.23504085527689147,0.2799937095580197,0.13124723825489598,0.16411860124251423,0.23640515772444792,0.31762526126270657,0.10876226870586535,0.4051165401024102,1,0,0,0,0,1
21,0.8963158355951828,0.3168797864586281,0.5593843487209391,0.399568513092572,0.28384258332031137,0.20032444105561054,0.15108615565213046,0.225390195425608,0.21616921046298798,0.17305681359256908,0.11019716833702964,0.0684710222890512,0.13934281047252306,0.1505535550712278,0.08454460489423038,0.04488810632419013,0.37406584528378106,0.3952186151264107,0.2743259122947563,0.24728508122874115,0.3140473800996216,0.2319804371812841,0.212333101916667,0.028965865969378224,0.10743725653458515,0.1200171530867615,0.4450624133766506,0.17478702722547163,0.32521234193588533,0,1,0,0,0,0
22,0.6943359860164535,0.28944532828324854,0.5941853775602424,0.47130061050889094,0.1916735811392263,0.24331748655411867,0.16167141215844938,0.3093737703925663,0.2098887195455441,0.26874675474528353,0.09972581716777557,0.28277483780648255,0.2031079506069174,0.13520641839603273,0.1135299976744288,0.14776226725535452,0.24944455665522117,0.3455090821725311,0.17318035099947088,0.14845491351953216,0.4477769286720499,0.11496138132585812,0.14415084786719495,0.15561209382416852,0.010113647950965041,0.1100418163212982,0.05902810273139297,0.1727628472019424,0.15187214112949285,0,1,0,0,0,0
23,0.6086510574706463,0.2724037882292641,0.5104858071389513,0.2496208402242283,0.5152114728156687,0.6507663256794585,0.9999999999999999,0.8819092587548047,0.7244532600214395,0.44605485201638495,0.43206722626166216,0.19667276445158827,0.2239351338585776,0.1180146245933226,0.09461476693827585,0.05023573604095212,0.879179596408439,0.39950259354836487,0.4250678390731812,0.4424864686616442,0.591786283157323,0.42530492350818594,0.22380548725993715,0.12504270739851586,0.005378681578672445,0.07670334008717218,0.011029854138534969,0.045719546214327236,0.1359257167681547,0,0,0,0,0,1
24,0.7464178963221915,0.1688975460714845,0.39469326018818207,0.2862848969563951,0.6114675335251045,0.5435513502172322,0.3628552874768969,0.5623999919287306,0.761122576222736,0.41003072174464894,0.11855366216557647,0.08186106124142041,0.15346959363175894,0.12302820682902177,0.09517904704235612,0.06488611299901403,0.32970382475532944,0.3822024765318875,0.23597372710099263,0.43405113716166555,0.44358306248906654,0.5047751468702473,0.272794221998903,0.12459399499810948,0.018426895159499367,0.029582267883113966,0.08830456658243868,0.05522746298876661,0.09876832474460974,0,0,0,0,0,1
25,0.6716851178284375,0.1654311598664701,0.5825175923139039,0.35257427909550354,0.6872068685472565,0.30109153434009006,0.3970368774664069,0.49686330296518255,0.429709547804654,0.40926267812842543,0.11013166390612278,0.1871243299998056,0.1746043720793945,0.11687197953188669,0.11025050350810221,0.05869948483242836,0.35228879381575806,0.37579833065710716,0.4126198738203864,0.5411436143685613,0.43401220870814194,0.3190737482479945,0.233133752440423,0.06633427023875142,0.14146595659895667,0.2280226075868375,0.39822397065835974,0.030630254788584714,0.4098093458206041,0,0,1,0,0,1
26,0.5244338404627844,0.40613498770206724,0.5556907297985413,0.359827636432014,0.5209447993995964,0.34665042755599684,0.420914194015685,0.6832006618440831,0.4677680466123635,0.37695075866843586,0.1168879780653734,0.22603367986467132,0.3374468724055766,0.19534887393790076,0.2050276216427308,0.0826931512387615,0.43170342079653334,0.4436430409765086,0.27829850892160846,0.4770298025310066,0.5584379114454338,0.3671234306504042,0.2097325411467783,0.15231166606686497,0.17346216812539997,0.0,0.36593825064285107,0.021411029806454124,0.42181116065650776,0,0,1,0,0,0
27,0.4523193081135648,0.5415816572754172,0.2736588624094868,0.3732369455751592,0.8122814238017788,0.36842482332291104,0.3512381987112243,0.5350424246093,0.18885408842639528,0.05060253562568506,0.14308039265227443,0.49941012437536864,0.33963611925655257,0.06705123345652106,0.050571081302846405,0.03203453745564992,0.5090615302693671,0.5766658859806655,0.42136936117586316,0.5044283454821918,0.3515297713859554,0.14328795514865958,0.04903476236321164,0.030273281795942908,0.407967805481651,0.9091776955417857,0.7034996947292895,0.9024911487318977,0.8429518370246974,1,1,0,0,0,1
28,0.33748597614337794,0.3917917538949002,0.3446613671322859,0.4369030352818961,0.8789398738007884,0.32571425647218966,0.22631000549477986,0.2390124802001674,0.2269217026055379,0.27546262908902097,0.21247765831017285,0.2768034104387165,0.19522746373182948,0.05534445181464986,0.06997512077612648,0.039247671779301746,0.7014560878426763,0.42966307205414916,0.44182308079702687,0.078482780239666,0.23358131312666308,0.13865445978588256,0.1236762263485135,0.09443459959820878,0.6016159816531782,0.6362439504738654,0.7597597497225825,0.6607482068012226,0.7544601812673993,0,1,0,0,0,0
29,0.5650835706181945,0.5209079002985453,0.358969628707079,0.33507012143901926,0.4156628759950788,0.6922978512176776,0.8116820270742794,0.8350858076818304,0.5519284479803983,0.4486474499509605,0.12999822202258968,0.2000108561095592,0.18281614335393925,0.17046337534350423,0.17897069341512323,0.09945791690762064,0.6446264299223297,0.4861010524569141,0.3455277210533809,0.4013703342581528,0.3911574334091391,0.25379104166045385,0.21105583534384553,0.13421739546367706,0.015508594442529494,0.15064426177062512,0.030252438823303966,0.2622756589431878,0.1573628085432845,0,0,1,0,0,0
30,0.5465468421932014,0.26795581397670887,0.4864064998067969,0.5089341448791082,0.24100219869222927,0.23557900446746127,0.15388662021079969,0.505592380721773,0.5851011076999366,0.96562914671436,0.1503513844829361,0.1978968313122606,0.12165499335608955,0.28764253450835464,0.4302701611664714,0.14675096442590263,0.26631901727841945,0.5347581717082852,0.16720711263729843,0.1362782356641093,0.49000101278875985,0.4174991799123252,1.0,0.4423142626766948,0.07588645339195375,0.12187540415258986,0.07804457398023985,0.31301922108840696,0.36673182585872377,0,0,0,0,0,1
31,0.6358783824046603,0.4638687898767545,0.3169532095483057,0.4393043805284501,0.12147609499935072,0.13205365047361234,0.12436622708426992,0.1837949090468839,0.27637076955611795,0.18749819708071302,0.04955878086896304,0.05296063931143101,0.2194316340521002,0.24106810069806375,0.10071127375483215,0.09046261473585344,0.3200271754099263,0.5539889741785946,0.21879986995297485,0.11122057862628672,0.29236909705278474,0.21536993409477231,0.2130695439046001,0.08219181202367017,0.019906376659099313,0.006924764655565564,0.1602047319188381,0.1672059473846693,0.20468468394772965,0,0,1,1,0,0
32,0.8159256329576112,0.27373176527756055,0.32851171019569164,0.4680642660406934,0.3260711196603582,0.39708310091959087,0.270724062140966,0.44799176730530577,0.4308799614966712,0.2207854958749207,0.11418358084650443,0.04283002573059998,0.09551669068387449,0.09614959411225876,0.07095010552827763,0.04048083057468016,0.3071004939314371,0.36072079211685754,0.08012022974974449,0.20476237972426398,0.30981208164918844,0.1484060477738348,0.32684983104026266,0.0687577727465299,0.18695203664860216,0.014180792626895406,0.2636402529513216,0.013906155698881668,0.14940113628827492,1,0,0,0,0,1
33,0.7033264903378227,0.20903706686813758,0.4775051188304583,0.2905770318571277,0.9553372758665467,0.3623853070164217,0.34426669663819354,0.4688176599372458,0.3005028038882529,0.31413164195465304,0.07344918259828004,0.1033469223739557,0.1406176540691127,0.060583878202091025,0.10332468922909509,0.06843918697108609,0.37773819797653363,0.3175098219517381,0.1845010295389493,0.10480248011773637,0.28157829317472455,0.1490844839411923,0.1680046641325903,0.13944478104201496,0.23011536202255442,0.3508736502721578,0.3253205342460259,0.36628146615380763,0.3902688919538671,0,0,0,0,0,1
34,0.6610815749716952,0.2243195365726211,0.4263079912708676,0.3524555990030872,0.2816240830529029,0.24345667893128908,0.2759456641190867,0.4963649020854142,0.4538525205825088,0.3969343160445392,0.1241496121201913,0.09785559429908418,0.1687750057765211,0.06538188192930919,0.08832519383416483,0.07114819471746305,0.2682470024421145,0.4671280060011997,0.11570572823146673,0.08091323048362704,0.24747032989292062,0.1920496227596696,0.1521903395687979,0.06763257515363273,0.33108543896184817,0.3996345893355902,0.4305202748773347,0.49734420238462757,0.49283516691552975,1,1,0,0,0,0
35,0.4812766996587068,0.6734370475642105,0.4358793169171156,0.4965910299428332,0.045481456374996974,0.21389979172317097,0.22905895649133323,0.32895063409909486,0.2308030277617753,0.30999935094905673,0.06663672178396637,0.21552909761424838,0.2868624050882951,0.11718863514324523,0.2977757886099666,0.2776566829605046,0.3463028589265713,0.5280787692009867,0.3980852063009059,0.22123610989543357,0.3537947353398827,0.2018086660901202,0.4477835781107962,0.25594828646528517,0.03090646236267878,0.07743223282819459,0.09350085342103738,0.10925009664778211,0.19655239608296943,0,1,1,0,0,0
36,0.6596484250399888,0.652486462289113,0.5924468500869966,0.5973207583812035,0.08746569357845413,0.19451213583538463,0.2920100904141065,0.35431661571677897,0.3869639250060163,0.3385810304044309,0.0351010171902342,0.15639449157760338,0.2597007288256788,0.12051549322467547,0.2865209016195629,0.1599226770019263,0.35166449385799015,0.4987933215913551,0.5050223226143703,0.32024744181880727,0.43648433399931874,0.3265402737601766,0.17617456743622295,0.18733173284984767,0.11559348477635432,0.16196620660393843,0.21145177391250095,0.23563313336281438,0.2610483102189109,0,0,1,1,1,0
37,0.6179340618767255,0.36881325780394536,0.597427621010636,0.19052277810059448,0.22199528568693178,0.4221530809106866,0.3414428168240171,0.42109628015375744,0.4347011252014499,0.3802555097213407,0.10715589118778249,0.11839154584518864,0.21769576211083191,0.2414597744717142,0.1423749786091329,0.13917689184296428,0.3225610987679256,0.4619404771575886,0.343160525202986,0.5621016677285466,0.4102208800213607,0.32313318223839205,0.4041148696075762,0.14711389095149807,0.03838581999871132,0.2930336005372819,0.24195154885891146,0.3157470525902996,0.29272642867931536,0,1,1,0,0,0
38,0.904198008326099,0.3161038018751436,0.3738596051838197,0.36882690123196105,0.22264675005117074,0.19593271686121194,0.12395255757030821,0.34905616594529687,0.24548059884344176,0.21013745456643396,0.06848020362520238,0.047014650886960344,0.09258433174214774,0.0880563188982596,0.15165356887420417,0.05463625475596688,0.3663355428655368,0.42238756825241003,0.2029636697060555,0.21278245841874172,0.3292438150831868,0.145595383651925,0.148623198689747,0.09383555715502671,0.2040595971431306,0.06956359461538288,0.4392767535239827,0.1420964364085406,0.3117757783679857,1,1,0,0,0,0
39,0.6602535452519853,0.21739724819192102,0.42898015010690843,0.43482536301465935,0.46325939066073013,0.34312558529882864,0.4437768494929816,0.532734041587215,0.4024163026595009,0.5045577799573068,0.04103384707522717,0.13727064443162595,0.0709313064121936,0.09199121892668752,0.06732484719242128,0.06842454672967976,0.2658416114283615,0.3377655988841088,0.07051119955631018,0.23031671168631312,0.3453977958033717,0.24564607998091434,0.11085753299605311,0.08020107782085213,0.03097214758781958,0.041503776628692396,0.13489678730430366,0.06018584186475986,0.10235651124967461,1,0,0,0,0,1
40,0.6976621024626606,0.1633659725018888,0.345585573951685,0.4901977179513658,0.6106466003904385,0.28382553873079075,0.3255173210450071,0.5740649938961024,0.4866386885532812,0.4423318236889172,0.07215780953183046,0.06479209740036683,0.056285547472070416,0.09145582614738307,0.04834204325562416,0.07570130979482827,0.15864563632691284,0.3821571045594944,0.14109464745993938,0.0846891812395296,0.26196701991510996,0.04087764291891571,0.15043361857674914,0.07243174788285188,0.43511331952483934,0.42179236143096677,0.401453266842253,0.47653892472041676,0.4767908722985983,0,1,0,0,0,0
41,0.9301572564767959,0.30143015473095985,0.43433509545558546,0.23215906831503552,0.19281144288352212,0.11439464109347897,0.13390716319496476,0.2811122209106408,0.22075241921957844,0.13903933248716316,0.11024395721624886,0.013322228775495645,0.14659863127426775,0.10488881518683471,0.10760110749843134,0.052956568597695736,0.28594774242118215,0.41721883636879037,0.18610218041262305,0.1898112431732642,0.28203404811667326,0.12814615453433933,0.1740611323562692,0.06680803764628708,0.15675872815888064,0.2352020592779821,0.2247739436964941,0.06007014264934516,0.31898019777971826,1,0,0,0,1,0
42,0.6042275457637494,0.5178803456068589,0.509227931378897,0.5774090902785591,0.1283604886863089,0.2947112014042055,0.4404222238873069,0.5869144546344218,0.37481495795990705,0.38867874862978125,0.07225138729026884,0.18440795315345676,0.31569289462386285,0.18533671309896083,0.2305237800623955,0.16232818128222612,0.5081801656231064,0.44330966500792507,0.37393194630672827,0.27459609540229646,0.5286481111489628,0.22811856976709513,0.30256258797988594,0.17215978716910307,0.11576238964100209,0.03348765817256096,0.2669553368896257,0.04373152219561511,0.266215275414203,0,0,1,1,1,0
43,0.7819423669442422,0.33491622761326917,0.4378219759898729,0.05585516713085482,0.4162395099931552,0.6911587253662757,0.7782309930565962,0.9295680862011559,0.7720573757939491,0.4558753533721802,0.21259930939614274,0.07556014284695801,0.10248933439169404,0.15970656053570864,0.18068284035611953,0.16852550808676256,0.4793154734580709,0.36178660135407265,0.21052530923355128,0.306037246548211,0.7013792341475542,0.45940938776727414,0.4596970615197555,0.12323646915728624,0.0743268984750393,0.08626743386645551,0.2197614877602043,0.2160460349378256,0.27860039107201234,0,1,1,0,0,0
44,0.6117137439052744,0.14880823212639416,0.317833100961524,0.3634219478023375,0.7165139613655223,0.2769109527001786,0.39899595384384834,0.44589121946790145,0.3134265775061803,0.3173264149310564,0.042100633521424624,0.13802530607747698,0.0567965053687024,0.09567737452225275,0.10119744976985622,0.09120251001308048,0.22573952002350303,0.40867680636624953,0.21202977481890106,0.11594102595940699,0.2680253381333383,0.19678376524617539,0.10363119598945966,0.093860612162156,1.0,0.8867380092889864,0.9308806948585282,0.9158833329161488,0.9732326311702447,1,1,0,0,0,0
45,0.6089808065075832,0.3164051761150515,0.5884191611795437,0.19808978996706245,0.5848191195987332,0.5638304514029262,0.49654390828712713,0.45396047095856407,0.5529347849866186,0.22516298390353662,0.13798040481738302,0.2355775774348472,0.17219536230996701,0.17773697842635586,0.13949302548036208,0.10019555984001595,0.48550338774535895,0.4477664890389958,0.29846323515349593,0.5237884897621863,0.40106434891493503,0.3988981003787315,0.21235611572878987,0.13184628069807808,0.01047522947602583,0.0,0.013062578267399318,0.03788370560112139,0.07865788619529818,0,1,1,0,0,0
