,Att11,Att15,Att19,Att20,Att24,Att25,Att26,Att27,Att28,Att29,Att31,Att32,Att33,Att34,Att39,Att44,Att46,Att48,Att49,Att50,Att53,Att61,Att63,Att64,Att66,Att67,Att70,Att71,Att72,Att77,Att82,Att83,Att84,Att88,Att89,Att90,Att93,Att94,Att97,Att98,Att100,Att102,Att103,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
10,0.25417132679114784,0.6151907087951618,0.6611641368523088,0.15891485127041968,0.2211984668051613,0.22741242934855424,0.312891880359449,0.6348926718966724,0.5011829548377719,0.3480465233254482,0.5796635206056345,0.5177992103463036,0.6553193519151573,0.5223808629046074,0.5846520317695381,0.7775147172514772,0.4767708425936609,0.4232655424510753,0.13537616449541623,0.23407287730532894,0.45132331946861504,0.5568897026158811,0.6564150526834216,0.4409636039404486,0.5939738294870898,0.5485243798542749,0.5116537479348615,0.5374978700894435,0.5342395331813147,0.5146635760496698,0.30061977146101315,0.2360292859497832,0.17517205761504748,0.23761714229727332,0.3713720401189152,0.248643289344609,0.3057815750974792,0.43374647442702974,0.33848889846949776,0.27067232300125216,0.24659501280553797,0.2673444996137157,0.9228307281215804,0,0,0,0,1,1,1,1,0,0,0,0,0,0
11,0.2397606377784519,0.43712776488534755,0.5226402780225591,0.33714975070541225,0.5001009450800246,0.4621921082616926,0.625902839896628,0.7248683207043114,0.6382799802052608,0.4487207057471348,0.8463957598009626,0.5833703358495045,0.7558333200833159,0.5196424920004199,0.8439273600234863,0.49018186554806314,0.6784423356642564,0.28959906801101276,0.36368333147756376,0.4563210779132232,0.45715308376840563,0.6089492564755064,0.5330414698468384,0.3411829967193179,0.8017303053780178,0.6645463915273726,0.3655063929334893,0.2819073317243501,0.2902961057857799,0.33198628915720363,0.24901760518303717,0.3461562538690646,0.34709271137691744,0.3727925346693535,0.47208669924915925,0.3271705120551504,0.18369411014879353,0.2951663243658666,0.17327402065492173,0.13847965769513504,0.3590881813992863,0.078342477071708,0.4541244270071264,0,0,0,0,0,0,0,0,0,1,1,1,1,0
12,0.3123505125377421,0.3125219757333809,0.4798877004758548,0.5075714618128586,0.43124908564239106,0.4639244863552012,0.6603450744457503,0.6903150491260777,0.6900819820578453,0.6341968068368342,0.8730970355062223,0.7106656585981181,0.6928513507067557,0.43653113895228984,0.7811965510225507,0.7366778872768894,0.7481808776047922,0.38566392588734283,0.30889507478751443,0.44382998562166354,0.48190112577123345,0.5479150243048154,0.46770820444515615,0.2109120114710433,0.6891441846007093,0.7159840810563379,0.3438280729143188,0.34637559160649933,0.5662010404813692,0.36302064344091056,0.2185800637860884,0.22880378608402668,0.13233884222059894,0.2179793400575682,0.26237833202519045,0.374909627620799,0.30574466278759305,0.383360610917673,0.3627528790818293,0.2845846602608547,0.4695185332033133,0.2069399241295187,0.8332706021940113,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13,0.40823081059474686,0.6415345417958164,0.3383346735107508,0.46094309486749097,0.7590397050648097,0.7174897231245947,0.8948318219255954,0.8262368487951511,0.8388066863768128,0.5816837186585361,0.7758011329607299,0.7248012864874812,0.6328645477239119,0.5008151558191072,0.7854153331035503,0.5180991136481778,0.4953942677074802,0.5712269328075006,0.09755558029915007,0.19589538395198447,0.4609545673343947,0.10278381938684583,0.469593307761919,0.46349390373943306,0.5063314417510918,0.573340138337527,0.3782384812917625,0.2847531465454758,0.26430361252365586,0.3910344607343498,0.21168660213844814,0.23996755898019456,0.11214846603360115,0.20626312430654672,0.26862323062393434,0.23828758965989988,0.37375313293230156,0.40293470479139687,0.4985923037227198,0.38906102495603023,0.24294623817229072,0.22542790347700573,0.9255776042354735,0,0,0,1,1,0,0,0,0,0,0,1,1,0
14,0.36184526607303513,0.42167307681904975,0.4237448228762778,0.36783885200237665,0.5915308540831553,0.6715114004008612,0.5873098454380625,0.6348190831285484,0.7065556807786852,0.5711730822735827,0.6623346187442742,0.4729974971631405,0.624047986262382,0.49533288753060284,0.6810662063570664,0.7050627827515381,0.4021977003493547,0.44442713371530623,0.44880377092380214,0.4412637255711784,0.6645739307641776,0.3621045171263567,0.4410025741243489,0.3376845100076685,0.5430019564410096,0.4987141322328821,0.38955967172897477,0.31406707374449716,0.4188561318804875,0.4119546733162835,0.21049130872800748,0.24272337631443863,0.1307666407962016,0.21345517809336428,0.269449426150228,0.24657334937286818,0.27208924904366355,0.39614380767517937,0.5492661035881558,0.24265701486028254,0.25063625842540105,0.3828105172184401,0.24796913129419734,0,0,0,0,0,0,0,1,1,0,0,0,0,0
15,0.2616435841315763,0.26472576989446234,0.4085191223123017,0.4442007098174853,0.7545059542967492,0.6339256934486661,0.704256938842919,0.7241569626124459,0.8201481836942566,0.5524821066469356,0.6344260509950691,0.8079522740879714,0.7428002718903534,0.5685159190260131,0.69667690781204,0.6171681366831941,0.4146738441692564,0.4579639947168689,0.47864899974019226,0.41476950560643117,0.7016562235579527,0.45449491434895695,0.4962795290395678,0.49219987203978566,0.5791919625749089,0.509223494740354,0.4133290310437086,0.4396453285657246,0.4913621407280364,0.0,0.23487863388677693,0.26504953098242595,0.15292440878378377,0.23244024054718926,0.29928078254961094,0.2807168592110829,0.29072135266389987,0.41699095987658374,0.44118050520292384,0.2641046030185398,0.27735777280082297,0.23174038118599896,0.8391008592088897,1,0,1,1,0,0,0,0,0,1,1,1,1,0
16,0.39011849627819345,0.46053834461195586,0.4395653419104688,0.3654430485554017,0.40994528484068227,0.33995996694420977,0.39527907764671194,0.6866411856265526,0.6100090322148997,0.32973097096119286,0.5585737856654192,0.6779994372950695,0.5120661281859665,0.1522172238279717,0.7529406518348126,0.5523784598054103,0.4233783944814437,0.4105530080363123,0.251235571391456,0.3734573389017303,0.3336117248066002,0.6682617370560486,0.3764444573838066,0.6619388695032693,0.5079248318516664,0.39641664895909257,0.577665422640641,0.7236050039546398,0.6585486472389365,0.3950064003449001,0.21588752275092815,0.3398989765498169,0.1498327930971512,0.2369763186535289,0.2790404166304613,0.2994648155203499,0.3024902274659576,0.48453163667385085,0.37439005271512277,0.27059267470722725,0.2934504227434927,0.2654807198863173,0.9033383767507597,0,0,0,0,1,1,0,0,0,0,0,1,1,0
17,0.3469580400004687,0.48076954285065154,0.5095818095699682,0.30297594708222547,0.5639494396816572,0.5012263273717066,0.5210706352165327,0.6351914868945094,0.6388948168006118,0.4839521742352725,0.5914062111624803,0.4586111855606182,0.4142372760084587,0.13192813365239547,0.8265366131011719,0.5553852295601771,0.6194322181849821,0.3799227063025523,0.508902497865865,0.5241470650413219,0.37956551730758414,0.5986354380387695,0.46777856222660547,0.32970514699543063,0.46646109601035524,0.5721148404034547,0.4119711208808938,0.35365797832704743,0.24972154121114926,0.7530557987657047,0.27687949104712717,0.23615587826549053,0.2273000935902118,0.2677821941060113,0.26144245192040605,0.3701187665557699,0.332750939110684,0.45780868610985315,0.3952899331752533,0.23343870410919912,0.2436896559114435,0.23385572086460596,0.9126308941306087,1,1,0,0,0,0,0,0,0,0,0,1,1,0
18,0.4374974773482144,0.7316228774822435,0.3165535777229468,0.47728109630881355,0.7596717090440939,0.8086014031466672,0.704787124705669,0.7003967103590686,0.749876859649993,0.6331810985929525,0.6751496687048597,0.6209848936394342,0.657836523937481,0.564010456100405,0.8164769407001451,0.605984111037004,0.4847112385542351,0.5649543771858025,0.14308874290168133,0.19685720645863114,0.5023526136570902,0.09038361293072678,0.4368284167800883,0.2573361587432673,0.6910875747606059,0.6142575429301104,0.37292626081207303,0.32254602514184566,0.2662381683198827,0.5569777065741256,0.2455625253947669,0.30374087248536885,0.1546606784149014,0.2145911836436385,0.30673506046184335,0.2508512253144659,0.27772944999427857,0.41230460198841373,0.4418337285334483,0.3507593354982001,0.26652664516336433,0.25821231436273157,0.9476996782017184,0,0,0,1,1,0,0,0,0,0,0,1,1,0
19,0.3371603859689782,0.4554305079978146,0.378044313976031,0.5255992897306896,0.5918146706849635,0.6363770217157441,0.7904816043934546,0.7653889723886023,0.7819268032995845,0.6543724660448491,0.5862219570914204,0.6355325495467026,0.6347198813858457,0.4966081228204943,0.7029451576910322,0.5816477291229712,0.4594913077442504,0.5784982141528388,0.5210481386631036,0.5025683600996264,0.7590103525972003,0.39431578028344055,0.49633169084305606,0.2644737976504326,0.5442702617407223,0.670202223806526,0.3837998233214151,0.3679023114933788,0.5797278995413886,0.4242111342049867,0.21430539398763243,0.2266725835822287,0.10408201698319941,0.1996668776265163,0.41073883247176335,0.21867115853640245,0.3717586377881159,0.3822049933951291,0.4818060971865671,0.39903273022600527,0.2296705386898702,0.2382373361925451,0.8381461826647689,0,0,1,1,0,0,0,0,0,0,0,1,1,0
20,0.4089989987513687,0.5409789952559463,0.28884495065209725,0.4496723137293884,0.7211633554729788,0.6125057535911032,0.6843622105064693,0.7034216547215,0.8408219200204867,0.5560370855005218,0.7116205410088701,0.6755872732679156,0.8360837056588172,0.8215057447760945,0.7974900987293486,0.6460092458471481,0.48582247786505867,0.5650648299724683,0.10518947407489887,0.37979248714419916,0.460097450729509,0.36245759817579065,0.567356658150949,0.35313729404985,0.5123834766751656,0.5143242690412689,0.3678900511925014,0.5053495723648238,0.4787146252117565,0.2525887465702933,0.1489830961299767,0.1803036268002888,0.23033321539444848,0.3513633390619083,0.36514281074567,0.1865465901488857,0.4415069081387952,0.3255496699443612,0.5776780523493177,0.4692864426852182,0.31507115378433115,0.1453927074447211,0.7578237362998931,0,0,1,1,0,0,0,0,0,0,0,1,1,0
21,0.24375000813758638,0.5301101356139412,0.4663184041240747,0.39073170841908605,0.5046376217924334,0.4822975100712716,0.6295602717840472,0.6754467730210196,0.6294404064150642,0.4673825222854407,0.7057521547795745,0.5922376054905067,0.5249381886696451,0.5061343929437901,0.7734195360919084,0.4973411857503477,0.6181488549979288,0.3696529224644691,0.4250246817355157,0.4463472445255219,0.309218871924837,0.5100762911852994,0.492478995776107,0.30211656177256657,0.6611797730813175,0.736024752209806,0.38727566208994796,0.32333313835644656,0.2549840741113746,0.6139833564419936,0.23564952160433705,0.23259042656045897,0.4070817544740686,0.26677064604026596,0.37529219544367415,0.28612120248512796,0.39503554040236877,0.15299342519396525,0.4516337115496417,0.4004220053873584,0.48830222141257407,0.3101331702479487,0.4795542183990847,1,1,0,0,0,0,0,0,0,0,0,1,1,0
22,0.4625599414614584,0.5689131951769689,0.39807813050757845,0.35456987364706577,0.4462913655382274,0.45926988089568993,0.6134548129960746,0.5381981455630432,0.6219989225940336,0.36825620146986104,0.6819542980780384,0.6306242157800065,0.6332968295358783,0.43910233383255864,0.6700236069704203,0.517347722730721,0.40235185524949446,0.46258208386040633,0.712137475411053,0.6929042139586066,0.5330963577344144,0.44978031939069757,0.7202477564359174,0.479355071444453,0.5270656825535055,0.5394120952991852,0.43761245069963617,0.4918414888774163,0.5707616016979599,0.22292494431300747,0.11678114024590486,0.15750866322687987,0.04967842631482833,0.2698635469323878,0.12079690831936166,0.4186093603285505,0.20016561323035617,0.4514386968392451,0.15116894314997356,0.12089958178117086,0.37586129298427967,0.41415376909479784,0.6247797139958572,0,0,0,0,1,1,1,1,0,0,0,0,0,0
23,0.41570046390752574,0.614637596490374,0.4218213011103278,0.30122173550601045,0.41960382713520783,0.31935978946167615,0.4526355482532928,0.6680912411526231,0.5422016687103541,0.3535004878072487,0.7617681383793407,0.35943777510204034,0.5656074602896982,0.3613447584099211,0.7942012882103576,0.49681412663168223,0.6010452269670827,0.38581274648411346,0.5576943918643061,0.5467253933742049,0.5490016991479575,0.2024014647085861,0.4193311643727604,0.10160925851139613,0.6413448544652296,0.6782788635113425,0.3079798773056595,0.20406831990112126,0.19978985944031669,0.5731621961832122,0.15044416490874585,0.2688959898058408,0.3890000114134404,0.16656913083659264,0.20674118570453826,0.44726752924165203,0.6709390614676087,0.4365960581228637,0.8522866082685009,0.5277966017598357,0.28111906471350956,0.14536475633903126,0.19277237569887057,0,0,0,0,1,1,1,1,0,0,1,1,1,0
24,0.2772208775312776,0.4848482389661533,0.36883839663376805,0.36124559187979643,0.2890525792199432,0.38420458509809957,0.4176687982784553,0.5946240059941397,0.5692971598702037,0.4205092877771176,0.6290973953265963,0.4332987976515737,0.7546537372998583,0.6175592853155896,0.7561820811853097,0.558948004472163,0.5325304668718283,0.16416423282982368,0.4231243736777642,0.769411804236219,0.6803544760000493,0.501778244558058,0.6190223179735018,0.3896002831460062,0.48981381183284944,0.5349190052248929,0.42429591527652893,0.44777713633207783,0.4459579508439444,0.41841888860206355,0.07464530816027787,0.37395230947508706,0.38319627693571945,0.27074401743463994,0.42040959355453533,0.3854048232601255,0.32245363506275704,0.5556603649496508,0.1590468165160987,0.12703772326004384,0.3361252799537071,0.08308186655247707,0.5991804238963266,0,1,1,0,1,1,0,0,0,0,0,1,1,0
25,0.47739378496720875,0.39662344547042944,0.31687714795558686,0.34404573375292846,0.5522046990666237,0.48536564983412417,0.49344568359244867,0.49618787881490867,0.6093930420799701,0.44877416407576015,0.5343841508594263,0.4886878974436929,0.5176639292131079,0.43383974312920354,0.6583028065445472,0.5947156594450321,0.7397676138523783,0.4322401220328894,0.43000556730876294,0.4751319180868832,0.5198844195400643,0.496733679309964,0.4557898388806805,0.46443772376021525,0.5769116232053598,0.6104108620576665,0.4361177213998575,0.5237100371558128,0.4407314935762827,0.47147255835491175,0.20849034024813123,0.5911972433479912,0.08609728816654491,0.3465743739391324,0.21846746427772706,0.2422804738662579,0.44314212346675486,0.3604032823295745,0.25256716768896115,0.4227953417499383,0.445323299649589,0.23594087334906794,0.6582781423938702,0,1,1,0,0,0,0,0,1,1,0,1,1,0
26,0.4387448065923564,0.4480764133439358,0.6027273528375044,0.4897413074467581,0.19246861924686187,0.23939183712992973,0.31513028537891985,0.5703341376065365,0.5100825126860514,0.18733985281950155,0.7033789973794662,0.48633440407281037,0.6502492328240026,0.6408533990616035,0.7378827306789351,0.5218054126679926,0.40238401025933956,0.3398155554728775,0.5438696507441636,0.5354999306983783,0.6475413095918889,0.6781069206453549,0.6455690367534493,0.4392359141668293,0.3739365040570346,0.5443798145570161,0.467597985832497,0.5882355185155985,0.44525447600895285,0.37969214474093904,0.17383239732165223,0.21802674575672296,0.5967845484842951,0.6019346518765276,0.2919831968923653,0.2211610863284965,0.26288454936836886,0.39274929864351166,0.2706794175860785,0.24775319996814069,0.6735659404837171,0.19398514566439218,0.42560377683002515,1,1,0,0,0,1,1,1,0,0,0,1,1,0
27,0.6332161954895636,0.7655480004111153,0.43410733168840326,0.17696527045130567,0.1830119671123855,0.25648613765906114,0.26425370669380915,0.4891713012724167,0.5110734031839999,0.3602058631636882,0.5640752498029273,0.28394864184097857,0.6340023929531107,0.43288504368682534,0.7121584723568044,0.36916089052487616,0.5524136117831088,0.19908242800803636,0.31729503024904426,0.40974898812632216,0.35532625972141646,0.559064681880394,0.5880018147455354,0.2595913440813863,0.6403257017501189,0.58255966128555,0.5603835048317718,0.4229264843887093,0.38225890579600136,0.5833761353626374,0.2438468132002694,0.2813618550921411,0.16319079848429507,0.23934233487537038,0.3061752417690271,0.2792214025793252,0.3094260504935791,0.424295777956079,0.3470052976412106,0.31470216108018756,0.27407735830859736,0.2455918311216555,0.889227609345361,0,0,0,0,1,1,1,1,0,0,0,1,1,0
28,0.2989306560457059,0.5308823290761266,0.49860795955234405,0.20727257940264185,0.47334610995698856,0.48086889505847774,0.8124871529160932,0.8395263113295484,0.7896312941445176,0.29788317168263734,0.8510237126360867,0.5818342313944016,0.7169090757317983,0.5577986924348013,0.7603571982678932,0.37257049264951536,0.5110830753051416,0.3228488447801176,0.43111012136733107,0.5008603201314911,0.664796095388164,0.38047757100780877,0.55774190339634,0.23341622009156865,0.42161837654548756,0.621303502525067,0.24905590841184622,0.19901502763161572,0.15420829769611993,0.5008116861515697,0.3890714838336219,0.22473057399181742,0.11195871758582907,0.19786489213243336,0.2484669087324594,0.548108104864959,0.2567681796202215,0.37990315361445215,0.28372428749665224,0.3599711177005929,0.2336059644874034,0.18464388614284805,0.2314504851900504,1,1,0,0,1,1,0,0,0,0,0,0,0,0
29,0.39779907583058716,0.5427343492207742,0.20795101559746212,0.39622816272034955,0.5629341369927143,0.5051407590362884,0.6108861050193292,0.6521012938243413,0.695037588087166,0.4546229912121797,0.714358253261464,0.6144697839453084,0.6816766174296025,0.4618714319662663,0.682581474706353,0.44703779508375663,0.4218377912156296,0.44234015737778115,0.16170582340496606,0.5877771539854032,0.8161286031467835,0.5737746803653553,0.6944155330572397,0.4279134771146333,0.4662202485119065,0.6081360180001628,0.36320893863938514,0.45524644654623875,0.5149120130353286,0.3011528604618361,0.17775084463690355,0.2018382317140182,0.5664148100803506,0.6168933823042642,0.25803653208701266,0.7676027395205539,0.2781440982753338,0.37922199694465997,0.2656626624076506,0.2028067536530494,0.20893789046174946,0.17177407903901862,0.23640333713043665,1,0,0,0,0,1,1,0,0,0,0,0,0,0
30,0.6326602355863814,0.7820196578006415,0.3151642910645048,0.3627467813097963,0.4984141381630921,0.5912105025090301,0.7398644482026842,0.7850572431417497,0.7514491340955153,0.35328665449274727,0.7080815182525987,0.5557217890816576,0.6417168842319494,0.48247000502909687,0.7965935726980418,0.4870014195619741,0.4965717085091613,0.4202426240791726,0.24847864009204618,0.2797503461581001,0.45064448311754557,0.20284955665859494,0.579604977449118,0.37981949442102536,0.4620297393270745,0.5406006541541969,0.3226124072022227,0.47707834764718,0.38252796988887205,0.574225371978465,0.20580753967149612,0.21076646778225566,0.031769311541270995,0.13218973675918005,0.16546417231589733,0.14776521480877056,0.536437986704186,0.415765817397399,0.6996871060246788,0.5719439537152011,0.26194692399189873,0.11312259690368831,0.5952495494574794,0,0,0,1,1,0,0,0,0,0,0,1,1,0
31,0.35285616262673475,0.5836078609564921,0.44275422982023266,0.25815149249179375,0.903141001258156,0.45353287074681947,0.30899203728879393,0.4718779407632716,0.40306287828888543,0.402340745816582,0.4926970667537811,0.27337725632009646,0.5492582640357432,0.5690063941375098,0.7628330965823313,0.5219296394167856,0.4441335076008769,0.27921418074261484,0.45614964925954793,0.44627864292024433,0.3908780851055076,0.5869593687167621,0.6145994822637738,0.518397684010872,0.6006250170550876,0.45835575741086804,0.5415530791028145,0.5622455233730662,0.5770327491586111,0.507188079657016,0.20277964856425645,0.23508888589024307,0.32929630432797663,0.20752888340452125,0.26020315863096555,0.5160135356074674,0.26630632049482184,0.38792201178917773,0.29588567285269163,0.669789924360235,0.244138385537779,0.19289617058671607,0.2595947485312189,0,0,0,0,0,0,0,1,1,0,0,0,0,0
