,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_Centroid,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_9,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Std_Mem40_MFCC_11,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
33,0.7516860078395008,0.4743622519060531,0.12187957268436511,0.2574190839948423,0.18522702483717163,0.31413164195465304,0.07344918259828004,0.060583878202091025,0.06613972432574473,0.08850233255896153,0.10332468922909509,0.10480248011773637,0.28157829317472455,0.1490844839411923,0.1392241584221174,0.14975080935733714,0.13944478104201496,0.3902688919538671,0,0,0,0,0,1
34,0.3914810959543387,0.40977444095032783,0.061302850604557035,0.11662564688528655,0.27564352270248366,0.3969343160445392,0.1241496121201913,0.06538188192930919,0.06913236664198179,0.10677876620357254,0.08832519383416483,0.08091323048362704,0.24747032989292062,0.1920496227596696,0.1270646587469694,0.10897559161105454,0.06763257515363273,0.49283516691552975,1,1,0,0,0,0
35,0.03601564263755112,0.472212185165913,0.08033621951085346,0.2063156979653581,0.19284256287201224,0.30999935094905673,0.06663672178396637,0.11718863514324523,0.10269702109361935,0.27745354893427193,0.2977757886099666,0.22123610989543357,0.3537947353398827,0.2018086660901202,0.1996254958614388,0.35690215523899294,0.25594828646528517,0.19655239608296943,0,1,1,0,0,0
36,0.07406464633608639,0.15897517525346708,0.05222624404519599,0.1407062835577948,0.1892367062440919,0.3385810304044309,0.0351010171902342,0.12051549322467547,0.11460488282649721,0.13480095227045633,0.2865209016195629,0.32024744181880727,0.43648433399931874,0.3265402737601766,0.2792564851545292,0.2747685411393104,0.18733173284984767,0.2610483102189109,0,0,1,1,1,0
37,0.17681604749155672,0.37653429602888083,0.09879748715522652,0.20472457565413704,0.20235776538169875,0.3802555097213407,0.10715589118778249,0.2414597744717142,0.13445629583621987,0.16267653833320292,0.1423749786091329,0.5621016677285466,0.4102208800213607,0.32313318223839205,0.21718598963642993,0.1862168100445422,0.14711389095149807,0.29272642867931536,0,1,1,0,0,0
38,0.22391820494521897,0.38293747111428555,0.058618375452455074,0.03897580382051753,0.14598590378842174,0.21013745456643396,0.06848020362520238,0.0880563188982596,0.06671723083538376,0.09872655861436913,0.15165356887420417,0.21278245841874172,0.3292438150831868,0.145595383651925,0.11808765192771914,0.08298158731759907,0.09383555715502671,0.3117757783679857,1,1,0,0,0,0
39,0.18820862708733907,0.5079609836817933,0.17016711958016573,0.2785708464970745,0.3196980793002793,0.5045577799573068,0.04103384707522717,0.09199121892668752,0.082952509495712,0.053242783097649085,0.06732484719242128,0.23031671168631312,0.3453977958033717,0.24564607998091434,0.15792031354817584,0.2687570730108093,0.08020107782085213,0.10235651124967461,1,0,0,0,0,1
40,0.5095008871333093,0.5245999631555642,0.1875832022267942,0.2964470328518143,0.2826513758608869,0.4423318236889172,0.07215780953183046,0.09145582614738307,0.06748226272664294,0.04900937070823992,0.04834204325562416,0.0846891812395296,0.26196701991510996,0.04087764291891571,0.12526344702271852,0.03539736529362257,0.07243174788285188,0.4767908722985983,0,1,0,0,0,0
41,0.24193360212487747,0.47889702626620423,0.040267127281528814,0.025833048214962864,0.13115735402578238,0.13903933248716316,0.11024395721624886,0.10488881518683471,0.07644107880843744,0.06356234412507229,0.10760110749843134,0.1898112431732642,0.28203404811667326,0.12814615453433933,0.08242524443129778,0.09173872337474427,0.06680803764628708,0.31898019777971826,1,0,0,0,1,0
42,0.05047947623528199,0.5733789256291832,0.05277634141242998,0.10928923005684031,0.4023289393042268,0.38867874862978125,0.07225138729026884,0.18533671309896083,0.21093201309094384,0.19868167922659952,0.2305237800623955,0.27459609540229646,0.5286481111489628,0.22811856976709513,0.3977587855290334,0.24627159731044335,0.17215978716910307,0.266215275414203,0,0,1,1,1,0
43,0.2802250333716672,0.314601546819905,0.1226937167878715,0.2960422285067574,0.47383189462640357,0.4558753533721802,0.21259930939614274,0.15970656053570864,0.1251487064331956,0.1944842422983283,0.18068284035611953,0.306037246548211,0.7013792341475542,0.45940938776727414,0.28211148496965416,0.18038817629016446,0.12323646915728624,0.27860039107201234,0,1,1,0,0,0
44,0.7231462247212461,0.7415600386543377,0.1441695180046868,0.28375857892493267,0.10549175730000931,0.3173264149310564,0.042100633521424624,0.09567737452225275,0.07116170182269893,0.09063837556402779,0.10119744976985622,0.11594102595940699,0.2680253381333383,0.19678376524617539,0.06443689684497433,0.15416405287065726,0.093860612162156,0.9732326311702447,1,1,0,0,0,0
45,0.33250301898056184,0.49537634651868556,0.158604072920907,0.3523440113227541,0.262882140297298,0.22516298390353662,0.13798040481738302,0.17773697842635586,0.11914013043166673,0.1690702771639465,0.13949302548036208,0.5237884897621863,0.40106434891493503,0.3988981003787315,0.20575014393847357,0.08600150680742812,0.13184628069807808,0.07865788619529818,0,1,1,0,0,0
46,0.014353226028839795,0.7871461398989685,0.05688006777199567,0.11739524584362139,0.207193274954034,0.23858932383315068,0.07085707868953706,0.26738447203007043,0.2904248584601419,0.2825188938624964,0.26893344039736555,0.8080656750809639,0.48561379602434385,0.6197551665523515,0.3414114950057312,0.24618018012338172,0.11221682147624103,0.11680683537551063,0,0,1,1,1,0
47,0.18139641298138914,0.42937325675723714,0.20796981065648623,0.43442787407407635,0.28955535126263415,0.3872959095367219,0.14641176085268054,0.35235635996083264,0.19868373904111225,0.3491103718153847,0.2786946963813235,0.48865688108503114,0.608930034711033,0.5351519398801182,0.22125588298990584,0.23717716335620864,0.25944459882378135,0.15934533855658609,0,1,1,0,0,0
48,0.4350074470712479,0.3885045360671473,0.1489003553628992,0.3681760975390191,0.3295833463180528,0.5261729792880633,0.2591074553400148,0.13572206955368143,0.05739232220921622,0.1499250361328538,0.0985068077805714,0.5406428683383984,0.6558359650495806,0.35287999880714516,0.12989060676009023,0.1917585829705542,0.13534487078449509,0.14701339420181544,0,0,0,0,0,1
49,0.1718402220636342,0.637920842638708,0.18124608055625852,0.3064211500856238,0.3449468665274705,0.40616526279351517,0.11013166390612278,0.11177390315550081,0.10416676620243186,0.12659135203877436,0.0954791773621002,0.28962865407202193,0.3171501965730912,0.2171256672531536,0.18828736986113243,0.12567341367538076,0.14334880669834227,0.22392305469720253,1,0,0,0,0,1
50,0.3121966814698988,0.45515595861788116,0.1284477352491391,0.19322648479497812,0.33369041312183817,0.41075729821727347,0.24105630573725234,0.1704349474083199,0.09862282315281527,0.13164410555560052,0.17638887060609648,0.31141110638410474,0.4696531658855918,0.38554558196403554,0.16018635410449142,0.10812761839313807,0.122712591735492,0.10686146450713269,0,0,0,0,0,1
51,0.10430748298082854,0.5743617671108467,0.09451772963814598,0.22293812347885794,0.3671117828539375,0.5820310246350889,0.09192143211401513,0.10551817808522063,0.11168271183201549,0.19357316374500955,0.13644696600716977,0.260296335801102,0.3458351364042317,0.23620016103539795,0.1795982399890132,0.2546504553521611,0.13587330366213096,0.15353651977461208,0,0,1,0,1,1
52,0.4161177955456968,0.6208117734131844,0.08102934219356822,0.2818911394036138,0.2640105124289735,0.4480344573934113,0.1486763426068892,0.11322688650936544,0.10742278015336469,0.14692738083353346,0.11845757587724494,0.3938347171700928,0.3591118763292853,0.31115617451465716,0.1524770622817814,0.21123990076506727,0.14418701057321304,0.24313805344533973,0,0,0,0,0,1
53,0.3195937520360126,0.5051648465299975,0.1826213239743435,0.37210006669269263,0.3038060810038746,0.4094880430392892,0.11274248336655343,0.1693278372658644,0.062193330307446074,0.1682608292883424,0.130755020820444,0.450406805260683,0.5033606172487134,0.4073636417857037,0.1955529614350534,0.21472321082379497,0.18355525995708766,0.11292007155338209,1,0,0,0,0,1
54,0.3204846732758477,0.7435367103090084,0.1564146853993157,0.3409844100314988,0.015395982008372555,0.07971607627069754,0.04289604446815079,0.0633413879149689,0.04197821361171497,0.0446266601551082,0.04805946441656685,0.1931129100875898,0.23373783502591816,0.1635068440044136,0.0798079411780242,0.016023226270147226,0.026453532072686844,0.34930683026288534,1,0,0,0,0,1
55,0.06434936233978947,0.41683564472914486,0.02633866194316392,0.10890266544244735,0.19361385521518276,0.2821622771591761,0.08097283437672534,0.4015051012350358,0.33215283915816635,0.4413694419036775,0.5229446119148227,0.1945866504365243,0.4168776643249763,0.340757611904691,0.327530015793616,0.4702090301266917,0.3121398342725165,0.33323974794465155,0,0,1,1,1,0
56,0.07292220651493733,0.6825355758882256,0.10059080457240932,0.313397332233458,0.23841633166090143,0.3914173830265967,0.08888951274061183,0.2316308158817398,0.11634397171591697,0.17498194481544135,0.2314390897802116,0.6721192345506618,0.7175930614762778,0.5404452330540065,0.27250326172504324,0.2569169711279305,0.17582237366582087,0.18259434473526676,0,0,1,1,1,0
57,0.23711383943114378,0.22212783080000903,0.06117082723642081,0.2697856949322674,0.39675979307550874,0.35854655858766504,0.1623199797872042,0.2144137528033103,0.2455573206564583,0.4730224513859097,0.2917152623288182,0.4122666492966146,0.5554639953595861,0.31712790385590317,0.3715065208090135,0.20193110926875707,0.27550258066573435,0.2447989262902586,0,0,1,0,1,0
58,0.44726518997986336,0.29279254966726886,0.19247906879517673,0.23065705982013862,0.10583325542501582,0.2956138579588069,0.026276634569495527,0.07717631637133202,0.03071295477891116,0.10767365579937926,0.12170811010043835,0.17723152583014934,0.25274143502960106,0.11179658843527271,0.07548714589814967,0.09486266931881589,0.08055412564858301,0.5703013731927233,1,1,0,0,0,0
59,0.6756940624947916,0.6279647650844028,0.5023269118634,0.5685393917873554,0.21041348541036903,0.21788099290370977,0.6452747910876544,0.0775403518746644,0.07137251857337377,0.11687078243929816,0.1320608509835411,0.3781222838090081,0.5474583605712129,0.26234231950615816,0.21447360775841579,0.27286769411178746,0.1994583563004232,0.5383381163160232,0,1,0,0,1,0
60,0.2852493443092406,0.39214809523963423,0.06919124685069261,0.30664738158369703,0.20937081242793482,0.3409013875266832,0.0677596548852269,0.09738068163871252,0.05167757578653162,0.09975365802985783,0.16626693169402507,0.382708384646231,0.3687011444512987,0.2580592252408076,0.09952883259295256,0.11995511100883595,0.07414915473516857,0.19154406834674348,0,0,0,0,1,1
61,0.18228127353251788,0.37460852787087634,0.1798818390855182,0.24019173193009008,0.4851013327516179,0.5120885738187272,0.10951405070042955,0.21407498657569732,0.24337390411122528,0.3119180407044355,0.1737078819311894,0.41674486582652603,0.5703519901299133,0.31539453672501716,0.47905100968217335,0.2804364067371315,0.15633641130299702,0.6383992048845144,0,1,1,0,0,0
62,0.06727667498496193,0.34066462190821856,0.03671349828919718,0.057818033974734465,0.14365254967953706,0.2376427912075233,0.03531624603464248,0.12481127009697085,0.08537063137526577,0.12265923413639557,0.13469006279042217,0.12923318684137136,0.17489480807653002,0.14030209047803657,0.10381265285209468,0.1371257805924464,0.10478003981468408,0.2469003613603556,0,0,1,1,0,0
63,0.1059635661698417,0.4550987527835324,0.10428745888022184,0.15335060910403797,0.09904484402754826,0.17599196619165747,0.035793492602678195,0.24510328816450297,0.17410596975705311,0.16535221325533853,0.3075273912795468,0.18387353516519528,0.30566425131892716,0.2979900396624221,0.2335844113312593,0.22206810895667772,0.20298427912189038,0.029171471317149582,0,0,1,1,1,0
64,0.01789418340553129,0.28160897065049817,0.06426237444027594,0.09453784788241142,0.21690844214528343,0.25652656781861194,0.012820152906057286,0.20569585268012255,0.17896072716848616,0.21003733353479592,0.2447141521976648,0.21960359641498406,0.4311625894246439,0.26736722035010296,0.23352894880016062,0.16546826089834726,0.19781383674157355,0.2926753024263935,0,0,1,1,1,0
65,0.21088317871001272,0.3768432721737247,0.13244144213525794,0.36611294864956867,0.3743910166516044,0.4290749581722725,0.13320793913702592,0.10944360213525381,0.18346312797114261,0.16961170785407273,0.17807118002992528,0.5699751866093183,0.6360267376232611,0.2823599141144545,0.253474331412393,0.21549237612183075,0.16854503295872303,0.06444946228328675,1,0,0,0,0,1
66,0.16075976793622943,0.3579349663390528,0.17126731431463366,0.211185411863415,0.2736958147651843,0.35291784457393416,0.12108961941925644,0.28167424744938246,0.18062815030696833,0.2770218434006164,0.20734266194531836,0.42147141981855074,0.45494931452615306,0.2528964005606418,0.20153499157497745,0.17914301115604914,0.1754078271842272,0.3341693692977794,0,0,1,0,0,0
67,0.08857696544346816,0.835865149365403,0.04873862673693247,0.255599303124613,0.08276719955955819,0.22490156060693467,0.06835855253923245,0.13697447803152343,0.05672941401304317,0.06266115882356645,0.12724121438694874,0.1098628647965363,0.21489996409203488,0.21080726448573048,0.06936249782111487,0.2298007420553736,0.12342552057471633,0.35050698253147405,0,0,1,1,1,0
68,0.3601882449912196,0.5000736888713644,0.21954385926308956,0.3943454775617482,0.29940036564970335,0.2625807707840535,0.25265994778361084,0.3124024763890205,0.16947397338811782,0.15549223874395277,0.16650475425733102,0.49683166180508753,0.46399535958604565,0.5247703754510483,0.26115457143309906,0.14710916788293554,0.16084631258626897,0.2127845431606366,0,1,1,0,0,0
69,0.5656152886933306,0.5765816443607005,0.1800138624536543,0.3381511473526061,0.1578773099816136,0.2020243177753418,0.09636637563983794,0.04140054960674689,0.03130001672200855,0.06021033053354308,0.04823146892729739,0.138963130029088,0.16613878888878658,0.09907031879044523,0.04482693049224318,0.006345613708795286,0.04675264330325214,0.6878493931605928,1,0,0,0,0,1
70,0.2834144708033898,0.39396591566502587,0.056076925615833995,0.06223101913318328,0.1384755419821953,0.2895560491547915,0.17871480306560739,0.18979437126883353,0.09266680203530732,0.20668531994326667,0.15515508927121863,0.29369161779643244,0.35754205375146164,0.25903587510810244,0.16881738037260258,0.15680254202826366,0.09821107249096882,0.17539518402383475,0,0,0,0,1,0
71,0.2999480295943429,0.7118388605373469,0.14046186174952968,0.17389031096681457,0.1586304237173693,0.2378591415219523,0.5531662034567624,0.1705502384787896,0.13510546809679658,0.1793835424856705,0.11508418128924401,0.10139903555500367,0.20402169209380272,0.1424492291175857,0.120401231796405,0.037808887641972475,0.025663160484153846,0.3130130336886948,1,0,0,0,0,1
72,0.2543958932773326,0.4758289190036488,0.11846896900751436,0.318400166746441,0.27519165446103017,0.33316686378584204,0.25087261259743787,0.10656369436811017,0.12539893934688612,0.294195629161349,0.22111179854410468,0.6084756354487477,0.6087274769590557,0.34433990397518865,0.16864571063348782,0.17432311877614454,0.15835220051294435,0.23696375499247857,0,0,0,0,0,1
73,0.17933274847687317,0.2502233289917229,0.04397478353668599,0.10964034487212039,0.3712136557698899,0.5594837160330007,0.10490066720941768,0.26081603967276284,0.46366307541625856,0.5020393589532579,0.5033132807666487,0.26744112671927883,0.7778033532515124,0.38299212715832165,0.3243765747397223,0.51257932017136,0.3149459950709968,0.1881524988029153,1,1,1,0,0,0
