,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_9,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_11,BH_LowPeakAmp,BH_HighPeakAmp,BHSUM2,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.3204028539783118,0.19532803180914515,0.6455731816891255,0.31036279733872074,0.25752347014425025,0.5136644792712113,0.495439914437627,0.36203887556821024,0.4996418374244578,0.2249511774543717,0.29878318336181997,0.21577254992190087,0.23867346291692088,0.6687342277293384,0.36741122802096954,0.23577497709971892,0.20219558239324953,0.23626662454311298,0.08174941875426185,0.5743398161959792,0.46452743620068093,0.396111067967867,0.1232136918780778,0.050364302770102336,0.2303238666143301,0.0,0.24421345765679908,0,1,1,0,0,0
11,0.2053967402585793,0.16505512380263876,0.5996215282118751,0.3424227926125869,0.22487681160537173,0.46466702694356526,0.37569864850342616,0.40364466257055787,0.43263214181220144,0.3754661514329936,0.34365851720716845,0.18226929957029253,0.20548780443359843,0.5661444890717363,0.31618972393966516,0.17563410088758333,0.18016061244625042,0.2555214764305554,0.09272284277450593,0.5235752768554545,0.39249125221111936,0.4265615697237969,0.11160866812137558,0.20303365648378857,0.3028421711814529,0.321139303524098,0.3921009647085701,0,0,1,0,0,0
12,0.4665427255826216,0.26301283209831916,0.6043988815967041,0.2238388521485604,0.377606916120918,0.4171580328881341,0.34739346921647996,0.397361569009441,0.32757448268208267,0.17511712217062952,0.2922132291375942,0.12885189349994491,0.20424539682331422,0.10090951633138778,0.2562271341777791,0.05000868631352854,0.04126295453870915,0.047025682204114946,0.02318338535311418,0.42059170237368876,0.099577215648517,0.08563071108695089,0.029182250121858433,0.738662886534091,0.7760784776408607,0.7871607245663366,0.7868677983194946,1,0,0,0,0,0
13,0.03858234430469506,0.19580245797939644,0.5707035588639771,0.6204661565548482,0.7882835776036794,0.47694155794024556,0.3928827662438016,0.29335256506318985,0.5140046611580251,0.31177740035526186,0.31885770395888124,0.2632231465218321,0.3599818650036116,0.29582750770131805,0.6428549332431419,0.19568921949524623,0.16401302671447804,0.16768684648158633,0.1179389693382667,0.45525437688293685,0.283605452839291,0.378681197311313,0.1492139560945166,0.011122072550269528,0.008084753492445609,0.06187126793546431,0.09524996209353533,0,0,1,0,1,0
14,0.11570612326531726,0.1503930959696368,0.6045707548988566,0.39524782248374984,0.48719025651854264,0.4315009650274068,0.39425422054827475,0.4401662170937607,0.5567400143265029,0.1652227658491487,0.34392335257124573,0.12050330220168383,0.23985354969958445,0.42001036412233683,0.3661552834227687,0.10822199058719481,0.23177100899476466,0.18817820018341297,0.14166516979583058,0.5004893691308114,0.5239900095060323,0.7311011018784569,0.15687623282023716,0.04613417427103475,0.03173547943558176,0.09428818560824134,0.10592191005343714,0,0,0,0,1,0
15,0.685300254094374,0.29967919754202055,0.5524991733490057,0.16335798467001938,0.5549712316373383,0.6153620010808307,0.2567618326314012,0.1800617538338577,0.463228305941463,0.1717436920232271,0.1892859834864964,0.10101050936217924,0.08272998754312345,0.024965763944912255,0.06894393413818278,0.02964796740263432,0.007940683659675735,8.687982939960259e-05,0.02205158207516412,0.3654014512117341,0.08977602810691539,0.05618544692086666,0.005033778705066105,0.7474540719522212,0.7448892423372669,0.7304631027970842,0.764931130015814,1,0,0,0,0,1
16,0.05432498321946814,0.0713333634556299,0.6735421206431402,0.6837245429462453,0.7690427602831676,0.2120052497490929,0.2191635152216076,0.2489463135021729,0.46884994501447763,0.26958744948944074,0.30911787414616065,0.13000450447530965,0.3905099593055929,0.23851979662204253,0.30245888792189635,0.18742616633500742,0.21334797534601646,0.19564898793774488,0.07322541973853655,0.47024441233357145,0.2715183393144664,0.30411672836150583,0.12277181266143398,0.15740244336526052,0.12513925538359613,0.09857573153332054,0.3402747203467002,0,0,1,1,1,0
17,0.32139377658180185,0.26488794505693125,0.6389889970707929,0.26900762837943537,0.3780727740161497,0.3489594688489153,0.37783463740897494,0.5037136595234525,0.7930405480391858,0.3478138926111752,0.45289699330373967,0.17580367617035342,0.18013889891124418,0.18187814548241973,0.2546319401766159,0.15482564199753626,0.17975948605456218,0.12375022487834632,0.09924112871756553,0.320589714649184,0.17267595828744853,0.3166066975572295,0.14870146731232659,0.37437950921250923,0.5749409511795016,0.05716041863091116,0.7818498296327177,0,1,1,0,0,0
18,0.2322410457112294,0.2701066329296946,0.6986583600412681,0.4227003364874176,0.40596876093359613,0.4364437582027329,0.6116215400203672,0.5160519381587491,0.7871908956082205,0.45130210767968254,0.6687011455148095,0.17042512200970894,0.25896891466274224,0.24954997889853203,0.33126930834367924,0.15443159922928712,0.32008716854233726,0.15372288844717663,0.10104919853124593,0.38603122283083086,0.3867713483706416,0.34730743012951604,0.13616029738015734,0.05826654814132708,0.03898413339474562,0.1867657897444883,0.2190377221180058,0,0,0,0,1,1
19,0.00916982201272442,0.1263893909271644,0.5446590867930965,0.5565804757419531,0.3197018201210537,0.1698405002702077,0.18045063532108918,0.158418252659973,0.46288931263052757,0.15778122305670678,0.26577247382713576,0.192919467110849,0.28368950961890993,0.3026503156607343,0.42324817382768193,0.12814602482706342,0.2906790278351137,0.14580980337953764,0.08270216061808847,0.5261943199475934,0.273798158638785,0.28950411155117217,0.1423648282365375,0.04601969430721793,0.04280897678207185,0.1021473885630213,0.16945635848443086,0,0,1,1,1,0
20,0.277947729590252,0.14585215976866084,0.8658458655181962,0.27802863637725206,0.3020504683239751,0.26350775882035055,0.4727095945510279,0.42870366901443624,0.5060443718030205,0.29032015124601357,0.40148633755100627,0.03886017330887738,0.13186722675232682,0.33202226707281013,0.4368068072609684,0.14299093464733567,0.23423083115007254,0.11467786451134483,0.071435931769718,0.4280804544456756,0.28297443141916717,0.46730604954570165,0.13124723825489598,0.16411860124251423,0.23640515772444792,0.10876226870586535,0.4051165401024102,1,0,0,0,0,1
21,0.2093861885995415,0.10853063437556487,0.8963158355951828,0.3168797864586281,0.399568513092572,0.20969844823592992,0.20032444105561054,0.15108615565213046,0.225390195425608,0.09272388253503266,0.13801996858645138,0.0684710222890512,0.13934281047252306,0.32867187073843657,0.20046133794190074,0.1505535550712278,0.11587426216577673,0.08454460489423038,0.04488810632419013,0.3952186151264107,0.24728508122874115,0.15173047552483757,0.028965865969378224,0.10743725653458515,0.1200171530867615,0.17478702722547163,0.32521234193588533,0,1,0,0,0,0
22,0.24787913774581777,0.10637312488704154,0.6943359860164535,0.28944532828324854,0.47130061050889094,0.5321936230988962,0.24331748655411867,0.16167141215844938,0.3093737703925663,0.1343256256037894,0.33110124655968676,0.28277483780648255,0.2031079506069174,0.15389286196194843,0.24741799238596474,0.13520641839603273,0.10633446925851875,0.1135299976744288,0.14776226725535452,0.3455090821725311,0.14845491351953216,0.20577601753341443,0.15561209382416852,0.010113647950965041,0.1100418163212982,0.1727628472019424,0.15187214112949285,0,1,0,0,0,0
23,0.3703505047796107,0.3071457617928792,0.6086510574706463,0.2724037882292641,0.2496208402242283,0.7939393190766619,0.6507663256794585,0.9999999999999999,0.8819092587548047,0.3514509125660921,0.5026432606530025,0.19667276445158827,0.2239351338585776,0.32767349856596145,0.49069693582514945,0.1180146245933226,0.1447913378284672,0.09461476693827585,0.05023573604095212,0.39950259354836487,0.4424864686616442,0.469622841759209,0.12504270739851586,0.005378681578672445,0.07670334008717218,0.045719546214327236,0.1359257167681547,0,0,0,0,0,1
24,0.39743572260833865,0.18229260798843305,0.7464178963221915,0.1688975460714845,0.2862848969563951,0.2954138809542191,0.5435513502172322,0.3628552874768969,0.5623999919287306,0.3725017399524239,0.4931438198630598,0.08186106124142041,0.15346959363175894,0.17827510572266067,0.3360023015339435,0.12302820682902177,0.12580259005332461,0.09517904704235612,0.06488611299901403,0.3822024765318875,0.43405113716166555,0.2910874686132898,0.12459399499810948,0.018426895159499367,0.029582267883113966,0.05522746298876661,0.09876832474460974,0,0,0,0,0,1
25,0.3691717008262234,0.14615714802096524,0.6716851178284375,0.1654311598664701,0.35257427909550354,0.4078079209449548,0.30109153434009006,0.3970368774664069,0.49686330296518255,0.40136547311124265,0.3660472914472438,0.1871243299998056,0.1746043720793945,0.4368183292805117,0.236992002375777,0.11687197953188669,0.16598897891748038,0.11025050350810221,0.05869948483242836,0.37579833065710716,0.5411436143685613,0.4948918398867922,0.06633427023875142,0.14146595659895667,0.2280226075868375,0.030630254788584714,0.4098093458206041,0,0,1,0,0,1
26,0.18744952582686736,0.2379924995481657,0.5244338404627844,0.40613498770206724,0.359827636432014,0.4440670115031267,0.34665042755599684,0.420914194015685,0.6832006618440831,0.25650794145449635,0.3910090431090856,0.22603367986467132,0.3374468724055766,0.5095624101034402,0.4898658263455518,0.19534887393790076,0.27549918200795237,0.2050276216427308,0.0826931512387615,0.4436430409765086,0.4770298025310066,0.4540049873590294,0.15231166606686497,0.17346216812539997,0.0,0.021411029806454124,0.42181116065650776,0,0,1,0,0,0
27,0.49385976475436794,1.0,0.4523193081135648,0.5415816572754172,0.3732369455751592,1.0,0.36842482332291104,0.3512381987112243,0.5350424246093,0.07126143953795167,0.1412917039303605,0.49941012437536864,0.33963611925655257,0.34267779063324494,0.1350996300222317,0.06705123345652106,0.0853706686669023,0.050571081302846405,0.03203453745564992,0.5766658859806655,0.5044283454821918,0.3497665950488813,0.030273281795942908,0.407967805481651,0.9091776955417857,0.9024911487318977,0.8429518370246974,1,1,0,0,0,1
28,0.6129053274968901,0.6377982107355866,0.33748597614337794,0.3917917538949002,0.4369030352818961,0.6541181193545897,0.32571425647218966,0.22631000549477986,0.2390124802001674,0.11144654970031259,0.2433775880017357,0.2768034104387165,0.19522746373182948,0.05585860006832855,0.09679538208350691,0.05534445181464986,0.035035602215728656,0.06997512077612648,0.039247671779301746,0.42966307205414916,0.078482780239666,0.1532491177206561,0.09443459959820878,0.6016159816531782,0.6362439504738654,0.6607482068012226,0.7544601812673993,0,1,0,0,0,0
29,0.18586162538580073,0.2062511295861198,0.5650835706181945,0.5209079002985453,0.33507012143901926,0.516958851231375,0.6922978512176776,0.8116820270742794,0.8350858076818304,0.3646031350306958,0.42608750567868137,0.2000108561095592,0.18281614335393925,0.31696773341525103,0.48277046117295735,0.17046337534350423,0.1178124401345842,0.17897069341512323,0.09945791690762064,0.4861010524569141,0.4013703342581528,0.7295177448163392,0.13421739546367706,0.015508594442529494,0.15064426177062512,0.2622756589431878,0.1573628085432845,0,0,1,0,0,0
30,0.21489232428927063,0.1186630218687873,0.5465468421932014,0.26795581397670887,0.5089341448791082,0.3756633984405157,0.23557900446746127,0.15388662021079969,0.505592380721773,0.35360767448866165,0.9536986295788505,0.1978968313122606,0.12165499335608955,0.12379886712391297,0.25395137906429033,0.28764253450835464,0.38716791276670187,0.4302701611664714,0.14675096442590263,0.5347581717082852,0.1362782356641093,0.19916647252206773,0.4423142626766948,0.07588645339195375,0.12187540415258986,0.31301922108840696,0.36673182585872377,0,0,0,0,0,1
31,0.12780931861192046,0.00933038134827413,0.6358783824046603,0.4638687898767545,0.4393043805284501,0.08451478421987185,0.13205365047361234,0.12436622708426992,0.1837949090468839,0.1860463606427955,0.22066897412965925,0.05296063931143101,0.2194316340521002,0.16049532466115635,0.35800195506646815,0.24106810069806375,0.14531837833413827,0.10071127375483215,0.09046261473585344,0.5539889741785946,0.11122057862628672,0.2179596696953224,0.08219181202367017,0.019906376659099313,0.006924764655565564,0.1672059473846693,0.20468468394772965,0,0,1,1,0,0
32,0.2159680965346497,0.18199891559732517,0.8159256329576112,0.27373176527756055,0.4680642660406934,0.2658769397050877,0.39708310091959087,0.270724062140966,0.44799176730530577,0.24182092513530068,0.30549166685340956,0.04283002573059998,0.09551669068387449,0.1272375451097707,0.22188045222254765,0.09614959411225876,0.16983115816701427,0.07095010552827763,0.04048083057468016,0.36072079211685754,0.20476237972426398,0.19239298318276335,0.0687577727465299,0.18695203664860216,0.014180792626895406,0.013906155698881668,0.14940113628827492,1,0,0,0,0,1
33,0.7516860078395008,0.25576088921019347,0.7033264903378227,0.20903706686813758,0.2905770318571277,0.3939924341851309,0.3623853070164217,0.34426669663819354,0.4688176599372458,0.18522702483717163,0.3649757268202847,0.1033469223739557,0.1406176540691127,0.09093727839870003,0.19818661398161247,0.060583878202091025,0.08850233255896153,0.10332468922909509,0.06843918697108609,0.3175098219517381,0.10480248011773637,0.2036576842432243,0.13944478104201496,0.23011536202255442,0.3508736502721578,0.36628146615380763,0.3902688919538671,0,0,0,0,0,1
34,0.3914810959543387,0.15662841135008143,0.6610815749716952,0.2243195365726211,0.3524555990030872,0.15798409634833627,0.24345667893128908,0.2759456641190867,0.4963649020854142,0.27564352270248366,0.4355034214691842,0.09785559429908418,0.1687750057765211,0.10506018942515008,0.14191555267749242,0.06538188192930919,0.10677876620357254,0.08832519383416483,0.07114819471746305,0.4671280060011997,0.08091323048362704,0.1855849792480995,0.06763257515363273,0.33108543896184817,0.3996345893355902,0.49734420238462757,0.49283516691552975,1,1,0,0,0,0
35,0.03601564263755112,0.09371046448581255,0.4812766996587068,0.6734370475642105,0.4965910299428332,0.33155562417972667,0.21389979172317097,0.22905895649133323,0.32895063409909486,0.19284256287201224,0.45193747440773646,0.21552909761424838,0.2868624050882951,0.3053095312603174,0.2782577223063185,0.11718863514324523,0.27745354893427193,0.2977757886099666,0.2776566829605046,0.5280787692009867,0.22123610989543357,0.32640021399049124,0.25594828646528517,0.03090646236267878,0.07743223282819459,0.10925009664778211,0.19655239608296943,0,1,1,0,0,0
36,0.07406464633608639,0.08980209651183813,0.6596484250399888,0.652486462289113,0.5973207583812035,0.2071458349417124,0.19451213583538463,0.2920100904141065,0.35431661571677897,0.1892367062440919,0.5160113349535824,0.15639449157760338,0.2597007288256788,0.35733469799062345,0.2479871889526371,0.12051549322467547,0.13480095227045633,0.2865209016195629,0.1599226770019263,0.4987933215913551,0.32024744181880727,0.2571294211039493,0.18733173284984767,0.11559348477635432,0.16196620660393843,0.23563313336281438,0.2610483102189109,0,0,1,1,1,0
37,0.17681604749155672,0.18485676848002897,0.6179340618767255,0.36881325780394536,0.19052277810059448,0.5189333745078359,0.4221530809106866,0.3414428168240171,0.42109628015375744,0.20235776538169875,0.39538901259190296,0.11839154584518864,0.21769576211083191,0.357384221843895,0.44040553193069,0.2414597744717142,0.16267653833320292,0.1423749786091329,0.13917689184296428,0.4619404771575886,0.5621016677285466,0.28443909468216366,0.14711389095149807,0.03838581999871132,0.2930336005372819,0.3157470525902996,0.29272642867931536,0,1,1,0,0,0
38,0.22391820494521897,0.0719433399602386,0.904198008326099,0.3161038018751436,0.36882690123196105,0.17630201497722536,0.19593271686121194,0.12395255757030821,0.34905616594529687,0.14598590378842174,0.2779732353306673,0.047014650886960344,0.09258433174214774,0.1941026421334589,0.1938433967011347,0.0880563188982596,0.09872655861436913,0.15165356887420417,0.05463625475596688,0.42238756825241003,0.21278245841874172,0.15143710146428166,0.09383555715502671,0.2040595971431306,0.06956359461538288,0.1420964364085406,0.3117757783679857,1,1,0,0,0,0
39,0.18820862708733907,0.23033390565696732,0.6602535452519853,0.21739724819192102,0.43482536301465935,0.5218164131861345,0.34312558529882864,0.4437768494929816,0.532734041587215,0.3196980793002793,0.4044687911895386,0.13727064443162595,0.0709313064121936,0.2363263923380139,0.17615293239347157,0.09199121892668752,0.053242783097649085,0.06732484719242128,0.06842454672967976,0.3377655988841088,0.23031671168631312,0.32671084534872685,0.08020107782085213,0.03097214758781958,0.041503776628692396,0.06018584186475986,0.10235651124967461,1,0,0,0,0,1
40,0.5095008871333093,0.28365037050424746,0.6976621024626606,0.1633659725018888,0.4901977179513658,0.3244913147533391,0.28382553873079075,0.3255173210450071,0.5740649938961024,0.2826513758608869,0.39066883152600174,0.06479209740036683,0.056285547472070416,0.0803743429117729,0.09251506514825922,0.09145582614738307,0.04900937070823992,0.04834204325562416,0.07570130979482827,0.3821571045594944,0.0846891812395296,0.08850405115063029,0.07243174788285188,0.43511331952483934,0.42179236143096677,0.47653892472041676,0.4767908722985983,0,1,0,0,0,0
41,0.24193360212487747,0.0714576179287909,0.9301572564767959,0.30143015473095985,0.23215906831503552,0.1704760287192157,0.11439464109347897,0.13390716319496476,0.2811122209106408,0.13115735402578238,0.2550609019477622,0.013322228775495645,0.14659863127426775,0.18747003448008567,0.15258283253659563,0.10488881518683471,0.06356234412507229,0.10760110749843134,0.052956568597695736,0.41721883636879037,0.1898112431732642,0.22283054196543364,0.06680803764628708,0.15675872815888064,0.2352020592779821,0.06007014264934516,0.31898019777971826,1,0,0,0,1,0
42,0.05047947623528199,0.08301328393276719,0.6042275457637494,0.5178803456068589,0.5774090902785591,0.2778716899559948,0.2947112014042055,0.4404222238873069,0.5869144546344218,0.4023289393042268,0.3817010986593219,0.18440795315345676,0.31569289462386285,0.33153133496211784,0.20093463726092714,0.18533671309896083,0.19868167922659952,0.2305237800623955,0.16232818128222612,0.44330966500792507,0.27459609540229646,0.677625050693312,0.17215978716910307,0.11576238964100209,0.03348765817256096,0.04373152219561511,0.266215275414203,0,0,1,1,1,0
43,0.2802250333716672,0.23834267124525588,0.7819423669442422,0.33491622761326917,0.05585516713085482,0.5031693044082453,0.6911587253662757,0.7782309930565962,0.9295680862011559,0.47383189462640357,0.6072837873901697,0.07556014284695801,0.10248933439169404,0.3649656778164717,0.4484474957413373,0.15970656053570864,0.1944842422983283,0.18068284035611953,0.16852550808676256,0.36178660135407265,0.306037246548211,0.5873046689618873,0.12323646915728624,0.0743268984750393,0.08626743386645551,0.2160460349378256,0.27860039107201234,0,1,1,0,0,0
44,0.7231462247212461,0.21528781854328582,0.6117137439052744,0.14880823212639416,0.3634219478023375,0.2924591986412414,0.2769109527001786,0.39899595384384834,0.44589121946790145,0.10549175730000931,0.31419048996579546,0.13802530607747698,0.0567965053687024,0.09384052457962144,0.120957363877466,0.09567737452225275,0.09063837556402779,0.10119744976985622,0.09120251001308048,0.40867680636624953,0.11594102595940699,0.33750959937183433,0.093860612162156,1.0,0.8867380092889864,0.9158833329161488,0.9732326311702447,1,1,0,0,0,0
45,0.33250301898056184,0.1485631664558108,0.6089808065075832,0.3164051761150515,0.19808978996706245,0.4586650196865591,0.5638304514029262,0.49654390828712713,0.45396047095856407,0.262882140297298,0.3142027131364452,0.2355775774348472,0.17219536230996701,0.31729717470005764,0.38778990872231867,0.17773697842635586,0.1690702771639465,0.13949302548036208,0.10019555984001595,0.4477664890389958,0.5237884897621863,0.41090488640383804,0.13184628069807808,0.01047522947602583,0.0,0.03788370560112139,0.07865788619529818,0,1,1,0,0,0
46,0.014353226028839795,0.06393457437195016,0.36733523940163315,0.7421695949836417,0.4860612543406859,0.21923816876399288,0.20055983992876625,0.23671262300814222,0.25041516591502966,0.207193274954034,0.1873730572798149,0.3547944306537647,0.2719407580399334,0.5097009333451998,0.6481911510556946,0.26738447203007043,0.2825188938624964,0.26893344039736555,0.2029176874950378,0.5784351768469851,0.8080656750809639,0.48242344231316825,0.11221682147624103,0.05627472188562888,0.0,0.03226228122140547,0.11680683537551063,0,0,1,1,1,0
47,0.18139641298138914,0.3016672691125972,0.5162063320881962,0.4689549586130462,0.6097995077088114,0.4558103914151162,0.5960135712567741,0.5239241470602926,0.7010240422934513,0.28955535126263415,0.4856652766205378,0.390242950010046,0.363741888270054,0.7223197547062015,0.6777842167566519,0.35235635996083264,0.3491103718153847,0.2786946963813235,0.21434946368854124,0.4801348541442328,0.48865688108503114,0.48489986453021316,0.25944459882378135,0.04364501702498478,0.05566074552397462,0.0501094414453502,0.15934533855658609,0,1,1,0,0,0
48,0.4350074470712479,0.2950817820350624,0.7202553679736126,0.2839132554741611,0.24203764470879452,0.8635207287886977,0.7961292237466289,0.7456182251860731,0.9079935833409001,0.3295833463180528,0.6018322532803932,0.10389718130027024,0.1569806980370032,0.30365155878122513,0.30732902448782623,0.13572206955368143,0.1499250361328538,0.0985068077805714,0.08698724666047647,0.46619442365495883,0.5406428683383984,0.5069546909649418,0.13534487078449509,0.009307909189237882,0.11841926137356293,0.14166868305924302,0.14701339420181544,0,0,0,0,0,1
