,Att5,Att7,Att9,Att11,Att15,Att16,Att17,Att18,Att21,Att23,Att31,Att33,Att34,Att38,Att39,Att40,Att44,Att46,Att48,Att49,Att51,Att52,Att57,Att61,Att62,Att63,Att64,Att66,Att73,Att76,Att78,Att79,Att80,Att81,Att85,Att87,Att88,Att89,Att90,Att91,Att95,Att96,Att97,Att98,Att100,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
10,0.6533638262142929,0.5298832614113199,0.43813421077962017,0.25417132679114784,0.6151907087951618,0.43113677758509744,0.6164786418518177,0.4836102356506918,0.4899375228149709,0.18559193939151397,0.5796635206056345,0.6553193519151573,0.5223808629046074,0.4504885793803563,0.5846520317695381,0.3792955517399291,0.7775147172514772,0.4767708425936609,0.4232655424510753,0.13537616449541623,0.2460948890570848,0.3596203259548264,0.3568031956340297,0.5568897026158811,0.6660379088199262,0.6564150526834216,0.4409636039404486,0.5939738294870898,0.44187752010036085,0.7214216724608717,0.8473587314553126,0.7075055118700384,0.4162886375470875,0.3253051641222922,0.2895251743048475,0.29330607263707614,0.23761714229727332,0.3713720401189152,0.248643289344609,0.2016942346900985,0.3202147469753564,0.29101485465953336,0.33848889846949776,0.27067232300125216,0.24659501280553797,0,0,0,0,1,1,1,1,0,0,0,0,0,0
11,0.4642111300991709,0.29666676100689826,0.29657380529000815,0.2397606377784519,0.43712776488534755,0.3093459957028651,0.5670720605906128,0.27025853586923587,0.6734253131026259,0.4296836278895084,0.8463957598009626,0.7558333200833159,0.5196424920004199,0.5262819333930009,0.8439273600234863,0.5391841979310851,0.49018186554806314,0.6784423356642564,0.28959906801101276,0.36368333147756376,0.44997330996295265,0.49195012410740935,0.40039360257227596,0.6089492564755064,0.4303634479635747,0.5330414698468384,0.3411829967193179,0.8017303053780178,0.4745471542509611,0.3939409965290439,0.45945617319650617,0.4695251360010992,0.5642160841030741,0.16089759993958944,0.4628023350878643,0.5094712428711431,0.3727925346693535,0.47208669924915925,0.3271705120551504,0.25655869461543157,0.4465727965384937,0.5213080521014056,0.17327402065492173,0.13847965769513504,0.3590881813992863,0,0,0,0,0,0,0,0,0,1,1,1,1,0
12,0.287416647275131,0.30872642176935605,0.4096210060235776,0.3123505125377421,0.3125219757333809,0.24716023732399742,0.39599482512299966,0.20268166801499715,0.48127022290345955,0.30913006135347054,0.8730970355062223,0.6928513507067557,0.43653113895228984,0.4771861424093441,0.7811965510225507,0.5376149899676131,0.7366778872768894,0.7481808776047922,0.38566392588734283,0.30889507478751443,0.49565390590766045,0.5207707033723732,0.3898467167447404,0.5479150243048154,0.35394297842314204,0.46770820444515615,0.2109120114710433,0.6891441846007093,0.508040144308905,0.5384310276201265,0.7715774656230562,0.5711134289765096,0.4503581698855827,0.33136439721608096,0.2226646824850038,0.4678775487562308,0.2179793400575682,0.26237833202519045,0.374909627620799,0.3064020448287378,0.3260069138168649,0.3000283107210523,0.3627528790818293,0.2845846602608547,0.4695185332033133,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13,0.5641765958739752,0.5205852867967866,0.49219442629096566,0.40823081059474686,0.6415345417958164,0.5094804174982822,0.7394912084922816,0.4176888469639657,0.5793282508108274,0.767120019455792,0.7758011329607299,0.6328645477239119,0.5008151558191072,0.5915451859298947,0.7854153331035503,0.5201438544006566,0.5180991136481778,0.4953942677074802,0.5712269328075006,0.09755558029915007,0.19229255467474005,0.4255537519744361,0.5028642440705527,0.10278381938684583,0.26952598695998825,0.469593307761919,0.46349390373943306,0.5063314417510918,0.7156104519189701,0.5874850737752145,0.16872255417457133,0.17522562754123752,0.5136313313036258,0.3721373165134728,0.2378641111141731,0.3007763487044566,0.20626312430654672,0.26862323062393434,0.23828758965989988,0.1929605705144948,0.405721504100012,0.30358771847044674,0.4985923037227198,0.38906102495603023,0.24294623817229072,0,0,0,1,1,0,0,0,0,0,0,1,1,0
14,0.2978569512355989,0.2559281663685019,0.3869211362220162,0.36184526607303513,0.42167307681904975,0.5509943940930755,0.6714820582130824,0.35516587588903914,0.5114652992655253,0.5801889551439329,0.6623346187442742,0.624047986262382,0.49533288753060284,0.46476547781060856,0.6810662063570664,0.4230266279498887,0.7050627827515381,0.4021977003493547,0.44442713371530623,0.44880377092380214,0.6620005577022667,0.7311651538422343,0.48880018971767175,0.3621045171263567,0.28830399284382824,0.4410025741243489,0.3376845100076685,0.5430019564410096,0.620586046736529,0.512544987432745,0.433563370335671,0.4003734955561523,0.41285001899918844,0.7364086773028373,0.22860459668751892,0.29136718203118606,0.21345517809336428,0.269449426150228,0.24657334937286818,0.23543988637530194,0.2961688452328664,0.531735834355665,0.5492661035881558,0.24265701486028254,0.25063625842540105,0,0,0,0,0,0,0,1,1,0,0,0,0,0
15,0.3397100607239144,0.0754294839043152,0.5075332715270706,0.2616435841315763,0.26472576989446234,0.4343923480461124,0.6075714704918489,0.24284213496424056,0.6872633693340037,0.5196682048645638,0.6344260509950691,0.7428002718903534,0.5685159190260131,0.5171487071343625,0.69667690781204,0.468026095576963,0.6171681366831941,0.4146738441692564,0.4579639947168689,0.47864899974019226,0.549207664422579,0.4385162431486159,0.5417070894660494,0.45449491434895695,0.42570193544444107,0.4962795290395678,0.49219987203978566,0.5791919625749089,0.3458793253048298,0.25037089407042673,0.6307804786037527,0.5119899568419014,0.47563647281239596,0.3042593625848999,0.31636444640413003,0.3392662329257437,0.23244024054718926,0.29928078254961094,0.2807168592110829,0.224267137590621,0.337527118642017,0.3141981895656845,0.44118050520292384,0.2641046030185398,0.27735777280082297,1,0,1,1,0,0,0,0,0,1,1,1,1,0
16,0.6099085065355649,0.4917886758951274,0.5368114554361648,0.39011849627819345,0.46053834461195586,0.4668362617107832,0.6236219426779559,0.35801454947540046,0.5656583803329697,0.478958807286071,0.5585737856654192,0.5120661281859665,0.1522172238279717,0.49965221158286643,0.7529406518348126,0.4524012086416014,0.5523784598054103,0.4233783944814437,0.4105530080363123,0.251235571391456,0.39847986296458593,0.614364431762762,0.5103035790731553,0.6682617370560486,0.8117212871108346,0.3764444573838066,0.6619388695032693,0.5079248318516664,0.4618368492734859,0.5149192661725124,0.4906600404370442,0.5016844774497373,0.41493523856882164,0.27538396351874617,0.26333351705385766,0.2904466052244385,0.2369763186535289,0.2790404166304613,0.2994648155203499,0.25345428698033007,0.333822164627248,0.3277861258109086,0.37439005271512277,0.27059267470722725,0.2934504227434927,0,0,0,0,1,1,0,0,0,0,0,1,1,0
17,0.41607219876299284,0.18156075486088047,0.325166800917975,0.3469580400004687,0.48076954285065154,0.3800414989802484,0.5172617275435827,0.3311937045979632,0.7227945209668388,0.4664849356142582,0.5914062111624803,0.4142372760084587,0.13192813365239547,0.6404235580675879,0.8265366131011719,0.49433048677492614,0.5553852295601771,0.6194322181849821,0.3799227063025523,0.508902497865865,0.46939409632314866,0.39359736790385863,0.33022270267606635,0.5986354380387695,0.24635176918012386,0.46777856222660547,0.32970514699543063,0.46646109601035524,0.5975858076543894,0.7199979402505657,0.9117134924730042,0.8734312249779836,0.4652221028583224,0.23823008305050852,0.22073561697945085,0.253447870522259,0.2677821941060113,0.26144245192040605,0.3701187665557699,0.387914511188992,0.2603776826734716,0.2956691855949244,0.3952899331752533,0.23343870410919912,0.2436896559114435,1,1,0,0,0,0,0,0,0,0,0,1,1,0
18,0.4847730745687297,0.5091214590759523,0.566904012847597,0.4374974773482144,0.7316228774822435,0.5218210472357644,0.7214016291438106,0.45546084271177895,0.6012784028469262,0.7285901631269645,0.6751496687048597,0.657836523937481,0.564010456100405,0.5772560270384038,0.8164769407001451,0.5234269930646797,0.605984111037004,0.4847112385542351,0.5649543771858025,0.14308874290168133,0.21797554077201928,0.3745059360464693,0.1608611827172129,0.09038361293072678,0.1921040422925308,0.4368284167800883,0.2573361587432673,0.6910875747606059,0.7947533558804806,0.6771662857985843,0.3003222180825607,0.3348918549238331,0.43536523007782635,0.2907075444653737,0.24872888362223383,0.33017405109267317,0.2145911836436385,0.30673506046184335,0.2508512253144659,0.20329516822146937,0.34752275061981147,0.30981002780257993,0.4418337285334483,0.3507593354982001,0.26652664516336433,0,0,0,1,1,0,0,0,0,0,0,1,1,0
19,0.1745445706417585,0.19416411327381955,0.4666360168396736,0.3371603859689782,0.4554305079978146,0.5299667899093675,0.5624937081120909,0.28977965468162215,0.764627860352311,0.4181302121974271,0.5862219570914204,0.6347198813858457,0.4966081228204943,0.48536795687587103,0.7029451576910322,0.4544014836148018,0.5816477291229712,0.4594913077442504,0.5784982141528388,0.5210481386631036,0.5941935226865315,0.6179165969093252,0.5960322520042008,0.39431578028344055,0.32711844631065456,0.49633169084305606,0.2644737976504326,0.5442702617407223,0.7287411653776827,0.5162761956984638,0.3400468595818179,0.11980463309370487,0.40384182354679665,0.3801570953717416,0.2117482385794729,0.2721460137835575,0.1996668776265163,0.41073883247176335,0.21867115853640245,0.22740403170160262,0.4497489899704886,0.27761444669478386,0.4818060971865671,0.39903273022600527,0.2296705386898702,0,0,1,1,0,0,0,0,0,0,0,1,1,0
20,0.5380417463942859,0.5582598100186347,0.5741700482798102,0.4089989987513687,0.5409789952559463,0.5191271581105694,0.6506850928843299,0.4781940075818863,0.6656973688485583,0.7606691314774396,0.7116205410088701,0.8360837056588172,0.8215057447760945,0.5683009861497657,0.7974900987293486,0.44661850156145494,0.6460092458471481,0.48582247786505867,0.5650648299724683,0.10518947407489887,0.267980719435924,0.4515457013706408,0.12774066579815396,0.36245759817579065,0.4010164764188028,0.567356658150949,0.35313729404985,0.5123834766751656,0.6925430549324796,0.30300862589661726,0.16335692940353014,0.5147518253190013,0.5988473825685965,0.5872715551658703,0.23048313904887882,0.2611743760021344,0.3513633390619083,0.36514281074567,0.1865465901488857,0.14645812948069717,0.23631726118957821,0.29299418541344546,0.5776780523493177,0.4692864426852182,0.31507115378433115,0,0,1,1,0,0,0,0,0,0,0,1,1,0
21,0.731217012774699,0.4827066907581826,0.2485865616973418,0.24375000813758638,0.5301101356139412,0.3385479719486525,0.5318653332505123,0.14228270794744527,0.5447460108441587,0.40565787974966067,0.7057521547795745,0.5249381886696451,0.5061343929437901,0.4166341764443845,0.7734195360919084,0.6435551347110249,0.4973411857503477,0.6181488549979288,0.3696529224644691,0.4250246817355157,0.36875592558658327,0.35253928854790695,0.41790552922298907,0.5100762911852994,0.43379290994502306,0.492478995776107,0.30211656177256657,0.6611797730813175,0.4917731567169994,0.6429716617446077,0.7833282150490029,0.5532730827124022,0.5308760267771279,0.5728848969454922,0.2659882786305472,0.44155856162845686,0.26677064604026596,0.37529219544367415,0.28612120248512796,0.23332176814792,0.42578778671951856,0.39757689264429397,0.4516337115496417,0.4004220053873584,0.48830222141257407,1,1,0,0,0,0,0,0,0,0,0,1,1,0
22,0.4682974330547374,0.2910286908505368,0.5493690188509102,0.4625599414614584,0.5689131951769689,0.7037717174361156,0.566468039351341,0.3380821638258019,0.6256185126645785,0.4242132256286961,0.6819542980780384,0.6332968295358783,0.43910233383255864,0.5102575105542138,0.6700236069704203,0.5581191006102131,0.517347722730721,0.40235185524949446,0.46258208386040633,0.712137475411053,0.5220650918216946,0.5598357851522409,0.6039058433658872,0.44978031939069757,0.6056174281674256,0.7202477564359174,0.479355071444453,0.5270656825535055,0.6412679949604709,0.46678793209507136,0.4195584973132903,0.7118088302344028,0.4867533436226058,0.2982211053730421,0.5455799138350741,0.48448095053187423,0.2698635469323878,0.12079690831936166,0.4186093603285505,0.3965702078224835,0.3729819071922329,0.49865584567995336,0.15116894314997356,0.12089958178117086,0.37586129298427967,0,0,0,0,1,1,1,1,0,0,0,0,0,0
23,0.5632991597659972,0.5636595469583467,0.47249747962166466,0.41570046390752574,0.614637596490374,0.43798056473513725,0.7509761797155958,0.3525639624050051,0.5515193098268261,0.4122380625479084,0.7617681383793407,0.5656074602896982,0.3613447584099211,0.5456771657083073,0.7942012882103576,0.5192021228758061,0.49681412663168223,0.6010452269670827,0.38581274648411346,0.5576943918643061,0.5852049555829981,0.568780253455718,0.5637679284739738,0.2024014647085861,0.12265500640332921,0.4193311643727604,0.10160925851139613,0.6413448544652296,0.6808213143070514,0.5655236912936619,0.5114662559568255,0.38716999044400996,0.42016470654463406,0.22138784825207974,0.42330012584855914,0.3668003286076177,0.16656913083659264,0.20674118570453826,0.44726752924165203,0.19950984405192118,0.24606726754196512,0.3033433267758928,0.8522866082685009,0.5277966017598357,0.28111906471350956,0,0,0,0,1,1,1,1,0,0,1,1,1,0
24,0.599073949188742,0.5242705141592274,0.46419796241976585,0.2772208775312776,0.4848482389661533,0.38143888579873264,0.6211715870122582,0.24935264517459055,0.5656115558902283,0.4005137929866796,0.6290973953265963,0.7546537372998583,0.6175592853155896,0.48536713951178845,0.7561820811853097,0.4204867439141505,0.558948004472163,0.5325304668718283,0.16416423282982368,0.4231243736777642,0.8314416603593195,0.8987065169128192,0.5048676750037728,0.501778244558058,0.41145904230642083,0.6190223179735018,0.3896002831460062,0.48981381183284944,0.5131213113521036,0.45564580103377156,0.428479900731265,0.43235795614237793,0.30194753409298813,0.1484784794443349,0.32124567108514523,0.1596071501213788,0.27074401743463994,0.42040959355453533,0.3854048232601255,0.4472673026219185,0.18355978080030394,0.22555538617517318,0.1590468165160987,0.12703772326004384,0.3361252799537071,0,1,1,0,1,1,0,0,0,0,0,1,1,0
25,0.39950466360255693,0.30798163046732674,0.15850013425130827,0.47739378496720875,0.39662344547042944,0.6411006227573646,0.599749181251352,0.46376218573226835,0.5942413580235117,0.5073528732695274,0.5343841508594263,0.5176639292131079,0.43383974312920354,0.40962037525185035,0.6583028065445472,0.5183492924608758,0.5947156594450321,0.7397676138523783,0.4322401220328894,0.43000556730876294,0.5062056327928933,0.5294225547928754,0.5016477102986513,0.496733679309964,0.4507096444416047,0.4557898388806805,0.46443772376021525,0.5769116232053598,0.7049592082888974,0.6744955701469937,0.5556570552042038,0.4584351910261134,0.4645266387386416,0.5243662836470626,0.2529314906164742,0.41527919760570786,0.3465743739391324,0.21846746427772706,0.2422804738662579,0.16919216530158493,0.2553199727512853,0.2557837351277975,0.25256716768896115,0.4227953417499383,0.445323299649589,0,1,1,0,0,0,0,0,1,1,0,1,1,0
26,0.5228244549743364,0.30951590054950706,0.319138157261476,0.4387448065923564,0.4480764133439358,0.38149750787989833,0.5296784336572629,0.2649516318963982,0.6843287190552548,0.3006812605629251,0.7033789973794662,0.6502492328240026,0.6408533990616035,0.47559309981241493,0.7378827306789351,0.3990636438910982,0.5218054126679926,0.40238401025933956,0.3398155554728775,0.5438696507441636,0.45500856471338086,0.5528406402632097,0.5067371332304669,0.6781069206453549,0.4834124605174335,0.6455690367534493,0.4392359141668293,0.3739365040570346,0.4711570232393213,0.6022178491205705,0.6188738423454108,0.7449425079164818,0.37600449412901626,0.27017075766283927,0.18481251320491265,0.30392770632411176,0.6019346518765276,0.2919831968923653,0.2211610863284965,0.1934296752262033,0.30104868832286097,0.5003835255800674,0.2706794175860785,0.24775319996814069,0.6735659404837171,1,1,0,0,0,1,1,1,0,0,0,1,1,0
27,0.9875380358177719,0.7479849671323597,0.5738673495752087,0.6332161954895636,0.7655480004111153,0.4718450413899159,0.7600418531028913,0.3086271288264735,0.4580242760845593,0.2831202534178471,0.5640752498029273,0.6340023929531107,0.43288504368682534,0.5314811863222295,0.7121584723568044,0.2840070004455393,0.36916089052487616,0.5524136117831088,0.19908242800803636,0.31729503024904426,0.2902123252200932,0.28443671250027297,0.6080605371843557,0.559064681880394,0.5258647272404013,0.5880018147455354,0.2595913440813863,0.6403257017501189,0.7475668691253625,0.5422012041183855,0.8071882536154052,0.6009543498491652,0.44315137896578743,0.313200681856002,0.26170988692001723,0.3245013432232604,0.23934233487537038,0.3061752417690271,0.2792214025793252,0.23974629361796684,0.32985222533186687,0.3209492076627685,0.3470052976412106,0.31470216108018756,0.27407735830859736,0,0,0,0,1,1,1,1,0,0,0,1,1,0
28,0.5513263069277433,0.4659459072973162,0.3794853868717419,0.2989306560457059,0.5308823290761266,0.535263226777476,0.6011092999993574,0.5756923599115827,0.4630650706857966,0.32027096500112373,0.8510237126360867,0.7169090757317983,0.5577986924348013,0.5023495130553478,0.7603571982678932,0.4690887739606581,0.37257049264951536,0.5110830753051416,0.3228488447801176,0.43111012136733107,0.631339680516273,0.7294662289545134,0.5434133165790455,0.38047757100780877,0.37315435495834365,0.55774190339634,0.23341622009156865,0.42161837654548756,0.6807178911343509,0.5975848046160654,0.4297488195469616,0.3112979282863549,0.3960591930270633,0.2884295636876719,0.2098938095369324,0.27158204492203497,0.19786489213243336,0.2484669087324594,0.548108104864959,0.2859147736797171,0.7848743013886923,0.2784940148232032,0.28372428749665224,0.3599711177005929,0.2336059644874034,1,1,0,0,1,1,0,0,0,0,0,0,0,0
29,0.5599331844261018,0.3932080991585348,0.4536668338475412,0.39779907583058716,0.5427343492207742,0.48048566349289445,0.6191367636884706,0.3372013239668612,0.5653296536329079,0.5156569869997137,0.714358253261464,0.6816766174296025,0.4618714319662663,0.492716877342259,0.682581474706353,0.4021214285788124,0.44703779508375663,0.4218377912156296,0.44234015737778115,0.16170582340496606,0.7475935147193562,0.7702724539783522,0.20813198929450283,0.5737746803653553,0.5272787378913184,0.6944155330572397,0.4279134771146333,0.4662202485119065,0.58270898868255,0.33393826875276605,0.2827584486765986,0.3595250735436484,0.38120112400136985,0.29271563556223057,0.22245110737546042,0.2477421433986587,0.6168933823042642,0.25803653208701266,0.7676027395205539,0.6247695084536308,0.32021837691070726,0.5540432307130189,0.2656626624076506,0.2028067536530494,0.20893789046174946,1,0,0,0,0,1,1,0,0,0,0,0,0,0
30,0.7676721116122444,0.5413604953755908,0.6171393325936847,0.6326602355863814,0.7820196578006415,0.7042243344348831,0.7362108591024072,0.4160635620705775,0.5903405952628954,0.6586601362521126,0.7080815182525987,0.6417168842319494,0.48247000502909687,0.5781992651896898,0.7965935726980418,0.49584904178042044,0.4870014195619741,0.4965717085091613,0.4202426240791726,0.24847864009204618,0.27907580767238976,0.3264978417685124,0.2527033228311051,0.20284955665859494,0.2608113476438249,0.579604977449118,0.37981949442102536,0.4620297393270745,0.6806386448072167,0.690511513720993,0.3098687276984399,0.296724106702309,0.6126358676530608,0.6745913548601818,0.2198342381569157,0.33235596340938334,0.13218973675918005,0.16546417231589733,0.14776521480877056,0.21050326748974402,0.42338113958190404,0.2385347629037605,0.6996871060246788,0.5719439537152011,0.26194692399189873,0,0,0,1,1,0,0,0,0,0,0,1,1,0
