,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_MFCC_7,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
11,0.3585586169288001,0.5996215282118751,0.4095249330174623,0.5362368680517804,0.23333881505883936,0.37569864850342616,0.3754661514329936,0.2804585184330468,0.18226929957029253,0.2555214764305554,0.35564899652962667,0.3832679748307638,0,0,1,0,0,0
12,0.553228479949895,0.6043988815967041,0.6439276168437246,0.37340582344541656,0.2307864295227104,0.34739346921647996,0.17511712217062952,0.1669232821785035,0.12885189349994491,0.047025682204114946,0.31945796074254973,0.06276652849431907,1,0,0,0,0,0
13,0.11762800265642971,0.5707035588639771,0.512225403915206,0.603206470289929,0.2965195504906635,0.3928827662438016,0.31177740035526186,0.29890598857670336,0.2632231465218321,0.16768684648158633,0.38640495033142985,0.46871365520532027,0,0,1,0,1,0
14,0.2493534401304458,0.6045707548988566,0.3420055654489688,0.5354939333011027,0.20635850249457738,0.39425422054827475,0.1652227658491487,0.25670866266658976,0.12050330220168383,0.18817820018341297,0.3653440076384936,0.18688679807950379,0,0,0,0,1,0
15,0.384383216979553,0.5524991733490057,0.749325649867974,0.46154214806198307,0.4095708720915353,0.2567618326314012,0.1717436920232271,0.2437799284601626,0.10101050936217924,8.687982939960259e-05,0.11112539248269401,0.0494177377508723,1,0,0,0,0,1
16,0.14232955925943924,0.6735421206431402,0.23408740534373593,0.5355581004050749,0.10041714558217545,0.2191635152216076,0.26958744948944074,0.32333554491432526,0.13000450447530965,0.19564898793774488,0.3612493343860744,0.27809173053410075,0,0,1,1,1,0
17,0.3433219409214356,0.6389889970707929,0.4208057942723062,0.5893578055973366,0.3782370005880843,0.37783463740897494,0.3478138926111752,0.40924645185484343,0.17580367617035342,0.12375022487834632,0.237362516296065,0.40778486863686525,0,1,1,0,0,0
18,0.3338084670996863,0.6986583600412681,0.5638218345297001,0.49793732839059485,0.3055645446701301,0.6116215400203672,0.45130210767968254,0.6730496019154214,0.17042512200970894,0.15372288844717663,0.8096435981711683,0.24926192109265502,0,0,0,0,1,1
19,0.10942114669215112,0.5446590867930965,0.649294622974768,0.5058593589425582,0.14461399875793318,0.18045063532108918,0.15778122305670678,0.25402772168695553,0.192919467110849,0.14580980337953764,0.38267751234828595,0.33314570721378944,0,0,1,1,1,0
20,0.4353953058943583,0.8658458655181962,0.3877834839969102,0.3863719899361919,0.16728473366904245,0.4727095945510279,0.29032015124601357,0.32052118790745976,0.03886017330887738,0.11467786451134483,0.3058886175428288,0.23504085527689147,1,0,0,0,0,1
21,0.2582945937336335,0.8963158355951828,0.3333907546322182,0.5593843487209391,0.04740020587360515,0.20032444105561054,0.09272388253503266,0.17305681359256908,0.0684710222890512,0.08454460489423038,0.37406584528378106,0.2319804371812841,0,1,0,0,0,0
22,0.4263947605703765,0.6943359860164535,0.35376976752453865,0.5941853775602424,0.3459049451145912,0.24331748655411867,0.1343256256037894,0.26874675474528353,0.28277483780648255,0.1135299976744288,0.24944455665522117,0.11496138132585812,0,1,0,0,0,0
23,0.586417653379119,0.6086510574706463,0.5042994870866716,0.5104858071389513,0.33969012462737264,0.6507663256794585,0.3514509125660921,0.44605485201638495,0.19667276445158827,0.09461476693827585,0.879179596408439,0.42530492350818594,0,0,0,0,0,1
24,0.33535265184033347,0.7464178963221915,0.5074050851785177,0.39469326018818207,0.22824228128430063,0.5435513502172322,0.3725017399524239,0.41003072174464894,0.08186106124142041,0.09517904704235612,0.32970382475532944,0.5047751468702473,0,0,0,0,0,1
25,0.2095231924669701,0.6716851178284375,0.7852543074054084,0.5825175923139039,0.24037765950718015,0.30109153434009006,0.40136547311124265,0.40926267812842543,0.1871243299998056,0.11025050350810221,0.35228879381575806,0.3190737482479945,0,0,1,0,0,1
26,0.1573556646203519,0.5244338404627844,0.7010416633000333,0.5556907297985413,0.37516787171467886,0.34665042755599684,0.25650794145449635,0.37695075866843586,0.22603367986467132,0.2050276216427308,0.43170342079653334,0.3671234306504042,0,0,1,0,0,0
27,0.26404479215597343,0.4523193081135648,0.4795376023321881,0.2736588624094868,1.0,0.36842482332291104,0.07126143953795167,0.05060253562568506,0.49941012437536864,0.050571081302846405,0.5090615302693671,0.14328795514865958,1,1,0,0,0,1
28,0.42346836850942976,0.33748597614337794,0.7936953999398852,0.3446613671322859,0.7024283553676145,0.32571425647218966,0.11144654970031259,0.27546262908902097,0.2768034104387165,0.06997512077612648,0.7014560878426763,0.13865445978588256,0,1,0,0,0,0
29,0.2921316768442479,0.5650835706181945,0.42244747243939246,0.358969628707079,0.33109715216024604,0.6922978512176776,0.3646031350306958,0.4486474499509605,0.2000108561095592,0.17897069341512323,0.6446264299223297,0.25379104166045385,0,0,1,0,0,0
30,0.3599408242490997,0.5465468421932014,0.5200104069370961,0.4864064998067969,0.21057445443347544,0.23557900446746127,0.35360767448866165,0.96562914671436,0.1978968313122606,0.4302701611664714,0.26631901727841945,0.4174991799123252,0,0,0,0,0,1
31,0.29638628375204495,0.6358783824046603,0.6887676182657905,0.3169532095483057,0.013142608510952516,0.13205365047361234,0.1860463606427955,0.18749819708071302,0.05296063931143101,0.10071127375483215,0.3200271754099263,0.21536993409477231,0,0,1,1,0,0
32,0.3308172840706005,0.8159256329576112,0.34127675665543017,0.32851171019569164,0.22009044552895662,0.39708310091959087,0.24182092513530068,0.2207854958749207,0.04283002573059998,0.07095010552827763,0.3071004939314371,0.1484060477738348,1,0,0,0,0,1
33,0.11011225035230089,0.7033264903378227,0.4743622519060531,0.4775051188304583,0.2574190839948423,0.3623853070164217,0.18522702483717163,0.31413164195465304,0.1033469223739557,0.10332468922909509,0.37773819797653363,0.1490844839411923,0,0,0,0,0,1
34,0.5395845819092819,0.6610815749716952,0.40977444095032783,0.4263079912708676,0.11662564688528655,0.24345667893128908,0.27564352270248366,0.3969343160445392,0.09785559429908418,0.08832519383416483,0.2682470024421145,0.1920496227596696,1,1,0,0,0,0
35,0.11869165438337893,0.4812766996587068,0.472212185165913,0.4358793169171156,0.2063156979653581,0.21389979172317097,0.19284256287201224,0.30999935094905673,0.21552909761424838,0.2977757886099666,0.3463028589265713,0.2018086660901202,0,1,1,0,0,0
36,0.17008169061232864,0.6596484250399888,0.15897517525346708,0.5924468500869966,0.1407062835577948,0.19451213583538463,0.1892367062440919,0.3385810304044309,0.15639449157760338,0.2865209016195629,0.35166449385799015,0.3265402737601766,0,0,1,1,1,0
37,0.3167468454897387,0.6179340618767255,0.37653429602888083,0.597427621010636,0.20472457565413704,0.4221530809106866,0.20235776538169875,0.3802555097213407,0.11839154584518864,0.1423749786091329,0.3225610987679256,0.32313318223839205,0,1,1,0,0,0
38,0.34495251361960144,0.904198008326099,0.38293747111428555,0.3738596051838197,0.03897580382051753,0.19593271686121194,0.14598590378842174,0.21013745456643396,0.047014650886960344,0.15165356887420417,0.3663355428655368,0.145595383651925,1,1,0,0,0,0
39,0.17293249321044646,0.6602535452519853,0.5079609836817933,0.42898015010690843,0.2785708464970745,0.34312558529882864,0.3196980793002793,0.5045577799573068,0.13727064443162595,0.06732484719242128,0.2658416114283615,0.24564607998091434,1,0,0,0,0,1
40,0.49342641635755974,0.6976621024626606,0.5245999631555642,0.345585573951685,0.2964470328518143,0.28382553873079075,0.2826513758608869,0.4423318236889172,0.06479209740036683,0.04834204325562416,0.15864563632691284,0.04087764291891571,0,1,0,0,0,0
41,0.3681044862346189,0.9301572564767959,0.47889702626620423,0.43433509545558546,0.025833048214962864,0.11439464109347897,0.13115735402578238,0.13903933248716316,0.013322228775495645,0.10760110749843134,0.28594774242118215,0.12814615453433933,1,0,0,0,1,0
42,0.16016327323971036,0.6042275457637494,0.5733789256291832,0.509227931378897,0.10928923005684031,0.2947112014042055,0.4023289393042268,0.38867874862978125,0.18440795315345676,0.2305237800623955,0.5081801656231064,0.22811856976709513,0,0,1,1,1,0
43,0.4233387865731517,0.7819423669442422,0.314601546819905,0.4378219759898729,0.2960422285067574,0.6911587253662757,0.47383189462640357,0.4558753533721802,0.07556014284695801,0.18068284035611953,0.4793154734580709,0.45940938776727414,0,1,1,0,0,0
44,0.8746348758982999,0.6117137439052744,0.7415600386543377,0.317833100961524,0.28375857892493267,0.2769109527001786,0.10549175730000931,0.3173264149310564,0.13802530607747698,0.10119744976985622,0.22573952002350303,0.19678376524617539,1,1,0,0,0,0
45,0.27876314041822564,0.6089808065075832,0.49537634651868556,0.5884191611795437,0.3523440113227541,0.5638304514029262,0.262882140297298,0.22516298390353662,0.2355775774348472,0.13949302548036208,0.48550338774535895,0.3988981003787315,0,1,1,0,0,0
46,0.11794115900243506,0.36733523940163315,0.7871461398989685,0.4872777687654189,0.11739524584362139,0.20055983992876625,0.207193274954034,0.23858932383315068,0.3547944306537647,0.26893344039736555,0.3819981271001267,0.6197551665523515,0,0,1,1,1,0
47,0.2993180750603366,0.5162063320881962,0.42937325675723714,0.7060091891303332,0.43442787407407635,0.5960135712567741,0.28955535126263415,0.3872959095367219,0.390242950010046,0.2786946963813235,0.2988560621362075,0.5351519398801182,0,1,1,0,0,0
48,0.6677573146303406,0.7202553679736126,0.3885045360671473,0.5323032240560869,0.3681760975390191,0.7961292237466289,0.3295833463180528,0.5261729792880633,0.10389718130027024,0.0985068077805714,0.7672646480968032,0.35287999880714516,0,0,0,0,0,1
49,0.2728077705967788,0.6438735872446872,0.637920842638708,0.4561240382203334,0.3064211500856238,0.7944630091140303,0.3449468665274705,0.40616526279351517,0.16784096285590216,0.0954791773621002,0.5330787168799691,0.2171256672531536,1,0,0,0,0,1
50,0.4930538682907602,0.7613959243477049,0.45515595861788116,0.345357379688184,0.19322648479497812,0.5058435211577531,0.33369041312183817,0.41075729821727347,0.07483788749829869,0.17638887060609648,0.6179100640825544,0.38554558196403554,0,0,0,0,0,1
51,0.17984892905928912,0.6344670350278021,0.5743617671108467,0.4251987024609489,0.22293812347885794,0.6011544779518251,0.3671117828539375,0.5820310246350889,0.13317764808057503,0.13644696600716977,0.36282844604395803,0.23620016103539795,0,0,1,0,1,1
52,0.44470360831700056,0.7013644473472973,0.6208117734131844,0.43739205639325934,0.2818911394036138,0.6266901383224248,0.2640105124289735,0.4480344573934113,0.10191934396691964,0.11845757587724494,0.4830061879142873,0.31115617451465716,0,0,0,0,0,1
53,0.3023254558314571,0.6993994132238452,0.5051648465299975,0.5049927019945342,0.37210006669269263,0.6497981198794349,0.3038060810038746,0.4094880430392892,0.08088441645980647,0.130755020820444,0.40331613448155557,0.4073636417857037,1,0,0,0,0,1
54,0.16002289280874243,0.5736308497972222,0.7435367103090084,0.3029868383243643,0.3409844100314988,0.056224509116588994,0.015395982008372555,0.07971607627069754,0.2878509601985858,0.04805946441656685,0.2789702723049521,0.1635068440044136,1,0,0,0,0,1
55,0.1979796016435309,0.5983293120511108,0.41683564472914486,0.5747794406192607,0.10890266544244735,0.15735902933786394,0.19361385521518276,0.2821622771591761,0.20697845305299728,0.5229446119148227,0.331209489359358,0.340757611904691,0,0,1,1,1,0
56,0.1613511076555928,0.49147335496452094,0.6825355758882256,0.5076095167033989,0.313397332233458,0.5347934886624739,0.23841633166090143,0.3914173830265967,0.2985609983732039,0.2314390897802116,0.5046730688015277,0.5404452330540065,0,0,1,1,1,0
57,0.42327939485235755,0.4904689652432688,0.22212783080000903,0.6633623281750335,0.2697856949322674,0.460920204899367,0.39675979307550874,0.35854655858766504,0.26864058823910664,0.2917152623288182,0.2599658471199574,0.31712790385590317,0,0,1,0,1,0
58,0.5068273482676515,0.8330718350951027,0.29279254966726886,0.15968525233412853,0.23065705982013862,0.27882791830635634,0.10583325542501582,0.2956138579588069,0.009993210880738346,0.12170811010043835,0.17149887075154693,0.11179658843527271,1,1,0,0,0,0
59,0.5865634330574319,0.5800181571115937,0.6279647650844028,0.39586832027967234,0.5685393917873554,0.47621908470777286,0.21041348541036903,0.21788099290370977,0.3840707656311774,0.1320608509835411,0.9356787425864379,0.26234231950615816,0,1,0,0,1,0
60,0.2952254455728871,0.7157076307773556,0.39214809523963423,0.5116273800230561,0.30664738158369703,0.47939594602201496,0.20937081242793482,0.3409013875266832,0.1888998710229372,0.16626693169402507,0.2750775784506344,0.2580592252408076,0,0,0,0,1,1
61,0.3491747250433289,0.7262863799463231,0.37460852787087634,0.2201825995256848,0.24019173193009008,0.3783944773377411,0.4851013327516179,0.5120885738187272,0.19952565282485696,0.1737078819311894,0.40601531371072874,0.31539453672501716,0,1,1,0,0,0
62,0.20018249456025827,0.6195775024741108,0.34066462190821856,0.3837888629569124,0.057818033974734465,0.19335049357002865,0.14365254967953706,0.2376427912075233,0.1237679125807727,0.13469006279042217,0.3145186463707974,0.14030209047803657,0,0,1,1,0,0
63,0.10350357160211866,0.4280259340572028,0.4550987527835324,0.42635290824364813,0.15335060910403797,0.0940899530737464,0.09904484402754826,0.17599196619165747,0.32439481239994555,0.3075273912795468,0.35774223756449575,0.2979900396624221,0,0,1,1,1,0
64,0.10546349838832465,0.616156207243449,0.28160897065049817,0.6285057546863543,0.09453784788241142,0.20791861339828988,0.21690844214528343,0.25652656781861194,0.08278018484551918,0.2447141521976648,0.36189199610730616,0.26736722035010296,0,0,1,1,1,0
65,0.39812970071971965,0.6234655546506858,0.3768432721737247,0.6096103472663511,0.36611294864956867,0.588836976045606,0.3743910166516044,0.4290749581722725,0.2161908342029023,0.17807118002992528,0.3260498338260406,0.2823599141144545,1,0,0,0,0,1
66,0.31294037611157005,0.5505185058823665,0.3579349663390528,0.5447871346560713,0.211185411863415,0.44600819802162606,0.2736958147651843,0.35291784457393416,0.21691308955156163,0.20734266194531836,0.420649639191348,0.2528964005606418,0,0,1,0,0,0
67,0.09845527533461836,0.34590755763480807,0.835865149365403,0.46335747553779555,0.255599303124613,0.22429316370968155,0.08276719955955819,0.22490156060693467,0.21345930741261643,0.12724121438694874,0.32889590716292383,0.21080726448573048,0,0,1,1,1,0
68,0.2785039765456695,0.5151013655222858,0.5000736888713644,0.5705329819917028,0.3943454775617482,0.49816747094615,0.29940036564970335,0.2625807707840535,0.16326981158978815,0.16650475425733102,0.6687354253502505,0.5247703754510483,0,1,1,0,0,0
69,0.4671266825404538,0.6264098810206773,0.5765816443607005,0.44913443589796553,0.3381511473526061,0.36859574337428946,0.1578773099816136,0.2020243177753418,0.08336925031272079,0.04823146892729739,0.2538881034134518,0.09907031879044523,1,0,0,0,0,1
70,0.40597480711188855,0.9003352172018184,0.39396591566502587,0.5163627117740018,0.06223101913318328,0.27078444115795774,0.1384755419821953,0.2895560491547915,0.05370120421800366,0.15515508927121863,0.3579074934356695,0.25903587510810244,0,0,0,0,1,0
71,0.4546652196683782,0.6857882862093581,0.7118388605373469,0.645935946391593,0.17389031096681457,0.2912416267085608,0.1586304237173693,0.2378591415219523,0.12653216973122217,0.11508418128924401,0.368410422136942,0.1424492291175857,1,0,0,0,0,1
72,0.3799990281354779,0.5584638195599061,0.4758289190036488,0.38847346259128024,0.318400166746441,0.47651384503589833,0.27519165446103017,0.33316686378584204,0.2176124984607009,0.22111179854410468,0.8418134077596813,0.34433990397518865,0,0,0,0,0,1
73,0.42126007634535745,0.5786268596726343,0.2502233289917229,0.42152333105874323,0.10964034487212039,0.2478197458715644,0.3712136557698899,0.5594837160330007,0.31772908011484796,0.5033132807666487,0.3290611630340978,0.38299212715832165,1,1,1,0,0,0
74,0.2023367942508814,0.03692897110869353,0.3360409684269042,0.5316356856525765,0.12208138567822234,0.14320029885422164,0.16538507484392367,0.2718838343045058,0.7992966213194548,0.14919548400401927,0.33130129817667686,0.3654273402320103,1,0,1,0,0,0
75,0.35470355432452716,0.7424948852795366,0.6221565953155854,0.5679701077546145,0.2915836440216488,0.6235132770081827,0.3844996208461881,0.5260611982922748,0.1371872792321004,0.1632261376650388,0.5625309854758451,0.42934944681358667,0,0,1,0,1,1
76,0.35732758853415836,0.46897288467897313,0.28861684695661727,0.4892366701363692,0.18385273417975495,0.2229012399379775,0.3748117215660611,0.6178712571395605,0.5975143559896559,0.3993997393605118,0.3325866216191403,0.4321899323054902,0,1,1,0,0,0
77,0.3003871260346308,0.6554163692086232,0.28067153831982905,0.42218345014085684,0.31328252489649694,0.4881742770440043,0.4190506611819211,0.3543006836669935,0.16108060418300485,0.15223540045897122,0.21942307339196856,0.5388348790743447,0,1,1,0,0,0
78,0.621431772410926,0.5064286223379206,0.486782705092612,0.5138906740934742,0.554550327388456,0.6316017869844893,0.42356934359645565,0.49754442393122955,0.1981302376677836,0.13934998091276474,0.9885055360716843,0.3442206184952137,0,0,0,0,0,1
79,0.46224576294064607,0.700296425946676,0.7190581075534324,0.31681885967436396,0.294116760164899,0.6523363338160717,0.4050414472249057,0.6053698148041308,0.05214197522862642,0.2407659466171715,0.4275720240171865,0.4735372618018072,0,0,0,0,0,1
80,0.32732937028578213,0.7727667862730367,0.4755763407011431,0.41295842633385865,0.2527724390609128,0.6299683234994602,0.34312381189815816,0.5786072809092483,0.1056267053813897,0.07734235479440635,0.5709223113787848,0.3728528613604509,0,0,0,0,0,1
81,0.02998202050634141,0.4613970693907785,0.6241575067305734,0.37710024445661394,0.4388109990282931,0.0,0.002338547996717455,0.0951490653666417,0.15258116157131657,0.007788469554762811,0.359192816878133,0.09086571437091823,1,0,0,0,0,0
82,0.38884299528645705,0.6398940718315898,0.29633624102724865,0.6091020234895715,0.17433438957063968,0.236736552839371,0.22874790946014728,0.4929217388795938,0.24195862039911592,0.344438155163865,0.3064027469198142,0.5269063310768497,0,0,1,0,1,0
83,0.6289205284783301,0.6759604282461094,0.7804827913861587,0.4212766887528502,0.34651237227407966,0.30452017010127275,0.2811828040761631,0.3618729446720129,0.14642331697895533,0.15462240183237458,0.11329208057141807,0.1632235409894731,1,0,0,0,0,0
84,0.17304587740468974,0.5070851526470941,0.34154630279015796,0.5061436994220349,0.5065374724969868,0.4989801087952185,0.2595840215234711,0.42649317775341833,0.3264327634145867,0.1388523964352943,0.7015478966599953,0.5701361345540215,0,0,1,0,0,0
85,0.12081895783727749,0.0,0.8620405353431864,0.44715508126262415,0.2548769215335613,0.21517810995174336,0.09236550427456963,0.13340520971557146,0.619592523219112,0.11708329493946933,0.5054075393400782,0.2220387379596219,0,0,1,1,0,0
86,0.24257198546522613,0.7591939831491721,0.4298069868685138,0.5102818760616398,0.2587303588255143,0.46486057734132324,0.3367431206955654,0.5378018086886286,0.17600500029165667,0.25408225501423864,0.3631222342593783,0.31549145617749685,0,0,1,0,1,0
87,0.20379459103400988,0.5067127799659525,0.32564356563642294,0.449338366975277,0.22467170691224014,0.3135871206112183,0.3056343295210197,0.6475292794092194,0.2618021303899774,0.4048959855375799,0.3172361873634344,0.3640294635135539,0,0,1,1,0,0
88,0.2516319225100021,0.6851789597166835,0.4956185825234559,0.43655387359762293,0.2734164309965983,0.5045058414742111,0.322636521341685,0.36300698090347894,0.062374425598382285,0.13371771076037403,0.434200620627605,0.2971550413025975,0,0,0,0,0,1
89,0.3586827996177333,0.5232188095524632,0.5414238112013547,0.3287266699939984,0.4034231267428873,0.5013995998219156,0.20329266519160255,0.35868358045347026,0.22324074314120723,0.10879197546303,0.23677493986522466,0.34276682670801895,0,1,0,0,0,1
90,0.4108233312276269,0.5585045503778057,0.4778783099392713,0.18737576396451638,0.0827379188996853,0.13962121250889148,0.17236566009120463,0.18584131425604333,0.31202524774614204,0.24564262552599592,0.4261581682304768,0.17099573554409095,0,0,0,0,1,0
91,0.8557051147070099,0.599749586090297,0.7139024721323555,0.2918813173265819,0.233462300977326,0.20353610046414528,0.12557262613356596,0.35503266889747875,0.06815732933223585,0.0281446768553012,0.040487688437597535,0.05073360570184596,1,0,0,0,0,1
92,0.18416292768788034,0.5749222247018506,0.5358514135012232,0.5496259358621722,0.28059280889792904,0.3932020899326044,0.20416393987555442,0.2564941152714475,0.2542131426978891,0.25534508404965317,0.333302730394227,0.5166515074702532,0,0,1,0,1,0
93,0.23752368919772582,0.547830856106643,0.5124172212185165,0.4056900981536116,0.25809057085355763,0.5645653052765169,0.3646693571005641,0.323838559395373,0.19253950327627667,0.10334575100591924,0.34870824994032423,0.20048907046789735,0,1,1,0,0,0
94,0.2972285663378525,0.9036949371569982,0.3174051174981981,0.5039493849883868,0.04970819372829806,0.1772666096933163,0.1693194448772684,0.2730034471816766,0.02672231367999431,0.13611875331832685,0.2612878940893484,0.13717457429994337,1,0,0,0,0,1
95,0.3136692745031342,0.7721723219720913,0.48318714064555324,0.253386469042681,0.2645717061179293,0.4606131628909029,0.3692568585288832,0.5847227831304448,0.10949334374655682,0.10939925669479293,0.27087273461743266,0.3233009274446068,0,0,0,0,0,1
96,0.15685353461727436,0.3755240499939827,0.8838794282002138,0.3105202568528963,0.21755291654764264,0.3208374059044179,0.2605578754921208,0.2636877632262159,0.7270917454679793,0.21524433855051095,0.5348781696994179,0.3591126651358364,0,0,1,1,1,0
97,0.5668561802484734,0.5541103657945254,0.7464950922565277,0.4847840746873007,0.25925416270369295,0.25808211326779695,0.1290953805561615,0.28271577338025733,0.2516710307146885,0.08915450129661563,0.6956537705881273,0.1462029940655474,1,0,0,0,0,1
98,0.15280949835592922,0.6158792236607962,0.45903577465426015,0.5550795381332065,0.33486306816393285,0.4319333923536306,0.2750228531064643,0.34462261293486407,0.09536679067476393,0.10457962009820056,0.27964965755311144,0.2033705603435422,0,0,0,0,0,1
99,0.5380511956633245,0.8474161168317826,0.5769885491372261,0.2481019069861734,0.2305409286317584,0.5081627117950188,0.30817024525538345,0.4794124646627821,0.033497336202370845,0.1047454815906907,0.47294394153614516,0.1931306474219426,1,1,0,0,0,0
100,0.20624045008125863,0.5434684289424827,0.42284371172137847,0.5272165774108934,0.24083894817945428,0.48741793022982105,0.29117844121038355,0.4488710119425373,0.19480656681206293,0.3805634902874494,0.33853583298139944,0.539543136611696,0,0,1,0,0,0
101,0.9634200992381663,0.4985697710965422,0.5710939242232772,0.3255261351611868,0.4319011565460187,0.2824868355738871,0.34095406525600663,0.1198238187272832,0.10672066095883752,0.028926595319897677,1.0,0.2298221155279874,0,0,0,0,0,1
102,0.6317335363450336,0.8556081756075447,0.42652298414073275,0.3197011657759136,0.28009092211546754,0.49915921663348906,0.42409132932365196,0.4419694369122483,0.05963836192648954,0.1458958056349029,0.3970731349038762,0.29895177884472013,0,0,0,0,0,1
103,0.27857956600849837,0.6536952993645011,0.7870976603783342,0.49226996945445334,0.3789652659632211,0.5968896644542585,0.3966585122627691,0.5045181157329949,0.19397469716315274,0.2533003365496422,0.4683351389067406,0.4818126919750694,0,0,1,0,0,0
104,0.23007272786173605,0.6200931691170197,0.6838996280004783,0.2584506572014841,0.29545605651727647,0.04047223060901789,0.0022775198146820497,0.09971766283966998,0.07157271000900896,0.0,0.2487100861166706,0.06829093728565894,1,0,0,0,0,1
105,0.30824843016883446,0.6364640135161819,0.4630904401617276,0.5849689762078405,0.29949917229867384,0.37204587207606454,0.31492359790997954,0.3245254716436854,0.13656491629453438,0.21670988718785789,0.590440865940765,0.44836429785584353,0,1,1,0,0,0
106,0.4298124841397109,0.6875933648259125,0.42762944840001416,0.287219978267404,0.38426618768741694,0.3581092353118779,0.12439231512356258,0.18666705128944783,0.16030941532558607,0.05748197682326976,0.36796973981381176,0.2418326722929652,1,0,0,0,0,1
107,0.6953150730788128,0.7249711227147335,0.5332554967696479,0.22924520035075344,0.17871589648423314,0.34095377482562583,0.1154860959622715,0.1714918796515318,0.06025051688044021,0.060340235453113414,0.18115715833348636,0.030529627531088815,1,1,0,0,0,0
108,0.25767907953631264,0.49093719438741923,0.3994811075308087,0.3323667494890193,0.20635136840637414,0.22489905993971748,0.10155479032274811,0.18158101598107657,0.2739774192921169,0.16228976617039853,0.4426286700574723,0.1293837413890794,0,0,0,0,0,1
