,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_9,Mean_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_1,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.3204028539783118,0.19532803180914515,0.6455731816891255,0.5210210433439233,0.5240044122904869,0.25752347014425025,0.4749835483239098,0.5136644792712113,0.495439914437627,0.36203887556821024,0.2249511774543717,0.3810150189981716,0.29878318336181997,0.6687342277293384,0.44007110462681104,0.23577497709971892,0.5860169698618146,0,1,1,0,0,0
11,0.2053967402585793,0.16505512380263876,0.5996215282118751,0.4095249330174623,0.5362368680517804,0.22487681160537173,0.25563813795638274,0.46466702694356526,0.37569864850342616,0.40364466257055787,0.3754661514329936,0.41538943503797787,0.34365851720716845,0.5661444890717363,0.31698274289905676,0.17563410088758333,0.2366441492650856,0,0,1,0,0,0
12,0.4665427255826216,0.26301283209831916,0.6043988815967041,0.6439276168437246,0.37340582344541656,0.377606916120918,0.589480611232038,0.4171580328881341,0.34739346921647996,0.397361569009441,0.17511712217062952,0.2782801616585019,0.2922132291375942,0.10090951633138778,0.17524244312932508,0.05000868631352854,0.20756100204207834,1,0,0,0,0,0
13,0.03858234430469506,0.19580245797939644,0.5707035588639771,0.512225403915206,0.603206470289929,0.7882835776036794,0.09748195817862887,0.47694155794024556,0.3928827662438016,0.29335256506318985,0.31177740035526186,0.43750206103597733,0.31885770395888124,0.29582750770131805,0.2749763017978569,0.19568921949524623,0.4684678462980159,0,0,1,0,1,0
14,0.11570612326531726,0.1503930959696368,0.6045707548988566,0.3420055654489688,0.5354939333011027,0.48719025651854264,0.22137023204016187,0.4315009650274068,0.39425422054827475,0.4401662170937607,0.1652227658491487,0.2655054026623088,0.34392335257124573,0.42001036412233683,0.33380896743977256,0.10822199058719481,0.3659846281016322,0,0,0,0,1,0
15,0.685300254094374,0.29967919754202055,0.5524991733490057,0.749325649867974,0.46154214806198307,0.5549712316373383,0.8487150085504699,0.6153620010808307,0.2567618326314012,0.1800617538338577,0.1717436920232271,0.25568021515383577,0.1892859834864964,0.024965763944912255,0.014406302419120498,0.02964796740263432,0.07628363001196349,1,0,0,0,0,1
16,0.05432498321946814,0.0713333634556299,0.6735421206431402,0.23408740534373593,0.5355581004050749,0.7690427602831676,0.07576574573962114,0.2120052497490929,0.2191635152216076,0.2489463135021729,0.26958744948944074,0.32691511463024103,0.30911787414616065,0.23851979662204253,0.18926997512941326,0.18742616633500742,0.4675222429286931,0,0,1,1,1,0
17,0.32139377658180185,0.26488794505693125,0.6389889970707929,0.4208057942723062,0.5893578055973366,0.3780727740161497,0.5212089065742879,0.3489594688489153,0.37783463740897494,0.5037136595234525,0.3478138926111752,0.3678995020537078,0.45289699330373967,0.18187814548241973,0.17155093460097842,0.15482564199753626,0.4225582714795399,0,1,1,0,0,0
18,0.2322410457112294,0.2701066329296946,0.6986583600412681,0.5638218345297001,0.49793732839059485,0.40596876093359613,0.5463254988874485,0.4364437582027329,0.6116215400203672,0.5160519381587491,0.45130210767968254,0.7396389431373913,0.6687011455148095,0.24954997889853203,0.23712130473382864,0.15443159922928712,0.4411005973238363,0,0,0,0,1,1
19,0.00916982201272442,0.1263893909271644,0.5446590867930965,0.649294622974768,0.5058593589425582,0.3197018201210537,0.04858691657074441,0.1698405002702077,0.18045063532108918,0.158418252659973,0.15778122305670678,0.3119840539936465,0.26577247382713576,0.3026503156607343,0.17554906680187504,0.12814602482706342,0.37379701189335296,0,0,1,1,1,0
20,0.277947729590252,0.14585215976866084,0.8658458655181962,0.3877834839969102,0.3863719899361919,0.3020504683239751,0.28711311050024096,0.26350775882035055,0.4727095945510279,0.42870366901443624,0.29032015124601357,0.5159496704174469,0.40148633755100627,0.33202226707281013,0.2054118076166924,0.14299093464733567,0.28064339278239014,1,0,0,0,0,1
21,0.2093861885995415,0.10853063437556487,0.8963158355951828,0.3333907546322182,0.5593843487209391,0.399568513092572,0.28384258332031137,0.20969844823592992,0.20032444105561054,0.15108615565213046,0.09272388253503266,0.2213259514658087,0.13801996858645138,0.32867187073843657,0.15039490323317634,0.1505535550712278,0.2743259122947563,0,1,0,0,0,0
22,0.24787913774581777,0.10637312488704154,0.6943359860164535,0.35376976752453865,0.5941853775602424,0.47130061050889094,0.1916735811392263,0.5321936230988962,0.24331748655411867,0.16167141215844938,0.1343256256037894,0.2753415823626617,0.33110124655968676,0.15389286196194843,0.21621678494056917,0.13520641839603273,0.17318035099947088,0,1,0,0,0,0
23,0.3703505047796107,0.3071457617928792,0.6086510574706463,0.5042994870866716,0.5104858071389513,0.2496208402242283,0.5152114728156687,0.7939393190766619,0.6507663256794585,0.9999999999999999,0.3514509125660921,0.5419920050124396,0.5026432606530025,0.32767349856596145,0.36228588949924156,0.1180146245933226,0.4250678390731812,0,0,0,0,0,1
24,0.39743572260833865,0.18229260798843305,0.7464178963221915,0.5074050851785177,0.39469326018818207,0.2862848969563951,0.6114675335251045,0.2954138809542191,0.5435513502172322,0.3628552874768969,0.3725017399524239,0.5911197745867851,0.4931438198630598,0.17827510572266067,0.17640781349264406,0.12302820682902177,0.23597372710099263,0,0,0,0,0,1
25,0.3691717008262234,0.14615714802096524,0.6716851178284375,0.7852543074054084,0.5825175923139039,0.35257427909550354,0.6872068685472565,0.4078079209449548,0.30109153434009006,0.3970368774664069,0.40136547311124265,0.44262442245191824,0.3660472914472438,0.4368183292805117,0.2069048444536187,0.11687197953188669,0.4126198738203864,0,0,1,0,0,1
26,0.18744952582686736,0.2379924995481657,0.5244338404627844,0.7010416633000333,0.5556907297985413,0.359827636432014,0.5209447993995964,0.4440670115031267,0.34665042755599684,0.420914194015685,0.25650794145449635,0.4082683267319114,0.3910090431090856,0.5095624101034402,0.2812961563820812,0.19534887393790076,0.27829850892160846,0,0,1,0,0,0
27,0.49385976475436794,1.0,0.4523193081135648,0.4795376023321881,0.2736588624094868,0.3732369455751592,0.8122814238017788,1.0,0.36842482332291104,0.3512381987112243,0.07126143953795167,0.11187669691962143,0.1412917039303605,0.34267779063324494,0.1714848000833696,0.06705123345652106,0.42136936117586316,1,1,0,0,0,1
28,0.6129053274968901,0.6377982107355866,0.33748597614337794,0.7936953999398852,0.3446613671322859,0.4369030352818961,0.8789398738007884,0.6541181193545897,0.32571425647218966,0.22631000549477986,0.11144654970031259,0.18624070701778173,0.2433775880017357,0.05585860006832855,0.10989452546479542,0.05534445181464986,0.44182308079702687,0,1,0,0,0,0
29,0.18586162538580073,0.2062511295861198,0.5650835706181945,0.42244747243939246,0.358969628707079,0.33507012143901926,0.4156628759950788,0.516958851231375,0.6922978512176776,0.8116820270742794,0.3646031350306958,0.4673421979254071,0.42608750567868137,0.31696773341525103,0.4346570925261984,0.17046337534350423,0.3455277210533809,0,0,1,0,0,0
30,0.21489232428927063,0.1186630218687873,0.5465468421932014,0.5200104069370961,0.4864064998067969,0.5089341448791082,0.24100219869222927,0.3756633984405157,0.23557900446746127,0.15388662021079969,0.35360767448866165,0.96317249313904,0.9536986295788505,0.12379886712391297,0.18169156063433026,0.28764253450835464,0.16720711263729843,0,0,0,0,0,1
31,0.12780931861192046,0.00933038134827413,0.6358783824046603,0.6887676182657905,0.3169532095483057,0.4393043805284501,0.12147609499935072,0.08451478421987185,0.13205365047361234,0.12436622708426992,0.1860463606427955,0.24911604456967407,0.22066897412965925,0.16049532466115635,0.21755951605565726,0.24106810069806375,0.21879986995297485,0,0,1,1,0,0
32,0.2159680965346497,0.18199891559732517,0.8159256329576112,0.34127675665543017,0.32851171019569164,0.4680642660406934,0.3260711196603582,0.2658769397050877,0.39708310091959087,0.270724062140966,0.24182092513530068,0.36440948113190264,0.30549166685340956,0.1272375451097707,0.17562021151021182,0.09614959411225876,0.08012022974974449,1,0,0,0,0,1
33,0.7516860078395008,0.25576088921019347,0.7033264903378227,0.4743622519060531,0.4775051188304583,0.2905770318571277,0.9553372758665467,0.3939924341851309,0.3623853070164217,0.34426669663819354,0.18522702483717163,0.2424108075230561,0.3649757268202847,0.09093727839870003,0.16273700707238528,0.060583878202091025,0.1845010295389493,0,0,0,0,0,1
34,0.3914810959543387,0.15662841135008143,0.6610815749716952,0.40977444095032783,0.4263079912708676,0.3524555990030872,0.2816240830529029,0.15798409634833627,0.24345667893128908,0.2759456641190867,0.27564352270248366,0.36607479820167743,0.4355034214691842,0.10506018942515008,0.1405067908125127,0.06538188192930919,0.11570572823146673,1,1,0,0,0,0
35,0.03601564263755112,0.09371046448581255,0.4812766996587068,0.472212185165913,0.4358793169171156,0.4965910299428332,0.045481456374996974,0.33155562417972667,0.21389979172317097,0.22905895649133323,0.19284256287201224,0.3235221914033731,0.45193747440773646,0.3053095312603174,0.22505275730836527,0.11718863514324523,0.3980852063009059,0,1,1,0,0,0
36,0.07406464633608639,0.08980209651183813,0.6596484250399888,0.15897517525346708,0.5924468500869966,0.5973207583812035,0.08746569357845413,0.2071458349417124,0.19451213583538463,0.2920100904141065,0.1892367062440919,0.2635945933072208,0.5160113349535824,0.35733469799062345,0.284556788507825,0.12051549322467547,0.5050223226143703,0,0,1,1,1,0
37,0.17681604749155672,0.18485676848002897,0.6179340618767255,0.37653429602888083,0.597427621010636,0.19052277810059448,0.22199528568693178,0.5189333745078359,0.4221530809106866,0.3414428168240171,0.20235776538169875,0.4036699264622362,0.39538901259190296,0.357384221843895,0.24471875795367787,0.2414597744717142,0.343160525202986,0,1,1,0,0,0
38,0.22391820494521897,0.0719433399602386,0.904198008326099,0.38293747111428555,0.3738596051838197,0.36882690123196105,0.22264675005117074,0.17630201497722536,0.19593271686121194,0.12395255757030821,0.14598590378842174,0.21664327772505587,0.2779732353306673,0.1941026421334589,0.13046336247928292,0.0880563188982596,0.2029636697060555,1,1,0,0,0,0
39,0.18820862708733907,0.23033390565696732,0.6602535452519853,0.5079609836817933,0.42898015010690843,0.43482536301465935,0.46325939066073013,0.5218164131861345,0.34312558529882864,0.4437768494929816,0.3196980793002793,0.44040216766023854,0.4044687911895386,0.2363263923380139,0.24948745748853174,0.09199121892668752,0.07051119955631018,1,0,0,0,0,1
40,0.5095008871333093,0.28365037050424746,0.6976621024626606,0.5245999631555642,0.345585573951685,0.4901977179513658,0.6106466003904385,0.3244913147533391,0.28382553873079075,0.3255173210450071,0.2826513758608869,0.3439072112442795,0.39066883152600174,0.0803743429117729,0.12174563061266619,0.09145582614738307,0.14109464745993938,0,1,0,0,0,0
41,0.24193360212487747,0.0714576179287909,0.9301572564767959,0.47889702626620423,0.43433509545558546,0.23215906831503552,0.19281144288352212,0.1704760287192157,0.11439464109347897,0.13390716319496476,0.13115735402578238,0.2704482249442146,0.2550609019477622,0.18747003448008567,0.23849008884070205,0.10488881518683471,0.18610218041262305,1,0,0,0,1,0
42,0.05047947623528199,0.08301328393276719,0.6042275457637494,0.5733789256291832,0.509227931378897,0.5774090902785591,0.1283604886863089,0.2778716899559948,0.2947112014042055,0.4404222238873069,0.4023289393042268,0.4220781837967763,0.3817010986593219,0.33153133496211784,0.3944823771551336,0.18533671309896083,0.37393194630672827,0,0,1,1,1,0
43,0.2802250333716672,0.23834267124525588,0.7819423669442422,0.314601546819905,0.4378219759898729,0.05585516713085482,0.4162395099931552,0.5031693044082453,0.6911587253662757,0.7782309930565962,0.47383189462640357,0.7672128564676226,0.6072837873901697,0.3649656778164717,0.34556387692566687,0.15970656053570864,0.21052530923355128,0,1,1,0,0,0
44,0.7231462247212461,0.21528781854328582,0.6117137439052744,0.7415600386543377,0.317833100961524,0.3634219478023375,0.7165139613655223,0.2924591986412414,0.2769109527001786,0.39899595384384834,0.10549175730000931,0.25649913344887343,0.31419048996579546,0.09384052457962144,0.1553559940919831,0.09567737452225275,0.21202977481890106,1,1,0,0,0,0
45,0.33250301898056184,0.1485631664558108,0.6089808065075832,0.49537634651868556,0.5884191611795437,0.19808978996706245,0.5848191195987332,0.4586650196865591,0.5638304514029262,0.49654390828712713,0.262882140297298,0.36402292238413314,0.3142027131364452,0.31729717470005764,0.2577763170288367,0.17773697842635586,0.29846323515349593,0,1,1,0,0,0
46,0.014353226028839795,0.06393457437195016,0.36733523940163315,0.7871461398989685,0.4872777687654189,0.4860612543406859,0.0220309401555151,0.21923816876399288,0.20055983992876625,0.23671262300814222,0.207193274954034,0.39104905815235913,0.1873730572798149,0.5097009333451998,0.3768044201906679,0.26738447203007043,0.46528785654028176,0,0,1,1,1,0
47,0.18139641298138914,0.3016672691125972,0.5162063320881962,0.42937325675723714,0.7060091891303332,0.6097995077088114,0.26180944227167385,0.4558103914151162,0.5960135712567741,0.5239241470602926,0.28955535126263415,0.47255432890836535,0.4856652766205378,0.7223197547062015,0.3964443678441952,0.35235635996083264,0.5091808524879995,0,1,1,0,0,0
48,0.4350074470712479,0.2950817820350624,0.7202553679736126,0.3885045360671473,0.5323032240560869,0.24203764470879452,0.5702470062351302,0.8635207287886977,0.7961292237466289,0.7456182251860731,0.3295833463180528,0.7900784476093814,0.6018322532803932,0.30365155878122513,0.33958471531094253,0.13572206955368143,0.4597799825328996,0,0,0,0,0,1
49,0.1718402220636342,0.2804988252304357,0.6438735872446872,0.637920842638708,0.4561240382203334,0.28519327130114996,0.41751602800416404,0.5979544507064001,0.7944630091140303,0.5532915605175083,0.3449468665274705,0.5847662876803177,0.4250139038566141,0.26814223824849204,0.2691344194090782,0.11177390315550081,0.29433126717226343,1,0,0,0,0,1
50,0.3121966814698988,0.24577534791252487,0.7613959243477049,0.45515595861788116,0.345357379688184,0.20584484042151469,0.5164703836816981,0.42100702539952134,0.5058435211577531,0.5664509341125928,0.33369041312183817,0.43929012424840874,0.5082333240301422,0.2810923670105105,0.226544792107146,0.1704349474083199,0.2233026419520654,0,0,0,0,0,1
51,0.10430748298082854,0.22359027652268226,0.6344670350278021,0.5743617671108467,0.4251987024609489,0.2545117701366979,0.28226234205840733,0.5999382382459661,0.6011544779518251,0.504344310405115,0.3671117828539375,0.830821006811495,0.5082088776888427,0.21851287763732463,0.26573149786666084,0.10551817808522063,0.4408020416532972,0,0,1,0,1,1
52,0.4161177955456968,0.169776793782758,0.7013644473472973,0.6208117734131844,0.43739205639325934,0.45969115432573526,0.5817576772654344,0.3483875550065622,0.6266901383224248,0.38845596683150996,0.2640105124289735,0.5286291637506824,0.46829818832239023,0.23849036940488116,0.15976796804700766,0.11322688650936544,0.3204192954086176,0,0,0,0,0,1
53,0.3195937520360126,0.2772230254834629,0.6993994132238452,0.5051648465299975,0.5049927019945342,0.3248224037188484,0.5541122587546027,0.7584337219177026,0.6497981198794349,0.5520864553674009,0.3038060810038746,0.4729830243916737,0.5282528403592797,0.30029757376183186,0.2026521945637427,0.1693278372658644,0.26606728871077073,1,0,0,0,0,1
54,0.3204846732758477,0.1710532260979578,0.5736308497972222,0.7435367103090084,0.3029868383243643,0.5154137696650601,0.7711159188398652,0.39767219949046556,0.056224509116588994,0.12726191368200213,0.015395982008372555,0.13756728137446372,0.12365978026813562,0.17240832345248722,0.06053011826054195,0.0633413879149689,0.3204426698739266,1,0,0,0,0,1
55,0.06434936233978947,0.02794596060003618,0.5983293120511108,0.41683564472914486,0.5747794406192607,0.3773949873844603,0.043861599036889166,0.09136416274222192,0.15735902933786394,0.08811472850791746,0.19361385521518276,0.2443582575177432,0.36748351399858614,0.2424529954036122,0.3352228432631974,0.4015051012350358,0.35105790705037626,0,0,1,1,1,0
56,0.07292220651493733,0.12495481655521423,0.49147335496452094,0.6825355758882256,0.5076095167033989,0.5919531814741916,0.23868025644806662,0.42170122751486155,0.5347934886624739,0.35805203806383923,0.23841633166090143,0.40239849626815083,0.3566008177301164,0.5432400658021285,0.3369834242849957,0.2316308158817398,0.5221090567553268,0,0,1,1,1,0
57,0.23711383943114378,0.11396394361106099,0.4904689652432688,0.22212783080000903,0.6633623281750335,0.5725771150873223,0.1393649542984543,0.24929143827684713,0.460920204899367,0.3043577351516059,0.39675979307550874,0.6941898937787856,0.5355154409203233,0.4398112925869251,0.3381097151606368,0.2144137528033103,0.22504191466620205,0,0,1,0,1,0
58,0.44726518997986336,0.2553768299295138,0.8330718350951027,0.29279254966726886,0.15968525233412853,0.2887771788971383,0.6051729791949574,0.380275766231761,0.27882791830635634,0.21921674409311154,0.10583325542501582,0.22643732068986988,0.3554436909086094,0.11071882796418203,0.12007823913840757,0.07717631637133202,0.12911523398902253,1,1,0,0,0,0
59,0.6756940624947916,0.5897004337610701,0.5800181571115937,0.6279647650844028,0.39586832027967234,0.46350471560704865,0.691148668129527,0.6665655832625648,0.47621908470777286,0.41328550377141704,0.21041348541036903,0.2813433191289787,0.34140130502718635,0.32584685789094414,0.20582765344711149,0.0775403518746644,0.5306067373708827,0,1,0,0,1,0
60,0.2852493443092406,0.15894406289535523,0.7157076307773556,0.39214809523963423,0.5116273800230561,0.33979420563715024,0.48729974623702293,0.3346523585269822,0.47939594602201496,0.3584298041860231,0.20937081242793482,0.3743519186870925,0.36829839204190096,0.26808266607716535,0.26344384478028315,0.09738068163871252,0.15223364265542427,0,0,0,0,1,1
61,0.18228127353251788,0.24179920477137196,0.7262863799463231,0.37460852787087634,0.2201825995256848,0.30842875264140274,0.31765490436018934,0.48707727939473483,0.3783944773377411,0.7281332733902791,0.4851013327516179,0.6521301035830882,0.42082950510419237,0.3699338533577173,0.533775699773339,0.21407498657569732,0.267995682098772,0,1,1,0,0,0
62,0.06727667498496193,0.07570486173865898,0.6195775024741108,0.34066462190821856,0.3837888629569124,0.3443421963215336,0.033706678170001385,0.15138300007720223,0.19335049357002865,0.17846327239122828,0.14365254967953706,0.2163208400965847,0.3676872335094149,0.1717788681000353,0.3110586933823397,0.12481127009697085,0.36137773348434654,0,0,1,1,0,0
63,0.1059635661698417,0.05498825230435589,0.4280259340572028,0.4550987527835324,0.42635290824364813,0.4531957312157928,0.13849340062197238,0.18991368794873775,0.0940899530737464,0.034515647634746904,0.09904484402754826,0.14627676140714707,0.19611873587969142,0.2247672378896235,0.2802981263890754,0.24510328816450297,0.4492667855222812,0,0,1,1,1,0
64,0.01789418340553129,0.06780905476233523,0.616156207243449,0.28160897065049817,0.6285057546863543,0.697759951788139,0.06186050299211419,0.15349154635991663,0.20791861339828988,0.22866401918177715,0.21690844214528343,0.3022761165318901,0.45064996709929894,0.2666471920692932,0.30234897782088777,0.20569585268012255,0.44407871669935556,0,0,1,1,1,0
65,0.21088317871001272,0.2084425266582326,0.6234655546506858,0.3768432721737247,0.6096103472663511,0.6062934357578494,0.3412044607701805,0.5778022079827068,0.588836976045606,0.5752207278085818,0.3743910166516044,0.4938480366113269,0.5277659507283992,0.301923965812751,0.23965545920402104,0.10944360213525381,0.39625031077414113,1,0,0,0,0,1
66,0.16075976793622943,0.23273992409181288,0.5505185058823665,0.3579349663390528,0.5447871346560713,0.1565983819433634,0.20138612248850585,0.4387641473017833,0.44600819802162606,0.5311594610120386,0.2736958147651843,0.3553226025113494,0.4648634773698179,0.5002088614681454,0.450133571684807,0.28167424744938246,0.24743890233510912,0,0,1,0,0,0
67,0.08857696544346816,0.07921787457075735,0.34590755763480807,0.835865149365403,0.46335747553779555,0.31915851190577105,0.30192292032106627,0.37475611827375893,0.22429316370968155,0.12383704230980563,0.08276719955955819,0.17819259052986036,0.26781578052074784,0.1707223592302414,0.189528500970975,0.13697447803152343,0.27663573445757433,0,0,1,1,1,0
68,0.3601882449912196,0.29315018977046825,0.5151013655222858,0.5000736888713644,0.5705329819917028,0.2813650676707722,0.6502120560523461,0.6693603026325947,0.49816747094615,0.564151556021779,0.29940036564970335,0.29037706882211334,0.35012661167598,0.3755465567284973,0.2987827240607396,0.3124024763890205,0.31268765976978274,0,1,1,0,0,0
69,0.5656152886933306,0.3049995481655523,0.6264098810206773,0.5765816443607005,0.44913443589796553,0.39440361712260885,0.6688228082956065,0.5614186674901567,0.36859574337428946,0.3710912133473201,0.1578773099816136,0.26857955232466535,0.24648023615165693,0.12577049067372537,0.16945567283855364,0.04140054960674689,0.17154201347644177,1,0,0,0,0,1
70,0.2834144708033898,0.09165461774805728,0.9003352172018184,0.39396591566502587,0.5163627117740018,0.22477277386201974,0.2584706874049489,0.2694764147301783,0.27078444115795774,0.18035054198511402,0.1384755419821953,0.32949644768999087,0.3139643613087756,0.29068276885710426,0.23300994222248061,0.18979437126883353,0.2204913312607974,0,0,0,0,1,0
71,0.2999480295943429,0.2570712091089826,0.6857882862093581,0.7118388605373469,0.645935946391593,0.4595077396374554,0.3601937666304987,0.26517100285648115,0.2912416267085608,0.2624381837254608,0.1586304237173693,0.31463317223665455,0.23589293317388882,0.272801069141041,0.18192202940781554,0.1705502384787896,0.28294577761533707,1,0,0,0,0,1
72,0.2543958932773326,0.22403081510934397,0.5584638195599061,0.4758289190036488,0.38847346259128024,0.413193989546904,0.45504125574157994,0.3850610669343009,0.47651384503589833,0.5237134097607271,0.27519165446103017,0.5382235152296819,0.42761132761968,0.36058676435545783,0.2721796133335204,0.10656369436811017,0.38361003742039407,0,0,0,0,0,1
73,0.17933274847687317,0.12781266943791803,0.5786268596726343,0.2502233289917229,0.42152333105874323,0.3698083239442481,0.08344026005753133,0.139163437041612,0.2478197458715644,0.31762637993905785,0.3712136557698899,0.5286383239105823,0.670019210749871,0.27934180645791046,0.6669816406570966,0.26081603967276284,0.3305956876236456,1,1,1,0,0,0
74,0.11996678742588915,0.041218597505873866,0.03692897110869353,0.3360409684269042,0.5316356856525765,0.5862688674374193,0.08291424660127081,0.061566586891067754,0.14320029885422164,0.12621759328637783,0.16538507484392367,0.21213464702239837,0.2543723300011611,0.18216452254699025,0.23919953184777842,0.21962948924476453,0.4762770426626492,1,0,1,0,0,0
75,0.19526023839719026,0.22298030001807345,0.7424948852795366,0.6221565953155854,0.5679701077546145,0.18228568610194468,0.35708830643475126,0.6775721454489307,0.6235132770081827,0.7717621384684549,0.3844996208461881,0.6113618959332552,0.5528091901945724,0.4121073619719967,0.33879911740480145,0.23034840013898103,0.4092242014963909,0,0,1,0,1,1
76,0.15866428481600506,0.15333001988071582,0.46897288467897313,0.28861684695661727,0.4892366701363692,0.4199699292389215,0.08455171108435802,0.1288918397282483,0.2229012399379775,0.2889130326190119,0.3748117215660611,0.5682889920526453,0.6193867635285033,0.27085959054539394,0.3580893537455184,0.4295453109700243,0.5278719249297174,0,1,1,0,0,0
77,0.1927677801666992,0.2107016988975241,0.6554163692086232,0.28067153831982905,0.42218345014085684,0.49642187227864243,0.29428362029311494,0.40890357446151476,0.4881742770440043,0.5299559168789648,0.4190506611819211,0.4838854467043576,0.47516149864220947,0.45829373817528285,0.33962880498934844,0.27994882971666823,0.2825537240835616,0,1,1,0,0,0
