,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_Centroid,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Mean_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_4,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_10,BH_LowPeakAmp,BH_HighPeakAmp,BHSUM1,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.32707560566057087,0.3204028539783118,0.19532803180914515,0.6455731816891255,0.31036279733872074,0.5210210433439233,0.5240044122904869,0.3045930583703742,0.5136644792712113,0.5600605312986828,0.36203887556821024,0.43959425658676765,0.29878318336181997,0.1770210456378728,0.21577254992190087,0.6687342277293384,0.44007110462681104,0.22040097216324395,0.1667084140923096,0.23626662454311298,0.08174941875426185,0.49707129872752986,0.5656239733420942,0.5860169698618146,0.46452743620068093,0.550781762203725,0.396111067967867,0.3584155906122327,0.22390275733150078,0.050364302770102336,0.2303238666143301,0.16362955733518725,0.24421345765679908,0,1,1,0,0,0
11,0.3585586169288001,0.2053967402585793,0.16505512380263876,0.5996215282118751,0.3424227926125869,0.4095249330174623,0.5362368680517804,0.23333881505883936,0.46466702694356526,0.5217648135277592,0.40364466257055787,0.508296811078458,0.34365851720716845,0.1092801063043336,0.18226929957029253,0.5661444890717363,0.31698274289905676,0.1740370976048283,0.16371962266812254,0.2555214764305554,0.09272284277450593,0.35564899652962667,0.29252123715210965,0.2366441492650856,0.39249125221111936,0.2890605741139941,0.4265615697237969,0.3832679748307638,0.11816774738594131,0.20303365648378857,0.3028421711814529,0.3187522004001943,0.3921009647085701,0,0,1,0,0,0
12,0.553228479949895,0.4665427255826216,0.26301283209831916,0.6043988815967041,0.2238388521485604,0.6439276168437246,0.37340582344541656,0.2307864295227104,0.4171580328881341,0.30475005712736136,0.397361569009441,0.1903945861985985,0.2922132291375942,0.3260904148302032,0.12885189349994491,0.10090951633138778,0.17524244312932508,0.09948139247025237,0.020148199307884418,0.047025682204114946,0.02318338535311418,0.31945796074254973,0.11892218519735298,0.20756100204207834,0.099577215648517,0.09167151826034964,0.08563071108695089,0.06276652849431907,0.015849848846409678,0.738662886534091,0.7760784776408607,0.6871615840207496,0.7868677983194946,1,0,0,0,0,0
13,0.11762800265642971,0.03858234430469506,0.19580245797939644,0.5707035588639771,0.6204661565548482,0.512225403915206,0.603206470289929,0.2965195504906635,0.47694155794024556,0.24490144226438648,0.29335256506318985,0.44677899235038043,0.31885770395888124,0.13809269812750904,0.2632231465218321,0.29582750770131805,0.2749763017978569,0.2266224555253386,0.14392080472824045,0.16768684648158633,0.1179389693382667,0.38640495033142985,0.2986342516543859,0.4684678462980159,0.283605452839291,0.4703475839063459,0.378681197311313,0.46871365520532027,0.17755109117445866,0.011122072550269528,0.008084753492445609,0.03585036833028062,0.09524996209353533,0,0,1,0,1,0
14,0.2493534401304458,0.11570612326531726,0.1503930959696368,0.6045707548988566,0.39524782248374984,0.3420055654489688,0.5354939333011027,0.20635850249457738,0.4315009650274068,0.38244516484443825,0.4401662170937607,0.2465817357125668,0.34392335257124573,0.0816091631341063,0.12050330220168383,0.42001036412233683,0.33380896743977256,0.18276849685131147,0.12689352947327717,0.18817820018341297,0.14166516979583058,0.3653440076384936,0.2443093818932745,0.3659846281016322,0.5239900095060323,0.5991403500490404,0.7311011018784569,0.18688679807950379,0.23136744350260224,0.04613417427103475,0.03173547943558176,0.1075421919773966,0.10592191005343714,0,0,0,0,1,0
15,0.384383216979553,0.685300254094374,0.29967919754202055,0.5524991733490057,0.16335798467001938,0.749325649867974,0.46154214806198307,0.4095708720915353,0.6153620010808307,0.251696990786613,0.1800617538338577,0.045219534605596134,0.1892859834864964,0.0035185237172828676,0.10101050936217924,0.024965763944912255,0.014406302419120498,0.07658315338676015,0.011431498959556877,8.687982939960259e-05,0.02205158207516412,0.11112539248269401,0.06479678040080725,0.07628363001196349,0.08977602810691539,0.09516204322901095,0.05618544692086666,0.0494177377508723,0.016987835209487198,0.7474540719522212,0.7448892423372669,0.7160965680441729,0.764931130015814,1,0,0,0,0,1
16,0.14232955925943924,0.05432498321946814,0.0713333634556299,0.6735421206431402,0.6837245429462453,0.23408740534373593,0.5355581004050749,0.10041714558217545,0.2120052497490929,0.19124059768968416,0.2489463135021729,0.36648168539571657,0.30911787414616065,0.058822978954362115,0.13000450447530965,0.23851979662204253,0.18926997512941326,0.20060082579665892,0.172615472163384,0.19564898793774488,0.07322541973853655,0.3612493343860744,0.2674414511662834,0.4675222429286931,0.2715183393144664,0.2088230820470054,0.30411672836150583,0.27809173053410075,0.21096880152067765,0.15740244336526052,0.12513925538359613,0.28752378660463207,0.3402747203467002,0,0,1,1,1,0
17,0.3433219409214356,0.32139377658180185,0.26488794505693125,0.6389889970707929,0.26900762837943537,0.4208057942723062,0.5893578055973366,0.3782370005880843,0.3489594688489153,0.47752500566532763,0.5037136595234525,0.5772837651588629,0.45289699330373967,0.061901687206984635,0.17580367617035342,0.18187814548241973,0.17155093460097842,0.21363558334312122,0.09958584932502923,0.12375022487834632,0.09924112871756553,0.237362516296065,0.31623410146900083,0.4225582714795399,0.17267595828744853,0.22828977388950955,0.3166066975572295,0.40778486863686525,0.11719683381301087,0.37437950921250923,0.5749409511795016,0.8320754843108681,0.7818498296327177,0,1,1,0,0,0
18,0.3338084670996863,0.2322410457112294,0.2701066329296946,0.6986583600412681,0.4227003364874176,0.5638218345297001,0.49793732839059485,0.3055645446701301,0.4364437582027329,0.5959573739808337,0.5160519381587491,0.7643074870014805,0.6687011455148095,0.21083068976165747,0.17042512200970894,0.24954997889853203,0.23712130473382864,0.25995789701936195,0.32624599852951786,0.15372288844717663,0.10104919853124593,0.8096435981711683,0.3201002018116112,0.4411005973238363,0.3867713483706416,0.49590368144173635,0.34730743012951604,0.24926192109265502,0.31111160147150146,0.05826654814132708,0.03898413339474562,0.10368731366231265,0.2190377221180058,0,0,0,0,1,1
19,0.10942114669215112,0.00916982201272442,0.1263893909271644,0.5446590867930965,0.5565804757419531,0.649294622974768,0.5058593589425582,0.14461399875793318,0.1698405002702077,0.15559502058007268,0.158418252659973,0.3226312795793803,0.26577247382713576,0.03972375845708992,0.192919467110849,0.3026503156607343,0.17554906680187504,0.4541899693714369,0.18525724115177497,0.14580980337953764,0.08270216061808847,0.38267751234828595,0.3114938752522645,0.37379701189335296,0.273798158638785,0.2571344651970272,0.28950411155117217,0.33314570721378944,0.16728714768919417,0.04601969430721793,0.04280897678207185,0.1513167863238722,0.16945635848443086,0,0,1,1,1,0
20,0.4353953058943583,0.277947729590252,0.14585215976866084,0.8658458655181962,0.27802863637725206,0.3877834839969102,0.3863719899361919,0.16728473366904245,0.26350775882035055,0.43336105156064375,0.42870366901443624,0.45514508025173006,0.40148633755100627,0.09352161178331134,0.03886017330887738,0.33202226707281013,0.2054118076166924,0.24063118331059535,0.07824197132154515,0.11467786451134483,0.071435931769718,0.3058886175428288,0.27485685455484116,0.28064339278239014,0.28297443141916717,0.34458378571166326,0.46730604954570165,0.23504085527689147,0.06994360505253337,0.16411860124251423,0.23640515772444792,0.31762526126270657,0.4051165401024102,1,0,0,0,0,1
21,0.2582945937336335,0.2093861885995415,0.10853063437556487,0.8963158355951828,0.3168797864586281,0.3333907546322182,0.5593843487209391,0.04740020587360515,0.20969844823592992,0.18089793782077845,0.15108615565213046,0.21616921046298798,0.13801996858645138,0.11019716833702964,0.0684710222890512,0.32867187073843657,0.15039490323317634,0.11249446607818869,0.10433938144095897,0.08454460489423038,0.04488810632419013,0.37406584528378106,0.38628150373116815,0.2743259122947563,0.24728508122874115,0.23749468947177949,0.15173047552483757,0.2319804371812841,0.09618664237281192,0.10743725653458515,0.1200171530867615,0.4450624133766506,0.32521234193588533,0,1,0,0,0,0
22,0.4263947605703765,0.24787913774581777,0.10637312488704154,0.6943359860164535,0.28944532828324854,0.35376976752453865,0.5941853775602424,0.3459049451145912,0.5321936230988962,0.08599824967454,0.16167141215844938,0.2098887195455441,0.33110124655968676,0.09972581716777557,0.28277483780648255,0.15389286196194843,0.21621678494056917,0.1721108410657656,0.2219998394953344,0.1135299976744288,0.14776226725535452,0.24944455665522117,0.23485239592622142,0.17318035099947088,0.14845491351953216,0.23136856901588698,0.20577601753341443,0.11496138132585812,0.11384592105968282,0.010113647950965041,0.1100418163212982,0.05902810273139297,0.15187214112949285,0,1,0,0,0,0
23,0.586417653379119,0.3703505047796107,0.3071457617928792,0.6086510574706463,0.2724037882292641,0.5042994870866716,0.5104858071389513,0.33969012462737264,0.7939393190766619,0.7769975375973892,0.9999999999999999,0.7244532600214395,0.5026432606530025,0.43206722626166216,0.19667276445158827,0.32767349856596145,0.36228588949924156,0.21705080366097163,0.09124041734455568,0.09461476693827585,0.05023573604095212,0.879179596408439,0.31533650912845546,0.4250678390731812,0.4424864686616442,0.5384324894182808,0.469622841759209,0.42530492350818594,0.22010421559325027,0.005378681578672445,0.07670334008717218,0.011029854138534969,0.1359257167681547,0,0,0,0,0,1
24,0.33535265184033347,0.39743572260833865,0.18229260798843305,0.7464178963221915,0.1688975460714845,0.5074050851785177,0.39469326018818207,0.22824228128430063,0.2954138809542191,0.6071420105607395,0.3628552874768969,0.761122576222736,0.4931438198630598,0.11855366216557647,0.08186106124142041,0.17827510572266067,0.17640781349264406,0.13191604701800672,0.09003176857496983,0.09517904704235612,0.06488611299901403,0.32970382475532944,0.2851644999296006,0.23597372710099263,0.43405113716166555,0.455478104888833,0.2910874686132898,0.5047751468702473,0.1470272076462596,0.018426895159499367,0.029582267883113966,0.08830456658243868,0.09876832474460974,0,0,0,0,0,1
25,0.2095231924669701,0.3691717008262234,0.14615714802096524,0.6716851178284375,0.1654311598664701,0.7852543074054084,0.5825175923139039,0.24037765950718015,0.4078079209449548,0.5212528006629619,0.3970368774664069,0.429709547804654,0.3660472914472438,0.11013166390612278,0.1871243299998056,0.4368183292805117,0.2069048444536187,0.21824161328502634,0.1358023490425248,0.11025050350810221,0.05869948483242836,0.35228879381575806,0.4606056694982869,0.4126198738203864,0.5411436143685613,0.34738197514935043,0.4948918398867922,0.3190737482479945,0.18934075598861383,0.14146595659895667,0.2280226075868375,0.39822397065835974,0.4098093458206041,0,0,1,0,0,1
26,0.1573556646203519,0.18744952582686736,0.2379924995481657,0.5244338404627844,0.40613498770206724,0.7010416633000333,0.5556907297985413,0.37516787171467886,0.4440670115031267,0.5718595833163455,0.420914194015685,0.4677680466123635,0.3910090431090856,0.1168879780653734,0.22603367986467132,0.5095624101034402,0.2812961563820812,0.28777206566619384,0.21639433564443836,0.2050276216427308,0.0826931512387615,0.43170342079653334,0.5614821420190548,0.27829850892160846,0.4770298025310066,0.3551812398050971,0.4540049873590294,0.3671234306504042,0.1902706894432063,0.17346216812539997,0.0,0.36593825064285107,0.42181116065650776,0,0,1,0,0,0
27,0.26404479215597343,0.49385976475436794,1.0,0.4523193081135648,0.5415816572754172,0.4795376023321881,0.2736588624094868,1.0,1.0,0.611609796892082,0.3512381987112243,0.18885408842639528,0.1412917039303605,0.14308039265227443,0.49941012437536864,0.34267779063324494,0.1714848000833696,0.10571281430417145,0.06566586333270913,0.050571081302846405,0.03203453745564992,0.5090615302693671,0.2130227155394941,0.42136936117586316,0.5044283454821918,0.2321422015220892,0.3497665950488813,0.14328795514865958,0.06487152732901046,0.407967805481651,0.9091776955417857,0.7034996947292895,0.8429518370246974,1,1,0,0,0,1
28,0.42346836850942976,0.6129053274968901,0.6377982107355866,0.33748597614337794,0.3917917538949002,0.7936953999398852,0.3446613671322859,0.7024283553676145,0.6541181193545897,0.4713855921476191,0.22631000549477986,0.2269217026055379,0.2433775880017357,0.21247765831017285,0.2768034104387165,0.05585860006832855,0.10989452546479542,0.10556554422168213,0.03830387099964413,0.06997512077612648,0.039247671779301746,0.7014560878426763,0.09797249730135635,0.44182308079702687,0.078482780239666,0.20531157721376908,0.1532491177206561,0.13865445978588256,0.15417035750424773,0.6016159816531782,0.6362439504738654,0.7597597497225825,0.7544601812673993,0,1,0,0,0,0
29,0.2921316768442479,0.18586162538580073,0.2062511295861198,0.5650835706181945,0.5209079002985453,0.42244747243939246,0.358969628707079,0.33109715216024604,0.516958851231375,0.6024049433893925,0.8116820270742794,0.5519284479803983,0.42608750567868137,0.12999822202258968,0.2000108561095592,0.31696773341525103,0.4346570925261984,0.2253674975831444,0.16451241844052691,0.17897069341512323,0.09945791690762064,0.6446264299223297,0.4457455296381471,0.3455277210533809,0.4013703342581528,0.39125611694176515,0.7295177448163392,0.25379104166045385,0.20332443329224814,0.015508594442529494,0.15064426177062512,0.030252438823303966,0.1573628085432845,0,0,1,0,0,0
30,0.3599408242490997,0.21489232428927063,0.1186630218687873,0.5465468421932014,0.26795581397670887,0.5200104069370961,0.4864064998067969,0.21057445443347544,0.3756633984405157,0.11376451769810392,0.15388662021079969,0.5851011076999366,0.9536986295788505,0.1503513844829361,0.1978968313122606,0.12379886712391297,0.18169156063433026,0.25578102836078465,0.5362217688100523,0.4302701611664714,0.14675096442590263,0.26631901727841945,0.2851586333129957,0.16720711263729843,0.1362782356641093,0.20631336574722414,0.19916647252206773,0.4174991799123252,0.9660085679970496,0.07588645339195375,0.12187540415258986,0.07804457398023985,0.36673182585872377,0,0,0,0,0,1
31,0.29638628375204495,0.12780931861192046,0.00933038134827413,0.6358783824046603,0.4638687898767545,0.6887676182657905,0.3169532095483057,0.013142608510952516,0.08451478421987185,0.03621258394877597,0.12436622708426992,0.27637076955611795,0.22066897412965925,0.04955878086896304,0.05296063931143101,0.16049532466115635,0.21755951605565726,0.2413142273741654,0.11017672536435774,0.10071127375483215,0.09046261473585344,0.3200271754099263,0.2542826301215563,0.21879986995297485,0.11122057862628672,0.16871220346272664,0.2179596696953224,0.21536993409477231,0.14611934040923374,0.019906376659099313,0.006924764655565564,0.1602047319188381,0.20468468394772965,0,0,1,1,0,0
32,0.3308172840706005,0.2159680965346497,0.18199891559732517,0.8159256329576112,0.27373176527756055,0.34127675665543017,0.32851171019569164,0.22009044552895662,0.2658769397050877,0.40269811816308754,0.270724062140966,0.4308799614966712,0.30549166685340956,0.11418358084650443,0.04283002573059998,0.1272375451097707,0.17562021151021182,0.11426532105781481,0.055646481178396066,0.07095010552827763,0.04048083057468016,0.3071004939314371,0.2950086825925752,0.08012022974974449,0.20476237972426398,0.17832884888728046,0.19239298318276335,0.1484060477738348,0.06946445289965862,0.18695203664860216,0.014180792626895406,0.2636402529513216,0.14940113628827492,1,0,0,0,0,1
33,0.11011225035230089,0.7516860078395008,0.25576088921019347,0.7033264903378227,0.20903706686813758,0.4743622519060531,0.4775051188304583,0.2574190839948423,0.3939924341851309,0.21824832813577077,0.34426669663819354,0.3005028038882529,0.3649757268202847,0.07344918259828004,0.1033469223739557,0.09093727839870003,0.16273700707238528,0.1018575907337303,0.11954274004161772,0.10332468922909509,0.06843918697108609,0.37773819797653363,0.05665391655324539,0.1845010295389493,0.10480248011773637,0.2514489218972092,0.2036576842432243,0.1490844839411923,0.14975080935733714,0.23011536202255442,0.3508736502721578,0.3253205342460259,0.3902688919538671,0,0,0,0,0,1
34,0.5395845819092819,0.3914810959543387,0.15662841135008143,0.6610815749716952,0.2243195365726211,0.40977444095032783,0.4263079912708676,0.11662564688528655,0.15798409634833627,0.18508506524845436,0.2759456641190867,0.4538525205825088,0.4355034214691842,0.1241496121201913,0.09785559429908418,0.10506018942515008,0.1405067908125127,0.12099999096502564,0.10222120623309328,0.08832519383416483,0.07114819471746305,0.2682470024421145,0.25192425024639786,0.11570572823146673,0.08091323048362704,0.13912272696279745,0.1855849792480995,0.1920496227596696,0.10897559161105454,0.33108543896184817,0.3996345893355902,0.4305202748773347,0.49283516691552975,1,1,0,0,0,0
35,0.11869165438337893,0.03601564263755112,0.09371046448581255,0.4812766996587068,0.6734370475642105,0.472212185165913,0.4358793169171156,0.2063156979653581,0.33155562417972667,0.19916541903038043,0.22905895649133323,0.2308030277617753,0.45193747440773646,0.06663672178396637,0.21552909761424838,0.3053095312603174,0.22505275730836527,0.18784253846640345,0.22723488560800056,0.2977757886099666,0.2776566829605046,0.3463028589265713,0.2809346693574881,0.3980852063009059,0.22123610989543357,0.2339359799432495,0.32640021399049124,0.2018086660901202,0.35690215523899294,0.03090646236267878,0.07743223282819459,0.09350085342103738,0.19655239608296943,0,1,1,0,0,0
36,0.17008169061232864,0.07406464633608639,0.08980209651183813,0.6596484250399888,0.652486462289113,0.15897517525346708,0.5924468500869966,0.1407062835577948,0.2071458349417124,0.2598503215725243,0.2920100904141065,0.3869639250060163,0.5160113349535824,0.0351010171902342,0.15639449157760338,0.35733469799062345,0.284556788507825,0.22408633821523116,0.26057851393756043,0.2865209016195629,0.1599226770019263,0.35166449385799015,0.24216220021589147,0.5050223226143703,0.32024744181880727,0.2763153063846973,0.2571294211039493,0.3265402737601766,0.2747685411393104,0.11559348477635432,0.16196620660393843,0.21145177391250095,0.2610483102189109,0,0,1,1,1,0
37,0.3167468454897387,0.17681604749155672,0.18485676848002897,0.6179340618767255,0.36881325780394536,0.37653429602888083,0.597427621010636,0.20472457565413704,0.5189333745078359,0.5422282610241586,0.3414428168240171,0.4347011252014499,0.39538901259190296,0.10715589118778249,0.11839154584518864,0.357384221843895,0.24471875795367787,0.16248678634996072,0.20375824106341633,0.1423749786091329,0.13917689184296428,0.3225610987679256,0.29021565682639505,0.343160525202986,0.5621016677285466,0.3089757105617883,0.28443909468216366,0.32313318223839205,0.1862168100445422,0.03838581999871132,0.2930336005372819,0.24195154885891146,0.29272642867931536,0,1,1,0,0,0
38,0.34495251361960144,0.22391820494521897,0.0719433399602386,0.904198008326099,0.3161038018751436,0.38293747111428555,0.3738596051838197,0.03897580382051753,0.17630201497722536,0.17364726675206543,0.12395255757030821,0.24548059884344176,0.2779732353306673,0.06848020362520238,0.047014650886960344,0.1941026421334589,0.13046336247928292,0.19682782049312894,0.09812590537196145,0.15165356887420417,0.05463625475596688,0.3663355428655368,0.2868482188951988,0.2029636697060555,0.21278245841874172,0.22398627916856795,0.15143710146428166,0.145595383651925,0.08298158731759907,0.2040595971431306,0.06956359461538288,0.4392767535239827,0.3117757783679857,1,1,0,0,0,0
39,0.17293249321044646,0.18820862708733907,0.23033390565696732,0.6602535452519853,0.21739724819192102,0.5079609836817933,0.42898015010690843,0.2785708464970745,0.5218164131861345,0.49367237434587996,0.4437768494929816,0.4024163026595009,0.4044687911895386,0.04103384707522717,0.13727064443162595,0.2363263923380139,0.24948745748853174,0.14325403637480688,0.13628791618738187,0.06732484719242128,0.06842454672967976,0.2658416114283615,0.2318662880743418,0.07051119955631018,0.23031671168631312,0.24465144577491754,0.32671084534872685,0.24564607998091434,0.2687570730108093,0.03097214758781958,0.041503776628692396,0.13489678730430366,0.10235651124967461,1,0,0,0,0,1
