,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_10,Mean_Acc1298_Std_Mem40_MFCC_12,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Std_Mem40_MFCC_11,BH_HighPeakAmp,BHSUM2,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.3204028539783118,0.6455731816891255,0.31036279733872074,0.5210210433439233,0.5240044122904869,0.34461020181940916,0.4749835483239098,0.12974596503581132,0.3045930583703742,0.5600605312986828,0.495439914437627,0.4996418374244578,0.2249511774543717,0.25305234235273755,0.18250906693043178,0.21577254992190087,0.23867346291692088,0.6687342277293384,0.36741122802096954,0.44007110462681104,0.22040097216324395,0.23577497709971892,0.08174941875426185,0.49707129872752986,0.5860169698618146,0.46452743620068093,0.6997863936433695,0.3584155906122327,0.19087826238531147,0.29552036147027577,0.22390275733150078,0.1232136918780778,0.2303238666143301,0.0,0,1,1,0,0,0
11,0.2053967402585793,0.5996215282118751,0.3424227926125869,0.4095249330174623,0.5362368680517804,0.26089137421740016,0.25563813795638274,0.11340807322896151,0.23333881505883936,0.5217648135277592,0.37569864850342616,0.43263214181220144,0.3754661514329936,0.2804585184330468,0.26040636333663025,0.18226929957029253,0.20548780443359843,0.5661444890717363,0.31618972393966516,0.31698274289905676,0.1740370976048283,0.17563410088758333,0.09272284277450593,0.35564899652962667,0.2366441492650856,0.39249125221111936,0.4119978639364338,0.3832679748307638,0.2366718255624165,0.25750921511393754,0.11816774738594131,0.11160866812137558,0.3028421711814529,0.321139303524098,0,0,1,0,0,0
12,0.4665427255826216,0.6043988815967041,0.2238388521485604,0.6439276168437246,0.37340582344541656,0.46546033279457033,0.589480611232038,0.14815222294346098,0.2307864295227104,0.30475005712736136,0.34739346921647996,0.32757448268208267,0.17511712217062952,0.1669232821785035,0.1803618529508737,0.12885189349994491,0.20424539682331422,0.10090951633138778,0.2562271341777791,0.17524244312932508,0.09948139247025237,0.05000868631352854,0.02318338535311418,0.31945796074254973,0.20756100204207834,0.099577215648517,0.1329745605877858,0.06276652849431907,0.06335669802500571,0.06287373471978763,0.015849848846409678,0.029182250121858433,0.7760784776408607,0.7871607245663366,1,0,0,0,0,0
13,0.03858234430469506,0.5707035588639771,0.6204661565548482,0.512225403915206,0.603206470289929,0.08482112446665555,0.09748195817862887,0.16977104947575722,0.2965195504906635,0.24490144226438648,0.3928827662438016,0.5140046611580251,0.31177740035526186,0.29890598857670336,0.31385866578744903,0.2632231465218321,0.3599818650036116,0.29582750770131805,0.6428549332431419,0.2749763017978569,0.2266224555253386,0.19568921949524623,0.1179389693382667,0.38640495033142985,0.4684678462980159,0.283605452839291,0.43746950124757167,0.46871365520532027,0.30115097957394216,0.49077337915639035,0.17755109117445866,0.1492139560945166,0.008084753492445609,0.06187126793546431,0,0,1,0,1,0
14,0.11570612326531726,0.6045707548988566,0.39524782248374984,0.3420055654489688,0.5354939333011027,0.27739486379202505,0.22137023204016187,0.11611455227575285,0.20635850249457738,0.38244516484443825,0.39425422054827475,0.5567400143265029,0.1652227658491487,0.25670866266658976,0.2593664138916363,0.12050330220168383,0.23985354969958445,0.42001036412233683,0.3661552834227687,0.33380896743977256,0.18276849685131147,0.10822199058719481,0.14166516979583058,0.3653440076384936,0.3659846281016322,0.5239900095060323,0.6701485116608815,0.18688679807950379,0.233151275374108,0.22195671101939685,0.23136744350260224,0.15687623282023716,0.03173547943558176,0.09428818560824134,0,0,0,0,1,0
15,0.685300254094374,0.5524991733490057,0.16335798467001938,0.749325649867974,0.46154214806198307,0.6341055604064875,0.8487150085504699,0.24577250173280668,0.4095708720915353,0.251696990786613,0.2567618326314012,0.463228305941463,0.1717436920232271,0.2437799284601626,0.13202000219804377,0.10101050936217924,0.08272998754312345,0.024965763944912255,0.06894393413818278,0.014406302419120498,0.07658315338676015,0.02964796740263432,0.02205158207516412,0.11112539248269401,0.07628363001196349,0.08977602810691539,0.12717404314480119,0.0494177377508723,0.06419127706439465,0.045605704356898175,0.016987835209487198,0.005033778705066105,0.7448892423372669,0.7304631027970842,1,0,0,0,0,1
16,0.05432498321946814,0.6735421206431402,0.6837245429462453,0.23408740534373593,0.5355581004050749,0.06413757655699431,0.07576574573962114,0.05306239204339169,0.10041714558217545,0.19124059768968416,0.2191635152216076,0.46884994501447763,0.26958744948944074,0.32333554491432526,0.18793273986152315,0.13000450447530965,0.3905099593055929,0.23851979662204253,0.30245888792189635,0.18926997512941326,0.20060082579665892,0.18742616633500742,0.07322541973853655,0.3612493343860744,0.4675222429286931,0.2715183393144664,0.39122648718822217,0.27809173053410075,0.16732253310584894,0.21840107704640738,0.21096880152067765,0.12277181266143398,0.12513925538359613,0.09857573153332054,0,0,1,1,1,0
17,0.32139377658180185,0.6389889970707929,0.26900762837943537,0.4208057942723062,0.5893578055973366,0.36573342993912594,0.5212089065742879,0.27251823572772377,0.3782370005880843,0.47752500566532763,0.37783463740897494,0.7930405480391858,0.3478138926111752,0.40924645185484343,0.30484806022639843,0.17580367617035342,0.18013889891124418,0.18187814548241973,0.2546319401766159,0.17155093460097842,0.21363558334312122,0.15482564199753626,0.09924112871756553,0.237362516296065,0.4225582714795399,0.17267595828744853,0.731868779405401,0.40778486863686525,0.2652059772762087,0.1925297165849037,0.11719683381301087,0.14870146731232659,0.5749409511795016,0.05716041863091116,0,1,1,0,0,0
18,0.2322410457112294,0.6986583600412681,0.4227003364874176,0.5638218345297001,0.49793732839059485,0.48993999294034596,0.5463254988874485,0.1563816795572816,0.3055645446701301,0.5959573739808337,0.6116215400203672,0.7871908956082205,0.45130210767968254,0.6730496019154214,0.3640949554896141,0.17042512200970894,0.25896891466274224,0.24954997889853203,0.33126930834367924,0.23712130473382864,0.25995789701936195,0.15443159922928712,0.10104919853124593,0.8096435981711683,0.4411005973238363,0.3867713483706416,0.3687149552071154,0.24926192109265502,0.1611688332268101,0.3795476251663707,0.31111160147150146,0.13616029738015734,0.03898413339474562,0.1867657897444883,0,0,0,0,1,1
19,0.00916982201272442,0.5446590867930965,0.5565804757419531,0.649294622974768,0.5058593589425582,0.05121964813197838,0.04858691657074441,0.09516684453148205,0.14461399875793318,0.15559502058007268,0.18045063532108918,0.46288931263052757,0.15778122305670678,0.25402772168695553,0.21253022310143965,0.192919467110849,0.28368950961890993,0.3026503156607343,0.42324817382768193,0.17554906680187504,0.4541899693714369,0.12814602482706342,0.08270216061808847,0.38267751234828595,0.37379701189335296,0.273798158638785,0.4881457679240593,0.33314570721378944,0.11274476143188411,0.20904212678309103,0.16728714768919417,0.1423648282365375,0.04280897678207185,0.1021473885630213,0,0,1,1,1,0
20,0.277947729590252,0.8658458655181962,0.27802863637725206,0.3877834839969102,0.3863719899361919,0.2622537636006713,0.28711311050024096,0.06268909596998673,0.16728473366904245,0.43336105156064375,0.4727095945510279,0.5060443718030205,0.29032015124601357,0.32052118790745976,0.27305060995713815,0.03886017330887738,0.13186722675232682,0.33202226707281013,0.4368068072609684,0.2054118076166924,0.24063118331059535,0.14299093464733567,0.071435931769718,0.3058886175428288,0.28064339278239014,0.28297443141916717,0.4080664021139664,0.23504085527689147,0.16225167311968816,0.2799937095580197,0.06994360505253337,0.13124723825489598,0.23640515772444792,0.10876226870586535,1,0,0,0,0,1
21,0.2093861885995415,0.8963158355951828,0.3168797864586281,0.3333907546322182,0.5593843487209391,0.18966937286739619,0.28384258332031137,0.08251460508510006,0.04740020587360515,0.18089793782077845,0.20032444105561054,0.225390195425608,0.09272388253503266,0.17305681359256908,0.11809814265303875,0.0684710222890512,0.13934281047252306,0.32867187073843657,0.20046133794190074,0.15039490323317634,0.11249446607818869,0.1505535550712278,0.04488810632419013,0.37406584528378106,0.2743259122947563,0.24728508122874115,0.3140473800996216,0.2319804371812841,0.05381978374895019,0.212333101916667,0.09618664237281192,0.028965865969378224,0.1200171530867615,0.17478702722547163,0,1,0,0,0,0
22,0.24787913774581777,0.6943359860164535,0.28944532828324854,0.35376976752453865,0.5941853775602424,0.22479424823973101,0.1916735811392263,0.06244705312840376,0.3459049451145912,0.08599824967454,0.24331748655411867,0.3093737703925663,0.1343256256037894,0.26874675474528353,0.3153437190900097,0.28277483780648255,0.2031079506069174,0.15389286196194843,0.24741799238596474,0.21621678494056917,0.1721108410657656,0.13520641839603273,0.14776226725535452,0.24944455665522117,0.17318035099947088,0.14845491351953216,0.4477769286720499,0.11496138132585812,0.11984660648541867,0.14415084786719495,0.11384592105968282,0.15561209382416852,0.1100418163212982,0.1727628472019424,0,1,0,0,0,0
23,0.3703505047796107,0.6086510574706463,0.2724037882292641,0.5042994870866716,0.5104858071389513,0.6369975415064312,0.5152114728156687,0.20163268898595055,0.33969012462737264,0.7769975375973892,0.6507663256794585,0.8819092587548047,0.3514509125660921,0.44605485201638495,0.2681723266292998,0.19667276445158827,0.2239351338585776,0.32767349856596145,0.49069693582514945,0.36228588949924156,0.21705080366097163,0.1180146245933226,0.05023573604095212,0.879179596408439,0.4250678390731812,0.4424864686616442,0.591786283157323,0.42530492350818594,0.19336087092020265,0.22380548725993715,0.22010421559325027,0.12504270739851586,0.07670334008717218,0.045719546214327236,0,0,0,0,0,1
24,0.39743572260833865,0.7464178963221915,0.1688975460714845,0.5074050851785177,0.39469326018818207,0.3129036852632817,0.6114675335251045,0.11333105959754874,0.22824228128430063,0.6071420105607395,0.5435513502172322,0.5623999919287306,0.3725017399524239,0.41003072174464894,0.28494065281899106,0.08186106124142041,0.15346959363175894,0.17827510572266067,0.3360023015339435,0.17640781349264406,0.13191604701800672,0.12302820682902177,0.06488611299901403,0.32970382475532944,0.23597372710099263,0.43405113716166555,0.44358306248906654,0.5047751468702473,0.2491033557472388,0.272794221998903,0.1470272076462596,0.12459399499810948,0.029582267883113966,0.05522746298876661,0,0,0,0,0,1
25,0.3691717008262234,0.6716851178284375,0.1654311598664701,0.7852543074054084,0.5825175923139039,0.20444510499687274,0.6872068685472565,0.07474723025975599,0.24037765950718015,0.5212528006629619,0.30109153434009006,0.49686330296518255,0.40136547311124265,0.40926267812842543,0.2357759094405978,0.1871243299998056,0.1746043720793945,0.4368183292805117,0.236992002375777,0.2069048444536187,0.21824161328502634,0.11687197953188669,0.05869948483242836,0.35228879381575806,0.4126198738203864,0.5411436143685613,0.43401220870814194,0.3190737482479945,0.1621803641511328,0.233133752440423,0.18934075598861383,0.06633427023875142,0.2280226075868375,0.030630254788584714,0,0,1,0,0,1
26,0.18744952582686736,0.5244338404627844,0.40613498770206724,0.7010416633000333,0.5556907297985413,0.24043695543128915,0.5209447993995964,0.1860209257038496,0.37516787171467886,0.5718595833163455,0.34665042755599684,0.6832006618440831,0.25650794145449635,0.37695075866843586,0.17497252445323652,0.22603367986467132,0.3374468724055766,0.5095624101034402,0.4898658263455518,0.2812961563820812,0.28777206566619384,0.19534887393790076,0.0826931512387615,0.43170342079653334,0.27829850892160846,0.4770298025310066,0.5584379114454338,0.3671234306504042,0.15585235346006965,0.2097325411467783,0.1902706894432063,0.15231166606686497,0.0,0.021411029806454124,0,0,1,0,0,0
27,0.49385976475436794,0.4523193081135648,0.5415816572754172,0.4795376023321881,0.2736588624094868,0.39370576104928756,0.8122814238017788,1.0,1.0,0.611609796892082,0.36842482332291104,0.5350424246093,0.07126143953795167,0.05060253562568506,0.09713017914056488,0.49941012437536864,0.33963611925655257,0.34267779063324494,0.1350996300222317,0.1714848000833696,0.10571281430417145,0.06705123345652106,0.03203453745564992,0.5090615302693671,0.42136936117586316,0.5044283454821918,0.3515297713859554,0.14328795514865958,0.0708837558169631,0.04903476236321164,0.06487152732901046,0.030273281795942908,0.9091776955417857,0.9024911487318977,1,1,0,0,0,1
28,0.6129053274968901,0.33748597614337794,0.3917917538949002,0.7936953999398852,0.3446613671322859,0.8752360958874419,0.8789398738007884,0.5271693089676872,0.7024283553676145,0.4713855921476191,0.32571425647218966,0.2390124802001674,0.11144654970031259,0.27546262908902097,0.17274563138806454,0.2768034104387165,0.19522746373182948,0.05585860006832855,0.09679538208350691,0.10989452546479542,0.10556554422168213,0.05534445181464986,0.039247671779301746,0.7014560878426763,0.44182308079702687,0.078482780239666,0.23358131312666308,0.13865445978588256,0.06691422323404661,0.1236762263485135,0.15417035750424773,0.09443459959820878,0.6362439504738654,0.6607482068012226,0,1,0,0,0,0
29,0.18586162538580073,0.5650835706181945,0.5209079002985453,0.42244747243939246,0.358969628707079,0.34192877180597103,0.4156628759950788,0.13236442850384517,0.33109715216024604,0.6024049433893925,0.6922978512176776,0.8350858076818304,0.3646031350306958,0.4486474499509605,0.25248241565007135,0.2000108561095592,0.18281614335393925,0.31696773341525103,0.48277046117295735,0.4346570925261984,0.2253674975831444,0.17046337534350423,0.09945791690762064,0.6446264299223297,0.3455277210533809,0.4013703342581528,0.3911574334091391,0.25379104166045385,0.1837764173317769,0.21105583534384553,0.20332443329224814,0.13421739546367706,0.15064426177062512,0.2622756589431878,0,0,1,0,0,0
30,0.21489232428927063,0.5465468421932014,0.26795581397670887,0.5200104069370961,0.4864064998067969,0.2206389606207542,0.24100219869222927,0.054569658829612844,0.21057445443347544,0.11376451769810392,0.23557900446746127,0.505592380721773,0.35360767448866165,0.96562914671436,0.6014342235410484,0.1978968313122606,0.12165499335608955,0.12379886712391297,0.25395137906429033,0.18169156063433026,0.25578102836078465,0.28764253450835464,0.14675096442590263,0.26631901727841945,0.16720711263729843,0.1362782356641093,0.49000101278875985,0.4174991799123252,0.611540432185171,1.0,0.9660085679970496,0.4423142626766948,0.12187540415258986,0.31301922108840696,0,0,0,0,0,1
31,0.12780931861192046,0.6358783824046603,0.4638687898767545,0.6887676182657905,0.3169532095483057,0.07735275357472396,0.12147609499935072,0.022311949215011062,0.013142608510952516,0.03621258394877597,0.13205365047361234,0.1837949090468839,0.1860463606427955,0.18749819708071302,0.16198345972084838,0.05296063931143101,0.2194316340521002,0.16049532466115635,0.35800195506646815,0.21755951605565726,0.2413142273741654,0.24106810069806375,0.09046261473585344,0.3200271754099263,0.21879986995297485,0.11122057862628672,0.29236909705278474,0.21536993409477231,0.13677060168923025,0.2130695439046001,0.14611934040923374,0.08219181202367017,0.006924764655565564,0.1672059473846693,0,0,1,1,0,0
32,0.2159680965346497,0.8159256329576112,0.27373176527756055,0.34127675665543017,0.32851171019569164,0.27511595791455346,0.3260711196603582,0.08706941128579754,0.22009044552895662,0.40269811816308754,0.39708310091959087,0.44799176730530577,0.24182092513530068,0.2207854958749207,0.20133531157270024,0.04283002573059998,0.09551669068387449,0.1272375451097707,0.22188045222254765,0.17562021151021182,0.11426532105781481,0.09614959411225876,0.04048083057468016,0.3071004939314371,0.08012022974974449,0.20476237972426398,0.30981208164918844,0.1484060477738348,0.13200610616056668,0.32684983104026266,0.06946445289965862,0.0687577727465299,0.014180792626895406,0.013906155698881668,1,0,0,0,0,1
33,0.7516860078395008,0.7033264903378227,0.20903706686813758,0.4743622519060531,0.4775051188304583,0.19801710417943907,0.9553372758665467,0.12187957268436511,0.2574190839948423,0.21824832813577077,0.3623853070164217,0.4688176599372458,0.18522702483717163,0.31413164195465304,0.2382555775359929,0.1033469223739557,0.1406176540691127,0.09093727839870003,0.19818661398161247,0.16273700707238528,0.1018575907337303,0.060583878202091025,0.06843918697108609,0.37773819797653363,0.1845010295389493,0.10480248011773637,0.28157829317472455,0.1490844839411923,0.1392241584221174,0.1680046641325903,0.14975080935733714,0.13944478104201496,0.3508736502721578,0.36628146615380763,0,0,0,0,0,1
34,0.3914810959543387,0.6610815749716952,0.2243195365726211,0.40977444095032783,0.4263079912708676,0.30791857865631256,0.2816240830529029,0.061302850604557035,0.11662564688528655,0.18508506524845436,0.24345667893128908,0.4963649020854142,0.27564352270248366,0.3969343160445392,0.26126222661830967,0.09785559429908418,0.1687750057765211,0.10506018942515008,0.14191555267749242,0.1405067908125127,0.12099999096502564,0.06538188192930919,0.07114819471746305,0.2682470024421145,0.11570572823146673,0.08091323048362704,0.24747032989292062,0.1920496227596696,0.1270646587469694,0.1521903395687979,0.10897559161105454,0.06763257515363273,0.3996345893355902,0.49734420238462757,1,1,0,0,0,0
35,0.03601564263755112,0.4812766996587068,0.6734370475642105,0.472212185165913,0.4358793169171156,0.05721416141837121,0.045481456374996974,0.08033621951085346,0.2063156979653581,0.19916541903038043,0.21389979172317097,0.32895063409909486,0.19284256287201224,0.30999935094905673,0.484112265084075,0.21552909761424838,0.2868624050882951,0.3053095312603174,0.2782577223063185,0.22505275730836527,0.18784253846640345,0.11718863514324523,0.2776566829605046,0.3463028589265713,0.3980852063009059,0.22123610989543357,0.3537947353398827,0.2018086660901202,0.1996254958614388,0.4477835781107962,0.35690215523899294,0.25594828646528517,0.07743223282819459,0.10925009664778211,0,1,1,0,0,0
36,0.07406464633608639,0.6596484250399888,0.652486462289113,0.15897517525346708,0.5924468500869966,0.08770072020856945,0.08746569357845413,0.05222624404519599,0.1407062835577948,0.2598503215725243,0.19451213583538463,0.35431661571677897,0.1892367062440919,0.3385810304044309,0.24960572590394536,0.15639449157760338,0.2597007288256788,0.35733469799062345,0.2479871889526371,0.284556788507825,0.22408633821523116,0.12051549322467547,0.1599226770019263,0.35166449385799015,0.5050223226143703,0.32024744181880727,0.43648433399931874,0.3265402737601766,0.2792564851545292,0.17617456743622295,0.2747685411393104,0.18733173284984767,0.16196620660393843,0.23563313336281438,0,0,1,1,1,0
37,0.17681604749155672,0.6179340618767255,0.36881325780394536,0.37653429602888083,0.597427621010636,0.2147249521615546,0.22199528568693178,0.09879748715522652,0.20472457565413704,0.5422282610241586,0.4221530809106866,0.42109628015375744,0.20235776538169875,0.3802555097213407,0.26160979228486647,0.11839154584518864,0.21769576211083191,0.357384221843895,0.44040553193069,0.24471875795367787,0.16248678634996072,0.2414597744717142,0.13917689184296428,0.3225610987679256,0.343160525202986,0.5621016677285466,0.4102208800213607,0.32313318223839205,0.21718598963642993,0.4041148696075762,0.1862168100445422,0.14711389095149807,0.2930336005372819,0.3157470525902996,0,1,1,0,0,0
