,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_MFCC_2,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.32707560566057087,0.19532803180914515,0.31036279733872074,0.25752347014425025,0.34461020181940916,0.495439914437627,0.36203887556821024,0.43959425658676765,0.29878318336181997,0.5820149422526295,0,1,1,0,0,0
11,0.3585586169288001,0.16505512380263876,0.3424227926125869,0.22487681160537173,0.26089137421740016,0.37569864850342616,0.40364466257055787,0.508296811078458,0.34365851720716845,0.5729184383049081,0,0,1,0,0,0
12,0.553228479949895,0.26301283209831916,0.2238388521485604,0.377606916120918,0.46546033279457033,0.34739346921647996,0.397361569009441,0.1903945861985985,0.2922132291375942,0.12647086155534787,1,0,0,0,0,0
13,0.11762800265642971,0.19580245797939644,0.6204661565548482,0.7882835776036794,0.08482112446665555,0.3928827662438016,0.29335256506318985,0.44677899235038043,0.31885770395888124,0.6292297954338636,0,0,1,0,1,0
14,0.2493534401304458,0.1503930959696368,0.39524782248374984,0.48719025651854264,0.27739486379202505,0.39425422054827475,0.4401662170937607,0.2465817357125668,0.34392335257124573,0.5001674472102944,0,0,0,0,1,0
15,0.384383216979553,0.29967919754202055,0.16335798467001938,0.5549712316373383,0.6341055604064875,0.2567618326314012,0.1800617538338577,0.045219534605596134,0.1892859834864964,0.12926223285156457,1,0,0,0,0,1
16,0.14232955925943924,0.0713333634556299,0.6837245429462453,0.7690427602831676,0.06413757655699431,0.2191635152216076,0.2489463135021729,0.36648168539571657,0.30911787414616065,0.3852267726172086,0,0,1,1,1,0
17,0.3433219409214356,0.26488794505693125,0.26900762837943537,0.3780727740161497,0.36573342993912594,0.37783463740897494,0.5037136595234525,0.5772837651588629,0.45289699330373967,0.29767029205949547,0,1,1,0,0,0
18,0.3338084670996863,0.2701066329296946,0.4227003364874176,0.40596876093359613,0.48993999294034596,0.6116215400203672,0.5160519381587491,0.7643074870014805,0.6687011455148095,0.3986453433018485,0,0,0,0,1,1
19,0.10942114669215112,0.1263893909271644,0.5565804757419531,0.3197018201210537,0.05121964813197838,0.18045063532108918,0.158418252659973,0.3226312795793803,0.26577247382713576,0.26475069652779354,0,0,1,1,1,0
20,0.4353953058943583,0.14585215976866084,0.27802863637725206,0.3020504683239751,0.2622537636006713,0.4727095945510279,0.42870366901443624,0.45514508025173006,0.40148633755100627,0.2871307613675615,1,0,0,0,0,1
21,0.2582945937336335,0.10853063437556487,0.3168797864586281,0.399568513092572,0.18966937286739619,0.20032444105561054,0.15108615565213046,0.21616921046298798,0.13801996858645138,0.1827629315710756,0,1,0,0,0,0
22,0.4263947605703765,0.10637312488704154,0.28944532828324854,0.47130061050889094,0.22479424823973101,0.24331748655411867,0.16167141215844938,0.2098887195455441,0.33110124655968676,0.5653859439025545,0,1,0,0,0,0
23,0.586417653379119,0.3071457617928792,0.2724037882292641,0.2496208402242283,0.6369975415064312,0.6507663256794585,0.9999999999999999,0.7244532600214395,0.5026432606530025,0.5076140262900887,0,0,0,0,0,1
24,0.33535265184033347,0.18229260798843305,0.1688975460714845,0.2862848969563951,0.3129036852632817,0.5435513502172322,0.3628552874768969,0.761122576222736,0.4931438198630598,0.22225767933946894,0,0,0,0,0,1
25,0.2095231924669701,0.14615714802096524,0.1654311598664701,0.35257427909550354,0.20444510499687274,0.30109153434009006,0.3970368774664069,0.429709547804654,0.3660472914472438,0.5216830987026785,0,0,1,0,0,1
26,0.1573556646203519,0.2379924995481657,0.40613498770206724,0.359827636432014,0.24043695543128915,0.34665042755599684,0.420914194015685,0.4677680466123635,0.3910090431090856,0.2825351682975966,0,0,1,0,0,0
27,0.26404479215597343,1.0,0.5415816572754172,0.3732369455751592,0.39370576104928756,0.36842482332291104,0.3512381987112243,0.18885408842639528,0.1412917039303605,0.6121852474624294,1,1,0,0,0,1
28,0.42346836850942976,0.6377982107355866,0.3917917538949002,0.4369030352818961,0.8752360958874419,0.32571425647218966,0.22631000549477986,0.2269217026055379,0.2433775880017357,0.4770334315807191,0,1,0,0,0,0
29,0.2921316768442479,0.2062511295861198,0.5209079002985453,0.33507012143901926,0.34192877180597103,0.6922978512176776,0.8116820270742794,0.5519284479803983,0.42608750567868137,0.42729371994059573,0,0,1,0,0,0
30,0.3599408242490997,0.1186630218687873,0.26795581397670887,0.5089341448791082,0.2206389606207542,0.23557900446746127,0.15388662021079969,0.5851011076999366,0.9536986295788505,0.4639269614555809,0,0,0,0,0,1
31,0.29638628375204495,0.00933038134827413,0.4638687898767545,0.4393043805284501,0.07735275357472396,0.13205365047361234,0.12436622708426992,0.27637076955611795,0.22066897412965925,0.22597307869668204,0,0,1,1,0,0
32,0.3308172840706005,0.18199891559732517,0.27373176527756055,0.4680642660406934,0.27511595791455346,0.39708310091959087,0.270724062140966,0.4308799614966712,0.30549166685340956,0.10415917829884151,1,0,0,0,0,1
33,0.11011225035230089,0.25576088921019347,0.20903706686813758,0.2905770318571277,0.19801710417943907,0.3623853070164217,0.34426669663819354,0.3005028038882529,0.3649757268202847,0.21805834877763536,0,0,0,0,0,1
34,0.5395845819092819,0.15662841135008143,0.2243195365726211,0.3524555990030872,0.30791857865631256,0.24345667893128908,0.2759456641190867,0.4538525205825088,0.4355034214691842,0.06327225163019938,1,1,0,0,0,0
35,0.11869165438337893,0.09371046448581255,0.6734370475642105,0.4965910299428332,0.05721416141837121,0.21389979172317097,0.22905895649133323,0.2308030277617753,0.45193747440773646,0.413889176247394,0,1,1,0,0,0
36,0.17008169061232864,0.08980209651183813,0.652486462289113,0.5973207583812035,0.08770072020856945,0.19451213583538463,0.2920100904141065,0.3869639250060163,0.5160113349535824,0.32595922704263675,0,0,1,1,1,0
37,0.3167468454897387,0.18485676848002897,0.36881325780394536,0.19052277810059448,0.2147249521615546,0.4221530809106866,0.3414428168240171,0.4347011252014499,0.39538901259190296,0.4786482889700505,0,1,1,0,0,0
38,0.34495251361960144,0.0719433399602386,0.3161038018751436,0.36882690123196105,0.20973365287557053,0.19593271686121194,0.12395255757030821,0.24548059884344176,0.2779732353306673,0.2935375897069937,1,1,0,0,0,0
39,0.17293249321044646,0.23033390565696732,0.21739724819192102,0.43482536301465935,0.1747016676884587,0.34312558529882864,0.4437768494929816,0.4024163026595009,0.4044687911895386,0.33980737434007385,1,0,0,0,0,1
40,0.49342641635755974,0.28365037050424746,0.1633659725018888,0.4901977179513658,0.45084561031948034,0.28382553873079075,0.3255173210450071,0.4866386885532812,0.39066883152600174,0.2356744966501791,0,1,0,0,0,0
41,0.3681044862346189,0.0714576179287909,0.30143015473095985,0.23215906831503552,0.15293440095119554,0.11439464109347897,0.13390716319496476,0.22075241921957844,0.2550609019477622,0.23064932696741702,1,0,0,0,1,0
42,0.16016327323971036,0.08301328393276719,0.5178803456068589,0.5774090902785591,0.14905159120887287,0.2947112014042055,0.4404222238873069,0.37481495795990705,0.3817010986593219,0.46547694400951023,0,0,1,1,1,0
43,0.4233387865731517,0.23834267124525588,0.33491622761326917,0.05585516713085482,0.356537301602046,0.6911587253662757,0.7782309930565962,0.7720573757939491,0.6072837873901697,0.3886651388935158,0,1,1,0,0,0
44,0.8746348758982999,0.21528781854328582,0.14880823212639416,0.3634219478023375,0.9473684210526315,0.2769109527001786,0.39899595384384834,0.3134265775061803,0.31419048996579546,0.2993219703013523,1,1,0,0,0,0
45,0.27876314041822564,0.1485631664558108,0.3164051761150515,0.19808978996706245,0.3580916640347781,0.5638304514029262,0.49654390828712713,0.5529347849866186,0.3142027131364452,0.3604901732158105,0,1,1,0,0,0
46,0.11794115900243506,0.06393457437195016,0.7421695949836417,0.4860612543406859,0.04588155882116163,0.20055983992876625,0.23671262300814222,0.47966360633263094,0.1873730572798149,0.40573248072603707,0,0,1,1,1,0
47,0.2993180750603366,0.3016672691125972,0.4689549586130462,0.6097995077088114,0.22215616697939697,0.5960135712567741,0.5239241470602926,0.5263944695218443,0.4856652766205378,0.4617527777826482,0,1,1,0,0,0
48,0.6677573146303406,0.2950817820350624,0.2839132554741611,0.24203764470879452,0.725528080702993,0.7961292237466289,0.7456182251860731,1.0000000000000002,0.6018322532803932,0.645986790080813,0,0,0,0,0,1
49,0.2728077705967788,0.2804988252304357,0.375934243502398,0.28519327130114996,0.374780933979849,0.7944630091140303,0.5532915605175083,0.5708628975213483,0.4250139038566141,0.5912113885143486,1,0,0,0,0,1
50,0.4930538682907602,0.24577534791252487,0.3462909834019511,0.20584484042151469,0.5306382794260625,0.5058435211577531,0.5664509341125928,0.5989510030554726,0.5082333240301422,0.361103854091235,0,0,0,0,0,1
51,0.17984892905928912,0.22359027652268226,0.5221758854012388,0.2545117701366979,0.16295415559725293,0.6011544779518251,0.504344310405115,0.5166082067512088,0.5082088776888427,0.3805435108507545,0,0,1,0,1,1
52,0.44470360831700056,0.169776793782758,0.21538040385146628,0.45969115432573526,0.4832395142462581,0.6266901383224248,0.38845596683150996,0.5930004885839089,0.46829818832239023,0.3579039466693785,0,0,0,0,0,1
53,0.3023254558314571,0.2772230254834629,0.33222166566264066,0.3248224037188484,0.3390120199899679,0.6497981198794349,0.5520864553674009,0.7421370806017604,0.5282528403592797,0.559387651688762,1,0,0,0,0,1
54,0.16002289280874243,0.1710532260979578,0.3475778563987526,0.5154137696650601,0.23744589146710762,0.056224509116588994,0.12726191368200213,0.11155938482181271,0.12365978026813562,0.0627760468080704,1,0,0,0,0,1
55,0.1979796016435309,0.02794596060003618,0.6485487107972189,0.3773949873844603,0.05451415336788848,0.15735902933786394,0.08811472850791746,0.1742640249104871,0.36748351399858614,0.29006590932602055,0,0,1,1,1,0
56,0.1613511076555928,0.12495481655521423,0.46348329378247144,0.5919531814741916,0.18869712226206178,0.5347934886624739,0.35805203806383923,0.43121723023969794,0.3566008177301164,0.494209482596887,0,0,1,1,1,0
57,0.42327939485235755,0.11396394361106099,0.42258251596734314,0.5725771150873223,0.18218242393842002,0.460920204899367,0.3043577351516059,0.5285019433971896,0.5355154409203233,0.2697144981230132,0,0,1,0,1,0
58,0.5068273482676515,0.2553768299295138,0.3551799425541759,0.2887771788971383,0.5129272174435383,0.27882791830635634,0.21921674409311154,0.24395286259124493,0.3554436909086094,0.19270280837902332,1,1,0,0,0,0
59,0.5865634330574319,0.5897004337610701,0.16299811620298416,0.46350471560704865,0.6217387804137948,0.47621908470777286,0.41328550377141704,0.2927328612786315,0.34140130502718635,0.3907008060259955,0,1,0,0,1,0
60,0.2952254455728871,0.15894406289535523,0.25257075055665207,0.33979420563715024,0.25716338145044926,0.47939594602201496,0.3584298041860231,0.37525978808584504,0.36829839204190096,0.25650457893601764,0,0,0,0,1,1
61,0.3491747250433289,0.24179920477137196,0.38199010174500847,0.30842875264140274,0.35088957834048584,0.3783944773377411,0.7281332733902791,0.5176491821688751,0.42082950510419237,0.4879587045372057,0,1,1,0,0,0
62,0.20018249456025827,0.07570486173865898,0.6950193372096506,0.3443421963215336,0.05505291644218205,0.19335049357002865,0.17846327239122828,0.2842993196286763,0.3676872335094149,0.13274794022397596,0,0,1,1,0,0
63,0.10350357160211866,0.05498825230435589,0.9017481702872624,0.4531957312157928,0.02425053102222552,0.0940899530737464,0.034515647634746904,0.1694201165309085,0.19611873587969142,0.43589927918797744,0,0,1,1,1,0
64,0.10546349838832465,0.06780905476233523,0.6584686827066769,0.697759951788139,0.04713867266117995,0.20791861339828988,0.22866401918177715,0.3333327256419044,0.45064996709929894,0.42978877104267876,0,0,1,1,1,0
65,0.39812970071971965,0.2084425266582326,0.18339063493278573,0.6062934357578494,0.434366891460915,0.588836976045606,0.5752207278085818,0.4362926690536788,0.5277659507283992,0.5730376677321335,1,0,0,0,0,1
66,0.31294037611157005,0.23273992409181288,0.3771643696102937,0.1565983819433634,0.25783838346307,0.44600819802162606,0.5311594610120386,0.4022248798594047,0.4648634773698179,0.4688118612239601,0,0,1,0,0,0
67,0.09845527533461836,0.07921787457075735,0.4702741157636534,0.31915851190577105,0.07482614053665758,0.22429316370968155,0.12383704230980563,0.2862463629667983,0.26781578052074784,0.3429196130654411,0,0,1,1,1,0
68,0.2785039765456695,0.29315018977046825,0.3373367070828771,0.2813650676707722,0.3652008595438473,0.49816747094615,0.564151556021779,0.5606062815847621,0.35012661167598,0.5885567803846551,0,1,1,0,0,0
69,0.4671266825404538,0.3049995481655523,0.20086975840136861,0.39440361712260885,0.5156148401359912,0.36859574337428946,0.3710912133473201,0.3607444706156887,0.24648023615165693,0.29609751564447884,1,0,0,0,0,1
70,0.40597480711188855,0.09165461774805728,0.2887884123185681,0.22477277386201974,0.25493401700509666,0.27078444115795774,0.18035054198511402,0.332776687984482,0.3139643613087756,0.18521940844670354,0,0,0,0,1,0
71,0.4546652196683782,0.2570712091089826,0.25201459776274143,0.4595077396374554,0.32447780234207124,0.2912416267085608,0.2624381837254608,0.26995719421574993,0.23589293317388882,0.15946585216603043,1,0,0,0,0,1
72,0.3799990281354779,0.22403081510934397,0.36926548557697114,0.413193989546904,0.44405843411918433,0.47651384503589833,0.5237134097607271,0.5529803618437845,0.42761132761968,0.3868048091540146,0,0,0,0,0,1
73,0.42126007634535745,0.12781266943791803,0.4890814659002786,0.3698083239442481,0.11205652677404773,0.2478197458715644,0.31762637993905785,0.49033952935514225,0.670019210749871,0.1994743384958506,1,1,1,0,0,0
74,0.2023367942508814,0.041218597505873866,0.6871956719264322,0.5862688674374193,0.055721725775787864,0.14320029885422164,0.12621759328637783,0.2531502723672985,0.2543723300011611,0.17988389157836965,1,0,1,0,0,0
75,0.35470355432452716,0.22298030001807345,0.4201430653970452,0.18228568610194468,0.37774103454895624,0.6235132770081827,0.7717621384684549,0.6483727238917532,0.5528091901945724,0.4888809792242722,0,0,1,0,1,1
76,0.35732758853415836,0.15333001988071582,0.5181598365157077,0.4199699292389215,0.10862578259981051,0.2229012399379775,0.2889130326190119,0.5086249644500513,0.6193867635285033,0.26734393656994465,0,1,1,0,0,0
77,0.3003871260346308,0.2107016988975241,0.38525288144393377,0.49642187227864243,0.2065444231829132,0.4881742770440043,0.5299559168789648,0.5904737076226383,0.47516149864220947,0.3587560863992537,0,1,1,0,0,0
78,0.621431772410926,0.372085667811314,0.23631867455243183,0.32031679878175656,0.722270731541172,0.6316017869844893,0.9945957590289224,0.7242946525585026,0.5124971733917871,0.3141958413477133,0,0,0,0,0,1
79,0.46224576294064607,0.3394971082595337,0.32979061895712203,0.4358572632987209,0.47632848446566467,0.6523363338160717,0.6193038488435983,0.7650841166475852,0.593420674678276,0.2889700506199053,0,0,0,0,0,1
80,0.32732937028578213,0.20891695282848377,0.23760612999530717,0.45061944843041724,0.35378155944042955,0.6299683234994602,0.539407875018732,0.7468223815184023,0.5056970161203249,0.3431528117981024,0,0,0,0,0,1
81,0.02998202050634141,0.22512651364540037,0.5782283321739884,0.4276525385980028,0.044098067264879456,0.0,0.06154309655826962,3.099226287273105e-05,0.0430316722723485,0.0758825169332087,1,0,0,0,0,0
82,0.38884299528645705,0.04584990059642158,0.44518541754726976,0.4349093638592917,0.1307955734730402,0.236736552839371,0.2712064164044158,0.3294605158571001,0.46507127127086334,0.27011251400507424,0,0,1,0,1,0
83,0.6289205284783301,0.3727973070666908,0.1778759522993307,0.17489630904912584,0.8355843721552382,0.30452017010127275,0.38063214945801493,0.4422814680852616,0.34515585561175954,0.43950772273547367,1,0,0,0,0,0
84,0.17304587740468974,0.37441261521778446,0.3287888117101616,0.4293275462659698,0.32236609879800104,0.4989801087952185,0.4857510365153105,0.6559512437012784,0.4413623946006182,0.565461338981535,0,0,1,0,0,0
85,0.12081895783727749,0.06538044460509673,0.44641171615239456,0.491821862722583,0.12480725286566222,0.21517810995174336,0.18834919326639687,0.17016757698842722,0.1395397161372336,0.5801686395045665,0,0,1,1,0,0
86,0.24257198546522613,0.2647975781673595,0.4135645866130595,0.3526193621176228,0.26894185693672945,0.46486057734132324,0.5213359808182226,0.5565134798112754,0.5171053087267325,0.3826054785921809,0,0,1,0,1,0
87,0.20379459103400988,0.12730435568407739,0.6303310457070397,0.3890568477642674,0.1159702999114447,0.3135871206112183,0.2657475398371546,0.30005068146516845,0.7874716575230558,0.16182940022337977,0,0,1,1,0,0
88,0.2516319225100021,0.26079884330381375,0.20021991499615588,0.4886209681521202,0.2759210061864864,0.5045058414742111,0.4549037789100353,0.5583894232522189,0.5170645648245671,0.32421988010429065,0,0,0,0,0,1
89,0.3586827996177333,0.27043421290439196,0.19947039010573894,0.43469666447288313,0.402406475065178,0.5013995998219156,0.29219429042409695,0.34766573568339765,0.4416903830130523,0.5465371741573722,0,1,0,0,0,1
90,0.4108233312276269,0.06872401951924823,0.5453925187298017,0.36260197625473367,0.17068881168682384,0.13962121250889148,0.14376030271242313,0.20548417206904357,0.23147425698401414,0.32721464277636236,0,0,0,0,1,0
91,0.8557051147070099,0.25222528465570226,0.1199645872787121,0.4920253143095824,0.9462785095460148,0.20353610046414528,0.1887456915929866,0.25313204162443215,0.36272870061584395,0.2562047519940245,1,0,0,0,0,1
92,0.18416292768788034,0.21055485270197005,0.2962170959571586,0.3845258113788007,0.236343594602461,0.3932020899326044,0.31047379989010426,0.4619797857523098,0.3439559476929783,0.31808833147183463,0,0,1,0,1,0
93,0.23752368919772582,0.24832821254292425,0.4278535697287799,0.3994136124524702,0.19469782822746953,0.5645653052765169,0.7288107547829562,0.41317061787633746,0.3928812254136015,0.3745013842887175,0,1,1,0,0,0
94,0.2972285663378525,0.0807654075546721,0.28881021244304517,0.3044837955434855,0.15132430440732966,0.1772666096933163,0.22427287826564757,0.24209879604174112,0.26632659089658983,0.2751797646621511,1,0,0,0,0,1
95,0.3136692745031342,0.25379540936200984,0.4363762535071575,0.0,0.2789182628296828,0.4606131628909029,0.5861166267046306,0.7420586884074354,0.6072410062928957,0.26260281346380765,0,0,0,0,0,1
96,0.15685353461727436,0.1276093439363818,0.6629726549889003,0.42991324022854394,0.17147528192171216,0.3208374059044179,0.36116626704630583,0.3648245108691689,0.23388833318733437,0.5274411786880905,0,0,1,1,1,0
97,0.5668561802484734,0.26123938189047546,0.12935910962300765,0.6457826952094857,0.6543618134641228,0.25808211326779695,0.2069783705479794,0.29788851536122407,0.23257841673270574,0.6663960626235031,1,0,0,0,0,1
98,0.15280949835592922,0.2723545093077897,0.3114564646521799,0.5820329899830919,0.1913228181643661,0.4319333923536306,0.48277573804885365,0.4095919230516806,0.44481747750427303,0.35485132265762387,0,0,0,0,0,1
99,0.5380511956633245,0.25112958611964586,0.35342395084820794,0.3077552045844424,0.6170942711526434,0.5081627117950188,0.5420600429591887,0.5697672298750831,0.5160215209291239,0.2147935665203768,1,1,0,0,0,0
100,0.20624045008125863,0.19531673594794874,0.47426520267459243,0.4658517300320745,0.14040041862510141,0.48741793022982105,0.4988448473949746,0.6353523273366344,0.5807228375683224,0.4487707972065246,0,0,1,0,0,0
101,0.9634200992381663,0.2850849448761976,0.05378157273752984,0.11538556387686247,0.9422408828283203,0.2824868355738871,0.23504389579899088,0.5736923088141996,0.03901228632369802,0.27942117619829954,0,0,0,0,0,1
102,0.6317335363450336,0.25867522139887944,0.23659042724915713,0.24349378779074696,0.49282578136127464,0.49915921663348906,0.6063739447524851,0.7747427642181564,0.6362241810984963,0.23777153187020122,0,0,0,0,0,1
103,0.27857956600849837,0.3238749322248329,0.3954721474287503,0.125610547423486,0.35801735188659967,0.5968896644542585,0.6669726260052947,0.7036665670052724,0.7211548451629859,0.5153095844679123,0,0,1,0,0,0
104,0.23007272786173605,0.16022049521055493,0.29846916530485235,0.4767953446577774,0.33305466277766427,0.04047223060901789,0.10389192766871469,0.07696655023298904,0.0785481317902259,0.1039154593226015,1,0,0,0,0,1
105,0.30824843016883446,0.22099222844749677,0.23027637898268308,0.5520107798515111,0.45641282875384726,0.37204587207606454,0.4777539462510615,0.5530605771123962,0.4671166151595836,0.36805247497497057,0,1,1,0,0,0
106,0.4298124841397109,0.38129179468642693,0.315537997117724,0.32505436935402576,0.4191886351954719,0.3581092353118779,0.25748351566012284,0.2842865581086699,0.19781164501467796,0.27156956774072505,1,0,0,0,0,1
107,0.6953150730788128,0.17296222664015914,0.2924465064884493,0.1994365007560076,0.6739802205832265,0.34095377482562583,0.2628378040861181,0.2214634181913646,0.4724886986601369,0.1804291908705326,1,1,0,0,0,0
108,0.25767907953631264,0.1323084221941081,0.43870262633255347,0.5327133197596189,0.17535189898501993,0.22489905993971748,0.15034155052699927,0.20342227505086385,0.25365727451815234,0.42815287316619,0,0,0,0,0,1
109,0.49544033561721496,0.28980661485631676,0.3015934892513738,0.4079038629599432,0.5425406084926401,0.47099937056388275,0.3661146910435086,0.25673261334052844,0.7015835117576716,0.18048529883628572,1,0,0,0,0,0
110,0.17721949560231304,0.0577444424362914,0.6099171428856709,0.41841899621302614,0.0791052817359318,0.10725284397660345,0.10041085968330077,0.15636690463863034,0.36639565181076084,0.32949753563294165,0,0,1,1,1,0
111,0.877258910107931,0.3063550515091271,0.15881357398895685,0.2818925775620643,0.5724140920603662,0.31497699743619934,0.3431646186123182,0.34971487118157096,0.4028349607126923,0.18680971860101797,1,0,0,0,0,1
112,0.2062080545971891,0.27394722573649033,0.3878057425854616,0.384042613859677,0.21608734154482576,0.32401836111210625,0.2211196238573354,0.34014920039961793,0.319309961272921,0.1598989355266872,0,0,0,0,0,1
113,0.12093234203152083,0.18381754924995497,0.2689014567808372,0.5963832627161095,0.1549655996680724,0.41411472112909586,0.37538244917328534,0.3367673975979173,0.40900155030547736,0.37080351867080225,0,0,0,0,1,1
114,0.15871627495127177,0.029934032170612745,0.589957880828205,0.5753988498820135,0.04558431022844793,0.167685875555874,0.2183222813327338,0.152445471848087,0.30694011257540166,0.5102177865758184,0,1,1,1,0,0
115,0.25019572271625334,0.17530046990782588,0.4141907993489917,0.14488874126660944,0.20881713638136998,0.279386734761761,0.4812443803386782,0.3822822702379477,0.3733934170077271,0.4754063005738792,0,1,1,0,0,0
116,0.3480624800902754,0.07053135731068139,0.25841451522181214,0.4310225908326565,0.15092797295037808,0.20246657080132857,0.1571350966581746,0.28055654811822284,0.23673836914382795,0.255135193896856,1,1,0,0,0,1
117,0.13244353737089049,0.170612687511296,0.4233255507443661,0.44251028432359285,0.12381023154426837,0.3170300849994627,0.3514614241470603,0.5039250789391168,0.43550749585940096,0.37125413577075683,0,0,1,0,1,0
118,0.15373276965191052,0.17253298391469385,0.5004353368368851,0.5567167537757994,0.13770041057461868,0.3972785843316464,0.40661840001998095,0.48609905856443847,0.5647654882851096,0.43504012596238306,0,0,1,0,1,0
119,0.2957869672967588,0.28383110428339076,0.374322948042482,0.24454996354825734,0.4031310185099176,0.6432069514310716,0.6389898346570756,0.7212920492084212,0.6088422416480093,0.26233980737434004,0,0,1,0,0,1
120,0.08744620999832624,0.09044596060003618,0.5546505822796607,0.6805524943626956,0.03522395823657272,0.2746541939379673,0.3110154728008391,0.2754191247784966,0.3350819258012797,0.2914388011130417,0,0,1,1,1,0
121,0.4069898656127336,0.3134940357852882,0.30720385945409834,0.22178727595279307,0.4524247434682719,0.6160685317762892,0.7402561316749087,0.5820893889784222,0.44988805612879945,0.3443959539143196,0,0,0,0,0,1
122,0.38202914513716785,0.23068407735405771,0.30348718785050777,0.32235747985135704,0.36139236194970314,0.30684959547215396,0.44577807333033614,0.5412379403635941,0.4539828182964567,0.44436807526883604,0,1,1,0,0,0
123,0.111861606492055,0.10724290619916865,0.4072446306792653,0.4695396753714147,0.10644595958657677,0.032100218511562695,0.014762538088815558,0.08463075453398583,0.09526739204393819,0.13725060447566223,1,0,0,0,0,1
124,0.18670597318733767,0.016571028375203523,0.3287053555084422,0.16473683074831652,0.08842526365330908,0.09897396795504909,0.09991445626654671,0.18526992437887868,0.4650590481002135,0.56306272344559,0,0,0,1,1,0
125,0.3558319970196155,0.23310139165009947,0.25136442153120087,0.39257871803921995,0.38369219908224494,0.30448741895370324,0.32712516858983964,0.3841782674960441,0.396049063806988,0.305334289506583,0,1,1,0,0,0
126,0.26111300084768185,0.3241799204771372,0.35654877403422125,0.325628888892314,0.22785962435209098,0.27358978164195846,0.2835665492781857,0.3515835223253677,0.5440635115946959,0.37715073229662177,1,0,0,0,0,1
127,0.1739637494533262,0.12350894632206766,0.7679041426893033,0.4328363154917594,0.04398040636359696,0.21366336937665364,0.19020992557070782,0.43652055333950757,0.6683446363708592,0.2539428996246026,0,0,1,1,0,0
128,0.2786605547186722,0.2628433941803723,0.3703309458591413,0.38485064033304406,0.3220193087731684,0.6327931099773302,0.44232666466856474,0.4985615943878483,0.3889596248301488,0.3073980106219392,0,0,0,0,0,1
