,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_12,Std_Acc1298_Mean_Mem40_MFCC_9,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_MFCC_4,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
24,0.33535265184033347,0.39743572260833865,0.1688975460714845,0.5074050851785177,0.39469326018818207,0.3129036852632817,0.6114675335251045,0.2954138809542191,0.3628552874768969,0.761122576222736,0.28494065281899106,0.12580259005332461,0.06488611299901403,0.455478104888833,0.09876832474460974,0,0,0,0,0,1
25,0.2095231924669701,0.3691717008262234,0.1654311598664701,0.7852543074054084,0.5825175923139039,0.20444510499687274,0.6872068685472565,0.4078079209449548,0.3970368774664069,0.429709547804654,0.2357759094405978,0.16598897891748038,0.05869948483242836,0.34738197514935043,0.4098093458206041,0,0,1,0,0,1
26,0.1573556646203519,0.18744952582686736,0.40613498770206724,0.7010416633000333,0.5556907297985413,0.24043695543128915,0.5209447993995964,0.4440670115031267,0.420914194015685,0.4677680466123635,0.17497252445323652,0.27549918200795237,0.0826931512387615,0.3551812398050971,0.42181116065650776,0,0,1,0,0,0
27,0.26404479215597343,0.49385976475436794,0.5415816572754172,0.4795376023321881,0.2736588624094868,0.39370576104928756,0.8122814238017788,1.0,0.3512381987112243,0.18885408842639528,0.09713017914056488,0.0853706686669023,0.03203453745564992,0.2321422015220892,0.8429518370246974,1,1,0,0,0,1
28,0.42346836850942976,0.6129053274968901,0.3917917538949002,0.7936953999398852,0.3446613671322859,0.8752360958874419,0.8789398738007884,0.6541181193545897,0.22631000549477986,0.2269217026055379,0.17274563138806454,0.035035602215728656,0.039247671779301746,0.20531157721376908,0.7544601812673993,0,1,0,0,0,0
29,0.2921316768442479,0.18586162538580073,0.5209079002985453,0.42244747243939246,0.358969628707079,0.34192877180597103,0.4156628759950788,0.516958851231375,0.8116820270742794,0.5519284479803983,0.25248241565007135,0.1178124401345842,0.09945791690762064,0.39125611694176515,0.1573628085432845,0,0,1,0,0,0
30,0.3599408242490997,0.21489232428927063,0.26795581397670887,0.5200104069370961,0.4864064998067969,0.2206389606207542,0.24100219869222927,0.3756633984405157,0.15388662021079969,0.5851011076999366,0.6014342235410484,0.38716791276670187,0.14675096442590263,0.20631336574722414,0.36673182585872377,0,0,0,0,0,1
31,0.29638628375204495,0.12780931861192046,0.4638687898767545,0.6887676182657905,0.3169532095483057,0.07735275357472396,0.12147609499935072,0.08451478421987185,0.12436622708426992,0.27637076955611795,0.16198345972084838,0.14531837833413827,0.09046261473585344,0.16871220346272664,0.20468468394772965,0,0,1,1,0,0
32,0.3308172840706005,0.2159680965346497,0.27373176527756055,0.34127675665543017,0.32851171019569164,0.27511595791455346,0.3260711196603582,0.2658769397050877,0.270724062140966,0.4308799614966712,0.20133531157270024,0.16983115816701427,0.04048083057468016,0.17832884888728046,0.14940113628827492,1,0,0,0,0,1
33,0.11011225035230089,0.7516860078395008,0.20903706686813758,0.4743622519060531,0.4775051188304583,0.19801710417943907,0.9553372758665467,0.3939924341851309,0.34426669663819354,0.3005028038882529,0.2382555775359929,0.08850233255896153,0.06843918697108609,0.2514489218972092,0.3902688919538671,0,0,0,0,0,1
34,0.5395845819092819,0.3914810959543387,0.2243195365726211,0.40977444095032783,0.4263079912708676,0.30791857865631256,0.2816240830529029,0.15798409634833627,0.2759456641190867,0.4538525205825088,0.26126222661830967,0.10677876620357254,0.07114819471746305,0.13912272696279745,0.49283516691552975,1,1,0,0,0,0
35,0.11869165438337893,0.03601564263755112,0.6734370475642105,0.472212185165913,0.4358793169171156,0.05721416141837121,0.045481456374996974,0.33155562417972667,0.22905895649133323,0.2308030277617753,0.484112265084075,0.27745354893427193,0.2776566829605046,0.2339359799432495,0.19655239608296943,0,1,1,0,0,0
36,0.17008169061232864,0.07406464633608639,0.652486462289113,0.15897517525346708,0.5924468500869966,0.08770072020856945,0.08746569357845413,0.2071458349417124,0.2920100904141065,0.3869639250060163,0.24960572590394536,0.13480095227045633,0.1599226770019263,0.2763153063846973,0.2610483102189109,0,0,1,1,1,0
37,0.3167468454897387,0.17681604749155672,0.36881325780394536,0.37653429602888083,0.597427621010636,0.2147249521615546,0.22199528568693178,0.5189333745078359,0.3414428168240171,0.4347011252014499,0.26160979228486647,0.16267653833320292,0.13917689184296428,0.3089757105617883,0.29272642867931536,0,1,1,0,0,0
38,0.34495251361960144,0.22391820494521897,0.3161038018751436,0.38293747111428555,0.3738596051838197,0.20973365287557053,0.22264675005117074,0.17630201497722536,0.12395255757030821,0.24548059884344176,0.16822727772282664,0.09872655861436913,0.05463625475596688,0.22398627916856795,0.3117757783679857,1,1,0,0,0,0
39,0.17293249321044646,0.18820862708733907,0.21739724819192102,0.5079609836817933,0.42898015010690843,0.1747016676884587,0.46325939066073013,0.5218164131861345,0.4437768494929816,0.4024163026595009,0.2842510165952301,0.053242783097649085,0.06842454672967976,0.24465144577491754,0.10235651124967461,1,0,0,0,0,1
40,0.49342641635755974,0.5095008871333093,0.1633659725018888,0.5245999631555642,0.345585573951685,0.45084561031948034,0.6106466003904385,0.3244913147533391,0.3255173210450071,0.4866386885532812,0.271595779756017,0.04900937070823992,0.07570130979482827,0.0761962456532343,0.4767908722985983,0,1,0,0,0,0
41,0.3681044862346189,0.24193360212487747,0.30143015473095985,0.47889702626620423,0.43433509545558546,0.15293440095119554,0.19281144288352212,0.1704760287192157,0.13390716319496476,0.22075241921957844,0.17041707879986812,0.06356234412507229,0.052956568597695736,0.1502971273320431,0.31898019777971826,1,0,0,0,1,0
42,0.16016327323971036,0.05047947623528199,0.5178803456068589,0.5733789256291832,0.509227931378897,0.14905159120887287,0.1283604886863089,0.2778716899559948,0.4404222238873069,0.37481495795990705,0.2753461918892185,0.19868167922659952,0.16232818128222612,0.39994964832502006,0.266215275414203,0,0,1,1,1,0
43,0.4233387865731517,0.2802250333716672,0.33491622761326917,0.314601546819905,0.4378219759898729,0.356537301602046,0.4162395099931552,0.5031693044082453,0.7782309930565962,0.7720573757939491,0.4236880426420485,0.1944842422983283,0.16852550808676256,0.6170492869468528,0.27860039107201234,0,1,1,0,0,0
44,0.8746348758982999,0.7231462247212461,0.14880823212639416,0.7415600386543377,0.317833100961524,0.9473684210526315,0.7165139613655223,0.2924591986412414,0.39899595384384834,0.3134265775061803,0.23189636223760846,0.09063837556402779,0.09120251001308048,0.19966274867695732,0.9732326311702447,1,1,0,0,0,0
45,0.27876314041822564,0.33250301898056184,0.3164051761150515,0.49537634651868556,0.5884191611795437,0.3580916640347781,0.5848191195987332,0.4586650196865591,0.49654390828712713,0.5529347849866186,0.19961534234531264,0.1690702771639465,0.10019555984001595,0.4719184512663971,0.07865788619529818,0,1,1,0,0,0
46,0.11794115900243506,0.014353226028839795,0.7421695949836417,0.7871461398989685,0.4872777687654189,0.04588155882116163,0.0220309401555151,0.21923816876399288,0.23671262300814222,0.47966360633263094,0.20097950324211444,0.2825188938624964,0.2029176874950378,0.4794003954704472,0.11680683537551063,0,0,1,1,1,0
47,0.2993180750603366,0.18139641298138914,0.4689549586130462,0.42937325675723714,0.7060091891303332,0.22215616697939697,0.26180944227167385,0.4558103914151162,0.5239241470602926,0.5263944695218443,0.302268106385317,0.3491103718153847,0.21434946368854124,0.6598770579935906,0.15934533855658609,0,1,1,0,0,0
48,0.6677573146303406,0.4350074470712479,0.2839132554741611,0.3885045360671473,0.5323032240560869,0.725528080702993,0.5702470062351302,0.8635207287886977,0.7456182251860731,1.0000000000000002,0.3860424222442025,0.1499250361328538,0.08698724666047647,0.48659648901966335,0.14701339420181544,0,0,0,0,0,1
49,0.2728077705967788,0.1718402220636342,0.375934243502398,0.637920842638708,0.4561240382203334,0.374780933979849,0.41751602800416404,0.5979544507064001,0.5532915605175083,0.5708628975213483,0.30442218925156606,0.12659135203877436,0.07713886888368722,0.6064806801672095,0.22392305469720253,1,0,0,0,0,1
50,0.4930538682907602,0.3121966814698988,0.3462909834019511,0.45515595861788116,0.345357379688184,0.5306382794260625,0.5164703836816981,0.42100702539952134,0.5664509341125928,0.5989510030554726,0.3379354874161995,0.13164410555560052,0.11239594870735115,0.2751089641716363,0.10686146450713269,0,0,0,0,0,1
51,0.17984892905928912,0.10430748298082854,0.5221758854012388,0.5743617671108467,0.4251987024609489,0.16295415559725293,0.28226234205840733,0.5999382382459661,0.504344310405115,0.5166082067512088,0.312590669304319,0.19357316374500955,0.07189259468435358,0.4945950623888723,0.15353651977461208,0,0,1,0,1,1
52,0.44470360831700056,0.4161177955456968,0.21538040385146628,0.6208117734131844,0.43739205639325934,0.4832395142462581,0.5817576772654344,0.3483875550065622,0.38845596683150996,0.5930004885839089,0.3268326189691173,0.14692738083353346,0.07994979523370048,0.39788050918131324,0.24313805344533973,0,0,0,0,0,1
53,0.3023254558314571,0.3195937520360126,0.33222166566264066,0.5051648465299975,0.5049927019945342,0.3390120199899679,0.5541122587546027,0.7584337219177026,0.5520864553674009,0.7421370806017604,0.2953978459171337,0.1682608292883424,0.0727642521342375,0.3719651314650764,0.11292007155338209,1,0,0,0,0,1
54,0.16002289280874243,0.3204846732758477,0.3475778563987526,0.7435367103090084,0.3029868383243643,0.23744589146710762,0.7711159188398652,0.39767219949046556,0.12726191368200213,0.11155938482181271,0.16986069897790967,0.0446266601551082,0.0419296513876978,0.13946364976214082,0.34930683026288534,1,0,0,0,0,1
55,0.1979796016435309,0.06434936233978947,0.6485487107972189,0.41683564472914486,0.5747794406192607,0.05451415336788848,0.043861599036889166,0.09136416274222192,0.08811472850791746,0.1742640249104871,0.29529756017144737,0.4413694419036775,0.3590682499900052,0.2928657970512801,0.33323974794465155,0,0,1,1,1,0
56,0.1613511076555928,0.07292220651493733,0.46348329378247144,0.6825355758882256,0.5076095167033989,0.18869712226206178,0.23868025644806662,0.42170122751486155,0.35805203806383923,0.43121723023969794,0.2171241345202769,0.17498194481544135,0.10020963699521433,0.7831652321684264,0.18259434473526676,0,0,1,1,1,0
57,0.42327939485235755,0.23711383943114378,0.42258251596734314,0.22212783080000903,0.6633623281750335,0.18218242393842002,0.1393649542984543,0.24929143827684713,0.3043577351516059,0.5285019433971896,0.35852016705132417,0.4730224513859097,0.1971916638465432,0.39766808805249165,0.2447989262902586,0,0,1,0,1,0
58,0.5068273482676515,0.44726518997986336,0.3551799425541759,0.29279254966726886,0.15968525233412853,0.5129272174435383,0.6051729791949574,0.380275766231761,0.21921674409311154,0.24395286259124493,0.18221233102538736,0.10767365579937926,0.049840449522981514,0.113097204957542,0.5703013731927233,1,1,0,0,0,0
59,0.5865634330574319,0.6756940624947916,0.16299811620298416,0.6279647650844028,0.39586832027967234,0.6217387804137948,0.691148668129527,0.6665655832625648,0.41328550377141704,0.2927328612786315,0.17528025057698637,0.11687078243929816,0.06569864639706474,0.5320441206552012,0.5383381163160232,0,1,0,0,1,0
60,0.2952254455728871,0.2852493443092406,0.25257075055665207,0.39214809523963423,0.5116273800230561,0.25716338145044926,0.48729974623702293,0.3346523585269822,0.3584298041860231,0.37525978808584504,0.3107621716672161,0.09975365802985783,0.08670964515996435,0.42986431272586134,0.19154406834674348,0,0,0,0,1,1
61,0.3491747250433289,0.18228127353251788,0.38199010174500847,0.37460852787087634,0.2201825995256848,0.35088957834048584,0.31765490436018934,0.48707727939473483,0.7281332733902791,0.5176491821688751,0.26924387295307173,0.3119180407044355,0.10488663103832534,0.32349639933074237,0.6383992048845144,0,1,1,0,0,0
62,0.20018249456025827,0.06727667498496193,0.6950193372096506,0.34066462190821856,0.3837888629569124,0.05505291644218205,0.033706678170001385,0.15138300007720223,0.17846327239122828,0.2842993196286763,0.31481344103747644,0.12265923413639557,0.0812037882187725,0.1842032109682732,0.2469003613603556,0,0,1,1,0,0
63,0.10350357160211866,0.1059635661698417,0.9017481702872624,0.4550987527835324,0.42635290824364813,0.02425053102222552,0.13849340062197238,0.18991368794873775,0.034515647634746904,0.1694201165309085,0.09390729750522031,0.16535221325533853,0.1754250033925944,0.30570285168809236,0.029171471317149582,0,0,1,1,1,0
64,0.10546349838832465,0.01789418340553129,0.6584686827066769,0.28160897065049817,0.6285057546863543,0.04713867266117995,0.06186050299211419,0.15349154635991663,0.22866401918177715,0.3333327256419044,0.18005275304978563,0.21003733353479592,0.12519039352405814,0.19247976754310053,0.2926753024263935,0,0,1,1,1,0
65,0.39812970071971965,0.21088317871001272,0.18339063493278573,0.3768432721737247,0.6096103472663511,0.434366891460915,0.3412044607701805,0.5778022079827068,0.5752207278085818,0.4362926690536788,0.2927327178810858,0.16961170785407273,0.05257198071767588,0.6755831091110308,0.06444946228328675,1,0,0,0,0,1
66,0.31294037611157005,0.16075976793622943,0.3771643696102937,0.3579349663390528,0.5447871346560713,0.25783838346307,0.20138612248850585,0.4387641473017833,0.5311594610120386,0.4022248798594047,0.2365891856247938,0.2770218434006164,0.14548176811321634,0.47016925505745866,0.3341693692977794,0,0,1,0,0,0
67,0.09845527533461836,0.08857696544346816,0.4702741157636534,0.835865149365403,0.46335747553779555,0.07482614053665758,0.30192292032106627,0.37475611827375893,0.12383704230980563,0.2862463629667983,0.20579459281239687,0.06266115882356645,0.10945382327088893,0.26446692786598064,0.35050698253147405,0,0,1,1,1,0
68,0.2785039765456695,0.3601882449912196,0.3373367070828771,0.5000736888713644,0.5705329819917028,0.3652008595438473,0.6502120560523461,0.6693603026325947,0.564151556021779,0.5606062815847621,0.20286844708209684,0.15549223874395277,0.07810118321304874,0.5719163532799396,0.2127845431606366,0,1,1,0,0,0
69,0.4671266825404538,0.5656152886933306,0.20086975840136861,0.5765816443607005,0.44913443589796553,0.5156148401359912,0.6688228082956065,0.5614186674901567,0.3710912133473201,0.3607444706156887,0.15003846576546864,0.06021033053354308,0.020223804244205983,0.10944408603842465,0.6878493931605928,1,0,0,0,0,1
70,0.40597480711188855,0.2834144708033898,0.2887884123185681,0.39396591566502587,0.5163627117740018,0.25493401700509666,0.2584706874049489,0.2694764147301783,0.18035054198511402,0.332776687984482,0.21419798878997687,0.20668531994326667,0.0945956675020989,0.2231077473394909,0.17539518402383475,0,0,0,0,1,0
71,0.4546652196683782,0.2999480295943429,0.25201459776274143,0.7118388605373469,0.645935946391593,0.32447780234207124,0.3601937666304987,0.26517100285648115,0.2624381837254608,0.26995719421574993,0.24724145510495654,0.1793835424856705,0.10829724419978973,0.1469324815508316,0.3130130336886948,1,0,0,0,0,1
72,0.3799990281354779,0.2543958932773326,0.36926548557697114,0.4758289190036488,0.38847346259128024,0.44405843411918433,0.45504125574157994,0.3850610669343009,0.5237134097607271,0.5529803618437845,0.2877706341356192,0.294195629161349,0.1078281933885796,0.4952244583261215,0.23696375499247857,0,0,0,0,0,1
73,0.42126007634535745,0.17933274847687317,0.4890814659002786,0.2502233289917229,0.42152333105874323,0.11205652677404773,0.08344026005753133,0.139163437041612,0.31762637993905785,0.49033952935514225,0.4123145400593471,0.5020393589532579,0.20635983348414658,0.3476101311766033,0.1881524988029153,1,1,1,0,0,0
74,0.2023367942508814,0.11996678742588915,0.6871956719264322,0.3360409684269042,0.5316356856525765,0.055721725775787864,0.08291424660127081,0.061566586891067754,0.12621759328637783,0.2531502723672985,0.21311682602483784,0.20090226456534,0.15413302461193507,0.3761689718292868,0.1992194335853906,1,0,1,0,0,0
75,0.35470355432452716,0.19526023839719026,0.4201430653970452,0.6221565953155854,0.5679701077546145,0.37774103454895624,0.35708830643475126,0.6775721454489307,0.7717621384684549,0.6483727238917532,0.4031157270029673,0.19231672076476633,0.14881523846419364,0.5393162662135016,0.1470916904062901,0,0,1,0,1,1
76,0.35732758853415836,0.15866428481600506,0.5181598365157077,0.28861684695661727,0.4892366701363692,0.10862578259981051,0.08455171108435802,0.1288918397282483,0.2889130326190119,0.5086249644500513,0.40207165622595875,0.39051453003906034,0.20510302506803488,0.21303478986043145,0.3085513186337078,0,1,1,0,0,0
77,0.3003871260346308,0.1927677801666992,0.38525288144393377,0.28067153831982905,0.42218345014085684,0.2065444231829132,0.29428362029311494,0.40890357446151476,0.5299559168789648,0.5904737076226383,0.31398367952522244,0.15816971243914527,0.1062228346097559,0.4075758290980232,0.2506390051240191,0,1,1,0,0,0
78,0.621431772410926,0.5381876419526932,0.23631867455243183,0.486782705092612,0.5138906740934742,0.722270731541172,0.6729384784345488,0.7898327800509535,0.9945957590289224,0.7242946525585026,0.4235891306737003,0.18571792180553645,0.065470033396643,0.4190491925374622,0.30491551167592146,0,0,0,0,0,1
79,0.46224576294064607,0.34146071688856366,0.32979061895712203,0.7190581075534324,0.31681885967436396,0.47632848446566467,0.5278049832622078,0.4207315679765306,0.6193038488435983,0.7650841166475852,0.3894274096054511,0.30463660737011283,0.08882684930180125,0.5162121903503113,0.3671571962830337,0,0,0,0,0,1
80,0.32732937028578213,0.4074343438016579,0.23760612999530717,0.4755763407011431,0.41295842633385865,0.35378155944042955,0.6410013183349804,0.3847880799814715,0.539407875018732,0.7468223815184023,0.3148972414551049,0.10155692801939797,0.08115085811522657,0.49089736125753314,0.30910728011548105,0,0,0,0,0,1
81,0.02998202050634141,0.37703544442272696,0.5782283321739884,0.6241575067305734,0.37710024445661394,0.044098067264879456,0.9085000693281334,0.3192570060989733,0.06154309655826962,3.099226287273105e-05,0.034175458841630924,0.007163613699095857,0.0037968903001080537,0.05637551859602746,0.41063379316772125,1,0,0,0,0,0
82,0.38884299528645705,0.19194201133045755,0.44518541754726976,0.29633624102724865,0.6091020234895715,0.1307955734730402,0.10536335645004744,0.12066887979618623,0.2712064164044158,0.3294605158571001,0.4065226948016265,0.4578785810198863,0.274334474333686,0.34068153090071807,0.1633457487352095,0,0,1,0,1,0
83,0.6289205284783301,0.7828091595188419,0.1778759522993307,0.7804827913861587,0.4212766887528502,0.8355843721552382,0.749151005478023,0.2771052265884351,0.38063214945801493,0.4422814680852616,0.22618282228816344,0.09823279541025068,0.1071035014389668,0.2545591868204491,0.8384693793185249,1,0,0,0,0,0
84,0.17304587740468974,0.8192960207033126,0.3287888117101616,0.34154630279015796,0.5061436994220349,0.32236609879800104,0.8627435013128327,0.7843230139735968,0.4857510365153105,0.6559512437012784,0.3501002857456863,0.19356416987972505,0.11528120243681186,0.45190890542801554,0.14717758251119883,0,0,1,0,0,0
85,0.12081895783727749,0.2895175843306954,0.44641171615239456,0.8620405353431864,0.44715508126262415,0.12480725286566222,0.5940870805372821,0.29694186674901574,0.18834919326639687,0.17016757698842722,0.09032173865259918,0.15782794555833465,0.07965023337107886,0.31726537955197504,0.07857374699048963,0,0,1,1,0,0
86,0.24257198546522613,0.13076844987280128,0.4135645866130595,0.4298069868685138,0.5102818760616398,0.26894185693672945,0.2779772031490379,0.5095387941017526,0.5213359808182226,0.5565134798112754,0.31861880426420475,0.25169152121338034,0.11484424753945402,0.3871519309342858,0.3336274310168076,0,0,1,0,1,0
87,0.20379459103400988,0.07778742437396874,0.6303310457070397,0.32564356563642294,0.449338366975277,0.1159702999114447,0.09386809167160032,0.14688921485370188,0.2657475398371546,0.30005068146516845,0.46363611385866565,0.4626426314610804,0.23229896273889636,0.4424548539539177,0.19331683464805707,0,0,1,1,0,0
88,0.2516319225100021,0.2924948976576953,0.20021991499615588,0.4956185825234559,0.43655387359762293,0.2759210061864864,0.5492350795952997,0.43912113024009874,0.4549037789100353,0.5583894232522189,0.2653986701835366,0.0755268831130286,0.05608226013794486,0.28249649898509904,0.25880576669074956,0,0,0,0,0,1
