,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_10,Mean_Acc1298_Std_Mem40_MFCC_12,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_2,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_4,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_MFCC_12,BH_LowPeakAmp,BHSUM1,BHSUM2,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.3204028539783118,0.6455731816891255,0.5210210433439233,0.34461020181940916,0.12974596503581132,0.495439914437627,0.36203887556821024,0.2249511774543717,0.25305234235273755,0.18250906693043178,0.21577254992190087,0.23867346291692088,0.29365950391760826,0.6687342277293384,0.23577497709971892,0.49707129872752986,0.5743398161959792,0.5860169698618146,0.5820149422526295,0.46452743620068093,0.550781762203725,0.396111067967867,0.22390275733150078,0.1232136918780778,0.09041191680778173,0.050364302770102336,0.16362955733518725,0.0,0.24421345765679908,0,1,1,0,0,0
11,0.2053967402585793,0.5996215282118751,0.4095249330174623,0.26089137421740016,0.11340807322896151,0.37569864850342616,0.40364466257055787,0.3754661514329936,0.2804585184330468,0.26040636333663025,0.18226929957029253,0.20548780443359843,0.3886454522757359,0.5661444890717363,0.17563410088758333,0.35564899652962667,0.5235752768554545,0.2366441492650856,0.5729184383049081,0.39249125221111936,0.2890605741139941,0.4265615697237969,0.11816774738594131,0.11160866812137558,0.0876983329723919,0.20303365648378857,0.3187522004001943,0.321139303524098,0.3921009647085701,0,0,1,0,0,0
12,0.4665427255826216,0.6043988815967041,0.6439276168437246,0.46546033279457033,0.14815222294346098,0.34739346921647996,0.397361569009441,0.17511712217062952,0.1669232821785035,0.1803618529508737,0.12885189349994491,0.20424539682331422,0.11528981899232041,0.10090951633138778,0.05000868631352854,0.31945796074254973,0.42059170237368876,0.20756100204207834,0.12647086155534787,0.099577215648517,0.09167151826034964,0.08563071108695089,0.015849848846409678,0.029182250121858433,0.04620659244319085,0.738662886534091,0.6871615840207496,0.7871607245663366,0.7868677983194946,1,0,0,0,0,0
13,0.03858234430469506,0.5707035588639771,0.512225403915206,0.08482112446665555,0.16977104947575722,0.3928827662438016,0.29335256506318985,0.31177740035526186,0.29890598857670336,0.31385866578744903,0.2632231465218321,0.3599818650036116,0.26229429155330913,0.29582750770131805,0.19568921949524623,0.38640495033142985,0.45525437688293685,0.4684678462980159,0.6292297954338636,0.283605452839291,0.4703475839063459,0.378681197311313,0.17755109117445866,0.1492139560945166,0.33571206788134333,0.011122072550269528,0.03585036833028062,0.06187126793546431,0.09524996209353533,0,0,1,0,1,0
14,0.11570612326531726,0.6045707548988566,0.3420055654489688,0.27739486379202505,0.11611455227575285,0.39425422054827475,0.4401662170937607,0.1652227658491487,0.25670866266658976,0.2593664138916363,0.12050330220168383,0.23985354969958445,0.3431374187083756,0.42001036412233683,0.10822199058719481,0.3653440076384936,0.5004893691308114,0.3659846281016322,0.5001674472102944,0.5239900095060323,0.5991403500490404,0.7311011018784569,0.23136744350260224,0.15687623282023716,0.24236739315915956,0.04613417427103475,0.1075421919773966,0.09428818560824134,0.10592191005343714,0,0,0,0,1,0
15,0.685300254094374,0.5524991733490057,0.749325649867974,0.6341055604064875,0.24577250173280668,0.2567618326314012,0.1800617538338577,0.1717436920232271,0.2437799284601626,0.13202000219804377,0.10101050936217924,0.08272998754312345,0.20254796104398903,0.024965763944912255,0.02964796740263432,0.11112539248269401,0.3654014512117341,0.07628363001196349,0.12926223285156457,0.08977602810691539,0.09516204322901095,0.05618544692086666,0.016987835209487198,0.005033778705066105,0.05600419561808394,0.7474540719522212,0.7160965680441729,0.7304631027970842,0.764931130015814,1,0,0,0,0,1
16,0.05432498321946814,0.6735421206431402,0.23408740534373593,0.06413757655699431,0.05306239204339169,0.2191635152216076,0.2489463135021729,0.26958744948944074,0.32333554491432526,0.18793273986152315,0.13000450447530965,0.3905099593055929,0.20553062312718373,0.23851979662204253,0.18742616633500742,0.3612493343860744,0.47024441233357145,0.4675222429286931,0.3852267726172086,0.2715183393144664,0.2088230820470054,0.30411672836150583,0.21096880152067765,0.12277181266143398,0.12966234145755984,0.15740244336526052,0.28752378660463207,0.09857573153332054,0.3402747203467002,0,0,1,1,1,0
17,0.32139377658180185,0.6389889970707929,0.4208057942723062,0.36573342993912594,0.27251823572772377,0.37783463740897494,0.5037136595234525,0.3478138926111752,0.40924645185484343,0.30484806022639843,0.17580367617035342,0.18013889891124418,0.2455134756844775,0.18187814548241973,0.15482564199753626,0.237362516296065,0.320589714649184,0.4225582714795399,0.29767029205949547,0.17267595828744853,0.22828977388950955,0.3166066975572295,0.11719683381301087,0.14870146731232659,0.10182723342300339,0.37437950921250923,0.8320754843108681,0.05716041863091116,0.7818498296327177,0,1,1,0,0,0
18,0.2322410457112294,0.6986583600412681,0.5638218345297001,0.48993999294034596,0.1563816795572816,0.6116215400203672,0.5160519381587491,0.45130210767968254,0.6730496019154214,0.3640949554896141,0.17042512200970894,0.25896891466274224,0.20113157845742713,0.24954997889853203,0.15443159922928712,0.8096435981711683,0.38603122283083086,0.4411005973238363,0.3986453433018485,0.3867713483706416,0.49590368144173635,0.34730743012951604,0.31111160147150146,0.13616029738015734,0.1115987444456331,0.05826654814132708,0.10368731366231265,0.1867657897444883,0.2190377221180058,0,0,0,0,1,1
19,0.00916982201272442,0.5446590867930965,0.649294622974768,0.05121964813197838,0.09516684453148205,0.18045063532108918,0.158418252659973,0.15778122305670678,0.25402772168695553,0.21253022310143965,0.192919467110849,0.28368950961890993,0.11642168387696425,0.3026503156607343,0.12814602482706342,0.38267751234828595,0.5261943199475934,0.37379701189335296,0.26475069652779354,0.273798158638785,0.2571344651970272,0.28950411155117217,0.16728714768919417,0.1423648282365375,0.10671951197238407,0.04601969430721793,0.1513167863238722,0.1021473885630213,0.16945635848443086,0,0,1,1,1,0
20,0.277947729590252,0.8658458655181962,0.3877834839969102,0.2622537636006713,0.06268909596998673,0.4727095945510279,0.42870366901443624,0.29032015124601357,0.32052118790745976,0.27305060995713815,0.03886017330887738,0.13186722675232682,0.23504121926337607,0.33202226707281013,0.14299093464733567,0.3058886175428288,0.4280804544456756,0.28064339278239014,0.2871307613675615,0.28297443141916717,0.34458378571166326,0.46730604954570165,0.06994360505253337,0.13124723825489598,0.1131642735814349,0.16411860124251423,0.31762526126270657,0.10876226870586535,0.4051165401024102,1,0,0,0,0,1
21,0.2093861885995415,0.8963158355951828,0.3333907546322182,0.18966937286739619,0.08251460508510006,0.20032444105561054,0.15108615565213046,0.09272388253503266,0.17305681359256908,0.11809814265303875,0.0684710222890512,0.13934281047252306,0.10120857964084892,0.32867187073843657,0.1505535550712278,0.37406584528378106,0.3952186151264107,0.2743259122947563,0.1827629315710756,0.24728508122874115,0.23749468947177949,0.15173047552483757,0.09618664237281192,0.028965865969378224,0.05789848587240416,0.10743725653458515,0.4450624133766506,0.17478702722547163,0.32521234193588533,0,1,0,0,0,0
22,0.24787913774581777,0.6943359860164535,0.35376976752453865,0.22479424823973101,0.06244705312840376,0.24331748655411867,0.16167141215844938,0.1343256256037894,0.26874675474528353,0.3153437190900097,0.28277483780648255,0.2031079506069174,0.3594857294799962,0.15389286196194843,0.13520641839603273,0.24944455665522117,0.3455090821725311,0.17318035099947088,0.5653859439025545,0.14845491351953216,0.23136856901588698,0.20577601753341443,0.11384592105968282,0.15561209382416852,0.28547684712868915,0.010113647950965041,0.05902810273139297,0.1727628472019424,0.15187214112949285,0,1,0,0,0,0
23,0.3703505047796107,0.6086510574706463,0.5042994870866716,0.6369975415064312,0.20163268898595055,0.6507663256794585,0.9999999999999999,0.3514509125660921,0.44605485201638495,0.2681723266292998,0.19667276445158827,0.2239351338585776,0.2765154028622672,0.32767349856596145,0.1180146245933226,0.879179596408439,0.39950259354836487,0.4250678390731812,0.5076140262900887,0.4424864686616442,0.5384324894182808,0.469622841759209,0.22010421559325027,0.12504270739851586,0.0994919857954323,0.005378681578672445,0.011029854138534969,0.045719546214327236,0.1359257167681547,0,0,0,0,0,1
24,0.39743572260833865,0.7464178963221915,0.5074050851785177,0.3129036852632817,0.11333105959754874,0.5435513502172322,0.3628552874768969,0.3725017399524239,0.41003072174464894,0.28494065281899106,0.08186106124142041,0.15346959363175894,0.05974776264540359,0.17827510572266067,0.12302820682902177,0.32970382475532944,0.3822024765318875,0.23597372710099263,0.22225767933946894,0.43405113716166555,0.455478104888833,0.2910874686132898,0.1470272076462596,0.12459399499810948,0.10662297100900962,0.018426895159499367,0.08830456658243868,0.05522746298876661,0.09876832474460974,0,0,0,0,0,1
25,0.3691717008262234,0.6716851178284375,0.7852543074054084,0.20444510499687274,0.07474723025975599,0.30109153434009006,0.3970368774664069,0.40136547311124265,0.40926267812842543,0.2357759094405978,0.1871243299998056,0.1746043720793945,0.25995513595029157,0.4368183292805117,0.11687197953188669,0.35228879381575806,0.37579833065710716,0.4126198738203864,0.5216830987026785,0.5411436143685613,0.34738197514935043,0.4948918398867922,0.18934075598861383,0.06633427023875142,0.0626655220909207,0.14146595659895667,0.39822397065835974,0.030630254788584714,0.4098093458206041,0,0,1,0,0,1
26,0.18744952582686736,0.5244338404627844,0.7010416633000333,0.24043695543128915,0.1860209257038496,0.34665042755599684,0.420914194015685,0.25650794145449635,0.37695075866843586,0.17497252445323652,0.22603367986467132,0.3374468724055766,0.22414314104678645,0.5095624101034402,0.19534887393790076,0.43170342079653334,0.4436430409765086,0.27829850892160846,0.2825351682975966,0.4770298025310066,0.3551812398050971,0.4540049873590294,0.1902706894432063,0.15231166606686497,0.08651374925963516,0.17346216812539997,0.36593825064285107,0.021411029806454124,0.42181116065650776,0,0,1,0,0,0
27,0.49385976475436794,0.4523193081135648,0.4795376023321881,0.39370576104928756,1.0,0.36842482332291104,0.3512381987112243,0.07126143953795167,0.05060253562568506,0.09713017914056488,0.49941012437536864,0.33963611925655257,0.3430438524842549,0.34267779063324494,0.06705123345652106,0.5090615302693671,0.5766658859806655,0.42136936117586316,0.6121852474624294,0.5044283454821918,0.2321422015220892,0.3497665950488813,0.06487152732901046,0.030273281795942908,0.06736732792877888,0.407967805481651,0.7034996947292895,0.9024911487318977,0.8429518370246974,1,1,0,0,0,1
28,0.6129053274968901,0.33748597614337794,0.7936953999398852,0.8752360958874419,0.5271693089676872,0.32571425647218966,0.22631000549477986,0.11144654970031259,0.27546262908902097,0.17274563138806454,0.2768034104387165,0.19522746373182948,0.10879269496026539,0.05585860006832855,0.05534445181464986,0.7014560878426763,0.42966307205414916,0.44182308079702687,0.4770334315807191,0.078482780239666,0.20531157721376908,0.1532491177206561,0.15417035750424773,0.09443459959820878,0.06307516888145552,0.6016159816531782,0.7597597497225825,0.6607482068012226,0.7544601812673993,0,1,0,0,0,0
29,0.18586162538580073,0.5650835706181945,0.42244747243939246,0.34192877180597103,0.13236442850384517,0.6922978512176776,0.8116820270742794,0.3646031350306958,0.4486474499509605,0.25248241565007135,0.2000108561095592,0.18281614335393925,0.3213517646064753,0.31696773341525103,0.17046337534350423,0.6446264299223297,0.4861010524569141,0.3455277210533809,0.42729371994059573,0.4013703342581528,0.39125611694176515,0.7295177448163392,0.20332443329224814,0.13421739546367706,0.09413004850531105,0.015508594442529494,0.030252438823303966,0.2622756589431878,0.1573628085432845,0,0,1,0,0,0
30,0.21489232428927063,0.5465468421932014,0.5200104069370961,0.2206389606207542,0.054569658829612844,0.23557900446746127,0.15388662021079969,0.35360767448866165,0.96562914671436,0.6014342235410484,0.1978968313122606,0.12165499335608955,0.30415706140951787,0.12379886712391297,0.28764253450835464,0.26631901727841945,0.5347581717082852,0.16720711263729843,0.4639269614555809,0.1362782356641093,0.20631336574722414,0.19916647252206773,0.9660085679970496,0.4423142626766948,0.5054884842285985,0.07588645339195375,0.07804457398023985,0.31301922108840696,0.36673182585872377,0,0,0,0,0,1
31,0.12780931861192046,0.6358783824046603,0.6887676182657905,0.07735275357472396,0.022311949215011062,0.13205365047361234,0.12436622708426992,0.1860463606427955,0.18749819708071302,0.16198345972084838,0.05296063931143101,0.2194316340521002,0.245807063581591,0.16049532466115635,0.24106810069806375,0.3200271754099263,0.5539889741785946,0.21879986995297485,0.22597307869668204,0.11122057862628672,0.16871220346272664,0.2179596696953224,0.14611934040923374,0.08219181202367017,0.09163302953370715,0.019906376659099313,0.1602047319188381,0.1672059473846693,0.20468468394772965,0,0,1,1,0,0
32,0.2159680965346497,0.8159256329576112,0.34127675665543017,0.27511595791455346,0.08706941128579754,0.39708310091959087,0.270724062140966,0.24182092513530068,0.2207854958749207,0.20133531157270024,0.04283002573059998,0.09551669068387449,0.11875558831434241,0.1272375451097707,0.09614959411225876,0.3071004939314371,0.36072079211685754,0.08012022974974449,0.10415917829884151,0.20476237972426398,0.17832884888728046,0.19239298318276335,0.06946445289965862,0.0687577727465299,0.06001716863618929,0.18695203664860216,0.2636402529513216,0.013906155698881668,0.14940113628827492,1,0,0,0,0,1
33,0.7516860078395008,0.7033264903378227,0.4743622519060531,0.19801710417943907,0.12187957268436511,0.3623853070164217,0.34426669663819354,0.18522702483717163,0.31413164195465304,0.2382555775359929,0.1033469223739557,0.1406176540691127,0.14583919116773034,0.09093727839870003,0.060583878202091025,0.37773819797653363,0.3175098219517381,0.1845010295389493,0.21805834877763536,0.10480248011773637,0.2514489218972092,0.2036576842432243,0.14975080935733714,0.13944478104201496,0.14820081564067977,0.23011536202255442,0.3253205342460259,0.36628146615380763,0.3902688919538671,0,0,0,0,0,1
34,0.3914810959543387,0.6610815749716952,0.40977444095032783,0.30791857865631256,0.061302850604557035,0.24345667893128908,0.2759456641190867,0.27564352270248366,0.3969343160445392,0.26126222661830967,0.09785559429908418,0.1687750057765211,0.1006404989944018,0.10506018942515008,0.06538188192930919,0.2682470024421145,0.4671280060011997,0.11570572823146673,0.06327225163019938,0.08091323048362704,0.13912272696279745,0.1855849792480995,0.10897559161105454,0.06763257515363273,0.07564114941149151,0.33108543896184817,0.4305202748773347,0.49734420238462757,0.49283516691552975,1,1,0,0,0,0
35,0.03601564263755112,0.4812766996587068,0.472212185165913,0.05721416141837121,0.08033621951085346,0.21389979172317097,0.22905895649133323,0.19284256287201224,0.30999935094905673,0.484112265084075,0.21552909761424838,0.2868624050882951,0.26254587012530717,0.3053095312603174,0.11718863514324523,0.3463028589265713,0.5280787692009867,0.3980852063009059,0.413889176247394,0.22123610989543357,0.2339359799432495,0.32640021399049124,0.35690215523899294,0.25594828646528517,0.5429307227265254,0.03090646236267878,0.09350085342103738,0.10925009664778211,0.19655239608296943,0,1,1,0,0,0
36,0.07406464633608639,0.6596484250399888,0.15897517525346708,0.08770072020856945,0.05222624404519599,0.19451213583538463,0.2920100904141065,0.1892367062440919,0.3385810304044309,0.24960572590394536,0.15639449157760338,0.2597007288256788,0.2006704306385465,0.35733469799062345,0.12051549322467547,0.35166449385799015,0.4987933215913551,0.5050223226143703,0.32595922704263675,0.32024744181880727,0.2763153063846973,0.2571294211039493,0.2747685411393104,0.18733173284984767,0.20054689151144012,0.11559348477635432,0.21145177391250095,0.23563313336281438,0.2610483102189109,0,0,1,1,1,0
37,0.17681604749155672,0.6179340618767255,0.37653429602888083,0.2147249521615546,0.09879748715522652,0.4221530809106866,0.3414428168240171,0.20235776538169875,0.3802555097213407,0.26160979228486647,0.11839154584518864,0.21769576211083191,0.25190987281199445,0.357384221843895,0.2414597744717142,0.3225610987679256,0.4619404771575886,0.343160525202986,0.4786482889700505,0.5621016677285466,0.3089757105617883,0.28443909468216366,0.1862168100445422,0.14711389095149807,0.11856795831517754,0.03838581999871132,0.24195154885891146,0.3157470525902996,0.29272642867931536,0,1,1,0,0,0
38,0.22391820494521897,0.904198008326099,0.38293747111428555,0.20973365287557053,0.058618375452455074,0.19593271686121194,0.12395255757030821,0.14598590378842174,0.21013745456643396,0.16822727772282664,0.047014650886960344,0.09258433174214774,0.08443826610329616,0.1941026421334589,0.0880563188982596,0.3663355428655368,0.42238756825241003,0.2029636697060555,0.2935375897069937,0.21278245841874172,0.22398627916856795,0.15143710146428166,0.08298158731759907,0.09383555715502671,0.11146828368431626,0.2040595971431306,0.4392767535239827,0.1420964364085406,0.3117757783679857,1,1,0,0,0,0
39,0.18820862708733907,0.6602535452519853,0.5079609836817933,0.1747016676884587,0.17016711958016573,0.34312558529882864,0.4437768494929816,0.3196980793002793,0.5045577799573068,0.2842510165952301,0.13727064443162595,0.0709313064121936,0.15992043051920185,0.2363263923380139,0.09199121892668752,0.2658416114283615,0.3377655988841088,0.07051119955631018,0.33980737434007385,0.23031671168631312,0.24465144577491754,0.32671084534872685,0.2687570730108093,0.08020107782085213,0.11622488304192748,0.03097214758781958,0.13489678730430366,0.06018584186475986,0.10235651124967461,1,0,0,0,0,1
40,0.5095008871333093,0.6976621024626606,0.5245999631555642,0.45084561031948034,0.1875832022267942,0.28382553873079075,0.3255173210450071,0.2826513758608869,0.4423318236889172,0.271595779756017,0.06479209740036683,0.056285547472070416,0.04999968970384859,0.0803743429117729,0.09145582614738307,0.15864563632691284,0.3821571045594944,0.14109464745993938,0.2356744966501791,0.0846891812395296,0.0761962456532343,0.08850405115063029,0.03539736529362257,0.07243174788285188,0.07613950951972175,0.43511331952483934,0.401453266842253,0.47653892472041676,0.4767908722985983,0,1,0,0,0,0
41,0.24193360212487747,0.9301572564767959,0.47889702626620423,0.15293440095119554,0.040267127281528814,0.11439464109347897,0.13390716319496476,0.13115735402578238,0.13903933248716316,0.17041707879986812,0.013322228775495645,0.14659863127426775,0.12087944612614351,0.18747003448008567,0.10488881518683471,0.28594774242118215,0.41721883636879037,0.18610218041262305,0.23064932696741702,0.1898112431732642,0.1502971273320431,0.22283054196543364,0.09173872337474427,0.06680803764628708,0.11343302274974755,0.15675872815888064,0.2247739436964941,0.06007014264934516,0.31898019777971826,1,0,0,0,1,0
42,0.05047947623528199,0.6042275457637494,0.5733789256291832,0.14905159120887287,0.05277634141242998,0.2947112014042055,0.4404222238873069,0.4023289393042268,0.38867874862978125,0.2753461918892185,0.18440795315345676,0.31569289462386285,0.18125878078436186,0.33153133496211784,0.18533671309896083,0.5081801656231064,0.44330966500792507,0.37393194630672827,0.46547694400951023,0.27459609540229646,0.39994964832502006,0.677625050693312,0.24627159731044335,0.17215978716910307,0.17306663674766543,0.11576238964100209,0.2669553368896257,0.04373152219561511,0.266215275414203,0,0,1,1,1,0
43,0.2802250333716672,0.7819423669442422,0.314601546819905,0.356537301602046,0.1226937167878715,0.6911587253662757,0.7782309930565962,0.47383189462640357,0.4558753533721802,0.4236880426420485,0.07556014284695801,0.10248933439169404,0.21928438069423273,0.3649656778164717,0.15970656053570864,0.4793154734580709,0.36178660135407265,0.21052530923355128,0.3886651388935158,0.306037246548211,0.6170492869468528,0.5873046689618873,0.18038817629016446,0.12323646915728624,0.2778892492505029,0.0743268984750393,0.2197614877602043,0.2160460349378256,0.27860039107201234,0,1,1,0,0,0
44,0.7231462247212461,0.6117137439052744,0.7415600386543377,0.9473684210526315,0.1441695180046868,0.2769109527001786,0.39899595384384834,0.10549175730000931,0.3173264149310564,0.23189636223760846,0.13802530607747698,0.0567965053687024,0.22646129198724635,0.09384052457962144,0.09567737452225275,0.22573952002350303,0.40867680636624953,0.21202977481890106,0.2993219703013523,0.11594102595940699,0.19966274867695732,0.33750959937183433,0.15416405287065726,0.093860612162156,0.053290611782694106,1.0,0.9308806948585282,0.9158833329161488,0.9732326311702447,1,1,0,0,0,0
45,0.33250301898056184,0.6089808065075832,0.49537634651868556,0.3580916640347781,0.158604072920907,0.5638304514029262,0.49654390828712713,0.262882140297298,0.22516298390353662,0.19961534234531264,0.2355775774348472,0.17219536230996701,0.2055559241979919,0.31729717470005764,0.17773697842635586,0.48550338774535895,0.4477664890389958,0.29846323515349593,0.3604901732158105,0.5237884897621863,0.4719184512663971,0.41090488640383804,0.08600150680742812,0.13184628069807808,0.12398990755550453,0.01047522947602583,0.013062578267399318,0.03788370560112139,0.07865788619529818,0,1,1,0,0,0
