,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Mean_Mem40_Centroid,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_10,BHSUM1,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.5210210433439233,0.12974596503581132,0.4996418374244578,0.3810150189981716,0.1770210456378728,0.6687342277293384,0.5656239733420942,0.5860169698618146,0.46452743620068093,0.6997863936433695,0.22390275733150078,0.16362955733518725,0,1,1,0,0,0
11,0.4095249330174623,0.11340807322896151,0.43263214181220144,0.41538943503797787,0.1092801063043336,0.5661444890717363,0.29252123715210965,0.2366441492650856,0.39249125221111936,0.4119978639364338,0.11816774738594131,0.3187522004001943,0,0,1,0,0,0
12,0.6439276168437246,0.14815222294346098,0.32757448268208267,0.2782801616585019,0.3260904148302032,0.10090951633138778,0.11892218519735298,0.20756100204207834,0.099577215648517,0.1329745605877858,0.015849848846409678,0.6871615840207496,1,0,0,0,0,0
13,0.512225403915206,0.16977104947575722,0.5140046611580251,0.43750206103597733,0.13809269812750904,0.29582750770131805,0.2986342516543859,0.4684678462980159,0.283605452839291,0.43746950124757167,0.17755109117445866,0.03585036833028062,0,0,1,0,1,0
14,0.3420055654489688,0.11611455227575285,0.5567400143265029,0.2655054026623088,0.0816091631341063,0.42001036412233683,0.2443093818932745,0.3659846281016322,0.5239900095060323,0.6701485116608815,0.23136744350260224,0.1075421919773966,0,0,0,0,1,0
15,0.749325649867974,0.24577250173280668,0.463228305941463,0.25568021515383577,0.0035185237172828676,0.024965763944912255,0.06479678040080725,0.07628363001196349,0.08977602810691539,0.12717404314480119,0.016987835209487198,0.7160965680441729,1,0,0,0,0,1
16,0.23408740534373593,0.05306239204339169,0.46884994501447763,0.32691511463024103,0.058822978954362115,0.23851979662204253,0.2674414511662834,0.4675222429286931,0.2715183393144664,0.39122648718822217,0.21096880152067765,0.28752378660463207,0,0,1,1,1,0
17,0.4208057942723062,0.27251823572772377,0.7930405480391858,0.3678995020537078,0.061901687206984635,0.18187814548241973,0.31623410146900083,0.4225582714795399,0.17267595828744853,0.731868779405401,0.11719683381301087,0.8320754843108681,0,1,1,0,0,0
18,0.5638218345297001,0.1563816795572816,0.7871908956082205,0.7396389431373913,0.21083068976165747,0.24954997889853203,0.3201002018116112,0.4411005973238363,0.3867713483706416,0.3687149552071154,0.31111160147150146,0.10368731366231265,0,0,0,0,1,1
19,0.649294622974768,0.09516684453148205,0.46288931263052757,0.3119840539936465,0.03972375845708992,0.3026503156607343,0.3114938752522645,0.37379701189335296,0.273798158638785,0.4881457679240593,0.16728714768919417,0.1513167863238722,0,0,1,1,1,0
20,0.3877834839969102,0.06268909596998673,0.5060443718030205,0.5159496704174469,0.09352161178331134,0.33202226707281013,0.27485685455484116,0.28064339278239014,0.28297443141916717,0.4080664021139664,0.06994360505253337,0.31762526126270657,1,0,0,0,0,1
21,0.3333907546322182,0.08251460508510006,0.225390195425608,0.2213259514658087,0.11019716833702964,0.32867187073843657,0.38628150373116815,0.2743259122947563,0.24728508122874115,0.3140473800996216,0.09618664237281192,0.4450624133766506,0,1,0,0,0,0
22,0.35376976752453865,0.06244705312840376,0.3093737703925663,0.2753415823626617,0.09972581716777557,0.15389286196194843,0.23485239592622142,0.17318035099947088,0.14845491351953216,0.4477769286720499,0.11384592105968282,0.05902810273139297,0,1,0,0,0,0
23,0.5042994870866716,0.20163268898595055,0.8819092587548047,0.5419920050124396,0.43206722626166216,0.32767349856596145,0.31533650912845546,0.4250678390731812,0.4424864686616442,0.591786283157323,0.22010421559325027,0.011029854138534969,0,0,0,0,0,1
24,0.5074050851785177,0.11333105959754874,0.5623999919287306,0.5911197745867851,0.11855366216557647,0.17827510572266067,0.2851644999296006,0.23597372710099263,0.43405113716166555,0.44358306248906654,0.1470272076462596,0.08830456658243868,0,0,0,0,0,1
25,0.7852543074054084,0.07474723025975599,0.49686330296518255,0.44262442245191824,0.11013166390612278,0.4368183292805117,0.4606056694982869,0.4126198738203864,0.5411436143685613,0.43401220870814194,0.18934075598861383,0.39822397065835974,0,0,1,0,0,1
26,0.7010416633000333,0.1860209257038496,0.6832006618440831,0.4082683267319114,0.1168879780653734,0.5095624101034402,0.5614821420190548,0.27829850892160846,0.4770298025310066,0.5584379114454338,0.1902706894432063,0.36593825064285107,0,0,1,0,0,0
27,0.4795376023321881,1.0,0.5350424246093,0.11187669691962143,0.14308039265227443,0.34267779063324494,0.2130227155394941,0.42136936117586316,0.5044283454821918,0.3515297713859554,0.06487152732901046,0.7034996947292895,1,1,0,0,0,1
28,0.7936953999398852,0.5271693089676872,0.2390124802001674,0.18624070701778173,0.21247765831017285,0.05585860006832855,0.09797249730135635,0.44182308079702687,0.078482780239666,0.23358131312666308,0.15417035750424773,0.7597597497225825,0,1,0,0,0,0
29,0.42244747243939246,0.13236442850384517,0.8350858076818304,0.4673421979254071,0.12999822202258968,0.31696773341525103,0.4457455296381471,0.3455277210533809,0.4013703342581528,0.3911574334091391,0.20332443329224814,0.030252438823303966,0,0,1,0,0,0
30,0.5200104069370961,0.054569658829612844,0.505592380721773,0.96317249313904,0.1503513844829361,0.12379886712391297,0.2851586333129957,0.16720711263729843,0.1362782356641093,0.49000101278875985,0.9660085679970496,0.07804457398023985,0,0,0,0,0,1
31,0.6887676182657905,0.022311949215011062,0.1837949090468839,0.24911604456967407,0.04955878086896304,0.16049532466115635,0.2542826301215563,0.21879986995297485,0.11122057862628672,0.29236909705278474,0.14611934040923374,0.1602047319188381,0,0,1,1,0,0
32,0.34127675665543017,0.08706941128579754,0.44799176730530577,0.36440948113190264,0.11418358084650443,0.1272375451097707,0.2950086825925752,0.08012022974974449,0.20476237972426398,0.30981208164918844,0.06946445289965862,0.2636402529513216,1,0,0,0,0,1
33,0.4743622519060531,0.12187957268436511,0.4688176599372458,0.2424108075230561,0.07344918259828004,0.09093727839870003,0.05665391655324539,0.1845010295389493,0.10480248011773637,0.28157829317472455,0.14975080935733714,0.3253205342460259,0,0,0,0,0,1
34,0.40977444095032783,0.061302850604557035,0.4963649020854142,0.36607479820167743,0.1241496121201913,0.10506018942515008,0.25192425024639786,0.11570572823146673,0.08091323048362704,0.24747032989292062,0.10897559161105454,0.4305202748773347,1,1,0,0,0,0
35,0.472212185165913,0.08033621951085346,0.32895063409909486,0.3235221914033731,0.06663672178396637,0.3053095312603174,0.2809346693574881,0.3980852063009059,0.22123610989543357,0.3537947353398827,0.35690215523899294,0.09350085342103738,0,1,1,0,0,0
36,0.15897517525346708,0.05222624404519599,0.35431661571677897,0.2635945933072208,0.0351010171902342,0.35733469799062345,0.24216220021589147,0.5050223226143703,0.32024744181880727,0.43648433399931874,0.2747685411393104,0.21145177391250095,0,0,1,1,1,0
37,0.37653429602888083,0.09879748715522652,0.42109628015375744,0.4036699264622362,0.10715589118778249,0.357384221843895,0.29021565682639505,0.343160525202986,0.5621016677285466,0.4102208800213607,0.1862168100445422,0.24195154885891146,0,1,1,0,0,0
38,0.38293747111428555,0.058618375452455074,0.34905616594529687,0.21664327772505587,0.06848020362520238,0.1941026421334589,0.2868482188951988,0.2029636697060555,0.21278245841874172,0.3292438150831868,0.08298158731759907,0.4392767535239827,1,1,0,0,0,0
39,0.5079609836817933,0.17016711958016573,0.532734041587215,0.44040216766023854,0.04103384707522717,0.2363263923380139,0.2318662880743418,0.07051119955631018,0.23031671168631312,0.3453977958033717,0.2687570730108093,0.13489678730430366,1,0,0,0,0,1
40,0.5245999631555642,0.1875832022267942,0.5740649938961024,0.3439072112442795,0.07215780953183046,0.0803743429117729,0.13484418266297463,0.14109464745993938,0.0846891812395296,0.26196701991510996,0.03539736529362257,0.401453266842253,0,1,0,0,0,0
41,0.47889702626620423,0.040267127281528814,0.2811122209106408,0.2704482249442146,0.11024395721624886,0.18747003448008567,0.24091261087905386,0.18610218041262305,0.1898112431732642,0.28203404811667326,0.09173872337474427,0.2247739436964941,1,0,0,0,1,0
42,0.5733789256291832,0.05277634141242998,0.5869144546344218,0.4220781837967763,0.07225138729026884,0.33153133496211784,0.3057093912798611,0.37393194630672827,0.27459609540229646,0.5286481111489628,0.24627159731044335,0.2669553368896257,0,0,1,1,1,0
43,0.314601546819905,0.1226937167878715,0.9295680862011559,0.7672128564676226,0.21259930939614274,0.3649656778164717,0.4031832261698034,0.21052530923355128,0.306037246548211,0.7013792341475542,0.18038817629016446,0.2197614877602043,0,1,1,0,0,0
44,0.7415600386543377,0.1441695180046868,0.44589121946790145,0.25649913344887343,0.042100633521424624,0.09384052457962144,0.056601117003801577,0.21202977481890106,0.11594102595940699,0.2680253381333383,0.15416405287065726,0.9308806948585282,1,1,0,0,0,0
45,0.49537634651868556,0.158604072920907,0.45396047095856407,0.36402292238413314,0.13798040481738302,0.31729717470005764,0.4554723799690243,0.29846323515349593,0.5237884897621863,0.40106434891493503,0.08600150680742812,0.013062578267399318,0,1,1,0,0,0
46,0.7871461398989685,0.05688006777199567,0.25041516591502966,0.39104905815235913,0.07085707868953706,0.5097009333451998,0.28297038531937857,0.46528785654028176,0.8080656750809639,0.48561379602434385,0.24618018012338172,0.18314125789358754,0,0,1,1,1,0
47,0.42937325675723714,0.20796981065648623,0.7010240422934513,0.47255432890836535,0.14641176085268054,0.7223197547062015,0.4427594217862674,0.5091808524879995,0.48865688108503114,0.608930034711033,0.23717716335620864,0.1402535083849174,0,1,1,0,0,0
48,0.3885045360671473,0.1489003553628992,0.9079935833409001,0.7900784476093814,0.2591074553400148,0.30365155878122513,0.25749753602102593,0.4597799825328996,0.5406428683383984,0.6558359650495806,0.1917585829705542,0.06657631099286514,0,0,0,0,0,1
49,0.637920842638708,0.18124608055625852,0.5404098186991131,0.5847662876803177,0.11013166390612278,0.26814223824849204,0.3336110198526306,0.29433126717226343,0.28962865407202193,0.3171501965730912,0.12567341367538076,0.19150779220200453,1,0,0,0,0,1
50,0.45515595861788116,0.1284477352491391,0.6298253579103483,0.43929012424840874,0.24105630573725234,0.2810923670105105,0.29792439104519647,0.2233026419520654,0.31141110638410474,0.4696531658855918,0.10812761839313807,0.05743545864138936,0,0,0,0,0,1
51,0.5743617671108467,0.09451772963814598,0.6714892500781904,0.830821006811495,0.09192143211401513,0.21851287763732463,0.3628971699441498,0.4408020416532972,0.260296335801102,0.3458351364042317,0.2546504553521611,0.07709255273161579,0,0,1,0,1,1
52,0.6208117734131844,0.08102934219356822,0.5277379258855697,0.5286291637506824,0.1486763426068892,0.23849036940488116,0.3636480968695734,0.3204192954086176,0.3938347171700928,0.3591118763292853,0.21123990076506727,0.2682939600964388,0,0,0,0,0,1
53,0.5051648465299975,0.1826213239743435,0.9077514452616604,0.4729830243916737,0.11274248336655343,0.30029757376183186,0.37873116816069835,0.26606728871077073,0.450406805260683,0.5033606172487134,0.21472321082379497,0.1178606762303301,1,0,0,0,0,1
54,0.7435367103090084,0.1564146853993157,0.05596618138159948,0.13756728137446372,0.04289604446815079,0.17240832345248722,0.18945065002111983,0.3204426698739266,0.1931129100875898,0.23373783502591816,0.016023226270147226,0.20560038058567412,1,0,0,0,0,1
55,0.41683564472914486,0.02633866194316392,0.18617391567541386,0.2443582575177432,0.08097283437672534,0.2424529954036122,0.2815330642511851,0.35105790705037626,0.1945866504365243,0.4168776643249763,0.4702090301266917,0.1461745346292855,0,0,1,1,1,0
56,0.6825355758882256,0.10059080457240932,0.6505907160224784,0.40239849626815083,0.08888951274061183,0.5432400658021285,0.3694443140751866,0.5221090567553268,0.6721192345506618,0.7175930614762778,0.2569169711279305,0.27819186152742315,0,0,1,1,1,0
57,0.22212783080000903,0.06117082723642081,0.6223836476083819,0.6941898937787856,0.1623199797872042,0.4398112925869251,0.186012812690665,0.22504191466620205,0.4122666492966146,0.5554639953595861,0.20193110926875707,0.08780655195618361,0,0,1,0,1,0
58,0.29279254966726886,0.19247906879517673,0.21450205312913007,0.22643732068986988,0.026276634569495527,0.11071882796418203,0.10558149903787487,0.12911523398902253,0.17723152583014934,0.25274143502960106,0.09486266931881589,0.9125973189655556,1,1,0,0,0,0
59,0.6279647650844028,0.5023269118634,0.5676523704309047,0.2813433191289787,0.6452747910876544,0.32584685789094414,0.2501290655653072,0.5306067373708827,0.3781222838090081,0.5474583605712129,0.27286769411178746,0.5534886648751509,0,1,0,0,1,0
60,0.39214809523963423,0.06919124685069261,0.5361320459658785,0.3743519186870925,0.0677596548852269,0.26808266607716535,0.42471370910968226,0.15223364265542427,0.382708384646231,0.3687011444512987,0.11995511100883595,0.2837363129537281,0,0,0,0,1,1
61,0.37460852787087634,0.1798818390855182,0.6019572828071875,0.6521301035830882,0.10951405070042955,0.3699338533577173,0.2744696578589196,0.267995682098772,0.41674486582652603,0.5703519901299133,0.2804364067371315,0.5304591093225665,0,1,1,0,0,0
62,0.34066462190821856,0.03671349828919718,0.2487020390044089,0.2163208400965847,0.03531624603464248,0.1717788681000353,0.21918852959121415,0.36137773348434654,0.12923318684137136,0.17489480807653002,0.1371257805924464,0.16694631246351235,0,0,1,1,0,0
63,0.4550987527835324,0.10428745888022184,0.11679530252126269,0.14627676140714707,0.035793492602678195,0.2247672378896235,0.7691662364481158,0.4492667855222812,0.18387353516519528,0.30566425131892716,0.22206810895667772,0.04036759495701699,0,0,1,1,1,0
64,0.28160897065049817,0.06426237444027594,0.5024708173169081,0.3022761165318901,0.012820152906057286,0.2666471920692932,0.2790573520439292,0.44407871669935556,0.21960359641498406,0.4311625894246439,0.16546826089834726,0.0769516157065123,0,0,1,1,1,0
65,0.3768432721737247,0.13244144213525794,0.8946194900975615,0.4938480366113269,0.13320793913702592,0.301923965812751,0.23516332660627964,0.39625031077414113,0.5699751866093183,0.6360267376232611,0.21549237612183075,0.12289040113017011,1,0,0,0,0,1
66,0.3579349663390528,0.17126731431463366,0.4856139713671721,0.3553226025113494,0.12108961941925644,0.5002088614681454,0.27182968038672733,0.24743890233510912,0.42147141981855074,0.45494931452615306,0.17914301115604914,0.3020965635876661,0,0,1,0,0,0
67,0.835865149365403,0.04873862673693247,0.26234853758689214,0.17819259052986036,0.06835855253923245,0.1707223592302414,0.7657694654338949,0.27663573445757433,0.1098628647965363,0.21489996409203488,0.2298007420553736,0.23615307654941597,0,0,1,1,1,0
68,0.5000736888713644,0.21954385926308956,0.6363812464057628,0.29037706882211334,0.25265994778361084,0.3755465567284973,0.44691298634251647,0.31268765976978274,0.49683166180508753,0.46399535958604565,0.14710916788293554,0.2168937256841852,0,1,1,0,0,0
69,0.5765816443607005,0.1800138624536543,0.45227761130784816,0.26857955232466535,0.09636637563983794,0.12577049067372537,0.21362111043319099,0.17154201347644177,0.138963130029088,0.16613878888878658,0.006345613708795286,0.6140637325026405,1,0,0,0,0,1
70,0.39396591566502587,0.056076925615833995,0.3787644904506795,0.32949644768999087,0.17871480306560739,0.29068276885710426,0.2538661003426104,0.2204913312607974,0.29369161779643244,0.35754205375146164,0.15680254202826366,0.19729345205467244,0,0,0,0,1,0
71,0.7118388605373469,0.14046186174952968,0.3385070169597546,0.31463317223665455,0.5531662034567624,0.272801069141041,0.20857582015300136,0.28294577761533707,0.10139903555500367,0.20402169209380272,0.037808887641972475,0.1328902451524348,1,0,0,0,0,1
72,0.4758289190036488,0.11846896900751436,0.725691859115994,0.5382235152296819,0.25087261259743787,0.36058676435545783,0.43305603792180974,0.38361003742039407,0.6084756354487477,0.6087274769590557,0.17432311877614454,0.3702387796301991,0,0,0,0,0,1
73,0.2502233289917229,0.04397478353668599,0.5671156310219234,0.5286383239105823,0.10490066720941768,0.27934180645791046,0.2271905946402591,0.3305956876236456,0.26744112671927883,0.7778033532515124,0.51257932017136,0.16472975743233909,1,1,1,0,0,0
74,0.3360409684269042,0.03271979140307835,0.2364619590988427,0.21213464702239837,0.14479286563169666,0.18216452254699025,0.583822218050406,0.4762770426626492,0.1679473687424557,0.31537781624329025,0.22715279594738153,0.12583169556711277,1,0,1,0,0,0
75,0.6221565953155854,0.10977743060521711,0.8116508772460826,0.6113618959332552,0.16175851323657392,0.4121073619719967,0.2991681137654292,0.4092242014963909,0.38006420134061514,0.463235768016131,0.18826266364464567,0.15530814515733696,0,0,1,0,1,1
76,0.28861684695661727,0.057914250822395597,0.4129523694219963,0.5682889920526453,0.17108821575287986,0.27085959054539394,0.22113624630403156,0.5278719249297174,0.19592400873659327,0.3455911463848045,0.44818064036163374,0.1690642672834472,0,1,1,0,0,0
77,0.28067153831982905,0.15233296293443938,0.6002159064539885,0.4838854467043576,0.08855263281023365,0.45829373817528285,0.2274369925376637,0.2825537240835616,0.48679842122511785,0.4664398633655892,0.2264687432028169,0.17932648813900734,0,1,1,0,0,0
78,0.486782705092612,0.259480928124278,0.9559792971942249,0.7348078748062625,0.5294068105892592,0.3980512004869128,0.41616604871638424,0.4001421592481073,0.4241257808890073,0.549281380339008,0.16404026139010863,0.0,0,0,0,0,0,1
79,0.7190581075534324,0.19612071336626585,0.7651361522241391,0.9178223735073519,0.13018537753946643,0.30546097376814796,0.2250258131130614,0.2547646722581221,0.2681535702581284,0.4606393459226046,0.33641524838680187,0.22142822127447181,0,0,0,0,0,1
80,0.4755763407011431,0.12154951426402477,0.7707376131238839,0.5253333382187519,0.19727127256393706,0.19398852194983307,0.3311353076453748,0.2698794515075468,0.36662751619791273,0.508065481396912,0.1865225847736794,0.26008786003003687,0,0,0,0,0,1
81,0.6241575067305734,0.2508994091954276,0.011527790389135983,0.024316560469879622,0.031357906852699236,0.0,0.05503473037030085,0.11333959485676766,0.0650827350503901,0.1628196039075232,0.018951728572914647,0.29676491035736724,1,0,0,0,0,0
82,0.29633624102724865,0.04907968710461752,0.30143567702815854,0.37925626829741943,0.15813705398500888,0.34605043681474057,0.2533909043976158,0.40719699786867375,0.3884282884867088,0.5904604505989265,0.5266607192956463,0.1237432651042154,0,0,1,0,1,0
83,0.7804827913861587,0.349564872982518,0.4377594156401019,0.4031496293799305,0.17783517213628663,0.4264176023564741,0.17223213028582157,0.14852135257405985,0.23192683408411308,0.21469280275478547,0.17448073461590596,0.7440683895521657,1,0,0,0,0,0
84,0.34154630279015796,0.3297613677620939,0.5151770130250108,0.4027081096727624,0.1844511196578797,0.3997386001831664,0.18054512601492467,0.5096483417941816,0.4570366012779201,0.6065269631989393,0.24674129251293236,0.03967683641500773,0,0,1,0,0,0
85,0.8620405353431864,0.062183006392131424,0.1926773409203264,0.16717291817045954,0.20779877038825412,0.3347087566785428,0.8428333411554889,0.5812485789387569,0.3129479488750516,0.38235077478340135,0.2306140397885426,0.045799519588575296,0,0,1,1,0,0
86,0.4298069868685138,0.20377806871816306,0.5701806955416326,0.5138648180242633,0.07579798433508322,0.2934489272702739,0.23916435913080208,0.22232622678756225,0.2473054367584226,0.6154579186270268,0.26084160553799013,0.26206042131814555,0,0,1,0,1,0
87,0.32564356563642294,0.09397863421825664,0.5717525752393635,0.5897402545058825,0.10022177928749895,0.34812397901911185,0.27879335429671004,0.3185535880866725,0.19804098382346053,0.8811722569537157,0.7091388816210474,0.19026554095306852,0,0,1,1,0,0
88,0.4956185825234559,0.13832748396466177,0.7061714942946216,0.4128264222980277,0.16115961558256836,0.2238219782554397,0.3451389214812034,0.41826586966823137,0.19667512778183754,0.39364336945613243,0.10685723472466092,0.27632012870391415,0,0,0,0,0,1
89,0.5414238112013547,0.143784449847623,0.5788613456823752,0.5506685084694838,0.09564582689986245,0.13683727753741562,0.4379663960200873,0.2949910645793978,0.17856277747131394,0.3807671414497611,0.13404281476671276,0.5053093706966857,0,1,0,0,0,1
90,0.4778783099392713,0.03485416918794626,0.23287226207411427,0.2277197430758351,0.2794044711452982,0.5064754232495111,0.5822616980335102,0.7054689873969134,0.10060516989742847,0.21175571535111548,0.10860046591242235,0.26574038174436587,0,0,0,0,1,0
91,0.7139024721323555,0.1451486913183634,0.4326543378027987,0.25345796036215607,0.08203962082292282,0.03248477679814652,0.08664406063734922,0.12419703399284741,0.038502484392397604,0.18613215972599467,0.054563451408612754,0.3705251101871287,1,0,0,0,0,1
92,0.5358514135012232,0.19780401131000191,0.46626512101859396,0.2554896838279208,0.10454507172735186,0.5579113278995858,0.4424543577228141,0.2432633728503461,0.4845023174770542,0.4348822863245897,0.18844865033556413,0.26982588428234644,0,0,1,0,1,0
93,0.5124172212185165,0.17235650710175698,0.5849450649232724,0.38605493897501475,0.0506162095393167,0.27499734437308543,0.42501290655653073,0.19719123925040216,0.39407491242033355,0.5420261299500051,0.15824945543727365,0.30328867913597246,0,1,1,0,0,0
94,0.3174051174981981,0.05260031025491513,0.32469505735645743,0.3077832046636205,0.10943918849367884,0.1889693870813081,0.19128690101844464,0.20934383625974556,0.24192547026362443,0.2569767334800343,0.07181292891210396,0.13831158558052686,1,0,0,0,0,1
95,0.48318714064555324,0.16208068828182592,0.6959129110041669,0.5316025516541416,0.09562711134817475,0.21999213360243686,0.22949030834936873,0.2373613203597968,0.3974702147711936,0.36753183379215737,0.19760928294249858,0.04101156017843853,0,0,0,0,0,1
96,0.8838794282002138,0.14485163874005696,0.5114944964032406,0.31557117261038903,0.09248289866464537,0.3737299643715351,0.3736037452480406,0.49770186506983655,0.5377157431702109,0.73013783134305,0.2178881368862045,0.17731493241707555,0,0,1,1,1,0
97,0.7464950922565277,0.14036284422342754,0.23440176760797837,0.23443047621839286,0.376641119938613,0.4313326653594283,0.14898272868071524,0.44064692020170043,0.1911139970728748,0.17110145381222897,0.06291078628237824,0.8790626629410271,1,0,0,0,0,1
98,0.45903577465426015,0.15678875160903483,0.7513685846020359,0.39173240608088056,0.07379542030450204,0.314093914451491,0.33250809593091474,0.12280731578265149,0.2740729582894841,0.4610582721823757,0.16956627273214447,0.10566878796386664,0,0,0,0,0,1
99,0.5769885491372261,0.16375298427821727,0.8578952147462089,0.5138703141202032,0.17967865397752264,0.3500704817737865,0.1344921856666823,0.20349490755398975,0.28757478112716706,0.4775897468948819,0.23300664823612116,0.6025542468280813,1,1,0,0,0,0
100,0.42284371172137847,0.13861353459562342,0.6578710009382851,0.4580592918829991,0.05382592665375294,0.3964499292311314,0.3765663866335008,0.3609028068482934,0.39550387060396885,0.6685188424745192,0.2552935279783877,0.08294728843848462,0,0,1,0,0,0
101,0.5710939242232772,0.2017867162487761,0.5327158812312722,0.3532597345019254,0.6167148592122625,0.04652658354315179,0.3061024545923875,0.4080140416787967,0.19077609528016332,0.3905083278857574,0.036828517118656354,0.803946013877562,0,0,0,0,0,1
102,0.42652298414073275,0.11072359807685955,0.8708617088894941,0.691868709260189,0.3057185368181691,0.33055951905878833,0.2667081240906744,0.14520111602447094,0.38540549232901855,0.4515196434983565,0.197959190106769,0.18376795415145883,0,0,0,0,0,1
103,0.7870976603783342,0.2316239974475482,0.6907937084455744,0.6023995954873387,0.16496823035101016,0.493027185006761,0.2688846388510818,0.28122244203663843,0.5345443516458462,0.5567345848947161,0.2317173506668726,0.12851172729744065,0,0,1,0,0,0
104,0.6838996280004783,0.15902214692000488,0.06660411432952962,0.09808699220653594,0.043644666535657795,0.07360967164967544,0.042849767681982426,0.15404303876548825,0.3858126029226469,0.1516236845255085,0.009923493271379799,0.2666862752962463,1,0,0,0,0,1
105,0.4630904401617276,0.15202490840878835,0.5956536214776476,0.49258943064110117,0.1959611839457998,0.3899012968072187,0.3407506922607593,0.2575069220291586,0.4081568678539368,0.47243833497527876,0.18057731529787818,0.4315575268170292,0,1,1,0,0,0
106,0.42762944840001416,0.3468363900410372,0.28801113835164494,0.31440416823916073,0.3718125076031929,0.45241762532405827,0.6379124231473225,0.17244724276932166,0.3124675583745702,0.4246162911675613,0.12597918840451794,0.35419814074539535,1,0,0,0,0,1
107,0.5332554967696479,0.12852474888055182,0.4559722348335804,0.24033877935373238,0.18534010836304426,0.05013751840995415,0.024962453653728817,0.07899825541490739,0.12076935759983877,0.17650606292180349,0.00015761583976144078,0.7488803026859366,1,1,0,0,0,0
108,0.3994811075308087,0.07769575214813024,0.2896859267330527,0.21289310826209784,0.15131523539485137,0.3534251845301837,0.3687344534659971,0.33820832598454315,0.211636442097678,0.2901777904632128,0.09920656186264097,0.048302405176678206,0,0,0,0,0,1
109,0.48434321561428395,0.20756273860473307,0.5596618138159952,0.43240168400379586,0.2706549507313102,0.3753857836396156,0.30089289904726146,0.1687806391428796,0.23320516134810598,0.2352109823130254,0.08613075179603248,0.6156251810455856,1,0,0,0,0,0
