,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_9,Mean_Acc1298_Std_Mem40_MFCC_12,Std_Acc1298_Mean_Mem40_Centroid,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_9,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_4,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_12,BH_LowPeakAmp,BH_HighPeakAmp,BHSUM1,BHSUM2,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.32707560566057087,0.3204028539783118,0.6455731816891255,0.31036279733872074,0.5240044122904869,0.4749835483239098,0.5136644792712113,0.5600605312986828,0.4996418374244578,0.43959425658676765,0.3810150189981716,0.18250906693043178,0.1770210456378728,0.23867346291692088,0.29365950391760826,0.44007110462681104,0.1547824944459043,0.20219558239324953,0.23626662454311298,0.5656239733420942,0.5743398161959792,0.5860169698618146,0.46452743620068093,0.550781762203725,0.6997863936433695,0.3584155906122327,0.19087826238531147,0.29552036147027577,0.09041191680778173,0.050364302770102336,0.2303238666143301,0.16362955733518725,0.0,0,1,1,0,0,0
11,0.3585586169288001,0.2053967402585793,0.5996215282118751,0.3424227926125869,0.5362368680517804,0.25563813795638274,0.46466702694356526,0.5217648135277592,0.43263214181220144,0.508296811078458,0.41538943503797787,0.26040636333663025,0.1092801063043336,0.20548780443359843,0.3886454522757359,0.31698274289905676,0.13535032607916675,0.18016061244625042,0.2555214764305554,0.29252123715210965,0.5235752768554545,0.2366441492650856,0.39249125221111936,0.2890605741139941,0.4119978639364338,0.3832679748307638,0.2366718255624165,0.25750921511393754,0.0876983329723919,0.20303365648378857,0.3028421711814529,0.3187522004001943,0.321139303524098,0,0,1,0,0,0
12,0.553228479949895,0.4665427255826216,0.6043988815967041,0.2238388521485604,0.37340582344541656,0.589480611232038,0.4171580328881341,0.30475005712736136,0.32757448268208267,0.1903945861985985,0.2782801616585019,0.1803618529508737,0.3260904148302032,0.20424539682331422,0.11528981899232041,0.17524244312932508,0.024596282936384703,0.04126295453870915,0.047025682204114946,0.11892218519735298,0.42059170237368876,0.20756100204207834,0.099577215648517,0.09167151826034964,0.1329745605877858,0.06276652849431907,0.06335669802500571,0.06287373471978763,0.04620659244319085,0.738662886534091,0.7760784776408607,0.6871615840207496,0.7871607245663366,1,0,0,0,0,0
13,0.11762800265642971,0.03858234430469506,0.5707035588639771,0.6204661565548482,0.603206470289929,0.09748195817862887,0.47694155794024556,0.24490144226438648,0.5140046611580251,0.44677899235038043,0.43750206103597733,0.31385866578744903,0.13809269812750904,0.3599818650036116,0.26229429155330913,0.2749763017978569,0.14907192852535772,0.16401302671447804,0.16768684648158633,0.2986342516543859,0.45525437688293685,0.4684678462980159,0.283605452839291,0.4703475839063459,0.43746950124757167,0.46871365520532027,0.30115097957394216,0.49077337915639035,0.33571206788134333,0.011122072550269528,0.008084753492445609,0.03585036833028062,0.06187126793546431,0,0,1,0,1,0
14,0.2493534401304458,0.11570612326531726,0.6045707548988566,0.39524782248374984,0.5354939333011027,0.22137023204016187,0.4315009650274068,0.38244516484443825,0.5567400143265029,0.2465817357125668,0.2655054026623088,0.2593664138916363,0.0816091631341063,0.23985354969958445,0.3431374187083756,0.33380896743977256,0.1084696973316452,0.23177100899476466,0.18817820018341297,0.2443093818932745,0.5004893691308114,0.3659846281016322,0.5239900095060323,0.5991403500490404,0.6701485116608815,0.18688679807950379,0.233151275374108,0.22195671101939685,0.24236739315915956,0.04613417427103475,0.03173547943558176,0.1075421919773966,0.09428818560824134,0,0,0,0,1,0
15,0.384383216979553,0.685300254094374,0.5524991733490057,0.16335798467001938,0.46154214806198307,0.8487150085504699,0.6153620010808307,0.251696990786613,0.463228305941463,0.045219534605596134,0.25568021515383577,0.13202000219804377,0.0035185237172828676,0.08272998754312345,0.20254796104398903,0.014406302419120498,0.04206242086906668,0.007940683659675735,8.687982939960259e-05,0.06479678040080725,0.3654014512117341,0.07628363001196349,0.08977602810691539,0.09516204322901095,0.12717404314480119,0.0494177377508723,0.06419127706439465,0.045605704356898175,0.05600419561808394,0.7474540719522212,0.7448892423372669,0.7160965680441729,0.7304631027970842,1,0,0,0,0,1
16,0.14232955925943924,0.05432498321946814,0.6735421206431402,0.6837245429462453,0.5355581004050749,0.07576574573962114,0.2120052497490929,0.19124059768968416,0.46884994501447763,0.36648168539571657,0.32691511463024103,0.18793273986152315,0.058822978954362115,0.3905099593055929,0.20553062312718373,0.18926997512941326,0.1317879410429756,0.21334797534601646,0.19564898793774488,0.2674414511662834,0.47024441233357145,0.4675222429286931,0.2715183393144664,0.2088230820470054,0.39122648718822217,0.27809173053410075,0.16732253310584894,0.21840107704640738,0.12966234145755984,0.15740244336526052,0.12513925538359613,0.28752378660463207,0.09857573153332054,0,0,1,1,1,0
17,0.3433219409214356,0.32139377658180185,0.6389889970707929,0.26900762837943537,0.5893578055973366,0.5212089065742879,0.3489594688489153,0.47752500566532763,0.7930405480391858,0.5772837651588629,0.3678995020537078,0.30484806022639843,0.061901687206984635,0.18013889891124418,0.2455134756844775,0.17155093460097842,0.13416903561787824,0.17975948605456218,0.12375022487834632,0.31623410146900083,0.320589714649184,0.4225582714795399,0.17267595828744853,0.22828977388950955,0.731868779405401,0.40778486863686525,0.2652059772762087,0.1925297165849037,0.10182723342300339,0.37437950921250923,0.5749409511795016,0.8320754843108681,0.05716041863091116,0,1,1,0,0,0
18,0.3338084670996863,0.2322410457112294,0.6986583600412681,0.4227003364874176,0.49793732839059485,0.5463254988874485,0.4364437582027329,0.5959573739808337,0.7871908956082205,0.7643074870014805,0.7396389431373913,0.3640949554896141,0.21083068976165747,0.25896891466274224,0.20113157845742713,0.23712130473382864,0.1445934163063472,0.32008716854233726,0.15372288844717663,0.3201002018116112,0.38603122283083086,0.4411005973238363,0.3867713483706416,0.49590368144173635,0.3687149552071154,0.24926192109265502,0.1611688332268101,0.3795476251663707,0.1115987444456331,0.05826654814132708,0.03898413339474562,0.10368731366231265,0.1867657897444883,0,0,0,0,1,1
19,0.10942114669215112,0.00916982201272442,0.5446590867930965,0.5565804757419531,0.5058593589425582,0.04858691657074441,0.1698405002702077,0.15559502058007268,0.46288931263052757,0.3226312795793803,0.3119840539936465,0.21253022310143965,0.03972375845708992,0.28368950961890993,0.11642168387696425,0.17554906680187504,0.12287152719715248,0.2906790278351137,0.14580980337953764,0.3114938752522645,0.5261943199475934,0.37379701189335296,0.273798158638785,0.2571344651970272,0.4881457679240593,0.33314570721378944,0.11274476143188411,0.20904212678309103,0.10671951197238407,0.04601969430721793,0.04280897678207185,0.1513167863238722,0.1021473885630213,0,0,1,1,1,0
20,0.4353953058943583,0.277947729590252,0.8658458655181962,0.27802863637725206,0.3863719899361919,0.28711311050024096,0.26350775882035055,0.43336105156064375,0.5060443718030205,0.45514508025173006,0.5159496704174469,0.27305060995713815,0.09352161178331134,0.13186722675232682,0.23504121926337607,0.2054118076166924,0.09431630873605505,0.23423083115007254,0.11467786451134483,0.27485685455484116,0.4280804544456756,0.28064339278239014,0.28297443141916717,0.34458378571166326,0.4080664021139664,0.23504085527689147,0.16225167311968816,0.2799937095580197,0.1131642735814349,0.16411860124251423,0.23640515772444792,0.31762526126270657,0.10876226870586535,1,0,0,0,0,1
21,0.2582945937336335,0.2093861885995415,0.8963158355951828,0.3168797864586281,0.5593843487209391,0.28384258332031137,0.20969844823592992,0.18089793782077845,0.225390195425608,0.21616921046298798,0.2213259514658087,0.11809814265303875,0.11019716833702964,0.13934281047252306,0.10120857964084892,0.15039490323317634,0.04240163875683811,0.11587426216577673,0.08454460489423038,0.38628150373116815,0.3952186151264107,0.2743259122947563,0.24728508122874115,0.23749468947177949,0.3140473800996216,0.2319804371812841,0.05381978374895019,0.212333101916667,0.05789848587240416,0.10743725653458515,0.1200171530867615,0.4450624133766506,0.17478702722547163,0,1,0,0,0,0
22,0.4263947605703765,0.24787913774581777,0.6943359860164535,0.28944532828324854,0.5941853775602424,0.1916735811392263,0.5321936230988962,0.08599824967454,0.3093737703925663,0.2098887195455441,0.2753415823626617,0.3153437190900097,0.09972581716777557,0.2031079506069174,0.3594857294799962,0.21621678494056917,0.07781228350971071,0.10633446925851875,0.1135299976744288,0.23485239592622142,0.3455090821725311,0.17318035099947088,0.14845491351953216,0.23136856901588698,0.4477769286720499,0.11496138132585812,0.11984660648541867,0.14415084786719495,0.28547684712868915,0.010113647950965041,0.1100418163212982,0.05902810273139297,0.1727628472019424,0,1,0,0,0,0
23,0.586417653379119,0.3703505047796107,0.6086510574706463,0.2724037882292641,0.5104858071389513,0.5152114728156687,0.7939393190766619,0.7769975375973892,0.8819092587548047,0.7244532600214395,0.5419920050124396,0.2681723266292998,0.43206722626166216,0.2239351338585776,0.2765154028622672,0.36228588949924156,0.0711103413678603,0.1447913378284672,0.09461476693827585,0.31533650912845546,0.39950259354836487,0.4250678390731812,0.4424864686616442,0.5384324894182808,0.591786283157323,0.42530492350818594,0.19336087092020265,0.22380548725993715,0.0994919857954323,0.005378681578672445,0.07670334008717218,0.011029854138534969,0.045719546214327236,0,0,0,0,0,1
24,0.33535265184033347,0.39743572260833865,0.7464178963221915,0.1688975460714845,0.39469326018818207,0.6114675335251045,0.2954138809542191,0.6071420105607395,0.5623999919287306,0.761122576222736,0.5911197745867851,0.28494065281899106,0.11855366216557647,0.15346959363175894,0.05974776264540359,0.17640781349264406,0.12320955065574161,0.12580259005332461,0.09517904704235612,0.2851644999296006,0.3822024765318875,0.23597372710099263,0.43405113716166555,0.455478104888833,0.44358306248906654,0.5047751468702473,0.2491033557472388,0.272794221998903,0.10662297100900962,0.018426895159499367,0.029582267883113966,0.08830456658243868,0.05522746298876661,0,0,0,0,0,1
25,0.2095231924669701,0.3691717008262234,0.6716851178284375,0.1654311598664701,0.5825175923139039,0.6872068685472565,0.4078079209449548,0.5212528006629619,0.49686330296518255,0.429709547804654,0.44262442245191824,0.2357759094405978,0.11013166390612278,0.1746043720793945,0.25995513595029157,0.2069048444536187,0.138010319868135,0.16598897891748038,0.11025050350810221,0.4606056694982869,0.37579833065710716,0.4126198738203864,0.5411436143685613,0.34738197514935043,0.43401220870814194,0.3190737482479945,0.1621803641511328,0.233133752440423,0.0626655220909207,0.14146595659895667,0.2280226075868375,0.39822397065835974,0.030630254788584714,0,0,1,0,0,1
26,0.1573556646203519,0.18744952582686736,0.5244338404627844,0.40613498770206724,0.5556907297985413,0.5209447993995964,0.4440670115031267,0.5718595833163455,0.6832006618440831,0.4677680466123635,0.4082683267319114,0.17497252445323652,0.1168879780653734,0.3374468724055766,0.22414314104678645,0.2812961563820812,0.14111464131291657,0.27549918200795237,0.2050276216427308,0.5614821420190548,0.4436430409765086,0.27829850892160846,0.4770298025310066,0.3551812398050971,0.5584379114454338,0.3671234306504042,0.15585235346006965,0.2097325411467783,0.08651374925963516,0.17346216812539997,0.0,0.36593825064285107,0.021411029806454124,0,0,1,0,0,0
27,0.26404479215597343,0.49385976475436794,0.4523193081135648,0.5415816572754172,0.2736588624094868,0.8122814238017788,1.0,0.611609796892082,0.5350424246093,0.18885408842639528,0.11187669691962143,0.09713017914056488,0.14308039265227443,0.33963611925655257,0.3430438524842549,0.1714848000833696,0.07693019755858675,0.0853706686669023,0.050571081302846405,0.2130227155394941,0.5766658859806655,0.42136936117586316,0.5044283454821918,0.2321422015220892,0.3515297713859554,0.14328795514865958,0.0708837558169631,0.04903476236321164,0.06736732792877888,0.407967805481651,0.9091776955417857,0.7034996947292895,0.9024911487318977,1,1,0,0,0,1
28,0.42346836850942976,0.6129053274968901,0.33748597614337794,0.3917917538949002,0.3446613671322859,0.8789398738007884,0.6541181193545897,0.4713855921476191,0.2390124802001674,0.2269217026055379,0.18624070701778173,0.17274563138806454,0.21247765831017285,0.19522746373182948,0.10879269496026539,0.10989452546479542,0.029925825947779552,0.035035602215728656,0.06997512077612648,0.09797249730135635,0.42966307205414916,0.44182308079702687,0.078482780239666,0.20531157721376908,0.23358131312666308,0.13865445978588256,0.06691422323404661,0.1236762263485135,0.06307516888145552,0.6016159816531782,0.6362439504738654,0.7597597497225825,0.6607482068012226,0,1,0,0,0,0
29,0.2921316768442479,0.18586162538580073,0.5650835706181945,0.5209079002985453,0.358969628707079,0.4156628759950788,0.516958851231375,0.6024049433893925,0.8350858076818304,0.5519284479803983,0.4673421979254071,0.25248241565007135,0.12999822202258968,0.18281614335393925,0.3213517646064753,0.4346570925261984,0.12548732710637583,0.1178124401345842,0.17897069341512323,0.4457455296381471,0.4861010524569141,0.3455277210533809,0.4013703342581528,0.39125611694176515,0.3911574334091391,0.25379104166045385,0.1837764173317769,0.21105583534384553,0.09413004850531105,0.015508594442529494,0.15064426177062512,0.030252438823303966,0.2622756589431878,0,0,1,0,0,0
30,0.3599408242490997,0.21489232428927063,0.5465468421932014,0.26795581397670887,0.4864064998067969,0.24100219869222927,0.3756633984405157,0.11376451769810392,0.505592380721773,0.5851011076999366,0.96317249313904,0.6014342235410484,0.1503513844829361,0.12165499335608955,0.30415706140951787,0.18169156063433026,0.19868791954325027,0.38716791276670187,0.4302701611664714,0.2851586333129957,0.5347581717082852,0.16720711263729843,0.1362782356641093,0.20631336574722414,0.49000101278875985,0.4174991799123252,0.611540432185171,1.0,0.5054884842285985,0.07588645339195375,0.12187540415258986,0.07804457398023985,0.31301922108840696,0,0,0,0,0,1
31,0.29638628375204495,0.12780931861192046,0.6358783824046603,0.4638687898767545,0.3169532095483057,0.12147609499935072,0.08451478421987185,0.03621258394877597,0.1837949090468839,0.27637076955611795,0.24911604456967407,0.16198345972084838,0.04955878086896304,0.2194316340521002,0.245807063581591,0.21755951605565726,0.1598199995222283,0.14531837833413827,0.10071127375483215,0.2542826301215563,0.5539889741785946,0.21879986995297485,0.11122057862628672,0.16871220346272664,0.29236909705278474,0.21536993409477231,0.13677060168923025,0.2130695439046001,0.09163302953370715,0.019906376659099313,0.006924764655565564,0.1602047319188381,0.1672059473846693,0,0,1,1,0,0
32,0.3308172840706005,0.2159680965346497,0.8159256329576112,0.27373176527756055,0.32851171019569164,0.3260711196603582,0.2658769397050877,0.40269811816308754,0.44799176730530577,0.4308799614966712,0.36440948113190264,0.20133531157270024,0.11418358084650443,0.09551669068387449,0.11875558831434241,0.17562021151021182,0.048931583096438205,0.16983115816701427,0.07095010552827763,0.2950086825925752,0.36072079211685754,0.08012022974974449,0.20476237972426398,0.17832884888728046,0.30981208164918844,0.1484060477738348,0.13200610616056668,0.32684983104026266,0.06001716863618929,0.18695203664860216,0.014180792626895406,0.2636402529513216,0.013906155698881668,1,0,0,0,0,1
33,0.11011225035230089,0.7516860078395008,0.7033264903378227,0.20903706686813758,0.4775051188304583,0.9553372758665467,0.3939924341851309,0.21824832813577077,0.4688176599372458,0.3005028038882529,0.2424108075230561,0.2382555775359929,0.07344918259828004,0.1406176540691127,0.14583919116773034,0.16273700707238528,0.06613972432574473,0.08850233255896153,0.10332468922909509,0.05665391655324539,0.3175098219517381,0.1845010295389493,0.10480248011773637,0.2514489218972092,0.28157829317472455,0.1490844839411923,0.1392241584221174,0.1680046641325903,0.14820081564067977,0.23011536202255442,0.3508736502721578,0.3253205342460259,0.36628146615380763,0,0,0,0,0,1
34,0.5395845819092819,0.3914810959543387,0.6610815749716952,0.2243195365726211,0.4263079912708676,0.2816240830529029,0.15798409634833627,0.18508506524845436,0.4963649020854142,0.4538525205825088,0.36607479820167743,0.26126222661830967,0.1241496121201913,0.1687750057765211,0.1006404989944018,0.1405067908125127,0.06913236664198179,0.10677876620357254,0.08832519383416483,0.25192425024639786,0.4671280060011997,0.11570572823146673,0.08091323048362704,0.13912272696279745,0.24747032989292062,0.1920496227596696,0.1270646587469694,0.1521903395687979,0.07564114941149151,0.33108543896184817,0.3996345893355902,0.4305202748773347,0.49734420238462757,1,1,0,0,0,0
35,0.11869165438337893,0.03601564263755112,0.4812766996587068,0.6734370475642105,0.4358793169171156,0.045481456374996974,0.33155562417972667,0.19916541903038043,0.32895063409909486,0.2308030277617753,0.3235221914033731,0.484112265084075,0.06663672178396637,0.2868624050882951,0.26254587012530717,0.22505275730836527,0.10269702109361935,0.27745354893427193,0.2977757886099666,0.2809346693574881,0.5280787692009867,0.3980852063009059,0.22123610989543357,0.2339359799432495,0.3537947353398827,0.2018086660901202,0.1996254958614388,0.4477835781107962,0.5429307227265254,0.03090646236267878,0.07743223282819459,0.09350085342103738,0.10925009664778211,0,1,1,0,0,0
36,0.17008169061232864,0.07406464633608639,0.6596484250399888,0.652486462289113,0.5924468500869966,0.08746569357845413,0.2071458349417124,0.2598503215725243,0.35431661571677897,0.3869639250060163,0.2635945933072208,0.24960572590394536,0.0351010171902342,0.2597007288256788,0.2006704306385465,0.284556788507825,0.11460488282649721,0.13480095227045633,0.2865209016195629,0.24216220021589147,0.4987933215913551,0.5050223226143703,0.32024744181880727,0.2763153063846973,0.43648433399931874,0.3265402737601766,0.2792564851545292,0.17617456743622295,0.20054689151144012,0.11559348477635432,0.16196620660393843,0.21145177391250095,0.23563313336281438,0,0,1,1,1,0
37,0.3167468454897387,0.17681604749155672,0.6179340618767255,0.36881325780394536,0.597427621010636,0.22199528568693178,0.5189333745078359,0.5422282610241586,0.42109628015375744,0.4347011252014499,0.4036699264622362,0.26160979228486647,0.10715589118778249,0.21769576211083191,0.25190987281199445,0.24471875795367787,0.13445629583621987,0.16267653833320292,0.1423749786091329,0.29021565682639505,0.4619404771575886,0.343160525202986,0.5621016677285466,0.3089757105617883,0.4102208800213607,0.32313318223839205,0.21718598963642993,0.4041148696075762,0.11856795831517754,0.03838581999871132,0.2930336005372819,0.24195154885891146,0.3157470525902996,0,1,1,0,0,0
38,0.34495251361960144,0.22391820494521897,0.904198008326099,0.3161038018751436,0.3738596051838197,0.22264675005117074,0.17630201497722536,0.17364726675206543,0.34905616594529687,0.24548059884344176,0.21664327772505587,0.16822727772282664,0.06848020362520238,0.09258433174214774,0.08443826610329616,0.13046336247928292,0.06671723083538376,0.09872655861436913,0.15165356887420417,0.2868482188951988,0.42238756825241003,0.2029636697060555,0.21278245841874172,0.22398627916856795,0.3292438150831868,0.145595383651925,0.11808765192771914,0.148623198689747,0.11146828368431626,0.2040595971431306,0.06956359461538288,0.4392767535239827,0.1420964364085406,1,1,0,0,0,0
39,0.17293249321044646,0.18820862708733907,0.6602535452519853,0.21739724819192102,0.42898015010690843,0.46325939066073013,0.5218164131861345,0.49367237434587996,0.532734041587215,0.4024163026595009,0.44040216766023854,0.2842510165952301,0.04103384707522717,0.0709313064121936,0.15992043051920185,0.24948745748853174,0.082952509495712,0.053242783097649085,0.06732484719242128,0.2318662880743418,0.3377655988841088,0.07051119955631018,0.23031671168631312,0.24465144577491754,0.3453977958033717,0.24564607998091434,0.15792031354817584,0.11085753299605311,0.11622488304192748,0.03097214758781958,0.041503776628692396,0.13489678730430366,0.06018584186475986,1,0,0,0,0,1
