,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_11,Mean_Acc1298_Std_Mem40_MFCC_12,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Mean_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_MFCC_0,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_MFCC_12,BH_LowPeakAmp,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
33,0.25576088921019347,0.7033264903378227,0.2905770318571277,0.9553372758665467,0.12187957268436511,0.3623853070164217,0.34426669663819354,0.3005028038882529,0.18522702483717163,0.3649757268202847,0.2382555775359929,0.14583919116773034,0.16273700707238528,0.1018575907337303,0.11954274004161772,0.06843918697108609,0.37773819797653363,0.3175098219517381,0.1845010295389493,0.2036576842432243,0.1680046641325903,0.13944478104201496,0.14820081564067977,0.23011536202255442,0.3902688919538671,0,0,0,0,0,1
34,0.15662841135008143,0.6610815749716952,0.3524555990030872,0.2816240830529029,0.061302850604557035,0.24345667893128908,0.2759456641190867,0.4538525205825088,0.27564352270248366,0.4355034214691842,0.26126222661830967,0.1006404989944018,0.1405067908125127,0.12099999096502564,0.10222120623309328,0.07114819471746305,0.2682470024421145,0.4671280060011997,0.11570572823146673,0.1855849792480995,0.1521903395687979,0.06763257515363273,0.07564114941149151,0.33108543896184817,0.49283516691552975,1,1,0,0,0,0
35,0.09371046448581255,0.4812766996587068,0.4965910299428332,0.045481456374996974,0.08033621951085346,0.21389979172317097,0.22905895649133323,0.2308030277617753,0.19284256287201224,0.45193747440773646,0.484112265084075,0.26254587012530717,0.22505275730836527,0.18784253846640345,0.22723488560800056,0.2776566829605046,0.3463028589265713,0.5280787692009867,0.3980852063009059,0.32640021399049124,0.4477835781107962,0.25594828646528517,0.5429307227265254,0.03090646236267878,0.19655239608296943,0,1,1,0,0,0
36,0.08980209651183813,0.6596484250399888,0.5973207583812035,0.08746569357845413,0.05222624404519599,0.19451213583538463,0.2920100904141065,0.3869639250060163,0.1892367062440919,0.5160113349535824,0.24960572590394536,0.2006704306385465,0.284556788507825,0.22408633821523116,0.26057851393756043,0.1599226770019263,0.35166449385799015,0.4987933215913551,0.5050223226143703,0.2571294211039493,0.17617456743622295,0.18733173284984767,0.20054689151144012,0.11559348477635432,0.2610483102189109,0,0,1,1,1,0
37,0.18485676848002897,0.6179340618767255,0.19052277810059448,0.22199528568693178,0.09879748715522652,0.4221530809106866,0.3414428168240171,0.4347011252014499,0.20235776538169875,0.39538901259190296,0.26160979228486647,0.25190987281199445,0.24471875795367787,0.16248678634996072,0.20375824106341633,0.13917689184296428,0.3225610987679256,0.4619404771575886,0.343160525202986,0.28443909468216366,0.4041148696075762,0.14711389095149807,0.11856795831517754,0.03838581999871132,0.29272642867931536,0,1,1,0,0,0
38,0.0719433399602386,0.904198008326099,0.36882690123196105,0.22264675005117074,0.058618375452455074,0.19593271686121194,0.12395255757030821,0.24548059884344176,0.14598590378842174,0.2779732353306673,0.16822727772282664,0.08443826610329616,0.13046336247928292,0.19682782049312894,0.09812590537196145,0.05463625475596688,0.3663355428655368,0.42238756825241003,0.2029636697060555,0.15143710146428166,0.148623198689747,0.09383555715502671,0.11146828368431626,0.2040595971431306,0.3117757783679857,1,1,0,0,0,0
39,0.23033390565696732,0.6602535452519853,0.43482536301465935,0.46325939066073013,0.17016711958016573,0.34312558529882864,0.4437768494929816,0.4024163026595009,0.3196980793002793,0.4044687911895386,0.2842510165952301,0.15992043051920185,0.24948745748853174,0.14325403637480688,0.13628791618738187,0.06842454672967976,0.2658416114283615,0.3377655988841088,0.07051119955631018,0.32671084534872685,0.11085753299605311,0.08020107782085213,0.11622488304192748,0.03097214758781958,0.10235651124967461,1,0,0,0,0,1
40,0.28365037050424746,0.6976621024626606,0.4901977179513658,0.6106466003904385,0.1875832022267942,0.28382553873079075,0.3255173210450071,0.4866386885532812,0.2826513758608869,0.39066883152600174,0.271595779756017,0.04999968970384859,0.12174563061266619,0.09091985074222314,0.07595356389261101,0.07570130979482827,0.15864563632691284,0.3821571045594944,0.14109464745993938,0.08850405115063029,0.15043361857674914,0.07243174788285188,0.07613950951972175,0.43511331952483934,0.4767908722985983,0,1,0,0,0,0
41,0.0714576179287909,0.9301572564767959,0.23215906831503552,0.19281144288352212,0.040267127281528814,0.11439464109347897,0.13390716319496476,0.22075241921957844,0.13115735402578238,0.2550609019477622,0.17041707879986812,0.12087944612614351,0.23849008884070205,0.13158717395036185,0.07258782969320102,0.052956568597695736,0.28594774242118215,0.41721883636879037,0.18610218041262305,0.22283054196543364,0.1740611323562692,0.06680803764628708,0.11343302274974755,0.15675872815888064,0.31898019777971826,1,0,0,0,1,0
42,0.08301328393276719,0.6042275457637494,0.5774090902785591,0.1283604886863089,0.05277634141242998,0.2947112014042055,0.4404222238873069,0.37481495795990705,0.4023289393042268,0.3817010986593219,0.2753461918892185,0.18125878078436186,0.3944823771551336,0.3096918170236988,0.16751336930907604,0.16232818128222612,0.5081801656231064,0.44330966500792507,0.37393194630672827,0.677625050693312,0.30256258797988594,0.17215978716910307,0.17306663674766543,0.11576238964100209,0.266215275414203,0,0,1,1,1,0
43,0.23834267124525588,0.7819423669442422,0.05585516713085482,0.4162395099931552,0.1226937167878715,0.6911587253662757,0.7782309930565962,0.7720573757939491,0.47383189462640357,0.6072837873901697,0.4236880426420485,0.21928438069423273,0.34556387692566687,0.2149131287212801,0.12178980535972095,0.16852550808676256,0.4793154734580709,0.36178660135407265,0.21052530923355128,0.5873046689618873,0.4596970615197555,0.12323646915728624,0.2778892492505029,0.0743268984750393,0.27860039107201234,0,1,1,0,0,0
44,0.21528781854328582,0.6117137439052744,0.3634219478023375,0.7165139613655223,0.1441695180046868,0.2769109527001786,0.39899595384384834,0.3134265775061803,0.10549175730000931,0.31419048996579546,0.23189636223760846,0.22646129198724635,0.1553559940919831,0.12113280508849758,0.1022884884918965,0.09120251001308048,0.22573952002350303,0.40867680636624953,0.21202977481890106,0.33750959937183433,0.10363119598945966,0.093860612162156,0.053290611782694106,1.0,0.9732326311702447,1,1,0,0,0,0
45,0.1485631664558108,0.6089808065075832,0.19808978996706245,0.5848191195987332,0.158604072920907,0.5638304514029262,0.49654390828712713,0.5529347849866186,0.262882140297298,0.3142027131364452,0.19961534234531264,0.2055559241979919,0.2577763170288367,0.19611496101408551,0.08827999795721334,0.10019555984001595,0.48550338774535895,0.4477664890389958,0.29846323515349593,0.41090488640383804,0.21235611572878987,0.13184628069807808,0.12398990755550453,0.01047522947602583,0.07865788619529818,0,1,1,0,0,0
46,0.06393457437195016,0.36733523940163315,0.4860612543406859,0.0220309401555151,0.05688006777199567,0.20055983992876625,0.23671262300814222,0.47966360633263094,0.207193274954034,0.1873730572798149,0.20097950324211444,0.4937589896375408,0.3768044201906679,0.22878362139843333,0.16471345458731249,0.2029176874950378,0.3819981271001267,0.5784351768469851,0.46528785654028176,0.48242344231316825,0.3708944318081569,0.11221682147624103,0.17495570857153298,0.05627472188562888,0.11680683537551063,0,0,1,1,1,0
47,0.3016672691125972,0.5162063320881962,0.6097995077088114,0.26180944227167385,0.20796981065648623,0.5960135712567741,0.5239241470602926,0.5263944695218443,0.28955535126263415,0.4856652766205378,0.302268106385317,0.41142930522782184,0.3964443678441952,0.4815045039347313,0.2260627151715008,0.21434946368854124,0.2988560621362075,0.4801348541442328,0.5091808524879995,0.48489986453021316,0.48034045099400496,0.25944459882378135,0.3484111183879225,0.04364501702498478,0.15934533855658609,0,1,1,0,0,0
48,0.2950817820350624,0.7202553679736126,0.24203764470879452,0.5702470062351302,0.1489003553628992,0.7961292237466289,0.7456182251860731,1.0000000000000002,0.3295833463180528,0.6018322532803932,0.3860424222442025,0.21512402537172287,0.33958471531094253,0.20384438160117818,0.07850299406051675,0.08698724666047647,0.7672646480968032,0.46619442365495883,0.4597799825328996,0.5069546909649418,0.3417052467656005,0.13534487078449509,0.1910415204418967,0.009307909189237882,0.14701339420181544,0,0,0,0,0,1
49,0.2804988252304357,0.6438735872446872,0.28519327130114996,0.41751602800416404,0.18124608055625852,0.7944630091140303,0.5532915605175083,0.5708628975213483,0.3449468665274705,0.4250139038566141,0.30442218925156606,0.2514649558687266,0.2691344194090782,0.14403917564893706,0.07531316648954409,0.07713886888368722,0.5330787168799691,0.3441131378219034,0.29433126717226343,0.3504612012804915,0.4039039096631161,0.14334880669834227,0.13129310097402008,0.09623010597841895,0.22392305469720253,1,0,0,0,0,1
50,0.24577534791252487,0.7613959243477049,0.20584484042151469,0.5164703836816981,0.1284477352491391,0.5058435211577531,0.5664509341125928,0.5989510030554726,0.33369041312183817,0.5082333240301422,0.3379354874161995,0.2075465933540293,0.226544792107146,0.17113054634490113,0.14506622438714373,0.11239594870735115,0.6179100640825544,0.39372846991881455,0.2233026419520654,0.28966374155471,0.1815137718487379,0.122712591735492,0.11649102299501381,0.08874011359164935,0.10686146450713269,0,0,0,0,0,1
51,0.22359027652268226,0.6344670350278021,0.2545117701366979,0.28226234205840733,0.09451772963814598,0.6011544779518251,0.504344310405115,0.5166082067512088,0.3671117828539375,0.5082088776888427,0.312590669304319,0.20799723884163107,0.26573149786666084,0.19375412220706356,0.18372434053253497,0.07189259468435358,0.36282844604395803,0.3873729368715982,0.4408020416532972,0.33024859137307694,0.3292547744071067,0.13587330366213096,0.08375059033494496,0.02804508884083094,0.15353651977461208,0,0,1,0,1,1
52,0.169776793782758,0.7013644473472973,0.45969115432573526,0.5817576772654344,0.08102934219356822,0.6266901383224248,0.38845596683150996,0.5930004885839089,0.2640105124289735,0.46829818832239023,0.3268326189691173,0.24768650350181143,0.15976796804700766,0.195852946756896,0.11681253946752981,0.07994979523370048,0.4830061879142873,0.3901062741227654,0.3204192954086176,0.34932221963362753,0.19154779393432625,0.14418701057321304,0.13386056875673502,0.19556430802492036,0.24313805344533973,0,0,0,0,0,1
