,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_4,BH_HighPeakAmp,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
13,0.6204661565548482,0.24490144226438648,0.14907192852535772,0.16401302671447804,0.38640495033142985,0.2986342516543859,0.4684678462980159,0.4703475839063459,0.008084753492445609,0,0,1,0,1,0
14,0.39524782248374984,0.38244516484443825,0.1084696973316452,0.23177100899476466,0.3653440076384936,0.2443093818932745,0.3659846281016322,0.5991403500490404,0.03173547943558176,0,0,0,0,1,0
15,0.16335798467001938,0.251696990786613,0.04206242086906668,0.007940683659675735,0.11112539248269401,0.06479678040080725,0.07628363001196349,0.09516204322901095,0.7448892423372669,1,0,0,0,0,1
16,0.6837245429462453,0.19124059768968416,0.1317879410429756,0.21334797534601646,0.3612493343860744,0.2674414511662834,0.4675222429286931,0.2088230820470054,0.12513925538359613,0,0,1,1,1,0
17,0.26900762837943537,0.47752500566532763,0.13416903561787824,0.17975948605456218,0.237362516296065,0.31623410146900083,0.4225582714795399,0.22828977388950955,0.5749409511795016,0,1,1,0,0,0
18,0.4227003364874176,0.5959573739808337,0.1445934163063472,0.32008716854233726,0.8096435981711683,0.3201002018116112,0.4411005973238363,0.49590368144173635,0.03898413339474562,0,0,0,0,1,1
19,0.5565804757419531,0.15559502058007268,0.12287152719715248,0.2906790278351137,0.38267751234828595,0.3114938752522645,0.37379701189335296,0.2571344651970272,0.04280897678207185,0,0,1,1,1,0
20,0.27802863637725206,0.43336105156064375,0.09431630873605505,0.23423083115007254,0.3058886175428288,0.27485685455484116,0.28064339278239014,0.34458378571166326,0.23640515772444792,1,0,0,0,0,1
21,0.3168797864586281,0.18089793782077845,0.04240163875683811,0.11587426216577673,0.37406584528378106,0.38628150373116815,0.2743259122947563,0.23749468947177949,0.1200171530867615,0,1,0,0,0,0
22,0.28944532828324854,0.08599824967454,0.07781228350971071,0.10633446925851875,0.24944455665522117,0.23485239592622142,0.17318035099947088,0.23136856901588698,0.1100418163212982,0,1,0,0,0,0
23,0.2724037882292641,0.7769975375973892,0.0711103413678603,0.1447913378284672,0.879179596408439,0.31533650912845546,0.4250678390731812,0.5384324894182808,0.07670334008717218,0,0,0,0,0,1
24,0.1688975460714845,0.6071420105607395,0.12320955065574161,0.12580259005332461,0.32970382475532944,0.2851644999296006,0.23597372710099263,0.455478104888833,0.029582267883113966,0,0,0,0,0,1
25,0.1654311598664701,0.5212528006629619,0.138010319868135,0.16598897891748038,0.35228879381575806,0.4606056694982869,0.4126198738203864,0.34738197514935043,0.2280226075868375,0,0,1,0,0,1
26,0.40613498770206724,0.5718595833163455,0.14111464131291657,0.27549918200795237,0.43170342079653334,0.5614821420190548,0.27829850892160846,0.3551812398050971,0.0,0,0,1,0,0,0
27,0.5415816572754172,0.611609796892082,0.07693019755858675,0.0853706686669023,0.5090615302693671,0.2130227155394941,0.42136936117586316,0.2321422015220892,0.9091776955417857,1,1,0,0,0,1
28,0.3917917538949002,0.4713855921476191,0.029925825947779552,0.035035602215728656,0.7014560878426763,0.09797249730135635,0.44182308079702687,0.20531157721376908,0.6362439504738654,0,1,0,0,0,0
29,0.5209079002985453,0.6024049433893925,0.12548732710637583,0.1178124401345842,0.6446264299223297,0.4457455296381471,0.3455277210533809,0.39125611694176515,0.15064426177062512,0,0,1,0,0,0
30,0.26795581397670887,0.11376451769810392,0.19868791954325027,0.38716791276670187,0.26631901727841945,0.2851586333129957,0.16720711263729843,0.20631336574722414,0.12187540415258986,0,0,0,0,0,1
31,0.4638687898767545,0.03621258394877597,0.1598199995222283,0.14531837833413827,0.3200271754099263,0.2542826301215563,0.21879986995297485,0.16871220346272664,0.006924764655565564,0,0,1,1,0,0
32,0.27373176527756055,0.40269811816308754,0.048931583096438205,0.16983115816701427,0.3071004939314371,0.2950086825925752,0.08012022974974449,0.17832884888728046,0.014180792626895406,1,0,0,0,0,1
33,0.20903706686813758,0.21824832813577077,0.06613972432574473,0.08850233255896153,0.37773819797653363,0.05665391655324539,0.1845010295389493,0.2514489218972092,0.3508736502721578,0,0,0,0,0,1
34,0.2243195365726211,0.18508506524845436,0.06913236664198179,0.10677876620357254,0.2682470024421145,0.25192425024639786,0.11570572823146673,0.13912272696279745,0.3996345893355902,1,1,0,0,0,0
35,0.6734370475642105,0.19916541903038043,0.10269702109361935,0.27745354893427193,0.3463028589265713,0.2809346693574881,0.3980852063009059,0.2339359799432495,0.07743223282819459,0,1,1,0,0,0
36,0.652486462289113,0.2598503215725243,0.11460488282649721,0.13480095227045633,0.35166449385799015,0.24216220021589147,0.5050223226143703,0.2763153063846973,0.16196620660393843,0,0,1,1,1,0
37,0.36881325780394536,0.5422282610241586,0.13445629583621987,0.16267653833320292,0.3225610987679256,0.29021565682639505,0.343160525202986,0.3089757105617883,0.2930336005372819,0,1,1,0,0,0
38,0.3161038018751436,0.17364726675206543,0.06671723083538376,0.09872655861436913,0.3663355428655368,0.2868482188951988,0.2029636697060555,0.22398627916856795,0.06956359461538288,1,1,0,0,0,0
39,0.21739724819192102,0.49367237434587996,0.082952509495712,0.053242783097649085,0.2658416114283615,0.2318662880743418,0.07051119955631018,0.24465144577491754,0.041503776628692396,1,0,0,0,0,1
40,0.1633659725018888,0.2573338731592427,0.06748226272664294,0.04900937070823992,0.15864563632691284,0.13484418266297463,0.14109464745993938,0.0761962456532343,0.42179236143096677,0,1,0,0,0,0
41,0.30143015473095985,0.12396021091137344,0.07644107880843744,0.06356234412507229,0.28594774242118215,0.24091261087905386,0.18610218041262305,0.1502971273320431,0.2352020592779821,1,0,0,0,1,0
42,0.5178803456068589,0.2593051226887123,0.21093201309094384,0.19868167922659952,0.5081801656231064,0.3057093912798611,0.37393194630672827,0.39994964832502006,0.03348765817256096,0,0,1,1,1,0
43,0.33491622761326917,0.7321651222525534,0.1251487064331956,0.1944842422983283,0.4793154734580709,0.4031832261698034,0.21052530923355128,0.6170492869468528,0.08626743386645551,0,1,1,0,0,0
44,0.14880823212639416,0.27190822453850105,0.07116170182269893,0.09063837556402779,0.22573952002350303,0.056601117003801577,0.21202977481890106,0.19966274867695732,0.8867380092889864,1,1,0,0,0,0
45,0.3164051761150515,0.6893504168638076,0.11914013043166673,0.1690702771639465,0.48550338774535895,0.4554723799690243,0.29846323515349593,0.4719184512663971,0.0,0,1,1,0,0,0
46,0.7421695949836417,0.2630238531622957,0.2904248584601419,0.2825188938624964,0.3819981271001267,0.28297038531937857,0.46528785654028176,0.4794003954704472,0.0,0,0,1,1,1,0
47,0.4689549586130462,0.603874609945755,0.19868373904111225,0.3491103718153847,0.2988560621362075,0.4427594217862674,0.5091808524879995,0.6598770579935906,0.05566074552397462,0,1,1,0,0,0
48,0.2839132554741611,0.7622999238617909,0.05739232220921622,0.1499250361328538,0.7672646480968032,0.25749753602102593,0.4597799825328996,0.48659648901966335,0.11841926137356293,0,0,0,0,0,1
49,0.375934243502398,0.6156992626066575,0.10416676620243186,0.12659135203877436,0.5330787168799691,0.3336110198526306,0.29433126717226343,0.6064806801672095,0.045891313867453834,1,0,0,0,0,1
50,0.3462909834019511,0.6457145945474423,0.09862282315281527,0.13164410555560052,0.6179100640825544,0.29792439104519647,0.2233026419520654,0.2751089641716363,0.009253818036606866,0,0,0,0,0,1
51,0.5221758854012388,0.6013866066916289,0.11168271183201549,0.19357316374500955,0.36282844604395803,0.3628971699441498,0.4408020416532972,0.4945950623888723,0.0,0,0,1,0,1,1
52,0.21538040385146628,0.6088619945176696,0.10742278015336469,0.14692738083353346,0.4830061879142873,0.3636480968695734,0.3204192954086176,0.39788050918131324,0.019602393264010056,0,0,0,0,0,1
53,0.33222166566264066,0.7692718323707808,0.062193330307446074,0.1682608292883424,0.40331613448155557,0.37873116816069835,0.26606728871077073,0.3719651314650764,0.021765814987169223,1,0,0,0,0,1
54,0.3475778563987526,0.11518203479601508,0.04197821361171497,0.0446266601551082,0.2789702723049521,0.18945065002111983,0.3204426698739266,0.13946364976214082,0.30982649516605143,1,0,0,0,0,1
55,0.6485487107972189,0.054841318679651585,0.33215283915816635,0.4413694419036775,0.331209489359358,0.2815330642511851,0.35105790705037626,0.2928657970512801,0.048216963858264676,0,0,1,1,1,0
56,0.46348329378247144,0.6138190375864852,0.11634397171591697,0.17498194481544135,0.5046730688015277,0.3694443140751866,0.5221090567553268,0.7831652321684264,0.013932912371777274,0,0,1,1,1,0
57,0.42258251596734314,0.5096519165874154,0.2455573206564583,0.4730224513859097,0.2599658471199574,0.186012812690665,0.22504191466620205,0.39766808805249165,0.02592816123901556,0,0,1,0,1,0
58,0.3551799425541759,0.2595525955733644,0.03071295477891116,0.10767365579937926,0.17149887075154693,0.10558149903787487,0.12911523398902253,0.113097204957542,0.17802850679657028,1,1,0,0,0,0
59,0.16299811620298416,0.5744613672070932,0.07137251857337377,0.11687078243929816,0.9356787425864379,0.2501290655653072,0.5306067373708827,0.5320441206552012,0.4816330373896451,0,1,0,0,1,0
60,0.25257075055665207,0.3827040157927525,0.05167757578653162,0.09975365802985783,0.2750775784506344,0.42471370910968226,0.15223364265542427,0.42986431272586134,0.0,0,0,0,0,1,1
61,0.38199010174500847,0.44762345436116446,0.24337390411122528,0.3119180407044355,0.40601531371072874,0.2744696578589196,0.267995682098772,0.32349639933074237,0.6993586878342414,0,1,1,0,0,0
62,0.6950193372096506,0.12936479115090072,0.08537063137526577,0.12265923413639557,0.3145186463707974,0.21918852959121415,0.36137773348434654,0.1842032109682732,0.04175335857892575,0,0,1,1,0,0
63,0.9017481702872624,0.08047988879839113,0.17410596975705311,0.16535221325533853,0.35774223756449575,0.7691662364481158,0.4492667855222812,0.30570285168809236,0.0050727531384930245,0,0,1,1,1,0
64,0.6584686827066769,0.1569679735953069,0.17896072716848616,0.21003733353479592,0.36189199610730616,0.2790573520439292,0.44407871669935556,0.19247976754310053,0.07515536476402027,0,0,1,1,1,0
65,0.18339063493278573,0.5444242273109559,0.18346312797114261,0.16961170785407273,0.3260498338260406,0.23516332660627964,0.39625031077414113,0.6755831091110308,0.0,1,0,0,0,0,1
66,0.3771643696102937,0.5081073444452768,0.18062815030696833,0.2770218434006164,0.420649639191348,0.27182968038672733,0.24743890233510912,0.47016925505745866,0.2514430374577129,0,0,1,0,0,0
67,0.4702741157636534,0.12715934314438482,0.05672941401304317,0.06266115882356645,0.32889590716292383,0.7657694654338949,0.27663573445757433,0.26446692786598064,0.2922003371625255,0,0,1,1,1,0
68,0.3373367070828771,0.7063672592425434,0.16947397338811782,0.15549223874395277,0.6687354253502505,0.44691298634251647,0.31268765976978274,0.5719163532799396,0.11108098480499709,0,1,1,0,0,0
69,0.20086975840136861,0.5481789883194694,0.03130001672200855,0.06021033053354308,0.2538881034134518,0.21362111043319099,0.17154201347644177,0.10944408603842465,0.4766714616653469,1,0,0,0,0,1
70,0.2887884123185681,0.3368892942850832,0.09266680203530732,0.20668531994326667,0.3579074934356695,0.2538661003426104,0.2204913312607974,0.2231077473394909,0.13870516884218934,0,0,0,0,1,0
71,0.25201459776274143,0.2729313020961238,0.13510546809679658,0.1793835424856705,0.368410422136942,0.20857582015300136,0.28294577761533707,0.1469324815508316,0.020741394527802298,1,0,0,0,0,1
72,0.36926548557697114,0.6636160813759113,0.12539893934688612,0.294195629161349,0.8418134077596813,0.43305603792180974,0.38361003742039407,0.4952244583261215,0.07044337098995547,0,0,0,0,0,1
73,0.4890814659002786,0.20295431422988053,0.46366307541625856,0.5020393589532579,0.3290611630340978,0.2271905946402591,0.3305956876236456,0.3476101311766033,0.09476796819872169,1,1,1,0,0,0
74,0.6871956719264322,0.05669689122855592,0.33997814194596404,0.20090226456534,0.33130129817667686,0.583822218050406,0.4762770426626492,0.3761689718292868,0.0,1,0,1,0,0,0
75,0.4201430653970452,0.7567455324507117,0.15068321349227204,0.19231672076476633,0.5625309854758451,0.2991681137654292,0.4092242014963909,0.5393162662135016,0.0,0,0,1,0,1,1
76,0.5181598365157077,0.17457457894053163,0.4070351878837104,0.39051453003906034,0.3325866216191403,0.22113624630403156,0.5278719249297174,0.21303478986043145,0.10571270394815957,0,1,1,0,0,0
77,0.38525288144393377,0.6553954303799989,0.157635388547813,0.15816971243914527,0.21942307339196856,0.2274369925376637,0.2825537240835616,0.4075758290980232,0.210459412302575,0,1,1,0,0,0
78,0.23631867455243183,0.8887471898553188,0.10518979479706649,0.18571792180553645,0.9885055360716843,0.41616604871638424,0.4001421592481073,0.4190491925374622,0.0,0,0,0,0,0,1
79,0.32979061895712203,0.6092422114783804,0.23378502663577078,0.30463660737011283,0.4275720240171865,0.2250258131130614,0.2547646722581221,0.5162121903503113,0.014021400517769102,0,0,0,0,0,1
80,0.23760612999530717,0.5108560949916608,0.06655060796445378,0.10155692801939797,0.5709223113787848,0.3311353076453748,0.2698794515075468,0.49089736125753314,0.16231675579767527,0,0,0,0,0,1
81,0.5782283321739884,0.015539590446598472,0.04124244523542199,0.007163613699095857,0.359192816878133,0.05503473037030085,0.11333959485676766,0.05637551859602746,0.3746151332881061,1,0,0,0,0,0
82,0.44518541754726976,0.185290818566345,0.2752657604930604,0.4578785810198863,0.3064027469198142,0.2533909043976158,0.40719699786867375,0.34068153090071807,0.015031072952804056,0,0,1,0,1,0
83,0.1778759522993307,0.3352830909647746,0.104480303862784,0.09823279541025068,0.11329208057141807,0.17223213028582157,0.14852135257405985,0.2545591868204491,0.8480783324295441,1,0,0,0,0,0
84,0.3287888117101616,0.539054729434387,0.11144800649769475,0.19356416987972505,0.7015478966599953,0.18054512601492467,0.5096483417941816,0.45190890542801554,0.0,0,0,1,0,0,0
85,0.44641171615239456,0.21133615446100695,0.09125438952724493,0.15782794555833465,0.5054075393400782,0.8428333411554889,0.5812485789387569,0.31726537955197504,0.009967395521592244,0,0,1,1,0,0
86,0.4135645866130595,0.41283312837015884,0.17512899835168771,0.25169152121338034,0.3631222342593783,0.23916435913080208,0.22232622678756225,0.3871519309342858,0.2813503291078353,0,0,1,0,1,0
87,0.6303310457070397,0.18851175875470894,0.23314839588160818,0.4626426314610804,0.3172361873634344,0.27879335429671004,0.3185535880866725,0.4424548539539177,0.019252411301978276,0,0,1,1,0,0
88,0.20021991499615588,0.4984796062431436,0.10431427820644514,0.0755268831130286,0.434200620627605,0.3451389214812034,0.41826586966823137,0.28249649898509904,0.15249684051940274,0,0,0,0,0,1
89,0.19947039010573894,0.3986295122318926,0.0668068130240558,0.23339080413250124,0.23677493986522466,0.4379663960200873,0.2949910645793978,0.47396923302860083,0.45056518967093756,0,1,0,0,0,1
90,0.5453925187298017,0.039963552269402236,0.42582415613578267,0.5050280203872939,0.4261581682304768,0.5822616980335102,0.7054689873969134,0.2790558011948033,0.18894034310711377,0,0,0,0,1,0
91,0.1199645872787121,0.21369899901484934,0.027001266094933238,0.017948157561727143,0.040487688437597535,0.08664406063734922,0.12419703399284741,0.08743358561620487,0.3805069690087286,1,0,0,0,0,1
92,0.2962170959571586,0.4232383675892064,0.19664305678316335,0.13804414009204322,0.333302730394227,0.4424543577228141,0.2432633728503461,0.5183783613676773,0.17521220138086888,0,0,1,0,1,0
93,0.4278535697287799,0.4613937559082967,0.11823475311148803,0.142398969662793,0.34870824994032423,0.42501290655653073,0.19719123925040216,0.5034879024855895,0.48811819747377694,0,1,1,0,0,0
94,0.28881021244304517,0.1893404610581031,0.13878849048039943,0.20925037032240307,0.2612878940893484,0.19128690101844464,0.20934383625974556,0.18791926948111548,0.15166130821782609,1,0,0,0,0,1
95,0.4363762535071575,0.6444127544300966,0.06555027352428275,0.2373274189675223,0.27087273461743266,0.22949030834936873,0.2373613203597968,0.34280311970586236,0.0,0,0,0,0,0,1
96,0.6629726549889003,0.4081387289375449,0.1309375074651824,0.30164794593607697,0.5348781696994179,0.3736037452480406,0.49770186506983655,0.40588170503359405,0.05542704606148338,0,0,1,1,1,0
97,0.12935910962300765,0.35972506805504334,0.0708380115142973,0.08973808964905039,0.6956537705881273,0.14898272868071524,0.44064692020170043,0.12662921760840037,0.9930610545518076,1,0,0,0,0,1
98,0.3114564646521799,0.5277686384534936,0.08501648312271565,0.10923499081276661,0.27964965755311144,0.33250809593091474,0.12280731578265149,0.30961821891439695,0.006241250450949206,0,0,0,0,0,1
99,0.35342395084820794,0.6318172379560827,0.07924500131387209,0.10474705203580639,0.47294394153614516,0.1344921856666823,0.20349490755398975,0.3010112294725138,0.7799209052110443,1,1,0,0,0,0
100,0.47426520267459243,0.48106642798017574,0.20103915338859563,0.2828849441795751,0.33853583298139944,0.3765663866335008,0.3609028068482934,0.5753413161718041,0.048561273503245704,0,0,1,0,0,0
101,0.05378157273752984,0.13445078560788726,0.30708177062181985,0.38077147577637294,1.0,0.3061024545923875,0.4080140416787967,0.40534671848693216,1.0,0,0,0,0,0,1
102,0.23659042724915713,0.7636036603230802,0.12312832947134562,0.1827724309248661,0.3970731349038762,0.2667081240906744,0.14520111602447094,0.3025322696541994,0.15792354624186308,0,0,0,0,0,1
103,0.3954721474287503,0.7407318560181899,0.15133716346957787,0.20569419598891597,0.4683351389067406,0.2688846388510818,0.28122244203663843,0.4476263905716489,0.006141984902560939,0,0,1,0,0,0
104,0.29846916530485235,0.11616623730279207,0.046303241680800744,0.0,0.2487100861166706,0.042849767681982426,0.15404303876548825,0.08567914444112265,0.30381667525077316,1,0,0,0,0,1
105,0.23027637898268308,0.5029407553706832,0.1583562265593273,0.21037460348296427,0.590440865940765,0.3407506922607593,0.2575069220291586,0.38515622131659144,0.0011616905319952716,0,1,1,0,0,0
106,0.315537997117724,0.352129262388578,0.04092950478966102,0.052736428482132336,0.36796973981381176,0.6379124231473225,0.17244724276932166,0.4159205702327191,0.2201959445202014,1,0,0,0,0,1
107,0.2924465064884493,0.38583203512787534,0.029654093308807722,0.02879206093523609,0.18115715833348636,0.024962453653728817,0.07899825541490739,0.16186227767899758,0.9229625604385382,1,1,0,0,0,0
108,0.43870262633255347,0.22221168697809068,0.08406930078115668,0.1713987888861008,0.4426286700574723,0.3687344534659971,0.33820832598454315,0.3115850812183008,0.02553904028933355,0,0,0,0,0,1
109,0.3015934892513738,0.3044001816697499,0.06635830486610449,0.08060661822570825,0.23925377793283267,0.30089289904726146,0.1687806391428796,0.2153006152345287,0.1860939744110433,1,0,0,0,0,0
110,0.6099171428856709,0.035532744644961756,0.14496667542581398,0.22751151439603046,0.36580305172508765,0.5581323039376731,0.4360644625254198,0.18731347589151315,0.011890311001799261,0,0,1,1,1,0
111,0.15881357398895685,0.4638248688441121,0.04803516399512672,0.04320113250751663,0.3379849800774867,0.4169580419580419,0.2404191254125062,0.14180028217917856,0.3833096608635082,1,0,0,0,0,1
112,0.3878057425854616,0.31068656184309473,0.12137789350469412,0.19428098094289886,0.3874515708488643,0.4275296850800207,0.27630317956476746,0.2525136500243891,0.03760065526606571,0,0,0,0,0,1
113,0.2689014567808372,0.40185140059222835,0.05665416497455865,0.1260724060118593,0.3066414498448431,0.24017341718684,0.17442982241781224,0.3323315447998783,0.0,0,0,0,0,1,1
114,0.589957880828205,0.0743404752806826,0.11772592627983085,0.22703843708206634,0.3622225078496538,0.47751325855352705,0.3804491722251854,0.3989583497238525,0.00992995822905724,0,1,1,1,0,0
115,0.4141907993489917,0.33908336422793683,0.15586942500179163,0.2159957692857702,0.29709333284368633,0.3188212793917492,0.24242295457491408,0.2592744113836745,0.15620653587059857,0,1,1,0,0,0
116,0.25841451522181214,0.1726488416657106,0.11157461599101791,0.10474615264927795,0.27972310460696637,0.24115314215985356,0.2277852269129344,0.3362810043061172,0.026067133006759134,1,1,0,0,0,1
117,0.4233255507443661,0.4119617583280316,0.12038711449798141,0.09660310702070118,0.36835533684655075,0.7789810860280659,0.2644629504100094,0.20364630046313054,0.007771074359538682,0,0,1,0,1,0
118,0.5004353368368851,0.5594024999502211,0.19351066625259788,0.2044584388988271,0.3042360588310902,0.5198056976580467,0.2599506161296561,0.38259143287230085,0.001040302947109047,0,0,1,0,1,0
119,0.374322948042482,0.6267397770468426,0.09855832397697141,0.1617924413757376,0.5928829804814455,0.2313382925799033,0.30256120391246055,0.4556774136022952,0.0,0,0,1,0,0,1
120,0.5546505822796607,0.21988771747509395,0.21212942834619336,0.3071027252311198,0.3721745836470135,0.31059628291171915,0.33834219792222253,0.4260695797208629,0.07013196078386884,0,0,1,1,1,0
121,0.30720385945409834,0.7348645678564012,0.07004431332266309,0.14822699436714218,0.33675474192541444,0.33836884591918154,0.2959887292578183,0.41984642739131117,0.0,0,0,0,0,0,1
122,0.30348718785050777,0.47571873805895937,0.25124638685172357,0.28309180308111836,0.42643359468243325,0.362979302576618,0.16134543422319214,0.24718476442234566,0.009186317463702845,0,1,1,0,0,0
123,0.4072446306792653,0.001973145873413351,0.06845154200807434,0.06999925350918139,0.3228916105102734,0.38335406204533723,0.12966559639948239,0.052418191640572986,0.24578887182151715,1,0,0,0,0,1
124,0.3287053555084422,0.03381560520394711,1.0,0.6001138623345016,0.4188501863718992,0.3841284554371803,0.37671775758129533,0.5100991823097782,0.0,0,0,0,1,1,0
125,0.25136442153120087,0.4036017260522575,0.14861565657772152,0.16586036664391218,0.24907732138594593,0.47801778758154595,0.13951580857587886,0.24211812712748942,0.019435059911012693,0,1,1,0,0,0
126,0.35654877403422125,0.3174565097220814,0.22495879219321085,0.3352634168233848,0.21468573841831765,0.17369878443703946,0.12961778499316828,0.1294090496645844,0.17641643429074483,1,0,0,0,0,1
127,0.7679041426893033,0.10278089357622966,0.22744857982370226,0.4704331175705051,0.336864912506197,0.2236882245271507,0.5338536630974567,0.3544653019264761,0.0,0,0,1,1,0,0
128,0.3703309458591413,0.46832394485052553,0.07501074986264065,0.08842768347710028,0.519601182497567,0.37268855305768056,0.38784506554412573,0.46587887275187645,0.0014867142990037142,0,0,0,0,0,1
129,0.30300983168972606,0.14190436547857554,0.20077279568094408,0.2812858349319929,0.274875599052533,0.2641444126343455,0.16734523447776134,0.17859896464368324,0.7116931412611149,1,0,0,0,0,0
130,0.606530551792769,0.11085457791650588,0.12968395403836508,0.20242222779841873,0.33934375057380506,0.5605669498286947,0.4137142237871309,0.23949564405561763,0.0,0,1,1,0,0,0
131,0.5212114379095845,0.12262897746290047,0.1670761568046631,0.23846514292601018,0.3290244395071702,0.7503871966959215,0.2640485848886207,0.4443797565286717,0.025382484338732626,1,1,0,0,0,0
132,0.23956581141394612,0.43320365501331715,0.19262798308688278,0.17710000008993868,0.4392684673436036,0.24341178955272913,0.2794799818954142,0.45274285504487066,0.37249822456476317,0,1,1,0,0,0
133,0.30594835533870074,0.2002283198108208,0.11834464059625906,0.1930380287605824,0.3672169075117975,0.3806084854742573,0.2866102562903874,0.3784269297541684,0.0046887372741566975,0,0,0,0,1,1
134,0.21741463836755345,0.25764013270614927,0.034720861900097946,0.031830188628336614,0.20877325058298593,0.008582860092927205,0.12989509114978998,0.06924142054663038,0.9605155682413775,1,0,0,0,0,0
135,0.4376770220031486,0.15020181840420765,0.10519994744511597,0.1315622613815117,0.45017535484107896,0.4107804946731121,0.45874938110790725,0.16269098232970908,0.24188291430036507,0,0,0,0,0,1
136,0.1338711529436825,0.19819828361909664,0.06042975561978929,0.04035547353150416,0.11534859807935952,0.05742244332848359,0.03523700645347737,0.11427207737374057,0.7940029995212564,1,0,0,0,0,0
137,0.34964404224231754,0.5020001687746111,0.1614079931200879,0.3283822104942219,0.4374873762876186,0.25427676350495143,0.17970713919919085,0.5733246266895348,0.008156791918990238,0,1,1,0,0,0
138,0.46441920141650894,0.15014777260181233,0.21862533145409807,0.34186221578261466,0.3600007344705385,0.3744778711221664,0.40715768626792664,0.24922243376919,0.12739456864297757,0,0,1,1,1,0
139,0.1741304080117954,0.21293856509342812,0.047968275960918266,0.035411545784620316,0.22498668772148875,0.10271272351809263,0.06225151349662879,0.15204632354098155,0.06328433964019359,1,0,0,0,0,1
140,0.4622617379525191,0.5835486473852737,0.16102756742552732,0.2904703701605135,0.2903912891794128,0.6273642464917633,0.2807517653033687,0.4051316748750387,0.04873654810011413,0,0,1,0,1,0
141,0.33361188123425317,0.4820259780156848,0.2093679080767301,0.30603335464879405,0.407080295991627,0.4050840099497817,0.5926468182040336,0.41669944770506506,0.11856333822665219,0,0,0,0,0,1
142,0.46784656373457767,0.35738213511260974,0.21830343278946995,0.308226958391681,0.300141385578671,0.22416342047214527,0.301224609487058,0.3754032067723003,0.12776723987321237,0,0,1,0,0,0
