,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_9,Mean_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_MFCC_2,Std_Acc1298_Std_Mem40_MFCC_3,Std_Acc1298_Std_Mem40_MFCC_4,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_10,BH_HighPeakAmp,BHSUM1,BHSUM2,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
10,0.6455731816891255,0.31036279733872074,0.5240044122904869,0.36203887556821024,0.4996418374244578,0.2249511774543717,0.3810150189981716,0.29878318336181997,0.23867346291692088,0.29365950391760826,0.6687342277293384,0.36741122802096954,0.44007110462681104,0.1547824944459043,0.08174941875426185,0.49707129872752986,0.5656239733420942,0.5820149422526295,0.46452743620068093,0.550781762203725,0.396111067967867,0.3584155906122327,0.19087826238531147,0.29552036147027577,0.22390275733150078,0.2303238666143301,0.16362955733518725,0.0,0,1,1,0,0,0
11,0.5996215282118751,0.3424227926125869,0.5362368680517804,0.40364466257055787,0.43263214181220144,0.3754661514329936,0.41538943503797787,0.34365851720716845,0.20548780443359843,0.3886454522757359,0.5661444890717363,0.31618972393966516,0.31698274289905676,0.13535032607916675,0.09272284277450593,0.35564899652962667,0.29252123715210965,0.5729184383049081,0.39249125221111936,0.2890605741139941,0.4265615697237969,0.3832679748307638,0.2366718255624165,0.25750921511393754,0.11816774738594131,0.3028421711814529,0.3187522004001943,0.321139303524098,0,0,1,0,0,0
12,0.6043988815967041,0.2238388521485604,0.37340582344541656,0.397361569009441,0.32757448268208267,0.17511712217062952,0.2782801616585019,0.2922132291375942,0.20424539682331422,0.11528981899232041,0.10090951633138778,0.2562271341777791,0.17524244312932508,0.024596282936384703,0.02318338535311418,0.31945796074254973,0.11892218519735298,0.12647086155534787,0.099577215648517,0.09167151826034964,0.08563071108695089,0.06276652849431907,0.06335669802500571,0.06287373471978763,0.015849848846409678,0.7760784776408607,0.6871615840207496,0.7871607245663366,1,0,0,0,0,0
13,0.5707035588639771,0.6204661565548482,0.603206470289929,0.29335256506318985,0.5140046611580251,0.31177740035526186,0.43750206103597733,0.31885770395888124,0.3599818650036116,0.26229429155330913,0.29582750770131805,0.6428549332431419,0.2749763017978569,0.14907192852535772,0.1179389693382667,0.38640495033142985,0.2986342516543859,0.6292297954338636,0.283605452839291,0.4703475839063459,0.378681197311313,0.46871365520532027,0.30115097957394216,0.49077337915639035,0.17755109117445866,0.008084753492445609,0.03585036833028062,0.06187126793546431,0,0,1,0,1,0
14,0.6045707548988566,0.39524782248374984,0.5354939333011027,0.4401662170937607,0.5567400143265029,0.1652227658491487,0.2655054026623088,0.34392335257124573,0.23985354969958445,0.3431374187083756,0.42001036412233683,0.3661552834227687,0.33380896743977256,0.1084696973316452,0.14166516979583058,0.3653440076384936,0.2443093818932745,0.5001674472102944,0.5239900095060323,0.5991403500490404,0.7311011018784569,0.18688679807950379,0.233151275374108,0.22195671101939685,0.23136744350260224,0.03173547943558176,0.1075421919773966,0.09428818560824134,0,0,0,0,1,0
15,0.5524991733490057,0.16335798467001938,0.46154214806198307,0.1800617538338577,0.463228305941463,0.1717436920232271,0.25568021515383577,0.1892859834864964,0.08272998754312345,0.20254796104398903,0.024965763944912255,0.06894393413818278,0.014406302419120498,0.04206242086906668,0.02205158207516412,0.11112539248269401,0.06479678040080725,0.12926223285156457,0.08977602810691539,0.09516204322901095,0.05618544692086666,0.0494177377508723,0.06419127706439465,0.045605704356898175,0.016987835209487198,0.7448892423372669,0.7160965680441729,0.7304631027970842,1,0,0,0,0,1
16,0.6735421206431402,0.6837245429462453,0.5355581004050749,0.2489463135021729,0.46884994501447763,0.26958744948944074,0.32691511463024103,0.30911787414616065,0.3905099593055929,0.20553062312718373,0.23851979662204253,0.30245888792189635,0.18926997512941326,0.1317879410429756,0.07322541973853655,0.3612493343860744,0.2674414511662834,0.3852267726172086,0.2715183393144664,0.2088230820470054,0.30411672836150583,0.27809173053410075,0.16732253310584894,0.21840107704640738,0.21096880152067765,0.12513925538359613,0.28752378660463207,0.09857573153332054,0,0,1,1,1,0
17,0.6389889970707929,0.26900762837943537,0.5893578055973366,0.5037136595234525,0.7930405480391858,0.3478138926111752,0.3678995020537078,0.45289699330373967,0.18013889891124418,0.2455134756844775,0.18187814548241973,0.2546319401766159,0.17155093460097842,0.13416903561787824,0.09924112871756553,0.237362516296065,0.31623410146900083,0.29767029205949547,0.17267595828744853,0.22828977388950955,0.3166066975572295,0.40778486863686525,0.2652059772762087,0.1925297165849037,0.11719683381301087,0.5749409511795016,0.8320754843108681,0.05716041863091116,0,1,1,0,0,0
18,0.6986583600412681,0.4227003364874176,0.49793732839059485,0.5160519381587491,0.7871908956082205,0.45130210767968254,0.7396389431373913,0.6687011455148095,0.25896891466274224,0.20113157845742713,0.24954997889853203,0.33126930834367924,0.23712130473382864,0.1445934163063472,0.10104919853124593,0.8096435981711683,0.3201002018116112,0.3986453433018485,0.3867713483706416,0.49590368144173635,0.34730743012951604,0.24926192109265502,0.1611688332268101,0.3795476251663707,0.31111160147150146,0.03898413339474562,0.10368731366231265,0.1867657897444883,0,0,0,0,1,1
19,0.5446590867930965,0.5565804757419531,0.5058593589425582,0.158418252659973,0.46288931263052757,0.15778122305670678,0.3119840539936465,0.26577247382713576,0.28368950961890993,0.11642168387696425,0.3026503156607343,0.42324817382768193,0.17554906680187504,0.12287152719715248,0.08270216061808847,0.38267751234828595,0.3114938752522645,0.26475069652779354,0.273798158638785,0.2571344651970272,0.28950411155117217,0.33314570721378944,0.11274476143188411,0.20904212678309103,0.16728714768919417,0.04280897678207185,0.1513167863238722,0.1021473885630213,0,0,1,1,1,0
20,0.8658458655181962,0.27802863637725206,0.3863719899361919,0.42870366901443624,0.5060443718030205,0.29032015124601357,0.5159496704174469,0.40148633755100627,0.13186722675232682,0.23504121926337607,0.33202226707281013,0.4368068072609684,0.2054118076166924,0.09431630873605505,0.071435931769718,0.3058886175428288,0.27485685455484116,0.2871307613675615,0.28297443141916717,0.34458378571166326,0.46730604954570165,0.23504085527689147,0.16225167311968816,0.2799937095580197,0.06994360505253337,0.23640515772444792,0.31762526126270657,0.10876226870586535,1,0,0,0,0,1
21,0.8963158355951828,0.3168797864586281,0.5593843487209391,0.15108615565213046,0.225390195425608,0.09272388253503266,0.2213259514658087,0.13801996858645138,0.13934281047252306,0.10120857964084892,0.32867187073843657,0.20046133794190074,0.15039490323317634,0.04240163875683811,0.04488810632419013,0.37406584528378106,0.38628150373116815,0.1827629315710756,0.24728508122874115,0.23749468947177949,0.15173047552483757,0.2319804371812841,0.05381978374895019,0.212333101916667,0.09618664237281192,0.1200171530867615,0.4450624133766506,0.17478702722547163,0,1,0,0,0,0
22,0.6943359860164535,0.28944532828324854,0.5941853775602424,0.16167141215844938,0.3093737703925663,0.1343256256037894,0.2753415823626617,0.33110124655968676,0.2031079506069174,0.3594857294799962,0.15389286196194843,0.24741799238596474,0.21621678494056917,0.07781228350971071,0.14776226725535452,0.24944455665522117,0.23485239592622142,0.5653859439025545,0.14845491351953216,0.23136856901588698,0.20577601753341443,0.11496138132585812,0.11984660648541867,0.14415084786719495,0.11384592105968282,0.1100418163212982,0.05902810273139297,0.1727628472019424,0,1,0,0,0,0
23,0.6086510574706463,0.2724037882292641,0.5104858071389513,0.9999999999999999,0.8819092587548047,0.3514509125660921,0.5419920050124396,0.5026432606530025,0.2239351338585776,0.2765154028622672,0.32767349856596145,0.49069693582514945,0.36228588949924156,0.0711103413678603,0.05023573604095212,0.879179596408439,0.31533650912845546,0.5076140262900887,0.4424864686616442,0.5384324894182808,0.469622841759209,0.42530492350818594,0.19336087092020265,0.22380548725993715,0.22010421559325027,0.07670334008717218,0.011029854138534969,0.045719546214327236,0,0,0,0,0,1
24,0.7464178963221915,0.1688975460714845,0.39469326018818207,0.3628552874768969,0.5623999919287306,0.3725017399524239,0.5911197745867851,0.4931438198630598,0.15346959363175894,0.05974776264540359,0.17827510572266067,0.3360023015339435,0.17640781349264406,0.12320955065574161,0.06488611299901403,0.32970382475532944,0.2851644999296006,0.22225767933946894,0.43405113716166555,0.455478104888833,0.2910874686132898,0.5047751468702473,0.2491033557472388,0.272794221998903,0.1470272076462596,0.029582267883113966,0.08830456658243868,0.05522746298876661,0,0,0,0,0,1
25,0.6716851178284375,0.1654311598664701,0.5825175923139039,0.3970368774664069,0.49686330296518255,0.40136547311124265,0.44262442245191824,0.3660472914472438,0.1746043720793945,0.25995513595029157,0.4368183292805117,0.236992002375777,0.2069048444536187,0.138010319868135,0.05869948483242836,0.35228879381575806,0.4606056694982869,0.5216830987026785,0.5411436143685613,0.34738197514935043,0.4948918398867922,0.3190737482479945,0.1621803641511328,0.233133752440423,0.18934075598861383,0.2280226075868375,0.39822397065835974,0.030630254788584714,0,0,1,0,0,1
26,0.5244338404627844,0.40613498770206724,0.5556907297985413,0.420914194015685,0.6832006618440831,0.25650794145449635,0.4082683267319114,0.3910090431090856,0.3374468724055766,0.22414314104678645,0.5095624101034402,0.4898658263455518,0.2812961563820812,0.14111464131291657,0.0826931512387615,0.43170342079653334,0.5614821420190548,0.2825351682975966,0.4770298025310066,0.3551812398050971,0.4540049873590294,0.3671234306504042,0.15585235346006965,0.2097325411467783,0.1902706894432063,0.0,0.36593825064285107,0.021411029806454124,0,0,1,0,0,0
27,0.4523193081135648,0.5415816572754172,0.2736588624094868,0.3512381987112243,0.5350424246093,0.07126143953795167,0.11187669691962143,0.1412917039303605,0.33963611925655257,0.3430438524842549,0.34267779063324494,0.1350996300222317,0.1714848000833696,0.07693019755858675,0.03203453745564992,0.5090615302693671,0.2130227155394941,0.6121852474624294,0.5044283454821918,0.2321422015220892,0.3497665950488813,0.14328795514865958,0.0708837558169631,0.04903476236321164,0.06487152732901046,0.9091776955417857,0.7034996947292895,0.9024911487318977,1,1,0,0,0,1
28,0.33748597614337794,0.3917917538949002,0.3446613671322859,0.22631000549477986,0.2390124802001674,0.11144654970031259,0.18624070701778173,0.2433775880017357,0.19522746373182948,0.10879269496026539,0.05585860006832855,0.09679538208350691,0.10989452546479542,0.029925825947779552,0.039247671779301746,0.7014560878426763,0.09797249730135635,0.4770334315807191,0.078482780239666,0.20531157721376908,0.1532491177206561,0.13865445978588256,0.06691422323404661,0.1236762263485135,0.15417035750424773,0.6362439504738654,0.7597597497225825,0.6607482068012226,0,1,0,0,0,0
29,0.5650835706181945,0.5209079002985453,0.358969628707079,0.8116820270742794,0.8350858076818304,0.3646031350306958,0.4673421979254071,0.42608750567868137,0.18281614335393925,0.3213517646064753,0.31696773341525103,0.48277046117295735,0.4346570925261984,0.12548732710637583,0.09945791690762064,0.6446264299223297,0.4457455296381471,0.42729371994059573,0.4013703342581528,0.39125611694176515,0.7295177448163392,0.25379104166045385,0.1837764173317769,0.21105583534384553,0.20332443329224814,0.15064426177062512,0.030252438823303966,0.2622756589431878,0,0,1,0,0,0
30,0.5465468421932014,0.26795581397670887,0.4864064998067969,0.15388662021079969,0.505592380721773,0.35360767448866165,0.96317249313904,0.9536986295788505,0.12165499335608955,0.30415706140951787,0.12379886712391297,0.25395137906429033,0.18169156063433026,0.19868791954325027,0.14675096442590263,0.26631901727841945,0.2851586333129957,0.4639269614555809,0.1362782356641093,0.20631336574722414,0.19916647252206773,0.4174991799123252,0.611540432185171,1.0,0.9660085679970496,0.12187540415258986,0.07804457398023985,0.31301922108840696,0,0,0,0,0,1
31,0.6358783824046603,0.4638687898767545,0.3169532095483057,0.12436622708426992,0.1837949090468839,0.1860463606427955,0.24911604456967407,0.22066897412965925,0.2194316340521002,0.245807063581591,0.16049532466115635,0.35800195506646815,0.21755951605565726,0.1598199995222283,0.09046261473585344,0.3200271754099263,0.2542826301215563,0.22597307869668204,0.11122057862628672,0.16871220346272664,0.2179596696953224,0.21536993409477231,0.13677060168923025,0.2130695439046001,0.14611934040923374,0.006924764655565564,0.1602047319188381,0.1672059473846693,0,0,1,1,0,0
32,0.8159256329576112,0.27373176527756055,0.32851171019569164,0.270724062140966,0.44799176730530577,0.24182092513530068,0.36440948113190264,0.30549166685340956,0.09551669068387449,0.11875558831434241,0.1272375451097707,0.22188045222254765,0.17562021151021182,0.048931583096438205,0.04048083057468016,0.3071004939314371,0.2950086825925752,0.10415917829884151,0.20476237972426398,0.17832884888728046,0.19239298318276335,0.1484060477738348,0.13200610616056668,0.32684983104026266,0.06946445289965862,0.014180792626895406,0.2636402529513216,0.013906155698881668,1,0,0,0,0,1
33,0.7033264903378227,0.20903706686813758,0.4775051188304583,0.34426669663819354,0.4688176599372458,0.18522702483717163,0.2424108075230561,0.3649757268202847,0.1406176540691127,0.14583919116773034,0.09093727839870003,0.19818661398161247,0.16273700707238528,0.06613972432574473,0.06843918697108609,0.37773819797653363,0.05665391655324539,0.21805834877763536,0.10480248011773637,0.2514489218972092,0.2036576842432243,0.1490844839411923,0.1392241584221174,0.1680046641325903,0.14975080935733714,0.3508736502721578,0.3253205342460259,0.36628146615380763,0,0,0,0,0,1
34,0.6610815749716952,0.2243195365726211,0.4263079912708676,0.2759456641190867,0.4963649020854142,0.27564352270248366,0.36607479820167743,0.4355034214691842,0.1687750057765211,0.1006404989944018,0.10506018942515008,0.14191555267749242,0.1405067908125127,0.06913236664198179,0.07114819471746305,0.2682470024421145,0.25192425024639786,0.06327225163019938,0.08091323048362704,0.13912272696279745,0.1855849792480995,0.1920496227596696,0.1270646587469694,0.1521903395687979,0.10897559161105454,0.3996345893355902,0.4305202748773347,0.49734420238462757,1,1,0,0,0,0
35,0.4812766996587068,0.6734370475642105,0.4358793169171156,0.22905895649133323,0.32895063409909486,0.19284256287201224,0.3235221914033731,0.45193747440773646,0.2868624050882951,0.26254587012530717,0.3053095312603174,0.2782577223063185,0.22505275730836527,0.10269702109361935,0.2776566829605046,0.3463028589265713,0.2809346693574881,0.413889176247394,0.22123610989543357,0.2339359799432495,0.32640021399049124,0.2018086660901202,0.1996254958614388,0.4477835781107962,0.35690215523899294,0.07743223282819459,0.09350085342103738,0.10925009664778211,0,1,1,0,0,0
36,0.6596484250399888,0.652486462289113,0.5924468500869966,0.2920100904141065,0.35431661571677897,0.1892367062440919,0.2635945933072208,0.5160113349535824,0.2597007288256788,0.2006704306385465,0.35733469799062345,0.2479871889526371,0.284556788507825,0.11460488282649721,0.1599226770019263,0.35166449385799015,0.24216220021589147,0.32595922704263675,0.32024744181880727,0.2763153063846973,0.2571294211039493,0.3265402737601766,0.2792564851545292,0.17617456743622295,0.2747685411393104,0.16196620660393843,0.21145177391250095,0.23563313336281438,0,0,1,1,1,0
37,0.6179340618767255,0.36881325780394536,0.597427621010636,0.3414428168240171,0.42109628015375744,0.20235776538169875,0.4036699264622362,0.39538901259190296,0.21769576211083191,0.25190987281199445,0.357384221843895,0.44040553193069,0.24471875795367787,0.13445629583621987,0.13917689184296428,0.3225610987679256,0.29021565682639505,0.4786482889700505,0.5621016677285466,0.3089757105617883,0.28443909468216366,0.32313318223839205,0.21718598963642993,0.4041148696075762,0.1862168100445422,0.2930336005372819,0.24195154885891146,0.3157470525902996,0,1,1,0,0,0
38,0.904198008326099,0.3161038018751436,0.3738596051838197,0.12395255757030821,0.34905616594529687,0.14598590378842174,0.21664327772505587,0.2779732353306673,0.09258433174214774,0.08443826610329616,0.1941026421334589,0.1938433967011347,0.13046336247928292,0.06671723083538376,0.05463625475596688,0.3663355428655368,0.2868482188951988,0.2935375897069937,0.21278245841874172,0.22398627916856795,0.15143710146428166,0.145595383651925,0.11808765192771914,0.148623198689747,0.08298158731759907,0.06956359461538288,0.4392767535239827,0.1420964364085406,1,1,0,0,0,0
39,0.6602535452519853,0.21739724819192102,0.42898015010690843,0.4437768494929816,0.532734041587215,0.3196980793002793,0.44040216766023854,0.4044687911895386,0.0709313064121936,0.15992043051920185,0.2363263923380139,0.17615293239347157,0.24948745748853174,0.082952509495712,0.06842454672967976,0.2658416114283615,0.2318662880743418,0.33980737434007385,0.23031671168631312,0.24465144577491754,0.32671084534872685,0.24564607998091434,0.15792031354817584,0.11085753299605311,0.2687570730108093,0.041503776628692396,0.13489678730430366,0.06018584186475986,1,0,0,0,0,1
40,0.6976621024626606,0.1633659725018888,0.345585573951685,0.3255173210450071,0.5740649938961024,0.2826513758608869,0.3439072112442795,0.39066883152600174,0.056285547472070416,0.04999968970384859,0.0803743429117729,0.09251506514825922,0.12174563061266619,0.06748226272664294,0.07570130979482827,0.15864563632691284,0.13484418266297463,0.2356744966501791,0.0846891812395296,0.0761962456532343,0.08850405115063029,0.04087764291891571,0.12526344702271852,0.15043361857674914,0.03539736529362257,0.42179236143096677,0.401453266842253,0.47653892472041676,0,1,0,0,0,0
41,0.9301572564767959,0.30143015473095985,0.43433509545558546,0.13390716319496476,0.2811122209106408,0.13115735402578238,0.2704482249442146,0.2550609019477622,0.14659863127426775,0.12087944612614351,0.18747003448008567,0.15258283253659563,0.23849008884070205,0.07644107880843744,0.052956568597695736,0.28594774242118215,0.24091261087905386,0.23064932696741702,0.1898112431732642,0.1502971273320431,0.22283054196543364,0.12814615453433933,0.08242524443129778,0.1740611323562692,0.09173872337474427,0.2352020592779821,0.2247739436964941,0.06007014264934516,1,0,0,0,1,0
42,0.6042275457637494,0.5178803456068589,0.509227931378897,0.4404222238873069,0.5869144546344218,0.4023289393042268,0.4220781837967763,0.3817010986593219,0.31569289462386285,0.18125878078436186,0.33153133496211784,0.20093463726092714,0.3944823771551336,0.21093201309094384,0.16232818128222612,0.5081801656231064,0.3057093912798611,0.46547694400951023,0.27459609540229646,0.39994964832502006,0.677625050693312,0.22811856976709513,0.3977587855290334,0.30256258797988594,0.24627159731044335,0.03348765817256096,0.2669553368896257,0.04373152219561511,0,0,1,1,1,0
43,0.7819423669442422,0.33491622761326917,0.4378219759898729,0.7782309930565962,0.9295680862011559,0.47383189462640357,0.7672128564676226,0.6072837873901697,0.10248933439169404,0.21928438069423273,0.3649656778164717,0.4484474957413373,0.34556387692566687,0.1251487064331956,0.16852550808676256,0.4793154734580709,0.4031832261698034,0.3886651388935158,0.306037246548211,0.6170492869468528,0.5873046689618873,0.45940938776727414,0.28211148496965416,0.4596970615197555,0.18038817629016446,0.08626743386645551,0.2197614877602043,0.2160460349378256,0,1,1,0,0,0
44,0.6117137439052744,0.14880823212639416,0.317833100961524,0.39899595384384834,0.44589121946790145,0.10549175730000931,0.25649913344887343,0.31419048996579546,0.0567965053687024,0.22646129198724635,0.09384052457962144,0.120957363877466,0.1553559940919831,0.07116170182269893,0.09120251001308048,0.22573952002350303,0.056601117003801577,0.2993219703013523,0.11594102595940699,0.19966274867695732,0.33750959937183433,0.19678376524617539,0.06443689684497433,0.10363119598945966,0.15416405287065726,0.8867380092889864,0.9308806948585282,0.9158833329161488,1,1,0,0,0,0
45,0.6089808065075832,0.3164051761150515,0.5884191611795437,0.49654390828712713,0.45396047095856407,0.262882140297298,0.36402292238413314,0.3142027131364452,0.17219536230996701,0.2055559241979919,0.31729717470005764,0.38778990872231867,0.2577763170288367,0.11914013043166673,0.10019555984001595,0.48550338774535895,0.4554723799690243,0.3604901732158105,0.5237884897621863,0.4719184512663971,0.41090488640383804,0.3988981003787315,0.20575014393847357,0.21235611572878987,0.08600150680742812,0.0,0.013062578267399318,0.03788370560112139,0,1,1,0,0,0
46,0.36733523940163315,0.7421695949836417,0.4872777687654189,0.23671262300814222,0.25041516591502966,0.207193274954034,0.39104905815235913,0.1873730572798149,0.2719407580399334,0.4937589896375408,0.5097009333451998,0.6481911510556946,0.3768044201906679,0.2904248584601419,0.2029176874950378,0.3819981271001267,0.28297038531937857,0.40573248072603707,0.8080656750809639,0.4794003954704472,0.48242344231316825,0.6197551665523515,0.3414114950057312,0.3708944318081569,0.24618018012338172,0.0,0.18314125789358754,0.03226228122140547,0,0,1,1,1,0
