,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_7,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
52,0.7013644473472973,0.21538040385146628,0.4832395142462581,0.5817576772654344,0.6266901383224248,0.38845596683150996,0.36334435979822394,0.11322688650936544,0,0,0,0,0,1
53,0.6993994132238452,0.33222166566264066,0.3390120199899679,0.5541122587546027,0.6497981198794349,0.5520864553674009,0.37692670975512177,0.1693278372658644,1,0,0,0,0,1
54,0.5736308497972222,0.3475778563987526,0.23744589146710762,0.7711159188398652,0.056224509116588994,0.12726191368200213,0.018803078610995394,0.0633413879149689,1,0,0,0,0,1
55,0.5983293120511108,0.6485487107972189,0.05451415336788848,0.043861599036889166,0.15735902933786394,0.08811472850791746,0.5228843829785479,0.4015051012350358,0,0,1,1,1,0
56,0.49147335496452094,0.46348329378247144,0.18869712226206178,0.23868025644806662,0.5347934886624739,0.35805203806383923,0.5728736589852628,0.2316308158817398,0,0,1,1,1,0
57,0.4904689652432688,0.42258251596734314,0.18218242393842002,0.1393649542984543,0.460920204899367,0.3043577351516059,0.3907647857057419,0.2144137528033103,0,0,1,0,1,0
58,0.8330718350951027,0.3551799425541759,0.5129272174435383,0.6051729791949574,0.27882791830635634,0.21921674409311154,0.07771182980197736,0.07717631637133202,1,1,0,0,0,0
59,0.5800181571115937,0.16299811620298416,0.6217387804137948,0.691148668129527,0.47621908470777286,0.41328550377141704,0.3812616778099956,0.0775403518746644,0,1,0,0,1,0
60,0.7157076307773556,0.25257075055665207,0.25716338145044926,0.48729974623702293,0.47939594602201496,0.3584298041860231,0.31024512573882124,0.09738068163871252,0,0,0,0,1,1
61,0.7262863799463231,0.38199010174500847,0.35088957834048584,0.31765490436018934,0.3783944773377411,0.7281332733902791,0.4044255033058772,0.21407498657569732,0,1,1,0,0,0
62,0.6195775024741108,0.6950193372096506,0.05505291644218205,0.033706678170001385,0.19335049357002865,0.17846327239122828,0.2964493270694214,0.12481127009697085,0,0,1,1,0,0
63,0.4280259340572028,0.9017481702872624,0.02425053102222552,0.13849340062197238,0.0940899530737464,0.034515647634746904,0.49111661517775024,0.24510328816450297,0,0,1,1,1,0
64,0.616156207243449,0.6584686827066769,0.04713867266117995,0.06186050299211419,0.20791861339828988,0.22866401918177715,0.26324928747313847,0.20569585268012255,0,0,1,1,1,0
65,0.6234655546506858,0.18339063493278573,0.434366891460915,0.3412044607701805,0.588836976045606,0.5752207278085818,0.47406649700759346,0.10944360213525381,1,0,0,0,0,1
66,0.5505185058823665,0.3771643696102937,0.25783838346307,0.20138612248850585,0.44600819802162606,0.5311594610120386,0.5325442261607691,0.28167424744938246,0,0,1,0,0,0
67,0.34590755763480807,0.4702741157636534,0.07482614053665758,0.30192292032106627,0.22429316370968155,0.12383704230980563,0.29435402376601894,0.13697447803152343,0,0,1,1,1,0
68,0.5151013655222858,0.3373367070828771,0.3652008595438473,0.6502120560523461,0.49816747094615,0.564151556021779,0.37463961195642764,0.3124024763890205,0,1,1,0,0,0
69,0.6264098810206773,0.20086975840136861,0.5156148401359912,0.6688228082956065,0.36859574337428946,0.3710912133473201,0.13094614493064466,0.04140054960674689,1,0,0,0,0,1
70,0.9003352172018184,0.2887884123185681,0.25493401700509666,0.2584706874049489,0.27078444115795774,0.18035054198511402,0.23746942630760537,0.18979437126883353,0,0,0,0,1,0
71,0.6857882862093581,0.25201459776274143,0.32447780234207124,0.3601937666304987,0.2912416267085608,0.2624381837254608,0.3421459123024826,0.1705502384787896,1,0,0,0,0,1
72,0.5584638195599061,0.36926548557697114,0.44405843411918433,0.45504125574157994,0.47651384503589833,0.5237134097607271,0.3526327403514995,0.10656369436811017,0,0,0,0,0,1
73,0.5786268596726343,0.4890814659002786,0.11205652677404773,0.08344026005753133,0.2478197458715644,0.31762637993905785,0.45348364797254653,0.26081603967276284,1,1,1,0,0,0
74,0.03692897110869353,0.6871956719264322,0.055721725775787864,0.08291424660127081,0.14320029885422164,0.12621759328637783,0.4504963971507175,0.21962948924476453,1,0,1,0,0,0
75,0.7424948852795366,0.4201430653970452,0.37774103454895624,0.35708830643475126,0.6235132770081827,0.7717621384684549,0.4275109611585213,0.23034840013898103,0,0,1,0,1,1
76,0.46897288467897313,0.5181598365157077,0.10862578259981051,0.08455171108435802,0.2229012399379775,0.2889130326190119,0.35839791789545755,0.4295453109700243,0,1,1,0,0,0
77,0.6554163692086232,0.38525288144393377,0.2065444231829132,0.29428362029311494,0.4881742770440043,0.5299559168789648,0.41173225488457277,0.27994882971666823,0,1,1,0,0,0
78,0.5064286223379206,0.23631867455243183,0.722270731541172,0.6729384784345488,0.6316017869844893,0.9945957590289224,0.3305361584181285,0.09824773366183392,0,0,0,0,0,1
79,0.700296425946676,0.32979061895712203,0.47632848446566467,0.5278049832622078,0.6523363338160717,0.6193038488435983,0.595397138343638,0.2653273950535393,0,0,0,0,0,1
80,0.7727667862730367,0.23760612999530717,0.35378155944042955,0.6410013183349804,0.6299683234994602,0.539407875018732,0.3493000532075051,0.16636185602830159,0,0,0,0,0,1
81,0.4613970693907785,0.5782283321739884,0.044098067264879456,0.9085000693281334,0.0,0.06154309655826962,0.0,0.02916864082883224,1,0,0,0,0,0
82,0.6398940718315898,0.44518541754726976,0.1307955734730402,0.10536335645004744,0.236736552839371,0.2712064164044158,0.532207039064208,0.2963691209450709,0,0,1,0,1,0
83,0.6759604282461094,0.1778759522993307,0.8355843721552382,0.749151005478023,0.30452017010127275,0.38063214945801493,0.46186589233935665,0.19829985154300514,1,0,0,0,0,0
84,0.5070851526470941,0.3287888117101616,0.32236609879800104,0.8627435013128327,0.4989801087952185,0.4857510365153105,0.38562654930768375,0.271283837139518,0,0,1,0,0,0
85,0.0,0.44641171615239456,0.12480725286566222,0.5940870805372821,0.21517810995174336,0.18834919326639687,0.63242069400735,0.117844846647083,0,0,1,1,0,0
86,0.7591939831491721,0.4135645866130595,0.26894185693672945,0.2779772031490379,0.46486057734132324,0.5213359808182226,0.5058352959615917,0.18565573770491806,0,0,1,0,1,0
87,0.5067127799659525,0.6303310457070397,0.1159702999114447,0.09386809167160032,0.3135871206112183,0.2657475398371546,0.5380413038725989,0.20839492719289934,0,0,1,1,0,0
88,0.6851789597166835,0.20021991499615588,0.2759210061864864,0.5492350795952997,0.5045058414742111,0.4549037789100353,0.30335496005312507,0.072608105120187,0,0,0,0,0,1
89,0.5232188095524632,0.19947039010573894,0.402406475065178,0.6812226401473719,0.5013995998219156,0.29219429042409695,0.37176991259945474,0.21087763353232888,0,1,0,0,0,1
90,0.5585045503778057,0.5453925187298017,0.17068881168682384,0.22578302275063222,0.13962121250889148,0.14376030271242313,0.9059248000593945,0.23911052149467768,0,0,0,0,1,0
91,0.599749586090297,0.1199645872787121,0.9462785095460148,0.6039272736876625,0.20353610046414528,0.1887456915929866,0.0965850268306063,0.010717331564484033,1,0,0,0,0,1
92,0.5749222247018506,0.2962170959571586,0.236343594602461,0.7261362660967822,0.3932020899326044,0.31047379989010426,0.4831128040355212,0.305707697653116,0,0,1,0,1,0
93,0.547830856106643,0.4278535697287799,0.19469782822746953,0.3248474230842876,0.5645653052765169,0.7288107547829562,0.358260774519792,0.12079108626298998,0,1,1,0,0,0
94,0.9036949371569982,0.28881021244304517,0.15132430440732966,0.1706682571787631,0.1772666096933163,0.22427287826564757,0.1996034184790903,0.11523500426419028,1,0,0,0,0,1
95,0.7721723219720913,0.4363762535071575,0.2789182628296828,0.40903378591032236,0.4606131628909029,0.5861166267046306,0.21966965976068997,0.21949682554723773,0,0,0,0,0,1
96,0.3755240499939827,0.6629726549889003,0.17147528192171216,0.14355985658980414,0.3208374059044179,0.36116626704630583,0.5031594534063115,0.12208534697874224,0,0,1,1,1,0
97,0.5541103657945254,0.12935910962300765,0.6543618134641228,0.6659440400914691,0.25808211326779695,0.2069783705479794,0.1912242675718817,0.07996857133832402,1,0,0,0,0,1
98,0.6158792236607962,0.3114564646521799,0.1913228181643661,0.3497527296576951,0.4319333923536306,0.48277573804885365,0.22337046859726045,0.11155358665782245,0,0,0,0,0,1
99,0.8474161168317826,0.35342395084820794,0.6170942711526434,0.5762730516043412,0.5081627117950188,0.5420600429591887,0.3912422096375703,0.10715120502858588,1,1,0,0,0,0
100,0.5434684289424827,0.47426520267459243,0.14040041862510141,0.21351084269996767,0.48741793022982105,0.4988448473949746,0.5510328030456142,0.30267222590732495,0,0,1,0,0,0
101,0.4985697710965422,0.05378157273752984,0.9422408828283203,0.5864829947992897,0.2824868355738871,0.23504389579899088,0.08510107363671235,0.432709498089011,0,0,0,0,0,1
102,0.8556081756075447,0.23659042724915713,0.49282578136127464,0.496347617863329,0.49915921663348906,0.6063739447524851,0.29348476161800313,0.13798288006570014,0,0,0,0,0,1
103,0.6536952993645011,0.3954721474287503,0.35801735188659967,0.5628211928400546,0.5968896644542585,0.6669726260052947,0.42468250792956813,0.1930225212419849,0,0,1,0,0,0
104,0.6200931691170197,0.29846916530485235,0.33305466277766427,0.750823684251069,0.04047223060901789,0.10389192766871469,0.004141111253181111,0.017916706149909985,1,0,0,0,0,1
105,0.6364640135161819,0.23027637898268308,0.45641282875384726,0.7624488017237395,0.37204587207606454,0.4777539462510615,0.3362662767532698,0.20988660412520924,0,1,1,0,0,0
106,0.6875933648259125,0.315537997117724,0.4191886351954719,0.6528311188680367,0.3581092353118779,0.25748351566012284,0.5186484056309213,0.07510818408667363,1,0,0,0,0,1
107,0.7249711227147335,0.2924465064884493,0.6739802205832265,0.6578601596527872,0.34095377482562583,0.2628378040861181,0.20038503260506418,0.016891721153542434,1,1,0,0,0,0
108,0.49093719438741923,0.43870262633255347,0.17535189898501993,0.190425674738809,0.22489905993971748,0.15034155052699927,0.3300257375838843,0.08953378186297736,0,0,0,0,0,1
109,0.6061752406635172,0.3015934892513738,0.5425406084926401,0.6847374664638911,0.47099937056388275,0.3661146910435086,0.4101050951341943,0.1320232793202565,1,0,0,0,0,0
110,0.598074434810244,0.6099171428856709,0.0791052817359318,0.12276581836909417,0.10725284397660345,0.10041085968330077,0.42868235119428166,0.18568653463470106,0,0,1,1,1,0
111,0.683564635928881,0.15881357398895685,0.5724140920603662,0.5518651468766025,0.31497699743619934,0.3431646186123182,0.17699022879227214,0.07655406045674218,1,0,0,0,0,1
112,0.6709272862595999,0.3878057425854616,0.21608734154482576,0.32653110632294585,0.32401836111210625,0.2211196238573354,0.4316654774033088,0.10485170093812185,0,0,0,0,0,1
113,0.6259573553243918,0.2689014567808372,0.1549655996680724,0.2361602338228853,0.41411472112909586,0.37538244917328534,0.3739982346657208,0.08883887678069427,0,0,0,0,1,1
114,0.4230740667606847,0.589957880828205,0.04558431022844793,0.06296755223269604,0.167685875555874,0.2183222813327338,0.5117994860732449,0.2568732429956726,0,1,1,1,0,0
115,0.49194885162695434,0.4141907993489917,0.20881713638136998,0.21205165055979713,0.279386734761761,0.4812443803386782,0.4367500938349413,0.2120581825073439,0,1,1,0,0,0
116,0.9199733835905979,0.25841451522181214,0.15092797295037808,0.1855661027244856,0.20246657080132857,0.1571350966581746,0.24747573696519237,0.11633263842825106,1,1,0,0,0,1
117,0.6373980648772057,0.4233255507443661,0.12381023154426837,0.4860650451953403,0.3170300849994627,0.3514614241470603,0.16013499857700858,0.14534571527843584,0,0,1,0,1,0
118,0.5044942239587411,0.5004353368368851,0.13770041057461868,0.4730841775592535,0.3972785843316464,0.40661840001998095,0.39364685890112067,0.2624996051675669,0,0,1,0,1,0
119,0.7026947537164241,0.374322948042482,0.4031310185099176,0.7561586491798372,0.6432069514310716,0.6389898346570756,0.46529138327139546,0.16427872011118483,0,0,1,0,0,1
120,0.5873409646170005,0.5546505822796607,0.03522395823657272,0.03456502648774872,0.2746541939379673,0.3110154728008391,0.5672105656081534,0.16685223791023093,0,0,1,1,1,0
121,0.5828242837930837,0.30720385945409834,0.4524247434682719,0.5754433148971854,0.6160685317762892,0.7402561316749087,0.2812057893065289,0.10040904640070755,0,0,0,0,0,1
122,0.7037860498701309,0.30348718785050777,0.36139236194970314,0.479667048888439,0.30684959547215396,0.44577807333033614,0.45251848857688487,0.18224359581793487,0,1,1,0,0,0
123,0.5833326595494841,0.4072446306792653,0.10644595958657677,0.28021110966830337,0.032100218511562695,0.014762538088815558,0.08616625489282195,0.04884866862503554,1,0,0,0,0,1
124,0.09931820863853158,0.3287053555084422,0.08842526365330908,0.07874575502739012,0.09897396795504909,0.09991445626654671,0.7931475745214418,0.9172004801162387,0,0,0,1,1,0
125,0.6634870300503699,0.25136442153120087,0.38369219908224494,0.5701215553271519,0.30448741895370324,0.32712516858983964,0.2626450316976494,0.14924665971761586,0,1,1,0,0,0
126,0.7094672394997796,0.35654877403422125,0.22785962435209098,0.35347443992772265,0.27358978164195846,0.2835665492781857,0.23622379324140946,0.24160902113143187,1,0,0,0,0,1
127,0.43045725776204824,0.7679041426893033,0.04398040636359696,0.03638076331375272,0.21366336937665364,0.19020992557070782,0.6625808939685787,0.31490334502037337,0,0,1,1,0,0
128,0.7170415825897367,0.3703309458591413,0.3220193087731684,0.3781244428989284,0.6327931099773302,0.44232666466856474,0.3789642684792965,0.06209924508038788,0,0,0,0,0,1
129,0.6679435143241381,0.30300983168972606,0.20508295093540418,0.2880969097259668,0.19459913107111604,0.19332571557020828,0.27230693718627164,0.21369120945070916,1,0,0,0,0,0
130,0.4670637707203138,0.606530551792769,0.07285686860992936,0.13543195828867352,0.17625644148546926,0.2532531594984765,0.3068423201771934,0.17438722006380494,0,1,1,0,0,0
131,0.6062689706179609,0.5212114379095845,0.09655625119983155,0.4000739500089136,0.30232789016083894,0.37091013537139716,0.41366360482909664,0.2216589279509776,1,1,0,0,0,0
132,0.5982835804328495,0.23956581141394612,0.41160260340225796,0.33742772817209227,0.5163566395275647,0.5627091762825315,0.4691169616452256,0.2348408035629679,0,1,1,0,0,0
133,0.4738973410464058,0.30594835533870074,0.17151243799580138,0.27743798433404276,0.26049443998096344,0.31407974923822357,0.3159504963971507,0.08802157364414542,0,0,0,0,1,1
134,0.6231429095544496,0.21741463836755345,0.8221834147670625,0.6840243770922241,0.34522063526991553,0.26340913632049534,0.30356222184642423,0.051284784737357474,1,0,0,0,0,0
135,0.5651889846856331,0.4376770220031486,0.19736068020386302,0.23790994385521647,0.1717613464815545,0.2510037339527449,0.30437889518121486,0.11592438169240973,0,0,0,0,0,1
136,0.7237735946056785,0.1338711529436825,0.7617180968658852,0.6012619921164009,0.21179041312502245,0.16707409211249302,0.16115790255189794,0.07548169556840079,1,0,0,0,0,0
137,0.5841114757852599,0.34964404224231754,0.3165573658820543,0.47845875856422543,0.3993419066285253,0.38994829911583995,0.36006323031425425,0.1937916548216937,0,1,1,0,0,0
138,0.36925131709163694,0.46441920141650894,0.12738340733584755,0.14212487427398038,0.20230997937701178,0.10094472750886652,0.2814254249382339,0.11077734609431758,0,0,1,1,1,0
139,0.7345291945089343,0.1741304080117954,0.45257336776462875,0.5426015877242986,0.31212867107101383,0.2263833732953694,0.18346999550417206,0.10692299188224519,1,0,0,0,0,1
140,0.563626678568883,0.4622617379525191,0.18168081693821564,0.44648418328157563,0.5612809792593123,0.46475691842749367,0.5072417889270644,0.2174215862787833,0,0,1,0,1,0
141,0.6503124682338177,0.33361188123425317,0.3235612858478707,0.4080874018676779,0.479581194700455,0.5574032793845846,0.40272410052506324,0.4206220979816166,0,0,0,0,0,1
142,0.7078519576147115,0.46784656373457767,0.18721087929849334,0.128699426227163,0.3438174532912345,0.5121993481192867,0.48877692856583094,0.2580451056571591,0,0,1,0,0,0
143,0.8053183979211624,0.15495112445374884,0.3293947894798769,0.5637939876001682,0.22256963456883627,0.18396897946950397,0.13687733813988215,0.0,1,0,0,0,0,1
144,0.6411955651780716,0.2869780035079895,0.2487723013853023,0.8855513567405654,0.5785295758214654,0.5950409610869672,0.4966796866944115,0.21611784958463628,1,0,0,0,0,1
145,0.810955515076595,0.21220457503070328,0.421120751048111,0.5584568217782777,0.28784062472813987,0.3088425370897646,0.2757561446419217,0.18834928456363123,1,1,0,0,0,0
146,0.8522132163675729,0.35270471315362933,0.12000173395012417,0.1289371226843853,0.16718642055543909,0.14039631100454564,0.3676298324994741,0.1862653589816482,0,1,0,0,0,0
147,0.8255164670046489,0.3314009159380544,0.17216266929236257,0.16134747480527598,0.12656680978235846,0.06508192217393471,0.29873023794891257,0.22985643892731925,1,0,0,0,0,0
148,0.6325517051210297,0.13323836688777432,0.4120608616493582,0.7554279526631908,0.3538362340274189,0.2934290548978469,0.2423694663163496,0.06292049654126788,1,0,0,0,0,1
149,0.2594371529088182,0.6913114855037493,0.010465627535127968,0.9941830394774199,0.2991714983138277,0.3487827189170287,0.16021542852664705,0.027226065257904546,0,0,0,0,0,1
150,0.8040375387182292,0.30766573919063295,0.1691592199701513,0.1493548081811599,0.30604616888333946,0.2735791622958189,0.26476508267786364,0.11388625667266813,0,1,0,0,0,0
151,0.6477296015834311,0.25743509054540253,0.4657947374613731,0.629453232121595,0.18954214919171197,0.20060005494779953,0.15334485475176018,0.09334707350200575,1,0,0,0,0,0
152,0.4802342664655441,0.8486498067943168,0.025705810590719663,0.016240390350404192,0.17505181333892839,0.0572471776812028,0.6643091067326055,0.19692583467576366,0,0,0,1,1,0
153,0.6177002160392491,0.5722293040268658,0.13789238362407963,0.10159102563820396,0.09296208542932155,0.18137613017633236,0.12022524510511579,0.08828611137433273,1,0,0,0,0,1
154,0.6718120072955602,0.221560822347291,0.8298809147825441,0.7939831983819035,0.24743491988762256,0.18882530346171134,0.09193452589638149,0.05969945355191258,1,0,0,0,0,1
155,0.500400064028939,0.30544279214663,0.33888197373065565,0.6004278536230002,0.3938069626892786,0.46656613716968864,0.31281991528045305,0.2563512745190941,0,1,1,1,0,0
156,0.5143919762859241,0.18362511108078694,0.24025736773985792,0.5772700561888015,0.22090034951615312,0.23427275338428488,0.5260438363848594,0.13398322751824127,0,0,1,0,1,0
157,0.5381354025118505,0.4982866100640025,0.08441240765167421,0.1078063478159437,0.18019169656061784,0.13048073080573452,0.43449908639826434,0.20464401907830318,0,0,0,1,1,0
