,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_9,Mean_Acc1298_Std_Mem40_MFCC_10,Mean_Acc1298_Std_Mem40_MFCC_12,Std_Acc1298_Mean_Mem40_MFCC_11,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
12,0.4665427255826216,0.46546033279457033,0.589480611232038,0.397361569009441,0.2782801616585019,0.1669232821785035,0.1803618529508737,0.047025682204114946,1,0,0,0,0,0
13,0.03858234430469506,0.08482112446665555,0.09748195817862887,0.29335256506318985,0.43750206103597733,0.29890598857670336,0.31385866578744903,0.16768684648158633,0,0,1,0,1,0
14,0.11570612326531726,0.27739486379202505,0.22137023204016187,0.4401662170937607,0.2655054026623088,0.25670866266658976,0.2593664138916363,0.18817820018341297,0,0,0,0,1,0
15,0.685300254094374,0.6341055604064875,0.8487150085504699,0.1800617538338577,0.25568021515383577,0.2437799284601626,0.13202000219804377,8.687982939960259e-05,1,0,0,0,0,1
16,0.05432498321946814,0.06413757655699431,0.07576574573962114,0.2489463135021729,0.32691511463024103,0.32333554491432526,0.18793273986152315,0.19564898793774488,0,0,1,1,1,0
17,0.32139377658180185,0.36573342993912594,0.5212089065742879,0.5037136595234525,0.3678995020537078,0.40924645185484343,0.30484806022639843,0.12375022487834632,0,1,1,0,0,0
18,0.2322410457112294,0.48993999294034596,0.5463254988874485,0.5160519381587491,0.7396389431373913,0.6730496019154214,0.3640949554896141,0.15372288844717663,0,0,0,0,1,1
19,0.00916982201272442,0.05121964813197838,0.04858691657074441,0.158418252659973,0.3119840539936465,0.25402772168695553,0.21253022310143965,0.14580980337953764,0,0,1,1,1,0
20,0.277947729590252,0.2622537636006713,0.28711311050024096,0.42870366901443624,0.5159496704174469,0.32052118790745976,0.27305060995713815,0.11467786451134483,1,0,0,0,0,1
21,0.2093861885995415,0.18966937286739619,0.28384258332031137,0.15108615565213046,0.2213259514658087,0.17305681359256908,0.11809814265303875,0.08454460489423038,0,1,0,0,0,0
22,0.24787913774581777,0.22479424823973101,0.1916735811392263,0.16167141215844938,0.2753415823626617,0.26874675474528353,0.3153437190900097,0.1135299976744288,0,1,0,0,0,0
23,0.3703505047796107,0.6369975415064312,0.5152114728156687,0.9999999999999999,0.5419920050124396,0.44605485201638495,0.2681723266292998,0.09461476693827585,0,0,0,0,0,1
24,0.39743572260833865,0.3129036852632817,0.6114675335251045,0.3628552874768969,0.5911197745867851,0.41003072174464894,0.28494065281899106,0.09517904704235612,0,0,0,0,0,1
25,0.3691717008262234,0.20444510499687274,0.6872068685472565,0.3970368774664069,0.44262442245191824,0.40926267812842543,0.2357759094405978,0.11025050350810221,0,0,1,0,0,1
26,0.18744952582686736,0.24043695543128915,0.5209447993995964,0.420914194015685,0.4082683267319114,0.37695075866843586,0.17497252445323652,0.2050276216427308,0,0,1,0,0,0
27,0.49385976475436794,0.39370576104928756,0.8122814238017788,0.3512381987112243,0.11187669691962143,0.05060253562568506,0.09713017914056488,0.050571081302846405,1,1,0,0,0,1
28,0.6129053274968901,0.8752360958874419,0.8789398738007884,0.22631000549477986,0.18624070701778173,0.27546262908902097,0.17274563138806454,0.06997512077612648,0,1,0,0,0,0
29,0.18586162538580073,0.34192877180597103,0.4156628759950788,0.8116820270742794,0.4673421979254071,0.4486474499509605,0.25248241565007135,0.17897069341512323,0,0,1,0,0,0
30,0.21489232428927063,0.2206389606207542,0.24100219869222927,0.15388662021079969,0.96317249313904,0.96562914671436,0.6014342235410484,0.4302701611664714,0,0,0,0,0,1
31,0.12780931861192046,0.07735275357472396,0.12147609499935072,0.12436622708426992,0.24911604456967407,0.18749819708071302,0.16198345972084838,0.10071127375483215,0,0,1,1,0,0
32,0.2159680965346497,0.27511595791455346,0.3260711196603582,0.270724062140966,0.36440948113190264,0.2207854958749207,0.20133531157270024,0.07095010552827763,1,0,0,0,0,1
33,0.7516860078395008,0.19801710417943907,0.9553372758665467,0.34426669663819354,0.2424108075230561,0.31413164195465304,0.2382555775359929,0.10332468922909509,0,0,0,0,0,1
34,0.3914810959543387,0.30791857865631256,0.2816240830529029,0.2759456641190867,0.36607479820167743,0.3969343160445392,0.26126222661830967,0.08832519383416483,1,1,0,0,0,0
35,0.03601564263755112,0.05721416141837121,0.045481456374996974,0.22905895649133323,0.3235221914033731,0.30999935094905673,0.484112265084075,0.2977757886099666,0,1,1,0,0,0
36,0.07406464633608639,0.08770072020856945,0.08746569357845413,0.2920100904141065,0.2635945933072208,0.3385810304044309,0.24960572590394536,0.2865209016195629,0,0,1,1,1,0
37,0.17681604749155672,0.2147249521615546,0.22199528568693178,0.3414428168240171,0.4036699264622362,0.3802555097213407,0.26160979228486647,0.1423749786091329,0,1,1,0,0,0
38,0.22391820494521897,0.20973365287557053,0.22264675005117074,0.12395255757030821,0.21664327772505587,0.21013745456643396,0.16822727772282664,0.15165356887420417,1,1,0,0,0,0
39,0.18820862708733907,0.1747016676884587,0.46325939066073013,0.4437768494929816,0.44040216766023854,0.5045577799573068,0.2842510165952301,0.06732484719242128,1,0,0,0,0,1
40,0.5095008871333093,0.45084561031948034,0.6106466003904385,0.3255173210450071,0.3439072112442795,0.4423318236889172,0.271595779756017,0.04834204325562416,0,1,0,0,0,0
41,0.24193360212487747,0.15293440095119554,0.19281144288352212,0.13390716319496476,0.2704482249442146,0.13903933248716316,0.17041707879986812,0.10760110749843134,1,0,0,0,1,0
42,0.05047947623528199,0.14905159120887287,0.1283604886863089,0.4404222238873069,0.4220781837967763,0.38867874862978125,0.2753461918892185,0.2305237800623955,0,0,1,1,1,0
43,0.2802250333716672,0.356537301602046,0.4162395099931552,0.7782309930565962,0.7672128564676226,0.4558753533721802,0.4236880426420485,0.18068284035611953,0,1,1,0,0,0
44,0.7231462247212461,0.9473684210526315,0.7165139613655223,0.39899595384384834,0.25649913344887343,0.3173264149310564,0.23189636223760846,0.10119744976985622,1,1,0,0,0,0
45,0.33250301898056184,0.3580916640347781,0.5848191195987332,0.49654390828712713,0.36402292238413314,0.22516298390353662,0.19961534234531264,0.13949302548036208,0,1,1,0,0,0
46,0.014353226028839795,0.04588155882116163,0.0220309401555151,0.23671262300814222,0.39104905815235913,0.23858932383315068,0.20097950324211444,0.26893344039736555,0,0,1,1,1,0
47,0.18139641298138914,0.22215616697939697,0.26180944227167385,0.5239241470602926,0.47255432890836535,0.3872959095367219,0.302268106385317,0.2786946963813235,0,1,1,0,0,0
48,0.4350074470712479,0.725528080702993,0.5702470062351302,0.7456182251860731,0.7900784476093814,0.5261729792880633,0.3860424222442025,0.0985068077805714,0,0,0,0,0,1
49,0.1718402220636342,0.374780933979849,0.41751602800416404,0.5532915605175083,0.5847662876803177,0.40616526279351517,0.30442218925156606,0.0954791773621002,1,0,0,0,0,1
50,0.3121966814698988,0.5306382794260625,0.5164703836816981,0.5664509341125928,0.43929012424840874,0.41075729821727347,0.3379354874161995,0.17638887060609648,0,0,0,0,0,1
51,0.10430748298082854,0.16295415559725293,0.28226234205840733,0.504344310405115,0.830821006811495,0.5820310246350889,0.312590669304319,0.13644696600716977,0,0,1,0,1,1
52,0.4161177955456968,0.4832395142462581,0.5817576772654344,0.38845596683150996,0.5286291637506824,0.4480344573934113,0.3268326189691173,0.11845757587724494,0,0,0,0,0,1
53,0.3195937520360126,0.3390120199899679,0.5541122587546027,0.5520864553674009,0.4729830243916737,0.4094880430392892,0.2953978459171337,0.130755020820444,1,0,0,0,0,1
54,0.3204846732758477,0.23744589146710762,0.7711159188398652,0.12726191368200213,0.13756728137446372,0.07971607627069754,0.16986069897790967,0.04805946441656685,1,0,0,0,0,1
55,0.06434936233978947,0.05451415336788848,0.043861599036889166,0.08811472850791746,0.2443582575177432,0.2821622771591761,0.29529756017144737,0.5229446119148227,0,0,1,1,1,0
56,0.07292220651493733,0.18869712226206178,0.23868025644806662,0.35805203806383923,0.40239849626815083,0.3914173830265967,0.2171241345202769,0.2314390897802116,0,0,1,1,1,0
57,0.23711383943114378,0.18218242393842002,0.1393649542984543,0.3043577351516059,0.6941898937787856,0.35854655858766504,0.35852016705132417,0.2917152623288182,0,0,1,0,1,0
58,0.44726518997986336,0.5129272174435383,0.6051729791949574,0.21921674409311154,0.22643732068986988,0.2956138579588069,0.18221233102538736,0.12170811010043835,1,1,0,0,0,0
59,0.6756940624947916,0.6217387804137948,0.691148668129527,0.41328550377141704,0.2813433191289787,0.21788099290370977,0.17528025057698637,0.1320608509835411,0,1,0,0,1,0
60,0.2852493443092406,0.25716338145044926,0.48729974623702293,0.3584298041860231,0.3743519186870925,0.3409013875266832,0.3107621716672161,0.16626693169402507,0,0,0,0,1,1
61,0.18228127353251788,0.35088957834048584,0.31765490436018934,0.7281332733902791,0.6521301035830882,0.5120885738187272,0.26924387295307173,0.1737078819311894,0,1,1,0,0,0
62,0.06727667498496193,0.05505291644218205,0.033706678170001385,0.17846327239122828,0.2163208400965847,0.2376427912075233,0.31481344103747644,0.13469006279042217,0,0,1,1,0,0
63,0.1059635661698417,0.02425053102222552,0.13849340062197238,0.034515647634746904,0.14627676140714707,0.17599196619165747,0.09390729750522031,0.3075273912795468,0,0,1,1,1,0
64,0.01789418340553129,0.04713867266117995,0.06186050299211419,0.22866401918177715,0.3022761165318901,0.25652656781861194,0.18005275304978563,0.2447141521976648,0,0,1,1,1,0
65,0.21088317871001272,0.434366891460915,0.3412044607701805,0.5752207278085818,0.4938480366113269,0.4290749581722725,0.2927327178810858,0.17807118002992528,1,0,0,0,0,1
66,0.16075976793622943,0.25783838346307,0.20138612248850585,0.5311594610120386,0.3553226025113494,0.35291784457393416,0.2365891856247938,0.20734266194531836,0,0,1,0,0,0
67,0.08857696544346816,0.07482614053665758,0.30192292032106627,0.12383704230980563,0.17819259052986036,0.22490156060693467,0.20579459281239687,0.12724121438694874,0,0,1,1,1,0
68,0.3601882449912196,0.3652008595438473,0.6502120560523461,0.564151556021779,0.29037706882211334,0.2625807707840535,0.20286844708209684,0.16650475425733102,0,1,1,0,0,0
69,0.5656152886933306,0.5156148401359912,0.6688228082956065,0.3710912133473201,0.26857955232466535,0.2020243177753418,0.15003846576546864,0.04823146892729739,1,0,0,0,0,1
70,0.2834144708033898,0.25493401700509666,0.2584706874049489,0.18035054198511402,0.32949644768999087,0.2895560491547915,0.21419798878997687,0.15515508927121863,0,0,0,0,1,0
71,0.2999480295943429,0.32447780234207124,0.3601937666304987,0.2624381837254608,0.31463317223665455,0.2378591415219523,0.24724145510495654,0.11508418128924401,1,0,0,0,0,1
72,0.2543958932773326,0.44405843411918433,0.45504125574157994,0.5237134097607271,0.5382235152296819,0.33316686378584204,0.2877706341356192,0.22111179854410468,0,0,0,0,0,1
73,0.17933274847687317,0.11205652677404773,0.08344026005753133,0.31762637993905785,0.5286383239105823,0.5594837160330007,0.4123145400593471,0.5033132807666487,1,1,1,0,0,0
74,0.11996678742588915,0.055721725775787864,0.08291424660127081,0.12621759328637783,0.21213464702239837,0.2718838343045058,0.21311682602483784,0.14919548400401927,1,0,1,0,0,0
75,0.19526023839719026,0.37774103454895624,0.35708830643475126,0.7717621384684549,0.6113618959332552,0.5260611982922748,0.4031157270029673,0.1632261376650388,0,0,1,0,1,1
76,0.15866428481600506,0.10862578259981051,0.08455171108435802,0.2889130326190119,0.5682889920526453,0.6178712571395605,0.40207165622595875,0.3993997393605118,0,1,1,0,0,0
77,0.1927677801666992,0.2065444231829132,0.29428362029311494,0.5299559168789648,0.4838854467043576,0.3543006836669935,0.31398367952522244,0.15223540045897122,0,1,1,0,0,0
78,0.5381876419526932,0.722270731541172,0.6729384784345488,0.9945957590289224,0.7348078748062625,0.49754442393122955,0.4235891306737003,0.13934998091276474,0,0,0,0,0,1
79,0.34146071688856366,0.47632848446566467,0.5278049832622078,0.6193038488435983,0.9178223735073519,0.6053698148041308,0.3894274096054511,0.2407659466171715,0,0,0,0,0,1
80,0.4074343438016579,0.35378155944042955,0.6410013183349804,0.539407875018732,0.5253333382187519,0.5786072809092483,0.3148972414551049,0.07734235479440635,0,0,0,0,0,1
81,0.37703544442272696,0.044098067264879456,0.9085000693281334,0.06154309655826962,0.024316560469879622,0.0951490653666417,0.034175458841630924,0.007788469554762811,1,0,0,0,0,0
82,0.19194201133045755,0.1307955734730402,0.10536335645004744,0.2712064164044158,0.37925626829741943,0.4929217388795938,0.4065226948016265,0.344438155163865,0,0,1,0,1,0
83,0.7828091595188419,0.8355843721552382,0.749151005478023,0.38063214945801493,0.4031496293799305,0.3618729446720129,0.22618282228816344,0.15462240183237458,1,0,0,0,0,0
84,0.8192960207033126,0.32236609879800104,0.8627435013128327,0.4857510365153105,0.4027081096727624,0.42649317775341833,0.3501002857456863,0.1388523964352943,0,0,1,0,0,0
85,0.2895175843306954,0.12480725286566222,0.5940870805372821,0.18834919326639687,0.16717291817045954,0.13340520971557146,0.09032173865259918,0.11708329493946933,0,0,1,1,0,0
86,0.13076844987280128,0.26894185693672945,0.2779772031490379,0.5213359808182226,0.5138648180242633,0.5378018086886286,0.31861880426420475,0.25408225501423864,0,0,1,0,1,0
87,0.07778742437396874,0.1159702999114447,0.09386809167160032,0.2657475398371546,0.5897402545058825,0.6475292794092194,0.46363611385866565,0.4048959855375799,0,0,1,1,0,0
88,0.2924948976576953,0.2759210061864864,0.5492350795952997,0.4549037789100353,0.4128264222980277,0.36300698090347894,0.2653986701835366,0.13371771076037403,0,0,0,0,0,1
89,0.4996901472898873,0.402406475065178,0.6812226401473719,0.29219429042409695,0.5506685084694838,0.35868358045347026,0.3107195845697329,0.10879197546303,0,1,0,0,0,1
90,0.29931771796888135,0.17068881168682384,0.22578302275063222,0.14376030271242313,0.2277197430758351,0.18584131425604333,0.13360259369161442,0.24564262552599592,0,0,0,0,1,0
91,1.0,0.9462785095460148,0.6039272736876625,0.1887456915929866,0.25345796036215607,0.35503266889747875,0.2832165622595889,0.0281446768553012,1,0,0,0,0,1
92,0.43934083949629615,0.236343594602461,0.7261362660967822,0.31047379989010426,0.2554896838279208,0.2564941152714475,0.2092812396966699,0.25534508404965317,0,0,1,0,1,0
93,0.15134751837525057,0.19469782822746953,0.3248474230842876,0.7288107547829562,0.38605493897501475,0.323838559395373,0.252585448950434,0.10334575100591924,0,1,1,0,0,0
94,0.20338762195242055,0.15132430440732966,0.1706682571787631,0.22427287826564757,0.3077832046636205,0.2730034471816766,0.1775291240795691,0.13611875331832685,1,0,0,0,0,1
95,0.20741040408126776,0.2789182628296828,0.40903378591032236,0.5861166267046306,0.5316025516541416,0.5847227831304448,0.3596631497966809,0.10939925669479293,0,0,0,0,0,1
96,0.04983098254370135,0.17147528192171216,0.14355985658980414,0.36116626704630583,0.31557117261038903,0.2636877632262159,0.1507198593252005,0.21524433855051095,0,0,1,1,1,0
97,0.5696380708221778,0.6543618134641228,0.6659440400914691,0.2069783705479794,0.23443047621839286,0.28271577338025733,0.17064237828332773,0.08915450129661563,1,0,0,0,0,1
98,0.12092134589714104,0.1913228181643661,0.3497527296576951,0.48277573804885365,0.39173240608088056,0.34462261293486407,0.343499285635784,0.10457962009820056,0,0,0,0,0,1
99,0.36284737216113555,0.6170942711526434,0.5762730516043412,0.5420600429591887,0.5138703141202032,0.4794124646627821,0.32178398725134616,0.1047454815906907,1,1,0,0,0,0
100,0.1059499296202524,0.14040041862510141,0.21351084269996767,0.4988448473949746,0.4580592918829991,0.4488710119425373,0.34098939443894916,0.3805634902874494,0,0,1,0,0,0
101,0.7560315216419616,0.9422408828283203,0.5864829947992897,0.23504389579899088,0.3532597345019254,0.1198238187272832,0.12727909660402237,0.028926595319897677,0,0,0,0,0,1
102,0.43718020397247837,0.49282578136127464,0.496347617863329,0.6063739447524851,0.691868709260189,0.4419694369122483,0.4135028574568633,0.1458958056349029,0,0,0,0,0,1
103,0.24735640334489412,0.35801735188659967,0.5628211928400546,0.6669726260052947,0.6023995954873387,0.5045181157329949,0.4043287723925705,0.2533003365496422,0,0,1,0,0,0
104,0.3949735678213793,0.33305466277766427,0.750823684251069,0.10389192766871469,0.09808699220653594,0.09971766283966998,0.14925678646005047,0.0,1,0,0,0,0,1
105,0.46556998504525055,0.45641282875384726,0.7624488017237395,0.4777539462510615,0.49258943064110117,0.3245254716436854,0.3110987471150676,0.21670988718785789,0,1,1,0,0,0
106,0.48062473579185166,0.4191886351954719,0.6528311188680367,0.25748351566012284,0.31440416823916073,0.18666705128944783,0.12057643697109571,0.05748197682326976,1,0,0,0,0,1
107,0.590468657905941,0.6739802205832265,0.6578601596527872,0.2628378040861181,0.24033877935373238,0.1714918796515318,0.1399892845367623,0.060340235453113414,1,1,0,0,0,0
108,0.14095798276037097,0.17535189898501993,0.190425674738809,0.15034155052699927,0.21289310826209784,0.18158101598107657,0.13546680953950985,0.16228976617039853,0,0,0,0,0,1
109,0.46137598846044864,0.5425406084926401,0.6847374664638911,0.3661146910435086,0.43240168400379586,0.40108283332371764,0.25558440487965706,0.07076844770316937,1,0,0,0,0,0
110,0.094280073516154,0.0791052817359318,0.12276581836909417,0.10041085968330077,0.21824080961157255,0.18580525587030527,0.4432753599296625,0.39822379015449694,0,0,1,1,1,0
111,0.7057111384852216,0.5724140920603662,0.5518651468766025,0.3431646186123182,0.3387518732526995,0.3754056568395545,0.16434223541048465,0.034378085221214466,1,0,0,0,0,1
112,0.14290800935164266,0.21608734154482576,0.32653110632294585,0.2211196238573354,0.278166575675745,0.29027361103098137,0.1873846027035937,0.08869201978051873,0,0,0,0,0,1
113,0.06290994877202871,0.1549655996680724,0.2361602338228853,0.37538244917328534,0.33227014410763545,0.3210638666128195,0.3149618089899987,0.0924910377751743,0,0,0,0,1,1
114,0.04652336168220474,0.04558431022844793,0.06296755223269604,0.2183222813327338,0.15593889806940475,0.20194859516529162,0.21113858665787444,0.5920737513218459,0,1,1,1,0,0
115,0.12857751090545175,0.20881713638136998,0.21205165055979713,0.4812443803386782,0.34561283301761314,0.37243084001615423,0.2891073194856577,0.24064747412253562,0,1,1,0,0,0
116,0.2573883583260984,0.15092797295037808,0.1855661027244856,0.1571350966581746,0.2407418263893214,0.19852665435873762,0.15270496757885477,0.09499826679128219,1,1,0,0,0,1
117,0.19449810679236534,0.12381023154426837,0.4860650451953403,0.3514614241470603,0.4378776275918672,0.34829155368372466,0.24653533355313761,0.17572805735823888,0,0,1,0,1,0
118,0.19316627044914247,0.13770041057461868,0.4730841775592535,0.40661840001998095,0.39322551214453993,0.3617377257254948,0.26183097043631154,0.1872488492810475,0,0,1,0,1,0
119,0.42994828717361294,0.4031310185099176,0.7561586491798372,0.6389898346570756,0.62776041418579,0.5454497923036982,0.41122513463017896,0.15021873532805913,0,0,1,0,0,1
120,0.0015015356270009703,0.03522395823657272,0.03456502648774872,0.3110154728008391,0.2763308796318348,0.38256144348929777,0.19967990988020656,0.15958245027446127,0,0,1,1,1,0
121,0.36509134215466577,0.4524247434682719,0.5754433148971854,0.7402561316749087,0.5260533267868723,0.2865920498471124,0.2472661830970435,0.11822326361007633,0,0,0,0,0,1
122,0.2994889324248361,0.36139236194970314,0.479667048888439,0.44577807333033614,0.5836102755009691,0.49307318409969414,0.33146911748543784,0.19662660541199906,0,1,1,0,0,0
123,0.05293557033353485,0.10644595958657677,0.28021110966830337,0.014762538088815558,0.12883581695802082,0.11733939594992204,0.09678398725134624,0.08321771295430912,1,0,0,0,0,1
124,0.056378041518747986,0.08842526365330908,0.07874575502739012,0.09991445626654671,0.21045100963282415,0.13266601280793866,0.24792559621936472,1.0000000000000002,0,0,0,1,1,0
125,0.3848552480261095,0.38369219908224494,0.5701215553271519,0.32712516858983964,0.3273346499536496,0.3069632348699013,0.19427959116386406,0.24594363341977438,0,1,1,0,0,0
126,0.1769736253979221,0.22785962435209098,0.35347443992772265,0.2835665492781857,0.45842386624700904,0.44372728321698485,0.26641389163644347,0.10643919947696588,1,0,0,0,0,1
127,0.04691579127594165,0.04398040636359696,0.03638076331375272,0.19020992557070782,0.42548209921552393,0.3634685282409277,0.3448497087592042,0.4519436070925534,0,0,1,1,0,0
128,0.18779498508312994,0.3220193087731684,0.3781244428989284,0.44232666466856474,0.4584971475262072,0.35765231062135805,0.28865809429607636,0.07514578698645465,0,0,0,0,0,1
129,0.1885283284165996,0.20508295093540418,0.2880969097259668,0.19332571557020828,0.3567296030719511,0.36872043212369476,0.20862594790636324,0.1877674955353421,1,0,0,0,0,0
130,0.047706711152121765,0.07285686860992936,0.13543195828867352,0.2532531594984765,0.3768434821798249,0.3896433104482778,0.16541378173425647,0.20556118665560924,0,1,1,0,0,0
131,0.15409907104793855,0.09655625119983155,0.4000739500089136,0.37091013537139716,0.720794662191623,0.5238796659551145,0.33571271568304195,0.2500638435109982,1,1,0,0,0,0
132,0.33915614000796984,0.41160260340225796,0.33742772817209227,0.5627091762825315,0.4522865591141758,0.5242745052789478,0.2750810528629519,0.12441718114444429,0,1,1,0,0,0
133,0.05726138689770013,0.17151243799580138,0.27743798433404276,0.31407974923822357,0.37326735575496206,0.3448497807650147,0.17015331355093954,0.15797473464355138,0,0,0,0,1,1
134,0.8124580486703606,0.8221834147670625,0.6840243770922241,0.26340913632049534,0.3924926993525599,0.35798945652801006,0.18343087152434334,0.04667816288651651,1,0,0,0,0,0
135,0.11701674719806784,0.19736068020386302,0.23790994385521647,0.2510037339527449,0.26155920577749603,0.19168096982634275,0.14306791955159903,0.16416163158564462,0,0,0,0,0,1
136,0.7666331813615639,0.7617180968658852,0.6012619921164009,0.16707409211249302,0.18959882163703046,0.20372987942075804,0.1796941971645235,0.07131517632656285,1,0,0,0,0,0
137,0.21510899391052302,0.3165573658820543,0.47845875856422543,0.38994829911583995,0.3563228919724022,0.2673332660243466,0.21316902956368822,0.1313245663687303,0,1,1,0,0,0
138,0.0694600380914285,0.12738340733584755,0.14212487427398038,0.10094472750886652,0.40864389328780115,0.4323797092251773,0.4023230574788438,0.30952123948556615,0,0,1,1,1,0
139,0.32247106399935754,0.45257336776462875,0.5426015877242986,0.2263833732953694,0.20251098303171977,0.33332552068309007,0.2684319705462138,0.0810185124242544,1,0,0,0,0,1
140,0.2024679124412303,0.18168081693821564,0.44648418328157563,0.46475691842749367,0.5061098266531341,0.37370189811342525,0.2935995713814704,0.2770422244746622,0,0,1,0,1,0
141,0.2992358986713455,0.3235612858478707,0.4080874018676779,0.5574032793845846,0.5637565449342483,0.5185249956729937,0.30393999340586875,0.1989767486759602,0,0,0,0,0,1
142,0.18225248526116264,0.18721087929849334,0.128699426227163,0.5121993481192867,0.467855166879793,0.43788762764668554,0.25572727772282666,0.16287423047726862,0,0,1,0,0,0
143,0.3506199326960519,0.3293947894798769,0.5637939876001682,0.18396897946950397,0.17466592896845612,0.10653269774418739,0.06842098032750848,0.00985427883159793,1,0,0,0,0,1
144,0.6443103012010769,0.2487723013853023,0.8855513567405654,0.5950409610869672,0.7826422298027633,0.5806914556049155,0.4683976261127595,0.15664784270363008,1,0,0,0,0,1
145,0.5844200905769926,0.421120751048111,0.5584568217782777,0.3088425370897646,0.3645505475943588,0.32904539029596724,0.19794757665677543,0.14616434328941075,1,1,0,0,0,0
146,0.1989951378124853,0.12000173395012417,0.1289371226843853,0.14039631100454564,0.23340820237358062,0.19127531298678824,0.15528766897461255,0.1777438449151167,0,1,0,0,0,0
147,0.1998512100922588,0.17216266929236257,0.16134747480527598,0.06508192217393471,0.3291813381894394,0.3149772111002135,0.25402516760083527,0.3860465728540024,1,0,0,0,0,0
148,0.5709880892315197,0.4120608616493582,0.7554279526631908,0.2934290548978469,0.2553651056532843,0.21774216811861757,0.13252417848115172,0.030599251429348717,1,0,0,0,0,1
149,0.8779453053147693,0.010465627535127968,0.9941830394774199,0.3487827189170287,0.5288270232045169,0.38376579357295326,0.42365507198593244,0.03591559492937724,0,0,0,0,0,1
150,0.3160861284472061,0.1691592199701513,0.1493548081811599,0.2735791622958189,0.3548316179407227,0.25207155426065886,0.24493350917683254,0.13721747600931983,0,1,0,0,0,0
151,0.397359963999509,0.4657947374613731,0.629453232121595,0.20060005494779953,0.2980239703064257,0.32021288870939824,0.29198263545444547,0.280241859403864,1,0,0,0,0,0
152,0.03669898528919332,0.025705810590719663,0.016240390350404192,0.0572471776812028,0.23083053337779058,0.2550770207119367,0.24337152434333442,0.5504846402604641,0,0,0,1,1,0
153,0.17791303214740808,0.13789238362407963,0.10159102563820396,0.18137613017633236,0.20928034119763594,0.17163611319448457,0.05857511814485106,0.12951939658009398,1,0,0,0,0,1
154,0.6114250042803614,0.8298809147825441,0.7939831983819035,0.18882530346171134,0.20885347774630747,0.27170354237581484,0.17833278382239803,0.008879294079446778,1,0,0,0,0,1
155,0.344806217054475,0.33888197373065565,0.6004278536230002,0.46656613716968864,0.3241670666603157,0.29715355102982755,0.17865699527420587,0.24391117195624418,0,1,1,1,0,0
156,0.4038570222927282,0.24025736773985792,0.5772700561888015,0.23427275338428488,0.42215879320389404,0.3951602434662205,0.2480574788438289,0.3383820167528883,0,0,1,0,1,0
