,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_MFCC_4,BHSUM2,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
52,0.44470360831700056,0.21538040385146628,0.5930004885839089,0.2640105124289735,0.10191934396691964,0.07994979523370048,0.39788050918131324,0.14615647762638612,0.24313805344533973,0,0,0,0,0,1
53,0.3023254558314571,0.33222166566264066,0.7421370806017604,0.3038060810038746,0.08088441645980647,0.0727642521342375,0.3719651314650764,0.016789736144601768,0.11292007155338209,1,0,0,0,0,1
54,0.16002289280874243,0.3475778563987526,0.11155938482181271,0.015395982008372555,0.2878509601985858,0.0419296513876978,0.13946364976214082,0.3453660517364616,0.34930683026288534,1,0,0,0,0,1
55,0.1979796016435309,0.6485487107972189,0.1742640249104871,0.19361385521518276,0.20697845305299728,0.3590682499900052,0.2928657970512801,0.20484546089171832,0.33323974794465155,0,0,1,1,1,0
56,0.1613511076555928,0.46348329378247144,0.43121723023969794,0.23841633166090143,0.2985609983732039,0.10020963699521433,0.7831652321684264,0.05294129099187046,0.18259434473526676,0,0,1,1,1,0
57,0.42327939485235755,0.42258251596734314,0.5285019433971896,0.39675979307550874,0.26864058823910664,0.1971916638465432,0.39766808805249165,0.12687587087300065,0.2447989262902586,0,0,1,0,1,0
58,0.5068273482676515,0.3551799425541759,0.24395286259124493,0.10583325542501582,0.009993210880738346,0.049840449522981514,0.113097204957542,0.17458065987490023,0.5703013731927233,1,1,0,0,0,0
59,0.5865634330574319,0.16299811620298416,0.2927328612786315,0.21041348541036903,0.3840707656311774,0.06569864639706474,0.5320441206552012,0.47230533467944924,0.5383381163160232,0,1,0,0,1,0
60,0.2952254455728871,0.25257075055665207,0.37525978808584504,0.20937081242793482,0.1888998710229372,0.08670964515996435,0.42986431272586134,0.07486351108181548,0.19154406834674348,0,0,0,0,1,1
61,0.3491747250433289,0.38199010174500847,0.5176491821688751,0.4851013327516179,0.19952565282485696,0.10488663103832534,0.32349639933074237,0.6858143305715708,0.6383992048845144,0,1,1,0,0,0
62,0.20018249456025827,0.6950193372096506,0.2842993196286763,0.14365254967953706,0.1237679125807727,0.0812037882187725,0.1842032109682732,0.12330365759707193,0.2469003613603556,0,0,1,1,0,0
63,0.10350357160211866,0.9017481702872624,0.1694201165309085,0.09904484402754826,0.32439481239994555,0.1754250033925944,0.30570285168809236,0.010258292935951029,0.029171471317149582,0,0,1,1,1,0
64,0.10546349838832465,0.6584686827066769,0.3333327256419044,0.21690844214528343,0.08278018484551918,0.12519039352405814,0.19247976754310053,0.25164801851187446,0.2926753024263935,0,0,1,1,1,0
65,0.39812970071971965,0.18339063493278573,0.4362926690536788,0.3743910166516044,0.2161908342029023,0.05257198071767588,0.6755831091110308,0.0,0.06444946228328675,1,0,0,0,0,1
66,0.31294037611157005,0.3771643696102937,0.4022248798594047,0.2736958147651843,0.21691308955156163,0.14548176811321634,0.47016925505745866,0.30946647643045666,0.3341693692977794,0,0,1,0,0,0
67,0.09845527533461836,0.4702741157636534,0.2862463629667983,0.08276719955955819,0.21345930741261643,0.10945382327088893,0.26446692786598064,0.0,0.35050698253147405,0,0,1,1,1,0
68,0.2785039765456695,0.3373367070828771,0.5606062815847621,0.29940036564970335,0.16326981158978815,0.07810118321304874,0.5719163532799396,0.0067066607704566504,0.2127845431606366,0,1,1,0,0,0
69,0.4671266825404538,0.20086975840136861,0.3607444706156887,0.1578773099816136,0.08336925031272079,0.020223804244205983,0.10944408603842465,0.6054317444159832,0.6878493931605928,1,0,0,0,0,1
70,0.40597480711188855,0.2887884123185681,0.332776687984482,0.1384755419821953,0.05370120421800366,0.0945956675020989,0.2231077473394909,0.13694392759899096,0.17539518402383475,0,0,0,0,1,0
71,0.4546652196683782,0.25201459776274143,0.26995719421574993,0.1586304237173693,0.12653216973122217,0.10829724419978973,0.1469324815508316,0.2701493242998946,0.3130130336886948,1,0,0,0,0,1
72,0.3799990281354779,0.36926548557697114,0.5529803618437845,0.27519165446103017,0.2176124984607009,0.1078281933885796,0.4952244583261215,0.08147727873220359,0.23696375499247857,0,0,0,0,0,1
73,0.42126007634535745,0.4890814659002786,0.49033952935514225,0.3712136557698899,0.31772908011484796,0.20635983348414658,0.3476101311766033,0.14943721787886624,0.1881524988029153,1,1,1,0,0,0
74,0.2023367942508814,0.6871956719264322,0.2531502723672985,0.16538507484392367,0.7992966213194548,0.15413302461193507,0.3761689718292868,0.10465272157373183,0.1992194335853906,1,0,1,0,0,0
75,0.35470355432452716,0.4201430653970452,0.6483727238917532,0.3844996208461881,0.1371872792321004,0.14881523846419364,0.5393162662135016,0.03786479322937091,0.1470916904062901,0,0,1,0,1,1
76,0.35732758853415836,0.5181598365157077,0.5086249644500513,0.3748117215660611,0.5975143559896559,0.20510302506803488,0.21303478986043145,0.17888044321699445,0.3085513186337078,0,1,1,0,0,0
77,0.3003871260346308,0.38525288144393377,0.5904737076226383,0.4190506611819211,0.16108060418300485,0.1062228346097559,0.4075758290980232,0.000815456970182421,0.2506390051240191,0,1,1,0,0,0
78,0.621431772410926,0.23631867455243183,0.7242946525585026,0.42356934359645565,0.1981302376677836,0.065470033396643,0.4190491925374622,0.575951250580582,0.30491551167592146,0,0,0,0,0,1
79,0.46224576294064607,0.32979061895712203,0.7650841166475852,0.4050414472249057,0.05214197522862642,0.08882684930180125,0.5162121903503113,0.3085214140891607,0.3671571962830337,0,0,0,0,0,1
80,0.32732937028578213,0.23760612999530717,0.7468223815184023,0.34312381189815816,0.1056267053813897,0.08115085811522657,0.49089736125753314,0.16057104237761888,0.30910728011548105,0,0,0,0,0,1
81,0.02998202050634141,0.5782283321739884,3.099226287273105e-05,0.002338547996717455,0.15258116157131657,0.0037968903001080537,0.05637551859602746,0.40363173162231997,0.41063379316772125,1,0,0,0,0,0
82,0.38884299528645705,0.44518541754726976,0.3294605158571001,0.22874790946014728,0.24195862039911592,0.274334474333686,0.34068153090071807,0.12706332585182156,0.1633457487352095,0,0,1,0,1,0
83,0.6289205284783301,0.1778759522993307,0.4422814680852616,0.2811828040761631,0.14642331697895533,0.1071035014389668,0.2545591868204491,0.8534474750593097,0.8384693793185249,1,0,0,0,0,0
84,0.17304587740468974,0.3287888117101616,0.6559512437012784,0.2595840215234711,0.3264327634145867,0.11528120243681186,0.45190890542801554,0.18920492945407213,0.14717758251119883,0,0,1,0,0,0
85,0.12081895783727749,0.44641171615239456,0.17016757698842722,0.09236550427456963,0.619592523219112,0.07965023337107886,0.31726537955197504,0.08036979249234466,0.07857374699048963,0,0,1,1,0,0
86,0.24257198546522613,0.4135645866130595,0.5565134798112754,0.3367431206955654,0.17600500029165667,0.11484424753945402,0.3871519309342858,0.008314212369247372,0.3336274310168076,0,0,1,0,1,0
87,0.20379459103400988,0.6303310457070397,0.30005068146516845,0.3056343295210197,0.2618021303899774,0.23229896273889636,0.4424548539539177,0.031241013146879597,0.19331683464805707,0,0,1,1,0,0
88,0.2516319225100021,0.20021991499615588,0.5583894232522189,0.322636521341685,0.062374425598382285,0.05608226013794486,0.28249649898509904,0.19496207791340914,0.25880576669074956,0,0,0,0,0,1
89,0.3586827996177333,0.19947039010573894,0.34766573568339765,0.20329266519160255,0.22324074314120723,0.09552813826243983,0.47396923302860083,0.4418391725281113,0.5044697491804462,0,1,0,0,0,1
90,0.4108233312276269,0.5453925187298017,0.20548417206904357,0.17236566009120463,0.31202524774614204,0.13358882431541386,0.2790558011948033,0.42428682280498287,0.38902024278250685,0,0,0,0,1,0
91,0.8557051147070099,0.1199645872787121,0.25313204162443215,0.12557262613356596,0.06815732933223585,0.02306738959427949,0.08743358561620487,0.38634749258106593,0.44047428802310545,1,0,0,0,0,1
92,0.18416292768788034,0.2962170959571586,0.4619797857523098,0.20416393987555442,0.2542131426978891,0.11842660199433871,0.5183783613676773,0.2680216824779657,0.38260404411582105,0,0,1,0,1,0
93,0.23752368919772582,0.4278535697287799,0.41317061787633746,0.3646693571005641,0.19253950327627667,0.07661745105513909,0.5034879024855895,0.0,0.4168300028718346,0,1,1,0,0,0
94,0.2972285663378525,0.28881021244304517,0.24209879604174112,0.1693194448772684,0.02672231367999431,0.08518142919162781,0.18791926948111548,0.25684502701966055,0.27708793043557517,1,0,0,0,0,1
95,0.3136692745031342,0.4363762535071575,0.7420586884074354,0.3692568585288832,0.10949334374655682,0.10629434655816372,0.34280311970586236,0.33883460852781094,0.2427778324747531,0,0,0,0,0,1
96,0.15685353461727436,0.6629726549889003,0.3648245108691689,0.2605578754921208,0.7270917454679793,0.10799599307854432,0.40588170503359405,0.06267838121222741,0.2395256184888891,0,0,1,1,1,0
97,0.5668561802484734,0.12935910962300765,0.29788851536122407,0.1290953805561615,0.2516710307146885,0.0639440697731382,0.12662921760840037,0.9738286149747047,0.9724926151779528,1,0,0,0,0,1
98,0.15280949835592922,0.3114564646521799,0.4095919230516806,0.2750228531064643,0.09536679067476393,0.08034170323442348,0.30961821891439695,0.0031405662030354357,0.06274856488608048,0,0,0,0,0,1
99,0.5380511956633245,0.35342395084820794,0.5697672298750831,0.30817024525538345,0.033497336202370845,0.05631537782803009,0.3010112294725138,0.7648163135893734,0.7177021583166782,1,1,0,0,0,0
100,0.20624045008125863,0.47426520267459243,0.6353523273366344,0.29117844121038355,0.19480656681206293,0.21997976268168679,0.5753413161718041,0.0,0.08487863650081406,0,0,1,0,0,0
101,0.9634200992381663,0.05378157273752984,0.5736923088141996,0.34095406525600663,0.10672066095883752,0.08420391153465204,0.40534671848693216,0.9806331750812814,0.9366721016308105,0,0,0,0,0,1
102,0.6317335363450336,0.23659042724915713,0.7747427642181564,0.42409132932365196,0.05963836192648954,0.08727610988514731,0.3025322696541994,0.17661596482298855,0.19931321374075014,0,0,0,0,0,1
103,0.27857956600849837,0.3954721474287503,0.7036665670052724,0.3966585122627691,0.19397469716315274,0.144631507939234,0.4476263905716489,0.2700269501297444,0.24052564799604076,0,0,1,0,0,0
104,0.23007272786173605,0.29846916530485235,0.07696655023298904,0.0022775198146820497,0.07157271000900896,0.027042778222303058,0.08567914444112265,0.39346800054512127,0.3863666441808537,1,0,0,0,0,1
105,0.30824843016883446,0.23027637898268308,0.5530605771123962,0.31492359790997954,0.13656491629453438,0.13576121090562843,0.38515622131659144,0.029441000353216357,0.2608140059055204,0,1,1,0,0,0
106,0.4298124841397109,0.315537997117724,0.2842865581086699,0.12439231512356258,0.16030941532558607,0.032617331680863004,0.4159205702327191,0.26005512400119035,0.37168961164206127,1,0,0,0,0,1
107,0.6953150730788128,0.2924465064884493,0.2214634181913646,0.1154860959622715,0.06025051688044021,0.022331999006715935,0.16186227767899758,0.9315333205396702,0.8820049905065851,1,1,0,0,0,0
108,0.25767907953631264,0.43870262633255347,0.20342227505086385,0.10155479032274811,0.2739774192921169,0.12696636742388623,0.3115850812183008,0.1387800963974713,0.1698157030049674,0,0,0,0,0,1
109,0.49544033561721496,0.3015934892513738,0.25673261334052844,0.28518599312329246,0.12315397528047649,0.03971334407326427,0.2153006152345287,0.3254930427503039,0.5994152909565837,1,0,0,0,0,0
110,0.17721949560231304,0.6099171428856709,0.15636690463863034,0.11198022167513261,0.19344671756615744,0.38788418668109675,0.18731347589151315,0.012140073925123696,0.06193083698934733,0,0,1,1,1,0
111,0.877258910107931,0.15881357398895685,0.34971487118157096,0.18522312942129698,0.07057759363799575,0.02218784893748448,0.14180028217917856,0.6538463036047537,0.6597693943058208,1,0,0,0,0,1
112,0.2062080545971891,0.3878057425854616,0.34014920039961793,0.1795903580666271,0.12052331309019969,0.06964137602502805,0.2525136500243891,0.04973453148770835,0.13627658893820704,0,0,0,0,0,1
113,0.12093234203152083,0.2689014567808372,0.3367673975979173,0.24426335088867407,0.14297512492627568,0.07664729462415966,0.3323315447998783,0.0,0.22355874362638217,0,0,0,0,1,1
114,0.15871627495127177,0.589957880828205,0.152445471848087,0.0880247125183084,0.3063535786273989,0.3768961224194463,0.3989583497238525,0.06673285996779334,0.06041633130279333,0,1,1,1,0,0
115,0.25019572271625334,0.4141907993489917,0.3822822702379477,0.21407777327640826,0.24399081929600563,0.16370323780200424,0.2592744113836745,0.1858529896844137,0.26248568830105706,0,1,1,0,0,0
116,0.3480624800902754,0.25841451522181214,0.28055654811822284,0.13382181848400793,0.0723567803695614,0.08165256792649697,0.3362810043061172,0.053263357557856564,0.09372902910661401,1,1,0,0,0,1
117,0.13244353737089049,0.4233255507443661,0.5039250789391168,0.2855755347107524,0.16459377086155386,0.0959605884701342,0.20364630046313054,0.08557959466337368,0.09565312911657632,0,0,1,0,1,0
118,0.15373276965191052,0.5004353368368851,0.48609905856443847,0.2618329749550729,0.23982895956342237,0.09652761628152508,0.38259143287230085,0.06164876944428221,0.37881018399900196,0,0,1,0,1,0
119,0.2957869672967588,0.374322948042482,0.7212920492084212,0.5228141523055667,0.11162972888891769,0.12852161153020367,0.4556774136022952,0.02914173988257642,0.09091825379597819,0,0,1,0,0,1
120,0.08744620999832624,0.5546505822796607,0.2754191247784966,0.24186896859775414,0.21661811123137448,0.12830932802981201,0.4260695797208629,0.0048866231125870175,0.14427185844513668,0,0,1,1,1,0
121,0.4069898656127336,0.30720385945409834,0.5820893889784222,0.33788577601878106,0.14140503982733926,0.049149542745844835,0.41984642739131117,0.018911259258023158,0.05653365758089852,0,0,0,0,0,1
122,0.38202914513716785,0.30348718785050777,0.5412379403635941,0.3651134345102683,0.09850477344757631,0.134859146800516,0.24718476442234566,0.0668602403539951,0.2682016033777216,0,1,1,0,0,0
123,0.111861606492055,0.4072446306792653,0.08463075453398583,0.04426620752698218,0.12129539312079123,0.03642097901546629,0.052418191640572986,0.26885660806612655,0.2547314425579019,1,0,0,0,0,1
124,0.18670597318733767,0.3287053555084422,0.18526992437887868,0.26222251654253276,0.44298768236643743,0.5812598152964621,0.5100991823097782,0.0,0.012150519194402172,0,0,0,1,1,0
125,0.3558319970196155,0.25136442153120087,0.3841782674960441,0.23849164303447706,0.08399355762811829,0.11871715447763337,0.24211812712748942,0.14979043423361788,0.17361569827213716,0,1,1,0,0,0
126,0.26111300084768185,0.35654877403422125,0.3515835223253677,0.23055538242596113,0.106392061105314,0.08326693608464762,0.1294090496645844,0.23130053149327082,0.2547326111579687,1,0,0,0,0,1
127,0.1739637494533262,0.7679041426893033,0.43652055333950757,0.2721298575835956,0.48925010207983616,0.27060121277507465,0.3544653019264761,0.03895837331353097,0.17934096214933598,0,0,1,1,0,0
128,0.2786605547186722,0.3703309458591413,0.4985615943878483,0.31293044345414306,0.05908356611856817,0.05508221903265169,0.46587887275187645,0.025633494922862553,0.12477405848083742,0,0,0,0,0,1
129,0.28598733336572885,0.30300983168972606,0.3323263886356841,0.22154009162018135,0.13492856031784095,0.12115362849936961,0.17859896464368324,0.710296952048794,0.7537397393262261,1,0,0,0,0,0
130,0.11771978986129332,0.606530551792769,0.33207480438412906,0.1264075436026883,0.19848087380339752,0.15592363875316945,0.23949564405561763,0.23945621368755093,0.20577937006029098,0,1,1,0,0,0
131,0.139170999562661,0.5212114379095845,0.49166672743580975,0.4411558477983109,0.10850025276911808,0.11282333113917409,0.4443797565286717,0.03593295007968227,0.058568774597205456,1,1,0,0,0,0
132,0.6178196759371745,0.23956581141394612,0.584793008145496,0.37658413578900346,0.17855416064449647,0.16285917157630916,0.45274285504487066,0.40093449366296485,0.3696460222752701,0,1,1,0,0,0
133,0.10903240088331685,0.30594835533870074,0.27223056785117894,0.19290099411013112,0.20678215190775873,0.08341446467112669,0.3784269297541684,0.011839144715799896,0.03121681358404089,0,0,0,0,1,1
134,0.7681833152458548,0.21741463836755345,0.24149900460143958,0.1604989248652186,0.13367897349813018,0.04578679191205494,0.06924142054663038,0.9662586600584615,0.9999999999999999,1,0,0,0,0,0
135,0.24416476343197757,0.4376770220031486,0.28932371236263144,0.23250698577913503,0.20600885664102248,0.058278296348892714,0.16269098232970908,0.46896451983434984,0.47485917638820185,0,0,0,0,0,1
136,0.8896015895384184,0.1338711529436825,0.16747854241564641,0.18138614478481713,0.08653097069822606,0.037341061879232654,0.11427207737374057,0.7987111774898276,0.7759901767478385,1,0,0,0,0,0
137,0.2778344698748994,0.34964404224231754,0.4802597516243592,0.21942488080027417,0.22143457816722945,0.09315472989599234,0.5733246266895348,0.04437954905118299,0.2563590103009174,0,1,1,0,0,0
138,0.19254255956719635,0.46441920141650894,0.2654505545791981,0.23041774439839197,0.2901400600164624,0.2014953317337931,0.24922243376919,0.09846281354904562,0.2534822090865082,0,0,1,1,1,0
139,0.4170864581477342,0.1741304080117954,0.24766646491311228,0.11538871056540662,0.01256132891743525,0.018785118982931174,0.15204632354098155,0.07006644361192925,0.14034448577068734,1,0,0,0,0,1
140,0.1774138685067302,0.4622617379525191,0.47242782448899234,0.36567567286816866,0.23323711363592176,0.1218237010868127,0.4051316748750387,0.02019785678328369,0.3686649825192037,0,0,1,0,1,0
141,0.41457040888500146,0.33361188123425317,0.7048606806630158,0.40412212907850037,0.4361450116986733,0.10352452550132973,0.41669944770506506,0.11498110153440522,0.26314302583862387,0,0,0,0,0,1
142,0.32140099670105987,0.46784656373457767,0.44927842719735156,0.356348748792421,0.22149663622635152,0.10526952965972136,0.3754032067723003,0.19451819342350085,0.1256145740788729,0,0,1,0,0,0
