,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_MFCC_1,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
50,0.4930538682907602,0.3121966814698988,0.3462909834019511,0.345357379688184,0.5306382794260625,0.5164703836816981,0.42100702539952134,0.5989510030554726,0.2233026419520654,0,0,0,0,0,1
51,0.17984892905928912,0.10430748298082854,0.5221758854012388,0.4251987024609489,0.16295415559725293,0.28226234205840733,0.5999382382459661,0.5166082067512088,0.4408020416532972,0,0,1,0,1,1
52,0.44470360831700056,0.4161177955456968,0.21538040385146628,0.43739205639325934,0.4832395142462581,0.5817576772654344,0.3483875550065622,0.5930004885839089,0.3204192954086176,0,0,0,0,0,1
53,0.3023254558314571,0.3195937520360126,0.33222166566264066,0.5049927019945342,0.3390120199899679,0.5541122587546027,0.7584337219177026,0.7421370806017604,0.26606728871077073,1,0,0,0,0,1
54,0.16002289280874243,0.3204846732758477,0.3475778563987526,0.3029868383243643,0.23744589146710762,0.7711159188398652,0.39767219949046556,0.11155938482181271,0.3204426698739266,1,0,0,0,0,1
55,0.1979796016435309,0.06434936233978947,0.6485487107972189,0.5747794406192607,0.05451415336788848,0.043861599036889166,0.09136416274222192,0.1742640249104871,0.35105790705037626,0,0,1,1,1,0
56,0.1613511076555928,0.07292220651493733,0.46348329378247144,0.5076095167033989,0.18869712226206178,0.23868025644806662,0.42170122751486155,0.43121723023969794,0.5221090567553268,0,0,1,1,1,0
57,0.42327939485235755,0.23711383943114378,0.42258251596734314,0.6633623281750335,0.18218242393842002,0.1393649542984543,0.24929143827684713,0.5285019433971896,0.22504191466620205,0,0,1,0,1,0
58,0.5068273482676515,0.44726518997986336,0.3551799425541759,0.15968525233412853,0.5129272174435383,0.6051729791949574,0.380275766231761,0.24395286259124493,0.12911523398902253,1,1,0,0,0,0
59,0.5865634330574319,0.6756940624947916,0.16299811620298416,0.39586832027967234,0.6217387804137948,0.691148668129527,0.6665655832625648,0.2927328612786315,0.5306067373708827,0,1,0,0,1,0
60,0.2952254455728871,0.2852493443092406,0.25257075055665207,0.5116273800230561,0.25716338145044926,0.48729974623702293,0.3346523585269822,0.37525978808584504,0.15223364265542427,0,0,0,0,1,1
61,0.3491747250433289,0.18228127353251788,0.38199010174500847,0.2201825995256848,0.35088957834048584,0.31765490436018934,0.48707727939473483,0.5176491821688751,0.267995682098772,0,1,1,0,0,0
62,0.20018249456025827,0.06727667498496193,0.6950193372096506,0.3837888629569124,0.05505291644218205,0.033706678170001385,0.15138300007720223,0.2842993196286763,0.36137773348434654,0,0,1,1,0,0
63,0.10350357160211866,0.1059635661698417,0.9017481702872624,0.42635290824364813,0.02425053102222552,0.13849340062197238,0.18991368794873775,0.1694201165309085,0.4492667855222812,0,0,1,1,1,0
64,0.10546349838832465,0.01789418340553129,0.6584686827066769,0.6285057546863543,0.04713867266117995,0.06186050299211419,0.15349154635991663,0.3333327256419044,0.44407871669935556,0,0,1,1,1,0
65,0.39812970071971965,0.21088317871001272,0.18339063493278573,0.6096103472663511,0.434366891460915,0.3412044607701805,0.5778022079827068,0.4362926690536788,0.39625031077414113,1,0,0,0,0,1
66,0.31294037611157005,0.16075976793622943,0.3771643696102937,0.5447871346560713,0.25783838346307,0.20138612248850585,0.4387641473017833,0.4022248798594047,0.24743890233510912,0,0,1,0,0,0
67,0.09845527533461836,0.08857696544346816,0.4702741157636534,0.46335747553779555,0.07482614053665758,0.30192292032106627,0.37475611827375893,0.2862463629667983,0.27663573445757433,0,0,1,1,1,0
68,0.2785039765456695,0.3601882449912196,0.3373367070828771,0.5705329819917028,0.3652008595438473,0.6502120560523461,0.6693603026325947,0.5606062815847621,0.31268765976978274,0,1,1,0,0,0
69,0.4671266825404538,0.5656152886933306,0.20086975840136861,0.44913443589796553,0.5156148401359912,0.6688228082956065,0.5614186674901567,0.3607444706156887,0.17154201347644177,1,0,0,0,0,1
70,0.40597480711188855,0.2834144708033898,0.2887884123185681,0.5163627117740018,0.25493401700509666,0.2584706874049489,0.2694764147301783,0.332776687984482,0.2204913312607974,0,0,0,0,1,0
71,0.4546652196683782,0.2999480295943429,0.25201459776274143,0.645935946391593,0.32447780234207124,0.3601937666304987,0.26517100285648115,0.26995719421574993,0.28294577761533707,1,0,0,0,0,1
72,0.3799990281354779,0.2543958932773326,0.36926548557697114,0.38847346259128024,0.44405843411918433,0.45504125574157994,0.3850610669343009,0.5529803618437845,0.38361003742039407,0,0,0,0,0,1
73,0.42126007634535745,0.17933274847687317,0.4890814659002786,0.42152333105874323,0.11205652677404773,0.08344026005753133,0.139163437041612,0.49033952935514225,0.3305956876236456,1,1,1,0,0,0
74,0.2023367942508814,0.11996678742588915,0.6871956719264322,0.5316356856525765,0.055721725775787864,0.08291424660127081,0.061566586891067754,0.2531502723672985,0.4762770426626492,1,0,1,0,0,0
75,0.35470355432452716,0.19526023839719026,0.4201430653970452,0.5679701077546145,0.37774103454895624,0.35708830643475126,0.6775721454489307,0.6483727238917532,0.4092242014963909,0,0,1,0,1,1
76,0.35732758853415836,0.15866428481600506,0.5181598365157077,0.4892366701363692,0.10862578259981051,0.08455171108435802,0.1288918397282483,0.5086249644500513,0.5278719249297174,0,1,1,0,0,0
77,0.3003871260346308,0.1927677801666992,0.38525288144393377,0.42218345014085684,0.2065444231829132,0.29428362029311494,0.40890357446151476,0.5904737076226383,0.2825537240835616,0,1,1,0,0,0
78,0.621431772410926,0.5381876419526932,0.23631867455243183,0.5138906740934742,0.722270731541172,0.6729384784345488,0.7898327800509535,0.7242946525585026,0.4001421592481073,0,0,0,0,0,1
79,0.46224576294064607,0.34146071688856366,0.32979061895712203,0.31681885967436396,0.47632848446566467,0.5278049832622078,0.4207315679765306,0.7650841166475852,0.2547646722581221,0,0,0,0,0,1
80,0.32732937028578213,0.4074343438016579,0.23760612999530717,0.41295842633385865,0.35378155944042955,0.6410013183349804,0.3847880799814715,0.7468223815184023,0.2698794515075468,0,0,0,0,0,1
81,0.02998202050634141,0.37703544442272696,0.5782283321739884,0.37710024445661394,0.044098067264879456,0.9085000693281334,0.3192570060989733,3.099226287273105e-05,0.11333959485676766,1,0,0,0,0,0
82,0.38884299528645705,0.19194201133045755,0.44518541754726976,0.6091020234895715,0.1307955734730402,0.10536335645004744,0.12066887979618623,0.3294605158571001,0.40719699786867375,0,0,1,0,1,0
83,0.6289205284783301,0.7828091595188419,0.1778759522993307,0.4212766887528502,0.8355843721552382,0.749151005478023,0.2771052265884351,0.4422814680852616,0.14852135257405985,1,0,0,0,0,0
84,0.17304587740468974,0.8192960207033126,0.3287888117101616,0.5061436994220349,0.32236609879800104,0.8627435013128327,0.7843230139735968,0.6559512437012784,0.5096483417941816,0,0,1,0,0,0
85,0.12081895783727749,0.2895175843306954,0.44641171615239456,0.44715508126262415,0.12480725286566222,0.5940870805372821,0.29694186674901574,0.17016757698842722,0.5812485789387569,0,0,1,1,0,0
86,0.24257198546522613,0.13076844987280128,0.4135645866130595,0.5102818760616398,0.26894185693672945,0.2779772031490379,0.5095387941017526,0.5565134798112754,0.22232622678756225,0,0,1,0,1,0
87,0.20379459103400988,0.07778742437396874,0.6303310457070397,0.449338366975277,0.1159702999114447,0.09386809167160032,0.14688921485370188,0.30005068146516845,0.3185535880866725,0,0,1,1,0,0
88,0.2516319225100021,0.2924948976576953,0.20021991499615588,0.43655387359762293,0.2759210061864864,0.5492350795952997,0.43912113024009874,0.5583894232522189,0.41826586966823137,0,0,0,0,0,1
89,0.3586827996177333,0.4996901472898873,0.19947039010573894,0.3287266699939984,0.402406475065178,0.6812226401473719,0.5263756658689107,0.34766573568339765,0.2949910645793978,0,1,0,0,0,1
90,0.4108233312276269,0.29931771796888135,0.5453925187298017,0.18737576396451638,0.17068881168682384,0.22578302275063222,0.0851960163668648,0.20548417206904357,0.7054689873969134,0,0,0,0,1,0
91,0.8557051147070099,1.0,0.1199645872787121,0.2918813173265819,0.9462785095460148,0.6039272736876625,0.4815477495560874,0.25313204162443215,0.12419703399284741,1,0,0,0,0,1
92,0.18416292768788034,0.43934083949629615,0.2962170959571586,0.5496259358621722,0.236343594602461,0.7261362660967822,0.3066224040762758,0.4619797857523098,0.2432633728503461,0,0,1,0,1,0
93,0.23752368919772582,0.15134751837525057,0.4278535697287799,0.4056900981536116,0.19469782822746953,0.3248474230842876,0.62231946267274,0.41317061787633746,0.19719123925040216,0,1,1,0,0,0
94,0.2972285663378525,0.20338762195242055,0.28881021244304517,0.5039493849883868,0.15132430440732966,0.1706682571787631,0.20688890604493165,0.24209879604174112,0.20934383625974556,1,0,0,0,0,1
95,0.3136692745031342,0.20741040408126776,0.4363762535071575,0.253386469042681,0.2789182628296828,0.40903378591032236,0.4020369026480352,0.7420586884074354,0.2373613203597968,0,0,0,0,0,1
96,0.15685353461727436,0.04983098254370135,0.6629726549889003,0.3105202568528963,0.17147528192171216,0.14355985658980414,0.4169227206052652,0.3648245108691689,0.49770186506983655,0,0,1,1,1,0
97,0.5668561802484734,0.5696380708221778,0.12935910962300765,0.4847840746873007,0.6543618134641228,0.6659440400914691,0.4989373890218483,0.29788851536122407,0.44064692020170043,1,0,0,0,0,1
98,0.15280949835592922,0.12092134589714104,0.3114564646521799,0.5550795381332065,0.1913228181643661,0.3497527296576951,0.5555055971589593,0.4095919230516806,0.12280731578265149,0,0,0,0,0,1
99,0.5380511956633245,0.36284737216113555,0.35342395084820794,0.2481019069861734,0.6170942711526434,0.5762730516043412,0.46069451092411035,0.5697672298750831,0.20349490755398975,1,1,0,0,0,0
100,0.20624045008125863,0.1059499296202524,0.47426520267459243,0.5272165774108934,0.14040041862510141,0.21351084269996767,0.39436671041457577,0.6353523273366344,0.3609028068482934,0,0,1,0,0,0
101,0.9634200992381663,0.7560315216419616,0.05378157273752984,0.3255261351611868,0.9422408828283203,0.5864829947992897,0.4048322396356056,0.5736923088141996,0.4080140416787967,0,0,0,0,0,1
102,0.6317335363450336,0.43718020397247837,0.23659042724915713,0.3197011657759136,0.49282578136127464,0.496347617863329,0.3829111402763839,0.7747427642181564,0.14520111602447094,0,0,0,0,0,1
103,0.27857956600849837,0.24735640334489412,0.3954721474287503,0.49226996945445334,0.35801735188659967,0.5628211928400546,0.7695631899945958,0.7036665670052724,0.28122244203663843,0,0,1,0,0,0
104,0.23007272786173605,0.3949735678213793,0.29846916530485235,0.2584506572014841,0.33305466277766427,0.750823684251069,0.3718656681849764,0.07696655023298904,0.15404303876548825,1,0,0,0,0,1
105,0.30824843016883446,0.46556998504525055,0.23027637898268308,0.5849689762078405,0.45641282875384726,0.7624488017237395,0.3854748706863275,0.5530605771123962,0.2575069220291586,0,1,1,0,0,0
106,0.4298124841397109,0.48062473579185166,0.315537997117724,0.287219978267404,0.4191886351954719,0.6528311188680367,0.3812664247664635,0.2842865581086699,0.17244724276932166,1,0,0,0,0,1
107,0.6953150730788128,0.590468657905941,0.2924465064884493,0.22924520035075344,0.6739802205832265,0.6578601596527872,0.43701628966262646,0.2214634181913646,0.07899825541490739,1,1,0,0,0,0
108,0.25767907953631264,0.14095798276037097,0.43870262633255347,0.3323667494890193,0.17535189898501993,0.190425674738809,0.4262092179417896,0.20342227505086385,0.33820832598454315,0,0,0,0,0,1
109,0.49544033561721496,0.46137598846044864,0.3015934892513738,0.17920067439626275,0.5425406084926401,0.6847374664638911,0.43791059986103603,0.25673261334052844,0.1687806391428796,1,0,0,0,0,0
110,0.17721949560231304,0.094280073516154,0.6099171428856709,0.42668978553950204,0.0791052817359318,0.12276581836909417,0.20435358604184362,0.15636690463863034,0.4360644625254198,0,0,1,1,1,0
111,0.877258910107931,0.7057111384852216,0.15881357398895685,0.24167456891236155,0.5724140920603662,0.5518651468766025,0.45931784142669657,0.34971487118157096,0.2404191254125062,1,0,0,0,0,1
112,0.2062080545971891,0.14290800935164266,0.3878057425854616,0.4411608711406244,0.21608734154482576,0.32653110632294585,0.2668595692117656,0.34014920039961793,0.27630317956476746,0,0,0,0,0,1
113,0.12093234203152083,0.06290994877202871,0.2689014567808372,0.5899092416470973,0.1549655996680724,0.2361602338228853,0.4564632131552537,0.3367673975979173,0.17442982241781224,0,0,0,0,1,1
114,0.15871627495127177,0.04652336168220474,0.589957880828205,0.6104836214469722,0.04558431022844793,0.06296755223269604,0.2419590828379526,0.152445471848087,0.3804491722251854,0,1,1,1,0,0
115,0.25019572271625334,0.12857751090545175,0.4141907993489917,0.6519193283147974,0.20881713638136998,0.21205165055979713,0.39681432872693595,0.3822822702379477,0.24242295457491408,0,1,1,0,0,0
116,0.3480624800902754,0.2573883583260984,0.25841451522181214,0.38750313566590117,0.15092797295037808,0.1855661027244856,0.15521531691500035,0.28055654811822284,0.2277852269129344,1,1,0,0,0,1
117,0.13244353737089049,0.19449810679236534,0.4233255507443661,0.3827890592681461,0.12381023154426837,0.4860650451953403,0.4847303327414498,0.5039250789391168,0.2644629504100094,0,0,1,0,1,0
118,0.15373276965191052,0.19316627044914247,0.5004353368368851,0.5184972705920758,0.13770041057461868,0.4730841775592535,0.37655709102138507,0.48609905856443847,0.2599506161296561,0,0,1,0,1,0
119,0.2957869672967588,0.42994828717361294,0.374322948042482,0.34720960324878053,0.4031310185099176,0.7561586491798372,0.4704788079981472,0.7212920492084212,0.30256120391246055,0,0,1,0,0,1
120,0.08744620999832624,0.0015015356270009703,0.5546505822796607,0.6179626984593278,0.03522395823657272,0.03456502648774872,0.1416487300239327,0.2754191247784966,0.33834219792222253,0,0,1,1,1,0
121,0.4069898656127336,0.36509134215466577,0.30720385945409834,0.6219723403687885,0.4524247434682719,0.5754433148971854,0.4896342160117348,0.5820893889784222,0.2959887292578183,0,0,0,0,0,1
122,0.38202914513716785,0.2994889324248361,0.30348718785050777,0.3673913605812257,0.36139236194970314,0.479667048888439,0.37702400988188073,0.5412379403635941,0.16134543422319214,0,1,1,0,0,0
123,0.111861606492055,0.05293557033353485,0.4072446306792653,0.3257234490059012,0.10644595958657677,0.28021110966830337,0.12946004786535936,0.08463075453398583,0.12966559639948239,1,0,0,0,0,1
124,0.18670597318733767,0.056378041518747986,0.3287053555084422,0.48372010389456227,0.08842526365330908,0.07874575502739012,0.19899019532154716,0.18526992437887868,0.37671775758129533,0,0,0,1,1,0
125,0.3558319970196155,0.3848552480261095,0.25136442153120087,0.5209999881691902,0.38369219908224494,0.5701215553271519,0.24971697676214005,0.3841782674960441,0.13951580857587886,0,1,1,0,0,0
126,0.26111300084768185,0.1769736253979221,0.35654877403422125,0.2603614332444552,0.22785962435209098,0.35347443992772265,0.3505127769628657,0.3515835223253677,0.12961778499316828,1,0,0,0,0,1
127,0.1739637494533262,0.04691579127594165,0.7679041426893033,0.5463568224369905,0.04398040636359696,0.03638076331375272,0.15205805604879186,0.43652055333950757,0.5338536630974567,0,0,1,1,0,0
128,0.2786605547186722,0.18779498508312994,0.3703309458591413,0.3995769783670635,0.3220193087731684,0.3781244428989284,0.4840657762680461,0.4985615943878483,0.38784506554412573,0,0,0,0,0,1
129,0.28598733336572885,0.1885283284165996,0.30300983168972606,0.3819731344367001,0.20508295093540418,0.2880969097259668,0.29097506369180887,0.3323263886356841,0.16734523447776134,1,0,0,0,0,0
130,0.11771978986129332,0.047706711152121765,0.606530551792769,0.4769530812140978,0.07285686860992936,0.13543195828867352,0.350416428626573,0.33207480438412906,0.4137142237871309,0,1,1,0,0,0
131,0.139170999562661,0.15409907104793855,0.5212114379095845,0.2686724768642499,0.09655625119983155,0.4000739500089136,0.20095792480506453,0.49166672743580975,0.2640485848886207,1,1,0,0,0,0
132,0.6178196759371745,0.33915614000796984,0.23956581141394612,0.4013654358680877,0.41160260340225796,0.33742772817209227,0.5941598085385627,0.584793008145496,0.2794799818954142,0,1,1,0,0,0
133,0.10903240088331685,0.05726138689770013,0.30594835533870074,0.5301440010074235,0.17151243799580138,0.27743798433404276,0.2064886898787926,0.27223056785117894,0.2866102562903874,0,0,0,0,1,1
134,0.7681833152458548,0.8124580486703606,0.21741463836755345,0.23066108760433923,0.8221834147670625,0.6840243770922241,0.4188626572994673,0.24149900460143958,0.12989509114978998,1,0,0,0,0,0
135,0.24416476343197757,0.11701674719806784,0.4376770220031486,0.6428326648257392,0.19736068020386302,0.23790994385521647,0.2595605651200495,0.28932371236263144,0.45874938110790725,0,0,0,0,0,1
136,0.8896015895384184,0.7666331813615639,0.1338711529436825,0.3052314838301906,0.7617180968658852,0.6012619921164009,0.39974924727862277,0.16747854241564641,0.03523700645347737,1,0,0,0,0,0
137,0.2778344698748994,0.21510899391052302,0.34964404224231754,0.507690126627764,0.3165573658820543,0.47845875856422543,0.31247988882884276,0.4802597516243592,0.17970713919919085,0,1,1,0,0,0
138,0.19254255956719635,0.0694600380914285,0.46441920141650894,0.4273876027951993,0.12738340733584755,0.14212487427398038,0.2639728248282251,0.2654505545791981,0.40715768626792664,0,0,1,1,1,0
139,0.4170864581477342,0.32247106399935754,0.1741304080117954,0.4723320471171024,0.45257336776462875,0.5426015877242986,0.602967652281325,0.24766646491311228,0.06225151349662879,1,0,0,0,0,1
140,0.1774138685067302,0.2024679124412303,0.4622617379525191,0.5575503726805346,0.18168081693821564,0.44648418328157563,0.3804888442831777,0.47242782448899234,0.2807517653033687,0,0,1,0,1,0
141,0.41457040888500146,0.2992358986713455,0.33361188123425317,0.40986958236639864,0.3235612858478707,0.4080874018676779,0.4843035590210762,0.7048606806630158,0.5926468182040336,0,0,0,0,0,1
