,Att1,Att2,Att3,Att5,Att7,Att9,Att11,Att14,Att19,Att21,Att24,Att26,Att27,Att30,Att31,Att33,Att34,Att46,Att49,Att50,Att51,Att52,Att57,Att58,Att62,Att64,Att66,Att67,Att70,Att73,Att75,Att80,Att81,Att82,Att83,Att84,Att85,Att86,Att91,Att94,Att95,Att96,Att97,Att98,Att102,Att103,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
10,0.44732100989659174,0.57100371199894,0.5487250807294826,0.6533638262142929,0.5298832614113199,0.43813421077962017,0.25417132679114784,0.4900699355536341,0.6611641368523088,0.4899375228149709,0.2211984668051613,0.312891880359449,0.6348926718966724,0.5353981825190709,0.5796635206056345,0.6553193519151573,0.5223808629046074,0.4767708425936609,0.13537616449541623,0.23407287730532894,0.2460948890570848,0.3596203259548264,0.3568031956340297,0.4194208389884908,0.6660379088199262,0.4409636039404486,0.5939738294870898,0.5485243798542749,0.5116537479348615,0.44187752010036085,0.43732650107338755,0.4162886375470875,0.3253051641222922,0.30061977146101315,0.2360292859497832,0.17517205761504748,0.2895251743048475,0.32488057026982814,0.2016942346900985,0.43374647442702974,0.3202147469753564,0.29101485465953336,0.33848889846949776,0.27067232300125216,0.2673444996137157,0.9228307281215804,0,0,0,0,1,1,1,1,0,0,0,0,0,0
11,0.3484874660372575,0.39263360527666996,0.4980806890456302,0.4642111300991709,0.29666676100689826,0.29657380529000815,0.2397606377784519,0.2775764617025975,0.5226402780225591,0.6734253131026259,0.5001009450800246,0.625902839896628,0.7248683207043114,0.6582754971810154,0.8463957598009626,0.7558333200833159,0.5196424920004199,0.6784423356642564,0.36368333147756376,0.4563210779132232,0.44997330996295265,0.49195012410740935,0.40039360257227596,0.43324467295879404,0.4303634479635747,0.3411829967193179,0.8017303053780178,0.6645463915273726,0.3655063929334893,0.4745471542509611,0.31131181880629344,0.5642160841030741,0.16089759993958944,0.24901760518303717,0.3461562538690646,0.34709271137691744,0.4628023350878643,0.5303998914448113,0.25655869461543157,0.2951663243658666,0.4465727965384937,0.5213080521014056,0.17327402065492173,0.13847965769513504,0.078342477071708,0.4541244270071264,0,0,0,0,0,0,0,0,0,1,1,1,1,0
12,0.29586456634261366,0.4270307873228887,0.4187376161840227,0.287416647275131,0.30872642176935605,0.4096210060235776,0.3123505125377421,0.18100596588036463,0.4798877004758548,0.48127022290345955,0.43124908564239106,0.6603450744457503,0.6903150491260777,0.741665527605468,0.8730970355062223,0.6928513507067557,0.43653113895228984,0.7481808776047922,0.30889507478751443,0.44382998562166354,0.49565390590766045,0.5207707033723732,0.3898467167447404,0.607395930785558,0.35394297842314204,0.2109120114710433,0.6891441846007093,0.7159840810563379,0.3438280729143188,0.508040144308905,0.537017442406561,0.4503581698855827,0.33136439721608096,0.2185800637860884,0.22880378608402668,0.13233884222059894,0.2226646824850038,0.2528004321916862,0.3064020448287378,0.383360610917673,0.3260069138168649,0.3000283107210523,0.3627528790818293,0.2845846602608547,0.2069399241295187,0.8332706021940113,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13,0.46125162381733376,0.486198246876455,0.43294975997781737,0.5641765958739752,0.5205852867967866,0.49219442629096566,0.40823081059474686,0.5603480475206825,0.3383346735107508,0.5793282508108274,0.7590397050648097,0.8948318219255954,0.8262368487951511,0.7243722748920707,0.7758011329607299,0.6328645477239119,0.5008151558191072,0.4953942677074802,0.09755558029915007,0.19589538395198447,0.19229255467474005,0.4255537519744361,0.5028642440705527,0.22880780169646914,0.26952598695998825,0.46349390373943306,0.5063314417510918,0.573340138337527,0.3782384812917625,0.7156104519189701,0.48078030806279853,0.5136313313036258,0.3721373165134728,0.21168660213844814,0.23996755898019456,0.11214846603360115,0.2378641111141731,0.2810361947855465,0.1929605705144948,0.40293470479139687,0.405721504100012,0.30358771847044674,0.4985923037227198,0.38906102495603023,0.22542790347700573,0.9255776042354735,0,0,0,1,1,0,0,0,0,0,0,1,1,0
14,0.30815734032743336,0.4777224852909511,0.4137479853733774,0.2978569512355989,0.2559281663685019,0.3869211362220162,0.36184526607303513,0.39726035877826366,0.4237448228762778,0.5114652992655253,0.5915308540831553,0.5873098454380625,0.6348190831285484,0.46782702447010605,0.6623346187442742,0.624047986262382,0.49533288753060284,0.4021977003493547,0.44880377092380214,0.4412637255711784,0.6620005577022667,0.7311651538422343,0.48880018971767175,0.5520459305512821,0.28830399284382824,0.3376845100076685,0.5430019564410096,0.4987141322328821,0.38955967172897477,0.620586046736529,0.5097532849507328,0.41285001899918844,0.7364086773028373,0.21049130872800748,0.24272337631443863,0.1307666407962016,0.22860459668751892,0.26933353962200984,0.23543988637530194,0.39614380767517937,0.2961688452328664,0.531735834355665,0.5492661035881558,0.24265701486028254,0.3828105172184401,0.24796913129419734,0,0,0,0,0,0,0,1,1,0,0,0,0,0
15,0.19856116883437397,0.3584112570922736,0.35281672241189077,0.3397100607239144,0.0754294839043152,0.5075332715270706,0.2616435841315763,0.2341881470689595,0.4085191223123017,0.6872633693340037,0.7545059542967492,0.704256938842919,0.7241569626124459,0.4995093077937894,0.6344260509950691,0.7428002718903534,0.5685159190260131,0.4146738441692564,0.47864899974019226,0.41476950560643117,0.549207664422579,0.4385162431486159,0.5417070894660494,0.6025386125562457,0.42570193544444107,0.49219987203978566,0.5791919625749089,0.509223494740354,0.4133290310437086,0.3458793253048298,0.4605506019910575,0.47563647281239596,0.3042593625848999,0.23487863388677693,0.26504953098242595,0.15292440878378377,0.31636444640413003,0.4032787217880156,0.224267137590621,0.41699095987658374,0.337527118642017,0.3141981895656845,0.44118050520292384,0.2641046030185398,0.23174038118599896,0.8391008592088897,1,0,1,1,0,0,0,0,0,1,1,1,1,0
16,0.5628638865268595,0.4974943547066195,0.7658469519204663,0.6099085065355649,0.4917886758951274,0.5368114554361648,0.39011849627819345,0.32690692525005727,0.4395653419104688,0.5656583803329697,0.40994528484068227,0.39527907764671194,0.6866411856265526,0.3454212043537222,0.5585737856654192,0.5120661281859665,0.1522172238279717,0.4233783944814437,0.251235571391456,0.3734573389017303,0.39847986296458593,0.614364431762762,0.5103035790731553,0.5824674239501711,0.8117212871108346,0.6619388695032693,0.5079248318516664,0.39641664895909257,0.577665422640641,0.4618368492734859,0.3012399691733501,0.41493523856882164,0.27538396351874617,0.21588752275092815,0.3398989765498169,0.1498327930971512,0.26333351705385766,0.2858463563628432,0.25345428698033007,0.48453163667385085,0.333822164627248,0.3277861258109086,0.37439005271512277,0.27059267470722725,0.2654807198863173,0.9033383767507597,0,0,0,0,1,1,0,0,0,0,0,1,1,0
17,0.39565276895911905,0.490671233204447,0.5942282030397033,0.41607219876299284,0.18156075486088047,0.325166800917975,0.3469580400004687,0.36333057498209825,0.5095818095699682,0.7227945209668388,0.5639494396816572,0.5210706352165327,0.6351914868945094,0.5917195114272155,0.5914062111624803,0.4142372760084587,0.13192813365239547,0.6194322181849821,0.508902497865865,0.5241470650413219,0.46939409632314866,0.39359736790385863,0.33022270267606635,0.39641183186494466,0.24635176918012386,0.32970514699543063,0.46646109601035524,0.5721148404034547,0.4119711208808938,0.5975858076543894,0.3559436927022093,0.4652221028583224,0.23823008305050852,0.27687949104712717,0.23615587826549053,0.2273000935902118,0.22073561697945085,0.2554826077086866,0.387914511188992,0.45780868610985315,0.2603776826734716,0.2956691855949244,0.3952899331752533,0.23343870410919912,0.23385572086460596,0.9126308941306087,1,1,0,0,0,0,0,0,0,0,0,1,1,0
18,0.4765138240421441,0.5142195140354784,0.4193701656181943,0.4847730745687297,0.5091214590759523,0.566904012847597,0.4374974773482144,0.50157659377328,0.3165535777229468,0.6012784028469262,0.7596717090440939,0.704787124705669,0.7003967103590686,0.6285559826821742,0.6751496687048597,0.657836523937481,0.564010456100405,0.4847112385542351,0.14308874290168133,0.19685720645863114,0.21797554077201928,0.3745059360464693,0.1608611827172129,0.22467361476624742,0.1921040422925308,0.2573361587432673,0.6910875747606059,0.6142575429301104,0.37292626081207303,0.7947533558804806,0.4786946430208306,0.43536523007782635,0.2907075444653737,0.2455625253947669,0.30374087248536885,0.1546606784149014,0.24872888362223383,0.2985483279837776,0.20329516822146937,0.41230460198841373,0.34752275061981147,0.30981002780257993,0.4418337285334483,0.3507593354982001,0.25821231436273157,0.9476996782017184,0,0,0,1,1,0,0,0,0,0,0,1,1,0
19,0.1699954454588083,0.21459936360474294,0.10597224869879673,0.1745445706417585,0.19416411327381955,0.4666360168396736,0.3371603859689782,0.2776105111754497,0.378044313976031,0.764627860352311,0.5918146706849635,0.7904816043934546,0.7653889723886023,0.557523102464826,0.5862219570914204,0.6347198813858457,0.4966081228204943,0.4594913077442504,0.5210481386631036,0.5025683600996264,0.5941935226865315,0.6179165969093252,0.5960322520042008,0.6015093608800024,0.32711844631065456,0.2644737976504326,0.5442702617407223,0.670202223806526,0.3837998233214151,0.7287411653776827,0.45451201888528386,0.40384182354679665,0.3801570953717416,0.21430539398763243,0.2266725835822287,0.10408201698319941,0.2117482385794729,0.3037998120574886,0.22740403170160262,0.3822049933951291,0.4497489899704886,0.27761444669478386,0.4818060971865671,0.39903273022600527,0.2382373361925451,0.8381461826647689,0,0,1,1,0,0,0,0,0,0,0,1,1,0
20,0.476967034544961,0.39264188688065105,0.2290262204738055,0.5380417463942859,0.5582598100186347,0.5741700482798102,0.4089989987513687,0.5149229553291552,0.28884495065209725,0.6656973688485583,0.7211633554729788,0.6843622105064693,0.7034216547215,0.6632515308214602,0.7116205410088701,0.8360837056588172,0.8215057447760945,0.48582247786505867,0.10518947407489887,0.37979248714419916,0.267980719435924,0.4515457013706408,0.12774066579815396,0.3608550129554517,0.4010164764188028,0.35313729404985,0.5123834766751656,0.5143242690412689,0.3678900511925014,0.6925430549324796,0.3375088128684288,0.5988473825685965,0.5872715551658703,0.1489830961299767,0.1803036268002888,0.23033321539444848,0.23048313904887882,0.23478103175619724,0.14645812948069717,0.3255496699443612,0.23631726118957821,0.29299418541344546,0.5776780523493177,0.4692864426852182,0.1453927074447211,0.7578237362998931,0,0,1,1,0,0,0,0,0,0,0,1,1,0
21,0.2788332746253721,0.4563154591781336,0.5787841764437435,0.731217012774699,0.4827066907581826,0.2485865616973418,0.24375000813758638,0.37957114173041484,0.4663184041240747,0.5447460108441587,0.5046376217924334,0.6295602717840472,0.6754467730210196,0.6110062492224946,0.7057521547795745,0.5249381886696451,0.5061343929437901,0.6181488549979288,0.4250246817355157,0.4463472445255219,0.36875592558658327,0.35253928854790695,0.41790552922298907,0.4479712496739662,0.43379290994502306,0.30211656177256657,0.6611797730813175,0.736024752209806,0.38727566208994796,0.4917731567169994,0.2917520604854179,0.5308760267771279,0.5728848969454922,0.23564952160433705,0.23259042656045897,0.4070817544740686,0.2659882786305472,0.3168936476192047,0.23332176814792,0.15299342519396525,0.42578778671951856,0.39757689264429397,0.4516337115496417,0.4004220053873584,0.3101331702479487,0.4795542183990847,1,1,0,0,0,0,0,0,0,0,0,1,1,0
22,0.401244982712936,0.4815853934590051,0.4812459202005672,0.4682974330547374,0.2910286908505368,0.5493690188509102,0.4625599414614584,0.43830132338951155,0.39807813050757845,0.6256185126645785,0.4462913655382274,0.6134548129960746,0.5381981455630432,0.5884513016781826,0.6819542980780384,0.6332968295358783,0.43910233383255864,0.40235185524949446,0.712137475411053,0.6929042139586066,0.5220650918216946,0.5598357851522409,0.6039058433658872,0.4466452486525237,0.6056174281674256,0.479355071444453,0.5270656825535055,0.5394120952991852,0.43761245069963617,0.6412679949604709,0.2863664501030384,0.4867533436226058,0.2982211053730421,0.11678114024590486,0.15750866322687987,0.04967842631482833,0.5455799138350741,0.4948290446002037,0.3965702078224835,0.4514386968392451,0.3729819071922329,0.49865584567995336,0.15116894314997356,0.12089958178117086,0.41415376909479784,0.6247797139958572,0,0,0,0,1,1,1,1,0,0,0,0,0,0
23,0.47111007406177574,0.40448826128644594,0.4776730268212513,0.5632991597659972,0.5636595469583467,0.47249747962166466,0.41570046390752574,0.34881311792054714,0.4218213011103278,0.5515193098268261,0.41960382713520783,0.4526355482532928,0.6680912411526231,0.6868830831750166,0.7617681383793407,0.5656074602896982,0.3613447584099211,0.6010452269670827,0.5576943918643061,0.5467253933742049,0.5852049555829981,0.568780253455718,0.5637679284739738,0.5146648840881439,0.12265500640332921,0.10160925851139613,0.6413448544652296,0.6782788635113425,0.3079798773056595,0.6808213143070514,0.5459893102593671,0.42016470654463406,0.22138784825207974,0.15044416490874585,0.2688959898058408,0.3890000114134404,0.42330012584855914,0.20597332535232882,0.19950984405192118,0.4365960581228637,0.24606726754196512,0.3033433267758928,0.8522866082685009,0.5277966017598357,0.14536475633903126,0.19277237569887057,0,0,0,0,1,1,1,1,0,0,1,1,1,0
24,0.4734277297519233,0.42046439554412895,0.49272134897665626,0.599073949188742,0.5242705141592274,0.46419796241976585,0.2772208775312776,0.43547831254939756,0.36883839663376805,0.5656115558902283,0.2890525792199432,0.4176687982784553,0.5946240059941397,0.4640980708654765,0.6290973953265963,0.7546537372998583,0.6175592853155896,0.5325304668718283,0.4231243736777642,0.769411804236219,0.8314416603593195,0.8987065169128192,0.5048676750037728,0.5516913931757021,0.41145904230642083,0.3896002831460062,0.48981381183284944,0.5349190052248929,0.42429591527652893,0.5131213113521036,0.3290348791547794,0.30194753409298813,0.1484784794443349,0.07464530816027787,0.37395230947508706,0.38319627693571945,0.32124567108514523,0.5733235768934701,0.4472673026219185,0.5556603649496508,0.18355978080030394,0.22555538617517318,0.1590468165160987,0.12703772326004384,0.08308186655247707,0.5991804238963266,0,1,1,0,1,1,0,0,0,0,0,1,1,0
25,0.8768097570387854,0.4971336448443334,0.40046589143256556,0.39950466360255693,0.30798163046732674,0.15850013425130827,0.47739378496720875,0.45276203132964227,0.31687714795558686,0.5942413580235117,0.5522046990666237,0.49344568359244867,0.49618787881490867,0.45846624513723244,0.5343841508594263,0.5176639292131079,0.43383974312920354,0.7397676138523783,0.43000556730876294,0.4751319180868832,0.5062056327928933,0.5294225547928754,0.5016477102986513,0.5549040952971477,0.4507096444416047,0.46443772376021525,0.5769116232053598,0.6104108620576665,0.4361177213998575,0.7049592082888974,0.4933972801479317,0.4645266387386416,0.5243662836470626,0.20849034024813123,0.5911972433479912,0.08609728816654491,0.2529314906164742,0.25371097688256383,0.16919216530158493,0.3604032823295745,0.2553199727512853,0.2557837351277975,0.25256716768896115,0.4227953417499383,0.23594087334906794,0.6582781423938702,0,1,1,0,0,0,0,0,1,1,0,1,1,0
26,0.3964873942415343,0.4757155765928745,0.5214027000329272,0.5228244549743364,0.30951590054950706,0.319138157261476,0.4387448065923564,0.418643427729478,0.6027273528375044,0.6843287190552548,0.19246861924686187,0.31513028537891985,0.5703341376065365,0.4650809910907495,0.7033789973794662,0.6502492328240026,0.6408533990616035,0.40238401025933956,0.5438696507441636,0.5354999306983783,0.45500856471338086,0.5528406402632097,0.5067371332304669,0.43439262437311704,0.4834124605174335,0.4392359141668293,0.3739365040570346,0.5443798145570161,0.467597985832497,0.4711570232393213,0.44435303077798816,0.37600449412901626,0.27017075766283927,0.17383239732165223,0.21802674575672296,0.5967845484842951,0.18481251320491265,0.22533952030273713,0.1934296752262033,0.39274929864351166,0.30104868832286097,0.5003835255800674,0.2706794175860785,0.24775319996814069,0.19398514566439218,0.42560377683002515,1,1,0,0,0,1,1,1,0,0,0,1,1,0
27,0.516137210601536,0.4609890443581112,0.8462543830765585,0.9875380358177719,0.7479849671323597,0.5738673495752087,0.6332161954895636,0.35643194542179046,0.43410733168840326,0.4580242760845593,0.1830119671123855,0.26425370669380915,0.4891713012724167,0.6283885790813073,0.5640752498029273,0.6340023929531107,0.43288504368682534,0.5524136117831088,0.31729503024904426,0.40974898812632216,0.2902123252200932,0.28443671250027297,0.6080605371843557,0.5934424642065625,0.5258647272404013,0.2595913440813863,0.6403257017501189,0.58255966128555,0.5603835048317718,0.7475668691253625,0.3385771079306197,0.44315137896578743,0.313200681856002,0.2438468132002694,0.2813618550921411,0.16319079848429507,0.26170988692001723,0.30769435627153513,0.23974629361796684,0.424295777956079,0.32985222533186687,0.3209492076627685,0.3470052976412106,0.31470216108018756,0.2455918311216555,0.889227609345361,0,0,0,0,1,1,1,1,0,0,0,1,1,0
28,0.3663432867633366,0.30566756169334874,0.507593481563639,0.5513263069277433,0.4659459072973162,0.3794853868717419,0.2989306560457059,0.3566444966765651,0.49860795955234405,0.4630650706857966,0.47334610995698856,0.8124871529160932,0.8395263113295484,0.8121869821431038,0.8510237126360867,0.7169090757317983,0.5577986924348013,0.5110830753051416,0.43111012136733107,0.5008603201314911,0.631339680516273,0.7294662289545134,0.5434133165790455,0.5245653793471827,0.37315435495834365,0.23341622009156865,0.42161837654548756,0.621303502525067,0.24905590841184622,0.6807178911343509,0.41594475647059753,0.3960591930270633,0.2884295636876719,0.3890714838336219,0.22473057399181742,0.11195871758582907,0.2098938095369324,0.2479471528992225,0.2859147736797171,0.37990315361445215,0.7848743013886923,0.2784940148232032,0.28372428749665224,0.3599711177005929,0.18464388614284805,0.2314504851900504,1,1,0,0,1,1,0,0,0,0,0,0,0,0
29,0.3006064494995614,0.4395433707600488,0.5752907127878966,0.5599331844261018,0.3932080991585348,0.4536668338475412,0.39779907583058716,0.40147423899428175,0.20795101559746212,0.5653296536329079,0.5629341369927143,0.6108861050193292,0.6521012938243413,0.5359003933216713,0.714358253261464,0.6816766174296025,0.4618714319662663,0.4218377912156296,0.16170582340496606,0.5877771539854032,0.7475935147193562,0.7702724539783522,0.20813198929450283,0.5632802360250582,0.5272787378913184,0.4279134771146333,0.4662202485119065,0.6081360180001628,0.36320893863938514,0.58270898868255,0.27148953602723247,0.38120112400136985,0.29271563556223057,0.17775084463690355,0.2018382317140182,0.5664148100803506,0.22245110737546042,0.28634094191916953,0.6247695084536308,0.37922199694465997,0.32021837691070726,0.5540432307130189,0.2656626624076506,0.2028067536530494,0.17177407903901862,0.23640333713043665,1,0,0,0,0,1,1,0,0,0,0,0,0,0
