,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Mean_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_4,Std_Acc1298_Std_Mem40_MFCC_9,Std_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_MFCC_12,BH_LowPeakAmp,BH_HighPeakAmp,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
21,0.2582945937336335,0.10853063437556487,0.3168797864586281,0.3333907546322182,0.5593843487209391,0.399568513092572,0.08251460508510006,0.20969844823592992,0.20032444105561054,0.21616921046298798,0.09272388253503266,0.13934281047252306,0.10120857964084892,0.11249446607818869,0.11587426216577673,0.37406584528378106,0.38628150373116815,0.2743259122947563,0.23749468947177949,0.212333101916667,0.09618664237281192,0.028965865969378224,0.05789848587240416,0.10743725653458515,0.1200171530867615,0,1,0,0,0,0
22,0.4263947605703765,0.10637312488704154,0.28944532828324854,0.35376976752453865,0.5941853775602424,0.47130061050889094,0.06244705312840376,0.5321936230988962,0.24331748655411867,0.2098887195455441,0.1343256256037894,0.2031079506069174,0.3594857294799962,0.1721108410657656,0.10633446925851875,0.24944455665522117,0.23485239592622142,0.17318035099947088,0.23136856901588698,0.14415084786719495,0.11384592105968282,0.15561209382416852,0.28547684712868915,0.010113647950965041,0.1100418163212982,0,1,0,0,0,0
23,0.586417653379119,0.3071457617928792,0.2724037882292641,0.5042994870866716,0.5104858071389513,0.2496208402242283,0.20163268898595055,0.7939393190766619,0.6507663256794585,0.7244532600214395,0.3514509125660921,0.2239351338585776,0.2765154028622672,0.21705080366097163,0.1447913378284672,0.879179596408439,0.31533650912845546,0.4250678390731812,0.5384324894182808,0.22380548725993715,0.22010421559325027,0.12504270739851586,0.0994919857954323,0.005378681578672445,0.07670334008717218,0,0,0,0,0,1
24,0.33535265184033347,0.18229260798843305,0.1688975460714845,0.5074050851785177,0.39469326018818207,0.2862848969563951,0.11333105959754874,0.2954138809542191,0.5435513502172322,0.761122576222736,0.3725017399524239,0.15346959363175894,0.05974776264540359,0.13191604701800672,0.12580259005332461,0.32970382475532944,0.2851644999296006,0.23597372710099263,0.455478104888833,0.272794221998903,0.1470272076462596,0.12459399499810948,0.10662297100900962,0.018426895159499367,0.029582267883113966,0,0,0,0,0,1
25,0.2095231924669701,0.14615714802096524,0.1654311598664701,0.7852543074054084,0.5825175923139039,0.35257427909550354,0.07474723025975599,0.4078079209449548,0.30109153434009006,0.429709547804654,0.40136547311124265,0.1746043720793945,0.25995513595029157,0.21824161328502634,0.16598897891748038,0.35228879381575806,0.4606056694982869,0.4126198738203864,0.34738197514935043,0.233133752440423,0.18934075598861383,0.06633427023875142,0.0626655220909207,0.14146595659895667,0.2280226075868375,0,0,1,0,0,1
26,0.1573556646203519,0.2379924995481657,0.40613498770206724,0.7010416633000333,0.5556907297985413,0.359827636432014,0.1860209257038496,0.4440670115031267,0.34665042755599684,0.4677680466123635,0.25650794145449635,0.3374468724055766,0.22414314104678645,0.28777206566619384,0.27549918200795237,0.43170342079653334,0.5614821420190548,0.27829850892160846,0.3551812398050971,0.2097325411467783,0.1902706894432063,0.15231166606686497,0.08651374925963516,0.17346216812539997,0.0,0,0,1,0,0,0
27,0.26404479215597343,1.0,0.5415816572754172,0.4795376023321881,0.2736588624094868,0.3732369455751592,1.0,1.0,0.36842482332291104,0.18885408842639528,0.07126143953795167,0.33963611925655257,0.3430438524842549,0.10571281430417145,0.0853706686669023,0.5090615302693671,0.2130227155394941,0.42136936117586316,0.2321422015220892,0.04903476236321164,0.06487152732901046,0.030273281795942908,0.06736732792877888,0.407967805481651,0.9091776955417857,1,1,0,0,0,1
28,0.42346836850942976,0.6377982107355866,0.3917917538949002,0.7936953999398852,0.3446613671322859,0.4369030352818961,0.5271693089676872,0.6541181193545897,0.32571425647218966,0.2269217026055379,0.11144654970031259,0.19522746373182948,0.10879269496026539,0.10556554422168213,0.035035602215728656,0.7014560878426763,0.09797249730135635,0.44182308079702687,0.20531157721376908,0.1236762263485135,0.15417035750424773,0.09443459959820878,0.06307516888145552,0.6016159816531782,0.6362439504738654,0,1,0,0,0,0
29,0.2921316768442479,0.2062511295861198,0.5209079002985453,0.42244747243939246,0.358969628707079,0.33507012143901926,0.13236442850384517,0.516958851231375,0.6922978512176776,0.5519284479803983,0.3646031350306958,0.18281614335393925,0.3213517646064753,0.2253674975831444,0.1178124401345842,0.6446264299223297,0.4457455296381471,0.3455277210533809,0.39125611694176515,0.21105583534384553,0.20332443329224814,0.13421739546367706,0.09413004850531105,0.015508594442529494,0.15064426177062512,0,0,1,0,0,0
30,0.3599408242490997,0.1186630218687873,0.26795581397670887,0.5200104069370961,0.4864064998067969,0.5089341448791082,0.054569658829612844,0.3756633984405157,0.23557900446746127,0.5851011076999366,0.35360767448866165,0.12165499335608955,0.30415706140951787,0.25578102836078465,0.38716791276670187,0.26631901727841945,0.2851586333129957,0.16720711263729843,0.20631336574722414,1.0,0.9660085679970496,0.4423142626766948,0.5054884842285985,0.07588645339195375,0.12187540415258986,0,0,0,0,0,1
31,0.29638628375204495,0.00933038134827413,0.4638687898767545,0.6887676182657905,0.3169532095483057,0.4393043805284501,0.022311949215011062,0.08451478421987185,0.13205365047361234,0.27637076955611795,0.1860463606427955,0.2194316340521002,0.245807063581591,0.2413142273741654,0.14531837833413827,0.3200271754099263,0.2542826301215563,0.21879986995297485,0.16871220346272664,0.2130695439046001,0.14611934040923374,0.08219181202367017,0.09163302953370715,0.019906376659099313,0.006924764655565564,0,0,1,1,0,0
32,0.3308172840706005,0.18199891559732517,0.27373176527756055,0.34127675665543017,0.32851171019569164,0.4680642660406934,0.08706941128579754,0.2658769397050877,0.39708310091959087,0.4308799614966712,0.24182092513530068,0.09551669068387449,0.11875558831434241,0.11426532105781481,0.16983115816701427,0.3071004939314371,0.2950086825925752,0.08012022974974449,0.17832884888728046,0.32684983104026266,0.06946445289965862,0.0687577727465299,0.06001716863618929,0.18695203664860216,0.014180792626895406,1,0,0,0,0,1
33,0.11011225035230089,0.25576088921019347,0.20903706686813758,0.4743622519060531,0.4775051188304583,0.2905770318571277,0.12187957268436511,0.3939924341851309,0.3623853070164217,0.3005028038882529,0.18522702483717163,0.1406176540691127,0.14583919116773034,0.1018575907337303,0.08850233255896153,0.37773819797653363,0.05665391655324539,0.1845010295389493,0.2514489218972092,0.1680046641325903,0.14975080935733714,0.13944478104201496,0.14820081564067977,0.23011536202255442,0.3508736502721578,0,0,0,0,0,1
34,0.5395845819092819,0.15662841135008143,0.2243195365726211,0.40977444095032783,0.4263079912708676,0.3524555990030872,0.061302850604557035,0.15798409634833627,0.24345667893128908,0.4538525205825088,0.27564352270248366,0.1687750057765211,0.1006404989944018,0.12099999096502564,0.10677876620357254,0.2682470024421145,0.25192425024639786,0.11570572823146673,0.13912272696279745,0.1521903395687979,0.10897559161105454,0.06763257515363273,0.07564114941149151,0.33108543896184817,0.3996345893355902,1,1,0,0,0,0
35,0.11869165438337893,0.09371046448581255,0.6734370475642105,0.472212185165913,0.4358793169171156,0.4965910299428332,0.08033621951085346,0.33155562417972667,0.21389979172317097,0.2308030277617753,0.19284256287201224,0.2868624050882951,0.26254587012530717,0.18784253846640345,0.27745354893427193,0.3463028589265713,0.2809346693574881,0.3980852063009059,0.2339359799432495,0.4477835781107962,0.35690215523899294,0.25594828646528517,0.5429307227265254,0.03090646236267878,0.07743223282819459,0,1,1,0,0,0
36,0.17008169061232864,0.08980209651183813,0.652486462289113,0.15897517525346708,0.5924468500869966,0.5973207583812035,0.05222624404519599,0.2071458349417124,0.19451213583538463,0.3869639250060163,0.1892367062440919,0.2597007288256788,0.2006704306385465,0.22408633821523116,0.13480095227045633,0.35166449385799015,0.24216220021589147,0.5050223226143703,0.2763153063846973,0.17617456743622295,0.2747685411393104,0.18733173284984767,0.20054689151144012,0.11559348477635432,0.16196620660393843,0,0,1,1,1,0
37,0.3167468454897387,0.18485676848002897,0.36881325780394536,0.37653429602888083,0.597427621010636,0.19052277810059448,0.09879748715522652,0.5189333745078359,0.4221530809106866,0.4347011252014499,0.20235776538169875,0.21769576211083191,0.25190987281199445,0.16248678634996072,0.16267653833320292,0.3225610987679256,0.29021565682639505,0.343160525202986,0.3089757105617883,0.4041148696075762,0.1862168100445422,0.14711389095149807,0.11856795831517754,0.03838581999871132,0.2930336005372819,0,1,1,0,0,0
38,0.34495251361960144,0.0719433399602386,0.3161038018751436,0.38293747111428555,0.3738596051838197,0.36882690123196105,0.058618375452455074,0.17630201497722536,0.19593271686121194,0.24548059884344176,0.14598590378842174,0.09258433174214774,0.08443826610329616,0.19682782049312894,0.09872655861436913,0.3663355428655368,0.2868482188951988,0.2029636697060555,0.22398627916856795,0.148623198689747,0.08298158731759907,0.09383555715502671,0.11146828368431626,0.2040595971431306,0.06956359461538288,1,1,0,0,0,0
39,0.17293249321044646,0.23033390565696732,0.21739724819192102,0.5079609836817933,0.42898015010690843,0.43482536301465935,0.17016711958016573,0.5218164131861345,0.34312558529882864,0.4024163026595009,0.3196980793002793,0.0709313064121936,0.15992043051920185,0.14325403637480688,0.053242783097649085,0.2658416114283615,0.2318662880743418,0.07051119955631018,0.24465144577491754,0.11085753299605311,0.2687570730108093,0.08020107782085213,0.11622488304192748,0.03097214758781958,0.041503776628692396,1,0,0,0,0,1
40,0.49342641635755974,0.28365037050424746,0.1633659725018888,0.5245999631555642,0.345585573951685,0.4901977179513658,0.1875832022267942,0.3244913147533391,0.28382553873079075,0.4866386885532812,0.2826513758608869,0.056285547472070416,0.04999968970384859,0.09091985074222314,0.04900937070823992,0.15864563632691284,0.13484418266297463,0.14109464745993938,0.0761962456532343,0.15043361857674914,0.03539736529362257,0.07243174788285188,0.07613950951972175,0.43511331952483934,0.42179236143096677,0,1,0,0,0,0
41,0.3681044862346189,0.0714576179287909,0.30143015473095985,0.47889702626620423,0.43433509545558546,0.23215906831503552,0.040267127281528814,0.1704760287192157,0.11439464109347897,0.22075241921957844,0.13115735402578238,0.14659863127426775,0.12087944612614351,0.13158717395036185,0.06356234412507229,0.28594774242118215,0.24091261087905386,0.18610218041262305,0.1502971273320431,0.1740611323562692,0.09173872337474427,0.06680803764628708,0.11343302274974755,0.15675872815888064,0.2352020592779821,1,0,0,0,1,0
42,0.16016327323971036,0.08301328393276719,0.5178803456068589,0.5733789256291832,0.509227931378897,0.5774090902785591,0.05277634141242998,0.2778716899559948,0.2947112014042055,0.37481495795990705,0.4023289393042268,0.31569289462386285,0.18125878078436186,0.3096918170236988,0.19868167922659952,0.5081801656231064,0.3057093912798611,0.37393194630672827,0.39994964832502006,0.30256258797988594,0.24627159731044335,0.17215978716910307,0.17306663674766543,0.11576238964100209,0.03348765817256096,0,0,1,1,1,0
43,0.4233387865731517,0.23834267124525588,0.33491622761326917,0.314601546819905,0.4378219759898729,0.05585516713085482,0.1226937167878715,0.5031693044082453,0.6911587253662757,0.7720573757939491,0.47383189462640357,0.10248933439169404,0.21928438069423273,0.2149131287212801,0.1944842422983283,0.4793154734580709,0.4031832261698034,0.21052530923355128,0.6170492869468528,0.4596970615197555,0.18038817629016446,0.12323646915728624,0.2778892492505029,0.0743268984750393,0.08626743386645551,0,1,1,0,0,0
44,0.8746348758982999,0.21528781854328582,0.14880823212639416,0.7415600386543377,0.317833100961524,0.3634219478023375,0.1441695180046868,0.2924591986412414,0.2769109527001786,0.3134265775061803,0.10549175730000931,0.0567965053687024,0.22646129198724635,0.12113280508849758,0.09063837556402779,0.22573952002350303,0.056601117003801577,0.21202977481890106,0.19966274867695732,0.10363119598945966,0.15416405287065726,0.093860612162156,0.053290611782694106,1.0,0.8867380092889864,1,1,0,0,0,0
45,0.27876314041822564,0.1485631664558108,0.3164051761150515,0.49537634651868556,0.5884191611795437,0.19808978996706245,0.158604072920907,0.4586650196865591,0.5638304514029262,0.5529347849866186,0.262882140297298,0.17219536230996701,0.2055559241979919,0.19611496101408551,0.1690702771639465,0.48550338774535895,0.4554723799690243,0.29846323515349593,0.4719184512663971,0.21235611572878987,0.08600150680742812,0.13184628069807808,0.12398990755550453,0.01047522947602583,0.0,0,1,1,0,0,0
46,0.11794115900243506,0.06393457437195016,0.7421695949836417,0.7871461398989685,0.4872777687654189,0.4860612543406859,0.05688006777199567,0.21923816876399288,0.20055983992876625,0.47966360633263094,0.207193274954034,0.2719407580399334,0.4937589896375408,0.22878362139843333,0.2825188938624964,0.3819981271001267,0.28297038531937857,0.46528785654028176,0.4794003954704472,0.3708944318081569,0.24618018012338172,0.11221682147624103,0.17495570857153298,0.05627472188562888,0.0,0,0,1,1,1,0
47,0.2993180750603366,0.3016672691125972,0.4689549586130462,0.42937325675723714,0.7060091891303332,0.6097995077088114,0.20796981065648623,0.4558103914151162,0.5960135712567741,0.5263944695218443,0.28955535126263415,0.363741888270054,0.41142930522782184,0.4815045039347313,0.3491103718153847,0.2988560621362075,0.4427594217862674,0.5091808524879995,0.6598770579935906,0.48034045099400496,0.23717716335620864,0.25944459882378135,0.3484111183879225,0.04364501702498478,0.05566074552397462,0,1,1,0,0,0
48,0.6677573146303406,0.2950817820350624,0.2839132554741611,0.3885045360671473,0.5323032240560869,0.24203764470879452,0.1489003553628992,0.8635207287886977,0.7961292237466289,1.0000000000000002,0.3295833463180528,0.1569806980370032,0.21512402537172287,0.20384438160117818,0.1499250361328538,0.7672646480968032,0.25749753602102593,0.4597799825328996,0.48659648901966335,0.3417052467656005,0.1917585829705542,0.13534487078449509,0.1910415204418967,0.009307909189237882,0.11841926137356293,0,0,0,0,0,1
49,0.2728077705967788,0.2804988252304357,0.375934243502398,0.637920842638708,0.4561240382203334,0.28519327130114996,0.18124608055625852,0.5979544507064001,0.7944630091140303,0.5708628975213483,0.3449468665274705,0.15969475185741572,0.2514649558687266,0.14403917564893706,0.12659135203877436,0.5330787168799691,0.3336110198526306,0.29433126717226343,0.6064806801672095,0.4039039096631161,0.12567341367538076,0.14334880669834227,0.13129310097402008,0.09623010597841895,0.045891313867453834,1,0,0,0,0,1
50,0.4930538682907602,0.24577534791252487,0.3462909834019511,0.45515595861788116,0.345357379688184,0.20584484042151469,0.1284477352491391,0.42100702539952134,0.5058435211577531,0.5989510030554726,0.33369041312183817,0.0924363653327094,0.2075465933540293,0.17113054634490113,0.13164410555560052,0.6179100640825544,0.29792439104519647,0.2233026419520654,0.2751089641716363,0.1815137718487379,0.10812761839313807,0.122712591735492,0.11649102299501381,0.08874011359164935,0.009253818036606866,0,0,0,0,0,1
51,0.17984892905928912,0.22359027652268226,0.5221758854012388,0.5743617671108467,0.4251987024609489,0.2545117701366979,0.09451772963814598,0.5999382382459661,0.6011544779518251,0.5166082067512088,0.3671117828539375,0.21863567681512142,0.20799723884163107,0.19375412220706356,0.19357316374500955,0.36282844604395803,0.3628971699441498,0.4408020416532972,0.4945950623888723,0.3292547744071067,0.2546504553521611,0.13587330366213096,0.08375059033494496,0.02804508884083094,0.0,0,0,1,0,1,1
52,0.44470360831700056,0.169776793782758,0.21538040385146628,0.6208117734131844,0.43739205639325934,0.45969115432573526,0.08102934219356822,0.3483875550065622,0.6266901383224248,0.5930004885839089,0.2640105124289735,0.14502493926452675,0.24768650350181143,0.195852946756896,0.14692738083353346,0.4830061879142873,0.3636480968695734,0.3204192954086176,0.39788050918131324,0.19154779393432625,0.21123990076506727,0.14418701057321304,0.13386056875673502,0.19556430802492036,0.019602393264010056,0,0,0,0,0,1
