,Att2,Att3,Att5,Att9,Att11,Att14,Att17,Att18,Att20,Att21,Att22,Att23,Att26,Att27,Att29,Att30,Att31,Att33,Att35,Att37,Att44,Att45,Att46,Att48,Att49,Att50,Att51,Att52,Att53,Att54,Att57,Att60,Att62,Att66,Att67,Att70,Att71,Att78,Att79,Att83,Att84,Att85,Att88,Att89,Att91,Att93,Att95,Att98,Att100,Att103,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
10,0.57100371199894,0.5487250807294826,0.6533638262142929,0.43813421077962017,0.25417132679114784,0.4900699355536341,0.6164786418518177,0.4836102356506918,0.15891485127041968,0.4899375228149709,0.3752416749645679,0.18559193939151397,0.312891880359449,0.6348926718966724,0.3480465233254482,0.5353981825190709,0.5796635206056345,0.6553193519151573,0.6198139300980638,0.5134028249884406,0.7775147172514772,0.5827729920400739,0.4767708425936609,0.4232655424510753,0.13537616449541623,0.23407287730532894,0.2460948890570848,0.3596203259548264,0.45132331946861504,0.5686728158250725,0.3568031956340297,0.6918092577052625,0.6660379088199262,0.5939738294870898,0.5485243798542749,0.5116537479348615,0.5374978700894435,0.8473587314553126,0.7075055118700384,0.2360292859497832,0.17517205761504748,0.2895251743048475,0.23761714229727332,0.3713720401189152,0.2016942346900985,0.3057815750974792,0.3202147469753564,0.27067232300125216,0.24659501280553797,0.9228307281215804,0,0,0,0,1,1,1,1,0,0,0,0,0,0
11,0.39263360527666996,0.4980806890456302,0.4642111300991709,0.29657380529000815,0.2397606377784519,0.2775764617025975,0.5670720605906128,0.27025853586923587,0.33714975070541225,0.6734253131026259,0.5603765197994452,0.4296836278895084,0.625902839896628,0.7248683207043114,0.4487207057471348,0.6582754971810154,0.8463957598009626,0.7558333200833159,0.3714523403185337,0.5473714384245434,0.49018186554806314,0.6515758017303983,0.6784423356642564,0.28959906801101276,0.36368333147756376,0.4563210779132232,0.44997330996295265,0.49195012410740935,0.45715308376840563,0.501463710600806,0.40039360257227596,0.6527198257526273,0.4303634479635747,0.8017303053780178,0.6645463915273726,0.3655063929334893,0.2819073317243501,0.45945617319650617,0.4695251360010992,0.3461562538690646,0.34709271137691744,0.4628023350878643,0.3727925346693535,0.47208669924915925,0.25655869461543157,0.18369411014879353,0.4465727965384937,0.13847965769513504,0.3590881813992863,0.4541244270071264,0,0,0,0,0,0,0,0,0,1,1,1,1,0
12,0.4270307873228887,0.4187376161840227,0.287416647275131,0.4096210060235776,0.3123505125377421,0.18100596588036463,0.39599482512299966,0.20268166801499715,0.5075714618128586,0.48127022290345955,0.37681163336472356,0.30913006135347054,0.6603450744457503,0.6903150491260777,0.6341968068368342,0.741665527605468,0.8730970355062223,0.6928513507067557,0.2815591245405764,0.41202086287241196,0.7366778872768894,0.8686747540991325,0.7481808776047922,0.38566392588734283,0.30889507478751443,0.44382998562166354,0.49565390590766045,0.5207707033723732,0.48190112577123345,0.3889114478694748,0.3898467167447404,0.45515036274416365,0.35394297842314204,0.6891441846007093,0.7159840810563379,0.3438280729143188,0.34637559160649933,0.7715774656230562,0.5711134289765096,0.22880378608402668,0.13233884222059894,0.2226646824850038,0.2179793400575682,0.26237833202519045,0.3064020448287378,0.30574466278759305,0.3260069138168649,0.2845846602608547,0.4695185332033133,0.8332706021940113,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13,0.486198246876455,0.43294975997781737,0.5641765958739752,0.49219442629096566,0.40823081059474686,0.5603480475206825,0.7394912084922816,0.4176888469639657,0.46094309486749097,0.5793282508108274,0.6846626413401662,0.767120019455792,0.8948318219255954,0.8262368487951511,0.5816837186585361,0.7243722748920707,0.7758011329607299,0.6328645477239119,0.4916849009463992,0.6570047566382615,0.5180991136481778,0.6116655348027555,0.4953942677074802,0.5712269328075006,0.09755558029915007,0.19589538395198447,0.19229255467474005,0.4255537519744361,0.4609545673343947,0.5711186290225483,0.5028642440705527,0.38593375531447516,0.26952598695998825,0.5063314417510918,0.573340138337527,0.3782384812917625,0.2847531465454758,0.16872255417457133,0.17522562754123752,0.23996755898019456,0.11214846603360115,0.2378641111141731,0.20626312430654672,0.26862323062393434,0.1929605705144948,0.37375313293230156,0.405721504100012,0.38906102495603023,0.24294623817229072,0.9255776042354735,0,0,0,1,1,0,0,0,0,0,0,1,1,0
14,0.4777224852909511,0.4137479853733774,0.2978569512355989,0.3869211362220162,0.36184526607303513,0.39726035877826366,0.6714820582130824,0.35516587588903914,0.36783885200237665,0.5114652992655253,0.4203651436809175,0.5801889551439329,0.5873098454380625,0.6348190831285484,0.5711730822735827,0.46782702447010605,0.6623346187442742,0.624047986262382,0.47387371000272843,0.34171575050218717,0.7050627827515381,0.5671979953650468,0.4021977003493547,0.44442713371530623,0.44880377092380214,0.4412637255711784,0.6620005577022667,0.7311651538422343,0.6645739307641776,0.501388164247216,0.48880018971767175,0.43897041560415906,0.28830399284382824,0.5430019564410096,0.4987141322328821,0.38955967172897477,0.31406707374449716,0.433563370335671,0.4003734955561523,0.24272337631443863,0.1307666407962016,0.22860459668751892,0.21345517809336428,0.269449426150228,0.23543988637530194,0.27208924904366355,0.2961688452328664,0.24265701486028254,0.25063625842540105,0.24796913129419734,0,0,0,0,0,0,0,1,1,0,0,0,0,0
15,0.3584112570922736,0.35281672241189077,0.3397100607239144,0.5075332715270706,0.2616435841315763,0.2341881470689595,0.6075714704918489,0.24284213496424056,0.4442007098174853,0.6872633693340037,0.4147459896480024,0.5196682048645638,0.704256938842919,0.7241569626124459,0.5524821066469356,0.4995093077937894,0.6344260509950691,0.7428002718903534,0.565897527806162,0.5432056732603564,0.6171681366831941,0.6537343858686889,0.4146738441692564,0.4579639947168689,0.47864899974019226,0.41476950560643117,0.549207664422579,0.4385162431486159,0.7016562235579527,0.35690930424169165,0.5417070894660494,0.3482611293070784,0.42570193544444107,0.5791919625749089,0.509223494740354,0.4133290310437086,0.4396453285657246,0.6307804786037527,0.5119899568419014,0.26504953098242595,0.15292440878378377,0.31636444640413003,0.23244024054718926,0.29928078254961094,0.224267137590621,0.29072135266389987,0.337527118642017,0.2641046030185398,0.27735777280082297,0.8391008592088897,1,0,1,1,0,0,0,0,0,1,1,1,1,0
16,0.4974943547066195,0.7658469519204663,0.6099085065355649,0.5368114554361648,0.39011849627819345,0.32690692525005727,0.6236219426779559,0.35801454947540046,0.3654430485554017,0.5656583803329697,0.26404619622858705,0.478958807286071,0.39527907764671194,0.6866411856265526,0.32973097096119286,0.3454212043537222,0.5585737856654192,0.5120661281859665,0.15894986598473132,0.5134302819167571,0.5523784598054103,0.5842359800901804,0.4233783944814437,0.4105530080363123,0.251235571391456,0.3734573389017303,0.39847986296458593,0.614364431762762,0.3336117248066002,0.5871651466897713,0.5103035790731553,0.6836919708131002,0.8117212871108346,0.5079248318516664,0.39641664895909257,0.577665422640641,0.7236050039546398,0.4906600404370442,0.5016844774497373,0.3398989765498169,0.1498327930971512,0.26333351705385766,0.2369763186535289,0.2790404166304613,0.25345428698033007,0.3024902274659576,0.333822164627248,0.27059267470722725,0.2934504227434927,0.9033383767507597,0,0,0,0,1,1,0,0,0,0,0,1,1,0
17,0.490671233204447,0.5942282030397033,0.41607219876299284,0.325166800917975,0.3469580400004687,0.36333057498209825,0.5172617275435827,0.3311937045979632,0.30297594708222547,0.7227945209668388,0.6071456075617412,0.4664849356142582,0.5210706352165327,0.6351914868945094,0.4839521742352725,0.5917195114272155,0.5914062111624803,0.4142372760084587,0.2594746922463741,0.6418628098102506,0.5553852295601771,0.755180778479128,0.6194322181849821,0.3799227063025523,0.508902497865865,0.5241470650413219,0.46939409632314866,0.39359736790385863,0.37956551730758414,0.5634164421916942,0.33022270267606635,0.6013277761376871,0.24635176918012386,0.46646109601035524,0.5721148404034547,0.4119711208808938,0.35365797832704743,0.9117134924730042,0.8734312249779836,0.23615587826549053,0.2273000935902118,0.22073561697945085,0.2677821941060113,0.26144245192040605,0.387914511188992,0.332750939110684,0.2603776826734716,0.23343870410919912,0.2436896559114435,0.9126308941306087,1,1,0,0,0,0,0,0,0,0,0,1,1,0
18,0.5142195140354784,0.4193701656181943,0.4847730745687297,0.566904012847597,0.4374974773482144,0.50157659377328,0.7214016291438106,0.45546084271177895,0.47728109630881355,0.6012784028469262,0.7545001195708421,0.7285901631269645,0.704787124705669,0.7003967103590686,0.6331810985929525,0.6285559826821742,0.6751496687048597,0.657836523937481,0.3659312322449831,0.6070529160905287,0.605984111037004,0.7253619512470708,0.4847112385542351,0.5649543771858025,0.14308874290168133,0.19685720645863114,0.21797554077201928,0.3745059360464693,0.5023526136570902,0.5621604840632607,0.1608611827172129,0.35633773678325775,0.1921040422925308,0.6910875747606059,0.6142575429301104,0.37292626081207303,0.32254602514184566,0.3003222180825607,0.3348918549238331,0.30374087248536885,0.1546606784149014,0.24872888362223383,0.2145911836436385,0.30673506046184335,0.20329516822146937,0.27772944999427857,0.34752275061981147,0.3507593354982001,0.26652664516336433,0.9476996782017184,0,0,0,1,1,0,0,0,0,0,0,1,1,0
19,0.21459936360474294,0.10597224869879673,0.1745445706417585,0.4666360168396736,0.3371603859689782,0.2776105111754497,0.5624937081120909,0.28977965468162215,0.5255992897306896,0.764627860352311,0.46787867815447476,0.4181302121974271,0.7904816043934546,0.7653889723886023,0.6543724660448491,0.557523102464826,0.5862219570914204,0.6347198813858457,0.522187418079489,0.5556480548962841,0.5816477291229712,0.6197702296644073,0.4594913077442504,0.5784982141528388,0.5210481386631036,0.5025683600996264,0.5941935226865315,0.6179165969093252,0.7590103525972003,0.49322089517707357,0.5960322520042008,0.3495675196946487,0.32711844631065456,0.5442702617407223,0.670202223806526,0.3837998233214151,0.3679023114933788,0.3400468595818179,0.11980463309370487,0.2266725835822287,0.10408201698319941,0.2117482385794729,0.1996668776265163,0.41073883247176335,0.22740403170160262,0.3717586377881159,0.4497489899704886,0.39903273022600527,0.2296705386898702,0.8381461826647689,0,0,1,1,0,0,0,0,0,0,0,1,1,0
20,0.39264188688065105,0.2290262204738055,0.5380417463942859,0.5741700482798102,0.4089989987513687,0.5149229553291552,0.6506850928843299,0.4781940075818863,0.4496723137293884,0.6656973688485583,0.7630713898725524,0.7606691314774396,0.6843622105064693,0.7034216547215,0.5560370855005218,0.6632515308214602,0.7116205410088701,0.8360837056588172,0.6990768728700667,0.5862427609808493,0.6460092458471481,0.6479259819851206,0.48582247786505867,0.5650648299724683,0.10518947407489887,0.37979248714419916,0.267980719435924,0.4515457013706408,0.460097450729509,0.34805857675391483,0.12774066579815396,0.2753636158654371,0.4010164764188028,0.5123834766751656,0.5143242690412689,0.3678900511925014,0.5053495723648238,0.16335692940353014,0.5147518253190013,0.1803036268002888,0.23033321539444848,0.23048313904887882,0.3513633390619083,0.36514281074567,0.14645812948069717,0.4415069081387952,0.23631726118957821,0.4692864426852182,0.31507115378433115,0.7578237362998931,0,0,1,1,0,0,0,0,0,0,0,1,1,0
21,0.4563154591781336,0.5787841764437435,0.731217012774699,0.2485865616973418,0.24375000813758638,0.37957114173041484,0.5318653332505123,0.14228270794744527,0.39073170841908605,0.5447460108441587,0.5795389294288837,0.40565787974966067,0.6295602717840472,0.6754467730210196,0.4673825222854407,0.6110062492224946,0.7057521547795745,0.5249381886696451,0.6442081864336958,0.4907958884897261,0.4973411857503477,0.7240849262797615,0.6181488549979288,0.3696529224644691,0.4250246817355157,0.4463472445255219,0.36875592558658327,0.35253928854790695,0.309218871924837,0.5004839688276859,0.41790552922298907,0.563875981245627,0.43379290994502306,0.6611797730813175,0.736024752209806,0.38727566208994796,0.32333313835644656,0.7833282150490029,0.5532730827124022,0.23259042656045897,0.4070817544740686,0.2659882786305472,0.26677064604026596,0.37529219544367415,0.23332176814792,0.39503554040236877,0.42578778671951856,0.4004220053873584,0.48830222141257407,0.4795542183990847,1,1,0,0,0,0,0,0,0,0,0,1,1,0
22,0.4815853934590051,0.4812459202005672,0.4682974330547374,0.5493690188509102,0.4625599414614584,0.43830132338951155,0.566468039351341,0.3380821638258019,0.35456987364706577,0.6256185126645785,0.5513918181118076,0.4242132256286961,0.6134548129960746,0.5381981455630432,0.36825620146986104,0.5884513016781826,0.6819542980780384,0.6332968295358783,0.27852171261348496,0.24875427916227805,0.517347722730721,0.4994556460392806,0.40235185524949446,0.46258208386040633,0.712137475411053,0.6929042139586066,0.5220650918216946,0.5598357851522409,0.5330963577344144,0.49886680469615025,0.6039058433658872,0.614321943871704,0.6056174281674256,0.5270656825535055,0.5394120952991852,0.43761245069963617,0.4918414888774163,0.4195584973132903,0.7118088302344028,0.15750866322687987,0.04967842631482833,0.5455799138350741,0.2698635469323878,0.12079690831936166,0.3965702078224835,0.20016561323035617,0.3729819071922329,0.12089958178117086,0.37586129298427967,0.6247797139958572,0,0,0,0,1,1,1,1,0,0,0,0,0,0
23,0.40448826128644594,0.4776730268212513,0.5632991597659972,0.47249747962166466,0.41570046390752574,0.34881311792054714,0.7509761797155958,0.3525639624050051,0.30122173550601045,0.5515193098268261,0.32463551159431847,0.4122380625479084,0.4526355482532928,0.6680912411526231,0.3535004878072487,0.6868830831750166,0.7617681383793407,0.5656074602896982,0.4181156008752454,0.5983973940080196,0.49681412663168223,0.7071316842252696,0.6010452269670827,0.38581274648411346,0.5576943918643061,0.5467253933742049,0.5852049555829981,0.568780253455718,0.5490016991479575,0.6181438733087651,0.5637679284739738,0.4272047662328304,0.12265500640332921,0.6413448544652296,0.6782788635113425,0.3079798773056595,0.20406831990112126,0.5114662559568255,0.38716999044400996,0.2688959898058408,0.3890000114134404,0.42330012584855914,0.16656913083659264,0.20674118570453826,0.19950984405192118,0.6709390614676087,0.24606726754196512,0.5277966017598357,0.28111906471350956,0.19277237569887057,0,0,0,0,1,1,1,1,0,0,1,1,1,0
24,0.42046439554412895,0.49272134897665626,0.599073949188742,0.46419796241976585,0.2772208775312776,0.43547831254939756,0.6211715870122582,0.24935264517459055,0.36124559187979643,0.5656115558902283,0.3373262338427367,0.4005137929866796,0.4176687982784553,0.5946240059941397,0.4205092877771176,0.4640980708654765,0.6290973953265963,0.7546537372998583,0.5442130013535275,0.4235780331394141,0.558948004472163,0.6289836411336216,0.5325304668718283,0.16416423282982368,0.4231243736777642,0.769411804236219,0.8314416603593195,0.8987065169128192,0.6803544760000493,0.10360356106624236,0.5048676750037728,0.44556396780049884,0.41145904230642083,0.48981381183284944,0.5349190052248929,0.42429591527652893,0.44777713633207783,0.428479900731265,0.43235795614237793,0.37395230947508706,0.38319627693571945,0.32124567108514523,0.27074401743463994,0.42040959355453533,0.4472673026219185,0.32245363506275704,0.18355978080030394,0.12703772326004384,0.3361252799537071,0.5991804238963266,0,1,1,0,1,1,0,0,0,0,0,1,1,0
25,0.4971336448443334,0.40046589143256556,0.39950466360255693,0.15850013425130827,0.47739378496720875,0.45276203132964227,0.599749181251352,0.46376218573226835,0.34404573375292846,0.5942413580235117,0.4643064148067884,0.5073528732695274,0.49344568359244867,0.49618787881490867,0.44877416407576015,0.45846624513723244,0.5343841508594263,0.5176639292131079,0.2507837619503635,0.3532828052633833,0.5947156594450321,0.8424845609446925,0.7397676138523783,0.4322401220328894,0.43000556730876294,0.4751319180868832,0.5062056327928933,0.5294225547928754,0.5198844195400643,0.4939987865366955,0.5016477102986513,0.4571285446299684,0.4507096444416047,0.5769116232053598,0.6104108620576665,0.4361177213998575,0.5237100371558128,0.5556570552042038,0.4584351910261134,0.5911972433479912,0.08609728816654491,0.2529314906164742,0.3465743739391324,0.21846746427772706,0.16919216530158493,0.44314212346675486,0.2553199727512853,0.4227953417499383,0.445323299649589,0.6582781423938702,0,1,1,0,0,0,0,0,1,1,0,1,1,0
26,0.4757155765928745,0.5214027000329272,0.5228244549743364,0.319138157261476,0.4387448065923564,0.418643427729478,0.5296784336572629,0.2649516318963982,0.4897413074467581,0.6843287190552548,0.5110268635825046,0.3006812605629251,0.31513028537891985,0.5703341376065365,0.18733985281950155,0.4650809910907495,0.7033789973794662,0.6502492328240026,0.48122181265681924,0.39896015121079553,0.5218054126679926,0.5677723623549518,0.40238401025933956,0.3398155554728775,0.5438696507441636,0.5354999306983783,0.45500856471338086,0.5528406402632097,0.6475413095918889,0.5154740179564239,0.5067371332304669,0.8155641770089239,0.4834124605174335,0.3739365040570346,0.5443798145570161,0.467597985832497,0.5882355185155985,0.6188738423454108,0.7449425079164818,0.21802674575672296,0.5967845484842951,0.18481251320491265,0.6019346518765276,0.2919831968923653,0.1934296752262033,0.26288454936836886,0.30104868832286097,0.24775319996814069,0.6735659404837171,0.42560377683002515,1,1,0,0,0,1,1,1,0,0,0,1,1,0
27,0.4609890443581112,0.8462543830765585,0.9875380358177719,0.5738673495752087,0.6332161954895636,0.35643194542179046,0.7600418531028913,0.3086271288264735,0.17696527045130567,0.4580242760845593,0.4575861281610275,0.2831202534178471,0.26425370669380915,0.4891713012724167,0.3602058631636882,0.6283885790813073,0.5640752498029273,0.6340023929531107,0.5715831456406251,0.5685473198193992,0.36916089052487616,0.7280042747969413,0.5524136117831088,0.19908242800803636,0.31729503024904426,0.40974898812632216,0.2902123252200932,0.28443671250027297,0.35532625972141646,0.5653275288551659,0.6080605371843557,0.5536131457276152,0.5258647272404013,0.6403257017501189,0.58255966128555,0.5603835048317718,0.4229264843887093,0.8071882536154052,0.6009543498491652,0.2813618550921411,0.16319079848429507,0.26170988692001723,0.23934233487537038,0.3061752417690271,0.23974629361796684,0.3094260504935791,0.32985222533186687,0.31470216108018756,0.27407735830859736,0.889227609345361,0,0,0,0,1,1,1,1,0,0,0,1,1,0
